cohort,group,detector,episodes,risk_n,timely_n,late_n,persistent_n,alarms,tp,fp,fn,tn,risk_recall,timely_fpr,precision,late_recall,persistent_recall,detected_risk_lead_median,early2_risk_recall,early4_risk_recall,early8_risk_recall,early12_risk_recall,representation,width,confirmations,quantile,long_risk_n,long_tp,long_fp,long_recall,long_early4_recall,long_early8_recall,long_fpr,long_precision,long_max_task_fpr,long_worst_task_recall_min_risk5,eligible
development_main,all,candidate,14800,487,14313,30,457,244,235,9,252,14304,0.48254620123203285,0.0006287989939216097,0.9631147540983607,0.36666666666666664,0.49015317286652077,5.0,0.41683778234086244,0.34496919917864477,0.13963039014373715,0.0944558521560575,all_median,4,12,0.98,222,21,2,0.0945945945945946,0.08558558558558559,0.07657657657657657,0.0007757951900698216,0.9130434782608695,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,233,225,8,262,14305,0.4620123203285421,0.0005589324390414309,0.9656652360515021,0.36666666666666664,0.4682713347921225,4.0,0.39835728952772076,0.32854209445585214,0.12320328542094455,0.08829568788501027,all_median,4,12,0.99,222,11,1,0.04954954954954955,0.04954954954954955,0.04054054054054054,0.0003878975950349108,0.9166666666666666,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,230,222,8,265,14305,0.45585215605749485,0.0005589324390414309,0.9652173913043478,0.36666666666666664,0.4617067833698031,4.0,0.3921971252566735,0.32238193018480493,0.11909650924024641,0.08418891170431211,all_median,4,12,0.995,222,8,1,0.036036036036036036,0.036036036036036036,0.03153153153153153,0.0003878975950349108,0.8888888888888888,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,469,378,91,109,14222,0.7761806981519507,0.006357856494096276,0.8059701492537313,0.7,0.7811816192560175,9.0,0.7104722792607803,0.6344969199178645,0.41478439425051333,0.3757700205338809,L12,2,4,0.5,222,164,84,0.7387387387387387,0.7207207207207207,0.6801801801801802,0.032583397982932506,0.6612903225806451,0.06887755102040816,0.6231884057971014,False
development_main,all,candidate,14800,487,14313,30,457,450,376,74,111,14239,0.7720739219712526,0.005170125061133236,0.8355555555555556,0.6666666666666666,0.7789934354485777,9.0,0.704312114989733,0.6303901437371663,0.4106776180698152,0.36960985626283366,L12,2,4,0.6,222,162,67,0.7297297297297297,0.7117117117117117,0.6711711711711712,0.025989138867339022,0.7074235807860262,0.05042016806722689,0.6086956521739131,False
development_main,all,candidate,14800,487,14313,30,457,439,371,68,116,14245,0.7618069815195072,0.004750925731852163,0.8451025056947609,0.6666666666666666,0.7680525164113785,9.0,0.6940451745379876,0.6180698151950719,0.40451745379876797,0.36344969199178645,L12,2,4,0.7,222,157,61,0.7072072072072072,0.6846846846846847,0.6576576576576577,0.023661753297129558,0.7201834862385321,0.05042016806722689,0.572463768115942,False
development_main,all,candidate,14800,487,14313,30,457,423,362,61,125,14252,0.7433264887063655,0.00426185984769091,0.8557919621749409,0.6666666666666666,0.7483588621444202,9.0,0.6735112936344969,0.6036960985626283,0.3921971252566735,0.3490759753593429,L12,2,4,0.75,222,148,54,0.6666666666666666,0.6531531531531531,0.6306306306306306,0.02094647013188518,0.7326732673267327,0.047619047619047616,0.5072463768115942,False
development_main,all,candidate,14800,487,14313,30,457,404,351,53,136,14260,0.7207392197125256,0.0037029274086494797,0.8688118811881188,0.6333333333333333,0.7264770240700219,9.0,0.6570841889117043,0.5852156057494866,0.37782340862423,0.3264887063655031,L12,2,4,0.8,222,137,46,0.6171171171171171,0.6126126126126126,0.5990990990990991,0.017843289371605897,0.7486338797814208,0.0392156862745098,0.43478260869565216,False
development_main,all,candidate,14800,487,14313,30,457,343,299,44,188,14269,0.6139630390143738,0.00307412841472787,0.8717201166180758,0.5,0.6214442013129103,6.0,0.5482546201232033,0.4784394250513347,0.27104722792607805,0.2299794661190965,L12,2,4,0.85,222,85,37,0.38288288288288286,0.3783783783783784,0.36486486486486486,0.014352211016291699,0.6967213114754098,0.03299492385786802,0.10869565217391304,False
development_main,all,candidate,14800,487,14313,30,457,305,278,27,209,14286,0.5708418891170431,0.0018863969817648292,0.9114754098360656,0.4666666666666667,0.5776805251641138,5.0,0.5051334702258727,0.4353182751540041,0.23203285420944558,0.19507186858316222,L12,2,4,0.9,222,64,20,0.2882882882882883,0.28378378378378377,0.27927927927927926,0.007757951900698216,0.7619047619047619,0.02284263959390863,0.043478260869565216,True
development_main,all,candidate,14800,487,14313,30,457,297,273,24,214,14289,0.5605749486652978,0.0016767973171242926,0.9191919191919192,0.4666666666666667,0.5667396061269147,5.0,0.4948665297741273,0.42299794661190965,0.21971252566735114,0.18480492813141683,L12,2,4,0.925,222,59,17,0.26576576576576577,0.25675675675675674,0.25225225225225223,0.0065942591155934835,0.7763157894736842,0.02284263959390863,0.036231884057971016,True
development_main,all,candidate,14800,487,14313,30,457,278,260,18,227,14295,0.5338809034907598,0.0012575979878432194,0.935251798561151,0.4,0.5426695842450766,5.0,0.4702258726899384,0.4004106776180698,0.19301848049281314,0.1540041067761807,L12,2,4,0.95,222,46,11,0.2072072072072072,0.2072072072072072,0.19369369369369369,0.004266873545384018,0.8070175438596491,0.012690355329949238,0.014492753623188406,True
development_main,all,candidate,14800,487,14313,30,457,265,250,15,237,14298,0.5133470225872689,0.0010479983232026828,0.9433962264150944,0.36666666666666664,0.5229759299781181,5.0,0.44969199178644764,0.3798767967145791,0.17453798767967146,0.13963039014373715,L12,2,4,0.96,222,36,8,0.16216216216216217,0.16216216216216217,0.15315315315315314,0.0031031807602792862,0.8181818181818182,0.01015228426395939,0.014492753623188406,True
development_main,all,candidate,14800,487,14313,30,457,252,241,11,246,14302,0.4948665297741273,0.0007685321036819675,0.9563492063492064,0.36666666666666664,0.5032822757111597,5.0,0.43121149897330596,0.3613963039014374,0.15811088295687886,0.12114989733059549,L12,2,4,0.975,222,27,4,0.12162162162162163,0.12162162162162163,0.11711711711711711,0.0015515903801396431,0.8709677419354839,0.005076142131979695,0.007246376811594203,True
development_main,all,candidate,14800,487,14313,30,457,248,239,9,248,14304,0.49075975359342916,0.0006287989939216097,0.9637096774193549,0.36666666666666664,0.4989059080962801,5.0,0.4271047227926078,0.35728952772073924,0.1540041067761807,0.12114989733059549,L12,2,4,0.98,222,25,2,0.11261261261261261,0.11261261261261261,0.10810810810810811,0.0007757951900698216,0.9259259259259259,0.0025380710659898475,0.007246376811594203,True
development_main,all,candidate,14800,487,14313,30,457,237,229,8,258,14305,0.4702258726899384,0.0005589324390414309,0.9662447257383966,0.36666666666666664,0.47702407002188185,5.0,0.406570841889117,0.33675564681724846,0.13347022587268995,0.10061601642710473,L12,2,4,0.99,222,15,1,0.06756756756756757,0.06756756756756757,0.06306306306306306,0.0003878975950349108,0.9375,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,231,223,8,264,14305,0.45790554414784396,0.0005589324390414309,0.9653679653679653,0.36666666666666664,0.4638949671772429,4.0,0.3942505133470226,0.324435318275154,0.12320328542094455,0.09034907597535935,L12,2,4,0.995,222,9,1,0.04054054054054054,0.04054054054054054,0.04054054054054054,0.0003878975950349108,0.9,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,399,363,36,124,14277,0.7453798767967146,0.0025151959756864388,0.9097744360902256,0.6666666666666666,0.75054704595186,8.0,0.6776180698151951,0.5934291581108829,0.38193018480492813,0.33880903490759756,L12,2,6,0.5,222,149,29,0.6711711711711712,0.6306306306306306,0.6081081081081081,0.011249030256012413,0.8370786516853933,0.028011204481792718,0.5652173913043478,False
development_main,all,candidate,14800,487,14313,30,457,390,358,32,129,14281,0.7351129363449692,0.0022357297561657235,0.9179487179487179,0.6666666666666666,0.7396061269146609,8.0,0.6694045174537988,0.5852156057494866,0.3757700205338809,0.3326488706365503,L12,2,6,0.6,222,144,25,0.6486486486486487,0.6126126126126126,0.5945945945945946,0.009697439875872769,0.8520710059171598,0.028011204481792718,0.5434782608695652,False
development_main,all,candidate,14800,487,14313,30,457,380,352,28,135,14285,0.7227926078028748,0.001956263536645008,0.9263157894736842,0.6666666666666666,0.7264770240700219,8.0,0.6550308008213552,0.5770020533880903,0.3675564681724846,0.32238193018480493,L12,2,6,0.7,222,138,21,0.6216216216216216,0.5945945945945946,0.5765765765765766,0.008145849495733127,0.8679245283018868,0.028011204481792718,0.5144927536231884,False
development_main,all,candidate,14800,487,14313,30,457,366,342,24,145,14289,0.702258726899384,0.0016767973171242926,0.9344262295081968,0.6666666666666666,0.7045951859956237,8.0,0.6365503080082136,0.5626283367556468,0.35523613963039014,0.3080082135523614,L12,2,6,0.75,222,128,17,0.5765765765765766,0.5630630630630631,0.5495495495495496,0.0065942591155934835,0.8827586206896552,0.028011204481792718,0.45652173913043476,False
development_main,all,candidate,14800,487,14313,30,457,358,335,23,152,14290,0.6878850102669405,0.0016069307622441137,0.9357541899441341,0.6333333333333333,0.6914660831509847,7.0,0.6201232032854209,0.5482546201232033,0.33675564681724846,0.2648870636550308,L12,2,6,0.8,222,121,16,0.545045045045045,0.5315315315315315,0.509009009009009,0.0062063615205585725,0.8832116788321168,0.025210084033613446,0.42028985507246375,False
development_main,all,candidate,14800,487,14313,30,457,293,275,18,212,14295,0.5646817248459959,0.0012575979878432194,0.9385665529010239,0.43333333333333335,0.5733041575492341,5.0,0.4989733059548255,0.42915811088295686,0.22176591375770022,0.17864476386036962,L12,2,6,0.85,222,61,11,0.2747747747747748,0.2702702702702703,0.25675675675675674,0.004266873545384018,0.8472222222222222,0.01680672268907563,0.028985507246376812,True
development_main,all,candidate,14800,487,14313,30,457,274,260,14,227,14299,0.5338809034907598,0.000978131768322504,0.948905109489051,0.43333333333333335,0.5404814004376368,5.0,0.4702258726899384,0.39835728952772076,0.19301848049281314,0.15605749486652978,L12,2,6,0.9,222,46,7,0.2072072072072072,0.20270270270270271,0.19369369369369369,0.0027152831652443757,0.8679245283018868,0.0056022408963585435,0.0,True
development_main,all,candidate,14800,487,14313,30,457,269,256,13,231,14300,0.5256673511293635,0.0009082652134423251,0.9516728624535316,0.4,0.5339168490153173,5.0,0.459958932238193,0.38809034907597534,0.18480492813141683,0.1437371663244353,L12,2,6,0.925,222,42,6,0.1891891891891892,0.18018018018018017,0.17567567567567569,0.0023273855702094647,0.875,0.005076142131979695,0.0,True
development_main,all,candidate,14800,487,14313,30,457,257,246,11,241,14302,0.5051334702258727,0.0007685321036819675,0.9571984435797666,0.4,0.5120350109409191,5.0,0.4414784394250513,0.36960985626283366,0.16837782340862423,0.12525667351129363,L12,2,6,0.95,222,32,4,0.14414414414414414,0.13963963963963963,0.13963963963963963,0.0015515903801396431,0.8888888888888888,0.0026109660574412533,0.0,True
development_main,all,candidate,14800,487,14313,30,457,251,241,10,246,14303,0.4948665297741273,0.0006986655488017886,0.9601593625498008,0.36666666666666664,0.5032822757111597,5.0,0.43121149897330596,0.3593429158110883,0.15811088295687886,0.11704312114989733,L12,2,6,0.96,222,27,3,0.12162162162162163,0.11711711711711711,0.11711711711711711,0.0011636927851047323,0.9,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,243,235,8,252,14305,0.48254620123203285,0.0005589324390414309,0.9670781893004116,0.36666666666666664,0.49015317286652077,5.0,0.4188911704312115,0.3490759753593429,0.14784394250513347,0.11293634496919917,L12,2,6,0.975,222,21,1,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0003878975950349108,0.9545454545454546,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,242,234,8,253,14305,0.4804928131416838,0.0005589324390414309,0.9669421487603306,0.36666666666666664,0.487964989059081,5.0,0.41683778234086244,0.3470225872689938,0.1437371663244353,0.10882956878850103,L12,2,6,0.98,222,20,1,0.09009009009009009,0.09009009009009009,0.08558558558558559,0.0003878975950349108,0.9523809523809523,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,235,227,8,260,14305,0.46611909650924027,0.0005589324390414309,0.9659574468085106,0.36666666666666664,0.4726477024070022,4.0,0.4024640657084189,0.3326488706365503,0.1293634496919918,0.09650924024640657,L12,2,6,0.99,222,13,1,0.05855855855855856,0.05855855855855856,0.05405405405405406,0.0003878975950349108,0.9285714285714286,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,229,221,8,266,14305,0.4537987679671458,0.0005589324390414309,0.9650655021834061,0.36666666666666664,0.45951859956236324,4.0,0.39014373716632444,0.3203285420944558,0.11909650924024641,0.08624229979466119,L12,2,6,0.995,222,7,1,0.03153153153153153,0.03153153153153153,0.03153153153153153,0.0003878975950349108,0.875,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,367,347,20,140,14293,0.7125256673511293,0.0013973310976035773,0.9455040871934605,0.6666666666666666,0.7155361050328227,8.0,0.6386036960985626,0.5646817248459959,0.35728952772073924,0.30184804928131415,L12,2,8,0.5,222,133,13,0.5990990990990991,0.5675675675675675,0.5540540540540541,0.00504266873545384,0.910958904109589,0.025210084033613446,0.5,False
development_main,all,candidate,14800,487,14313,30,457,365,346,19,141,14294,0.7104722792607803,0.0013274645427233983,0.947945205479452,0.6666666666666666,0.7133479212253829,8.0,0.6365503080082136,0.5646817248459959,0.35728952772073924,0.30184804928131415,L12,2,8,0.6,222,132,12,0.5945945945945946,0.5675675675675675,0.5540540540540541,0.004654771140418929,0.9166666666666666,0.025210084033613446,0.5,False
development_main,all,candidate,14800,487,14313,30,457,360,341,19,146,14294,0.7002053388090349,0.0013274645427233983,0.9472222222222222,0.6666666666666666,0.7024070021881839,8.0,0.6303901437371663,0.5605749486652978,0.35523613963039014,0.29568788501026694,L12,2,8,0.7,222,127,12,0.5720720720720721,0.5585585585585585,0.5495495495495496,0.004654771140418929,0.9136690647482014,0.025210084033613446,0.47058823529411764,False
development_main,all,candidate,14800,487,14313,30,457,354,336,18,151,14295,0.6899383983572895,0.0012575979878432194,0.9491525423728814,0.6666666666666666,0.6914660831509847,7.0,0.62217659137577,0.5523613963039015,0.3408624229979466,0.2792607802874743,L12,2,8,0.75,222,122,11,0.5495495495495496,0.5405405405405406,0.5180180180180181,0.004266873545384018,0.9172932330827067,0.022408963585434174,0.4420289855072464,True
development_main,all,candidate,14800,487,14313,30,457,341,324,17,163,14296,0.6652977412731006,0.0011877314329630407,0.9501466275659824,0.6333333333333333,0.6673960612691466,6.0,0.5995893223819302,0.5236139630390144,0.30184804928131415,0.22792607802874743,L12,2,8,0.8,222,110,10,0.4954954954954955,0.4774774774774775,0.43243243243243246,0.003878975950349108,0.9166666666666666,0.0196078431372549,0.38405797101449274,True
development_main,all,candidate,14800,487,14313,30,457,274,263,11,224,14302,0.5400410677618069,0.0007685321036819675,0.9598540145985401,0.43333333333333335,0.5470459518599562,5.0,0.47638603696098564,0.406570841889117,0.2032854209445585,0.15811088295687886,L12,2,8,0.85,222,49,4,0.22072072072072071,0.22072072072072071,0.21621621621621623,0.0015515903801396431,0.9245283018867925,0.0056022408963585435,0.0,True
development_main,all,candidate,14800,487,14313,30,457,267,256,11,231,14302,0.5256673511293635,0.0007685321036819675,0.9588014981273408,0.43333333333333335,0.5317286652078774,5.0,0.4620123203285421,0.3921971252566735,0.18480492813141683,0.13963039014373715,L12,2,8,0.9,222,42,4,0.1891891891891892,0.1891891891891892,0.17567567567567569,0.0015515903801396431,0.9130434782608695,0.0056022408963585435,0.0,True
development_main,all,candidate,14800,487,14313,30,457,259,250,9,237,14304,0.5133470225872689,0.0006287989939216097,0.9652509652509652,0.4,0.5207877461706784,5.0,0.44763860369609854,0.37782340862423,0.17248459958932238,0.1293634496919918,L12,2,8,0.925,222,36,2,0.16216216216216217,0.15765765765765766,0.14864864864864866,0.0007757951900698216,0.9473684210526315,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,252,243,9,244,14304,0.4989733059548255,0.0006287989939216097,0.9642857142857143,0.36666666666666664,0.5076586433260394,5.0,0.433264887063655,0.36344969199178645,0.15605749486652978,0.11704312114989733,L12,2,8,0.95,222,29,2,0.13063063063063063,0.12612612612612611,0.11261261261261261,0.0007757951900698216,0.9354838709677419,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,248,239,9,248,14304,0.49075975359342916,0.0006287989939216097,0.9637096774193549,0.36666666666666664,0.4989059080962801,5.0,0.42505133470225875,0.35523613963039014,0.15195071868583163,0.11498973305954825,L12,2,8,0.96,222,25,2,0.11261261261261261,0.10810810810810811,0.1036036036036036,0.0007757951900698216,0.9259259259259259,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,241,233,8,254,14305,0.4784394250513347,0.0005589324390414309,0.966804979253112,0.36666666666666664,0.48577680525164113,5.0,0.41478439425051333,0.34496919917864477,0.14168377823408623,0.10677618069815195,L12,2,8,0.975,222,19,1,0.08558558558558559,0.08558558558558559,0.08108108108108109,0.0003878975950349108,0.95,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,238,230,8,257,14305,0.4722792607802875,0.0005589324390414309,0.9663865546218487,0.36666666666666664,0.47921225382932164,5.0,0.4086242299794661,0.33880903490759756,0.13552361396303902,0.1026694045174538,L12,2,8,0.98,222,16,1,0.07207207207207207,0.07207207207207207,0.06756756756756757,0.0003878975950349108,0.9411764705882353,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,232,224,8,263,14305,0.459958932238193,0.0005589324390414309,0.9655172413793104,0.36666666666666664,0.4660831509846827,4.0,0.39630390143737165,0.324435318275154,0.12320328542094455,0.08829568788501027,L12,2,8,0.99,222,10,1,0.04504504504504504,0.04054054054054054,0.04054054054054054,0.0003878975950349108,0.9090909090909091,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,229,221,8,266,14305,0.4537987679671458,0.0005589324390414309,0.9650655021834061,0.36666666666666664,0.45951859956236324,4.0,0.39014373716632444,0.3203285420944558,0.11909650924024641,0.08624229979466119,L12,2,8,0.995,222,7,1,0.03153153153153153,0.03153153153153153,0.03153153153153153,0.0003878975950349108,0.875,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,352,337,15,150,14298,0.6919917864476386,0.0010479983232026828,0.9573863636363636,0.6666666666666666,0.6936542669584245,7.0,0.6262833675564682,0.5544147843942505,0.34291581108829566,0.2464065708418891,L12,2,10,0.5,222,123,8,0.5540540540540541,0.545045045045045,0.5225225225225225,0.0031031807602792862,0.9389312977099237,0.011204481792717087,0.463768115942029,True
development_main,all,candidate,14800,487,14313,30,457,349,336,13,151,14300,0.6899383983572895,0.0009082652134423251,0.9627507163323782,0.6666666666666666,0.6914660831509847,7.0,0.6242299794661191,0.5523613963039015,0.3408624229979466,0.2402464065708419,L12,2,10,0.6,222,122,6,0.5495495495495496,0.5405405405405406,0.5180180180180181,0.0023273855702094647,0.953125,0.011204481792717087,0.463768115942029,True
development_main,all,candidate,14800,487,14313,30,457,347,334,13,153,14300,0.6858316221765913,0.0009082652134423251,0.962536023054755,0.6666666666666666,0.687089715536105,7.0,0.62217659137577,0.5482546201232033,0.33880903490759756,0.23408624229979466,L12,2,10,0.7,222,120,6,0.5405405405405406,0.5315315315315315,0.5135135135135135,0.0023273855702094647,0.9523809523809523,0.011204481792717087,0.4492753623188406,True
development_main,all,candidate,14800,487,14313,30,457,345,332,13,155,14300,0.6817248459958932,0.0009082652134423251,0.9623188405797102,0.6666666666666666,0.6827133479212254,7.0,0.6180698151950719,0.5441478439425051,0.32854209445585214,0.21765913757700206,L12,2,10,0.75,222,118,6,0.5315315315315315,0.5225225225225225,0.49099099099099097,0.0023273855702094647,0.9516129032258065,0.011204481792717087,0.43478260869565216,True
development_main,all,candidate,14800,487,14313,30,457,327,314,13,173,14300,0.6447638603696099,0.0009082652134423251,0.9602446483180428,0.5333333333333333,0.6520787746170679,6.0,0.5749486652977412,0.5010266940451745,0.26899383983572894,0.18275154004106775,L12,2,10,0.8,222,100,6,0.45045045045045046,0.42792792792792794,0.36036036036036034,0.0023273855702094647,0.9433962264150944,0.011204481792717087,0.32608695652173914,True
development_main,all,candidate,14800,487,14313,30,457,272,261,11,226,14302,0.5359342915811088,0.0007685321036819675,0.9595588235294118,0.43333333333333335,0.5426695842450766,5.0,0.4722792607802875,0.4024640657084189,0.1971252566735113,0.15195071868583163,L12,2,10,0.85,222,47,4,0.21171171171171171,0.21171171171171171,0.20270270270270271,0.0015515903801396431,0.9215686274509803,0.0056022408963585435,0.0,True
development_main,all,candidate,14800,487,14313,30,457,261,251,10,236,14303,0.5154004106776181,0.0006986655488017886,0.9616858237547893,0.4,0.5229759299781181,5.0,0.4517453798767967,0.3757700205338809,0.1704312114989733,0.12525667351129363,L12,2,10,0.9,222,37,3,0.16666666666666666,0.15315315315315314,0.14414414414414414,0.0011636927851047323,0.925,0.0028011204481792717,0.0,True
development_main,all,candidate,14800,487,14313,30,457,254,245,9,242,14304,0.5030800821355236,0.0006287989939216097,0.9645669291338582,0.4,0.5098468271334792,5.0,0.4394250513347023,0.3655030800821355,0.15811088295687886,0.11498973305954825,L12,2,10,0.925,222,31,2,0.13963963963963963,0.13063063063063063,0.11711711711711711,0.0007757951900698216,0.9393939393939394,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,248,239,9,248,14304,0.49075975359342916,0.0006287989939216097,0.9637096774193549,0.36666666666666664,0.4989059080962801,5.0,0.4271047227926078,0.35728952772073924,0.14784394250513347,0.11088295687885011,L12,2,10,0.95,222,25,2,0.11261261261261261,0.11261261261261261,0.0945945945945946,0.0007757951900698216,0.9259259259259259,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,245,236,9,251,14304,0.48459958932238195,0.0006287989939216097,0.963265306122449,0.36666666666666664,0.4923413566739606,5.0,0.4209445585215606,0.351129363449692,0.1457905544147844,0.10882956878850103,L12,2,10,0.96,222,22,2,0.0990990990990991,0.0990990990990991,0.09009009009009009,0.0007757951900698216,0.9166666666666666,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,238,230,8,257,14305,0.4722792607802875,0.0005589324390414309,0.9663865546218487,0.36666666666666664,0.47921225382932164,4.5,0.4086242299794661,0.33880903490759756,0.13552361396303902,0.10061601642710473,L12,2,10,0.975,222,16,1,0.07207207207207207,0.07207207207207207,0.06756756756756757,0.0003878975950349108,0.9411764705882353,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,235,227,8,260,14305,0.46611909650924027,0.0005589324390414309,0.9659574468085106,0.36666666666666664,0.4726477024070022,4.0,0.4024640657084189,0.3326488706365503,0.1293634496919918,0.09240246406570841,L12,2,10,0.98,222,13,1,0.05855855855855856,0.05855855855855856,0.05405405405405406,0.0003878975950349108,0.9285714285714286,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,232,224,8,263,14305,0.459958932238193,0.0005589324390414309,0.9655172413793104,0.36666666666666664,0.4660831509846827,4.0,0.3942505133470226,0.324435318275154,0.12320328542094455,0.08624229979466119,L12,2,10,0.99,222,10,1,0.04504504504504504,0.04054054054054054,0.04054054054054054,0.0003878975950349108,0.9090909090909091,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,228,220,8,267,14305,0.4517453798767967,0.0005589324390414309,0.9649122807017544,0.36666666666666664,0.4573304157549234,4.0,0.38809034907597534,0.3182751540041068,0.11704312114989733,0.08418891170431211,L12,2,10,0.995,222,6,1,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0003878975950349108,0.8571428571428571,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,345,333,12,154,14301,0.6837782340862423,0.0008383986585621463,0.9652173913043478,0.6666666666666666,0.6849015317286652,7.0,0.6201232032854209,0.5482546201232033,0.33059548254620125,0.1806981519507187,L12,2,12,0.5,222,119,5,0.536036036036036,0.5315315315315315,0.4954954954954955,0.001939487975174554,0.9596774193548387,0.008403361344537815,0.45652173913043476,True
development_main,all,candidate,14800,487,14313,30,457,342,330,12,157,14301,0.6776180698151951,0.0008383986585621463,0.9649122807017544,0.6666666666666666,0.6783369803063457,7.0,0.6139630390143738,0.5420944558521561,0.32854209445585214,0.16632443531827515,L12,2,12,0.6,222,116,5,0.5225225225225225,0.5180180180180181,0.49099099099099097,0.001939487975174554,0.9586776859504132,0.008403361344537815,0.4492753623188406,True
development_main,all,candidate,14800,487,14313,30,457,339,327,12,160,14301,0.6714579055441479,0.0008383986585621463,0.9646017699115044,0.6333333333333333,0.6739606126914661,7.0,0.6057494866529775,0.5338809034907598,0.3162217659137577,0.15605749486652978,L12,2,12,0.7,222,113,5,0.509009009009009,0.5,0.46396396396396394,0.001939487975174554,0.9576271186440678,0.008403361344537815,0.43478260869565216,True
development_main,all,candidate,14800,487,14313,30,457,338,326,12,161,14301,0.6694045174537988,0.0008383986585621463,0.9644970414201184,0.6333333333333333,0.6717724288840262,6.0,0.6036960985626283,0.5277207392197125,0.2997946611909651,0.1540041067761807,L12,2,12,0.75,222,112,5,0.5045045045045045,0.4864864864864865,0.42792792792792794,0.001939487975174554,0.9572649572649573,0.008403361344537815,0.427536231884058,True
development_main,all,candidate,14800,487,14313,30,457,315,303,12,184,14301,0.62217659137577,0.0008383986585621463,0.9619047619047619,0.5333333333333333,0.6280087527352297,5.0,0.5523613963039015,0.4722792607802875,0.23408624229979466,0.1437371663244353,L12,2,12,0.8,222,89,5,0.4009009009009009,0.36486486486486486,0.28378378378378377,0.001939487975174554,0.9468085106382979,0.008403361344537815,0.2753623188405797,True
development_main,all,candidate,14800,487,14313,30,457,267,256,11,231,14302,0.5256673511293635,0.0007685321036819675,0.9588014981273408,0.43333333333333335,0.5317286652078774,5.0,0.459958932238193,0.38809034907597534,0.17659137577002054,0.12525667351129363,L12,2,12,0.85,222,42,4,0.1891891891891892,0.18018018018018017,0.15765765765765766,0.0015515903801396431,0.9130434782608695,0.0056022408963585435,0.0,True
development_main,all,candidate,14800,487,14313,30,457,256,247,9,240,14304,0.5071868583162218,0.0006287989939216097,0.96484375,0.4,0.5142231947483589,5.0,0.4394250513347023,0.36960985626283366,0.15811088295687886,0.10882956878850103,L12,2,12,0.9,222,33,2,0.14864864864864866,0.13963963963963963,0.11711711711711711,0.0007757951900698216,0.9428571428571428,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,253,244,9,243,14304,0.5010266940451745,0.0006287989939216097,0.9644268774703557,0.4,0.5076586433260394,5.0,0.433264887063655,0.36344969199178645,0.1540041067761807,0.10677618069815195,L12,2,12,0.925,222,30,2,0.13513513513513514,0.12612612612612611,0.10810810810810811,0.0007757951900698216,0.9375,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,246,237,9,250,14304,0.486652977412731,0.0006287989939216097,0.9634146341463414,0.36666666666666664,0.49452954048140046,5.0,0.42299794661190965,0.3490759753593429,0.1457905544147844,0.10472279260780287,L12,2,12,0.95,222,23,2,0.1036036036036036,0.0945945945945946,0.09009009009009009,0.0007757951900698216,0.92,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,245,236,9,251,14304,0.48459958932238195,0.0006287989939216097,0.963265306122449,0.36666666666666664,0.4923413566739606,5.0,0.4209445585215606,0.3490759753593429,0.1457905544147844,0.1026694045174538,L12,2,12,0.96,222,22,2,0.0990990990990991,0.0945945945945946,0.09009009009009009,0.0007757951900698216,0.9166666666666666,0.0025380710659898475,0.0,True
