dataset,snapshot,view,side,d0,d9,ratio_d9_d0,log_slope,candidates
fork_pilot_n32,episode1_q10,action_conditional,front,0.003963146358728409,0.0028831055387854576,0.7274789467302221,-0.033796246676369296,32
fork_pilot_n32,episode1_q10,action_conditional,back,0.0013627830194309354,0.004653323441743851,3.414573982354846,0.09819237935372688,32
fork_pilot_n32,episode1_q10,action_partial,front,0.01067238487303257,0.011031239293515682,1.0336245763952798,-0.002255946310430892,32
fork_pilot_n32,episode1_q10,action_partial,back,0.017820583656430244,0.12552469968795776,7.043804069944947,0.16593200102930178,32
fork_pilot_n32,episode1_q11,action_relation,front,0.00083427649224177,0.0007684838492423296,0.921138083583477,-0.014765683233999136,32
fork_pilot_n32,episode1_q11,action_relation,back,0.00036882766289636493,0.0077269719913601875,20.950087991451312,0.29822214616964693,32
fork_pilot_n32,episode1_q11,action_shape,front,0.0007795373676344752,0.0007210669573396444,0.9249934477518882,-0.013166278116900972,32
fork_pilot_n32,episode1_q11,action_shape,back,0.0003480741288512945,0.00716627249494195,20.588351448560402,0.2980764490493539,32
fork_pilot_n32,episode1_q11,action_conditional,front,0.005776362959295511,0.004972247872501612,0.8607921468127464,-0.013235063671657428,32
fork_pilot_n32,episode1_q11,action_conditional,back,0.0017498151864856482,0.005666033364832401,3.2380753170922794,0.07807149846413801,32
fork_pilot_n32,episode1_q11,action_partial,front,0.007812436204403639,0.0053557101637125015,0.6855364989340517,-0.04250391737919187,32
fork_pilot_n32,episode1_q11,action_partial,back,0.011566122062504292,0.08424843847751617,7.284069632174947,0.21909158418367589,32
fork_pilot_n32,episode1_q12,action_relation,front,0.0007677820976823568,0.0007396363653242588,0.9633415099895408,-0.019410901641105368,32
fork_pilot_n32,episode1_q12,action_relation,back,0.00035103215486742556,0.005026554223150015,14.319355516158899,0.2379549154236112,32
fork_pilot_n32,episode1_q12,action_shape,front,0.0007206922164186835,0.0007022727513685822,0.9744419814305298,-0.018302714037823915,32
fork_pilot_n32,episode1_q12,action_shape,back,0.00032962660770863295,0.004432163201272488,13.446011631409963,0.23341636216499856,32
fork_pilot_n32,episode1_q12,action_conditional,front,0.005768901202827692,0.004103679209947586,0.7113450318643213,-0.034858714007602376,32
fork_pilot_n32,episode1_q12,action_conditional,back,0.0018515520496293902,0.004817095119506121,2.60165255439096,0.04853939655999941,32
fork_pilot_n32,episode1_q12,action_partial,front,0.007987690158188343,0.003982555121183395,0.4985865803896759,-0.075527867926767,32
fork_pilot_n32,episode1_q12,action_partial,back,0.01146665308624506,0.04344397783279419,3.788723484179342,0.13270916334109537,32
fork_pilot_n32,episode1_q6,action_relation,front,0.0008339904597960413,0.00046881011803634465,0.5621288739333969,-0.05967652201317718,32
fork_pilot_n32,episode1_q6,action_relation,back,0.0004248965997248888,0.0003486066998448223,0.8204506698112846,-0.007136183522801932,32
fork_pilot_n32,episode1_q6,action_shape,front,0.000779067340772599,0.00044327619252726436,0.5689831537382488,-0.05743970327010619,32
fork_pilot_n32,episode1_q6,action_shape,back,0.000403175683459267,0.00032901045051403344,0.8160473560585493,-0.008859253946166481,32
fork_pilot_n32,episode1_q6,action_conditional,front,0.005852376110851765,0.003686602460220456,0.6299325932563657,-0.045570123736070854,32
fork_pilot_n32,episode1_q6,action_conditional,back,0.0009246813133358955,0.0007456986932083964,0.8064385885751293,-0.01867425597210844,32
fork_pilot_n32,episode1_q6,action_partial,front,0.007532929535955191,0.0038549089804291725,0.5117410115187494,-0.06816534239188975,32
fork_pilot_n32,episode1_q6,action_partial,back,0.021608393639326096,0.015460538677871227,0.7154876450294709,-0.023012917992891395,32
fork_pilot_n32,episode2_q10,action_relation,front,0.0008030716562643647,0.0010625080903992057,1.3230551497006595,0.01276279601139567,32
fork_pilot_n32,episode2_q10,action_relation,back,0.00044587237061932683,0.007144349627196789,16.023306439179276,0.24207694672067476,32
fork_pilot_n32,episode2_q10,action_shape,front,0.0007602685363963246,0.0009798441315069795,1.2888132082269823,0.009533121979717712,32
fork_pilot_n32,episode2_q10,action_shape,back,0.00041984839481301606,0.006301393732428551,15.00873603490837,0.23935039601489452,32
fork_pilot_n32,episode2_q10,action_conditional,front,0.004436141811311245,0.0034554332960397005,0.7789276003821743,-0.026598270471968475,32
fork_pilot_n32,episode2_q10,action_conditional,back,0.001471913536079228,0.005057203583419323,3.4358020763164663,0.09172681999289974,32
fork_pilot_n32,episode2_q10,action_partial,front,0.009938779287040234,0.01036441046744585,1.0428252975655292,-0.008156496642922135,32
fork_pilot_n32,episode2_q10,action_partial,back,0.017763763666152954,0.15422719717025757,8.682123905088977,0.20473491843646288,32
fork_pilot_n32,episode2_q11,action_relation,front,0.0007745742914266884,0.000984630431048572,1.271189144730044,0.013662804603790818,32
fork_pilot_n32,episode2_q11,action_relation,back,0.00036308259586803615,0.005350138060748577,14.735319515819223,0.2714304292542315,32
fork_pilot_n32,episode2_q11,action_shape,front,0.0007416674052365124,0.000926113803870976,1.2486915257866091,0.010317101265689858,32
fork_pilot_n32,episode2_q11,action_shape,back,0.00034558199695311487,0.005020670127123594,14.52815879122531,0.2712900099707584,32
fork_pilot_n32,episode2_q11,action_conditional,front,0.005858943331986666,0.004919491242617369,0.8396550305853965,-0.017883889015788423,32
fork_pilot_n32,episode2_q11,action_conditional,back,0.0017384630627930164,0.00373921194113791,2.150872239488648,0.054293741018861724,32
fork_pilot_n32,episode2_q11,action_partial,front,0.007833641953766346,0.0061497995629906654,0.7850498656035583,-0.03086178038875173,32
fork_pilot_n32,episode2_q11,action_partial,back,0.012002567760646343,0.07955773919820786,6.628393255904738,0.20970091999033436,32
fork_pilot_n32,episode2_q12,action_relation,front,0.0006927325739525259,0.0008988482295535505,1.2975400080076935,0.004114240310742903,32
fork_pilot_n32,episode2_q12,action_relation,back,0.00033075589453801513,0.004862443543970585,14.701003441714096,0.23502873341921465,32
fork_pilot_n32,episode2_q12,action_shape,front,0.000659374869428575,0.0008562339353375137,1.2985540927265546,0.0016724729041112006,32
fork_pilot_n32,episode2_q12,action_shape,back,0.0003145905793644488,0.004484853241592646,14.256158752919953,0.23269809149049867,32
fork_pilot_n32,episode2_q12,action_conditional,front,0.005666326265782118,0.0040567838586866856,0.7159460412974881,-0.04040043349969848,32
fork_pilot_n32,episode2_q12,action_conditional,back,0.0017215076368302107,0.0067664640955626965,3.930545500234723,0.1041859653840886,32
fork_pilot_n32,episode2_q12,action_partial,front,0.008943190798163414,0.005330744665116072,0.5960674199426451,-0.06657771273688437,32
fork_pilot_n32,episode2_q12,action_partial,back,0.011120196431875229,0.04798301309347153,4.314942940749836,0.12576371764497615,32
fork_pilot_n32,episode2_q6,action_relation,front,0.0007293241214938462,0.0004659154510591179,0.6388318133572786,-0.04199614762286694,32
fork_pilot_n32,episode2_q6,action_relation,back,0.00041272910311818123,0.00034521077759563923,0.8364100689473096,0.001968088490603513,32
fork_pilot_n32,episode2_q6,action_shape,front,0.0006894517573527992,0.00043768034083768725,0.6348237366428554,-0.04194746465381938,32
fork_pilot_n32,episode2_q6,action_shape,back,0.00039095617830753326,0.0003231982991565019,0.8266867671861376,-0.0005611910253012799,32
fork_pilot_n32,episode2_q6,action_conditional,front,0.00585550582036376,0.0038851583376526833,0.6635051619522302,-0.03930484362826013,32
fork_pilot_n32,episode2_q6,action_conditional,back,0.0009545745560899377,0.0007392989937216043,0.7744800958762925,-0.01764506913439181,32
fork_pilot_n32,episode2_q6,action_partial,front,0.006359256338328123,0.003896106267347932,0.6126669629380337,-0.04737744438445223,32
fork_pilot_n32,episode2_q6,action_partial,back,0.021028907969594002,0.01547312643378973,0.7358026606118846,-0.01600773352378403,32
fork_pilot_n32,episode3_q10,action_relation,front,0.0007768005016259849,0.00098118104506284,1.2631055760250534,0.01079140435137506,32
fork_pilot_n32,episode3_q10,action_relation,back,0.0003776899247895926,0.005153465084731579,13.644698326550607,0.24700860512358902,32
fork_pilot_n32,episode3_q10,action_shape,front,0.0007296300609596074,0.0009300770470872521,1.2747241333012205,0.011999053160373108,32
fork_pilot_n32,episode3_q10,action_shape,back,0.00035662041045725346,0.004585877060890198,12.859266958417365,0.2454513392818828,32
fork_pilot_n32,episode3_q10,action_conditional,front,0.005070392973721027,0.00397469149902463,0.7839020603777203,-0.024720224068649436,32
fork_pilot_n32,episode3_q10,action_conditional,back,0.0015310179442167282,0.003881843062117696,2.5354654246744666,0.06228244330379777,32
fork_pilot_n32,episode3_q10,action_partial,front,0.008846701122820377,0.00791309867054224,0.8944688602772081,-0.023476847589987835,32
fork_pilot_n32,episode3_q10,action_partial,back,0.015003328211605549,0.1257542073726654,8.381754074765261,0.21269985706155953,32
fork_pilot_n32,episode3_q11,action_relation,front,0.0007596912328153849,0.0005827901768498123,0.7671408483812766,-0.02436040446589899,32
fork_pilot_n32,episode3_q11,action_relation,back,0.00037352004437707365,0.0004639610415324569,1.2421315763822351,0.027480690642445862,32
fork_pilot_n32,episode3_q11,action_shape,front,0.0007259941776283085,0.0005494648939929903,0.7568447667004611,-0.024892582481666998,32
fork_pilot_n32,episode3_q11,action_shape,back,0.0003565692459233105,0.00042694390867836773,1.1973660475760524,0.023596384204045945,32
fork_pilot_n32,episode3_q11,action_conditional,front,0.004647316411137581,0.003926519770175219,0.8449004592769004,-0.017119603556336734,32
fork_pilot_n32,episode3_q11,action_conditional,back,0.0016258247196674347,0.001719613908790052,1.0576871467065663,0.02994367016907885,32
fork_pilot_n32,episode3_q11,action_partial,front,0.00925800483673811,0.00675827544182539,0.7299926453923247,-0.03172742182108016,32
fork_pilot_n32,episode3_q11,action_partial,back,0.013562927022576332,0.013663354329764843,1.0074045452741391,-0.0013993558154564967,32
fork_pilot_n32,episode3_q12,action_relation,front,0.0007547480636276305,0.000773403444327414,1.0247173614598202,0.0008787147008072525,32
fork_pilot_n32,episode3_q12,action_relation,back,0.0003907408390659839,0.0010375669226050377,2.655383873068423,0.11532217424798567,32
fork_pilot_n32,episode3_q12,action_shape,front,0.0007262612925842404,0.0007055222522467375,0.9714441062063108,-0.0038796459027525608,32
fork_pilot_n32,episode3_q12,action_shape,back,0.0003663411480374634,0.000935505551751703,2.553645848311953,0.11269902281843139,32
fork_pilot_n32,episode3_q12,action_conditional,front,0.00493357190862298,0.0042908382602036,0.8697224525508589,-0.008383654499126402,32
fork_pilot_n32,episode3_q12,action_conditional,back,0.0013445578515529633,0.0014930317411199212,1.1104258097897912,0.009707356342178388,32
fork_pilot_n32,episode3_q12,action_partial,front,0.008242531679570675,0.009620383381843567,1.1671636526054165,0.012711867489642661,32
fork_pilot_n32,episode3_q12,action_partial,back,0.020014682784676552,0.03653750196099281,1.8255349012559072,0.0747476935820622,32
fork_pilot_n32,episode3_q6,action_relation,front,0.0007404520292766392,0.00046403074520640075,0.6266857633704113,-0.04389097436033546,32
fork_pilot_n32,episode3_q6,action_relation,back,0.00039885431760922074,0.0003396620450075716,0.8515942538708003,-0.005663203011482916,32
fork_pilot_n32,episode3_q6,action_shape,front,0.0006987773813307285,0.0004322669410612434,0.6186046552308957,-0.04545865608043827,32
fork_pilot_n32,episode3_q6,action_shape,back,0.00037653438630513847,0.0003196825855411589,0.8490129910262496,-0.007668536560438799,32
fork_pilot_n32,episode3_q6,action_conditional,front,0.005640839692205191,0.003795241005718708,0.6728149021790447,-0.036870282760679725,32
fork_pilot_n32,episode3_q6,action_conditional,back,0.0009127538651227951,0.000735858513507992,0.8061959983143924,-0.016320334364217808,32
fork_pilot_n32,episode3_q6,action_partial,front,0.0067479792051017284,0.0038796865846961737,0.5749405068947135,-0.05354205595122512,32
fork_pilot_n32,episode3_q6,action_partial,back,0.020171664655208588,0.015356436371803284,0.7612875106883185,-0.017886320328908488,32
fork_pilot_n32,episode4_q10,action_relation,front,0.0008482858538627625,0.0009625950478948653,1.1347531536823152,0.003933187903385202,32
fork_pilot_n32,episode4_q10,action_relation,back,0.00040596345206722617,0.007798359263688326,19.209510668947964,0.2669723961871017,32
fork_pilot_n32,episode4_q10,action_shape,front,0.0008099783444777131,0.0008887735893949866,1.0972806809644793,0.00023563748364199382,32
fork_pilot_n32,episode4_q10,action_shape,back,0.0003826888569165021,0.006853544153273106,17.908920078037344,0.2634339569220015,32
fork_pilot_n32,episode4_q10,action_conditional,front,0.005384156014770269,0.0043279449455440044,0.8038297801310405,-0.025039740080143272,32
fork_pilot_n32,episode4_q10,action_conditional,back,0.001610522740520537,0.0052307224832475185,3.247841431631631,0.07242766885055874,32
fork_pilot_n32,episode4_q10,action_partial,front,0.009707796387374401,0.007630195003002882,0.7859863040521152,-0.031256455260130926,32
fork_pilot_n32,episode4_q10,action_partial,back,0.01582198590040207,0.12943929433822632,8.180976468632613,0.20558029291422053,32
fork_pilot_n32,episode4_q11,action_relation,front,0.0007206977461464703,0.0008522195857949555,1.182492369862019,0.010713663996689797,32
fork_pilot_n32,episode4_q11,action_relation,back,0.00036439564428292215,0.007320082280784845,20.08828150289696,0.30303199488736127,32
fork_pilot_n32,episode4_q11,action_shape,front,0.0006829159683547914,0.0008040827233344316,1.1774255700471352,0.0092174968986514,32
fork_pilot_n32,episode4_q11,action_shape,back,0.000346529355738312,0.0066703809425234795,19.24910785209418,0.3004721497246334,32
fork_pilot_n32,episode4_q11,action_conditional,front,0.006042535416781902,0.004512530751526356,0.7467942577537448,-0.030377587239871127,32
fork_pilot_n32,episode4_q11,action_conditional,back,0.001970284851267934,0.00586432870477438,2.9763862321737484,0.08279571537499944,32
fork_pilot_n32,episode4_q11,action_partial,front,0.006166393402963877,0.003771389601752162,0.6116037941950709,-0.05139412645081092,32
fork_pilot_n32,episode4_q11,action_partial,back,0.011241060681641102,0.07481975853443146,6.655934048699432,0.21081848111265583,32
fork_pilot_n32,episode4_q12,action_relation,front,0.0007277433760464191,0.00039666504017077386,0.5450616978827335,-0.0651595917692191,32
fork_pilot_n32,episode4_q12,action_relation,back,0.00033830548636615276,0.0005183599423617125,1.532224463545011,0.05390652279344355,32
fork_pilot_n32,episode4_q12,action_shape,front,0.0006960487808100879,0.000371559668565169,0.533812684985575,-0.0673533872601958,32
fork_pilot_n32,episode4_q12,action_shape,back,0.00031272147316485643,0.000481028895592317,1.538202320180087,0.05355923904269096,32
fork_pilot_n32,episode4_q12,action_conditional,front,0.006263366434723139,0.003935304004698992,0.6283049292601296,-0.050114890242655565,32
fork_pilot_n32,episode4_q12,action_conditional,back,0.0017644037725403905,0.001228232984431088,0.6961178634653885,-0.03741620865910171,32
fork_pilot_n32,episode4_q12,action_partial,front,0.007598462980240583,0.0029696677811443806,0.3908248008665503,-0.10283142640467531,32
fork_pilot_n32,episode4_q12,action_partial,back,0.011103324592113495,0.016244729980826378,1.4630509849603728,0.04203460414671011,32
fork_pilot_n32,episode4_q6,action_relation,front,0.0007642575073987246,0.0004821495385840535,0.6308731467030377,-0.04555350193457659,32
fork_pilot_n32,episode4_q6,action_relation,back,0.0003924948978237808,0.0003568997490219772,0.9093105439098349,0.01263147126851229,32
fork_pilot_n32,episode4_q6,action_shape,front,0.0007280008867383003,0.0004546108248177916,0.6244646580783819,-0.04794566037458325,32
fork_pilot_n32,episode4_q6,action_shape,back,0.00036733265733346343,0.0003411636280361563,0.928759317270419,0.013964145882792527,32
fork_pilot_n32,episode4_q6,action_conditional,front,0.006112975999712944,0.004158045630902052,0.6801998946335316,-0.04153257208508401,32
fork_pilot_n32,episode4_q6,action_conditional,back,0.0009359706891700625,0.0007249336340464652,0.7745260000495029,-0.018205279092125853,32
fork_pilot_n32,episode4_q6,action_partial,front,0.006841259077191353,0.004029170144349337,0.5889515510065282,-0.052754637591811725,32
fork_pilot_n32,episode4_q6,action_partial,back,0.02032916247844696,0.015873603522777557,0.7808291925260964,-0.006078655360758586,32
