suite,cohort,arm,scope,chunk,phase,alpha,tp,fp,recall,fpr,n_risk,n_safe
libero_goal,development_main,crossfit,window_union,-1,0.6333333333333333,0.3,102,3230,1.0,0.8286300667008722,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.0005,42,3,0.4117647058823529,0.0007696254489481786,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.001,42,3,0.4117647058823529,0.0007696254489481786,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.0015,42,3,0.4117647058823529,0.0007696254489481786,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.002,42,3,0.4117647058823529,0.0007696254489481786,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.003,57,7,0.5588235294117647,0.0017957927142124167,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.004,57,8,0.5588235294117647,0.002052334530528476,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.005,58,8,0.5686274509803921,0.002052334530528476,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.006,64,18,0.6274509803921569,0.004617752693689072,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.008,72,23,0.7058823529411765,0.005900461775269369,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.01,73,23,0.7156862745098039,0.005900461775269369,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.0125,77,37,0.7549019607843137,0.009492047203694202,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.015,85,50,0.8333333333333334,0.012827090815802977,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.02,91,74,0.8921568627450981,0.018984094407388404,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.025,94,88,0.9215686274509803,0.022575679835813236,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.03,98,101,0.9607843137254902,0.025910723447922012,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.04,101,155,0.9901960784313726,0.039763981528989224,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.05,101,233,0.9901960784313726,0.05977424320164187,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.075,102,423,1.0,0.10851718830169317,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.1,102,597,1.0,0.15315546434068752,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.15,102,937,1.0,0.24037968188814776,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.2,102,1309,1.0,0.3358132375577219,102,3898
libero_goal,development_main,control,window_union,-1,0.6333333333333333,0.3,102,1833,1.0,0.47024114930733707,102,3898
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.0005,1,9,0.009433962264150943,0.0023112480739599386,106,3894
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.001,1,9,0.009433962264150943,0.0023112480739599386,106,3894
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.0015,1,9,0.009433962264150943,0.0023112480739599386,106,3894
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.002,1,9,0.009433962264150943,0.0023112480739599386,106,3894
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.003,1,19,0.009433962264150943,0.004879301489470981,106,3894
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.004,1,19,0.009433962264150943,0.004879301489470981,106,3894
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.005,1,19,0.009433962264150943,0.004879301489470981,106,3894
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.006,1,29,0.009433962264150943,0.007447354904982024,106,3894
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.008,1,39,0.009433962264150943,0.010015408320493066,106,3894
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.01,1,39,0.009433962264150943,0.010015408320493066,106,3894
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.0125,1,49,0.009433962264150943,0.012583461736004109,106,3894
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.015,1,59,0.009433962264150943,0.015151515151515152,106,3894
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.02,2,78,0.018867924528301886,0.020030816640986132,106,3894
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.025,3,97,0.02830188679245283,0.024910118130457112,106,3894
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.03,4,116,0.03773584905660377,0.029789419619928096,106,3894
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.04,5,155,0.04716981132075472,0.03980482794042116,106,3894
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.05,5,195,0.04716981132075472,0.05007704160246533,106,3894
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.075,8,292,0.07547169811320754,0.07498715973292244,106,3894
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.1,18,382,0.16981132075471697,0.09809964047252183,106,3894
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.15,21,579,0.19811320754716982,0.14869029275808937,106,3894
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.2,34,766,0.32075471698113206,0.19671289162814587,106,3894
libero_goal,external_8b,crossfit,single_chunk,4,0.16666666666666666,0.3,45,1155,0.42452830188679247,0.2966101694915254,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.0005,8,2,0.07547169811320754,0.0005136106831022085,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.001,8,2,0.07547169811320754,0.0005136106831022085,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.0015,8,2,0.07547169811320754,0.0005136106831022085,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.002,8,2,0.07547169811320754,0.0005136106831022085,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.003,13,7,0.12264150943396226,0.0017976373908577298,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.004,13,7,0.12264150943396226,0.0017976373908577298,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.005,13,7,0.12264150943396226,0.0017976373908577298,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.006,18,12,0.16981132075471697,0.0030816640986132513,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.008,23,17,0.2169811320754717,0.004365690806368772,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.01,23,17,0.2169811320754717,0.004365690806368772,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.0125,28,22,0.2641509433962264,0.005649717514124294,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.015,33,27,0.3113207547169811,0.006933744221879815,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.02,43,37,0.4056603773584906,0.009501797637390858,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.025,51,49,0.4811320754716981,0.012583461736004109,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.03,57,63,0.5377358490566038,0.016178736517719568,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.04,69,91,0.6509433962264151,0.02336928608115049,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.05,75,125,0.7075471698113207,0.03210066769388803,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.075,84,216,0.7924528301886793,0.05546995377503852,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.1,94,306,0.8867924528301887,0.07858243451463791,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.15,106,494,1.0,0.1268618387262455,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.2,106,694,1.0,0.17822290703646637,106,3894
libero_goal,external_8b,control,single_chunk,4,0.16666666666666666,0.3,106,1094,1.0,0.2809450436569081,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.0005,2,8,0.018867924528301886,0.002054442732408834,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.001,2,8,0.018867924528301886,0.002054442732408834,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.0015,2,8,0.018867924528301886,0.002054442732408834,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.002,2,8,0.018867924528301886,0.002054442732408834,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.003,5,15,0.04716981132075472,0.003852080123266564,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.004,5,15,0.04716981132075472,0.003852080123266564,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.005,5,15,0.04716981132075472,0.003852080123266564,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.006,9,21,0.08490566037735849,0.00539291217257319,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.008,9,31,0.08490566037735849,0.007960965588084233,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.01,9,31,0.08490566037735849,0.007960965588084233,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.0125,11,39,0.10377358490566038,0.010015408320493066,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.015,13,47,0.12264150943396226,0.012069851052901901,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.02,18,62,0.16981132075471697,0.015921931176168466,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.025,23,77,0.2169811320754717,0.01977401129943503,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.03,25,95,0.2358490566037736,0.024396507447354904,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.04,28,132,0.2641509433962264,0.03389830508474576,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.05,30,170,0.2830188679245283,0.04365690806368772,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.075,38,262,0.3584905660377358,0.06728299948638931,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.1,43,357,0.4056603773584906,0.09167950693374423,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.15,55,545,0.5188679245283019,0.13995891114535183,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.2,65,735,0.6132075471698113,0.18875192604006163,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,4,0.16666666666666666,0.3,77,1123,0.7264150943396226,0.2883923985618901,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.0005,1,9,0.009433962264150943,0.0023112480739599386,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.001,1,9,0.009433962264150943,0.0023112480739599386,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.0015,1,9,0.009433962264150943,0.0023112480739599386,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.002,1,9,0.009433962264150943,0.0023112480739599386,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.003,2,18,0.018867924528301886,0.004622496147919877,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.004,2,18,0.018867924528301886,0.004622496147919877,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.005,2,18,0.018867924528301886,0.004622496147919877,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.006,2,28,0.018867924528301886,0.007190549563430919,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.008,3,37,0.02830188679245283,0.009501797637390858,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.01,3,37,0.02830188679245283,0.009501797637390858,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.0125,4,46,0.03773584905660377,0.011813045711350795,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.015,6,54,0.05660377358490566,0.01386748844375963,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.02,7,73,0.0660377358490566,0.01874678993323061,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.025,9,91,0.08490566037735849,0.02336928608115049,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.03,10,110,0.09433962264150944,0.02824858757062147,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.04,12,148,0.11320754716981132,0.03800719054956343,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.05,13,187,0.12264150943396226,0.0480225988700565,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.075,18,282,0.16981132075471697,0.0724191063174114,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.1,23,377,0.2169811320754717,0.0968156137647663,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.15,30,570,0.2830188679245283,0.14637904468412943,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.2,42,758,0.39622641509433965,0.19465844889573702,106,3894
libero_goal,external_8b,crossfit,single_chunk,5,0.2,0.3,56,1144,0.5283018867924528,0.2937853107344633,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.0005,8,2,0.07547169811320754,0.0005136106831022085,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.001,8,2,0.07547169811320754,0.0005136106831022085,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.0015,8,2,0.07547169811320754,0.0005136106831022085,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.002,8,2,0.07547169811320754,0.0005136106831022085,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.003,13,7,0.12264150943396226,0.0017976373908577298,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.004,13,7,0.12264150943396226,0.0017976373908577298,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.005,13,7,0.12264150943396226,0.0017976373908577298,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.006,18,12,0.16981132075471697,0.0030816640986132513,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.008,23,17,0.2169811320754717,0.004365690806368772,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.01,23,17,0.2169811320754717,0.004365690806368772,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.0125,28,22,0.2641509433962264,0.005649717514124294,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.015,33,27,0.3113207547169811,0.006933744221879815,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.02,43,37,0.4056603773584906,0.009501797637390858,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.025,51,49,0.4811320754716981,0.012583461736004109,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.03,57,63,0.5377358490566038,0.016178736517719568,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.04,69,91,0.6509433962264151,0.02336928608115049,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.05,75,125,0.7075471698113207,0.03210066769388803,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.075,85,215,0.8018867924528302,0.055213148433487416,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.1,95,305,0.8962264150943396,0.0783256291730868,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.15,106,494,1.0,0.1268618387262455,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.2,106,694,1.0,0.17822290703646637,106,3894
libero_goal,external_8b,control,single_chunk,5,0.2,0.3,106,1094,1.0,0.2809450436569081,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.0005,4,6,0.03773584905660377,0.0015408320493066256,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.001,4,6,0.03773584905660377,0.0015408320493066256,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.0015,4,6,0.03773584905660377,0.0015408320493066256,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.002,4,6,0.03773584905660377,0.0015408320493066256,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.003,8,12,0.07547169811320754,0.0030816640986132513,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.004,8,12,0.07547169811320754,0.0030816640986132513,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.005,8,12,0.07547169811320754,0.0030816640986132513,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.006,10,20,0.09433962264150944,0.005136106831022085,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.008,13,27,0.12264150943396226,0.006933744221879815,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.01,13,27,0.12264150943396226,0.006933744221879815,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.0125,16,34,0.1509433962264151,0.008731381612737545,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.015,18,42,0.16981132075471697,0.01078582434514638,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.02,22,58,0.20754716981132076,0.014894709809964048,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.025,23,77,0.2169811320754717,0.01977401129943503,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.03,29,91,0.27358490566037735,0.02336928608115049,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.04,32,128,0.3018867924528302,0.03287108371854135,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.05,35,165,0.330188679245283,0.0423728813559322,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.075,44,256,0.41509433962264153,0.0657421674370827,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.1,48,352,0.4528301886792453,0.0903954802259887,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.15,56,544,0.5283018867924528,0.1397021058038007,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.2,68,732,0.6415094339622641,0.18798151001540833,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,5,0.2,0.3,81,1119,0.7641509433962265,0.28736517719568566,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.0005,4,6,0.03773584905660377,0.0015408320493066256,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.001,4,6,0.03773584905660377,0.0015408320493066256,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.0015,4,6,0.03773584905660377,0.0015408320493066256,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.002,4,6,0.03773584905660377,0.0015408320493066256,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.003,9,11,0.08490566037735849,0.002824858757062147,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.004,9,11,0.08490566037735849,0.002824858757062147,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.005,9,11,0.08490566037735849,0.002824858757062147,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.006,11,19,0.10377358490566038,0.004879301489470981,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.008,15,25,0.14150943396226415,0.0064201335387776065,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.01,15,25,0.14150943396226415,0.0064201335387776065,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.0125,17,33,0.16037735849056603,0.00847457627118644,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.015,18,42,0.16981132075471697,0.01078582434514638,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.02,23,57,0.2169811320754717,0.014637904468412942,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.025,24,76,0.22641509433962265,0.019517205957883924,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.03,25,95,0.2358490566037736,0.024396507447354904,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.04,27,133,0.25471698113207547,0.03415511042629687,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.05,36,164,0.33962264150943394,0.042116076014381096,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.075,43,257,0.4056603773584906,0.0659989727786338,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.1,46,354,0.4339622641509434,0.09090909090909091,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.15,52,548,0.49056603773584906,0.14072932717000514,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.2,62,738,0.5849056603773585,0.18952234206471494,106,3894
libero_goal,external_8b,crossfit,single_chunk,6,0.23333333333333334,0.3,71,1129,0.6698113207547169,0.2899332306111967,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.0005,8,2,0.07547169811320754,0.0005136106831022085,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.001,8,2,0.07547169811320754,0.0005136106831022085,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.0015,8,2,0.07547169811320754,0.0005136106831022085,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.002,8,2,0.07547169811320754,0.0005136106831022085,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.003,13,7,0.12264150943396226,0.0017976373908577298,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.004,13,7,0.12264150943396226,0.0017976373908577298,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.005,13,7,0.12264150943396226,0.0017976373908577298,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.006,18,12,0.16981132075471697,0.0030816640986132513,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.008,23,17,0.2169811320754717,0.004365690806368772,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.01,23,17,0.2169811320754717,0.004365690806368772,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.0125,28,22,0.2641509433962264,0.005649717514124294,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.015,33,27,0.3113207547169811,0.006933744221879815,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.02,43,37,0.4056603773584906,0.009501797637390858,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.025,51,49,0.4811320754716981,0.012583461736004109,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.03,56,64,0.5283018867924528,0.016435541859270673,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.04,68,92,0.6415094339622641,0.02362609142270159,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.05,74,126,0.6981132075471698,0.032357473035439135,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.075,84,216,0.7924528301886793,0.05546995377503852,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.1,94,306,0.8867924528301887,0.07858243451463791,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.15,106,494,1.0,0.1268618387262455,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.2,106,694,1.0,0.17822290703646637,106,3894
libero_goal,external_8b,control,single_chunk,6,0.23333333333333334,0.3,106,1094,1.0,0.2809450436569081,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.0005,3,7,0.02830188679245283,0.0017976373908577298,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.001,3,7,0.02830188679245283,0.0017976373908577298,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.0015,3,7,0.02830188679245283,0.0017976373908577298,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.002,3,7,0.02830188679245283,0.0017976373908577298,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.003,6,14,0.05660377358490566,0.0035952747817154596,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.004,6,14,0.05660377358490566,0.0035952747817154596,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.005,6,14,0.05660377358490566,0.0035952747817154596,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.006,11,19,0.10377358490566038,0.004879301489470981,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.008,15,25,0.14150943396226415,0.0064201335387776065,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.01,15,25,0.14150943396226415,0.0064201335387776065,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.0125,18,32,0.16981132075471697,0.008217770929635337,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.015,23,37,0.2169811320754717,0.009501797637390858,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.02,30,50,0.2830188679245283,0.012840267077555213,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.025,35,65,0.330188679245283,0.016692347200821776,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.03,38,82,0.3584905660377358,0.021058038007190548,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.04,42,118,0.39622641509433965,0.030303030303030304,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.05,46,154,0.4339622641509434,0.03954802259887006,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.075,54,246,0.5094339622641509,0.06317411402157165,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.1,59,341,0.5566037735849056,0.08757062146892655,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.15,65,535,0.6132075471698113,0.13739085772984078,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.2,72,728,0.6792452830188679,0.1869542886492039,106,3894
libero_goal,external_8b,dev_fitted_transfer,single_chunk,6,0.23333333333333334,0.3,80,1120,0.7547169811320755,0.28762198253723675,106,3894
