cohort,quantity,layer,episodes,zero_range_fraction,median_range,median_within_sd,between_sd,within_between_ratio,median_distinct_sampled,is_control
development_main,conditional_energy,L14,14800,0.0,0.028488723561167717,0.007816024124622345,0.009548612870275974,0.8185507655143738,13.0,False
development_main,conditional_energy,L15,14800,0.0,0.027028119191527367,0.007427268195897341,0.007757054641842842,0.9574856162071228,13.0,False
development_main,conditional_effective_rank,L2,14800,0.0,0.01148444414138794,0.00331697566434741,0.001699269050732255,1.9520014524459839,13.0,False
development_main,conditional_effective_rank,L3,14800,0.0,0.013303417712450027,0.0038490742444992065,0.002732915338128805,1.408413290977478,13.0,False
development_main,conditional_effective_rank,L4,14800,0.0,0.02044020965695381,0.005935307592153549,0.0032306278590112925,1.8371994495391846,13.0,False
development_main,conditional_effective_rank,L5,14800,0.0,0.030640963464975357,0.009117776528000832,0.003853464499115944,2.366124391555786,13.0,False
development_main,conditional_effective_rank,L12,14800,0.0,0.055632319301366806,0.015763841569423676,0.008150730282068253,1.9340404272079468,13.0,False
development_main,conditional_effective_rank,L13,14800,0.0,0.06978511810302734,0.019686363637447357,0.008096982724964619,2.431320905685425,13.0,False
development_main,conditional_effective_rank,L14,14800,0.0,0.06683187186717987,0.0190642811357975,0.008824261836707592,2.1604392528533936,13.0,False
development_main,conditional_effective_rank,L15,14800,0.0,0.07637280225753784,0.021673355251550674,0.009956329129636288,2.176841974258423,13.0,False
development_main,partial_edge_std,L2,14800,0.0,0.015640169382095337,0.004485858138650656,0.002264859853312373,1.9806338548660278,13.0,False
development_main,partial_edge_std,L3,14800,0.0,0.018198741599917412,0.005164154805243015,0.0036956751719117165,1.397350788116455,13.0,False
development_main,partial_edge_std,L4,14800,0.0,0.029642261564731598,0.008310564793646336,0.004007068462669849,2.0739762783050537,13.0,False
development_main,partial_edge_std,L5,14800,0.0,0.05100114643573761,0.015406102873384953,0.005922958254814148,2.6010825634002686,13.0,False
development_main,partial_edge_std,L12,14800,0.0,0.0773596242070198,0.022238463163375854,0.011496104300022125,1.9344346523284912,13.0,False
development_main,partial_edge_std,L13,14800,0.0,0.09277936071157455,0.026471251621842384,0.01219075545668602,2.171420097351074,13.0,False
development_main,partial_edge_std,L14,14800,0.0,0.09131720662117004,0.026135321706533432,0.0125849274918437,2.076716184616089,13.0,False
development_main,partial_edge_std,L15,14800,0.0,0.10467612743377686,0.02998550795018673,0.014539924450218678,2.0622878074645996,13.0,False
development_main,expert_load_effective_rank,L2,14800,0.0,0.0024780631065368652,0.0006926958449184895,0.0011602614540606737,0.5970170497894287,13.0,False
development_main,expert_load_effective_rank,L3,14800,0.0,0.0035358667373657227,0.0009753872873261571,0.0012129039969295263,0.8041751980781555,13.0,False
development_main,expert_load_effective_rank,L4,14800,0.0,0.003203868865966797,0.0008631000528112054,0.002143519464880228,0.40265557169914246,13.0,False
development_main,expert_load_effective_rank,L5,14800,0.0,0.004216700792312622,0.0011991319479420781,0.0015253634192049503,0.7861286997795105,13.0,False
development_main,expert_load_effective_rank,L12,14800,0.0,0.005424410104751587,0.0015075693372637033,0.002510973485186696,0.6003924012184143,13.0,False
development_main,expert_load_effective_rank,L13,14800,0.0,0.006468683481216431,0.001814569579437375,0.0022946209646761417,0.79079270362854,13.0,False
development_main,expert_load_effective_rank,L14,14800,0.0,0.005863934755325317,0.001613142783753574,0.0028618371579796076,0.5636738538742065,13.0,False
development_main,expert_load_effective_rank,L15,14800,0.0,0.010026633739471436,0.0029245344921946526,0.0021220394410192966,1.3781715631484985,13.0,False
development_main,conditional_query_d1,L2,14800,0.0,0.2016022503376007,0.061513420194387436,0.03879087418317795,1.5857703685760498,13.0,False
development_main,conditional_query_d1,L3,14800,0.0,0.1926809549331665,0.05650346353650093,0.0376209057867527,1.5019166469573975,13.0,False
development_main,conditional_query_d1,L4,14800,0.0,0.2604978680610657,0.07725460827350616,0.047297947108745575,1.633360743522644,13.0,False
development_main,conditional_query_d1,L5,14800,0.0,0.2764337658882141,0.08164653182029724,0.05117972567677498,1.5952905416488647,13.0,False
development_main,conditional_query_d1,L12,14800,0.0,0.022992592304944992,0.006725155282765627,0.0053229788318276405,1.263419508934021,13.0,False
development_main,conditional_query_d1,L13,14800,0.0,0.02008161135017872,0.005881498567759991,0.004481776151806116,1.3123142719268799,13.0,False
development_main,conditional_query_d1,L14,14800,0.0,0.018273422494530678,0.00524638406932354,0.004432511515915394,1.1836142539978027,13.0,False
development_main,conditional_query_d1,L15,14800,0.0,0.01750442385673523,0.00516353826969862,0.003824904328212142,1.3499784469604492,13.0,False
development_main,partial_query_d1,L2,14800,0.0,0.01949654519557953,0.005759926047176123,0.002881840569898486,1.9986969232559204,13.0,False
development_main,partial_query_d1,L3,14800,0.0,0.022697169333696365,0.006905938498675823,0.0047876667231321335,1.4424434900283813,13.0,False
development_main,partial_query_d1,L4,14800,0.0,0.038378115743398666,0.011638324707746506,0.005746896378695965,2.0251495838165283,13.0,False
development_main,partial_query_d1,L5,14800,0.0,0.06810766458511353,0.022358620539307594,0.010420776903629303,2.145581007003784,13.0,False
development_main,partial_query_d1,L12,14800,0.0,0.0986967533826828,0.02955612726509571,0.01604589819908142,1.8419740200042725,13.0,False
development_main,partial_query_d1,L13,14800,0.0,0.12450559437274933,0.03762911260128021,0.016164561733603477,2.3278770446777344,13.0,False
development_main,partial_query_d1,L14,14800,0.0,0.11941622942686081,0.03580036759376526,0.017622333019971848,2.03153395652771,13.0,False
development_main,partial_query_d1,L15,14800,0.0,0.13807392120361328,0.0412997230887413,0.02075434848666191,1.9899311065673828,13.0,False
development_main,query_hard_churn,L2,14800,0.0,0.11095237731933594,0.03240498527884483,0.015589321963489056,2.0786654949188232,13.0,False
development_main,query_hard_churn,L3,14800,0.0,0.11838114261627197,0.03448064252734184,0.01707405038177967,2.0194764137268066,13.0,False
development_main,query_hard_churn,L4,14800,0.0,0.12904763221740723,0.037471331655979156,0.01937086135149002,1.9344173669815063,13.0,False
development_main,query_hard_churn,L5,14800,0.0,0.12857139110565186,0.03771716356277466,0.022075938060879707,1.7085192203521729,13.0,False
development_main,query_hard_churn,L12,14800,0.0,0.14680960774421692,0.04270969331264496,0.030135013163089752,1.4172780513763428,13.0,False
development_main,query_hard_churn,L13,14800,0.0,0.14685720205307007,0.0428667813539505,0.033195145428180695,1.2913569211959839,13.0,False
development_main,query_hard_churn,L14,14800,0.0,0.14657136797904968,0.04272250831127167,0.030529433861374855,1.3993874788284302,13.0,False
development_main,query_hard_churn,L15,14800,0.0,0.14971435070037842,0.04367703199386597,0.032474584877491,1.3449604511260986,13.0,False
development_main,query_hard_churn_d9,L2,14800,0.0,0.23904764652252197,0.07032136619091034,0.03837845101952553,1.8323137760162354,12.0,False
development_main,query_hard_churn_d9,L3,14800,0.0,0.23619049787521362,0.06886512041091919,0.03892175108194351,1.7693222761154175,12.0,False
development_main,query_hard_churn_d9,L4,14800,0.0,0.25238102674484253,0.07358044385910034,0.04076599329710007,1.8049466609954834,12.0,False
development_main,query_hard_churn_d9,L5,14800,0.0,0.23619049787521362,0.0693490281701088,0.041012346744537354,1.6909304857254028,12.0,False
development_main,query_hard_churn_d9,L12,14800,0.0,0.20952385663986206,0.06121192127466202,0.041994500905275345,1.4576175212860107,12.0,False
development_main,query_hard_churn_d9,L13,14800,0.0,0.20476186275482178,0.060096029192209244,0.0442846305668354,1.357040286064148,12.0,False
development_main,query_hard_churn_d9,L14,14800,0.0,0.2038094699382782,0.05954392999410629,0.04176689684391022,1.425624966621399,12.0,False
development_main,query_hard_churn_d9,L15,14800,0.0,0.2076190710067749,0.060402221977710724,0.04210086911916733,1.4347025156021118,12.0,False
development_main,query_top1_churn,L2,14800,0.0,0.18000000715255737,0.05183655023574829,0.023519933223724365,2.2039411067962646,10.0,False
development_main,query_top1_churn,L3,14800,0.0,0.17000001668930054,0.050677668303251266,0.02006089687347412,2.526191473007202,10.0,False
development_main,query_top1_churn,L4,14800,0.0,0.1899999976158142,0.054503798484802246,0.02483532950282097,2.1946074962615967,10.0,False
development_main,query_top1_churn,L5,14800,0.0,0.18000000715255737,0.05507480725646019,0.02742708846926689,2.0080442428588867,10.0,False
development_main,query_top1_churn,L12,14800,0.0,0.1899999976158142,0.05625962093472481,0.03242451325058937,1.7350952625274658,10.0,False
development_main,query_top1_churn,L13,14800,0.0002027027027027027,0.1899999976158142,0.056929536163806915,0.03560889884829521,1.5987446308135986,9.5,False
development_main,query_top1_churn,L14,14800,0.0,0.18000000715255737,0.05630495399236679,0.03310078755021095,1.701015591621399,9.0,False
development_main,query_top1_churn,L15,14800,6.756756756756757e-05,0.1899999976158142,0.05693107843399048,0.038851622492074966,1.4653462171554565,9.0,False
development_main,denoise_hard_churn,L2,14800,0.0,0.1043386459350586,0.029176518321037292,0.013972976244986057,2.0880675315856934,13.0,False
development_main,denoise_hard_churn,L3,14800,0.0,0.1056084930896759,0.02958383597433567,0.013052055612206459,2.266603469848633,13.0,False
development_main,denoise_hard_churn,L4,14800,0.0,0.10634922981262207,0.02974415197968483,0.014543071389198303,2.04524564743042,13.0,False
development_main,denoise_hard_churn,L5,14800,0.0,0.10920637100934982,0.030525140464305878,0.012966004200279713,2.3542442321777344,13.0,False
development_main,denoise_hard_churn,L12,14800,0.0,0.11492063105106354,0.0322234109044075,0.014768841676414013,2.1818509101867676,13.0,False
development_main,denoise_hard_churn,L13,14800,0.0,0.11470897495746613,0.03230748325586319,0.012919889762997627,2.500600576400757,13.0,False
development_main,denoise_hard_churn,L14,14800,0.0,0.11851851642131805,0.03326264023780823,0.014478136785328388,2.2974393367767334,13.0,False
development_main,denoise_hard_churn,L15,14800,0.0,0.12211640179157257,0.03407008573412895,0.014644108712673187,2.3265388011932373,12.0,False
development_main,set_dwell,L2,14800,0.46878378378378377,0.10000000149011612,0.02082989364862442,0.011368408799171448,1.832261085510254,2.0,False
development_main,set_dwell,L3,14800,0.6549324324324325,0.0,0.0,0.006579861044883728,0.0,1.0,False
development_main,set_dwell,L4,14800,0.6088513513513514,0.0,0.0,0.00779683468863368,0.0,1.0,False
development_main,set_dwell,L5,14800,0.6306081081081081,0.0,0.0,0.009104255586862564,0.0,1.0,False
development_main,set_dwell,L12,14800,0.8655405405405405,0.0,0.0,0.01220679096877575,0.0,1.0,False
development_main,set_dwell,L13,14800,0.8706081081081081,0.0,0.0,0.015069128014147282,0.0,1.0,False
development_main,set_dwell,L14,14800,0.8852702702702703,0.0,0.0,0.01372066792100668,0.0,1.0,False
development_main,set_dwell,L15,14800,0.8789189189189189,0.0,0.0,0.016108183190226555,0.0,1.0,False
development_main,tie_margin,L2,14800,0.0,0.0002346801629755646,6.417615804821253e-05,9.651589789427817e-05,0.6649283766746521,13.0,False
development_main,tie_margin,L3,14800,0.0,0.00021972652757540345,6.062503598514013e-05,9.090033563552424e-05,0.6669396162033081,13.0,False
development_main,tie_margin,L4,14800,0.0,0.00023010253789834678,6.368916365318e-05,9.653374581830576e-05,0.659760594367981,13.0,False
development_main,tie_margin,L5,14800,0.0,0.0003097534354310483,8.600063301855698e-05,0.00010954118624795228,0.7850986123085022,13.0,False
development_main,tie_margin,L12,14800,0.0,0.0004055785830132663,0.00011301782069494948,0.00014645636838395149,0.7716825008392334,13.0,False
development_main,tie_margin,L13,14800,0.0,0.00043853759416379035,0.00012222083751112223,0.00014898851804900914,0.8203372955322266,13.0,False
development_main,tie_margin,L14,14800,0.0,0.0004150390741415322,0.00011552611977094784,0.0001409640535712242,0.8195431232452393,13.0,False
development_main,tie_margin,L15,14800,0.0,0.00043334963265806437,0.00012071829405613244,0.00013462496281135827,0.8967006802558899,13.0,False
development_main,selected_mass,L2,14800,0.0,0.005694739520549774,0.0015647625550627708,0.003843980608507991,0.40706828236579895,13.0,False
development_main,selected_mass,L3,14800,0.0,0.0059728920459747314,0.0016362323658540845,0.00392996845766902,0.4163474440574646,13.0,False
development_main,selected_mass,L4,14800,0.0,0.005814209580421448,0.0016211101319640875,0.0038896799087524414,0.41677212715148926,13.0,False
development_main,selected_mass,L5,14800,0.0,0.009525753557682037,0.0026573995128273964,0.004299805499613285,0.6180278658866882,13.0,False
development_main,selected_mass,L12,14800,0.0,0.01198868453502655,0.0033899061381816864,0.005543670151382685,0.611491322517395,13.0,False
development_main,selected_mass,L13,14800,0.0,0.013214260339736938,0.0036770906299352646,0.005532046314328909,0.6646890640258789,13.0,False
development_main,selected_mass,L14,14800,0.0,0.01197555661201477,0.0033344286493957043,0.00541708804666996,0.6155389547348022,13.0,False
development_main,selected_mass,L15,14800,0.0,0.01407776027917862,0.003937660716474056,0.005131427198648453,0.7673617005348206,13.0,False
development_main,hb_entropy_action,L2,14800,0.0,0.0028905868530273438,0.000775683845859021,0.0020666788332164288,0.3753286898136139,12.0,False
development_main,hb_entropy_action,L3,14800,0.0,0.0033788681030273438,0.0009090183884836733,0.0022031262051314116,0.41260385513305664,12.0,False
development_main,hb_entropy_action,L4,14800,0.0,0.0031249523162841797,0.0008792526787146926,0.0020756754092872143,0.42359834909439087,12.0,False
development_main,hb_entropy_action,L5,14800,0.0,0.006591796875,0.0019314768724143505,0.0022952330764383078,0.8415166735649109,13.0,False
development_main,hb_entropy_action,L12,14800,0.0,0.005966782569885254,0.001694676000624895,0.0027926303446292877,0.6068386435508728,13.0,False
development_main,hb_entropy_action,L13,14800,0.0,0.006816387176513672,0.0019283874426037073,0.002773144282400608,0.6953794360160828,13.0,False
development_main,hb_entropy_action,L14,14800,0.0,0.005957126617431641,0.0017060794634744525,0.0028559118509292603,0.5973851680755615,13.0,False
development_main,hb_entropy_action,L15,14800,0.0,0.008867025375366211,0.002534576691687107,0.0025857866276055574,0.9801955819129944,13.0,False
development_main,mobility_d0,L2,14800,0.0,0.011527052149176598,0.003287593135610223,0.00771065941080451,0.42636990547180176,13.0,False
development_main,mobility_d0,L3,14800,0.0,0.009605676867067814,0.0027611935511231422,0.00833879690617323,0.3311261236667633,13.0,False
development_main,mobility_d0,L4,14800,0.0,0.009296259842813015,0.0026983539573848248,0.006623920053243637,0.4073651134967804,13.0,False
development_main,mobility_d0,L5,14800,0.0,0.014060791581869125,0.0040192026644945145,0.006449270062148571,0.6232027411460876,13.0,False
development_main,mobility_d0,L12,14800,0.0,0.0192374587059021,0.005641825497150421,0.009867186658084393,0.5717765092849731,13.0,False
development_main,mobility_d0,L13,14800,0.0,0.021194880828261375,0.006190599873661995,0.00976327620446682,0.6340699195861816,13.0,False
development_main,mobility_d0,L14,14800,0.0,0.019401956349611282,0.00554885808378458,0.0095449797809124,0.5813378691673279,13.0,False
development_main,mobility_d0,L15,14800,0.0,0.02840322069823742,0.008103870786726475,0.009243186563253403,0.8767399191856384,13.0,False
development_main,state_mobility_d0,L2,14800,0.0,0.27576398849487305,0.07959803938865662,0.050751157104969025,1.5683984756469727,13.0,False
development_main,state_mobility_d0,L3,14800,0.0,0.27153730392456055,0.07794399559497833,0.0458747074007988,1.699062466621399,13.0,False
development_main,state_mobility_d0,L4,14800,0.0,0.3605460524559021,0.10021968185901642,0.04637278616428375,2.1611745357513428,13.0,False
development_main,state_mobility_d0,L5,14800,0.0,0.31638839840888977,0.0896114706993103,0.05013330280780792,1.787463903427124,13.0,False
development_main,state_mobility_d0,L12,14800,0.0,0.09218841791152954,0.02663770318031311,0.027711188420653343,0.9612616896629333,13.0,False
development_main,state_mobility_d0,L13,14800,0.0,0.09283844381570816,0.026789214462041855,0.025876030325889587,1.0352907180786133,13.0,False
development_main,state_mobility_d0,L14,14800,0.0,0.08610008656978607,0.024790428578853607,0.02421342022716999,1.0238300561904907,13.0,False
development_main,state_mobility_d0,L15,14800,0.0,0.08355436474084854,0.024061337113380432,0.0228823684155941,1.051522970199585,13.0,False
development_main,mobility_d0_minus_d9,L2,14800,0.0,0.024183306843042374,0.0068534547463059425,0.003683826420456171,1.860417366027832,13.0,False
development_main,mobility_d0_minus_d9,L3,14800,0.0,0.02760058082640171,0.008250247687101364,0.0037935874424874783,2.174787759780884,13.0,False
development_main,mobility_d0_minus_d9,L4,14800,0.0,0.02888602763414383,0.00831829383969307,0.005091244820505381,1.6338428258895874,13.0,False
development_main,mobility_d0_minus_d9,L5,14800,0.0,0.03948575258255005,0.011761369183659554,0.006043579895049334,1.9460930824279785,13.0,False
development_main,mobility_d0_minus_d9,L12,14800,0.0,0.023697292432188988,0.00672937324270606,0.00658766832202673,1.0215106010437012,13.0,False
development_main,mobility_d0_minus_d9,L13,14800,0.0,0.0242404006421566,0.006835502572357655,0.006518371868878603,1.0486518144607544,13.0,False
development_main,mobility_d0_minus_d9,L14,14800,0.0,0.023319406434893608,0.006587504409253597,0.006236922927200794,1.0562106370925903,13.0,False
development_main,mobility_d0_minus_d9,L15,14800,0.0,0.025968089699745178,0.007435089908540249,0.00509315961971879,1.459818720817566,13.0,False
development_main,token_entropy_d0,L2,14800,0.0,0.002736687660217285,0.0007291034562513232,0.0020100942347198725,0.3627210259437561,13.0,False
development_main,token_entropy_d0,L3,14800,0.0,0.0026973485946655273,0.0007222169078886509,0.002334326272830367,0.3093898594379425,13.0,False
development_main,token_entropy_d0,L4,14800,0.0,0.0019378662109375,0.0005366447730921209,0.0015452385414391756,0.3472892642021179,13.0,False
development_main,token_entropy_d0,L5,14800,0.0,0.0033625364303588867,0.0009505025809630752,0.001692904974333942,0.5614624619483948,13.0,False
development_main,token_entropy_d0,L12,14800,0.0,0.0036123991012573242,0.0010494834277778864,0.0017759362235665321,0.5909465551376343,13.0,False
development_main,token_entropy_d0,L13,14800,0.0,0.004157066345214844,0.0012266645208001137,0.0017902287654578686,0.6851998567581177,13.0,False
development_main,token_entropy_d0,L14,14800,0.0,0.0035349130630493164,0.0010186868021264672,0.0017672941321507096,0.5764104723930359,13.0,False
development_main,token_entropy_d0,L15,14800,0.0,0.005605936050415039,0.0015912840608507395,0.0016884206561371684,0.9424689412117004,13.0,False
development_main,token_differentiation_d0,L2,14800,0.0,0.002393960952758789,0.0006447053165175021,0.0014550730120390654,0.44307419657707214,13.0,False
development_main,token_differentiation_d0,L3,14800,0.0,0.0020699501037597656,0.0005411802558228374,0.0014149689814075828,0.38246792554855347,13.0,False
development_main,token_differentiation_d0,L4,14800,0.0,0.0016589164733886719,0.00044380867620930076,0.001029965584166348,0.4308966100215912,13.0,False
development_main,token_differentiation_d0,L5,14800,0.0,0.002761244773864746,0.0007728396449238062,0.0011695276480168104,0.6608135104179382,13.0,False
development_main,token_differentiation_d0,L12,14800,0.0,0.0021570920944213867,0.0006212374428287148,0.0009708324796520174,0.6399018168449402,13.0,False
development_main,token_differentiation_d0,L13,14800,0.0,0.0025031566619873047,0.0007150084129534662,0.0009362568380311131,0.763688325881958,13.0,False
development_main,token_differentiation_d0,L14,14800,0.0,0.0021077394485473633,0.0006078556180000305,0.0009094454580917954,0.6683804988861084,13.0,False
development_main,token_differentiation_d0,L15,14800,0.0,0.004169821739196777,0.001150146359577775,0.0009853855008259416,1.16720449924469,13.0,False
development_main,flow_speed_d1,L2,14800,0.0,0.0017010250594466925,0.00047751099918968976,0.0009807945461943746,0.4868614077568054,13.0,False
development_main,flow_speed_d1,L3,14800,0.0,0.001547371968626976,0.0004355825949460268,0.0012500250013545156,0.3484590947628021,13.0,False
development_main,flow_speed_d1,L4,14800,0.0,0.00143685401417315,0.00040807039476931095,0.0010007157688960433,0.4077785313129425,13.0,False
development_main,flow_speed_d1,L5,14800,0.0,0.0018533174879848957,0.0005144178867340088,0.0011716687586158514,0.4390471875667572,13.0,False
development_main,flow_speed_d1,L12,14800,0.0,0.001746432390064001,0.0005046756705269217,0.0008233460830524564,0.6129568815231323,13.0,False
development_main,flow_speed_d1,L13,14800,0.0,0.0018504360923543572,0.0005224305205047131,0.0008166880579665303,0.639694094657898,13.0,False
development_main,flow_speed_d1,L14,14800,0.0,0.0015189733821898699,0.0004228171892464161,0.0008175884722732008,0.5171515941619873,13.0,False
development_main,flow_speed_d1,L15,14800,0.0,0.0019301215652376413,0.0005443121772259474,0.0008363074157387018,0.6508517861366272,13.0,False
development_main,ctrl_const_elapsed,L2,14800,0.0,12.0,3.7416574954986572,3.83799409866333,0.9748992323875427,13.0,True
development_main,ctrl_const_elapsed,L3,14800,0.0,12.0,3.7416574954986572,3.83799409866333,0.9748992323875427,13.0,True
development_main,ctrl_const_elapsed,L4,14800,0.0,12.0,3.7416574954986572,3.83799409866333,0.9748992323875427,13.0,True
development_main,ctrl_const_elapsed,L5,14800,0.0,12.0,3.7416574954986572,3.83799409866333,0.9748992323875427,13.0,True
development_main,ctrl_const_elapsed,L12,14800,0.0,12.0,3.7416574954986572,3.83799409866333,0.9748992323875427,13.0,True
development_main,ctrl_const_elapsed,L13,14800,0.0,12.0,3.7416574954986572,3.83799409866333,0.9748992323875427,13.0,True
