suite,cohort,arm,variant,chunk,phase,alpha,tp,fp,recall,fpr,baseline_recall,n_risk,n_safe,safe_alive,risk_alive,excess_recall
libero_goal,development_main,null_mv,crossfit,16,0.5666666666666667,0.1,11,41,0.10784313725490197,0.01051821446895844,0.10732984293193717,102,3898,382,102,0.0005132943229647913
libero_goal,development_main,null_mv,crossfit,16,0.5666666666666667,0.15,15,60,0.14705882352941177,0.01539250897896357,0.15706806282722513,102,3898,382,102,-0.01000923929781336
libero_goal,development_main,null_mv,crossfit,16,0.5666666666666667,0.2,22,77,0.21568627450980393,0.019753719856336584,0.20157068062827224,102,3898,382,102,0.01411559388153169
libero_goal,development_main,null_mv,crossfit,16,0.5666666666666667,0.3,34,113,0.3333333333333333,0.028989225243714726,0.29581151832460734,102,3898,382,102,0.03752181500872598
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.0005,7,1,0.06862745098039216,0.0002565418163160595,0.0028011204481792717,102,3898,357,102,0.06582633053221289
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.001,7,1,0.06862745098039216,0.0002565418163160595,0.0028011204481792717,102,3898,357,102,0.06582633053221289
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.0015,7,1,0.06862745098039216,0.0002565418163160595,0.0028011204481792717,102,3898,357,102,0.06582633053221289
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.002,7,1,0.06862745098039216,0.0002565418163160595,0.0028011204481792717,102,3898,357,102,0.06582633053221289
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.003,8,1,0.0784313725490196,0.0002565418163160595,0.0028011204481792717,102,3898,357,102,0.07563025210084033
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.004,8,1,0.0784313725490196,0.0002565418163160595,0.0028011204481792717,102,3898,357,102,0.07563025210084033
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.005,8,1,0.0784313725490196,0.0002565418163160595,0.0028011204481792717,102,3898,357,102,0.07563025210084033
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.006,9,1,0.08823529411764706,0.0002565418163160595,0.0028011204481792717,102,3898,357,102,0.08543417366946779
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.008,10,1,0.09803921568627451,0.0002565418163160595,0.0028011204481792717,102,3898,357,102,0.09523809523809523
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.01,10,1,0.09803921568627451,0.0002565418163160595,0.0028011204481792717,102,3898,357,102,0.09523809523809523
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.0125,11,1,0.10784313725490197,0.0002565418163160595,0.0028011204481792717,102,3898,357,102,0.10504201680672269
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.015,11,2,0.10784313725490197,0.000513083632632119,0.0056022408963585435,102,3898,357,102,0.10224089635854343
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.02,13,2,0.12745098039215685,0.000513083632632119,0.0056022408963585435,102,3898,357,102,0.12184873949579832
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.025,15,2,0.14705882352941177,0.000513083632632119,0.0056022408963585435,102,3898,357,102,0.14145658263305322
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.03,17,2,0.16666666666666666,0.000513083632632119,0.0056022408963585435,102,3898,357,102,0.1610644257703081
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.04,21,3,0.20588235294117646,0.0007696254489481786,0.008403361344537815,102,3898,357,102,0.19747899159663865
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.05,24,3,0.23529411764705882,0.0007696254489481786,0.008403361344537815,102,3898,357,102,0.226890756302521
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.075,34,5,0.3333333333333333,0.0012827090815802976,0.014005602240896357,102,3898,357,102,0.31932773109243695
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.1,44,6,0.43137254901960786,0.0015392508978963571,0.01680672268907563,102,3898,357,102,0.41456582633053224
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.15,59,13,0.5784313725490197,0.0033350436121087736,0.03641456582633053,102,3898,357,102,0.5420168067226891
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.2,64,31,0.6274509803921569,0.007952796305797845,0.0868347338935574,102,3898,357,102,0.5406162464985994
libero_goal,development_main,stacked_mv,crossfit,17,0.6,0.3,69,71,0.6764705882352942,0.018214468958440224,0.19887955182072828,102,3898,357,102,0.4775910364145659
libero_goal,development_main,null_mv,crossfit,17,0.6,0.0005,6,2,0.058823529411764705,0.000513083632632119,0.0056022408963585435,102,3898,357,102,0.05322128851540616
libero_goal,development_main,null_mv,crossfit,17,0.6,0.001,6,2,0.058823529411764705,0.000513083632632119,0.0056022408963585435,102,3898,357,102,0.05322128851540616
libero_goal,development_main,null_mv,crossfit,17,0.6,0.0015,6,2,0.058823529411764705,0.000513083632632119,0.0056022408963585435,102,3898,357,102,0.05322128851540616
libero_goal,development_main,null_mv,crossfit,17,0.6,0.002,6,2,0.058823529411764705,0.000513083632632119,0.0056022408963585435,102,3898,357,102,0.05322128851540616
libero_goal,development_main,null_mv,crossfit,17,0.6,0.003,6,3,0.058823529411764705,0.0007696254489481786,0.008403361344537815,102,3898,357,102,0.05042016806722689
libero_goal,development_main,null_mv,crossfit,17,0.6,0.004,6,3,0.058823529411764705,0.0007696254489481786,0.008403361344537815,102,3898,357,102,0.05042016806722689
libero_goal,development_main,null_mv,crossfit,17,0.6,0.005,6,3,0.058823529411764705,0.0007696254489481786,0.008403361344537815,102,3898,357,102,0.05042016806722689
libero_goal,development_main,null_mv,crossfit,17,0.6,0.006,6,4,0.058823529411764705,0.001026167265264238,0.011204481792717087,102,3898,357,102,0.047619047619047616
libero_goal,development_main,null_mv,crossfit,17,0.6,0.008,6,5,0.058823529411764705,0.0012827090815802976,0.014005602240896357,102,3898,357,102,0.04481792717086835
libero_goal,development_main,null_mv,crossfit,17,0.6,0.01,6,5,0.058823529411764705,0.0012827090815802976,0.014005602240896357,102,3898,357,102,0.04481792717086835
libero_goal,development_main,null_mv,crossfit,17,0.6,0.0125,6,6,0.058823529411764705,0.0015392508978963571,0.01680672268907563,102,3898,357,102,0.04201680672268908
libero_goal,development_main,null_mv,crossfit,17,0.6,0.015,6,7,0.058823529411764705,0.0017957927142124167,0.0196078431372549,102,3898,357,102,0.0392156862745098
libero_goal,development_main,null_mv,crossfit,17,0.6,0.02,6,9,0.058823529411764705,0.002308876346844536,0.025210084033613443,102,3898,357,102,0.033613445378151266
libero_goal,development_main,null_mv,crossfit,17,0.6,0.025,6,11,0.058823529411764705,0.0028219599794766545,0.030812324929971987,102,3898,357,102,0.028011204481792718
libero_goal,development_main,null_mv,crossfit,17,0.6,0.03,6,13,0.058823529411764705,0.0033350436121087736,0.03641456582633053,102,3898,357,102,0.022408963585434177
libero_goal,development_main,null_mv,crossfit,17,0.6,0.04,6,18,0.058823529411764705,0.004617752693689072,0.050420168067226885,102,3898,357,102,0.00840336134453782
libero_goal,development_main,null_mv,crossfit,17,0.6,0.05,6,21,0.058823529411764705,0.00538737814263725,0.058823529411764705,102,3898,357,102,0.0
libero_goal,development_main,null_mv,crossfit,17,0.6,0.075,8,31,0.0784313725490196,0.007952796305797845,0.0868347338935574,102,3898,357,102,-0.0084033613445378
libero_goal,development_main,null_mv,crossfit,17,0.6,0.1,12,38,0.11764705882352941,0.009748589020010261,0.10644257703081231,102,3898,357,102,0.011204481792717103
libero_goal,development_main,null_mv,crossfit,17,0.6,0.15,15,57,0.14705882352941177,0.014622883530015392,0.15966386554621848,102,3898,357,102,-0.012605042016806706
libero_goal,development_main,null_mv,crossfit,17,0.6,0.2,19,76,0.18627450980392157,0.019497178040020522,0.21288515406162462,102,3898,357,102,-0.026610644257703042
libero_goal,development_main,null_mv,crossfit,17,0.6,0.3,34,106,0.3333333333333333,0.02719343252950231,0.2969187675070028,102,3898,357,102,0.036414565826330514
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.0005,7,1,0.06862745098039216,0.0002565418163160595,0.005025125628140704,102,3898,199,102,0.06360232535225147
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.001,7,1,0.06862745098039216,0.0002565418163160595,0.005025125628140704,102,3898,199,102,0.06360232535225147
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.0015,7,1,0.06862745098039216,0.0002565418163160595,0.005025125628140704,102,3898,199,102,0.06360232535225147
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.002,7,1,0.06862745098039216,0.0002565418163160595,0.005025125628140704,102,3898,199,102,0.06360232535225147
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.003,7,1,0.06862745098039216,0.0002565418163160595,0.005025125628140704,102,3898,199,102,0.06360232535225147
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.004,7,1,0.06862745098039216,0.0002565418163160595,0.005025125628140704,102,3898,199,102,0.06360232535225147
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.005,8,1,0.0784313725490196,0.0002565418163160595,0.005025125628140704,102,3898,199,102,0.07340624692087891
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.006,8,1,0.0784313725490196,0.0002565418163160595,0.005025125628140704,102,3898,199,102,0.07340624692087891
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.008,8,1,0.0784313725490196,0.0002565418163160595,0.005025125628140704,102,3898,199,102,0.07340624692087891
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.01,9,1,0.08823529411764706,0.0002565418163160595,0.005025125628140704,102,3898,199,102,0.08321016848950637
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.0125,9,1,0.08823529411764706,0.0002565418163160595,0.005025125628140704,102,3898,199,102,0.08321016848950637
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.015,10,1,0.09803921568627451,0.0002565418163160595,0.005025125628140704,102,3898,199,102,0.09301409005813381
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.02,11,1,0.10784313725490197,0.0002565418163160595,0.005025125628140704,102,3898,199,102,0.10281801162676127
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.025,12,1,0.11764705882352941,0.0002565418163160595,0.005025125628140704,102,3898,199,102,0.11262193319538871
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.03,13,1,0.12745098039215685,0.0002565418163160595,0.005025125628140704,102,3898,199,102,0.12242585476401616
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.04,14,3,0.13725490196078433,0.0007696254489481786,0.01507537688442211,102,3898,199,102,0.12217952507636222
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.05,17,3,0.16666666666666666,0.0007696254489481786,0.01507537688442211,102,3898,199,102,0.15159128978224454
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.075,22,4,0.21568627450980393,0.001026167265264238,0.020100502512562814,102,3898,199,102,0.19558577199724111
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.1,29,6,0.28431372549019607,0.0015392508978963571,0.03015075376884422,102,3898,199,102,0.2541629717213518
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.15,41,7,0.4019607843137255,0.0017957927142124167,0.035175879396984924,102,3898,199,102,0.3667849049167406
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.2,55,9,0.5392156862745098,0.002308876346844536,0.045226130653266326,102,3898,199,102,0.49398955562124347
libero_goal,development_main,stacked_mv,crossfit,18,0.6333333333333333,0.3,69,23,0.6764705882352942,0.005900461775269369,0.11557788944723618,102,3898,199,102,0.560892698788058
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.0005,6,2,0.058823529411764705,0.000513083632632119,0.010050251256281407,102,3898,199,102,0.048773278155483296
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.001,6,2,0.058823529411764705,0.000513083632632119,0.010050251256281407,102,3898,199,102,0.048773278155483296
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.0015,6,2,0.058823529411764705,0.000513083632632119,0.010050251256281407,102,3898,199,102,0.048773278155483296
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.002,6,2,0.058823529411764705,0.000513083632632119,0.010050251256281407,102,3898,199,102,0.048773278155483296
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.003,6,2,0.058823529411764705,0.000513083632632119,0.010050251256281407,102,3898,199,102,0.048773278155483296
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.004,6,2,0.058823529411764705,0.000513083632632119,0.010050251256281407,102,3898,199,102,0.048773278155483296
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.005,6,3,0.058823529411764705,0.0007696254489481786,0.01507537688442211,102,3898,199,102,0.0437481525273426
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.006,6,3,0.058823529411764705,0.0007696254489481786,0.01507537688442211,102,3898,199,102,0.0437481525273426
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.008,6,3,0.058823529411764705,0.0007696254489481786,0.01507537688442211,102,3898,199,102,0.0437481525273426
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.01,6,4,0.058823529411764705,0.001026167265264238,0.020100502512562814,102,3898,199,102,0.03872302689920189
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.0125,6,4,0.058823529411764705,0.001026167265264238,0.020100502512562814,102,3898,199,102,0.03872302689920189
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.015,6,5,0.058823529411764705,0.0012827090815802976,0.025125628140703515,102,3898,199,102,0.03369790127106119
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.02,6,6,0.058823529411764705,0.0015392508978963571,0.03015075376884422,102,3898,199,102,0.028672775642920485
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.025,6,7,0.058823529411764705,0.0017957927142124167,0.035175879396984924,102,3898,199,102,0.02364765001477978
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.03,6,8,0.058823529411764705,0.002052334530528476,0.04020100502512563,102,3898,199,102,0.018622524386639076
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.04,6,11,0.058823529411764705,0.0028219599794766545,0.05527638190954774,102,3898,199,102,0.003547147502216963
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.05,7,13,0.06862745098039216,0.0033350436121087736,0.06532663316582914,102,3898,199,102,0.0033008178145630257
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.075,8,18,0.0784313725490196,0.004617752693689072,0.09045226130653265,102,3898,199,102,-0.012020888757513046
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.1,12,23,0.11764705882352941,0.005900461775269369,0.11557788944723618,102,3898,199,102,0.0020691693762932284
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.15,17,31,0.16666666666666666,0.007952796305797845,0.15577889447236182,102,3898,199,102,0.01088777219430484
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.2,21,43,0.20588235294117646,0.011031298101590559,0.21608040201005024,102,3898,199,102,-0.010198049068873782
libero_goal,development_main,null_mv,crossfit,18,0.6333333333333333,0.3,32,60,0.3137254901960784,0.01539250897896357,0.30150753768844224,102,3898,199,102,0.012217952507636187
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.0005,0,10,0.0,0.0025680534155110425,0.0025680534155110425,106,3894,3894,106,-0.0025680534155110425
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.001,0,10,0.0,0.0025680534155110425,0.0025680534155110425,106,3894,3894,106,-0.0025680534155110425
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.0015,0,10,0.0,0.0025680534155110425,0.0025680534155110425,106,3894,3894,106,-0.0025680534155110425
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.002,0,10,0.0,0.0025680534155110425,0.0025680534155110425,106,3894,3894,106,-0.0025680534155110425
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.003,0,20,0.0,0.005136106831022085,0.005136106831022085,106,3894,3894,106,-0.005136106831022085
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.004,0,20,0.0,0.005136106831022085,0.005136106831022085,106,3894,3894,106,-0.005136106831022085
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.005,0,20,0.0,0.005136106831022085,0.005136106831022085,106,3894,3894,106,-0.005136106831022085
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.006,0,30,0.0,0.007704160246533128,0.007704160246533128,106,3894,3894,106,-0.007704160246533128
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.008,0,40,0.0,0.01027221366204417,0.01027221366204417,106,3894,3894,106,-0.01027221366204417
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.01,0,40,0.0,0.01027221366204417,0.01027221366204417,106,3894,3894,106,-0.01027221366204417
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.0125,0,50,0.0,0.012840267077555213,0.012840267077555215,106,3894,3894,106,-0.012840267077555215
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.015,0,60,0.0,0.015408320493066256,0.015408320493066256,106,3894,3894,106,-0.015408320493066256
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.02,0,80,0.0,0.02054442732408834,0.02054442732408834,106,3894,3894,106,-0.02054442732408834
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.025,2,98,0.018867924528301886,0.025166923472008218,0.025166923472008218,106,3894,3894,106,-0.006298998943706332
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.03,4,116,0.03773584905660377,0.029789419619928096,0.029789419619928096,106,3894,3894,106,0.007946429436675676
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.04,6,154,0.05660377358490566,0.03954802259887006,0.03954802259887005,106,3894,3894,106,0.01705575098603561
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.05,9,191,0.08490566037735849,0.049049820236260915,0.04904982023626092,106,3894,3894,106,0.035855840141097564
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.075,13,287,0.12264150943396226,0.07370313302516693,0.07370313302516693,106,3894,3894,106,0.04893837640879534
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.1,20,380,0.18867924528301888,0.09758602978941962,0.09758602978941963,106,3894,3894,106,0.09109321549359925
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.15,27,573,0.25471698113207547,0.14714946070878274,0.14714946070878274,106,3894,3894,106,0.10756752042329273
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.2,35,765,0.330188679245283,0.19645608628659475,0.19645608628659478,106,3894,3894,106,0.13373259295868822
libero_goal,external_8b,stacked_mv,crossfit,4,0.16666666666666666,0.3,46,1154,0.4339622641509434,0.2963533641499743,0.2963533641499743,106,3894,3894,106,0.1376089000009691
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.0005,2,8,0.018867924528301886,0.002054442732408834,0.002054442732408834,106,3894,3894,106,0.01681348179589305
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.001,2,8,0.018867924528301886,0.002054442732408834,0.002054442732408834,106,3894,3894,106,0.01681348179589305
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.0015,2,8,0.018867924528301886,0.002054442732408834,0.002054442732408834,106,3894,3894,106,0.01681348179589305
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.002,2,8,0.018867924528301886,0.002054442732408834,0.002054442732408834,106,3894,3894,106,0.01681348179589305
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.003,6,14,0.05660377358490566,0.0035952747817154596,0.0035952747817154596,106,3894,3894,106,0.0530084988031902
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.004,6,14,0.05660377358490566,0.0035952747817154596,0.0035952747817154596,106,3894,3894,106,0.0530084988031902
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.005,6,14,0.05660377358490566,0.0035952747817154596,0.0035952747817154596,106,3894,3894,106,0.0530084988031902
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.006,9,21,0.08490566037735849,0.00539291217257319,0.00539291217257319,106,3894,3894,106,0.0795127482047853
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.008,11,29,0.10377358490566038,0.007447354904982024,0.007447354904982024,106,3894,3894,106,0.09632623000067836
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.01,11,29,0.10377358490566038,0.007447354904982024,0.007447354904982024,106,3894,3894,106,0.09632623000067836
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.0125,14,36,0.1320754716981132,0.009244992295839754,0.009244992295839754,106,3894,3894,106,0.12283047940227346
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.015,18,42,0.16981132075471697,0.01078582434514638,0.01078582434514638,106,3894,3894,106,0.1590254964095706
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.02,23,57,0.2169811320754717,0.014637904468412942,0.014637904468412944,106,3894,3894,106,0.20234322760705875
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.025,23,77,0.2169811320754717,0.01977401129943503,0.019774011299435026,106,3894,3894,106,0.1972071207760367
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.03,24,96,0.22641509433962265,0.02465331278890601,0.02465331278890601,106,3894,3894,106,0.20176178155071664
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.04,33,127,0.3113207547169811,0.03261427837699024,0.03261427837699024,106,3894,3894,106,0.2787064763399909
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.05,36,164,0.33962264150943394,0.042116076014381096,0.0421160760143811,106,3894,3894,106,0.29750656549505283
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.075,50,250,0.4716981132075472,0.06420133538777606,0.06420133538777606,106,3894,3894,106,0.4074967778197711
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.1,56,344,0.5283018867924528,0.08834103749357987,0.08834103749357987,106,3894,3894,106,0.43996084929887297
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.15,64,536,0.6037735849056604,0.1376476630713919,0.1376476630713919,106,3894,3894,106,0.4661259218342685
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.2,71,729,0.6698113207547169,0.187211093990755,0.187211093990755,106,3894,3894,106,0.48260022676396197
libero_goal,external_8b,stacked_mv,dev_fitted_transfer,4,0.16666666666666666,0.3,84,1116,0.7924528301886793,0.28659476117103233,0.2865947611710324,106,3894,3894,106,0.5058580690176468
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.0005,0,10,0.0,0.0025680534155110425,0.0025680534155110425,106,3894,3894,106,-0.0025680534155110425
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.001,0,10,0.0,0.0025680534155110425,0.0025680534155110425,106,3894,3894,106,-0.0025680534155110425
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.0015,0,10,0.0,0.0025680534155110425,0.0025680534155110425,106,3894,3894,106,-0.0025680534155110425
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.002,0,10,0.0,0.0025680534155110425,0.0025680534155110425,106,3894,3894,106,-0.0025680534155110425
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.003,0,20,0.0,0.005136106831022085,0.005136106831022085,106,3894,3894,106,-0.005136106831022085
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.004,0,20,0.0,0.005136106831022085,0.005136106831022085,106,3894,3894,106,-0.005136106831022085
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.005,0,20,0.0,0.005136106831022085,0.005136106831022085,106,3894,3894,106,-0.005136106831022085
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.006,0,30,0.0,0.007704160246533128,0.007704160246533128,106,3894,3894,106,-0.007704160246533128
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.008,0,40,0.0,0.01027221366204417,0.01027221366204417,106,3894,3894,106,-0.01027221366204417
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.01,0,40,0.0,0.01027221366204417,0.01027221366204417,106,3894,3894,106,-0.01027221366204417
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.0125,0,50,0.0,0.012840267077555213,0.012840267077555215,106,3894,3894,106,-0.012840267077555215
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.015,0,60,0.0,0.015408320493066256,0.015408320493066256,106,3894,3894,106,-0.015408320493066256
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.02,0,80,0.0,0.02054442732408834,0.02054442732408834,106,3894,3894,106,-0.02054442732408834
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.025,0,100,0.0,0.025680534155110426,0.02568053415511043,106,3894,3894,106,-0.02568053415511043
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.03,1,119,0.009433962264150943,0.030559835644581406,0.03055983564458141,106,3894,3894,106,-0.021125873380430468
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.04,2,158,0.018867924528301886,0.040575243965074476,0.040575243965074476,106,3894,3894,106,-0.02170731943677259
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.05,2,198,0.018867924528301886,0.05084745762711865,0.05084745762711864,106,3894,3894,106,-0.03197953309881675
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.075,2,298,0.018867924528301886,0.07652799178222908,0.07652799178222908,106,3894,3894,106,-0.057660067253927194
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.1,7,393,0.0660377358490566,0.10092449922958398,0.10092449922958398,106,3894,3894,106,-0.034886763380527375
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.15,13,587,0.12264150943396226,0.15074473549049822,0.15074473549049822,106,3894,3894,106,-0.02810322605653595
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.2,16,784,0.1509433962264151,0.20133538777606574,0.20133538777606574,106,3894,3894,106,-0.050391991549650655
libero_goal,external_8b,null_mv,crossfit,4,0.16666666666666666,0.3,26,1174,0.24528301886792453,0.30148947098099643,0.30148947098099643,106,3894,3894,106,-0.0562064521130719
libero_goal,external_8b,null_mv,dev_fitted_transfer,4,0.16666666666666666,0.0005,0,10,0.0,0.0025680534155110425,0.0025680534155110425,106,3894,3894,106,-0.0025680534155110425
libero_goal,external_8b,null_mv,dev_fitted_transfer,4,0.16666666666666666,0.001,0,10,0.0,0.0025680534155110425,0.0025680534155110425,106,3894,3894,106,-0.0025680534155110425
libero_goal,external_8b,null_mv,dev_fitted_transfer,4,0.16666666666666666,0.0015,0,10,0.0,0.0025680534155110425,0.0025680534155110425,106,3894,3894,106,-0.0025680534155110425
libero_goal,external_8b,null_mv,dev_fitted_transfer,4,0.16666666666666666,0.002,0,10,0.0,0.0025680534155110425,0.0025680534155110425,106,3894,3894,106,-0.0025680534155110425
