cohort_d,representation_d,suite,cap_d,chunk,phase_d,quantity,layer,auc_d,se_d,ci_lo_d,ci_hi_d,effect_d,auc_equal_d,se_equal_d,ci_equal_lo_d,ci_equal_hi_d,n_tasks_d,pairs_d,n_alive_d,n_alive_risk_d,prior_d,in_window_65_d,in_window_cross_d,abs_effect_d,cohort_e,representation_e,cap_e,phase_e,auc_e,se_e,ci_lo_e,ci_hi_e,effect_e,auc_equal_e,se_equal_e,ci_equal_lo_e,ci_equal_hi_e,n_tasks_e,pairs_e,n_alive_e,n_alive_risk_e,prior_e,in_window_65_e,in_window_cross_e,abs_effect_e,same,min_abs
development_main,raw,libero_long,52,18,0.365385,flow_endpoint,L5,0.435883,0.0228332,0.391767,0.481038,-0.0641171,0.431706,0.0433617,0.349484,0.517872,7,65474,2551,222,0.0870247,True,True,0.0641171,external_8b,raw,52,0.365385,0.458449,0.0193421,0.420851,0.496526,-0.0415512,0.430046,0.0258684,0.380242,0.481306,8,80816,3749,274,0.0730862,True,True,0.0415512,True,0.0415512
development_main,raw,libero_spatial,22,9,0.454545,conditional_effective_rank,L3,0.541541,0.0244436,0.493396,0.588923,0.0415407,0.534515,0.0342148,0.467237,0.600561,8,39046,2977,126,0.0423245,True,True,0.0415407,external_8b,raw,22,0.454545,0.55401,0.0235978,0.507424,0.599666,0.0540099,0.574122,0.0252248,0.524103,0.622668,8,43455,2975,140,0.0470588,True,True,0.0540099,True,0.0415407
development_main,raw,libero_spatial,22,11,0.545455,partial_query_d1,L13,0.458466,0.0311754,0.398282,0.519886,-0.0415343,0.439502,0.0294993,0.382751,0.497881,7,22668,1494,126,0.0843373,True,True,0.0415343,external_8b,raw,22,0.545455,0.42998,0.0282223,0.375752,0.485942,-0.0700198,0.437335,0.0460872,0.349994,0.528743,7,28799,1500,140,0.0933333,True,True,0.0700198,True,0.0415343
development_main,raw,libero_long,52,8,0.173077,query_top1_churn,L15,0.458475,0.0212823,0.417148,0.500382,-0.0415246,0.369058,0.0343032,0.304705,0.438433,7,67466,2800,222,0.0792857,True,True,0.0415246,external_8b,raw,52,0.173077,0.399377,0.0185506,0.363632,0.436227,-0.100623,0.315881,0.0257312,0.267736,0.368329,8,82322,4000,274,0.0685,True,True,0.100623,True,0.0415246
development_main,raw,libero_spatial,22,10,0.5,mobility_d0,L15,0.591826,0.0299417,0.532103,0.648956,0.0918263,0.572989,0.0304982,0.512435,0.631432,8,27503,2050,126,0.0614634,True,True,0.0918263,external_8b,raw,22,0.5,0.5415,0.0299645,0.482466,0.599391,0.0414997,0.573691,0.0344457,0.50522,0.639449,8,33446,2070,140,0.0676329,True,True,0.0414997,True,0.0414997
development_main,raw,libero_long,52,15,0.307692,query_top1_churn,L12,0.458523,0.0222222,0.415392,0.502284,-0.0414772,0.344645,0.0294816,0.289361,0.40448,7,67290,2778,222,0.0799136,True,True,0.0414772,external_8b,raw,52,0.307692,0.385432,0.0186551,0.349574,0.422578,-0.114568,0.353942,0.0289369,0.299479,0.412478,8,82130,3968,274,0.0690524,True,True,0.114568,True,0.0414772
development_main,raw,libero_spatial,22,5,0.272727,flow_path,L14,0.603231,0.0231102,0.557173,0.647528,0.103231,0.624092,0.0226533,0.578763,0.667346,9,47854,4000,126,0.0315,True,True,0.103231,external_8b,raw,22,0.272727,0.541473,0.025255,0.491728,0.590405,0.0414731,0.547172,0.0323297,0.483385,0.609446,9,52311,4000,140,0.035,True,True,0.0414731,True,0.0414731
development_main,raw,libero_long,52,6,0.134615,token_differentiation_d0,L3,0.458535,0.0221846,0.415476,0.502221,-0.0414653,0.455745,0.0353842,0.387678,0.525506,7,67466,2800,222,0.0792857,True,True,0.0414653,external_8b,raw,52,0.134615,0.445452,0.019188,0.408225,0.483301,-0.054548,0.471145,0.026855,0.419021,0.523905,8,82322,4000,274,0.0685,True,True,0.054548,True,0.0414653
development_main,raw,libero_long,52,20,0.403846,flow_endpoint,L2,0.541402,0.0224211,0.497249,0.584914,0.0414018,0.552271,0.0326807,0.487705,0.615122,7,64490,2466,222,0.0900243,True,True,0.0414018,external_8b,raw,52,0.403846,0.563103,0.0201477,0.523296,0.602112,0.0631025,0.584578,0.035542,0.513682,0.652137,8,79973,3654,274,0.0749863,True,True,0.0631025,True,0.0414018
development_main,raw,libero_spatial,22,9,0.454545,mobility,L4,0.541387,0.0254514,0.491255,0.590695,0.0413871,0.500407,0.0239607,0.453579,0.547228,8,39046,2977,126,0.0423245,True,True,0.0413871,external_8b,raw,22,0.454545,0.54408,0.0269861,0.49089,0.596284,0.0440801,0.544387,0.0387808,0.467936,0.618803,8,43455,2975,140,0.0470588,True,True,0.0440801,True,0.0413871
development_main,raw,libero_goal,30,7,0.266667,conditional_query_d1,L5,0.575707,0.0250287,0.526064,0.623868,0.0757069,0.581909,0.0304285,0.521357,0.640088,6,35862,3879,102,0.0262954,True,True,0.0757069,external_8b,raw,30,0.266667,0.541385,0.0236515,0.494804,0.587253,0.0413845,0.636288,0.0277317,0.580403,0.688722,5,37659,3877,106,0.0273407,True,True,0.0413845,True,0.0413845
development_main,raw,libero_long,52,11,0.230769,query_top1_churn,L2,0.458631,0.0225869,0.414801,0.503111,-0.041369,0.407722,0.0378861,0.336063,0.483532,7,67466,2800,222,0.0792857,True,True,0.041369,external_8b,raw,52,0.230769,0.441067,0.01875,0.404704,0.478073,-0.0589332,0.426947,0.0305288,0.368448,0.487563,8,82322,4000,274,0.0685,True,True,0.0589332,True,0.041369
development_main,raw,libero_long,52,24,0.480769,query_hard_churn_d9,L4,0.458632,0.0269819,0.406405,0.511783,-0.0413685,0.366813,0.044103,0.285349,0.456673,6,43596,1164,222,0.190722,True,True,0.0413685,external_8b,raw,52,0.480769,0.416352,0.0223011,0.373405,0.460608,-0.0836479,0.359698,0.0245338,0.313145,0.40905,7,54311,2017,274,0.135845,True,True,0.0836479,True,0.0413685
development_main,raw,libero_long,52,26,0.519231,mobility_d0_minus_d9,L13,0.541363,0.0274203,0.487347,0.594423,0.0413627,0.63196,0.0543491,0.520649,0.730788,4,38658,675,222,0.328889,True,True,0.0413627,external_8b,raw,52,0.519231,0.594967,0.025193,0.544789,0.643237,0.0949673,0.790788,0.02605,0.735182,0.837302,7,43078,979,274,0.279877,True,True,0.0949673,True,0.0413627
development_main,raw,libero_spatial,22,6,0.318182,flow_speed_d1,L3,0.541355,0.0258357,0.490465,0.591397,0.041355,0.504736,0.0273189,0.451342,0.558023,9,47854,4000,126,0.0315,True,True,0.041355,external_8b,raw,22,0.318182,0.574889,0.0242515,0.526808,0.621593,0.0748886,0.567664,0.0226767,0.522791,0.611453,9,52311,4000,140,0.035,True,True,0.0748886,True,0.041355
development_main,raw,libero_object,28,11,0.428571,action_consensus,L4,0.416385,0.0453758,0.331013,0.507085,-0.0836151,0.38484,0.0450561,0.301098,0.47601,6,13311,3972,37,0.00931521,True,True,0.0836151,external_8b,raw,28,0.428571,0.458656,0.0328102,0.39538,0.523294,-0.0413442,0.453806,0.0353029,0.385929,0.523445,7,16798,3576,44,0.0123043,True,True,0.0413442,True,0.0413442
development_main,raw,libero_goal,30,5,0.2,denoise_hard_churn,L4,0.448321,0.0304669,0.389625,0.508494,-0.0516786,0.401779,0.0473674,0.313391,0.497051,6,35982,4000,102,0.0255,True,True,0.0516786,external_8b,raw,30,0.2,0.45866,0.0300414,0.400621,0.517843,-0.0413398,0.425813,0.0353715,0.358357,0.496149,5,37857,4000,106,0.0265,True,True,0.0413398,True,0.0413398
development_main,raw,libero_goal,30,9,0.333333,flow_path,L4,0.584575,0.0356636,0.513434,0.652357,0.0845751,0.570781,0.0374104,0.496437,0.642063,5,21407,2027,102,0.0503207,True,True,0.0845751,external_8b,raw,30,0.333333,0.541318,0.0405101,0.461545,0.619029,0.0413184,0.472914,0.0365676,0.402279,0.54465,4,19979,2027,106,0.052294,True,True,0.0413184,True,0.0413184
development_main,raw,libero_spatial,22,8,0.409091,partial_edge_std,L14,0.541297,0.0249336,0.492188,0.589618,0.0412973,0.551506,0.0288355,0.494567,0.607126,9,47606,3671,126,0.0343231,True,True,0.0412973,external_8b,raw,22,0.409091,0.581499,0.0229028,0.536056,0.6256,0.0814988,0.613004,0.0271375,0.558667,0.664668,9,51921,3677,140,0.0380745,True,True,0.0814988,True,0.0412973
development_main,raw,libero_long,52,24,0.480769,conditional_query_d1,L12,0.452886,0.0262581,0.4021,0.504671,-0.0471144,0.396623,0.047534,0.308134,0.492436,6,43596,1164,222,0.190722,True,True,0.0471144,external_8b,raw,52,0.480769,0.45871,0.0236025,0.412934,0.505193,-0.04129,0.428731,0.0390847,0.354388,0.506435,7,54311,2017,274,0.135845,True,True,0.04129,True,0.04129
development_main,raw,libero_long,52,20,0.403846,hb_entropy_action,L4,0.458722,0.0223652,0.415316,0.502764,-0.0412777,0.43314,0.0356545,0.365014,0.503891,7,64490,2466,222,0.0900243,True,True,0.0412777,external_8b,raw,52,0.403846,0.444412,0.0192405,0.407091,0.482372,-0.0555875,0.398718,0.0229602,0.354683,0.444454,8,79973,3654,274,0.0749863,True,True,0.0555875,True,0.0412777
development_main,raw,libero_long,52,18,0.365385,action_consensus,L13,0.541245,0.0218189,0.498282,0.583604,0.0412454,0.552367,0.0291188,0.494855,0.608512,7,65474,2551,222,0.0870247,True,True,0.0412454,external_8b,raw,52,0.365385,0.576049,0.0187661,0.538913,0.612346,0.0760493,0.626372,0.026451,0.573259,0.676604,8,80816,3749,274,0.0730862,True,True,0.0760493,True,0.0412454
development_main,raw,libero_long,52,8,0.173077,query_hard_churn_d9,L5,0.458794,0.0219443,0.416195,0.502004,-0.0412059,0.422669,0.0299898,0.365238,0.482271,7,67466,2800,222,0.0792857,True,True,0.0412059,external_8b,raw,52,0.173077,0.38712,0.0192957,0.350047,0.425549,-0.11288,0.335691,0.0293389,0.280816,0.395393,8,82322,4000,274,0.0685,True,True,0.11288,True,0.0412059
development_main,raw,libero_spatial,22,4,0.227273,flow_settling_log_ratio,L3,0.583149,0.0270003,0.529469,0.634927,0.0831487,0.558051,0.0268969,0.504876,0.609927,9,47854,4000,126,0.0315,True,True,0.0831487,external_8b,raw,22,0.227273,0.541205,0.0242451,0.493455,0.588211,0.0412055,0.538719,0.0281028,0.48339,0.593111,9,52311,4000,140,0.035,True,True,0.0412055,True,0.0412055
development_main,raw,libero_spatial,22,9,0.454545,token_differentiation_d0,L2,0.648965,0.0267142,0.594996,0.699376,0.148965,0.660653,0.0303966,0.598799,0.717469,8,39046,2977,126,0.0423245,True,True,0.148965,external_8b,raw,22,0.454545,0.541192,0.0310687,0.479987,0.601179,0.041192,0.521588,0.0468309,0.430104,0.611647,8,43455,2975,140,0.0470588,True,True,0.041192,True,0.041192
development_main,raw,libero_long,52,7,0.153846,flow_speed_d1,L12,0.433018,0.0224549,0.389644,0.477443,-0.0669819,0.437652,0.0353706,0.369963,0.507745,7,67466,2800,222,0.0792857,True,True,0.0669819,external_8b,raw,52,0.153846,0.458808,0.0201415,0.41967,0.498461,-0.0411919,0.429618,0.0306119,0.370924,0.490359,8,82322,4000,274,0.0685,True,True,0.0411919,True,0.0411919
development_main,raw,libero_long,52,7,0.153846,query_top1_churn,L5,0.458809,0.0226412,0.414873,0.503394,-0.0411911,0.41409,0.0415911,0.335576,0.497226,7,67466,2800,222,0.0792857,True,True,0.0411911,external_8b,raw,52,0.153846,0.42564,0.0196092,0.387727,0.464447,-0.0743604,0.355433,0.0399771,0.281457,0.437027,8,82322,4000,274,0.0685,True,True,0.0743604,True,0.0411911
development_main,raw,libero_spatial,22,4,0.227273,query_hard_churn_d9,L12,0.454319,0.025511,0.404941,0.504613,-0.0456806,0.450727,0.026063,0.400335,0.50215,9,47854,4000,126,0.0315,True,True,0.0456806,external_8b,raw,22,0.227273,0.458823,0.026491,0.40753,0.511004,-0.0411768,0.436829,0.0381286,0.364054,0.51243,9,52311,4000,140,0.035,True,True,0.0411768,True,0.0411768
development_main,raw,libero_goal,30,5,0.2,token_differentiation_d0,L4,0.54883,0.0316001,0.486458,0.609704,0.04883,0.614755,0.038568,0.536973,0.687084,6,35982,4000,102,0.0255,True,True,0.04883,external_8b,raw,30,0.2,0.541115,0.0280111,0.485937,0.595303,0.0411152,0.583054,0.0298229,0.523703,0.640092,5,37857,4000,106,0.0265,True,True,0.0411152,True,0.0411152
development_main,raw,libero_long,52,7,0.153846,token_differentiation_d0,L3,0.451368,0.0225047,0.407753,0.495744,-0.0486319,0.419641,0.0354144,0.35223,0.490191,7,67466,2800,222,0.0792857,True,True,0.0486319,external_8b,raw,52,0.153846,0.458887,0.0204479,0.41916,0.499144,-0.0411129,0.44624,0.0321444,0.38442,0.509769,8,82322,4000,274,0.0685,True,True,0.0411129,True,0.0411129
development_main,raw,libero_goal,30,8,0.3,tie_margin,L3,0.5411,0.0336874,0.47474,0.606035,0.0411004,0.535474,0.0522214,0.433068,0.634974,5,30535,3195,102,0.0319249,True,True,0.0411004,external_8b,raw,30,0.3,0.57589,0.0308833,0.514519,0.635006,0.0758896,0.579806,0.0391343,0.501788,0.654031,4,29846,3179,106,0.0333438,True,True,0.0758896,True,0.0411004
development_main,raw,libero_long,52,8,0.173077,conditional_effective_rank,L14,0.541087,0.0192987,0.503098,0.578605,0.0410874,0.485391,0.0273096,0.432235,0.53888,7,67466,2800,222,0.0792857,True,True,0.0410874,external_8b,raw,52,0.173077,0.543937,0.0183067,0.50789,0.579529,0.0439372,0.488538,0.0368506,0.417046,0.560502,8,82322,4000,274,0.0685,True,True,0.0439372,True,0.0410874
development_main,raw,libero_long,52,22,0.442308,query_hard_churn,L4,0.452603,0.022808,0.408398,0.497568,-0.0473972,0.358345,0.0320979,0.298142,0.423371,7,53885,1861,222,0.119291,True,True,0.0473972,external_8b,raw,52,0.442308,0.458919,0.0220162,0.416181,0.502271,-0.0410806,0.449255,0.0409599,0.37095,0.530159,8,68609,3035,274,0.0902801,True,True,0.0410806,True,0.0410806
development_main,raw,libero_goal,30,5,0.2,query_hard_churn,L5,0.452448,0.0298576,0.394843,0.511356,-0.0475516,0.431657,0.0376673,0.359849,0.506459,6,35982,4000,102,0.0255,True,True,0.0475516,external_8b,raw,30,0.2,0.458924,0.0292959,0.402295,0.516635,-0.0410756,0.475562,0.0359373,0.406067,0.546017,5,37857,4000,106,0.0265,True,True,0.0410756,True,0.0410756
development_main,raw,libero_long,52,14,0.288462,flow_path,L2,0.635366,0.0223337,0.59058,0.677924,0.135366,0.609321,0.0384541,0.531918,0.681585,7,67458,2799,222,0.079314,True,True,0.135366,external_8b,raw,52,0.288462,0.541028,0.020066,0.501525,0.580022,0.0410279,0.485293,0.0295782,0.427775,0.543203,8,82322,4000,274,0.0685,True,True,0.0410279,True,0.0410279
development_main,raw,libero_goal,30,9,0.333333,action_consensus,L12,0.410403,0.0333747,0.346914,0.477025,-0.0895969,0.492884,0.0448592,0.406073,0.580127,5,21407,2027,102,0.0503207,True,True,0.0895969,external_8b,raw,30,0.333333,0.458982,0.0344545,0.392601,0.526851,-0.0410181,0.597948,0.0376326,0.522513,0.669014,4,19979,2027,106,0.052294,True,True,0.0410181,True,0.0410181
development_main,raw,libero_spatial,22,5,0.272727,partial_query_d1,L13,0.458917,0.0241325,0.412126,0.506444,-0.0410833,0.457404,0.0299757,0.399507,0.516475,9,47854,4000,126,0.0315,True,True,0.0410833,external_8b,raw,22,0.272727,0.458986,0.0243606,0.411758,0.506962,-0.0410143,0.51108,0.0231768,0.465687,0.55629,9,52311,4000,140,0.035,True,True,0.0410143,True,0.0410143
development_main,raw,libero_long,52,18,0.365385,query_hard_churn,L12,0.458991,0.021533,0.41718,0.501389,-0.0410086,0.323175,0.0299965,0.267371,0.384514,7,65474,2551,222,0.0870247,True,True,0.0410086,external_8b,raw,52,0.365385,0.392101,0.0195824,0.354455,0.431074,-0.107899,0.285239,0.0302394,0.22982,0.347983,8,80816,3749,274,0.0730862,True,True,0.107899,True,0.0410086
development_main,raw,libero_long,52,18,0.365385,hb_entropy_action,L15,0.540978,0.0228043,0.496072,0.585228,0.0409781,0.479091,0.0358252,0.40974,0.549258,7,65474,2551,222,0.0870247,True,True,0.0409781,external_8b,raw,52,0.365385,0.554482,0.0193512,0.51631,0.592022,0.0544818,0.498993,0.0304776,0.439555,0.55846,8,80816,3749,274,0.0730862,True,True,0.0544818,True,0.0409781
development_main,raw,libero_long,52,9,0.192308,expert_load_effective_rank,L15,0.457571,0.0210663,0.416665,0.499058,-0.0424288,0.446066,0.0313202,0.385797,0.507964,7,67466,2800,222,0.0792857,True,True,0.0424288,external_8b,raw,52,0.192308,0.459045,0.0181162,0.423804,0.4947,-0.040955,0.414582,0.0283346,0.360343,0.470973,8,82322,4000,274,0.0685,True,True,0.040955,True,0.040955
development_main,raw,libero_long,52,26,0.519231,mobility_d0_minus_d9,L4,0.540949,0.028185,0.48543,0.595469,0.0409488,0.645277,0.0462034,0.550506,0.729871,4,38658,675,222,0.328889,True,True,0.0409488,external_8b,raw,52,0.519231,0.560773,0.0257376,0.509873,0.610427,0.0607735,0.743015,0.0336652,0.671756,0.803333,7,43078,979,274,0.279877,True,True,0.0607735,True,0.0409488
development_main,raw,libero_long,52,22,0.442308,partial_edge_std,L14,0.459052,0.0228368,0.414739,0.504021,-0.0409483,0.393569,0.0373905,0.323139,0.468719,7,53885,1861,222,0.119291,True,True,0.0409483,external_8b,raw,52,0.442308,0.41687,0.0196437,0.378947,0.455802,-0.0831305,0.385877,0.0269722,0.334533,0.439893,8,68609,3035,274,0.0902801,True,True,0.0831305,True,0.0409483
development_main,raw,libero_spatial,22,6,0.318182,query_hard_churn,L14,0.453013,0.0260386,0.402644,0.504364,-0.0469867,0.509697,0.0313498,0.448415,0.570689,9,47854,4000,126,0.0315,True,True,0.0469867,external_8b,raw,22,0.318182,0.459062,0.0243329,0.411886,0.506983,-0.0409379,0.498049,0.0344828,0.430908,0.56526,9,52311,4000,140,0.035,True,True,0.0409379,True,0.0409379
development_main,raw,libero_long,52,25,0.5,state_mobility_d0,L5,0.459062,0.0275682,0.405715,0.513365,-0.0409377,0.455418,0.0687427,0.326941,0.590117,4,40012,814,222,0.272727,True,True,0.0409377,external_8b,raw,52,0.5,0.428458,0.0242863,0.381656,0.476576,-0.071542,0.420303,0.0454684,0.334637,0.511056,7,47846,1388,274,0.197406,True,True,0.071542,True,0.0409377
development_main,raw,libero_long,52,20,0.403846,flow_speed_d1,L4,0.459079,0.0215387,0.417255,0.501487,-0.0409211,0.412088,0.0352395,0.34515,0.482444,7,64490,2466,222,0.0900243,True,True,0.0409211,external_8b,raw,52,0.403846,0.406037,0.018138,0.371035,0.44202,-0.093963,0.405328,0.0230665,0.361034,0.451217,8,79973,3654,274,0.0749863,True,True,0.093963,True,0.0409211
development_main,raw,libero_object,28,10,0.392857,state_action_alignment,L5,0.448862,0.0559971,0.343233,0.559314,-0.0511381,0.427791,0.0663546,0.305305,0.559818,6,13356,4000,37,0.00925,True,True,0.0511381,external_8b,raw,28,0.392857,0.45909,0.0408144,0.380803,0.53945,-0.0409099,0.43553,0.0373526,0.364215,0.509615,7,16903,3600,44,0.0122222,True,True,0.0409099,True,0.0409099
development_main,raw,libero_long,52,11,0.230769,mobility,L2,0.459091,0.0228393,0.414773,0.504065,-0.0409095,0.507597,0.0426359,0.424593,0.590184,7,67466,2800,222,0.0792857,True,True,0.0409095,external_8b,raw,52,0.230769,0.413097,0.0187577,0.37688,0.45028,-0.0869027,0.415513,0.0227145,0.371793,0.460605,8,82322,4000,274,0.0685,True,True,0.0869027,True,0.0409095
development_main,raw,libero_goal,30,4,0.166667,query_top1_churn,L5,0.540909,0.0304544,0.480918,0.599737,0.0409093,0.580395,0.0409459,0.498717,0.657895,6,35982,4000,102,0.0255,True,True,0.0409093,external_8b,raw,30,0.166667,0.544998,0.029095,0.487632,0.601194,0.0449983,0.534796,0.0351279,0.465722,0.602561,5,37857,4000,106,0.0265,True,True,0.0449983,True,0.0409093
development_main,raw,libero_long,52,14,0.288462,conditional_effective_rank,L3,0.543093,0.0219235,0.49991,0.585639,0.0430935,0.476515,0.0293082,0.419631,0.534016,7,67458,2799,222,0.079314,True,True,0.0430935,external_8b,raw,52,0.288462,0.540888,0.0187373,0.504008,0.577326,0.0408882,0.507389,0.0199693,0.468284,0.546403,8,82322,4000,274,0.0685,True,True,0.0408882,True,0.0408882
development_main,raw,libero_spatial,22,9,0.454545,action_consensus,L12,0.417712,0.0255436,0.368652,0.468457,-0.0822876,0.41337,0.0393886,0.338853,0.492077,8,39046,2977,126,0.0423245,True,True,0.0822876,external_8b,raw,22,0.454545,0.459142,0.0271753,0.406542,0.512668,-0.0408584,0.443462,0.0310296,0.383778,0.504823,8,43455,2975,140,0.0470588,True,True,0.0408584,True,0.0408584
development_main,raw,libero_long,52,17,0.346154,query_top1_churn,L13,0.459144,0.0218563,0.41671,0.502178,-0.0408563,0.378834,0.0383277,0.307096,0.456295,7,66122,2632,222,0.0843465,True,True,0.0408563,external_8b,raw,52,0.346154,0.455426,0.0196982,0.417161,0.494225,-0.0445737,0.413346,0.0410196,0.335883,0.495349,8,81326,3834,274,0.0714658,True,True,0.0445737,True,0.0408563
development_main,raw,libero_object,28,10,0.392857,conditional_energy,L5,0.551213,0.0559948,0.440761,0.656834,0.0512129,0.572293,0.0663522,0.440266,0.69477,6,13356,4000,37,0.00925,True,True,0.0512129,external_8b,raw,28,0.392857,0.540851,0.0408053,0.46051,0.619123,0.0408507,0.564418,0.0373449,0.490349,0.63572,7,16903,3600,44,0.0122222,True,True,0.0408507,True,0.0408507
development_main,raw,libero_long,52,25,0.5,state_mobility_d0,L2,0.459162,0.0272202,0.406476,0.512777,-0.0408377,0.428355,0.0627758,0.311946,0.553273,4,40012,814,222,0.272727,True,True,0.0408377,external_8b,raw,52,0.5,0.426222,0.023836,0.380291,0.473462,-0.0737784,0.452621,0.0368508,0.381872,0.525338,7,47846,1388,274,0.197406,True,True,0.0737784,True,0.0408377
development_main,raw,libero_long,52,11,0.230769,mobility_d0,L14,0.459165,0.021501,0.417413,0.501498,-0.0408354,0.483856,0.0311419,0.423358,0.54483,7,67466,2800,222,0.0792857,True,True,0.0408354,external_8b,raw,52,0.230769,0.383968,0.0182179,0.348941,0.420241,-0.116032,0.310749,0.0230272,0.267501,0.357576,8,82322,4000,274,0.0685,True,True,0.116032,True,0.0408354
development_main,raw,libero_long,52,6,0.134615,query_hard_churn_d9,L2,0.459172,0.0207664,0.418831,0.500055,-0.040828,0.446157,0.0327639,0.383176,0.510915,7,67466,2800,222,0.0792857,True,True,0.040828,external_8b,raw,52,0.134615,0.436408,0.0193469,0.398931,0.474626,-0.0635917,0.452742,0.0315317,0.391972,0.514954,8,82322,4000,274,0.0685,True,True,0.0635917,True,0.040828
development_main,raw,libero_spatial,22,5,0.272727,selected_mass,L5,0.540801,0.0246934,0.49217,0.588667,0.0408012,0.576354,0.0281758,0.520403,0.630414,9,47854,4000,126,0.0315,True,True,0.0408012,external_8b,raw,22,0.272727,0.548336,0.0247275,0.499565,0.596196,0.0483359,0.600435,0.0250174,0.550552,0.648319,9,52311,4000,140,0.035,True,True,0.0483359,True,0.0408012
development_main,raw,libero_long,52,17,0.346154,partial_edge_std,L13,0.548184,0.0219873,0.504835,0.590813,0.0481837,0.497376,0.03344,0.432252,0.562589,7,66122,2632,222,0.0843465,True,True,0.0481837,external_8b,raw,52,0.346154,0.540799,0.0201264,0.501178,0.57991,0.0407988,0.482272,0.0378028,0.409101,0.556212,8,81326,3834,274,0.0714658,True,True,0.0407988,True,0.0407988
development_main,raw,libero_long,52,18,0.365385,partial_edge_std,L15,0.459205,0.0222565,0.416004,0.503028,-0.0407948,0.432929,0.0289067,0.37738,0.490218,7,65474,2551,222,0.0870247,True,True,0.0407948,external_8b,raw,52,0.365385,0.445543,0.0199945,0.406771,0.48499,-0.054457,0.425619,0.0290486,0.369901,0.483292,8,80816,3749,274,0.0730862,True,True,0.054457,True,0.0407948
development_main,raw,libero_long,52,7,0.153846,conditional_effective_rank,L13,0.540761,0.0206865,0.500036,0.580949,0.0407613,0.541858,0.0337964,0.475269,0.606984,7,67466,2800,222,0.0792857,True,True,0.0407613,external_8b,raw,52,0.153846,0.544581,0.0189551,0.50725,0.581417,0.044581,0.463921,0.0387524,0.389368,0.540123,8,82322,4000,274,0.0685,True,True,0.044581,True,0.0407613
development_main,raw,libero_long,52,12,0.25,action_consensus,L2,0.431729,0.0221444,0.388955,0.475546,-0.0682714,0.396743,0.0393873,0.322654,0.475892,7,67466,2800,222,0.0792857,True,True,0.0682714,external_8b,raw,52,0.25,0.459245,0.0188472,0.422595,0.496342,-0.0407546,0.452106,0.021228,0.410928,0.49395,8,82322,4000,274,0.0685,True,True,0.0407546,True,0.0407546
development_main,raw,libero_long,52,19,0.384615,query_hard_churn,L14,0.459259,0.0220944,0.416369,0.502763,-0.0407406,0.380425,0.0372494,0.310563,0.455617,7,65058,2499,222,0.0888355,True,True,0.0407406,external_8b,raw,52,0.384615,0.360477,0.0195294,0.32315,0.39957,-0.139523,0.279559,0.0287171,0.226863,0.339125,8,80492,3695,274,0.0741543,True,True,0.139523,True,0.0407406
development_main,raw,libero_long,52,26,0.519231,flow_endpoint,L14,0.420198,0.0272561,0.367901,0.474349,-0.0798024,0.411237,0.0461727,0.32462,0.503728,4,38658,675,222,0.328889,True,True,0.0798024,external_8b,raw,52,0.519231,0.45926,0.0261968,0.408523,0.510856,-0.0407401,0.449756,0.0423396,0.368891,0.533367,7,43078,979,274,0.279877,True,True,0.0407401,True,0.0407401
development_main,raw,libero_long,52,16,0.326923,query_hard_churn_d9,L12,0.45927,0.0214914,0.417536,0.501583,-0.04073,0.373764,0.0325658,0.312427,0.439446,7,66818,2719,222,0.0816477,True,True,0.04073,external_8b,raw,52,0.326923,0.413357,0.0191612,0.376372,0.451346,-0.086643,0.345214,0.0344382,0.281152,0.415436,8,81830,3918,274,0.0699336,True,True,0.086643,True,0.04073
development_main,raw,libero_goal,30,7,0.266667,flow_settling_log_ratio,L12,0.541186,0.0300527,0.481982,0.599249,0.0411857,0.539726,0.0379356,0.465043,0.612668,6,35862,3879,102,0.0262954,True,True,0.0411857,external_8b,raw,30,0.266667,0.540694,0.0279745,0.485594,0.594817,0.0406941,0.570947,0.0295928,0.512234,0.627729,5,37659,3877,106,0.0273407,True,True,0.0406941,True,0.0406941
development_main,raw,libero_long,52,18,0.365385,expert_load_effective_rank,L3,0.459312,0.0223747,0.415883,0.503368,-0.0406879,0.395313,0.0380794,0.323604,0.471828,7,65474,2551,222,0.0870247,True,True,0.0406879,external_8b,raw,52,0.365385,0.444151,0.0198686,0.405628,0.483357,-0.0558491,0.431915,0.0397547,0.356267,0.510878,8,80816,3749,274,0.0730862,True,True,0.0558491,True,0.0406879
development_main,raw,libero_long,52,7,0.153846,mobility_d0,L2,0.459313,0.0217803,0.417024,0.502196,-0.0406872,0.406458,0.0303453,0.348609,0.467024,7,67466,2800,222,0.0792857,True,True,0.0406872,external_8b,raw,52,0.153846,0.451605,0.0200547,0.412679,0.491132,-0.0483953,0.450256,0.034293,0.384338,0.517968,8,82322,4000,274,0.0685,True,True,0.0483953,True,0.0406872
development_main,raw,libero_long,52,9,0.192308,query_top1_churn,L13,0.45932,0.0229651,0.41476,0.504541,-0.0406797,0.427627,0.0338348,0.362975,0.49485,7,67466,2800,222,0.0792857,True,True,0.0406797,external_8b,raw,52,0.192308,0.439147,0.0209183,0.398652,0.48047,-0.0608525,0.403945,0.0310353,0.344864,0.465948,8,82322,4000,274,0.0685,True,True,0.0608525,True,0.0406797
