calibration,score_kind,method,window,scope,metric,estimate,lo,hi,tasks,first_query
episode,raw_score,ac_window_mean,q8_13,all,auc,0.7097872184217622,0.6360475046717508,0.7808371831828621,32,11
episode,raw_score,ac_window_mean,q8_13,all,control_auc,0.6976381883438978,0.6224459425132213,0.7705915558384056,32,11
episode,raw_score,ac_window_mean,q8_13,all,old_ac_auc,0.7043608095104967,0.6316428682131933,0.7747534051113688,32,11
episode,raw_score,ac_window_mean,q8_13,all,delta_control,0.012149030077864333,-0.034602830187366096,0.061934400048010804,32,11
episode,raw_score,ac_window_mean,q8_13,all,delta_old_ac,0.0054264089112654144,-0.03996749125351191,0.05560393666777495,32,11
episode,raw_score,ac_window_mean,q8_13,excluding_S05,auc,0.7147081268470107,0.6357784914001312,0.786077146190131,31,11
episode,raw_score,ac_window_mean,q8_13,excluding_S05,control_auc,0.6971845706549806,0.618313358076818,0.7717290376873696,31,11
episode,raw_score,ac_window_mean,q8_13,excluding_S05,old_ac_auc,0.7044238677369858,0.6272385984749091,0.7756776021148843,31,11
episode,raw_score,ac_window_mean,q8_13,excluding_S05,delta_control,0.017523556192030266,-0.029462828936604894,0.0689869492766751,31,11
episode,raw_score,ac_window_mean,q8_13,excluding_S05,delta_old_ac,0.010284259110024962,-0.03454480624254691,0.06312372287872371,31,11
episode,raw_score,layer_consensus,q8_13,all,auc,0.5975614759458041,0.5549400299213316,0.640697978505082,36,8
episode,raw_score,layer_consensus,q8_13,all,control_auc,0.7176924699864691,0.6588765775596014,0.7700032568721406,36,8
episode,raw_score,layer_consensus,q8_13,all,old_ac_auc,0.7247527672074818,0.6699427968056315,0.7747215621779153,36,8
episode,raw_score,layer_consensus,q8_13,all,delta_control,-0.12013099404066484,-0.16909570037828742,-0.06903315371669688,36,8
episode,raw_score,layer_consensus,q8_13,all,delta_old_ac,-0.12719129126167772,-0.17232424332476623,-0.08193291010723941,36,8
episode,raw_score,layer_consensus,q8_13,excluding_S05,auc,0.5972389876497346,0.5552836715280203,0.6414755460871934,35,8
episode,raw_score,layer_consensus,q8_13,excluding_S05,control_auc,0.7186741123107834,0.6576172410788093,0.7723439418813821,35,8
episode,raw_score,layer_consensus,q8_13,excluding_S05,old_ac_auc,0.7260278389777505,0.6701518260740877,0.7762584806259423,35,8
episode,raw_score,layer_consensus,q8_13,excluding_S05,delta_control,-0.12143512466104878,-0.1684849286629983,-0.0722440331289675,35,8
episode,raw_score,layer_consensus,q8_13,excluding_S05,delta_old_ac,-0.12878885132801607,-0.17191088979356636,-0.08405948264409097,35,8
episode,raw_score,relative_both,q8_13,all,auc,0.5455575164429572,0.5149899255932721,0.5734131835023248,36,8
episode,raw_score,relative_both,q8_13,all,control_auc,0.7176924699864691,0.6588765775596014,0.7700032568721406,36,8
episode,raw_score,relative_both,q8_13,all,old_ac_auc,0.7247527672074818,0.6699427968056315,0.7747215621779153,36,8
episode,raw_score,relative_both,q8_13,all,delta_control,-0.17213495354351166,-0.21917857399224352,-0.12010146220498996,36,8
episode,raw_score,relative_both,q8_13,all,delta_old_ac,-0.1791952507645245,-0.2248362677768285,-0.13181660806731715,36,8
episode,raw_score,relative_both,q8_13,excluding_S05,auc,0.5440011429348206,0.5138927912679839,0.5743205453948909,35,8
episode,raw_score,relative_both,q8_13,excluding_S05,control_auc,0.7186741123107834,0.6576172410788093,0.7723439418813821,35,8
episode,raw_score,relative_both,q8_13,excluding_S05,old_ac_auc,0.7260278389777505,0.6701518260740877,0.7762584806259423,35,8
episode,raw_score,relative_both,q8_13,excluding_S05,delta_control,-0.17467296937596252,-0.22466790924816857,-0.12169818000724866,35,8
episode,raw_score,relative_both,q8_13,excluding_S05,delta_old_ac,-0.18202669604292973,-0.22896292726201764,-0.13138066271741242,35,8
episode,raw_score,relative_curvature,q8_13,all,auc,0.5387733108366679,0.5071586481650253,0.5713962185696678,36,8
episode,raw_score,relative_curvature,q8_13,all,control_auc,0.7176924699864691,0.6588765775596014,0.7700032568721406,36,8
episode,raw_score,relative_curvature,q8_13,all,old_ac_auc,0.7247527672074818,0.6699427968056315,0.7747215621779153,36,8
episode,raw_score,relative_curvature,q8_13,all,delta_control,-0.17891915914980105,-0.22467825590307813,-0.12782754759909745,36,8
episode,raw_score,relative_curvature,q8_13,all,delta_old_ac,-0.18597945637081392,-0.23197318321854588,-0.13617422138460042,36,8
episode,raw_score,relative_curvature,q8_13,excluding_S05,auc,0.5392933249445261,0.5069547591289557,0.5721389102126014,35,8
episode,raw_score,relative_curvature,q8_13,excluding_S05,control_auc,0.7186741123107834,0.6576172410788093,0.7723439418813821,35,8
episode,raw_score,relative_curvature,q8_13,excluding_S05,old_ac_auc,0.7260278389777505,0.6701518260740877,0.7762584806259423,35,8
episode,raw_score,relative_curvature,q8_13,excluding_S05,delta_control,-0.17938078736625718,-0.22735563406561798,-0.12565798726154137,35,8
episode,raw_score,relative_curvature,q8_13,excluding_S05,delta_old_ac,-0.18673451403322444,-0.23540130645243762,-0.1349399676639872,35,8
episode,raw_score,relative_path_mobility,q8_13,all,auc,0.6412960284145639,0.5919440462472748,0.6921871450426562,36,8
episode,raw_score,relative_path_mobility,q8_13,all,control_auc,0.7176924699864691,0.6588765775596014,0.7700032568721406,36,8
episode,raw_score,relative_path_mobility,q8_13,all,old_ac_auc,0.7247527672074818,0.6699427968056315,0.7747215621779153,36,8
episode,raw_score,relative_path_mobility,q8_13,all,delta_control,-0.07639644157190513,-0.11805557164839399,-0.03160539443579454,36,8
episode,raw_score,relative_path_mobility,q8_13,all,delta_old_ac,-0.08345673879291801,-0.12215330386623564,-0.043293202561473274,36,8
episode,raw_score,relative_path_mobility,q8_13,excluding_S05,auc,0.6392060970049699,0.587256624215197,0.693437777387844,35,8
episode,raw_score,relative_path_mobility,q8_13,excluding_S05,control_auc,0.7186741123107834,0.6576172410788093,0.7723439418813821,35,8
episode,raw_score,relative_path_mobility,q8_13,excluding_S05,old_ac_auc,0.7260278389777505,0.6701518260740877,0.7762584806259423,35,8
episode,raw_score,relative_path_mobility,q8_13,excluding_S05,delta_control,-0.07946801530581327,-0.12360798081561297,-0.03421016828926698,35,8
episode,raw_score,relative_path_mobility,q8_13,excluding_S05,delta_old_ac,-0.08682174197278052,-0.12697264652088971,-0.04509681396749516,35,8
episode,raw_score,relative_recovery,q8_13,all,auc,0.5387733108366679,0.5071586481650253,0.5713962185696678,36,8
episode,raw_score,relative_recovery,q8_13,all,control_auc,0.7176924699864691,0.6588765775596014,0.7700032568721406,36,8
episode,raw_score,relative_recovery,q8_13,all,old_ac_auc,0.7247527672074818,0.6699427968056315,0.7747215621779153,36,8
episode,raw_score,relative_recovery,q8_13,all,delta_control,-0.17891915914980105,-0.22467825590307813,-0.12782754759909745,36,8
episode,raw_score,relative_recovery,q8_13,all,delta_old_ac,-0.18597945637081392,-0.23197318321854588,-0.13617422138460042,36,8
episode,raw_score,relative_recovery,q8_13,excluding_S05,auc,0.5392933249445261,0.5069547591289557,0.5721389102126014,35,8
episode,raw_score,relative_recovery,q8_13,excluding_S05,control_auc,0.7186741123107834,0.6576172410788093,0.7723439418813821,35,8
episode,raw_score,relative_recovery,q8_13,excluding_S05,old_ac_auc,0.7260278389777505,0.6701518260740877,0.7762584806259423,35,8
episode,raw_score,relative_recovery,q8_13,excluding_S05,delta_control,-0.17938078736625718,-0.22735563406561798,-0.12565798726154137,35,8
episode,raw_score,relative_recovery,q8_13,excluding_S05,delta_old_ac,-0.18673451403322444,-0.23540130645243762,-0.1349399676639872,35,8
episode,raw_score,relative_soft,q8_13,all,auc,0.5311680111702364,0.4995683548066743,0.5626682433937,36,8
episode,raw_score,relative_soft,q8_13,all,control_auc,0.7176924699864691,0.6588765775596014,0.7700032568721406,36,8
episode,raw_score,relative_soft,q8_13,all,old_ac_auc,0.7247527672074818,0.6699427968056315,0.7747215621779153,36,8
episode,raw_score,relative_soft,q8_13,all,delta_control,-0.1865244588162326,-0.23349526751989436,-0.1338011436364777,36,8
episode,raw_score,relative_soft,q8_13,all,delta_old_ac,-0.19358475603724545,-0.24161619535551415,-0.14294561882874918,36,8
episode,raw_score,relative_soft,q8_13,excluding_S05,auc,0.5314707310019108,0.49940575645290086,0.5639611051628309,35,8
episode,raw_score,relative_soft,q8_13,excluding_S05,control_auc,0.7186741123107834,0.6576172410788093,0.7723439418813821,35,8
episode,raw_score,relative_soft,q8_13,excluding_S05,old_ac_auc,0.7260278389777505,0.6701518260740877,0.7762584806259423,35,8
episode,raw_score,relative_soft,q8_13,excluding_S05,delta_control,-0.1872033813088725,-0.2365487932671286,-0.13008401795469754,35,8
episode,raw_score,relative_soft,q8_13,excluding_S05,delta_old_ac,-0.19455710797583972,-0.24349993471847164,-0.1407187630976154,35,8
episode,raw_score,relative_state,q8_13,all,auc,0.6717834984311852,0.6289043882467917,0.715737135932856,36,8
episode,raw_score,relative_state,q8_13,all,control_auc,0.7176924699864691,0.6588765775596014,0.7700032568721406,36,8
episode,raw_score,relative_state,q8_13,all,old_ac_auc,0.7247527672074818,0.6699427968056315,0.7747215621779153,36,8
episode,raw_score,relative_state,q8_13,all,delta_control,-0.04590897155528368,-0.0970641852609162,0.004313663836135673,36,8
episode,raw_score,relative_state,q8_13,all,delta_old_ac,-0.05296926877629655,-0.10536286408336906,-0.002030335954917968,36,8
episode,raw_score,relative_state,q8_13,excluding_S05,auc,0.6672611509212713,0.6219576172796691,0.7131480504357695,35,8
episode,raw_score,relative_state,q8_13,excluding_S05,control_auc,0.7186741123107834,0.6576172410788093,0.7723439418813821,35,8
episode,raw_score,relative_state,q8_13,excluding_S05,old_ac_auc,0.7260278389777505,0.6701518260740877,0.7762584806259423,35,8
episode,raw_score,relative_state,q8_13,excluding_S05,delta_control,-0.05141296138951198,-0.1040242357660742,-0.0008500780654301836,35,8
episode,raw_score,relative_state,q8_13,excluding_S05,delta_old_ac,-0.058766688056479235,-0.11199241878744777,-0.009745155646499236,35,8
task_init,calibrated_rank,ac_reference,q8_13,all,auc,0.7263954639776325,0.6769631444481954,0.7738056039914495,36,8
task_init,calibrated_rank,ac_reference,q8_13,all,control_auc,0.7263954639776325,0.6769631444481954,0.7738056039914495,36,8
task_init,calibrated_rank,ac_reference,q8_13,all,old_ac_auc,0.7208772164014857,0.6667741763821637,0.7707999536419505,36,8
task_init,calibrated_rank,ac_reference,q8_13,all,delta_control,0.0,0.0,0.0,36,8
task_init,calibrated_rank,ac_reference,q8_13,all,delta_old_ac,0.005518247576146767,-0.004110272052138444,0.01589870343121242,36,8
task_init,calibrated_rank,ac_reference,q8_13,excluding_S05,auc,0.7277730049582475,0.6775542341061833,0.7761886609569429,35,8
task_init,calibrated_rank,ac_reference,q8_13,excluding_S05,control_auc,0.7277730049582475,0.6775542341061833,0.7761886609569429,35,8
task_init,calibrated_rank,ac_reference,q8_13,excluding_S05,old_ac_auc,0.7218486317061014,0.6666463834496391,0.7718830230897393,35,8
task_init,calibrated_rank,ac_reference,q8_13,excluding_S05,delta_control,0.0,0.0,0.0,35,8
task_init,calibrated_rank,ac_reference,q8_13,excluding_S05,delta_old_ac,0.005924373252146099,-0.0038184720633207864,0.016412076103000505,35,8
task_init,calibrated_rank,ac_window_mean,q8_13,all,auc,0.7135403471518946,0.6442116049248977,0.7829072048962529,32,11
task_init,calibrated_rank,ac_window_mean,q8_13,all,control_auc,0.7108790685932973,0.6484367505551302,0.7724862121500423,32,11
task_init,calibrated_rank,ac_window_mean,q8_13,all,old_ac_auc,0.6947039470176888,0.6232424062804621,0.7647415543264803,32,11
task_init,calibrated_rank,ac_window_mean,q8_13,all,delta_control,0.002661278558597411,-0.04055243257257181,0.0475086865057788,32,11
task_init,calibrated_rank,ac_window_mean,q8_13,all,delta_old_ac,0.018836400134205906,-0.03040647117084745,0.07424050121802307,32,11
task_init,calibrated_rank,ac_window_mean,q8_13,excluding_S05,auc,0.7172965045796611,0.6429644719373344,0.7880023723987164,31,11
task_init,calibrated_rank,ac_window_mean,q8_13,excluding_S05,control_auc,0.710789218483476,0.6441257399942245,0.774421669184784,31,11
task_init,calibrated_rank,ac_window_mean,q8_13,excluding_S05,old_ac_auc,0.6940821363226656,0.6175085549930289,0.7661477112882408,31,11
task_init,calibrated_rank,ac_window_mean,q8_13,excluding_S05,delta_control,0.006507286096185129,-0.03653409455350706,0.054256697844596975,31,11
task_init,calibrated_rank,ac_window_mean,q8_13,excluding_S05,delta_old_ac,0.023214368256995726,-0.026433034002061817,0.0806084632724786,31,11
task_init,calibrated_rank,layer_consensus,q8_13,all,auc,0.6151136501051198,0.5628050952640223,0.6668544819835527,36,8
task_init,calibrated_rank,layer_consensus,q8_13,all,control_auc,0.7263954639776325,0.6769631444481954,0.7738056039914495,36,8
task_init,calibrated_rank,layer_consensus,q8_13,all,old_ac_auc,0.7208772164014857,0.6667741763821637,0.7707999536419505,36,8
task_init,calibrated_rank,layer_consensus,q8_13,all,delta_control,-0.11128181387251296,-0.15671878032071818,-0.0663578028663066,36,8
task_init,calibrated_rank,layer_consensus,q8_13,all,delta_old_ac,-0.10576356629636617,-0.1570322170433295,-0.05208500612783601,36,8
task_init,calibrated_rank,layer_consensus,q8_13,excluding_S05,auc,0.6170925405742645,0.5644056358934934,0.6698344608507042,35,8
task_init,calibrated_rank,layer_consensus,q8_13,excluding_S05,control_auc,0.7277730049582475,0.6775542341061833,0.7761886609569429,35,8
task_init,calibrated_rank,layer_consensus,q8_13,excluding_S05,old_ac_auc,0.7218486317061014,0.6666463834496391,0.7718830230897393,35,8
task_init,calibrated_rank,layer_consensus,q8_13,excluding_S05,delta_control,-0.11068046438398298,-0.15736094006122564,-0.0645373440971096,35,8
task_init,calibrated_rank,layer_consensus,q8_13,excluding_S05,delta_old_ac,-0.10475609113183688,-0.15662220943184008,-0.05349738257549586,35,8
task_init,calibrated_rank,relative_both,q8_13,all,auc,0.5436199397344341,0.5010154436397424,0.5831917551233206,36,8
task_init,calibrated_rank,relative_both,q8_13,all,control_auc,0.7263954639776325,0.6769631444481954,0.7738056039914495,36,8
task_init,calibrated_rank,relative_both,q8_13,all,old_ac_auc,0.7208772164014857,0.6667741763821637,0.7707999536419505,36,8
task_init,calibrated_rank,relative_both,q8_13,all,delta_control,-0.18277552424319846,-0.22964697370652018,-0.13499466769163176,36,8
task_init,calibrated_rank,relative_both,q8_13,all,delta_old_ac,-0.1772572766670517,-0.2277086539436769,-0.12583160132063054,36,8
task_init,calibrated_rank,relative_both,q8_13,excluding_S05,auc,0.544157226627763,0.5005668343295734,0.585943180575025,35,8
task_init,calibrated_rank,relative_both,q8_13,excluding_S05,control_auc,0.7277730049582475,0.6775542341061833,0.7761886609569429,35,8
task_init,calibrated_rank,relative_both,q8_13,excluding_S05,old_ac_auc,0.7218486317061014,0.6666463834496391,0.7718830230897393,35,8
task_init,calibrated_rank,relative_both,q8_13,excluding_S05,delta_control,-0.18361577833048454,-0.2328597823297396,-0.13394166009601255,35,8
