global_row,task,episode,failure,boundary,calibration,alpha,method,cached_first,raw_first,exact
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.01,relative_curvature,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.02,relative_curvature,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.05,relative_curvature,46,46,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.005,relative_path_mobility,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.01,relative_path_mobility,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.02,relative_path_mobility,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.05,relative_path_mobility,46,46,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.005,relative_state,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.01,relative_state,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.02,relative_state,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.05,relative_state,46,46,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.005,relative_both,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.01,relative_both,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.02,relative_both,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.05,relative_both,45,45,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.005,relative_soft,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.01,relative_soft,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.02,relative_soft,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.05,relative_soft,46,46,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.005,layer_consensus,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.01,layer_consensus,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.02,layer_consensus,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.05,layer_consensus,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.005,relative_recovery,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.01,relative_recovery,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.02,relative_recovery,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.05,relative_recovery,46,46,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.005,ac_window_mean,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.01,ac_window_mean,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.02,ac_window_mean,-1,-1,True
11142,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,342,True,True,task_init,0.05,ac_window_mean,48,48,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.005,ac_reference,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.01,ac_reference,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.02,ac_reference,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.05,ac_reference,31,31,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.005,relative_curvature,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.01,relative_curvature,34,34,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.02,relative_curvature,32,32,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.05,relative_curvature,30,30,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.005,relative_path_mobility,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.01,relative_path_mobility,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.02,relative_path_mobility,32,32,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.05,relative_path_mobility,30,30,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.005,relative_state,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.01,relative_state,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.02,relative_state,32,32,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.05,relative_state,30,30,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.005,relative_both,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.01,relative_both,32,32,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.02,relative_both,32,32,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.05,relative_both,31,31,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.005,relative_soft,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.01,relative_soft,34,34,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.02,relative_soft,32,32,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.05,relative_soft,30,30,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.005,layer_consensus,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.01,layer_consensus,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.02,layer_consensus,34,34,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.05,layer_consensus,31,31,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.005,relative_recovery,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.01,relative_recovery,34,34,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.02,relative_recovery,32,32,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.05,relative_recovery,30,30,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.005,ac_window_mean,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.01,ac_window_mean,35,35,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.02,ac_window_mean,33,33,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,episode,0.05,ac_window_mean,31,31,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.005,ac_reference,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.01,ac_reference,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.02,ac_reference,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.05,ac_reference,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.005,relative_curvature,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.01,relative_curvature,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.02,relative_curvature,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.05,relative_curvature,32,32,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.005,relative_path_mobility,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.01,relative_path_mobility,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.02,relative_path_mobility,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.05,relative_path_mobility,32,32,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.005,relative_state,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.01,relative_state,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.02,relative_state,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.05,relative_state,33,33,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.005,relative_both,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.01,relative_both,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.02,relative_both,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.05,relative_both,32,32,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.005,relative_soft,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.01,relative_soft,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.02,relative_soft,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.05,relative_soft,32,32,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.005,layer_consensus,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.01,layer_consensus,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.02,layer_consensus,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.05,layer_consensus,40,40,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.005,relative_recovery,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.01,relative_recovery,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.02,relative_recovery,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.05,relative_recovery,32,32,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.005,ac_window_mean,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.01,ac_window_mean,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.02,ac_window_mean,-1,-1,True
11158,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,358,True,True,task_init,0.05,ac_window_mean,33,33,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.005,ac_reference,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.01,ac_reference,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.02,ac_reference,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.05,ac_reference,29,29,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.005,relative_curvature,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.01,relative_curvature,32,32,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.02,relative_curvature,30,30,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.05,relative_curvature,28,28,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.005,relative_path_mobility,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.01,relative_path_mobility,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.02,relative_path_mobility,30,30,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.05,relative_path_mobility,28,28,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.005,relative_state,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.01,relative_state,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.02,relative_state,30,30,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.05,relative_state,28,28,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.005,relative_both,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.01,relative_both,30,30,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.02,relative_both,29,29,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.05,relative_both,27,27,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.005,relative_soft,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.01,relative_soft,32,32,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.02,relative_soft,30,30,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.05,relative_soft,28,28,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.005,layer_consensus,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.01,layer_consensus,42,42,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.02,layer_consensus,32,32,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.05,layer_consensus,30,30,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.005,relative_recovery,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.01,relative_recovery,32,32,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.02,relative_recovery,30,30,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.05,relative_recovery,28,28,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.005,ac_window_mean,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.01,ac_window_mean,33,33,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.02,ac_window_mean,31,31,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,episode,0.05,ac_window_mean,29,29,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.005,ac_reference,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.01,ac_reference,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.02,ac_reference,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.05,ac_reference,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.005,relative_curvature,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.01,relative_curvature,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.02,relative_curvature,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.05,relative_curvature,30,30,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.005,relative_path_mobility,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.01,relative_path_mobility,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.02,relative_path_mobility,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.05,relative_path_mobility,31,31,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.005,relative_state,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.01,relative_state,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.02,relative_state,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.05,relative_state,31,31,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.005,relative_both,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.01,relative_both,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.02,relative_both,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.05,relative_both,29,29,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.005,relative_soft,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.01,relative_soft,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.02,relative_soft,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.05,relative_soft,30,30,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.005,layer_consensus,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.01,layer_consensus,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.02,layer_consensus,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.05,layer_consensus,41,41,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.005,relative_recovery,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.01,relative_recovery,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.02,relative_recovery,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.05,relative_recovery,30,30,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.005,ac_window_mean,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.01,ac_window_mean,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.02,ac_window_mean,-1,-1,True
11195,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,395,True,True,task_init,0.05,ac_window_mean,31,31,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.005,ac_reference,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.01,ac_reference,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.02,ac_reference,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.05,ac_reference,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.005,relative_curvature,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.01,relative_curvature,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.02,relative_curvature,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.05,relative_curvature,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.005,relative_path_mobility,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.01,relative_path_mobility,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.02,relative_path_mobility,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.05,relative_path_mobility,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.005,relative_state,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.01,relative_state,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.02,relative_state,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.05,relative_state,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.005,relative_both,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.01,relative_both,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.02,relative_both,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.05,relative_both,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.005,relative_soft,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.01,relative_soft,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.02,relative_soft,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.05,relative_soft,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.005,layer_consensus,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.01,layer_consensus,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.02,layer_consensus,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.05,layer_consensus,-1,-1,True
11600,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,False,False,episode,0.005,relative_recovery,-1,-1,True
