label,comparison,signal,direction,auc,auc_ci_low,auc_ci_high,det_auc,ci_low,ci_high,mixed_groups,positive_n,negative_n
goal_approach_leave,other_failure,route_mobility_mean,high,0.5833333333333334,0.25,0.9166666666666666,0.5833333333333334,0.25,0.9166666666666666,6,6,15
goal_approach_leave,other_failure,lag_recurrence_mean,low,0.36904761904761907,0.08333333333333333,0.6904761904761906,0.6309523809523809,0.3095238095238095,0.9166666666666666,6,6,15
goal_approach_leave,other_failure,lag_periodicity_mean,low,0.10714285714285714,0.0,0.2738095238095238,0.8928571428571429,0.7261904761904763,1.0,6,6,15
goal_approach_leave,other_failure,front_state_jump_mean,high,0.6309523809523809,0.3095238095238095,0.9166666666666666,0.6309523809523809,0.3095238095238095,0.9166666666666666,6,6,15
goal_approach_leave,other_failure,front_action_jump_mean,low,0.44047619047619047,0.1068452380952381,0.7738095238095238,0.5595238095238095,0.2261904761904762,0.8931547619047603,6,6,15
goal_approach_leave,other_failure,front_feedback_split_mean,high,0.6309523809523809,0.30952380952380953,0.9166666666666666,0.6309523809523809,0.30952380952380953,0.9166666666666666,6,6,15
goal_approach_leave,other_failure,gate_entropy_slope,low,0.30952380952380953,0.0,0.6666666666666666,0.6904761904761904,0.3333333333333333,1.0,6,6,15
goal_approach_leave,other_failure,top4_union_slope,high,0.6428571428571429,0.30952380952380953,0.9761904761904763,0.6428571428571429,0.30952380952380953,0.9761904761904763,6,6,15
goal_approach_leave,other_failure,layer5_state_action_gap_slope,high,0.6785714285714285,0.3452380952380952,0.9285714285714285,0.6785714285714285,0.3452380952380952,0.9285714285714285,6,6,15
goal_approach_leave,other_failure,front_feedback_split_p90,high,0.7738095238095237,0.4880952380952381,1.0,0.7738095238095237,0.4880952380952381,1.0,6,6,15
goal_approach_leave,other_failure,head_instability,low,0.0,0.0,0.0,1.0,1.0,1.0,6,6,15
goal_approach_leave,other_failure,head_lock_in,low,0.3452380952380952,0.08333333333333333,0.6666666666666666,0.6547619047619048,0.3333333333333333,0.9166666666666666,6,6,15
goal_approach_leave,other_failure,head_flat_narrow_support,low,0.32142857142857145,0.07142857142857142,0.6428571428571429,0.6785714285714285,0.35714285714285715,0.9285714285714285,6,6,15
goal_approach_leave,other_failure,head_feedback_decoupling,high,0.8214285714285715,0.619047619047619,1.0,0.8214285714285715,0.619047619047619,1.0,6,6,15
goal_approach_leave,other_failure,head_dual_extremes,low,0.3452380952380952,0.08333333333333333,0.6785714285714285,0.6547619047619048,0.32142857142857145,0.9166666666666666,6,6,15
goal_approach_leave,other_failure,head_dual_mean_control,low,0.3452380952380952,0.08333333333333333,0.6785714285714285,0.6547619047619048,0.32142857142857145,0.9166666666666666,6,6,15
goal_approach_leave,other_failure,head_multi_phenotype,low,0.21428571428571427,0.0,0.5476190476190476,0.7857142857142857,0.4523809523809524,1.0,6,6,15
goal_approach_leave,success,late_flow_volatility_mean,high,0.8888888888888888,0.6666666666666666,1.0,0.8888888888888888,0.6666666666666666,1.0,9,9,55
goal_approach_leave,success,route_acceleration_mean,high,1.0,1.0,1.0,1.0,1.0,1.0,9,9,55
goal_approach_leave,success,gate_entropy_mean,low,0.05026455026455026,0.0,0.12698412698412698,0.9497354497354498,0.873015873015873,1.0,9,9,55
goal_approach_leave,success,top12_margin_mean,high,0.8333333333333334,0.5555555555555556,1.0,0.8333333333333334,0.5555555555555556,1.0,9,9,55
goal_approach_leave,success,top4_union_mean,low,0.0,0.0,0.0,1.0,1.0,1.0,9,9,55
goal_approach_leave,success,support_entropy_mean,low,0.0,0.0,0.0,1.0,1.0,1.0,9,9,55
goal_approach_leave,success,token_disagreement_mean,high,0.5216931216931217,0.2539153439153439,0.7873280423280422,0.5216931216931217,0.2539153439153439,0.7873280423280422,9,9,55
goal_approach_leave,success,front_state_action_gap_mean,low,0.4714285714285714,0.1984126984126984,0.7556746031746027,0.5285714285714286,0.24432539682539686,0.8015873015873016,9,9,55
goal_approach_leave,success,layer5_state_action_gap_mean,high,0.5756613756613757,0.34388888888888886,0.812738095238095,0.5756613756613757,0.34388888888888886,0.812738095238095,9,9,55
goal_approach_leave,success,back_state_action_gap_mean,high,0.5291005291005291,0.2898677248677249,0.7555555555555555,0.5291005291005291,0.2898677248677249,0.7555555555555555,9,9,55
goal_approach_leave,success,route_mobility_mean,low,0.0,0.0,0.0,1.0,1.0,1.0,9,9,55
goal_approach_leave,success,lag_recurrence_mean,high,1.0,1.0,1.0,1.0,1.0,1.0,9,9,55
goal_approach_leave,success,lag_periodicity_mean,low,0.19682539682539682,0.022222222222222223,0.43492063492063493,0.8031746031746032,0.5650793650793652,0.9777777777777779,9,9,55
goal_approach_leave,success,front_state_jump_mean,low,0.0,0.0,0.0,1.0,1.0,1.0,9,9,55
goal_approach_leave,success,front_action_jump_mean,low,0.0,0.0,0.0,1.0,1.0,1.0,9,9,55
goal_approach_leave,success,front_feedback_split_mean,low,0.0,0.0,0.0,1.0,1.0,1.0,9,9,55
goal_approach_leave,success,gate_entropy_slope,low,0.26931216931216934,0.044444444444444446,0.5238624338624336,0.7306878306878306,0.47613756613756614,0.9555555555555555,9,9,55
goal_approach_leave,success,top4_union_slope,high,0.7523809523809524,0.5444444444444445,0.9444444444444444,0.7523809523809524,0.5444444444444445,0.9444444444444444,9,9,55
goal_approach_leave,success,layer5_state_action_gap_slope,low,0.42592592592592593,0.1111111111111111,0.7592592592592592,0.5740740740740741,0.24074074074074073,0.8888888888888888,9,9,55
goal_approach_leave,success,front_feedback_split_p90,low,0.05555555555555555,0.0,0.16666666666666666,0.9444444444444444,0.8333333333333334,1.0,9,9,55
goal_approach_leave,success,head_instability,low,0.4687830687830688,0.2570899470899471,0.691031746031746,0.5312169312169313,0.30896825396825395,0.7429100529100527,9,9,55
goal_approach_leave,success,head_lock_in,high,0.911111111111111,0.7777777777777778,1.0,0.911111111111111,0.7777777777777778,1.0,9,9,55
goal_approach_leave,success,head_flat_narrow_support,low,0.36296296296296293,0.1819973544973545,0.5809788359788359,0.6370370370370371,0.419021164021164,0.8180026455026455,9,9,55
goal_approach_leave,success,head_feedback_decoupling,low,0.37301587301587297,0.1619047619047619,0.6111507936507935,0.626984126984127,0.38884920634920633,0.8380952380952381,9,9,55
goal_approach_leave,success,head_dual_extremes,high,0.8582010582010582,0.7174603174603175,0.9684920634920623,0.8582010582010582,0.7174603174603175,0.9684920634920623,9,9,55
goal_approach_leave,success,head_dual_mean_control,high,0.9592592592592593,0.9000000000000001,1.0,0.9592592592592593,0.9000000000000001,1.0,9,9,55
goal_approach_leave,success,head_multi_phenotype,high,0.7275132275132276,0.5332804232804231,0.8994708994708994,0.7275132275132276,0.5332804232804231,0.8994708994708994,9,9,55
subtask_undo,other_failure,late_flow_volatility_mean,high,0.6161458333333334,0.4312369791666667,0.7822916666666666,0.6161458333333334,0.4312369791666667,0.7822916666666666,16,22,52
subtask_undo,other_failure,route_acceleration_mean,high,0.5607886904761905,0.3677083333333333,0.7442764136904761,0.5607886904761905,0.3677083333333333,0.7442764136904761,16,22,52
subtask_undo,other_failure,gate_entropy_mean,low,0.4877604166666667,0.27599609374999995,0.6979166666666667,0.5122395833333333,0.30208333333333337,0.7240039062499998,16,22,52
subtask_undo,other_failure,top12_margin_mean,high,0.6609375,0.4848828125,0.8260416666666666,0.6609375,0.4848828125,0.8260416666666666,16,22,52
subtask_undo,other_failure,top4_union_mean,low,0.3140625,0.1421875,0.5046875,0.6859375,0.49531250000000004,0.8578125,16,22,52
subtask_undo,other_failure,support_entropy_mean,low,0.3537202380952381,0.1705096726190476,0.5469010416666665,0.646279761904762,0.45309895833333336,0.8294903273809523,16,22,52
subtask_undo,other_failure,token_disagreement_mean,high,0.6166666666666667,0.4207291666666666,0.7937760416666665,0.6166666666666667,0.4207291666666666,0.7937760416666665,16,22,52
subtask_undo,other_failure,front_state_action_gap_mean,high,0.7602678571428572,0.5706845238095238,0.9133928571428571,0.7602678571428572,0.5706845238095238,0.9133928571428571,16,22,52
subtask_undo,other_failure,layer5_state_action_gap_mean,high,0.6979166666666667,0.49994791666666666,0.88125,0.6979166666666667,0.49994791666666666,0.88125,16,22,52
subtask_undo,other_failure,back_state_action_gap_mean,high,0.8011532738095237,0.6370814732142857,0.93359375,0.8011532738095237,0.6370814732142857,0.93359375,16,22,52
subtask_undo,other_failure,route_mobility_mean,high,0.6585565476190476,0.49916852678571433,0.8166666666666667,0.6585565476190476,0.49916852678571433,0.8166666666666667,16,22,52
subtask_undo,other_failure,lag_recurrence_mean,low,0.3420386904761905,0.19059151785714284,0.5108110119047617,0.6579613095238095,0.4891889880952381,0.8094084821428569,16,22,52
subtask_undo,other_failure,lag_periodicity_mean,low,0.23307291666666669,0.10286458333333334,0.3776041666666667,0.7669270833333333,0.6223958333333334,0.8971354166666666,16,22,52
subtask_undo,other_failure,front_state_jump_mean,high,0.774702380952381,0.6166592261904762,0.90625,0.774702380952381,0.6166592261904762,0.90625,16,22,52
subtask_undo,other_failure,front_action_jump_mean,high,0.7144717261904762,0.5507765997023809,0.8645833333333333,0.7144717261904762,0.5507765997023809,0.8645833333333333,16,22,52
subtask_undo,other_failure,front_feedback_split_mean,high,0.774702380952381,0.6139434523809524,0.90625,0.774702380952381,0.6139434523809524,0.90625,16,22,52
subtask_undo,other_failure,gate_entropy_slope,low,0.3575520833333333,0.16875,0.5547070312499999,0.6424479166666666,0.44529296875,0.83125,16,22,52
subtask_undo,other_failure,top4_union_slope,high,0.5461309523809523,0.35683779761904755,0.7357403273809523,0.5461309523809523,0.35683779761904755,0.7357403273809523,16,22,52
subtask_undo,other_failure,layer5_state_action_gap_slope,high,0.6326264880952381,0.42859840029761903,0.815625,0.6326264880952381,0.42859840029761903,0.815625,16,22,52
subtask_undo,other_failure,front_feedback_split_p90,high,0.7991815476190476,0.6910658482142857,0.9046875,0.7991815476190476,0.6910658482142857,0.9046875,16,22,52
subtask_undo,other_failure,head_instability,low,0.32040550595238093,0.1745689174107143,0.48111979166666663,0.6795944940476191,0.5188802083333334,0.8254310825892857,16,22,52
subtask_undo,other_failure,head_lock_in,low,0.39322916666666663,0.2234244791666667,0.5692968749999999,0.6067708333333333,0.43070312499999996,0.7765755208333333,16,22,52
subtask_undo,other_failure,head_flat_narrow_support,low,0.4276041666666667,0.2426953125,0.6119921875,0.5723958333333333,0.38800781250000005,0.7573046874999999,16,22,52
subtask_undo,other_failure,head_feedback_decoupling,high,0.637016369047619,0.4625734747023809,0.8065113467261905,0.637016369047619,0.4625734747023809,0.8065113467261905,16,22,52
subtask_undo,other_failure,head_dual_extremes,low,0.34375,0.18122395833333332,0.5260416666666667,0.65625,0.4739583333333333,0.8187760416666666,16,22,52
subtask_undo,other_failure,head_dual_mean_control,low,0.3494791666666667,0.20884114583333335,0.5057552083333332,0.6505208333333333,0.4942447916666667,0.7911588541666665,16,22,52
subtask_undo,other_failure,head_multi_phenotype,low,0.3187127976190476,0.16739862351190476,0.5027920386904762,0.6812872023809524,0.49720796130952377,0.8326013764880952,16,22,52
subtask_undo,success,late_flow_volatility_mean,high,0.925,0.8,1.0,0.925,0.8,1.0,20,29,95
subtask_undo,success,route_acceleration_mean,high,0.975,0.925,1.0,0.975,0.925,1.0,20,29,95
subtask_undo,success,gate_entropy_mean,low,0.05178571428571428,0.0,0.14107142857142857,0.9482142857142858,0.8589285714285715,1.0,20,29,95
subtask_undo,success,top12_margin_mean,high,0.9035714285714285,0.7785714285714286,1.0,0.9035714285714285,0.7785714285714286,1.0,20,29,95
subtask_undo,success,top4_union_mean,low,0.052380952380952375,0.0,0.12142857142857141,0.9476190476190476,0.8785714285714284,1.0,20,29,95
subtask_undo,success,support_entropy_mean,low,0.0,0.0,0.0,1.0,1.0,1.0,20,29,95
subtask_undo,success,token_disagreement_mean,high,0.5228571428571429,0.3309464285714286,0.7024166666666665,0.5228571428571429,0.3309464285714286,0.7024166666666665,20,29,95
subtask_undo,success,front_state_action_gap_mean,high,0.5332738095238094,0.32666666666666666,0.7271428571428568,0.5332738095238094,0.32666666666666666,0.7271428571428568,20,29,95
subtask_undo,success,layer5_state_action_gap_mean,high,0.5295238095238095,0.33333333333333337,0.7316845238095238,0.5295238095238095,0.33333333333333337,0.7316845238095238,20,29,95
subtask_undo,success,back_state_action_gap_mean,high,0.5991666666666666,0.40118452380952385,0.7857142857142857,0.5991666666666666,0.40118452380952385,0.7857142857142857,20,29,95
subtask_undo,success,route_mobility_mean,low,0.03333333333333333,0.0,0.08333333333333333,0.9666666666666668,0.9166666666666667,1.0,20,29,95
subtask_undo,success,lag_recurrence_mean,high,0.9666666666666666,0.9166666666666666,1.0,0.9666666666666666,0.9166666666666666,1.0,20,29,95
subtask_undo,success,lag_periodicity_mean,low,0.2188095238095238,0.07162500000000001,0.39285714285714285,0.7811904761904762,0.6071428571428572,0.9283749999999998,20,29,95
subtask_undo,success,front_state_jump_mean,low,0.041666666666666664,0.0,0.09166666666666666,0.9583333333333334,0.9083333333333334,1.0,20,29,95
subtask_undo,success,front_action_jump_mean,low,0.03333333333333333,0.0,0.08333333333333333,0.9666666666666668,0.9166666666666667,1.0,20,29,95
subtask_undo,success,front_feedback_split_mean,low,0.041666666666666664,0.0,0.09166666666666666,0.9583333333333334,0.9083333333333334,1.0,20,29,95
subtask_undo,success,gate_entropy_slope,low,0.3433333333333333,0.16833333333333333,0.5250416666666664,0.6566666666666666,0.47495833333333326,0.8316666666666667,20,29,95
subtask_undo,success,top4_union_slope,high,0.625,0.45592261904761905,0.7773809523809523,0.625,0.45592261904761905,0.7773809523809523,20,29,95
subtask_undo,success,layer5_state_action_gap_slope,high,0.6599404761904764,0.47318452380952386,0.8307380952380952,0.6599404761904764,0.47318452380952386,0.8307380952380952,20,29,95
subtask_undo,success,front_feedback_split_p90,low,0.09583333333333333,0.016666666666666666,0.2,0.9041666666666668,0.8,0.9833333333333334,20,29,95
subtask_undo,success,head_instability,high,0.6246428571428572,0.46475000000000005,0.7684970238095234,0.6246428571428572,0.46475000000000005,0.7684970238095234,20,29,95
subtask_undo,success,head_lock_in,high,0.8623809523809524,0.766422619047619,0.9440714285714286,0.8623809523809524,0.766422619047619,0.9440714285714286,20,29,95
subtask_undo,success,head_flat_narrow_support,low,0.2596428571428572,0.14166071428571428,0.3944107142857142,0.7403571428571428,0.6055892857142857,0.8583392857142857,20,29,95
subtask_undo,success,head_feedback_decoupling,low,0.35404761904761906,0.17901785714285717,0.5431011904761904,0.6459523809523808,0.4568988095238095,0.8209821428571427,20,29,95
subtask_undo,success,head_dual_extremes,high,0.8623809523809524,0.7664107142857142,0.9416666666666667,0.8623809523809524,0.7664107142857142,0.9416666666666667,20,29,95
subtask_undo,success,head_dual_mean_control,high,0.9654166666666667,0.9270729166666666,0.9966666666666667,0.9654166666666667,0.9270729166666666,0.9966666666666667,20,29,95
subtask_undo,success,head_multi_phenotype,high,0.7257142857142858,0.5818928571428571,0.8533392857142856,0.7257142857142858,0.5818928571428571,0.8533392857142856,20,29,95
regrasp_or_drop,other_failure,late_flow_volatility_mean,high,0.6070148489503328,0.45724462365591395,0.7485797491039426,0.6070148489503328,0.45724462365591395,0.7485797491039426,31,53,79
regrasp_or_drop,other_failure,route_acceleration_mean,high,0.6674603174603175,0.5174238351254481,0.8024180747567843,0.6674603174603175,0.5174238351254481,0.8024180747567843,31,53,79
regrasp_or_drop,other_failure,gate_entropy_mean,low,0.3687916026625704,0.2350915258576549,0.5046134152585766,0.6312083973374295,0.4953865847414235,0.764908474142345,31,53,79
regrasp_or_drop,other_failure,top12_margin_mean,high,0.6593958013312853,0.5191372247823861,0.7924775985663083,0.6593958013312853,0.5191372247823861,0.7924775985663083,31,53,79
regrasp_or_drop,other_failure,top4_union_mean,low,0.4826804915514593,0.34153801843317977,0.6282267665130569,0.5173195084485407,0.3717732334869432,0.6584619815668202,31,53,79
regrasp_or_drop,other_failure,support_entropy_mean,low,0.4759600614439324,0.3169124423963134,0.6293490783410137,0.5240399385560677,0.3706509216589862,0.6830875576036863,31,53,79
regrasp_or_drop,other_failure,token_disagreement_mean,high,0.6767281105990783,0.5360791090629801,0.814529569892473,0.6767281105990783,0.5360791090629801,0.814529569892473,31,53,79
regrasp_or_drop,other_failure,front_state_action_gap_mean,high,0.5917818740399385,0.45643817204301085,0.7276708909370199,0.5917818740399385,0.45643817204301085,0.7276708909370199,31,53,79
regrasp_or_drop,other_failure,layer5_state_action_gap_mean,high,0.5584485407066053,0.39320468509984646,0.7048540706605222,0.5584485407066053,0.39320468509984646,0.7048540706605222,31,53,79
regrasp_or_drop,other_failure,back_state_action_gap_mean,high,0.6772401433691756,0.5203853046594982,0.8143548387096774,0.6772401433691756,0.5203853046594982,0.8143548387096774,31,53,79
regrasp_or_drop,other_failure,route_mobility_mean,high,0.632462877624168,0.48961789554531493,0.7691852278545827,0.632462877624168,0.48961789554531493,0.7691852278545827,31,53,79
regrasp_or_drop,other_failure,lag_recurrence_mean,low,0.29639016897081416,0.18078149001536098,0.4188959293394777,0.7036098310291858,0.5811040706605222,0.8192185099846389,31,53,79
regrasp_or_drop,other_failure,lag_periodicity_mean,low,0.46915002560163854,0.3342069892473118,0.6134248591909881,0.5308499743983615,0.3865751408090118,0.6657930107526879,31,53,79
regrasp_or_drop,other_failure,front_state_jump_mean,high,0.6276241679467486,0.4874519969278034,0.7638248847926268,0.6276241679467486,0.4874519969278034,0.7638248847926268,31,53,79
regrasp_or_drop,other_failure,front_action_jump_mean,high,0.6636456733230927,0.526923323092678,0.7950089605734766,0.6636456733230927,0.526923323092678,0.7950089605734766,31,53,79
regrasp_or_drop,other_failure,front_feedback_split_mean,high,0.63300051203277,0.49539170506912444,0.7688172043010751,0.63300051203277,0.49539170506912444,0.7688172043010751,31,53,79
regrasp_or_drop,other_failure,gate_entropy_slope,high,0.5162570404505888,0.36978238607270864,0.6634607014848949,0.5162570404505888,0.36978238607270864,0.6634607014848949,31,53,79
regrasp_or_drop,other_failure,top4_union_slope,low,0.43371735791090626,0.2906662826420891,0.5806451612903225,0.5662826420890937,0.4193548387096775,0.7093337173579106,31,53,79
regrasp_or_drop,other_failure,layer5_state_action_gap_slope,high,0.6049923195084486,0.4658640552995391,0.7391724270353303,0.6049923195084486,0.4658640552995391,0.7391724270353303,31,53,79
regrasp_or_drop,other_failure,front_feedback_split_p90,high,0.6032002048131081,0.4593010752688173,0.7491122631848437,0.6032002048131081,0.4593010752688173,0.7491122631848437,31,53,79
regrasp_or_drop,other_failure,head_instability,low,0.44891193036354327,0.3216756272401433,0.5822676651305682,0.5510880696364567,0.4177323348694316,0.6783243727598565,31,53,79
regrasp_or_drop,other_failure,head_lock_in,low,0.3410138248847926,0.21773233486943164,0.4805741167434716,0.6589861751152074,0.5194258832565284,0.7822676651305683,31,53,79
regrasp_or_drop,other_failure,head_flat_narrow_support,low,0.43563748079877107,0.2943932411674347,0.5715264976958523,0.5643625192012288,0.42847350230414744,0.7056067588325652,31,53,79
regrasp_or_drop,other_failure,head_feedback_decoupling,high,0.586405529953917,0.4557238863287251,0.7263536866359446,0.586405529953917,0.4557238863287251,0.7263536866359446,31,53,79
regrasp_or_drop,other_failure,head_dual_extremes,low,0.33563748079877115,0.21680299539170506,0.4596140552995391,0.6643625192012289,0.5403859447004608,0.7831970046082947,31,53,79
regrasp_or_drop,other_failure,head_dual_mean_control,low,0.37802099334357403,0.2521476574500768,0.514164106502816,0.6219790066564259,0.48583589349718387,0.7478523425499232,31,53,79
regrasp_or_drop,other_failure,head_multi_phenotype,low,0.3062211981566821,0.18776497695852537,0.4293663594470045,0.693778801843318,0.5706336405529954,0.8122350230414747,31,53,79
regrasp_or_drop,success,late_flow_volatility_mean,high,0.9632956152758133,0.929695308816596,0.9895344177274871,0.9632956152758133,0.929695308816596,0.9895344177274871,101,158,589
regrasp_or_drop,success,route_acceleration_mean,high,0.9595473833097595,0.923523102310231,0.9867538896746819,0.9595473833097595,0.923523102310231,0.9867538896746819,101,158,589
regrasp_or_drop,success,gate_entropy_mean,low,0.1632956152758133,0.10457272512965582,0.23151756247053262,0.8367043847241866,0.7684824375294673,0.8954272748703442,101,158,589
regrasp_or_drop,success,top12_margin_mean,high,0.8968411126826968,0.8469371758604433,0.941493399339934,0.8968411126826968,0.8469371758604433,0.941493399339934,101,158,589
regrasp_or_drop,success,top4_union_mean,low,0.19867986798679868,0.13617942597831212,0.26687396864686463,0.8013201320132014,0.7331260313531354,0.8638205740216878,101,158,589
regrasp_or_drop,success,support_entropy_mean,low,0.09995285242809995,0.048441183404054684,0.1553571428571428,0.9000471475719,0.844642857142857,0.9515588165959453,101,158,589
regrasp_or_drop,success,token_disagreement_mean,low,0.4863036303630363,0.39875058934464874,0.5766855256954266,0.5136963696369637,0.4233144743045733,0.6012494106553512,101,158,589
regrasp_or_drop,success,front_state_action_gap_mean,low,0.39382956152758136,0.31332375648279115,0.4769529408297972,0.6061704384724187,0.5230470591702028,0.6866762435172086,101,158,589
regrasp_or_drop,success,layer5_state_action_gap_mean,low,0.3184229137199434,0.24693010372465823,0.3928150047147572,0.6815770862800565,0.6071849952852427,0.7530698962753418,101,158,589
regrasp_or_drop,success,back_state_action_gap_mean,high,0.5903877887788779,0.5093169495520979,0.6701274457802923,0.5903877887788779,0.5093169495520979,0.6701274457802923,101,158,589
regrasp_or_drop,success,route_mobility_mean,low,0.19144271570014143,0.12432696841112681,0.26194955209806686,0.8085572842998585,0.7380504479019331,0.8756730315888731,101,158,589
regrasp_or_drop,success,lag_recurrence_mean,high,0.8855256954266856,0.8309034653465346,0.9345621169259783,0.8855256954266856,0.8309034653465346,0.9345621169259783,101,158,589
regrasp_or_drop,success,lag_periodicity_mean,low,0.25346534653465347,0.1793847241867044,0.32955799151343695,0.7465346534653466,0.670442008486563,0.8206152758132956,101,158,589
regrasp_or_drop,success,front_state_jump_mean,low,0.14768387553041018,0.08409196723243753,0.21335175035360668,0.8523161244695898,0.786648249646393,0.9159080327675625,101,158,589
regrasp_or_drop,success,front_action_jump_mean,low,0.1953854314002829,0.12933124115983025,0.2670358910891088,0.804614568599717,0.7329641089108911,0.8706687588401698,101,158,589
regrasp_or_drop,success,front_feedback_split_mean,low,0.14706506364922206,0.08297294908062233,0.21169819660537478,0.852934936350778,0.7883018033946252,0.9170270509193778,101,158,589
regrasp_or_drop,success,gate_entropy_slope,high,0.5,0.4132873644507308,0.5842332626119754,0.5,0.4132873644507308,0.5842332626119754,101,158,589
regrasp_or_drop,success,top4_union_slope,low,0.38388731730315884,0.3146964875058934,0.45605875766148035,0.6161126826968412,0.5439412423385196,0.6853035124941066,101,158,589
regrasp_or_drop,success,layer5_state_action_gap_slope,low,0.43118811881188124,0.350730198019802,0.5149469589816122,0.5688118811881188,0.48505304101838753,0.649269801980198,101,158,589
regrasp_or_drop,success,front_feedback_split_p90,low,0.25665959453088166,0.18091407355021216,0.33263348656294206,0.7433404054691183,0.667366513437058,0.8190859264497877,101,158,589
regrasp_or_drop,success,head_instability,high,0.5175978312116926,0.44588814238566715,0.5860708392267798,0.5175978312116926,0.44588814238566715,0.5860708392267798,101,158,589
regrasp_or_drop,success,head_lock_in,high,0.7757307873644509,0.7036884134842055,0.8371764497878359,0.7757307873644509,0.7036884134842055,0.8371764497878359,101,158,589
regrasp_or_drop,success,head_flat_narrow_support,low,0.33149457802923143,0.26871404997642623,0.3964067656765676,0.6685054219707686,0.6035932343234324,0.7312859500235738,101,158,589
regrasp_or_drop,success,head_feedback_decoupling,low,0.3405233380480905,0.2693976897689769,0.4125418434700613,0.6594766619519096,0.5874581565299388,0.7306023102310232,101,158,589
regrasp_or_drop,success,head_dual_extremes,high,0.8200318246110326,0.7654679396511079,0.8720986562942009,0.8200318246110326,0.7654679396511079,0.8720986562942009,101,158,589
regrasp_or_drop,success,head_dual_mean_control,high,0.8812116925978313,0.8333262611975484,0.9244277463460631,0.8812116925978313,0.8333262611975484,0.9244277463460631,101,158,589
regrasp_or_drop,success,head_multi_phenotype,high,0.7786716171617163,0.7104951968411126,0.8398024222065064,0.7786716171617163,0.7104951968411126,0.8398024222065064,101,158,589
