task,held_out_init_state_id,head,calibration_successes,threshold_q95,aggregation
libero_goal/put_the_cream_cheese_in_the_bowl,31,multi_phenotype,382,0.9285667539267015,max
libero_goal/put_the_cream_cheese_in_the_bowl,32,instability,382,0.861681937172775,
libero_goal/put_the_cream_cheese_in_the_bowl,32,lock_in,382,0.8010471204188482,
libero_goal/put_the_cream_cheese_in_the_bowl,32,flat_narrow_support,382,0.7991710296684118,
libero_goal/put_the_cream_cheese_in_the_bowl,32,feedback_decoupling,382,0.8654013961605584,
libero_goal/put_the_cream_cheese_in_the_bowl,32,dual_extremes,382,0.8677356020942408,max
libero_goal/put_the_cream_cheese_in_the_bowl,32,dual_mean_control,382,0.6242473821989528,mean
libero_goal/put_the_cream_cheese_in_the_bowl,32,multi_phenotype,382,0.9292866492146595,max
libero_goal/put_the_cream_cheese_in_the_bowl,33,instability,382,0.861747382198953,
libero_goal/put_the_cream_cheese_in_the_bowl,33,lock_in,382,0.8010471204188482,
libero_goal/put_the_cream_cheese_in_the_bowl,33,flat_narrow_support,382,0.7982984293193718,
libero_goal/put_the_cream_cheese_in_the_bowl,33,feedback_decoupling,382,0.8522687609075044,
libero_goal/put_the_cream_cheese_in_the_bowl,33,dual_extremes,382,0.8676374345549738,max
libero_goal/put_the_cream_cheese_in_the_bowl,33,dual_mean_control,382,0.6242473821989527,mean
libero_goal/put_the_cream_cheese_in_the_bowl,33,multi_phenotype,382,0.9037630890052356,max
libero_goal/put_the_cream_cheese_in_the_bowl,34,instability,382,0.8662630890052356,
libero_goal/put_the_cream_cheese_in_the_bowl,34,lock_in,382,0.7971204188481675,
libero_goal/put_the_cream_cheese_in_the_bowl,34,flat_narrow_support,382,0.7940226876090751,
libero_goal/put_the_cream_cheese_in_the_bowl,34,feedback_decoupling,382,0.8704624781849911,
libero_goal/put_the_cream_cheese_in_the_bowl,34,dual_extremes,382,0.8702879581151833,max
libero_goal/put_the_cream_cheese_in_the_bowl,34,dual_mean_control,382,0.6229221204188482,mean
libero_goal/put_the_cream_cheese_in_the_bowl,34,multi_phenotype,382,0.9291884816753927,max
libero_goal/put_the_cream_cheese_in_the_bowl,35,instability,382,0.861681937172775,
libero_goal/put_the_cream_cheese_in_the_bowl,35,lock_in,382,0.7987238219895287,
libero_goal/put_the_cream_cheese_in_the_bowl,35,flat_narrow_support,382,0.8009598603839442,
libero_goal/put_the_cream_cheese_in_the_bowl,35,feedback_decoupling,382,0.870113438045375,
libero_goal/put_the_cream_cheese_in_the_bowl,35,dual_extremes,382,0.8651505235602094,max
libero_goal/put_the_cream_cheese_in_the_bowl,35,dual_mean_control,382,0.624934554973822,mean
libero_goal/put_the_cream_cheese_in_the_bowl,35,multi_phenotype,382,0.9285667539267015,max
libero_goal/put_the_cream_cheese_in_the_bowl,36,instability,382,0.8677683246073299,
libero_goal/put_the_cream_cheese_in_the_bowl,36,lock_in,382,0.8003599476439789,
libero_goal/put_the_cream_cheese_in_the_bowl,36,flat_narrow_support,382,0.7948080279232113,
libero_goal/put_the_cream_cheese_in_the_bowl,36,feedback_decoupling,382,0.8650959860383943,
libero_goal/put_the_cream_cheese_in_the_bowl,36,dual_extremes,382,0.8730039267015707,max
libero_goal/put_the_cream_cheese_in_the_bowl,36,dual_mean_control,382,0.6245255235602093,mean
libero_goal/put_the_cream_cheese_in_the_bowl,36,multi_phenotype,382,0.931675392670157,max
libero_goal/put_the_cream_cheese_in_the_bowl,37,instability,382,0.862958115183246,
libero_goal/put_the_cream_cheese_in_the_bowl,37,lock_in,382,0.8016688481675392,
libero_goal/put_the_cream_cheese_in_the_bowl,37,flat_narrow_support,382,0.7948080279232111,
libero_goal/put_the_cream_cheese_in_the_bowl,37,feedback_decoupling,382,0.8653141361256544,
libero_goal/put_the_cream_cheese_in_the_bowl,37,dual_extremes,382,0.8677356020942409,max
libero_goal/put_the_cream_cheese_in_the_bowl,37,dual_mean_control,382,0.6219895287958115,mean
libero_goal/put_the_cream_cheese_in_the_bowl,37,multi_phenotype,382,0.9291884816753927,max
libero_goal/put_the_cream_cheese_in_the_bowl,38,instability,382,0.862303664921466,
libero_goal/put_the_cream_cheese_in_the_bowl,38,lock_in,382,0.8023232984293194,
libero_goal/put_the_cream_cheese_in_the_bowl,38,flat_narrow_support,382,0.7975567190226877,
libero_goal/put_the_cream_cheese_in_the_bowl,38,feedback_decoupling,382,0.8651832460732984,
libero_goal/put_the_cream_cheese_in_the_bowl,38,dual_extremes,382,0.8664594240837696,max
libero_goal/put_the_cream_cheese_in_the_bowl,38,dual_mean_control,382,0.6249181937172775,mean
libero_goal/put_the_cream_cheese_in_the_bowl,38,multi_phenotype,382,0.9285667539267015,max
libero_goal/put_the_cream_cheese_in_the_bowl,39,instability,382,0.8671138743455497,
libero_goal/put_the_cream_cheese_in_the_bowl,39,lock_in,382,0.7990837696335078,
libero_goal/put_the_cream_cheese_in_the_bowl,39,flat_narrow_support,382,0.7965532286212914,
libero_goal/put_the_cream_cheese_in_the_bowl,39,feedback_decoupling,382,0.8654450261780104,
libero_goal/put_the_cream_cheese_in_the_bowl,39,dual_extremes,382,0.8729712041884817,max
libero_goal/put_the_cream_cheese_in_the_bowl,39,dual_mean_control,382,0.6236747382198953,mean
libero_goal/put_the_cream_cheese_in_the_bowl,39,multi_phenotype,382,0.9325479930191971,max
libero_goal/put_the_cream_cheese_in_the_bowl,40,instability,382,0.861681937172775,
libero_goal/put_the_cream_cheese_in_the_bowl,40,lock_in,382,0.8028468586387433,
libero_goal/put_the_cream_cheese_in_the_bowl,40,flat_narrow_support,382,0.7966404886561954,
libero_goal/put_the_cream_cheese_in_the_bowl,40,feedback_decoupling,382,0.8650959860383943,
libero_goal/put_the_cream_cheese_in_the_bowl,40,dual_extremes,382,0.8689136125654449,max
libero_goal/put_the_cream_cheese_in_the_bowl,40,dual_mean_control,382,0.6230039267015706,mean
libero_goal/put_the_cream_cheese_in_the_bowl,40,multi_phenotype,382,0.9285667539267015,max
libero_goal/put_the_cream_cheese_in_the_bowl,41,instability,382,0.861681937172775,
libero_goal/put_the_cream_cheese_in_the_bowl,41,lock_in,382,0.8022905759162303,
libero_goal/put_the_cream_cheese_in_the_bowl,41,flat_narrow_support,382,0.7974694589877837,
libero_goal/put_the_cream_cheese_in_the_bowl,41,feedback_decoupling,382,0.8651832460732984,
libero_goal/put_the_cream_cheese_in_the_bowl,41,dual_extremes,382,0.8714005235602094,max
libero_goal/put_the_cream_cheese_in_the_bowl,41,dual_mean_control,382,0.6252290575916231,mean
libero_goal/put_the_cream_cheese_in_the_bowl,41,multi_phenotype,382,0.9285667539267015,max
libero_goal/put_the_cream_cheese_in_the_bowl,42,instability,382,0.8648560209424083,
libero_goal/put_the_cream_cheese_in_the_bowl,42,lock_in,382,0.8023232984293193,
libero_goal/put_the_cream_cheese_in_the_bowl,42,flat_narrow_support,382,0.7991710296684118,
libero_goal/put_the_cream_cheese_in_the_bowl,42,feedback_decoupling,382,0.8667539267015705,
libero_goal/put_the_cream_cheese_in_the_bowl,42,dual_extremes,382,0.8677356020942408,max
libero_goal/put_the_cream_cheese_in_the_bowl,42,dual_mean_control,382,0.6249018324607329,mean
libero_goal/put_the_cream_cheese_in_the_bowl,42,multi_phenotype,382,0.9291884816753926,max
libero_goal/put_the_cream_cheese_in_the_bowl,43,instability,382,0.8631217277486911,
libero_goal/put_the_cream_cheese_in_the_bowl,43,lock_in,382,0.7971204188481675,
libero_goal/put_the_cream_cheese_in_the_bowl,43,flat_narrow_support,382,0.7940226876090751,
libero_goal/put_the_cream_cheese_in_the_bowl,43,feedback_decoupling,382,0.8637434554973822,
libero_goal/put_the_cream_cheese_in_the_bowl,43,dual_extremes,382,0.8696662303664922,max
libero_goal/put_the_cream_cheese_in_the_bowl,43,dual_mean_control,382,0.6232166230366492,mean
libero_goal/put_the_cream_cheese_in_the_bowl,43,multi_phenotype,382,0.9327334205933682,max
libero_goal/put_the_cream_cheese_in_the_bowl,44,instability,382,0.8648887434554974,
libero_goal/put_the_cream_cheese_in_the_bowl,44,lock_in,382,0.8016361256544503,
libero_goal/put_the_cream_cheese_in_the_bowl,44,flat_narrow_support,382,0.7966841186736474,
libero_goal/put_the_cream_cheese_in_the_bowl,44,feedback_decoupling,382,0.870200698080279,
libero_goal/put_the_cream_cheese_in_the_bowl,44,dual_extremes,382,0.8677028795811518,max
libero_goal/put_the_cream_cheese_in_the_bowl,44,dual_mean_control,382,0.6238383507853403,mean
libero_goal/put_the_cream_cheese_in_the_bowl,44,multi_phenotype,382,0.9292321116928446,max
libero_goal/put_the_cream_cheese_in_the_bowl,45,instability,382,0.868291884816754,
libero_goal/put_the_cream_cheese_in_the_bowl,45,lock_in,382,0.8023232984293193,
libero_goal/put_the_cream_cheese_in_the_bowl,45,flat_narrow_support,382,0.7991710296684118,
libero_goal/put_the_cream_cheese_in_the_bowl,45,feedback_decoupling,382,0.855890052356021,
libero_goal/put_the_cream_cheese_in_the_bowl,45,dual_extremes,382,0.8729384816753927,max
libero_goal/put_the_cream_cheese_in_the_bowl,45,dual_mean_control,382,0.6255890052356021,mean
libero_goal/put_the_cream_cheese_in_the_bowl,45,multi_phenotype,382,0.9108965968586388,max
libero_goal/put_the_cream_cheese_in_the_bowl,46,instability,382,0.8617146596858638,
libero_goal/put_the_cream_cheese_in_the_bowl,46,lock_in,382,0.7990510471204187,
libero_goal/put_the_cream_cheese_in_the_bowl,46,flat_narrow_support,382,0.7948080279232111,
libero_goal/put_the_cream_cheese_in_the_bowl,46,feedback_decoupling,382,0.8678883071553227,
libero_goal/put_the_cream_cheese_in_the_bowl,46,dual_extremes,382,0.869011780104712,max
libero_goal/put_the_cream_cheese_in_the_bowl,46,dual_mean_control,382,0.6231675392670156,mean
libero_goal/put_the_cream_cheese_in_the_bowl,46,multi_phenotype,382,0.9307155322862128,max
libero_goal/put_the_cream_cheese_in_the_bowl,47,instability,382,0.86184554973822,
libero_goal/put_the_cream_cheese_in_the_bowl,47,lock_in,382,0.807329842931937,
libero_goal/put_the_cream_cheese_in_the_bowl,47,flat_narrow_support,382,0.7992146596858638,
libero_goal/put_the_cream_cheese_in_the_bowl,47,feedback_decoupling,382,0.8650959860383943,
libero_goal/put_the_cream_cheese_in_the_bowl,47,dual_extremes,382,0.8716623036649215,max
libero_goal/put_the_cream_cheese_in_the_bowl,47,dual_mean_control,382,0.6266034031413612,mean
libero_goal/put_the_cream_cheese_in_the_bowl,47,multi_phenotype,382,0.931675392670157,max
libero_goal/put_the_cream_cheese_in_the_bowl,48,instability,382,0.8617146596858639,
libero_goal/put_the_cream_cheese_in_the_bowl,48,lock_in,382,0.8068062827225131,
libero_goal/put_the_cream_cheese_in_the_bowl,48,flat_narrow_support,382,0.7974694589877837,
libero_goal/put_the_cream_cheese_in_the_bowl,48,feedback_decoupling,382,0.8650959860383943,
libero_goal/put_the_cream_cheese_in_the_bowl,48,dual_extremes,382,0.8689463350785339,max
libero_goal/put_the_cream_cheese_in_the_bowl,48,dual_mean_control,382,0.6246236910994764,mean
libero_goal/put_the_cream_cheese_in_the_bowl,48,multi_phenotype,382,0.9291884816753927,max
libero_goal/put_the_cream_cheese_in_the_bowl,49,instability,382,0.8617146596858639,
libero_goal/put_the_cream_cheese_in_the_bowl,49,lock_in,382,0.8016034031413611,
libero_goal/put_the_cream_cheese_in_the_bowl,49,flat_narrow_support,382,0.8019197207678883,
libero_goal/put_the_cream_cheese_in_the_bowl,49,feedback_decoupling,382,0.8654450261780104,
libero_goal/put_the_cream_cheese_in_the_bowl,49,dual_extremes,382,0.868979057591623,max
libero_goal/put_the_cream_cheese_in_the_bowl,49,dual_mean_control,382,0.6236583769633507,mean
libero_goal/put_the_cream_cheese_in_the_bowl,49,multi_phenotype,382,0.930562827225131,max
libero_goal/put_the_wine_bottle_on_the_rack,0,instability,389,0.797172236503856,
libero_goal/put_the_wine_bottle_on_the_rack,0,lock_in,389,0.855784061696658,
libero_goal/put_the_wine_bottle_on_the_rack,0,flat_narrow_support,389,0.7700085689802914,
libero_goal/put_the_wine_bottle_on_the_rack,0,feedback_decoupling,389,0.8810625535561267,
libero_goal/put_the_wine_bottle_on_the_rack,0,dual_extremes,389,0.8946015424164524,max
libero_goal/put_the_wine_bottle_on_the_rack,0,dual_mean_control,389,0.6419665809768637,mean
libero_goal/put_the_wine_bottle_on_the_rack,0,multi_phenotype,389,0.9112253641816622,max
libero_goal/put_the_wine_bottle_on_the_rack,1,instability,389,0.7930591259640103,
libero_goal/put_the_wine_bottle_on_the_rack,1,lock_in,389,0.8425449871465295,
libero_goal/put_the_wine_bottle_on_the_rack,1,flat_narrow_support,389,0.7634961439588689,
libero_goal/put_the_wine_bottle_on_the_rack,1,feedback_decoupling,389,0.8810625535561267,
libero_goal/put_the_wine_bottle_on_the_rack,1,dual_extremes,389,0.8898457583547557,max
libero_goal/put_the_wine_bottle_on_the_rack,1,dual_mean_control,389,0.642994858611825,mean
libero_goal/put_the_wine_bottle_on_the_rack,1,multi_phenotype,389,0.9125964010282777,max
libero_goal/put_the_wine_bottle_on_the_rack,2,instability,389,0.795758354755784,
libero_goal/put_the_wine_bottle_on_the_rack,2,lock_in,389,0.8565552699228791,
libero_goal/put_the_wine_bottle_on_the_rack,2,flat_narrow_support,389,0.7710368466152527,
libero_goal/put_the_wine_bottle_on_the_rack,2,feedback_decoupling,389,0.8831191088260495,
libero_goal/put_the_wine_bottle_on_the_rack,2,dual_extremes,389,0.8982005141388175,max
libero_goal/put_the_wine_bottle_on_the_rack,2,dual_mean_control,389,0.6428020565552698,mean
libero_goal/put_the_wine_bottle_on_the_rack,2,multi_phenotype,389,0.9120822622107968,max
libero_goal/put_the_wine_bottle_on_the_rack,3,instability,389,0.7931876606683804,
libero_goal/put_the_wine_bottle_on_the_rack,3,lock_in,389,0.8520565552699227,
libero_goal/put_the_wine_bottle_on_the_rack,3,flat_narrow_support,389,0.7657240788346186,
libero_goal/put_the_wine_bottle_on_the_rack,3,feedback_decoupling,389,0.8820908311910881,
libero_goal/put_the_wine_bottle_on_the_rack,3,dual_extremes,389,0.8929305912596399,max
libero_goal/put_the_wine_bottle_on_the_rack,3,dual_mean_control,389,0.6403598971722364,mean
libero_goal/put_the_wine_bottle_on_the_rack,3,multi_phenotype,389,0.9137103684661525,max
libero_goal/put_the_wine_bottle_on_the_rack,4,instability,389,0.7988431876606683,
libero_goal/put_the_wine_bottle_on_the_rack,4,lock_in,389,0.8561696658097686,
libero_goal/put_the_wine_bottle_on_the_rack,4,flat_narrow_support,389,0.7708654670094258,
libero_goal/put_the_wine_bottle_on_the_rack,4,feedback_decoupling,389,0.8810625535561267,
libero_goal/put_the_wine_bottle_on_the_rack,4,dual_extremes,389,0.8974293059125964,max
libero_goal/put_the_wine_bottle_on_the_rack,4,dual_mean_control,389,0.6433804627249357,mean
libero_goal/put_the_wine_bottle_on_the_rack,4,multi_phenotype,389,0.9112253641816622,max
libero_goal/put_the_wine_bottle_on_the_rack,5,instability,389,0.7925449871465295,
libero_goal/put_the_wine_bottle_on_the_rack,5,lock_in,389,0.8577120822622107,
libero_goal/put_the_wine_bottle_on_the_rack,5,flat_narrow_support,389,0.772065124250214,
libero_goal/put_the_wine_bottle_on_the_rack,5,feedback_decoupling,389,0.8810625535561267,
libero_goal/put_the_wine_bottle_on_the_rack,5,dual_extremes,389,0.8946015424164524,max
libero_goal/put_the_wine_bottle_on_the_rack,5,dual_mean_control,389,0.6390745501285345,mean
libero_goal/put_the_wine_bottle_on_the_rack,5,multi_phenotype,389,0.9113110539845757,max
libero_goal/put_the_wine_bottle_on_the_rack,6,instability,389,0.7953727506426734,
libero_goal/put_the_wine_bottle_on_the_rack,6,lock_in,389,0.8570694087403599,
libero_goal/put_the_wine_bottle_on_the_rack,6,flat_narrow_support,389,0.772579263067695,
libero_goal/put_the_wine_bottle_on_the_rack,6,feedback_decoupling,389,0.8879177377892029,
libero_goal/put_the_wine_bottle_on_the_rack,6,dual_extremes,389,0.895886889460154,max
libero_goal/put_the_wine_bottle_on_the_rack,6,dual_mean_control,389,0.642223650385604,mean
libero_goal/put_the_wine_bottle_on_the_rack,6,multi_phenotype,389,0.914438731790917,max
libero_goal/put_the_wine_bottle_on_the_rack,7,instability,389,0.7942159383033419,
libero_goal/put_the_wine_bottle_on_the_rack,7,lock_in,389,0.8602827763496144,
libero_goal/put_the_wine_bottle_on_the_rack,7,flat_narrow_support,389,0.7753213367609253,
libero_goal/put_the_wine_bottle_on_the_rack,7,feedback_decoupling,389,0.8810625535561267,
libero_goal/put_the_wine_bottle_on_the_rack,7,dual_extremes,389,0.895886889460154,max
libero_goal/put_the_wine_bottle_on_the_rack,7,dual_mean_control,389,0.6413239074550127,mean
libero_goal/put_the_wine_bottle_on_the_rack,7,multi_phenotype,389,0.911568123393316,max
libero_goal/put_the_wine_bottle_on_the_rack,8,instability,389,0.7983290488431877,
libero_goal/put_the_wine_bottle_on_the_rack,8,lock_in,389,0.8561696658097685,
libero_goal/put_the_wine_bottle_on_the_rack,8,flat_narrow_support,389,0.7694944301628106,
libero_goal/put_the_wine_bottle_on_the_rack,8,feedback_decoupling,389,0.8903170522707797,
libero_goal/put_the_wine_bottle_on_the_rack,8,dual_extremes,389,0.8967866323907454,max
libero_goal/put_the_wine_bottle_on_the_rack,8,dual_mean_control,389,0.6433161953727506,mean
libero_goal/put_the_wine_bottle_on_the_rack,8,multi_phenotype,389,0.9137532133676092,max
libero_goal/put_the_wine_bottle_on_the_rack,9,instability,389,0.8014138817480719,
libero_goal/put_the_wine_bottle_on_the_rack,9,lock_in,389,0.8591259640102826,
libero_goal/put_the_wine_bottle_on_the_rack,9,flat_narrow_support,389,0.7730934018851756,
libero_goal/put_the_wine_bottle_on_the_rack,9,feedback_decoupling,389,0.8872322193658954,
libero_goal/put_the_wine_bottle_on_the_rack,9,dual_extremes,389,0.8987146529562983,max
libero_goal/put_the_wine_bottle_on_the_rack,9,dual_mean_control,389,0.63926735218509,mean
libero_goal/put_the_wine_bottle_on_the_rack,9,multi_phenotype,389,0.9148243359040273,max
libero_goal/put_the_wine_bottle_on_the_rack,10,instability,389,0.7964010282776349,
libero_goal/put_the_wine_bottle_on_the_rack,10,lock_in,389,0.8555269922879177,
libero_goal/put_the_wine_bottle_on_the_rack,10,flat_narrow_support,389,0.7691516709511568,
libero_goal/put_the_wine_bottle_on_the_rack,10,feedback_decoupling,389,0.8834618680377033,
libero_goal/put_the_wine_bottle_on_the_rack,10,dual_extremes,389,0.8946015424164524,max
libero_goal/put_the_wine_bottle_on_the_rack,10,dual_mean_control,389,0.6406169665809768,mean
libero_goal/put_the_wine_bottle_on_the_rack,10,multi_phenotype,389,0.9129391602399313,max
libero_goal/put_the_wine_bottle_on_the_rack,11,instability,389,0.7970437017994858,
libero_goal/put_the_wine_bottle_on_the_rack,11,lock_in,389,0.8587403598971722,
libero_goal/put_the_wine_bottle_on_the_rack,11,flat_narrow_support,389,0.7717223650385603,
libero_goal/put_the_wine_bottle_on_the_rack,11,feedback_decoupling,389,0.8810625535561267,
libero_goal/put_the_wine_bottle_on_the_rack,11,dual_extremes,389,0.8975578406169665,max
libero_goal/put_the_wine_bottle_on_the_rack,11,dual_mean_control,389,0.6437660668380462,mean
libero_goal/put_the_wine_bottle_on_the_rack,11,multi_phenotype,389,0.9118251928020564,max
libero_goal/put_the_wine_bottle_on_the_rack,12,instability,389,0.8005141388174807,
libero_goal/put_the_wine_bottle_on_the_rack,12,lock_in,389,0.8548843187660667,
libero_goal/put_the_wine_bottle_on_the_rack,12,flat_narrow_support,389,0.7677806341045416,
libero_goal/put_the_wine_bottle_on_the_rack,12,feedback_decoupling,389,0.8810625535561267,
libero_goal/put_the_wine_bottle_on_the_rack,12,dual_extremes,389,0.897172236503856,max
libero_goal/put_the_wine_bottle_on_the_rack,12,dual_mean_control,389,0.6399100257069409,mean
libero_goal/put_the_wine_bottle_on_the_rack,12,multi_phenotype,389,0.9112253641816622,max
libero_goal/put_the_wine_bottle_on_the_rack,13,instability,389,0.7940874035989717,
libero_goal/put_the_wine_bottle_on_the_rack,13,lock_in,389,0.8555269922879174,
libero_goal/put_the_wine_bottle_on_the_rack,13,flat_narrow_support,389,0.7686375321336758,
libero_goal/put_the_wine_bottle_on_the_rack,13,feedback_decoupling,389,0.8810625535561267,
libero_goal/put_the_wine_bottle_on_the_rack,13,dual_extremes,389,0.8964010282776349,max
libero_goal/put_the_wine_bottle_on_the_rack,13,dual_mean_control,389,0.6398457583547558,mean
libero_goal/put_the_wine_bottle_on_the_rack,13,multi_phenotype,389,0.9129820051413882,max
libero_goal/put_the_wine_bottle_on_the_rack,14,instability,389,0.7989717223650386,
libero_goal/put_the_wine_bottle_on_the_rack,14,lock_in,389,0.855784061696658,
libero_goal/put_the_wine_bottle_on_the_rack,14,flat_narrow_support,389,0.7686375321336761,
libero_goal/put_the_wine_bottle_on_the_rack,14,feedback_decoupling,389,0.882433590402742,
libero_goal/put_the_wine_bottle_on_the_rack,14,dual_extremes,389,0.894987146529563,max
libero_goal/put_the_wine_bottle_on_the_rack,14,dual_mean_control,389,0.6428020565552699,mean
libero_goal/put_the_wine_bottle_on_the_rack,14,multi_phenotype,389,0.9120822622107968,max
libero_goal/put_the_wine_bottle_on_the_rack,15,instability,389,0.7964010282776349,
libero_goal/put_the_wine_bottle_on_the_rack,15,lock_in,389,0.8548843187660667,
libero_goal/put_the_wine_bottle_on_the_rack,15,flat_narrow_support,389,0.7677806341045416,
libero_goal/put_the_wine_bottle_on_the_rack,15,feedback_decoupling,389,0.8815766923736074,
libero_goal/put_the_wine_bottle_on_the_rack,15,dual_extremes,389,0.894987146529563,max
libero_goal/put_the_wine_bottle_on_the_rack,15,dual_mean_control,389,0.6394601542416452,mean
libero_goal/put_the_wine_bottle_on_the_rack,15,multi_phenotype,389,0.9120822622107968,max
libero_goal/put_the_wine_bottle_on_the_rack,16,instability,390,0.7959294871794872,
libero_goal/put_the_wine_bottle_on_the_rack,16,lock_in,390,0.8572435897435896,
libero_goal/put_the_wine_bottle_on_the_rack,16,flat_narrow_support,390,0.7681623931623929,
libero_goal/put_the_wine_bottle_on_the_rack,16,feedback_decoupling,390,0.8812820512820512,
libero_goal/put_the_wine_bottle_on_the_rack,16,dual_extremes,390,0.8939423076923076,max
libero_goal/put_the_wine_bottle_on_the_rack,16,dual_mean_control,390,0.6406570512820511,mean
libero_goal/put_the_wine_bottle_on_the_rack,16,multi_phenotype,390,0.9119551282051281,max
libero_goal/put_the_wine_bottle_on_the_rack,17,instability,389,0.7967866323907454,
libero_goal/put_the_wine_bottle_on_the_rack,17,lock_in,389,0.856555269922879,
libero_goal/put_the_wine_bottle_on_the_rack,17,flat_narrow_support,389,0.7710368466152527,
libero_goal/put_the_wine_bottle_on_the_rack,17,feedback_decoupling,389,0.8810625535561267,
libero_goal/put_the_wine_bottle_on_the_rack,17,dual_extremes,389,0.8951156812339331,max
libero_goal/put_the_wine_bottle_on_the_rack,17,dual_mean_control,389,0.6422879177377891,mean
libero_goal/put_the_wine_bottle_on_the_rack,17,multi_phenotype,389,0.9113110539845757,max
libero_goal/put_the_wine_bottle_on_the_rack,18,instability,389,0.7942159383033419,
libero_goal/put_the_wine_bottle_on_the_rack,18,lock_in,389,0.8559125964010282,
libero_goal/put_the_wine_bottle_on_the_rack,18,flat_narrow_support,389,0.7691516709511568,
libero_goal/put_the_wine_bottle_on_the_rack,18,feedback_decoupling,389,0.8829477292202227,
libero_goal/put_the_wine_bottle_on_the_rack,18,dual_extremes,389,0.894344473007712,max
libero_goal/put_the_wine_bottle_on_the_rack,18,dual_mean_control,389,0.6399100257069408,mean
libero_goal/put_the_wine_bottle_on_the_rack,18,multi_phenotype,389,0.9124250214224506,max
libero_goal/put_the_wine_bottle_on_the_rack,19,instability,389,0.7951156812339332,
libero_goal/put_the_wine_bottle_on_the_rack,19,lock_in,389,0.8548843187660667,
libero_goal/put_the_wine_bottle_on_the_rack,19,flat_narrow_support,389,0.7703513281919451,
libero_goal/put_the_wine_bottle_on_the_rack,19,feedback_decoupling,389,0.8886032562125107,
libero_goal/put_the_wine_bottle_on_the_rack,19,dual_extremes,389,0.894987146529563,max
libero_goal/put_the_wine_bottle_on_the_rack,19,dual_mean_control,389,0.6420308483290488,mean
libero_goal/put_the_wine_bottle_on_the_rack,19,multi_phenotype,389,0.9133676092544987,max
libero_goal/put_the_wine_bottle_on_the_rack,20,instability,389,0.7966580976863752,
libero_goal/put_the_wine_bottle_on_the_rack,20,lock_in,389,0.860796915167095,
libero_goal/put_the_wine_bottle_on_the_rack,20,flat_narrow_support,389,0.770522707797772,
libero_goal/put_the_wine_bottle_on_the_rack,20,feedback_decoupling,389,0.8819194515852612,
libero_goal/put_the_wine_bottle_on_the_rack,20,dual_extremes,389,0.897814910025707,max
libero_goal/put_the_wine_bottle_on_the_rack,20,dual_mean_control,389,0.6438946015424162,mean
libero_goal/put_the_wine_bottle_on_the_rack,20,multi_phenotype,389,0.9106683804627249,max
libero_goal/put_the_wine_bottle_on_the_rack,21,instability,389,0.7966580976863752,
libero_goal/put_the_wine_bottle_on_the_rack,21,lock_in,389,0.8555269922879176,
libero_goal/put_the_wine_bottle_on_the_rack,21,flat_narrow_support,389,0.7696658097686375,
libero_goal/put_the_wine_bottle_on_the_rack,21,feedback_decoupling,389,0.8810625535561267,
libero_goal/put_the_wine_bottle_on_the_rack,21,dual_extremes,389,0.894987146529563,max
libero_goal/put_the_wine_bottle_on_the_rack,21,dual_mean_control,389,0.6401670951156812,mean
libero_goal/put_the_wine_bottle_on_the_rack,21,multi_phenotype,389,0.9112253641816622,max
libero_goal/put_the_wine_bottle_on_the_rack,22,instability,389,0.8003856041131104,
libero_goal/put_the_wine_bottle_on_the_rack,22,lock_in,389,0.8555269922879177,
libero_goal/put_the_wine_bottle_on_the_rack,22,flat_narrow_support,389,0.7701799485861183,
libero_goal/put_the_wine_bottle_on_the_rack,22,feedback_decoupling,389,0.8872322193658954,
libero_goal/put_the_wine_bottle_on_the_rack,22,dual_extremes,389,0.896529562982005,max
libero_goal/put_the_wine_bottle_on_the_rack,22,dual_mean_control,389,0.6390102827763495,mean
libero_goal/put_the_wine_bottle_on_the_rack,22,multi_phenotype,389,0.913453299057412,max
libero_goal/put_the_wine_bottle_on_the_rack,23,instability,389,0.7967866323907454,
libero_goal/put_the_wine_bottle_on_the_rack,23,lock_in,389,0.8555269922879176,
libero_goal/put_the_wine_bottle_on_the_rack,23,flat_narrow_support,389,0.7708654670094258,
libero_goal/put_the_wine_bottle_on_the_rack,23,feedback_decoupling,389,0.8877463581833762,
libero_goal/put_the_wine_bottle_on_the_rack,23,dual_extremes,389,0.895115681233933,max
libero_goal/put_the_wine_bottle_on_the_rack,23,dual_mean_control,389,0.6418380462724935,mean
libero_goal/put_the_wine_bottle_on_the_rack,23,multi_phenotype,389,0.9124250214224507,max
libero_goal/put_the_wine_bottle_on_the_rack,24,instability,389,0.8020565552699228,
libero_goal/put_the_wine_bottle_on_the_rack,24,lock_in,389,0.8605398457583547,
libero_goal/put_the_wine_bottle_on_the_rack,24,flat_narrow_support,389,0.7734361610968294,
libero_goal/put_the_wine_bottle_on_the_rack,24,feedback_decoupling,389,0.8894601542416453,
libero_goal/put_the_wine_bottle_on_the_rack,24,dual_extremes,389,0.8980719794344472,max
libero_goal/put_the_wine_bottle_on_the_rack,24,dual_mean_control,389,0.6417737789203084,mean
libero_goal/put_the_wine_bottle_on_the_rack,24,multi_phenotype,389,0.9122536418166238,max
libero_goal/put_the_wine_bottle_on_the_rack,25,instability,389,0.7946015424164524,
libero_goal/put_the_wine_bottle_on_the_rack,25,lock_in,389,0.8577120822622107,
