relative_query,flow_step,layer_group,failed_value,success_mean,success_min,success_max,failed_over_success_mean,relation_to_success_range
0,6,back,0.10853312909603119,0.09677772862570626,0.0911574736237526,0.10517323762178421,1.1214680344047923,above_all
0,7,front,0.21184594929218292,0.21975129629884446,0.2053965926170349,0.24169915914535522,0.9640259368667801,inside
0,7,back,0.10488484799861908,0.09758370263235909,0.0916501134634018,0.10590936988592148,1.07481931069747,inside
0,8,front,0.2141798585653305,0.22122818870203836,0.20689362287521362,0.2444276064634323,0.9681399997981228,inside
0,8,back,0.10189104825258255,0.09908829310110637,0.09287503361701965,0.10713008046150208,1.0282854317473846,inside
0,9,front,0.2133498340845108,0.22084549708025797,0.20605908334255219,0.24506187438964844,0.9660592446083556,inside
0,9,back,0.10186014324426651,0.10129557975700923,0.09556795656681061,0.10848045349121094,1.0055734266846743,inside
1,0,front,0.3337644636631012,0.28927638701030184,0.24921861290931702,0.3532174527645111,1.1537909025779385,inside
1,0,back,0.10009509325027466,0.10382287736449923,0.09507043659687042,0.11010435223579407,0.9640947717029924,inside
1,1,front,0.33451658487319946,0.2902951921735491,0.25000709295272827,0.3545878529548645,1.1523325011638952,inside
1,1,back,0.10077515244483948,0.10434985373701368,0.09569188952445984,0.11102692037820816,0.9657431116177384,inside
1,2,front,0.3338069021701813,0.2907336481979915,0.25030234456062317,0.35532528162002563,1.1481536596784168,inside
1,2,back,0.10121336579322815,0.10489608240979058,0.0963507667183876,0.11192332208156586,0.9648917620948377,inside
1,3,front,0.3347835838794708,0.2916846530778067,0.2504282593727112,0.3572915196418762,1.1477586508131008,inside
1,3,back,0.10206176340579987,0.10540622792073659,0.09698419272899628,0.1126374825835228,0.968270712453047,inside
1,4,front,0.33465608954429626,0.29213373575891766,0.25058093667030334,0.358062744140625,1.1455578338972463,inside
1,4,back,0.10234986245632172,0.10596797189542226,0.09757103025913239,0.11362022161483765,0.9658565755823733,inside
1,5,front,0.33517834544181824,0.29324730379240854,0.25123515725135803,0.35933250188827515,1.1429886689737236,inside
1,5,back,0.10287266224622726,0.10679625187601362,0.09845449775457382,0.11446049809455872,0.9632609800356899,inside
1,6,front,0.33499521017074585,0.29352088485445293,0.25149762630462646,0.36025622487068176,1.1412994013589821,inside
1,6,back,0.1029074490070343,0.10709861346653529,0.09915152937173843,0.11469490826129913,0.9608663051383892,inside
1,7,front,0.3344587981700897,0.29331030590193613,0.2509230375289917,0.3607867956161499,1.1402899640420783,inside
1,7,back,0.10306552797555923,0.10771438372986657,0.1000160202383995,0.11532779783010483,0.9568409009704215,inside
1,8,front,0.3366146683692932,0.2949719386441367,0.2521008253097534,0.3635980188846588,1.1411752247233105,inside
1,8,back,0.10374147444963455,0.10841992178133555,0.1008194163441658,0.11565131694078445,0.9568488221091265,inside
1,9,front,0.33593910932540894,0.29431207690920147,0.25099560618400574,0.36377638578414917,1.1414384107283844,inside
1,9,back,0.10578267276287079,0.1099216416478157,0.10336887836456299,0.11672234535217285,0.9623461874941243,inside
2,0,front,0.43465879559516907,0.342064448765346,0.29890552163124084,0.38236501812934875,1.2706926930408433,above_all
2,0,back,0.08600811660289764,0.0948726087808609,0.08917692303657532,0.0984332486987114,0.9065642624159447,below_all
2,1,front,0.43623852729797363,0.3433949819632939,0.3006018102169037,0.38343387842178345,1.2703695458910462,above_all
2,1,back,0.08663682639598846,0.09524143700088773,0.08963297307491302,0.09882161766290665,0.9096547587283982,below_all
2,2,front,0.43634241819381714,0.3438683705670493,0.30112919211387634,0.3836248219013214,1.2689228075099648,above_all
2,2,back,0.0868847519159317,0.09587304719856807,0.09034059941768646,0.09943262487649918,0.9062479440752498,below_all
2,3,front,0.437712699174881,0.34556518282209125,0.3027276396751404,0.38548052310943604,1.266657409176058,above_all
2,3,back,0.08753598481416702,0.09658560369695936,0.09076225012540817,0.10048019140958786,0.9063046816874922,below_all
2,4,front,0.43834999203681946,0.3461572825908661,0.3030830919742584,0.38591039180755615,1.2663318499496043,above_all
2,4,back,0.08774598687887192,0.09732768684625626,0.09140975028276443,0.1010308489203453,0.9015521659060892,below_all
2,5,front,0.4392053484916687,0.34742945432662964,0.3040276765823364,0.38709917664527893,1.2641569188280668,above_all
2,5,back,0.08818306028842926,0.09830760423626218,0.09223537147045135,0.10172629356384277,0.8970115890170545,below_all
2,6,front,0.4392537474632263,0.34769277913229807,0.30399495363235474,0.38749998807907104,1.2633387111444412,above_all
2,6,back,0.08855755627155304,0.09893141261168889,0.09304113686084747,0.10221914947032928,0.8951409257557679,below_all
2,7,front,0.43961089849472046,0.3478598637240274,0.30388203263282776,0.38764309883117676,1.263758611839977,above_all
2,7,back,0.08870494365692139,0.09950497320720128,0.09354175627231598,0.10341864824295044,0.8914624143680662,below_all
2,8,front,0.4417342245578766,0.34975622807230267,0.3057789206504822,0.39015668630599976,1.2629774371496252,above_all
2,8,back,0.08932654559612274,0.100021165396486,0.09418395906686783,0.10408003628253937,0.8930764327933036,below_all
2,9,front,0.44197243452072144,0.34897015350205557,0.30494874715805054,0.3902240991592407,1.266504972088159,above_all
2,9,back,0.09034548699855804,0.10190637196813311,0.09570740908384323,0.10594241321086884,0.886553855796277,below_all
3,0,front,0.45239585638046265,0.3708943213735308,0.3224474787712097,0.4151444435119629,1.219743280795208,above_all
3,0,back,0.09280793368816376,0.09226617962121964,0.08697730302810669,0.09544726461172104,1.0058716429917027,inside
3,1,front,0.454033762216568,0.3722283797604697,0.3236624598503113,0.4155661463737488,1.2197720187502639,above_all
3,1,back,0.09372023493051529,0.09254058024712972,0.08682288974523544,0.09579087793827057,1.012747431237575,inside
3,2,front,0.45424631237983704,0.37242048553058077,0.32348743081092834,0.4158123731613159,1.219713549679418,above_all
3,2,back,0.094223752617836,0.09298719465732574,0.08734095096588135,0.0960875004529953,1.0132981532034298,inside
3,3,front,0.4555380940437317,0.37402053815977915,0.324840247631073,0.4171922206878662,1.2179494107062345,above_all
3,3,back,0.09522469341754913,0.09341289954526084,0.08730949461460114,0.09646768867969513,1.0193955425975234,inside
3,4,front,0.45587432384490967,0.3745064309665135,0.324812650680542,0.4176270067691803,1.217267011058808,above_all
3,4,back,0.0956973284482956,0.09380662441253662,0.08704996854066849,0.09707242250442505,1.0201553360181064,inside
3,5,front,0.45704764127731323,0.37550500461033415,0.325521320104599,0.4186251759529114,1.2171545935894963,above_all
3,5,back,0.09654552489519119,0.09438047558069229,0.08732190728187561,0.09802718460559845,1.0229395889475874,inside
3,6,front,0.45789557695388794,0.3756247077669416,0.3254431486129761,0.41876909136772156,1.2190241149897725,above_all
3,6,back,0.09725445508956909,0.09485335328749248,0.08727800101041794,0.09881649911403656,1.0253138314973334,inside
3,7,front,0.45924443006515503,0.3756002443177359,0.3253648281097412,0.4184146225452423,1.2226947053758064,above_all
3,7,back,0.09776072204113007,0.09523472615650722,0.08753126859664917,0.09939828515052795,1.026523895080789,inside
3,8,front,0.462394118309021,0.37730142899921965,0.326982706785202,0.4202800393104553,1.2255297297322914,above_all
3,8,back,0.09829485416412354,0.09538666903972626,0.08737285435199738,0.10043899714946747,1.0304883811718606,inside
3,9,front,0.4639118015766144,0.376248904636928,0.32597023248672485,0.4190104007720947,1.2329917665123282,above_all
3,9,back,0.09967328608036041,0.09704345890453883,0.0889335423707962,0.10214786231517792,1.027099478991248,inside
4,0,front,0.4757040739059448,0.4004406120095934,0.3490455746650696,0.4351130425930023,1.1879516203879648,above_all
4,0,back,0.0980101153254509,0.09856479189225606,0.0964059829711914,0.1013636589050293,0.9943724675296682,inside
4,1,front,0.47700947523117065,0.401878012078149,0.3505408763885498,0.43624061346054077,1.1869509176789987,above_all
4,1,back,0.09886341542005539,0.098914735019207,0.09665597975254059,0.10158218443393707,0.9994811733647,inside
4,2,front,0.47738224267959595,0.40216431447437834,0.3504730463027954,0.43621522188186646,1.187032825882441,above_all
4,2,back,0.09948095679283142,0.0990173529301371,0.09672174602746964,0.10153119266033173,1.0046820466208728,inside
4,3,front,0.47876599431037903,0.4037218391895294,0.3517445921897888,0.4377763271331787,1.1858808413027657,above_all
4,3,back,0.10075131058692932,0.09951138922146388,0.09700219333171844,0.10175158828496933,1.0124600950219476,inside
4,4,front,0.47931915521621704,0.40446974124227253,0.3523962199687958,0.4382399022579193,1.185055657671832,above_all
4,4,back,0.101572185754776,0.099799816097532,0.0971008837223053,0.10187701135873795,1.01775924772759,inside
4,5,front,0.4803411066532135,0.40540466564042227,0.35306447744369507,0.43887436389923096,1.1848435584588384,above_all
4,5,back,0.1027279794216156,0.1003396457859448,0.09741044789552689,0.10253670811653137,1.0238024921950177,above_all
4,6,front,0.4808584153652191,0.40561177475111826,0.3533559739589691,0.43900102376937866,1.185513945349027,above_all
4,6,back,0.10361674427986145,0.10068282910755702,0.09764734655618668,0.10309691727161407,1.0291401741320776,above_all
4,7,front,0.4814927577972412,0.4057157039642334,0.3536156415939331,0.4388442635536194,1.1867737755590748,above_all
4,7,back,0.104063019156456,0.10108943283557892,0.09794452786445618,0.10375677049160004,1.0294154021589337,above_all
4,8,front,0.4843151271343231,0.40751533423151287,0.35609838366508484,0.4411667585372925,1.1884586577524459,above_all
4,8,back,0.10490824282169342,0.10096065380743571,0.09736097604036331,0.10486452281475067,1.0391002718919295,above_all
4,9,front,0.4849042594432831,0.4071090987750462,0.35633209347724915,0.4418703019618988,1.1910916776419769,above_all
4,9,back,0.10590426623821259,0.10242840009076255,0.09741023927927017,0.1069246307015419,1.033934593768623,inside
5,0,front,0.46731969714164734,0.4107484647205898,0.3640337586402893,0.4496583938598633,1.1377271914078606,above_all
5,0,back,0.09458419680595398,0.10597892957074302,0.09854751080274582,0.11025609076023102,0.892481148743979,below_all
5,1,front,0.46869587898254395,0.4120312545980726,0.3653181195259094,0.45089268684387207,1.1375250633346892,above_all
5,1,back,0.09516657888889313,0.1062143508877073,0.09894499182701111,0.11063023656606674,0.8959860705593901,below_all
5,2,front,0.4695707857608795,0.41236811876296997,0.36501675844192505,0.4509957432746887,1.1387174817721293,above_all
5,2,back,0.09554910659790039,0.10623933055571147,0.0991387665271759,0.1108231395483017,0.8993760229672647,below_all
5,3,front,0.47126078605651855,0.41392987966537476,0.3665977120399475,0.4523862600326538,1.1385039090135043,above_all
5,3,back,0.09653282165527344,0.10650715657642909,0.09969639033079147,0.111179418861866,0.9063505660861567,below_all
5,4,front,0.4727080464363098,0.4146403414862497,0.367110013961792,0.45321977138519287,1.1400435489270544,above_all
5,4,back,0.09712013602256775,0.10661763059241432,0.10006824880838394,0.11158013343811035,0.9109200371732675,below_all
5,5,front,0.4740811586380005,0.41571339539119173,0.3680024743080139,0.4541721045970917,1.1404038549007638,above_all
5,5,back,0.09749872982501984,0.1067879827959197,0.10062305629253387,0.11170397698879242,0.9130121880038472,below_all
5,6,front,0.4750833511352539,0.41636326909065247,0.36836445331573486,0.4543444514274597,1.1410308891388223,above_all
5,6,back,0.09850703179836273,0.10699309727975301,0.1011231392621994,0.11177070438861847,0.9206858601429033,below_all
5,7,front,0.4761800169944763,0.41680461168289185,0.36879265308380127,0.4544832706451416,1.142453810844007,above_all
5,7,back,0.09908699244260788,0.10731841091598783,0.10142837464809418,0.11182144284248352,0.9232991021473123,below_all
5,8,front,0.4788021445274353,0.41897472739219666,0.37115851044654846,0.4566273093223572,1.1427948112947515,above_all
5,8,back,0.10105141997337341,0.10775312994207654,0.10083859413862228,0.11228712648153305,0.9378049623959352,inside
5,9,front,0.48000961542129517,0.4193911850452423,0.3728236258029938,0.45648425817489624,1.1445391141673937,above_all
5,9,back,0.10277897119522095,0.10931313037872314,0.10383440554141998,0.11404626071453094,0.9402253035763943,below_all
6,0,front,0.4494529962539673,0.39143464394978117,0.37474626302719116,0.4080882668495178,1.1482197684874043,above_all
6,0,back,0.10102470964193344,0.10833475845200675,0.10434529185295105,0.11292558163404465,0.9325235140177865,below_all
6,1,front,0.45115092396736145,0.39263709102358135,0.376162052154541,0.408687561750412,1.149027777256698,above_all
6,1,back,0.10159680992364883,0.10860664610351835,0.10461162030696869,0.11348514258861542,0.9354566554500902,below_all
6,2,front,0.4523758292198181,0.3930243338857378,0.37735438346862793,0.4083261489868164,1.1510122662057238,above_all
6,2,back,0.10162182152271271,0.10861803271940776,0.10468872636556625,0.11359148472547531,0.9355888610616957,below_all
6,3,front,0.45411062240600586,0.3944835492542812,0.3786938786506653,0.40969884395599365,1.1511522426332903,above_all
6,3,back,0.10241544991731644,0.10885696432420186,0.10495159029960632,0.11386430263519287,0.9408258860893726,below_all
6,4,front,0.4553546905517578,0.39529020871434895,0.3792172372341156,0.4103062152862549,1.1519503405681715,above_all
6,4,back,0.10274002701044083,0.10877471204314913,0.10471827536821365,0.11398960649967194,0.9445212502119569,below_all
6,5,front,0.4565858840942383,0.3964007667132786,0.38037988543510437,0.4111824929714203,1.1518289630970675,above_all
6,5,back,0.10313054174184799,0.10873405316046306,0.10450777411460876,0.11381487548351288,0.9484659013828377,below_all
6,6,front,0.45743876695632935,0.3971853085926601,0.38134193420410156,0.4119212031364441,1.1517011255455654,above_all
6,6,back,0.10358598828315735,0.10878320783376694,0.10434582084417343,0.11394328624010086,0.9522240642273435,below_all
6,7,front,0.45788049697875977,0.39758279068129404,0.3820362091064453,0.41191715002059937,1.1516607552206677,above_all
6,7,back,0.10423094779253006,0.1088484206369945,0.10386212170124054,0.11431952565908432,0.9575788714485483,inside
6,8,front,0.45947182178497314,0.3991922651018415,0.38247278332710266,0.4139266014099121,1.1510038193444283,above_all
6,8,back,0.10521946102380753,0.10889626294374466,0.10236428678035736,0.11513474583625793,0.9662357383022726,inside
6,9,front,0.46060800552368164,0.39911067485809326,0.38129937648773193,0.41485679149627686,1.154085907843618,above_all
6,9,back,0.10574237257242203,0.10982246696949005,0.10214156657457352,0.1178131252527237,0.9628482722191851,inside
7,0,front,0.46872538328170776,0.3704563592161451,0.34912532567977905,0.3887726068496704,1.2652647784842774,above_all
7,0,back,0.10423985868692398,0.10507227586848396,0.10104530304670334,0.10870092362165451,0.9920776705874165,inside
7,1,front,0.46969711780548096,0.3715534210205078,0.3502037525177002,0.38971012830734253,1.2641442420726794,above_all
7,1,back,0.10498291254043579,0.10536577552556992,0.10132061690092087,0.10873931646347046,0.9963663439743656,inside
7,2,front,0.471147358417511,0.37212095516068594,0.35120612382888794,0.39000675082206726,1.2661134824134384,above_all
7,2,back,0.1055242195725441,0.10560824828488487,0.10176709294319153,0.1087941974401474,0.9992043357057292,inside
7,3,front,0.47181594371795654,0.37341754351343426,0.3528299927711487,0.39120036363601685,1.2635077058209565,above_all
7,3,back,0.10610554367303848,0.10583893635443278,0.10191459953784943,0.10896581411361694,1.0025189909100456,inside
7,4,front,0.4717395305633545,0.3741155649934496,0.3536367118358612,0.39142677187919617,1.2609460142927071,above_all
7,4,back,0.10640598088502884,0.1058793014713696,0.10203442722558975,0.10859298706054688,1.004974337819953,inside
7,5,front,0.47259509563446045,0.3749461812632425,0.35458406805992126,0.39211928844451904,1.260434481669412,above_all
7,5,back,0.10671084374189377,0.10572423892361778,0.10138311982154846,0.10845010727643967,1.0093318696669813,inside
7,6,front,0.47329747676849365,0.3753872002874102,0.3551550805568695,0.39258813858032227,1.2608247601572984,above_all
7,6,back,0.10707233101129532,0.10572811641863414,0.10089211910963058,0.10840564221143723,1.0127138800746125,inside
7,7,front,0.4737250804901123,0.37581617491585867,0.35572728514671326,0.3926231861114502,1.260523394439248,above_all
7,7,back,0.10747608542442322,0.10570824572018214,0.10048127174377441,0.1083729937672615,1.0167237635266475,inside
7,8,front,0.4747871160507202,0.37730210168021067,0.3570061922073364,0.39443349838256836,1.258373897034729,above_all
7,8,back,0.10789714753627777,0.10578749222414834,0.09920486807823181,0.10906853526830673,1.0199423889136097,inside
7,9,front,0.4758511483669281,0.3779011751924242,0.3571767807006836,0.39440175890922546,1.2591946773508407,above_all
7,9,back,0.1081051230430603,0.10722594921078,0.1000370979309082,0.1113397404551506,1.0081992636927097,inside
8,0,front,0.467024028301239,0.3636943016733442,0.32445916533470154,0.3991594910621643,1.2841114808576282,above_all
8,0,back,0.10529334098100662,0.10390624616827283,0.09749726951122284,0.11402218043804169,1.0133494844043103,inside
8,1,front,0.46815216541290283,0.3646749087742397,0.3249770998954773,0.40008920431137085,1.2837520601197245,above_all
8,1,back,0.10627645254135132,0.10444229628358569,0.09826481342315674,0.1142425537109375,1.0175614317477801,inside
8,2,front,0.46928054094314575,0.36550433720861164,0.3261338770389557,0.40038806200027466,1.2839260527715812,above_all
8,2,back,0.10696953535079956,0.10484063944646291,0.09901300072669983,0.11454211175441742,1.020306017929467,inside
8,3,front,0.46990200877189636,0.3666938160146986,0.32716721296310425,0.40155190229415894,1.281456049297163,above_all
8,3,back,0.10766474157571793,0.1051560810634068,0.09949703514575958,0.11438184231519699,1.0238565424551953,inside
8,4,front,0.4709625840187073,0.36757456830569674,0.3282298743724823,0.4022664427757263,1.2812708620989985,above_all
8,4,back,0.10811987519264221,0.1053533958537238,0.09977103769779205,0.11427736282348633,1.0262590428766005,inside
8,5,front,0.4718520939350128,0.3684215843677521,0.32911229133605957,0.40296995639801025,1.2807395493528364,above_all
8,5,back,0.10898794233798981,0.10540613744940076,0.09980311989784241,0.11415912955999374,1.0339809898670127,inside
8,6,front,0.47270137071609497,0.36911523767880033,0.33035871386528015,0.40386393666267395,1.2806335866508822,above_all
8,6,back,0.10943432152271271,0.1054922565817833,0.0997311919927597,0.11399337649345398,1.037368287196258,inside
8,7,front,0.4736308157444,0.36982176559312,0.33121776580810547,0.4047618508338928,1.2807002178057072,above_all
