worker,snapshot_key,candidate,episode_id,success,n_query,onset,deep_churn_all,front_churn_all,deep_churn_before_onset,front_churn_before_onset,deep_churn_after_onset
2,w02_s004,0,300000400,False,48,15,0.6429077982902527,0.6626899242401123,0.7863969206809998,0.6901269555091858,0.5756473541259766
2,w02_s004,1,300000401,False,48,14,0.749437689781189,0.6929077506065369,0.7836903929710388,0.7122109532356262,0.7349061965942383
2,w02_s004,2,300000402,False,48,43,0.6872846484184265,0.6714792251586914,0.688742995262146,0.6757031679153442,0.6716071367263794
2,w02_s004,3,300000403,False,48,14,0.630916953086853,0.6559270620346069,0.7666155695915222,0.6886905431747437,0.573347806930542
2,w02_s004,4,300000404,False,48,14,0.6279280185699463,0.6574012637138367,0.7873979806900024,0.7105612754821777,0.5602741837501526
2,w02_s004,5,300000405,False,48,14,0.7340323328971863,0.6849746704101562,0.7521768808364868,0.6796088814735413,0.7263347506523132
2,w02_s004,6,300000406,False,48,14,0.6467781662940979,0.6569250226020813,0.7587584257125854,0.6800680160522461,0.599271297454834
2,w02_s004,7,300000407,False,48,14,0.6300709247589111,0.6644529104232788,0.7911054491996765,0.7003911733627319,0.5617532730102539
2,w02_s004,8,300000408,False,48,14,0.6437487006187439,0.665349543094635,0.7915646433830261,0.7013946175575256,0.5810388922691345
2,w02_s004,9,300000409,False,48,13,0.6552279591560364,0.6635107398033142,0.7752563953399658,0.6702563762664795,0.6093347668647766
2,w02_s004,10,300000410,False,48,15,0.7364032864570618,0.6852633953094482,0.7554444074630737,0.7044126391410828,0.7274776697158813
2,w02_s004,11,300000411,False,48,32,0.7320871353149414,0.6877861618995667,0.7454241514205933,0.6963541507720947,0.7036348581314087
2,w02_s004,12,300000412,False,48,14,0.7466109395027161,0.6833992004394531,0.7918878197669983,0.7131292223930359,0.7274026274681091
2,w02_s004,13,300000413,False,48,14,0.6357396245002747,0.6484953761100769,0.7529081702232361,0.670136034488678,0.5860317945480347
2,w02_s004,14,300000414,False,48,14,0.740141749382019,0.6839615106582642,0.7811225056648254,0.7067517042160034,0.7227561473846436
2,w02_s004,15,300000415,False,48,15,0.6541287302970886,0.6572999358177185,0.7600476145744324,0.6953967809677124,0.604479193687439
3,w03_s000,0,400000000,True,39,-1,0.8004949688911438,0.7107518315315247,0.8004949688911438,0.7107518315315247,
3,w03_s000,1,400000001,True,39,-1,0.7963659167289734,0.7103885412216187,0.7963659167289734,0.7103885412216187,
3,w03_s000,2,400000002,False,52,18,0.6605368256568909,0.6813070774078369,0.7930158376693726,0.7064549922943115,0.5882756114006042
3,w03_s000,3,400000003,True,39,-1,0.8027129769325256,0.704511284828186,0.8027129769325256,0.704511284828186,
3,w03_s000,4,400000004,True,38,-1,0.795173704624176,0.7051029801368713,0.795173704624176,0.7051029801368713,
3,w03_s000,5,400000005,True,40,-1,0.7733272314071655,0.6926558017730713,0.7733272314071655,0.6926558017730713,
3,w03_s000,6,400000006,True,40,-1,0.775103747844696,0.6898229122161865,0.775103747844696,0.6898229122161865,
3,w03_s000,7,400000007,True,38,-1,0.7989511489868164,0.7058944702148438,0.7989511489868164,0.7058944702148438,
3,w03_s000,8,400000008,True,39,-1,0.7987531423568726,0.7137593626976013,0.7987531423568726,0.7137593626976013,
3,w03_s000,9,400000009,True,39,-1,0.7903947234153748,0.7079322934150696,0.7903947234153748,0.7079322934150696,
3,w03_s000,10,400000010,True,38,-1,0.7919047474861145,0.7117310166358948,0.7919047474861145,0.7117310166358948,
3,w03_s000,11,400000011,True,39,-1,0.7858709692955017,0.7016979455947876,0.7858709692955017,0.7016979455947876,
3,w03_s000,12,400000012,True,39,-1,0.7964035272598267,0.7103695869445801,0.7964035272598267,0.7103695869445801,
3,w03_s000,13,400000013,True,38,-1,0.7894015908241272,0.7063512802124023,0.7894015908241272,0.7063512802124023,
3,w03_s000,14,400000014,True,38,-1,0.7952379584312439,0.7053152322769165,0.7952379584312439,0.7053152322769165,
3,w03_s000,15,400000015,True,38,-1,0.7862676382064819,0.697445273399353,0.7862676382064819,0.697445273399353,
3,w03_s001,0,400000100,True,39,-1,0.7884711623191833,0.7067856788635254,0.7884711623191833,0.7067856788635254,
3,w03_s001,1,400000101,True,38,-1,0.7953667044639587,0.702226459980011,0.7953667044639587,0.702226459980011,
3,w03_s001,2,400000102,True,38,-1,0.7836872935295105,0.7020655870437622,0.7836872935295105,0.7020655870437622,
3,w03_s001,3,400000103,True,38,-1,0.778693675994873,0.6937580108642578,0.778693675994873,0.6937580108642578,
3,w03_s001,4,400000104,True,37,-1,0.7929166555404663,0.698888897895813,0.7929166555404663,0.698888897895813,
3,w03_s001,5,400000105,True,36,-1,0.8004217743873596,0.7073605060577393,0.8004217743873596,0.7073605060577393,
3,w03_s001,6,400000106,True,42,-1,0.7638153433799744,0.7030545473098755,0.7638153433799744,0.7030545473098755,
3,w03_s001,7,400000107,True,37,-1,0.7894245982170105,0.6973412036895752,0.7894245982170105,0.6973412036895752,
3,w03_s001,8,400000108,True,36,-1,0.795802652835846,0.7042245268821716,0.795802652835846,0.7042245268821716,
3,w03_s001,9,400000109,True,38,-1,0.7878957390785217,0.7034362554550171,0.7878957390785217,0.7034362554550171,
3,w03_s001,10,400000110,True,37,-1,0.7958399653434753,0.7016667127609253,0.7958399653434753,0.7016667127609253,
3,w03_s001,11,400000111,True,38,-1,0.7776963114738464,0.7077606320381165,0.7776963114738464,0.7077606320381165,
3,w03_s001,12,400000112,True,39,-1,0.7842856645584106,0.6975626349449158,0.7842856645584106,0.6975626349449158,
3,w03_s001,13,400000113,False,51,32,0.7722285389900208,0.6963904500007629,0.7985119223594666,0.7093006372451782,0.7255027294158936
3,w03_s001,14,400000114,True,38,-1,0.7839639186859131,0.7072843909263611,0.7839639186859131,0.7072843909263611,
3,w03_s001,15,400000115,True,37,-1,0.7943651080131531,0.7060251235961914,0.7943651080131531,0.7060251235961914,
3,w03_s002,0,400000200,True,41,-1,0.7329643368721008,0.6818035840988159,0.7329643368721008,0.6818035840988159,
3,w03_s002,1,400000201,True,38,-1,0.7888739705085754,0.6951609253883362,0.7888739705085754,0.6951609253883362,
3,w03_s002,2,400000202,True,37,-1,0.7899272441864014,0.7182539701461792,0.7899272441864014,0.7182539701461792,
3,w03_s002,3,400000203,True,36,-1,0.7938299775123596,0.7089183330535889,0.7938299775123596,0.7089183330535889,
3,w03_s002,4,400000204,True,37,-1,0.7855225801467896,0.7058928608894348,0.7855225801467896,0.7058928608894348,
3,w03_s002,5,400000205,True,38,-1,0.762966513633728,0.6982239484786987,0.762966513633728,0.6982239484786987,
3,w03_s002,6,400000206,True,38,-1,0.7923552393913269,0.695817232131958,0.7923552393913269,0.695817232131958,
3,w03_s002,7,400000207,True,37,-1,0.7909258604049683,0.700681209564209,0.7909258604049683,0.700681209564209,
3,w03_s002,8,400000208,True,38,-1,0.7839446067810059,0.6986293792724609,0.7839446067810059,0.6986293792724609,
3,w03_s002,9,400000209,True,39,-1,0.7641478776931763,0.6862969994544983,0.7641478776931763,0.6862969994544983,
3,w03_s002,10,400000210,True,37,-1,0.7922818064689636,0.7021229267120361,0.7922818064689636,0.7021229267120361,
3,w03_s002,11,400000211,True,37,-1,0.7955753803253174,0.7055754661560059,0.7955753803253174,0.7055754661560059,
3,w03_s002,12,400000212,True,37,-1,0.7928174734115601,0.7083332538604736,0.7928174734115601,0.7083332538604736,
3,w03_s002,13,400000213,False,50,35,0.7706559896469116,0.705573320388794,0.7823469638824463,0.7137482762336731,0.741428554058075
3,w03_s002,14,400000214,True,36,-1,0.7904693484306335,0.7064012885093689,0.7904693484306335,0.7064012885093689,
3,w03_s002,15,400000215,True,37,-1,0.7967592477798462,0.7042328119277954,0.7967592477798462,0.7042328119277954,
3,w03_s003,0,400000300,True,38,-1,0.7811196446418762,0.698397696018219,0.7811196446418762,0.698397696018219,
3,w03_s003,1,400000301,True,36,-1,0.7810476422309875,0.7054694294929504,0.7810476422309875,0.7054694294929504,
3,w03_s003,2,400000302,True,35,-1,0.7894327640533447,0.7082003355026245,0.7894327640533447,0.7082003355026245,
3,w03_s003,3,400000303,True,37,-1,0.7815344333648682,0.6935515999794006,0.7815344333648682,0.6935515999794006,
3,w03_s003,4,400000304,True,35,-1,0.7865756154060364,0.6983332633972168,0.7865756154060364,0.6983332633972168,
3,w03_s003,5,400000305,True,36,-1,0.7873333096504211,0.7039523720741272,0.7873333096504211,0.7039523720741272,
3,w03_s003,6,400000306,True,37,-1,0.7861243486404419,0.7006151080131531,0.7861243486404419,0.7006151080131531,
3,w03_s003,7,400000307,True,37,-1,0.7910317182540894,0.7042791247367859,0.7910317182540894,0.7042791247367859,
3,w03_s003,8,400000308,True,36,-1,0.7950476408004761,0.7107414603233337,0.7950476408004761,0.7107414603233337,
3,w03_s003,9,400000309,True,36,-1,0.7893537282943726,0.7107074856758118,0.7893537282943726,0.7107074856758118,
3,w03_s003,10,400000310,True,38,-1,0.7870849370956421,0.6952638626098633,0.7870849370956421,0.6952638626098633,
3,w03_s003,11,400000311,True,37,-1,0.783286988735199,0.7047156095504761,0.783286988735199,0.7047156095504761,
3,w03_s003,12,400000312,False,49,32,0.7651835083961487,0.6897619366645813,0.7896205186843872,0.702135443687439,0.7163095474243164
3,w03_s003,13,400000313,True,36,-1,0.7884013652801514,0.7062177658081055,0.7884013652801514,0.7062177658081055,
3,w03_s003,14,400000314,True,36,-1,0.794299304485321,0.7031700611114502,0.794299304485321,0.7031700611114502,
3,w03_s003,15,400000315,True,36,-1,0.7980408072471619,0.7061156034469604,0.7980408072471619,0.7061156034469604,
3,w03_s004,0,400000400,True,35,-1,0.7881302237510681,0.6990196108818054,0.7881302237510681,0.6990196108818054,
3,w03_s004,1,400000401,True,36,-1,0.7922720909118652,0.7077618837356567,0.7922720909118652,0.7077618837356567,
3,w03_s004,2,400000402,True,36,-1,0.7933809757232666,0.699367344379425,0.7933809757232666,0.699367344379425,
3,w03_s004,3,400000403,True,36,-1,0.7953128814697266,0.7018502950668335,0.7953128814697266,0.7018502950668335,
3,w03_s004,4,400000404,False,48,34,0.7223100662231445,0.6846149563789368,0.7503220438957214,0.7033473253250122,0.6490475535392761
3,w03_s004,5,400000405,True,34,-1,0.803095281124115,0.7007359266281128,0.803095281124115,0.7007359266281128,
3,w03_s004,6,400000406,True,35,-1,0.7786555290222168,0.692044734954834,0.7786555290222168,0.692044734954834,
3,w03_s004,7,400000407,True,33,-1,0.7945907115936279,0.7091964483261108,0.7945907115936279,0.7091964483261108,
3,w03_s004,8,400000408,True,35,-1,0.792212963104248,0.7006232142448425,0.792212963104248,0.7006232142448425,
3,w03_s004,9,400000409,False,48,32,0.7450151443481445,0.6867173314094543,0.7751041650772095,0.7054464221000671,0.6808253526687622
3,w03_s004,10,400000410,True,35,-1,0.7977871298789978,0.7066666483879089,0.7977871298789978,0.7066666483879089,
3,w03_s004,11,400000411,False,48,33,0.728226900100708,0.6954357028007507,0.7509090304374695,0.6988167762756348,0.674761950969696
3,w03_s004,12,400000412,True,35,-1,0.7955952286720276,0.7112115025520325,0.7955952286720276,0.7112115025520325,
3,w03_s004,13,400000413,True,34,-1,0.7828137874603271,0.7038095593452454,0.7828137874603271,0.7038095593452454,
3,w03_s004,14,400000414,True,36,-1,0.7919116020202637,0.6985986232757568,0.7919116020202637,0.6985986232757568,
3,w03_s004,15,400000415,True,40,-1,0.7450489401817322,0.6979487538337708,0.7450489401817322,0.6979487538337708,
3,w03_s005,0,400000500,False,47,32,0.7566199898719788,0.69659423828125,0.7709597945213318,0.7020089030265808,0.7238435745239258
3,w03_s005,1,400000501,True,35,-1,0.7936414480209351,0.7128081321716309,0.7936414480209351,0.7128081321716309,
3,w03_s005,2,400000502,True,34,-1,0.793232262134552,0.7076839804649353,0.793232262134552,0.7076839804649353,
3,w03_s005,3,400000503,True,35,-1,0.7917367219924927,0.7055041790008545,0.7917367219924927,0.7055041790008545,
3,w03_s005,4,400000504,True,39,-1,0.7160651683807373,0.6974936723709106,0.7160651683807373,0.6974936723709106,
3,w03_s005,5,400000505,True,36,-1,0.7898095846176147,0.6915305256843567,0.7898095846176147,0.6915305256843567,
3,w03_s005,6,400000506,True,36,-1,0.7805169820785522,0.702782392501831,0.7805169820785522,0.702782392501831,
3,w03_s005,7,400000507,False,47,14,0.7489751577377319,0.6943323016166687,0.8073129057884216,0.730272114276886,0.7234523296356201
3,w03_s005,8,400000508,True,34,-1,0.8015223741531372,0.705887496471405,0.8015223741531372,0.705887496471405,
3,w03_s005,9,400000509,True,35,-1,0.8004831671714783,0.7042156457901001,0.8004831671714783,0.7042156457901001,
3,w03_s005,10,400000510,True,36,-1,0.7732244729995728,0.6900204420089722,0.7732244729995728,0.6900204420089722,
3,w03_s005,11,400000511,True,34,-1,0.7990692853927612,0.7185930609703064,0.7990692853927612,0.7185930609703064,
3,w03_s005,12,400000512,True,35,-1,0.7948949337005615,0.7038305401802063,0.7948949337005615,0.7038305401802063,
3,w03_s005,13,400000513,True,36,-1,0.7649931907653809,0.7022652626037598,0.7649931907653809,0.7022652626037598,
3,w03_s005,14,400000514,True,34,-1,0.7919047474861145,0.6946175694465637,0.7919047474861145,0.6946175694465637,
3,w03_s005,15,400000515,True,34,-1,0.7813563942909241,0.6942929029464722,0.7813563942909241,0.6942929029464722,
