task,checkpoint_sha256,episode,init_state_id,flow_noise_seed,episode_length,failure_mode_proxy,mean_soft_speed,late_soft_speed,mean_hard_speed,middle_to_terminal_drift,terminal_nonlocal_return_distance,backward_return_fraction,mean_action_route_entropy,geometry_cluster,geometry_partition_status,geometry_interpretation_status,change_cluster,change_partition_status,change_interpretation_status,recurrence_cluster,recurrence_partition_status,recurrence_interpretation_status,expert_occupancy_cluster,expert_occupancy_partition_status,expert_occupancy_interpretation_status
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,119,10,1023,52,partial,0.0199851393699646,0.020884430035948753,0.42764198780059814,0.018476475030183792,0.018476475030183792,0.625,3.463834285736084,0,stable_partition,task_shadowed+representation_specific,1,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,121,10,1025,52,partial,0.019915826618671417,0.021832531318068504,0.42106136679649353,0.019272487610578537,0.019272487610578537,0.5,3.4638421535491943,0,stable_partition,task_shadowed+representation_specific,1,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,122,10,1026,52,partial,0.0208171084523201,0.018887320533394814,0.4151768088340759,0.022563831880688667,0.021753087639808655,0.25,3.463714599609375,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,124,10,1028,52,partial,0.015969425439834595,0.02180721051990986,0.3547719419002533,0.023859713226556778,0.023859713226556778,0.5,3.4638617038726807,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,125,10,1029,52,partial,0.020866883918642998,0.019640831276774406,0.417467325925827,0.017618078738451004,0.017618078738451004,0.375,3.4636876583099365,0,stable_partition,task_shadowed+representation_specific,1,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,126,10,1030,52,partial,0.019666187465190887,0.019108077511191368,0.431489497423172,0.02195953018963337,0.021516215056180954,0.375,3.4639880657196045,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,127,10,1031,52,reached_then_lost,0.020328812301158905,0.02009722962975502,0.42401963472366333,0.016722124069929123,0.016722124069929123,0.375,3.4637417793273926,0,stable_partition,task_shadowed+representation_specific,1,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,129,13,1001,52,partial,0.0073119900189340115,0.005073580890893936,0.23318558931350708,0.01798698678612709,0.006935288198292255,0.25,3.463970899581909,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,130,13,1002,52,partial,0.008222213014960289,0.006524546537548304,0.25810667872428894,0.019455954432487488,0.00768599146977067,0.375,3.463963270187378,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,131,13,1003,52,partial,0.006942812353372574,0.00567512447014451,0.2328527718782425,0.01642017439007759,0.00523604080080986,0.375,3.4639742374420166,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,132,13,1004,52,partial,0.007310036104172468,0.005704608280211687,0.23841731250286102,0.017726372927427292,0.0059734247624874115,0.125,3.464007616043091,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,133,13,1005,52,partial,0.007893245667219162,0.007376922760158777,0.23562952876091003,0.019292619079351425,0.0075079710222780704,0.125,3.46402645111084,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,135,13,1007,52,partial,0.007015027105808258,0.005292361136525869,0.22836995124816895,0.018251482397317886,0.005723416805267334,0.25,3.4639742374420166,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,137,13,1009,52,partial,0.006791457999497652,0.004988502245396376,0.2218042016029358,0.01776333525776863,0.006096715107560158,0.0,3.463993549346924,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,138,13,1010,52,partial,0.008028797805309296,0.005644768476486206,0.24357032775878906,0.018496328964829445,0.0063041686080396175,0.0,3.464028835296631,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,140,13,1012,52,partial,0.007336099166423082,0.005717115011066198,0.2366887778043747,0.019226256757974625,0.006459866650402546,0.125,3.4640326499938965,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,141,13,1013,52,partial,0.007318869233131409,0.005052255466580391,0.22715210914611816,0.018720025196671486,0.005307445768266916,0.375,3.4640045166015625,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,142,13,1014,52,partial,0.007483022753149271,0.005377589259296656,0.24640420079231262,0.017963072285056114,0.006800906267017126,0.125,3.4640729427337646,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,143,13,1015,52,partial,0.007591605186462402,0.005418246146291494,0.23503293097019196,0.018766682595014572,0.005380233749747276,0.25,3.4640002250671387,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,144,13,1016,52,partial,0.010096707381308079,0.015915358439087868,0.2736082971096039,0.020588168874382973,0.020588168874382973,0.25,3.463953971862793,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,3,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,145,13,1017,52,partial,0.008316046558320522,0.006360625382512808,0.23870426416397095,0.01951976679265499,0.0059295897372066975,0.5,3.4639313220977783,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,146,13,1018,52,partial,0.007195200305432081,0.00552855571731925,0.2301633059978485,0.019494008272886276,0.005045806057751179,0.125,3.463902473449707,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,147,13,1019,52,partial,0.007249315734952688,0.005597272422164679,0.2356584370136261,0.019313393160700798,0.005486085545271635,0.5,3.463888168334961,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,150,13,1022,52,partial,0.01213704515248537,0.019655117765069008,0.3199508488178253,0.01987856812775135,0.01987856812775135,0.25,3.464066743850708,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,3,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,152,13,1024,52,partial,0.016504688188433647,0.01979774422943592,0.3726566433906555,0.02016490139067173,0.01994551159441471,0.25,3.464017629623413,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,153,13,1025,52,partial,0.0071313572116196156,0.005621381103992462,0.21785607933998108,0.017654743045568466,0.006585933268070221,0.125,3.4639837741851807,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,154,13,1026,52,partial,0.007958394475281239,0.006233969237655401,0.24475935101509094,0.018163973465561867,0.007116018328815699,0.0,3.4640283584594727,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,155,13,1027,52,partial,0.0068882727064192295,0.005161498673260212,0.23243829607963562,0.017945915460586548,0.005415864754468203,0.375,3.4640259742736816,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,158,13,1030,52,partial,0.0077517032623291016,0.006740310695022345,0.24930842220783234,0.01944432221353054,0.009414976462721825,0.125,3.464054584503174,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,159,13,1031,52,partial,0.007504777051508427,0.006231621373444796,0.24277359247207642,0.018778759986162186,0.0063481442630290985,0.125,3.4640302658081055,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,161,16,1001,52,partial,0.009434180334210396,0.015281204134225845,0.2640525996685028,0.02623581886291504,0.02623581886291504,0.375,3.4638242721557617,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,3,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,167,16,1007,52,partial,0.008529696613550186,0.01033784169703722,0.2481503188610077,0.02158503234386444,0.021216776221990585,0.25,3.463911771774292,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,3,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,172,16,1012,52,partial,0.0066800182685256,0.00566310016438365,0.22795963287353516,0.018821651116013527,0.006237353198230267,0.125,3.4639458656311035,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,177,16,1017,52,misplaced,0.016884194687008858,0.017350448295474052,0.39112937450408936,0.022343959659337997,0.019780348986387253,0.25,3.463853120803833,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,198,20,1006,52,reached_then_lost,0.016554638743400574,0.009545732289552689,0.36404654383659363,0.02407882735133171,0.01023972500115633,0.25,3.4638519287109375,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,201,20,1009,52,reached_then_lost,0.017801545560359955,0.010907265357673168,0.384407639503479,0.02513820491731167,0.015480768866837025,0.25,3.463571548461914,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,203,20,1011,52,reached_then_lost,0.02007237821817398,0.017645463347434998,0.42748865485191345,0.018390977755188942,0.018390977755188942,0.5,3.4638025760650635,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,204,20,1012,52,partial,0.019219782203435898,0.01846090517938137,0.42405980825424194,0.020255286246538162,0.017978789284825325,0.375,3.4639387130737305,0,stable_partition,task_shadowed+representation_specific,1,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,211,20,1019,52,misplaced,0.019152024760842323,0.015699779614806175,0.4130815267562866,0.023441659286618233,0.018560286611318588,0.25,3.463693857192993,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,213,20,1021,52,reached_then_lost,0.017287611961364746,0.009948626160621643,0.3713577091693878,0.026622045785188675,0.012801465578377247,0.25,3.4635419845581055,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,218,20,1026,52,partial,0.02025136910378933,0.017194325104355812,0.41218650341033936,0.028767069801688194,0.02032289281487465,0.375,3.463574171066284,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,220,20,1028,52,reached_then_lost,0.020988676697015762,0.02040558122098446,0.4199838638305664,0.029171356931328773,0.024388885125517845,0.5,3.463557243347168,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,221,20,1029,52,partial,0.019832413643598557,0.017223989591002464,0.40303030610084534,0.029787743464112282,0.022754665464162827,0.25,3.4634146690368652,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,226,23,1002,52,partial,0.017438068985939026,0.021218685433268547,0.39264923334121704,0.023657072335481644,0.022655712440609932,0.25,3.4639806747436523,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,240,23,1016,52,partial,0.015042688697576523,0.014973461627960205,0.35305920243263245,0.021136874333024025,0.01532292552292347,0.375,3.463871717453003,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,243,23,1019,52,partial,0.015628326684236526,0.020609324797987938,0.36592039465904236,0.023942239582538605,0.02251708135008812,0.25,3.4640090465545654,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,3,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,257,26,1001,52,partial,0.020315440371632576,0.01931641437113285,0.42004379630088806,0.018774768337607384,0.018774768337607384,0.5,3.463836669921875,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,258,26,1002,52,partial,0.008701208978891373,0.006241935770958662,0.2559753656387329,0.02198190987110138,0.007712187711149454,0.25,3.4639551639556885,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,259,26,1003,52,partial,0.007863335311412811,0.00585206737741828,0.24363848567008972,0.020458748564124107,0.004962910432368517,0.25,3.463942527770996,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,260,26,1004,52,partial,0.009547260589897633,0.005882865283638239,0.2730972170829773,0.02059646137058735,0.006147456355392933,0.0,3.464104413986206,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,261,26,1005,52,partial,0.017509140074253082,0.022588862106204033,0.39466071128845215,0.026379454880952835,0.02487970143556595,0.25,3.4638848304748535,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,262,26,1006,52,partial,0.008463416248559952,0.00814944226294756,0.26200610399246216,0.019484426826238632,0.010544052347540855,0.25,3.4639954566955566,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,266,26,1010,52,partial,0.013091636821627617,0.017674250528216362,0.3274056017398834,0.020657796412706375,0.020657796412706375,0.125,3.4640307426452637,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,3,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
