A_raw,A_res,B_raw,B_res,rho_A,rho_B,name
0.7961131946812138,0.6034776679168088,0.7166334661354581,0.5189243027888446,0.8466947165408767,0.7658593996448225,L[all/B/mean]_D[all/B/max]_T[act/B/mean]
0.7050801227412207,0.5022161609273781,0.7405378486055777,0.6120517928286853,0.7308478134870675,0.6174039180521316,L[all/B/mean]_D[all/B/max]_T[act/B/max]
0.7163314012956018,0.5243777702011592,0.625,0.5054780876494024,0.7411729024093322,0.5334665735883446,L[all/B/mean]_D[all/B/max]_T[act/B/min]
0.7927037163314012,0.5840436413228776,0.6638446215139442,0.5219123505976095,0.8426331649807046,0.7010126648829901,L[all/B/mean]_D[all/B/max]_T[act/B/median]
0.7797476986021139,0.5871121718377088,0.7430278884462151,0.62300796812749,0.739790789884455,0.5341369127595191,L[all/B/mean]_D[all/B/max]_T[act/B/std]
0.7858847596317764,0.5993862938970338,0.6892430278884463,0.5119521912350598,0.8309091695812839,0.7055474947716466,L[all/B/mean]_D[all/B/max]_T[act/B/q75]
0.6890555744971019,0.559836345039209,0.7385458167330677,0.5627490039840637,0.7905518458852373,0.8004574444158848,L[all/B/mean]_D[all/B/max]_T[act/A/mean]
0.6443914081145585,0.5414251619502216,0.7514940239043825,0.6170318725099602,0.6407597441910083,0.6147895587737028,L[all/B/mean]_D[all/B/max]_T[act/A/max]
0.7146266621206956,0.5482441186498466,0.6907370517928286,0.5159362549800797,0.8091590262016861,0.7011868216284424,L[all/B/mean]_D[all/B/max]_T[act/A/min]
0.7081486532560518,0.5366518922604842,0.723605577689243,0.5184262948207171,0.8031581402118524,0.7658635983923542,L[all/B/mean]_D[all/B/max]_T[act/A/median]
0.5785884759631776,0.5277872485509717,0.7350597609561753,0.6389442231075697,0.40565397159441013,0.4554082058861328,L[all/B/mean]_D[all/B/max]_T[act/A/std]
0.6593931128537334,0.5642686668939653,0.7066733067729083,0.5308764940239044,0.7339452736145828,0.7253193968992069,L[all/B/mean]_D[all/B/max]_T[act/A/q75]
0.7739515854074327,0.5005114217524719,0.670816733067729,0.5408366533864541,0.8939309846059355,0.5671175269596104,L[all/B/mean]_D[all/B/max]_T[state/-/id]
0.79781793385612,0.5274463007159904,0.7111553784860558,0.5004980079681275,0.9483518737790084,0.7773267268170719,L[all/B/mean]_D[all/B/min]_T[all11/B/mean]
0.7671326287078077,0.5035799522673031,0.6688247011952191,0.5453187250996017,0.8552828430357303,0.5161788695657253,L[all/B/mean]_D[all/B/min]_T[all11/B/max]
0.7821343334469826,0.5059665871121718,0.7250996015936255,0.5916334661354581,0.8951629578506871,0.677622172599923,L[all/B/mean]_D[all/B/min]_T[all11/B/min]
0.7933856120013638,0.5727923627684964,0.6573705179282869,0.5124501992031872,0.8827615360506028,0.6699397424962905,L[all/B/mean]_D[all/B/min]_T[all11/B/median]
0.7715649505625639,0.5465393794749404,0.6613545816733069,0.5348605577689243,0.8503483344097102,0.48101125556425334,L[all/B/mean]_D[all/B/min]_T[all11/B/std]
0.7886123423116264,0.5560859188544153,0.6409362549800797,0.5318725099601593,0.8688494110580727,0.6605778133799115,L[all/B/mean]_D[all/B/min]_T[all11/B/q75]
0.7671326287078077,0.5519945448346403,0.718625498007968,0.5353585657370519,0.9385382314314785,0.7708274307462234,L[all/B/mean]_D[all/B/min]_T[all11/A/mean]
0.7705421070576202,0.5008523695874532,0.6693227091633467,0.5418326693227091,0.8883700921532168,0.5644226612611138,L[all/B/mean]_D[all/B/min]_T[all11/A/max]
0.7531537674735765,0.5066484827821343,0.7056772908366533,0.5358565737051793,0.872595686877203,0.6670079213936045,L[all/B/mean]_D[all/B/min]_T[all11/A/min]
0.7340606887146266,0.5840436413228776,0.7445219123505976,0.5801792828685259,0.8725334327387438,0.7347848342699584,L[all/B/mean]_D[all/B/min]_T[all11/A/median]
0.7678145243777702,0.5032390044323218,0.6553784860557769,0.5298804780876494,0.8613411357389933,0.5235593549555443,L[all/B/mean]_D[all/B/min]_T[all11/A/std]
0.728946471189908,0.5792703716331401,0.7116533864541832,0.5,0.8572920841462681,0.7644004261546189,L[all/B/mean]_D[all/B/min]_T[all11/A/q75]
0.8107739515854074,0.6137061029662462,0.6479083665338645,0.5219123505976095,0.9012319111110364,0.6938441249664099,L[all/B/mean]_D[all/B/min]_T[act/B/mean]
0.7316740538697579,0.5523354926696216,0.6857569721115537,0.5398406374501992,0.7229110150403145,0.5512022657171899,L[all/B/mean]_D[all/B/min]_T[act/B/max]
0.7146266621206956,0.5148312308216842,0.6772908366533865,0.5084661354581673,0.748413663631866,0.6780592074517181,L[all/B/mean]_D[all/B/min]_T[act/B/min]
0.8087282645755199,0.6133651551312649,0.6528884462151394,0.5159362549800797,0.8934441974210353,0.6744928278089986,L[all/B/mean]_D[all/B/min]_T[act/B/median]
0.7446300715990454,0.5618820320490965,0.6822709163346614,0.5443227091633467,0.669186199544281,0.4671718185907397,L[all/B/mean]_D[all/B/min]_T[act/B/std]
0.79509035117627,0.5687009887487214,0.6444223107569721,0.5373505976095617,0.8654000157510532,0.6542075831571076,L[all/B/mean]_D[all/B/min]_T[act/B/q75]
0.7405386975792704,0.5768837367882714,0.7375498007968128,0.5473107569721116,0.8939929024209419,0.7860424139220245,L[all/B/mean]_D[all/B/min]_T[act/A/mean]
0.6914422093419708,0.5243777702011593,0.6952191235059761,0.5303784860557769,0.7366995130893739,0.6515240358215232,L[all/B/mean]_D[all/B/min]_T[act/A/max]
0.7483804977838391,0.5008523695874532,0.7061752988047809,0.5428286852589641,0.8671469301952367,0.6558894553749812,L[all/B/mean]_D[all/B/min]_T[act/A/min]
0.7344016365496079,0.5693828844186839,0.7370517928286853,0.5502988047808766,0.8727592176642321,0.7474823944690446,L[all/B/mean]_D[all/B/min]_T[act/A/median]
0.5311967269007842,0.5277872485509717,0.5776892430278884,0.50199203187251,0.24766593570981962,0.34242064002056294,L[all/B/mean]_D[all/B/min]_T[act/A/std]
0.720763723150358,0.5850664848278213,0.7300796812749004,0.5388446215139442,0.8625562267094823,0.7810345859961912,L[all/B/mean]_D[all/B/min]_T[act/A/q75]
0.7739515854074327,0.5022161609273781,0.670816733067729,0.5408366533864541,0.8941673241905951,0.5671175269596104,L[all/B/mean]_D[all/B/min]_T[state/-/id]
0.8008864643709512,0.5438117967950904,0.7156374501992031,0.5226593625498008,0.940896235636635,0.7672754728885045,L[all/B/mean]_D[all/B/median]_T[all11/B/mean]
0.7640640981929765,0.5046027957722469,0.6653386454183268,0.5403386454183268,0.8515649732265392,0.5135245309086236,L[all/B/mean]_D[all/B/median]_T[all11/B/max]
0.7834981247869076,0.5028980565973407,0.7315737051792829,0.5976095617529881,0.8924909591847011,0.677750690785246,L[all/B/mean]_D[all/B/median]_T[all11/B/min]
0.8107739515854074,0.6345039209001022,0.656374501992032,0.5239043824701195,0.8555447890485157,0.6992581360773913,L[all/B/mean]_D[all/B/median]_T[all11/B/median]
0.7695192635526764,0.5427889532901466,0.6757968127490039,0.5512948207171315,0.8493276108470303,0.49586879753712426,L[all/B/mean]_D[all/B/median]_T[all11/B/std]
0.799181725196045,0.5959768155472213,0.6862549800796813,0.5084661354581673,0.8490443378722693,0.6698749357409074,L[all/B/mean]_D[all/B/median]_T[all11/B/q75]
0.7609955676781452,0.5380156836004092,0.7056772908366533,0.5278884462151394,0.9198340532626169,0.7029561373275227,L[all/B/mean]_D[all/B/median]_T[all11/A/mean]
0.7708830548926014,0.5049437436072282,0.6683266932270917,0.5418326693227091,0.8828794543288792,0.5634178827213142,L[all/B/mean]_D[all/B/median]_T[all11/A/max]
0.7101943402659393,0.5008523695874532,0.6952191235059761,0.5438247011952191,0.7850268366613793,0.6082588633734857,L[all/B/mean]_D[all/B/median]_T[all11/A/min]
0.6931469485168769,0.5506307534947154,0.7365537848605578,0.5766932270916334,0.7692287378001287,0.6324080510801369,L[all/B/mean]_D[all/B/median]_T[all11/A/median]
0.7695192635526764,0.5063075349471531,0.6593625498007969,0.5363545816733069,0.8616505496206267,0.5372587728265823,L[all/B/mean]_D[all/B/median]_T[all11/A/std]
0.6965564268666894,0.5059665871121718,0.673804780876494,0.5318725099601593,0.7328902722172234,0.583855925272517,L[all/B/mean]_D[all/B/median]_T[all11/A/q75]
0.810092055915445,0.6471189907944084,0.7051792828685259,0.5144422310756972,0.8880727672861684,0.7573103845614608,L[all/B/mean]_D[all/B/median]_T[act/B/mean]
0.7265598363450392,0.5738152062734402,0.6902390438247012,0.5697211155378485,0.6568169287285298,0.513008450070685,L[all/B/mean]_D[all/B/median]_T[act/B/max]
0.7415615410842141,0.5547221275144902,0.6688247011952191,0.5039840637450199,0.7345982235530019,0.6158065684476173,L[all/B/mean]_D[all/B/median]_T[act/B/min]
0.8152062734401637,0.6345039209001022,0.6812749003984064,0.5069721115537849,0.8703329301060758,0.7151478397261396,L[all/B/mean]_D[all/B/median]_T[act/B/median]
0.7296283668598704,0.5949539720422775,0.6832669322709164,0.5846613545816732,0.5566113309834139,0.36642177623815586,L[all/B/mean]_D[all/B/median]_T[act/B/std]
0.8049778383907262,0.6113194681213774,0.6932270916334662,0.523406374501992,0.86448105529736,0.6844338189762942,L[all/B/mean]_D[all/B/median]_T[act/B/q75]
0.6784861916126832,0.563927719058984,0.7320717131474104,0.5722111553784861,0.7685207233916042,0.6828507086025399,L[all/B/mean]_D[all/B/median]_T[act/A/mean]
0.6351858165700648,0.5165359699965906,0.6558764940239044,0.5363545816733069,0.5671436209829585,0.4596263041674943,L[all/B/mean]_D[all/B/median]_T[act/A/max]
0.6958745311967269,0.5097170132969656,0.6912350597609562,0.5388446215139442,0.7479772122369089,0.6000804333983712,L[all/B/mean]_D[all/B/median]_T[act/A/min]
0.6856460961472894,0.5400613706102966,0.7355577689243028,0.5722111553784861,0.7552531420530046,0.6477614103702491,L[all/B/mean]_D[all/B/median]_T[act/A/median]
0.5093760654619843,0.504943743607228,0.5109561752988048,0.5029880478087649,-0.005865475522545261,0.07734567594723744,L[all/B/mean]_D[all/B/median]_T[act/A/std]
0.6696215479031709,0.5363109444255029,0.6807768924302788,0.5298804780876494,0.7105204075119133,0.5930776527321799,L[all/B/mean]_D[all/B/median]_T[act/A/q75]
0.7742925332424139,0.5001704739174906,0.670816733067729,0.5408366533864541,0.8941638171807857,0.5671175269596104,L[all/B/mean]_D[all/B/median]_T[state/-/id]
0.6975792703716331,0.5397204227753154,0.6354581673306773,0.5049800796812749,0.7265480747553598,0.4935498110198502,L[all/B/mean]_D[all/B/std]_T[all11/B/mean]
0.6082509376065461,0.5202863961813843,0.6618525896414342,0.5632470119521913,0.39475039569191844,0.3826335055671741,L[all/B/mean]_D[all/B/std]_T[all11/B/max]
0.5550630753494715,0.5891578588475963,0.5448207171314741,0.5547808764940239,0.09326099036554066,0.027242751866434545,L[all/B/mean]_D[all/B/std]_T[all11/B/min]
0.6911012615069894,0.5141493351517218,0.6444223107569721,0.5229083665338645,0.6763444866118236,0.4654501495484338,L[all/B/mean]_D[all/B/std]_T[all11/B/median]
0.6399590862598022,0.5008523695874532,0.6957171314741035,0.5926294820717131,0.44419200583980745,0.4348117062541624,L[all/B/mean]_D[all/B/std]_T[all11/B/std]
0.7514490282986703,0.530855779065803,0.6180278884462151,0.5184262948207171,0.7461201870008667,0.4736176262691171,L[all/B/mean]_D[all/B/std]_T[all11/B/q75]
0.679509035117627,0.5076713262870781,0.6787848605577689,0.5453187250996017,0.7112035946030488,0.5177802353635311,L[all/B/mean]_D[all/B/std]_T[all11/A/mean]
0.5342652574156154,0.5669962495738152,0.5527888446215139,0.5622509960159362,0.07731539158009097,0.0012512267644962682,L[all/B/mean]_D[all/B/std]_T[all11/A/max]
0.7374701670644391,0.5676781452437777,0.6887450199203187,0.5517928286852589,0.700187976188921,0.5581119437207183,L[all/B/mean]_D[all/B/std]_T[all11/A/min]
0.7197408796454143,0.5151721786566655,0.7066733067729083,0.5517928286852589,0.7572880348064353,0.5503703660431587,L[all/B/mean]_D[all/B/std]_T[all11/A/median]
0.6126832594613024,0.5939311285373338,0.599601593625498,0.577191235059761,-0.12628251276459063,-0.12122076211283898,L[all/B/mean]_D[all/B/std]_T[all11/A/std]
0.7269007841800205,0.5121036481418343,0.6952191235059761,0.5587649402390438,0.748298535100167,0.5077037889497727,L[all/B/mean]_D[all/B/std]_T[all11/A/q75]
0.7381520627344016,0.5155131264916468,0.6997011952191234,0.547808764940239,0.7742002194278177,0.57305820705448,L[all/B/mean]_D[all/B/std]_T[act/B/mean]
0.7545175588135016,0.553017388339584,0.7211155378486056,0.6030876494023905,0.74282149901091,0.512883217861691,L[all/B/mean]_D[all/B/std]_T[act/B/max]
0.5693828844186839,0.5376747357654279,0.6060756972111554,0.5512948207171315,0.39487230915768473,0.24611542831606126,L[all/B/mean]_D[all/B/std]_T[act/B/min]
0.7050801227412207,0.5127855438117968,0.6693227091633467,0.5328685258964143,0.7163038004870956,0.474933842343237,L[all/B/mean]_D[all/B/std]_T[act/B/median]
0.762018411183089,0.5973406068871463,0.6822709163346614,0.5652390438247012,0.6552217612483373,0.4554195242490449,L[all/B/mean]_D[all/B/std]_T[act/B/std]
0.7589498806682577,0.5669962495738152,0.6578685258964143,0.5174302788844621,0.7447919686960748,0.5024810946828521,L[all/B/mean]_D[all/B/std]_T[act/B/q75]
0.7330378452096828,0.528128196385953,0.7076693227091633,0.5642430278884463,0.7776280301963477,0.6145551591288804,L[all/B/mean]_D[all/B/std]_T[act/A/mean]
0.6559836345039209,0.5254006137061029,0.727589641434263,0.6294820717131474,0.5931455069001966,0.4204258844387845,L[all/B/mean]_D[all/B/std]_T[act/A/max]
0.7374701670644391,0.5676781452437777,0.6887450199203187,0.5517928286852589,0.700187976188921,0.5581119437207183,L[all/B/mean]_D[all/B/std]_T[act/A/min]
0.7364473235594954,0.5257415615410842,0.7131474103585658,0.547808764940239,0.7605626931348843,0.5709820176770923,L[all/B/mean]_D[all/B/std]_T[act/A/median]
0.5161950221616093,0.5298329355608592,0.6040836653386454,0.6080677290836654,0.004988961321007382,-0.021310469266628496,L[all/B/mean]_D[all/B/std]_T[act/A/std]
0.7378111148994204,0.5223320831912717,0.6787848605577689,0.5383466135458168,0.7564879994678065,0.5022647679078409,L[all/B/mean]_D[all/B/std]_T[act/A/q75]
0.5468803273099215,0.5690419365837027,0.5527888446215139,0.5622509960159362,0.05222858830791855,0.0012512267644962682,L[all/B/mean]_D[all/B/std]_T[state/-/id]
0.8022502557108763,0.5434708489601091,0.7221115537848606,0.5328685258964143,0.9445912406223569,0.7679969272470237,L[all/B/mean]_D[all/B/q75]_T[all11/B/mean]
0.7650869416979202,0.5015342652574156,0.6618525896414342,0.5438247011952191,0.8541801761476209,0.5150322463810447,L[all/B/mean]_D[all/B/q75]_T[all11/B/max]
0.7828162291169452,0.5103989089669281,0.726593625498008,0.5951195219123506,0.8915096637575738,0.6836546774777722,L[all/B/mean]_D[all/B/q75]_T[all11/B/min]
0.7848619161268326,0.5806341629730651,0.6698207171314741,0.5084661354581673,0.8646095983498956,0.7024040933042026,L[all/B/mean]_D[all/B/q75]_T[all11/B/median]
0.7705421070576202,0.5451755881350153,0.671812749003984,0.546812749003984,0.8498327290586238,0.4986810456122723,L[all/B/mean]_D[all/B/q75]_T[all11/B/std]
0.7933856120013638,0.5847255369928401,0.700199203187251,0.5236553784860558,0.8570872351735672,0.6785422459721233,L[all/B/mean]_D[all/B/q75]_T[all11/B/q75]
0.7623593590180702,0.5479031708148653,0.7086653386454183,0.5403386454183268,0.9230969567533541,0.7145037883655992,L[all/B/mean]_D[all/B/q75]_T[all11/A/mean]
0.7725877940675077,0.5121036481418343,0.6648406374501992,0.5378486055776892,0.8839618697823404,0.5586972126158125,L[all/B/mean]_D[all/B/q75]_T[all11/A/max]
0.6924650528469144,0.5315376747357654,0.6897410358565736,0.5293824701195219,0.7809597362325847,0.6554233943989438,L[all/B/mean]_D[all/B/q75]_T[all11/A/min]
0.6812137742925333,0.568019093078759,0.7345617529880478,0.5552788844621515,0.7778447630617138,0.6622534787536073,L[all/B/mean]_D[all/B/q75]_T[all11/A/median]
0.7708830548926014,0.5086941697920218,0.6608565737051793,0.5353585657370519,0.8631521835542959,0.5309533493591617,L[all/B/mean]_D[all/B/q75]_T[all11/A/std]
0.6750767132628708,0.5294919877258779,0.6937250996015936,0.5348605577689243,0.7067382336200008,0.6293829447605471,L[all/B/mean]_D[all/B/q75]_T[all11/A/q75]
0.8063416297306512,0.6181384248210025,0.7201195219123506,0.5258964143426295,0.8868929046752146,0.775426337173301,L[all/B/mean]_D[all/B/q75]_T[act/B/mean]
0.7347425843845892,0.5305148312308217,0.704183266932271,0.5677290836653386,0.7249755014475024,0.573614814933813,L[all/B/mean]_D[all/B/q75]_T[act/B/max]
0.7255369928400954,0.5291510398908967,0.6175298804780877,0.5418326693227091,0.7376729729098935,0.5404750134359921,L[all/B/mean]_D[all/B/q75]_T[act/B/min]
0.8053187862257074,0.6246164336856461,0.6922310756972112,0.5114541832669323,0.8742030492178575,0.7293525677349253,L[all/B/mean]_D[all/B/q75]_T[act/B/median]
0.7623593590180702,0.5952949198772588,0.7126494023904382,0.602589641434263,0.6540033944351218,0.46218480184832517,L[all/B/mean]_D[all/B/q75]_T[act/B/std]
0.7988407773610637,0.5976815547221275,0.703187250996016,0.5268924302788844,0.8676776962964614,0.692790786998633,L[all/B/mean]_D[all/B/q75]_T[act/B/q75]
0.686327991817252,0.5577906580293215,0.7335657370517928,0.577191235059761,0.7740900081500259,0.7174905582946806,L[all/B/mean]_D[all/B/q75]_T[act/A/mean]
0.6730310262529833,0.5028980565973407,0.7116533864541832,0.5871513944223108,0.6191632479079389,0.5144316429297473,L[all/B/mean]_D[all/B/q75]_T[act/A/max]
0.6791680872826458,0.5400613706102966,0.6877490039840637,0.5333665338645419,0.7495181015064921,0.6458696007757826,L[all/B/mean]_D[all/B/q75]_T[act/A/min]
0.6767814524377771,0.5594953972042278,0.7320717131474104,0.5433266932270917,0.7730466119998161,0.6774160688623803,L[all/B/mean]_D[all/B/q75]_T[act/A/median]
0.5758608932833276,0.5257415615410842,0.6195219123505976,0.5657370517928286,0.20955784072952985,0.21438257234989658,L[all/B/mean]_D[all/B/q75]_T[act/A/std]
0.6604159563586771,0.5380156836004092,0.6957171314741035,0.5453187250996017,0.685374870237749,0.6223054994099847,L[all/B/mean]_D[all/B/q75]_T[act/A/q75]
0.7742925332424139,0.5001704739174906,0.670816733067729,0.5408366533864541,0.8935487325250386,0.5671175269596104,L[all/B/mean]_D[all/B/q75]_T[state/-/id]
0.7998636208660075,0.5427889532901466,0.7171314741035857,0.5084661354581673,0.9456507283445642,0.7872052844341111,L[all/B/mean]_D[all/A/mean]_T[all11/B/mean]
0.7657688373678827,0.5032390044323218,0.6628486055776892,0.5403386454183268,0.8533264431700431,0.5211094770478205,L[all/B/mean]_D[all/A/mean]_T[all11/B/max]
0.7824752812819639,0.5005114217524719,0.7310756972111554,0.6020916334661355,0.8931709814372824,0.6809976005070626,L[all/B/mean]_D[all/A/mean]_T[all11/B/min]
0.8046368905557449,0.6222297988407773,0.6867529880478087,0.5144422310756972,0.8994506769933903,0.7741201615824094,L[all/B/mean]_D[all/A/mean]_T[all11/B/median]
0.770201159222639,0.5427889532901466,0.6762948207171315,0.5522908366533865,0.852118696102887,0.5041494578869273,L[all/B/mean]_D[all/A/mean]_T[all11/B/std]
0.8056597340606887,0.6075690419365837,0.7181274900398407,0.5239043824701195,0.882326957396529,0.7506639497727564,L[all/B/mean]_D[all/A/mean]_T[all11/B/q75]
0.7609955676781452,0.5577906580293215,0.7146414342629481,0.531374501992032,0.9279010584129497,0.7435574782979518,L[all/B/mean]_D[all/A/mean]_T[all11/A/mean]
0.7708830548926014,0.5069894306171157,0.6653386454183268,0.5373505976095618,0.8823547975811582,0.5595059279012979,L[all/B/mean]_D[all/A/mean]_T[all11/A/max]
0.7190589839754518,0.5376747357654279,0.6997011952191234,0.5164342629482072,0.8471581814987695,0.6916355837646482,L[all/B/mean]_D[all/A/mean]_T[all11/A/min]
0.6955335833617456,0.5789294237981589,0.7425298804780877,0.5602589641434264,0.8240032963156296,0.706720588321202,L[all/B/mean]_D[all/A/mean]_T[all11/A/median]
0.770201159222639,0.5121036481418343,0.6573705179282869,0.5323705179282869,0.857870043614374,0.5290688419343155,L[all/B/mean]_D[all/A/mean]_T[all11/A/std]
0.6948516876917832,0.530855779065803,0.6997011952191234,0.5278884462151394,0.7579424990915462,0.6787426905282097,L[all/B/mean]_D[all/A/mean]_T[all11/A/q75]
0.8049778383907262,0.6164336856460961,0.7201195219123506,0.5114541832669323,0.9126962395600097,0.7899067220852659,L[all/B/mean]_D[all/A/mean]_T[act/B/mean]
0.7449710194340267,0.5386975792703717,0.74800796812749,0.5916334661354581,0.7652551569455773,0.6614668525312241,L[all/B/mean]_D[all/A/mean]_T[act/B/max]
0.7405386975792704,0.5305148312308217,0.6912350597609562,0.5169322709163346,0.7996527082554388,0.6998340947062193,L[all/B/mean]_D[all/A/mean]_T[act/B/min]
0.8090692124105012,0.6293897033753836,0.6972111553784861,0.5042330677290837,0.9000835678393816,0.766266495601173,L[all/B/mean]_D[all/A/mean]_T[act/B/median]
0.7804295942720764,0.6126832594613024,0.7335657370517928,0.6225099601593626,0.7021547290198816,0.47579677623815586,L[all/B/mean]_D[all/A/mean]_T[act/B/std]
0.8077054210705762,0.5980225025571088,0.7196215139442231,0.5241533864541832,0.8991889651919276,0.7494680369431366,L[all/B/mean]_D[all/A/mean]_T[act/B/q75]
