block,cohort,mode,detector,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift
reference_pairwise_and,development_main,per_task,flow_settling_log_ratio+partial_query_d1,112,0,0.2299794661190965,0.0,1.0,19,0,1.0,0.16964285714285715,0.8211477946109552,1.2178075695542503
reference_pairwise_and,external_8b,per_task,flow_settling_log_ratio+partial_query_d1,103,3,0.18262411347517732,0.00019952114924181964,0.9716981132075472,27,0,1.0,0.2621359223300971,0.7495967066912297,1.2962945334921334
reference_pairwise_and,development_main,per_task,flow_settling_log_ratio+state_action_alignment,22,1,0.045174537987679675,6.986655488017886e-05,0.9565217391304348,13,1,0.9285714285714286,0.5909090909090909,0.381343003137353,2.508297598909695
reference_pairwise_and,external_8b,per_task,flow_settling_log_ratio+state_action_alignment,32,4,0.05673758865248227,0.00026602819898909286,0.8888888888888888,18,3,0.8571428571428571,0.5625,0.4355472812785273,2.0408550967867365
reference_pairwise_and,development_main,per_task,mobility+partial_edge_std,81,3,0.16632443531827515,0.00020959966464053657,0.9642857142857143,21,2,0.9130434782608695,0.25925925925925924,0.7402830318371907,1.3025905941577602
reference_pairwise_and,external_8b,per_task,mobility+partial_edge_std,89,5,0.15780141843971632,0.00033253524873636604,0.9468085106382979,24,3,0.8888888888888888,0.2696629213483146,0.701909155712606,1.348904630937689
reference_pairwise_and,development_main,per_task,mobility+partial_query_d1,139,6,0.28542094455852157,0.00041919932928107315,0.9586206896551724,24,2,0.9230769230769231,0.17266187050359713,0.7247373445061976,1.322714631613653
reference_pairwise_and,external_8b,per_task,mobility+partial_query_d1,145,10,0.2570921985815603,0.0006650704974727321,0.9354838709677419,42,2,0.9545454545454546,0.2896551724137931,0.6586026704563159,1.4204070419568562
reference_pairwise_and,development_main,per_task,mobility+state_action_alignment,20,1,0.04106776180698152,6.986655488017886e-05,0.9523809523809523,10,0,1.0,0.5,0.4241094309857269,2.2456019196918167
reference_pairwise_and,external_8b,per_task,mobility+state_action_alignment,29,3,0.051418439716312055,0.00019952114924181964,0.90625,13,3,0.8125,0.4482758620689655,0.5723995367529766,1.5832472631631411
reference_pairwise_and,development_main,per_task,partial_edge_std+partial_query_d1,69,2,0.14168377823408623,0.00013973310976035772,0.971830985915493,18,1,0.9473684210526315,0.2608695652173913,0.7425169978362278,1.30883331795435
reference_pairwise_and,external_8b,per_task,partial_edge_std+partial_query_d1,68,1,0.12056737588652482,6.650704974727321e-05,0.9855072463768116,20,0,1.0,0.29411764705882354,0.7097245695436949,1.3885770461778242
reference_pairwise_and,development_main,per_task,partial_edge_std+state_action_alignment,14,0,0.028747433264887063,0.0,1.0,9,0,1.0,0.6428571428571429,0.39907128509831785,2.5058179762385895
reference_pairwise_and,external_8b,per_task,partial_edge_std+state_action_alignment,18,2,0.031914893617021274,0.00013301409949454643,0.9,9,0,1.0,0.5,0.5561473237081289,1.618276240186185
reference_pairwise_and,development_main,per_task,partial_query_d1+state_action_alignment,10,0,0.02053388090349076,0.0,1.0,5,0,1.0,0.5,0.43219629650792246,2.313763463685
reference_pairwise_and,external_8b,per_task,partial_query_d1+state_action_alignment,8,0,0.014184397163120567,0.0,1.0,6,0,1.0,0.75,0.40664778279423586,2.459130585020307
reference_single,development_main,global,action_consensus,15,6,0.030800821355236138,0.00041919932928107315,0.7142857142857143,13,6,0.6842105263157895,0.8666666666666667,0.208327392940707,3.428669193249158
reference_single,external_8b,global,action_consensus,15,5,0.026595744680851064,0.00033253524873636604,0.75,13,5,0.7222222222222222,0.8666666666666667,0.2247714134348656,3.3367232449127053
reference_single,development_main,global,conditional_effective_rank,42,20,0.08624229979466119,0.0013973310976035773,0.6774193548387096,27,17,0.6136363636363636,0.6428571428571429,0.22657068539306316,2.9898808562259394
reference_single,external_8b,global,conditional_effective_rank,88,158,0.15602836879432624,0.010508113860069168,0.35772357723577236,46,155,0.22885572139303484,0.5227272727272727,0.18227520306494632,1.962546584618601
reference_single,development_main,global,conditional_energy,26,6,0.053388090349075976,0.00041919932928107315,0.8125,2,0,1.0,0.07692307692307693,0.5362986483126245,1.5150140738866256
reference_single,external_8b,global,conditional_energy,33,8,0.05851063829787234,0.0005320563979781857,0.8048780487804879,3,2,0.6,0.09090909090909091,0.547199161584969,1.4709051206313053
reference_single,development_main,global,conditional_query_d1,178,30,0.3655030800821355,0.0020959966464053656,0.8557692307692307,24,11,0.6857142857142857,0.1348314606741573,0.5267333464783104,1.6246725909624353
reference_single,external_8b,global,conditional_query_d1,194,31,0.34397163120567376,0.0020617185421654693,0.8622222222222222,38,10,0.7916666666666666,0.1958762886597938,0.4994217760998185,1.7264409833220637
reference_single,development_main,global,expert_load_effective_rank,214,15,0.4394250513347023,0.0010479983232026828,0.9344978165938864,12,8,0.6,0.056074766355140186,0.7719441899794607,1.2105769156948392
reference_single,external_8b,global,expert_load_effective_rank,237,36,0.42021276595744683,0.0023942537909018356,0.8681318681318682,30,22,0.5769230769230769,0.12658227848101267,0.6711226645210323,1.293551706753098
reference_single,development_main,global,flow_endpoint,57,3,0.11704312114989733,0.00020959966464053657,0.95,5,3,0.625,0.08771929824561403,0.8599684336524185,1.1046917105610534
reference_single,external_8b,global,flow_endpoint,59,9,0.10460992907801418,0.0005985634477254589,0.8676470588235294,5,7,0.4166666666666667,0.0847457627118644,0.7899495654019094,1.0983575367651341
reference_single,development_main,global,flow_path,49,1,0.10061601642710473,6.986655488017886e-05,0.98,2,1,0.6666666666666666,0.04081632653061224,0.9059632836927315,1.0817215417444874
reference_single,external_8b,global,flow_path,50,4,0.08865248226950355,0.00026602819898909286,0.9259259259259259,3,4,0.42857142857142855,0.06,0.7499984373666172,1.2345704734759482
reference_single,development_main,global,flow_settling_log_ratio,4,1,0.008213552361396304,6.986655488017886e-05,0.8,2,0,1.0,0.5,0.4601477594215897,1.7385719774135333
reference_single,external_8b,global,flow_settling_log_ratio,3,2,0.005319148936170213,0.00013301409949454643,0.6,3,2,0.6,1.0,0.13219577022243054,4.538723130024882
reference_single,development_main,global,mobility,172,15,0.3531827515400411,0.0010479983232026828,0.9197860962566845,18,5,0.782608695652174,0.10465116279069768,0.5277507755702584,1.7428417708393027
reference_single,external_8b,global,mobility,195,17,0.34574468085106386,0.0011306198457036445,0.9198113207547169,36,4,0.9,0.18461538461538463,0.5214150585184776,1.7640674271437853
reference_single,development_main,global,partial_edge_std,69,40,0.14168377823408623,0.0027946621952071545,0.6330275229357798,52,34,0.6046511627906976,0.7536231884057971,0.21558892757931186,2.9362710323001107
reference_single,external_8b,global,partial_edge_std,99,147,0.17553191489361702,0.009776536312849162,0.4024390243902439,55,143,0.2777777777777778,0.5555555555555556,0.20027358768763975,2.0094463230863724
reference_single,development_main,global,partial_query_d1,40,21,0.08213552361396304,0.001467197652483756,0.6557377049180327,30,20,0.6,0.75,0.20330720986407597,3.225353913205714
reference_single,external_8b,global,partial_query_d1,65,173,0.11524822695035461,0.011505719606278265,0.27310924369747897,37,168,0.18048780487804877,0.5692307692307692,0.15404120866125848,1.772962222713111
reference_single,development_main,global,state_action_alignment,26,6,0.053388090349075976,0.00041919932928107315,0.8125,2,0,1.0,0.07692307692307693,0.5362986483126245,1.5150140738866256
reference_single,external_8b,global,state_action_alignment,33,8,0.05851063829787234,0.0005320563979781857,0.8048780487804879,3,2,0.6,0.09090909090909091,0.5457194138418074,1.4748935595203234
reference_pairwise_and,development_main,global,action_consensus+conditional_effective_rank,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,external_8b,global,action_consensus+conditional_effective_rank,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,development_main,global,action_consensus+conditional_energy,1,0,0.002053388090349076,0.0,1.0,0,0,0.0,0.0,1.0,1.0
reference_pairwise_and,external_8b,global,action_consensus+conditional_energy,1,0,0.0017730496453900709,0.0,1.0,0,0,0.0,0.0,0.9906542056074766,1.009433962264151
reference_pairwise_and,development_main,global,action_consensus+conditional_query_d1,10,0,0.02053388090349076,0.0,1.0,0,0,0.0,0.0,0.8298880323120427,1.2049818301560882
reference_pairwise_and,external_8b,global,action_consensus+conditional_query_d1,9,0,0.015957446808510637,0.0,1.0,0,0,0.0,0.0,0.9152261406886831,1.0926261341787362
reference_pairwise_and,development_main,global,action_consensus+expert_load_effective_rank,1,0,0.002053388090349076,0.0,1.0,0,0,0.0,0.0,0.5362318840579711,1.8648648648648647
reference_pairwise_and,external_8b,global,action_consensus+expert_load_effective_rank,1,0,0.0017730496453900709,0.0,1.0,0,0,0.0,0.0,0.9927536231884058,1.0072992700729928
reference_pairwise_and,development_main,global,action_consensus+flow_endpoint,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,external_8b,global,action_consensus+flow_endpoint,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,development_main,global,action_consensus+flow_path,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,external_8b,global,action_consensus+flow_path,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,development_main,global,action_consensus+flow_settling_log_ratio,3,0,0.006160164271047228,0.0,1.0,2,0,1.0,0.6666666666666666,0.4078878994312398,2.4516539995288
reference_pairwise_and,external_8b,global,action_consensus+flow_settling_log_ratio,3,0,0.005319148936170213,0.0,1.0,3,0,1.0,1.0,0.21054524558023188,4.749572934996211
reference_pairwise_and,development_main,global,action_consensus+mobility,14,0,0.028747433264887063,0.0,1.0,11,0,1.0,0.7857142857142857,0.2542896521940734,3.932523369990698
reference_pairwise_and,external_8b,global,action_consensus+mobility,15,0,0.026595744680851064,0.0,1.0,13,0,1.0,0.8666666666666667,0.28831541490556767,3.468423637104285
reference_pairwise_and,development_main,global,action_consensus+partial_edge_std,1,0,0.002053388090349076,0.0,1.0,0,0,0.0,0.0,0.43529411764705883,2.2972972972972974
reference_pairwise_and,external_8b,global,action_consensus+partial_edge_std,1,0,0.0017730496453900709,0.0,1.0,0,0,0.0,0.0,0.9217391304347826,1.0849056603773586
reference_pairwise_and,development_main,global,action_consensus+partial_query_d1,1,0,0.002053388090349076,0.0,1.0,0,0,0.0,0.0,0.43529411764705883,2.2972972972972974
reference_pairwise_and,external_8b,global,action_consensus+partial_query_d1,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,development_main,global,action_consensus+state_action_alignment,1,0,0.002053388090349076,0.0,1.0,0,0,0.0,0.0,1.0,1.0
reference_pairwise_and,external_8b,global,action_consensus+state_action_alignment,1,0,0.0017730496453900709,0.0,1.0,0,0,0.0,0.0,0.9906542056074766,1.009433962264151
reference_pairwise_and,development_main,global,conditional_effective_rank+conditional_energy,4,2,0.008213552361396304,0.00013973310976035772,0.6666666666666666,0,0,0.0,0.0,0.6038917553745371,1.103950601632566
reference_pairwise_and,external_8b,global,conditional_effective_rank+conditional_energy,14,2,0.024822695035460994,0.00013301409949454643,0.875,2,1,0.6666666666666666,0.14285714285714285,0.5096116138127893,1.7169938366464301
reference_pairwise_and,development_main,global,conditional_effective_rank+conditional_query_d1,22,3,0.045174537987679675,0.00020959966464053657,0.88,6,1,0.8571428571428571,0.2727272727272727,0.3661059707967961,2.403675629995219
reference_pairwise_and,external_8b,global,conditional_effective_rank+conditional_query_d1,43,4,0.07624113475177305,0.00026602819898909286,0.9148936170212766,10,1,0.9090909090909091,0.23255813953488372,0.5039230799805718,1.8155421995288432
reference_pairwise_and,development_main,global,conditional_effective_rank+expert_load_effective_rank,23,2,0.04722792607802875,0.00013973310976035772,0.92,0,1,0.0,0.0,0.6597430276383122,1.3944823385149396
reference_pairwise_and,external_8b,global,conditional_effective_rank+expert_load_effective_rank,42,5,0.07446808510638298,0.00033253524873636604,0.8936170212765957,7,4,0.6363636363636364,0.16666666666666666,0.6035422235879455,1.4806205537107409
reference_pairwise_and,development_main,global,conditional_effective_rank+flow_endpoint,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,external_8b,global,conditional_effective_rank+flow_endpoint,1,0,0.0017730496453900709,0.0,1.0,0,0,0.0,0.0,0.9790209790209791,1.0214285714285714
reference_pairwise_and,development_main,global,conditional_effective_rank+flow_path,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,0.48577680525164113,2.0585585585585586
reference_pairwise_and,external_8b,global,conditional_effective_rank+flow_path,8,1,0.014184397163120567,6.650704974727321e-05,0.8888888888888888,0,1,0.0,0.0,0.6016714731617718,1.4773658525271194
reference_pairwise_and,development_main,global,conditional_effective_rank+flow_settling_log_ratio,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,external_8b,global,conditional_effective_rank+flow_settling_log_ratio,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,development_main,global,conditional_effective_rank+mobility,19,0,0.039014373716632446,0.0,1.0,0,0,0.0,0.0,0.5934790348838339,1.6849794874316621
reference_pairwise_and,external_8b,global,conditional_effective_rank+mobility,38,2,0.0673758865248227,0.00013301409949454643,0.95,3,1,0.75,0.07894736842105263,0.5665706197847049,1.6767547889458105
reference_pairwise_and,development_main,global,conditional_effective_rank+partial_edge_std,36,17,0.07392197125256673,0.0011877314329630407,0.6792452830188679,27,14,0.6585365853658537,0.75,0.20942216336690234,3.2434259683816147
reference_pairwise_and,external_8b,global,conditional_effective_rank+partial_edge_std,73,110,0.12943262411347517,0.007315775472200053,0.3989071038251366,38,107,0.2620689655172414,0.5205479452054794,0.20460899081594972,1.9496069172442296
reference_pairwise_and,development_main,global,conditional_effective_rank+partial_query_d1,25,9,0.0513347022587269,0.0006287989939216097,0.7352941176470589,20,8,0.7142857142857143,0.8,0.1993420269919509,3.6886056028553824
reference_pairwise_and,external_8b,global,conditional_effective_rank+partial_query_d1,50,106,0.08865248226950355,0.00704974727321096,0.32051282051282054,28,103,0.21374045801526717,0.56,0.16590709296892084,1.9318813606893936
reference_pairwise_and,development_main,global,conditional_effective_rank+state_action_alignment,4,2,0.008213552361396304,0.00013973310976035772,0.6666666666666666,0,0,0.0,0.0,0.6038917553745371,1.103950601632566
reference_pairwise_and,external_8b,global,conditional_effective_rank+state_action_alignment,14,2,0.024822695035460994,0.00013301409949454643,0.875,2,1,0.6666666666666666,0.14285714285714285,0.5058197602209377,1.7298651986585254
reference_pairwise_and,development_main,global,conditional_energy+conditional_query_d1,10,1,0.02053388090349076,6.986655488017886e-05,0.9090909090909091,0,0,0.0,0.0,0.5424350064868942,1.6759443955851576
reference_pairwise_and,external_8b,global,conditional_energy+conditional_query_d1,18,1,0.031914893617021274,6.650704974727321e-05,0.9473684210526315,0,0,0.0,0.0,0.6379583664928163,1.4850003868760286
reference_pairwise_and,development_main,global,conditional_energy+expert_load_effective_rank,13,4,0.026694045174537988,0.00027946621952071543,0.7647058823529411,0,0,0.0,0.0,0.6322811882565599,1.2094395603663721
reference_pairwise_and,external_8b,global,conditional_energy+expert_load_effective_rank,16,5,0.028368794326241134,0.00033253524873636604,0.7619047619047619,3,1,0.75,0.1875,0.45530107835853384,1.6734086478591388
reference_pairwise_and,development_main,global,conditional_energy+flow_endpoint,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,external_8b,global,conditional_energy+flow_endpoint,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,development_main,global,conditional_energy+flow_path,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,external_8b,global,conditional_energy+flow_path,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,development_main,global,conditional_energy+flow_settling_log_ratio,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,0.9021739130434783,1.108433734939759
reference_pairwise_and,external_8b,global,conditional_energy+flow_settling_log_ratio,1,0,0.0017730496453900709,0.0,1.0,0,0,0.0,0.0,0.9906542056074766,1.009433962264151
reference_pairwise_and,development_main,global,conditional_energy+mobility,12,2,0.024640657084188913,0.00013973310976035772,0.8571428571428571,0,0,0.0,0.0,0.6318713276581963,1.3565148783052852
reference_pairwise_and,external_8b,global,conditional_energy+mobility,14,1,0.024822695035460994,6.650704974727321e-05,0.9333333333333333,2,1,0.6666666666666666,0.14285714285714285,0.6067994367772641,1.5381249170076752
reference_pairwise_and,development_main,global,conditional_energy+partial_edge_std,5,2,0.01026694045174538,0.00013973310976035772,0.7142857142857143,0,0,0.0,0.0,0.5832825516342527,1.2245964023515092
reference_pairwise_and,external_8b,global,conditional_energy+partial_edge_std,10,1,0.01773049645390071,6.650704974727321e-05,0.9090909090909091,0,0,0.0,0.0,0.5857753386440101,1.5519446605508016
reference_pairwise_and,development_main,global,conditional_energy+partial_query_d1,3,1,0.006160164271047228,6.986655488017886e-05,0.75,0,0,0.0,0.0,0.5681202710333145,1.3201430018257878
reference_pairwise_and,external_8b,global,conditional_energy+partial_query_d1,9,2,0.015957446808510637,0.00013301409949454643,0.8181818181818182,0,0,0.0,0.0,0.5224240620957512,1.566125830612794
reference_pairwise_and,development_main,global,conditional_energy+state_action_alignment,26,6,0.053388090349075976,0.00041919932928107315,0.8125,2,0,1.0,0.07692307692307693,0.5362986483126245,1.5150140738866256
reference_pairwise_and,external_8b,global,conditional_energy+state_action_alignment,33,8,0.05851063829787234,0.0005320563979781857,0.8048780487804879,3,2,0.6,0.09090909090909091,0.547199161584969,1.4709051206313053
reference_pairwise_and,development_main,global,conditional_query_d1+expert_load_effective_rank,89,2,0.18275154004106775,0.00013973310976035772,0.978021978021978,0,0,0.0,0.0,0.7989368602997036,1.224154281297141
reference_pairwise_and,external_8b,global,conditional_query_d1+expert_load_effective_rank,82,7,0.1453900709219858,0.0004655493482309125,0.9213483146067416,6,0,1.0,0.07317073170731707,0.7033244259070478,1.309990497512606
reference_pairwise_and,development_main,global,conditional_query_d1+flow_endpoint,11,0,0.022587268993839837,0.0,1.0,0,0,0.0,0.0,1.0,1.0
reference_pairwise_and,external_8b,global,conditional_query_d1+flow_endpoint,3,1,0.005319148936170213,6.650704974727321e-05,0.75,0,0,0.0,0.0,0.9807446075051709,0.7647250815967863
reference_pairwise_and,development_main,global,conditional_query_d1+flow_path,5,0,0.01026694045174538,0.0,1.0,0,0,0.0,0.0,1.0,1.0
reference_pairwise_and,external_8b,global,conditional_query_d1+flow_path,4,0,0.0070921985815602835,0.0,1.0,0,0,0.0,0.0,0.9631129195603276,1.0382998500907992
reference_pairwise_and,development_main,global,conditional_query_d1+flow_settling_log_ratio,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,0.9021739130434783,1.108433734939759
reference_pairwise_and,external_8b,global,conditional_query_d1+flow_settling_log_ratio,2,0,0.0035460992907801418,0.0,1.0,0,0,0.0,0.0,0.9860678435444791,1.0141290039491004
reference_pairwise_and,development_main,global,conditional_query_d1+mobility,119,6,0.24435318275154005,0.00041919932928107315,0.952,1,0,1.0,0.008403361344537815,0.5532842595958242,1.7206345264465663
reference_pairwise_and,external_8b,global,conditional_query_d1+mobility,140,9,0.24822695035460993,0.0005985634477254589,0.9395973154362416,10,0,1.0,0.07142857142857142,0.5595080991638286,1.6793274607471227
reference_pairwise_and,development_main,global,conditional_query_d1+partial_edge_std,40,9,0.08213552361396304,0.0006287989939216097,0.8163265306122449,12,3,0.8,0.3,0.3440757360513722,2.3725198991955754
reference_pairwise_and,external_8b,global,conditional_query_d1+partial_edge_std,49,5,0.08687943262411348,0.00033253524873636604,0.9074074074074074,14,2,0.875,0.2857142857142857,0.4338241170381373,2.0916481398097044
reference_pairwise_and,development_main,global,conditional_query_d1+partial_query_d1,25,6,0.0513347022587269,0.00041919932928107315,0.8064516129032258,7,3,0.7,0.28,0.36318546480657793,2.2204952869815937
reference_pairwise_and,external_8b,global,conditional_query_d1+partial_query_d1,35,4,0.06205673758865248,0.00026602819898909286,0.8974358974358975,11,2,0.8461538461538461,0.3142857142857143,0.43411813243260994,2.067261951043269
reference_pairwise_and,development_main,global,conditional_query_d1+state_action_alignment,10,1,0.02053388090349076,6.986655488017886e-05,0.9090909090909091,0,0,0.0,0.0,0.5424350064868942,1.6759443955851576
reference_pairwise_and,external_8b,global,conditional_query_d1+state_action_alignment,18,1,0.031914893617021274,6.650704974727321e-05,0.9473684210526315,0,0,0.0,0.0,0.6347652266259939,1.4924705722905403
reference_pairwise_and,development_main,global,expert_load_effective_rank+flow_endpoint,54,0,0.11088295687885011,0.0,1.0,2,0,1.0,0.037037037037037035,0.960636298917227,1.040976695474803
reference_pairwise_and,external_8b,global,expert_load_effective_rank+flow_endpoint,55,2,0.0975177304964539,0.00013301409949454643,0.9649122807017544,1,0,1.0,0.01818181818181818,0.9455678805624401,1.0204579708521908
reference_pairwise_and,development_main,global,expert_load_effective_rank+flow_path,38,0,0.07802874743326489,0.0,1.0,0,0,0.0,0.0,0.9904879487862199,1.0096033992391695
reference_pairwise_and,external_8b,global,expert_load_effective_rank+flow_path,32,0,0.05673758865248227,0.0,1.0,0,0,0.0,0.0,0.944565782133042,1.0586875143219512
reference_pairwise_and,development_main,global,expert_load_effective_rank+flow_settling_log_ratio,1,0,0.002053388090349076,0.0,1.0,0,0,0.0,0.0,0.8043478260869565,1.2432432432432432
reference_pairwise_and,external_8b,global,expert_load_effective_rank+flow_settling_log_ratio,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,development_main,global,expert_load_effective_rank+mobility,63,3,0.1293634496919918,0.00020959966464053657,0.9545454545454546,1,0,1.0,0.015873015873015872,0.7346237304132275,1.2993664852189306
reference_pairwise_and,external_8b,global,expert_load_effective_rank+mobility,69,3,0.12234042553191489,0.00019952114924181964,0.9583333333333334,10,1,0.9090909090909091,0.14492753623188406,0.6672635426350707,1.4362141374438164
reference_pairwise_and,development_main,global,expert_load_effective_rank+partial_edge_std,30,1,0.061601642710472276,6.986655488017886e-05,0.967741935483871,0,0,0.0,0.0,0.7471862485504673,1.295181673058463
reference_pairwise_and,external_8b,global,expert_load_effective_rank+partial_edge_std,41,1,0.0726950354609929,6.650704974727321e-05,0.9761904761904762,1,0,1.0,0.024390243902439025,0.8077145169639477,1.2085835473897375
reference_pairwise_and,development_main,global,expert_load_effective_rank+partial_query_d1,23,0,0.04722792607802875,0.0,1.0,1,0,1.0,0.043478260869565216,0.6283590000188266,1.5914469275844516
reference_pairwise_and,external_8b,global,expert_load_effective_rank+partial_query_d1,24,3,0.0425531914893617,0.00019952114924181964,0.8888888888888888,0,0,0.0,0.0,0.7674103503011146,1.1582967164048659
reference_pairwise_and,development_main,global,expert_load_effective_rank+state_action_alignment,13,4,0.026694045174537988,0.00027946621952071543,0.7647058823529411,0,0,0.0,0.0,0.6322811882565599,1.2094395603663721
reference_pairwise_and,external_8b,global,expert_load_effective_rank+state_action_alignment,16,5,0.028368794326241134,0.00033253524873636604,0.7619047619047619,3,1,0.75,0.1875,0.45530107835853384,1.6734086478591388
reference_pairwise_and,development_main,global,flow_endpoint+flow_path,34,1,0.06981519507186858,6.986655488017886e-05,0.9714285714285714,2,1,0.6666666666666666,0.058823529411764705,0.9112767302312356,1.0660083147103652
reference_pairwise_and,external_8b,global,flow_endpoint+flow_path,30,2,0.05319148936170213,0.00013301409949454643,0.9375,2,2,0.5,0.06666666666666667,0.8333786692822341,1.124938799798467
reference_pairwise_and,development_main,global,flow_endpoint+flow_settling_log_ratio,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,external_8b,global,flow_endpoint+flow_settling_log_ratio,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,development_main,global,flow_endpoint+mobility,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,external_8b,global,flow_endpoint+mobility,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,development_main,global,flow_endpoint+partial_edge_std,1,0,0.002053388090349076,0.0,1.0,0,0,0.0,0.0,1.0,1.0
reference_pairwise_and,external_8b,global,flow_endpoint+partial_edge_std,2,0,0.0035460992907801418,0.0,1.0,0,0,0.0,0.0,0.9859154929577465,1.0142857142857142
reference_pairwise_and,development_main,global,flow_endpoint+partial_query_d1,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,0.984375,1.0158730158730158
reference_pairwise_and,external_8b,global,flow_endpoint+partial_query_d1,1,0,0.0017730496453900709,0.0,1.0,0,0,0.0,0.0,0.8536585365853658,1.1714285714285715
reference_pairwise_and,development_main,global,flow_endpoint+state_action_alignment,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,external_8b,global,flow_endpoint+state_action_alignment,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,development_main,global,flow_path+flow_settling_log_ratio,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,external_8b,global,flow_path+flow_settling_log_ratio,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,development_main,global,flow_path+mobility,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,0.9955357142857143,1.0044843049327354
reference_pairwise_and,external_8b,global,flow_path+mobility,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,development_main,global,flow_path+partial_edge_std,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,0.7428884026258206,1.346097201767305
reference_pairwise_and,external_8b,global,flow_path+partial_edge_std,7,1,0.012411347517730497,6.650704974727321e-05,0.875,0,1,0.0,0.0,0.7462760671890004,1.1724883571516158
reference_pairwise_and,development_main,global,flow_path+partial_query_d1,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,0.7350759026258206,1.3604037303193097
reference_pairwise_and,external_8b,global,flow_path+partial_query_d1,6,1,0.010638297872340425,6.650704974727321e-05,0.8571428571428571,0,1,0.0,0.0,0.6575952686458505,1.303450462634751
reference_pairwise_and,development_main,global,flow_path+state_action_alignment,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,external_8b,global,flow_path+state_action_alignment,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,development_main,global,flow_settling_log_ratio+mobility,4,0,0.008213552361396304,0.0,1.0,1,0,1.0,0.25,0.5390345386553678,1.8551686919627073
reference_pairwise_and,external_8b,global,flow_settling_log_ratio+mobility,3,0,0.005319148936170213,0.0,1.0,3,0,1.0,1.0,0.215719298245614,4.635653871177619
reference_pairwise_and,development_main,global,flow_settling_log_ratio+partial_edge_std,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,external_8b,global,flow_settling_log_ratio+partial_edge_std,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,development_main,global,flow_settling_log_ratio+partial_query_d1,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,external_8b,global,flow_settling_log_ratio+partial_query_d1,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
reference_pairwise_and,development_main,global,flow_settling_log_ratio+state_action_alignment,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,0.9021739130434783,1.108433734939759
reference_pairwise_and,external_8b,global,flow_settling_log_ratio+state_action_alignment,1,0,0.0017730496453900709,0.0,1.0,0,0,0.0,0.0,0.9906542056074766,1.009433962264151
reference_pairwise_and,development_main,global,mobility+partial_edge_std,32,0,0.06570841889117043,0.0,1.0,0,0,0.0,0.0,0.53607190988122,1.8654213764373044
reference_pairwise_and,external_8b,global,mobility+partial_edge_std,39,2,0.06914893617021277,0.00013301409949454643,0.9512195121951219,0,0,0.0,0.0,0.5962892234746868,1.5952317679870032
