corpus,slice,stat,t,auc_success,npairs,n_alive,n_scored,censored
B,main,R:hel_to_fail_ref_W3,20,0.6348002023267577,1977,512,440,False
B,main,R:hel_to_fail_ref_W5,20,0.6444107233181589,1977,512,440,False
B,main,R:hel_to_fail_ref_W8,20,0.6479514415781487,1977,512,440,False
B,main,R:hel_to_fail_ref_W12,20,0.6439049064238745,1977,512,440,False
B,main,R:succ_minus_fail_ref,20,0.2862923621648963,1977,512,408,False
B,main,R:succ_minus_fail_ref_W3,20,0.28072837632776937,1977,512,408,False
B,main,R:succ_minus_fail_ref_W5,20,0.27870510875063226,1977,512,408,False
B,main,R:succ_minus_fail_ref_W8,20,0.2665655032878098,1977,512,408,False
B,main,R:succ_minus_fail_ref_W12,20,0.2716236722306525,1977,512,408,False
B,main,I:ent_norm,25,0.4509462151394422,2008,512,512,False
B,main,I:top1,25,0.576195219123506,2008,512,512,False
B,main,I:top4mass,25,0.5532868525896414,2008,512,512,False
B,main,I:gap45,25,0.5059760956175299,2008,512,512,False
B,main,I:kl_p_unif,25,0.5493027888446215,2008,512,512,False
B,main,I:kl_unif_p,25,0.5567729083665338,2008,512,512,False
B,main,I:bhatt_unif,25,0.5517928286852589,2008,512,512,False
B,main,I:hell_unif,25,0.5562749003984063,2008,512,512,False
B,main,I:gini,25,0.545816733067729,2008,512,512,False
B,main,I:partratio,25,0.4541832669322709,2008,512,512,False
B,main,I:ent_tokstd,25,0.5966135458167331,2008,512,512,False
B,main,I:top1_tokstd,25,0.6384462151394422,2008,512,512,False
B,main,I:pr_tokstd,25,0.5946215139442231,2008,512,512,False
B,main,I:tok_heterog,25,0.6294820717131474,2008,512,512,False
B,main,I:ent_laystd,25,0.50199203187251,2008,512,512,False
B,main,I:lay_heterog,25,0.5941235059760956,2008,512,512,False
B,main,H:hel_prev_mean_W3,25,0.45119521912350596,2008,512,512,False
B,main,H:hel_prev_std_W3,25,0.4203187250996016,2008,512,512,False
B,main,H:hel_prev_max_W3,25,0.41832669322709165,2008,512,512,False
B,main,H:hel_to_winmean_W3,25,0.4995019920318725,2008,512,512,False
B,main,H:hel_prev_mean_W5,25,0.41932270916334663,2008,512,512,False
B,main,H:hel_prev_std_W5,25,0.4123505976095618,2008,512,512,False
B,main,H:hel_prev_max_W5,25,0.3884462151394422,2008,512,512,False
B,main,H:hel_to_winmean_W5,25,0.4950199203187251,2008,512,512,False
B,main,H:hel_prev_mean_W8,25,0.5249003984063745,2008,512,512,False
B,main,H:hel_prev_std_W8,25,0.5184262948207171,2008,512,512,False
B,main,H:hel_prev_max_W8,25,0.49203187250996017,2008,512,512,False
B,main,H:hel_to_winmean_W8,25,0.5209163346613546,2008,512,512,False
B,main,H:hel_prev_mean_W12,25,0.5408366533864541,2008,512,512,False
B,main,H:hel_prev_std_W12,25,0.47410358565737054,2008,512,512,False
B,main,H:hel_prev_max_W12,25,0.46663346613545814,2008,512,512,False
B,main,H:hel_to_winmean_W12,25,0.5209163346613546,2008,512,512,False
B,main,H:hel_prev_mean_W16,25,0.5956175298804781,2008,512,512,False
B,main,H:hel_prev_std_W16,25,0.5403386454183267,2008,512,512,False
B,main,H:hel_prev_max_W16,25,0.5537848605577689,2008,512,512,False
B,main,H:hel_to_winmean_W16,25,0.5298804780876494,2008,512,512,False
B,main,H:js_prev_mean_W8,25,0.5273904382470119,2008,512,512,False
B,main,H:l1_prev_mean_W8,25,0.5199203187250996,2008,512,512,False
B,main,H:hel_to_first,25,0.5413346613545816,2008,512,512,False
B,main,H:cum_speed,25,0.5766932270916335,2008,512,512,False
B,main,H:straightness,25,0.5199203187250996,2008,512,512,False
B,main,H:ewm_rate_a0.15,25,0.5134462151394422,2008,512,512,False
B,main,H:ewm_rate_a0.3,25,0.4701195219123506,2008,512,512,False
B,main,H:ewm_rate_a0.5,25,0.49252988047808766,2008,512,512,False
B,main,H:acf_lag1,25,0.521414342629482,2008,512,512,False
B,main,H:acf_lag2,25,0.5592629482071713,2008,512,512,False
B,main,H:acf_lag3,25,0.3979083665338645,2008,512,512,False
B,main,R:hel_to_cohort_LOO,25,0.5552788844621513,2008,512,512,False
B,main,R:hel_to_succ_ref,25,0.30229083665338646,2008,512,480,False
B,main,R:hel_to_fail_ref,25,0.656044511886697,1977,512,440,False
B,main,R:hel_to_succ_ref_W3,25,0.2818725099601594,2008,512,480,False
B,main,R:hel_to_succ_ref_W5,25,0.2559760956175299,2008,512,480,False
B,main,R:hel_to_succ_ref_W8,25,0.2589641434262948,2008,512,480,False
B,main,R:hel_to_succ_ref_W12,25,0.2589641434262948,2008,512,480,False
B,main,R:hel_to_cohort_LOO_W3,25,0.5567729083665338,2008,512,512,False
B,main,R:hel_to_cohort_LOO_W5,25,0.5438247011952191,2008,512,512,False
B,main,R:hel_to_cohort_LOO_W8,25,0.5353585657370518,2008,512,512,False
B,main,R:hel_to_cohort_LOO_W12,25,0.5184262948207171,2008,512,512,False
B,main,R:hel_to_fail_ref_W3,25,0.6590794132524026,1977,512,440,False
B,main,R:hel_to_fail_ref_W5,25,0.661608497723824,1977,512,440,False
B,main,R:hel_to_fail_ref_W8,25,0.6828528072837633,1977,512,440,False
B,main,R:hel_to_fail_ref_W12,25,0.6919575113808801,1977,512,440,False
B,main,R:succ_minus_fail_ref,25,0.23621648963075367,1977,512,408,False
B,main,R:succ_minus_fail_ref_W3,25,0.23267577137076378,1977,512,408,False
B,main,R:succ_minus_fail_ref_W5,25,0.21699544764795145,1977,512,408,False
B,main,R:succ_minus_fail_ref_W8,25,0.22862923621648962,1977,512,408,False
B,main,R:succ_minus_fail_ref_W12,25,0.22458270106221548,1977,512,408,False
B,main,I:ent_norm,30,0.32943227091633465,2008,512,512,False
B,main,I:top1,30,0.673804780876494,2008,512,512,False
B,main,I:top4mass,30,0.6688247011952191,2008,512,512,False
B,main,I:gap45,30,0.5851593625498008,2008,512,512,False
B,main,I:kl_p_unif,30,0.670816733067729,2008,512,512,False
B,main,I:kl_unif_p,30,0.647410358565737,2008,512,512,False
B,main,I:bhatt_unif,30,0.6658366533864541,2008,512,512,False
B,main,I:hell_unif,30,0.6733067729083665,2008,512,512,False
B,main,I:gini,30,0.673804780876494,2008,512,512,False
B,main,I:partratio,30,0.3207171314741036,2008,512,512,False
B,main,I:ent_tokstd,30,0.5682270916334662,2008,512,512,False
B,main,I:top1_tokstd,30,0.703187250996016,2008,512,512,False
B,main,I:pr_tokstd,30,0.6045816733067729,2008,512,512,False
B,main,I:tok_heterog,30,0.7216135458167331,2008,512,512,False
B,main,I:ent_laystd,30,0.3695219123505976,2008,512,512,False
B,main,I:lay_heterog,30,0.6289840637450199,2008,512,512,False
B,main,H:hel_prev_mean_W3,30,0.7634462151394422,2008,512,512,False
B,main,H:hel_prev_std_W3,30,0.45667330677290835,2008,512,512,False
B,main,H:hel_prev_max_W3,30,0.723605577689243,2008,512,512,False
B,main,H:hel_to_winmean_W3,30,0.750996015936255,2008,512,512,False
B,main,H:hel_prev_mean_W5,30,0.7599601593625498,2008,512,512,False
B,main,H:hel_prev_std_W5,30,0.6329681274900398,2008,512,512,False
B,main,H:hel_prev_max_W5,30,0.7320717131474104,2008,512,512,False
B,main,H:hel_to_winmean_W5,30,0.7415338645418327,2008,512,512,False
B,main,H:hel_prev_mean_W8,30,0.750996015936255,2008,512,512,False
B,main,H:hel_prev_std_W8,30,0.547808764940239,2008,512,512,False
B,main,H:hel_prev_max_W8,30,0.7061752988047809,2008,512,512,False
B,main,H:hel_to_winmean_W8,30,0.728585657370518,2008,512,512,False
B,main,H:hel_prev_mean_W12,30,0.7689243027888446,2008,512,512,False
B,main,H:hel_prev_std_W12,30,0.3899402390438247,2008,512,512,False
B,main,H:hel_prev_max_W12,30,0.5627490039840638,2008,512,512,False
B,main,H:hel_to_winmean_W12,30,0.7151394422310757,2008,512,512,False
B,main,H:hel_prev_mean_W16,30,0.749003984063745,2008,512,512,False
B,main,H:hel_prev_std_W16,30,0.3700199203187251,2008,512,512,False
B,main,H:hel_prev_max_W16,30,0.4955179282868526,2008,512,512,False
B,main,H:hel_to_winmean_W16,30,0.7066733067729084,2008,512,512,False
B,main,H:js_prev_mean_W8,30,0.74800796812749,2008,512,512,False
B,main,H:l1_prev_mean_W8,30,0.750996015936255,2008,512,512,False
B,main,H:hel_to_first,30,0.6573705179282868,2008,512,512,False
B,main,H:cum_speed,30,0.7639442231075697,2008,512,512,False
B,main,H:straightness,30,0.4805776892430279,2008,512,512,False
B,main,H:ewm_rate_a0.15,30,0.7758964143426295,2008,512,512,False
B,main,H:ewm_rate_a0.3,30,0.7739043824701195,2008,512,512,False
B,main,H:ewm_rate_a0.5,30,0.776394422310757,2008,512,512,False
B,main,H:acf_lag1,30,0.5522908366533864,2008,512,512,False
B,main,H:acf_lag2,30,0.36205179282868527,2008,512,512,False
B,main,H:acf_lag3,30,0.2704183266932271,2008,512,512,False
B,main,R:hel_to_cohort_LOO,30,0.6254980079681275,2008,512,512,False
B,main,R:hel_to_succ_ref,30,0.3286852589641434,2008,512,480,False
B,main,R:hel_to_fail_ref,30,0.7718765806777946,1977,512,440,False
B,main,R:hel_to_succ_ref_W3,30,0.2300796812749004,2008,512,480,False
B,main,R:hel_to_succ_ref_W5,30,0.21314741035856574,2008,512,480,False
B,main,R:hel_to_succ_ref_W8,30,0.20916334661354583,2008,512,480,False
B,main,R:hel_to_succ_ref_W12,30,0.20169322709163345,2008,512,480,False
B,main,R:hel_to_cohort_LOO_W3,30,0.5662350597609562,2008,512,512,False
B,main,R:hel_to_cohort_LOO_W5,30,0.5607569721115537,2008,512,512,False
B,main,R:hel_to_cohort_LOO_W8,30,0.5687250996015937,2008,512,512,False
B,main,R:hel_to_cohort_LOO_W12,30,0.548804780876494,2008,512,512,False
B,main,R:hel_to_fail_ref_W3,30,0.7430450177035913,1977,512,440,False
B,main,R:hel_to_fail_ref_W5,30,0.7389984825493171,1977,512,440,False
B,main,R:hel_to_fail_ref_W8,30,0.7435508345978755,1977,512,440,False
B,main,R:hel_to_fail_ref_W12,30,0.7339403136064745,1977,512,440,False
B,main,R:succ_minus_fail_ref,30,0.1947395042994436,1977,512,408,False
B,main,R:succ_minus_fail_ref_W3,30,0.16793120890237734,1977,512,408,False
B,main,R:succ_minus_fail_ref_W5,30,0.15983813859382903,1977,512,408,False
B,main,R:succ_minus_fail_ref_W8,30,0.17096611026808295,1977,512,408,False
B,main,R:succ_minus_fail_ref_W12,30,0.18310571573090542,1977,512,408,False
B,main,I:ent_norm,35,0.657788944723618,1990,511,511,True
B,main,I:top1,35,0.4984924623115578,1990,511,511,True
B,main,I:top4mass,35,0.4381909547738693,1990,511,511,True
B,main,I:gap45,35,0.4467336683417085,1990,511,511,True
B,main,I:kl_p_unif,35,0.3422110552763819,1990,511,511,True
B,main,I:kl_unif_p,35,0.32110552763819095,1990,511,511,True
B,main,I:bhatt_unif,35,0.3316582914572864,1990,511,511,True
B,main,I:hell_unif,35,0.3442211055276382,1990,511,511,True
B,main,I:gini,35,0.39748743718592966,1990,511,511,True
B,main,I:partratio,35,0.6346733668341709,1990,511,511,True
B,main,I:ent_tokstd,35,0.6246231155778894,1990,511,511,True
B,main,I:top1_tokstd,35,0.6633165829145728,1990,511,511,True
B,main,I:pr_tokstd,35,0.6457286432160804,1990,511,511,True
B,main,I:tok_heterog,35,0.5567839195979899,1990,511,511,True
B,main,I:ent_laystd,35,0.1964824120603015,1990,511,511,True
B,main,I:lay_heterog,35,0.314572864321608,1990,511,511,True
B,main,H:hel_prev_mean_W3,35,0.7015075376884422,1990,511,511,True
B,main,H:hel_prev_std_W3,35,0.5798994974874372,1990,511,511,True
B,main,H:hel_prev_max_W3,35,0.6442211055276382,1990,511,511,True
B,main,H:hel_to_winmean_W3,35,0.6864321608040201,1990,511,511,True
B,main,H:hel_prev_mean_W5,35,0.6824120603015076,1990,511,511,True
B,main,H:hel_prev_std_W5,35,0.6587939698492462,1990,511,511,True
B,main,H:hel_prev_max_W5,35,0.6864321608040201,1990,511,511,True
B,main,H:hel_to_winmean_W5,35,0.6492462311557788,1990,511,511,True
B,main,H:hel_prev_mean_W8,35,0.7155778894472362,1990,511,511,True
B,main,H:hel_prev_std_W8,35,0.535678391959799,1990,511,511,True
B,main,H:hel_prev_max_W8,35,0.6969849246231156,1990,511,511,True
B,main,H:hel_to_winmean_W8,35,0.6251256281407035,1990,511,511,True
B,main,H:hel_prev_mean_W12,35,0.7412060301507538,1990,511,511,True
B,main,H:hel_prev_std_W12,35,0.3683417085427136,1990,511,511,True
B,main,H:hel_prev_max_W12,35,0.7185929648241206,1990,511,511,True
B,main,H:hel_to_winmean_W12,35,0.6040201005025125,1990,511,511,True
B,main,H:hel_prev_mean_W16,35,0.7577889447236181,1990,511,511,True
B,main,H:hel_prev_std_W16,35,0.26683417085427136,1990,511,511,True
B,main,H:hel_prev_max_W16,35,0.6175879396984925,1990,511,511,True
B,main,H:hel_to_winmean_W16,35,0.592964824120603,1990,511,511,True
B,main,H:js_prev_mean_W8,35,0.7110552763819096,1990,511,511,True
B,main,H:l1_prev_mean_W8,35,0.7165829145728643,1990,511,511,True
B,main,H:hel_to_first,35,0.5065326633165829,1990,511,511,True
B,main,H:cum_speed,35,0.7577889447236181,1990,511,511,True
B,main,H:straightness,35,0.18743718592964825,1990,511,511,True
B,main,H:ewm_rate_a0.15,35,0.7195979899497488,1990,511,511,True
B,main,H:ewm_rate_a0.3,35,0.7040201005025125,1990,511,511,True
B,main,H:ewm_rate_a0.5,35,0.7160804020100503,1990,511,511,True
B,main,H:acf_lag1,35,0.3080402010050251,1990,511,511,True
B,main,H:acf_lag2,35,0.21407035175879396,1990,511,511,True
B,main,H:acf_lag3,35,0.1798994974874372,1990,511,511,True
B,main,R:hel_to_cohort_LOO,35,0.5045226130653266,1990,511,511,True
B,main,R:hel_to_succ_ref,35,0.17587939698492464,1990,511,479,True
B,main,R:hel_to_fail_ref,35,0.7656967840735069,1959,511,439,True
B,main,R:hel_to_succ_ref_W3,35,0.09798994974874371,1990,511,479,True
B,main,R:hel_to_succ_ref_W5,35,0.12110552763819095,1990,511,479,True
B,main,R:hel_to_succ_ref_W8,35,0.12010050251256281,1990,511,479,True
B,main,R:hel_to_succ_ref_W12,35,0.12361809045226131,1990,511,479,True
B,main,R:hel_to_cohort_LOO_W3,35,0.3954773869346734,1990,511,511,True
B,main,R:hel_to_cohort_LOO_W5,35,0.4015075376884422,1990,511,511,True
B,main,R:hel_to_cohort_LOO_W8,35,0.45175879396984925,1990,511,511,True
B,main,R:hel_to_cohort_LOO_W12,35,0.4648241206030151,1990,511,511,True
B,main,R:hel_to_fail_ref_W3,35,0.6824910668708525,1959,511,439,True
B,main,R:hel_to_fail_ref_W5,35,0.6850433894844309,1959,511,439,True
B,main,R:hel_to_fail_ref_W8,35,0.7044410413476263,1959,511,439,True
B,main,R:hel_to_fail_ref_W12,35,0.7223072996426748,1959,511,439,True
B,main,R:succ_minus_fail_ref,35,0.0995405819295559,1959,511,407,True
B,main,R:succ_minus_fail_ref_W3,35,0.09545686574783052,1959,511,407,True
B,main,R:succ_minus_fail_ref_W5,35,0.08984175599795814,1959,511,407,True
B,main,R:succ_minus_fail_ref_W8,35,0.09800918836140889,1959,511,407,True
B,main,R:succ_minus_fail_ref_W12,35,0.09749872383869321,1959,511,407,True
B,front,I:ent_norm,15,0.375996015936255,2008,512,512,False
B,front,I:top1,15,0.62699203187251,2008,512,512,False
B,front,I:top4mass,15,0.601593625498008,2008,512,512,False
B,front,I:gap45,15,0.4965139442231076,2008,512,512,False
B,front,I:kl_p_unif,15,0.624003984063745,2008,512,512,False
B,front,I:kl_unif_p,15,0.6374501992031872,2008,512,512,False
B,front,I:bhatt_unif,15,0.6399402390438247,2008,512,512,False
B,front,I:hell_unif,15,0.6090637450199203,2008,512,512,False
B,front,I:gini,15,0.5981075697211156,2008,512,512,False
B,front,I:partratio,15,0.48406374501992033,2008,512,512,False
B,front,I:ent_laystd,15,0.6359561752988048,2008,512,512,False
B,front,I:lay_heterog,15,0.625,2008,512,512,False
B,front,H:hel_prev_mean_W3,15,0.6180278884462151,2008,512,512,False
B,front,H:hel_prev_std_W3,15,0.5961155378486056,2008,512,512,False
B,front,H:hel_prev_max_W3,15,0.6225099601593626,2008,512,512,False
B,front,H:hel_to_winmean_W3,15,0.5318725099601593,2008,512,512,False
B,front,H:hel_prev_mean_W5,15,0.6872509960159362,2008,512,512,False
B,front,H:hel_prev_std_W5,15,0.5179282868525896,2008,512,512,False
B,front,H:hel_prev_max_W5,15,0.5517928286852589,2008,512,512,False
B,front,H:hel_to_winmean_W5,15,0.5936254980079682,2008,512,512,False
B,front,H:hel_prev_mean_W8,15,0.6528884462151394,2008,512,512,False
B,front,H:hel_prev_std_W8,15,0.5453187250996016,2008,512,512,False
B,front,H:hel_prev_max_W8,15,0.5577689243027888,2008,512,512,False
B,front,H:hel_to_winmean_W8,15,0.5866533864541833,2008,512,512,False
B,front,H:hel_prev_mean_W12,15,0.6414342629482072,2008,512,512,False
B,front,H:hel_prev_std_W12,15,0.5557768924302788,2008,512,512,False
B,front,H:hel_prev_max_W12,15,0.5577689243027888,2008,512,512,False
B,front,H:hel_to_winmean_W12,15,0.5821713147410359,2008,512,512,False
B,front,H:js_prev_mean_W8,15,0.6190239043824701,2008,512,512,False
B,front,H:l1_prev_mean_W8,15,0.672808764940239,2008,512,512,False
B,front,H:hel_to_first,15,0.625,2008,512,512,False
B,front,H:cum_speed,15,0.6454183266932271,2008,512,512,False
B,front,H:straightness,15,0.5453187250996016,2008,512,512,False
B,front,H:ewm_rate_a0.15,15,0.6583665338645418,2008,512,512,False
B,front,H:ewm_rate_a0.3,15,0.6573705179282868,2008,512,512,False
B,front,H:ewm_rate_a0.5,15,0.6110557768924303,2008,512,512,False
B,front,H:acf_lag1,15,0.5677290836653387,2008,512,512,False
B,front,H:acf_lag2,15,0.5612549800796812,2008,512,512,False
B,front,H:acf_lag3,15,0.45717131474103584,2008,512,512,False
B,front,R:hel_to_cohort_LOO,15,0.5034860557768924,2008,512,512,False
B,front,R:hel_to_succ_ref,15,0.38745019920318724,2008,512,480,False
B,front,R:hel_to_fail_ref,15,0.637329286798179,1977,512,440,False
B,front,R:hel_to_succ_ref_W3,15,0.3545816733067729,2008,512,480,False
B,front,R:hel_to_succ_ref_W5,15,0.3545816733067729,2008,512,480,False
B,front,R:hel_to_succ_ref_W8,15,0.35856573705179284,2008,512,480,False
B,front,R:hel_to_succ_ref_W12,15,0.3655378486055777,2008,512,480,False
B,front,R:hel_to_cohort_LOO_W3,15,0.49302788844621515,2008,512,512,False
B,front,R:hel_to_cohort_LOO_W5,15,0.42280876494023906,2008,512,512,False
B,front,R:hel_to_cohort_LOO_W8,15,0.43824701195219123,2008,512,512,False
B,front,R:hel_to_cohort_LOO_W12,15,0.43725099601593626,2008,512,512,False
B,front,R:hel_to_fail_ref_W3,15,0.6236722306525038,1977,512,440,False
B,front,R:hel_to_fail_ref_W5,15,0.5128983308042488,1977,512,440,False
B,front,R:hel_to_fail_ref_W8,15,0.5462822458270106,1977,512,440,False
B,front,R:hel_to_fail_ref_W12,15,0.5472938796155792,1977,512,440,False
B,front,R:succ_minus_fail_ref,15,0.35154274152756704,1977,512,408,False
B,front,R:succ_minus_fail_ref_W3,15,0.3242286292362165,1977,512,408,False
B,front,R:succ_minus_fail_ref_W5,15,0.3844208396560445,1977,512,408,False
B,front,R:succ_minus_fail_ref_W8,15,0.3945371775417299,1977,512,408,False
B,front,R:succ_minus_fail_ref_W12,15,0.39554881133029846,1977,512,408,False
B,front,I:ent_norm,20,0.40936254980079684,2008,512,512,False
B,front,I:top1,20,0.5692231075697212,2008,512,512,False
B,front,I:top4mass,20,0.5811752988047809,2008,512,512,False
B,front,I:gap45,20,0.4402390438247012,2008,512,512,False
B,front,I:kl_p_unif,20,0.5906374501992032,2008,512,512,False
B,front,I:kl_unif_p,20,0.5951195219123506,2008,512,512,False
B,front,I:bhatt_unif,20,0.5906374501992032,2008,512,512,False
B,front,I:hell_unif,20,0.5742031872509961,2008,512,512,False
B,front,I:gini,20,0.5672310756972112,2008,512,512,False
B,front,I:partratio,20,0.5069721115537849,2008,512,512,False
B,front,I:ent_laystd,20,0.5851593625498008,2008,512,512,False
B,front,I:lay_heterog,20,0.5687250996015937,2008,512,512,False
B,front,H:hel_prev_mean_W3,20,0.6573705179282868,2008,512,512,False
B,front,H:hel_prev_std_W3,20,0.6120517928286853,2008,512,512,False
B,front,H:hel_prev_max_W3,20,0.6205179282868526,2008,512,512,False
B,front,H:hel_to_winmean_W3,20,0.6568725099601593,2008,512,512,False
B,front,H:hel_prev_mean_W5,20,0.6279880478087649,2008,512,512,False
B,front,H:hel_prev_std_W5,20,0.6329681274900398,2008,512,512,False
B,front,H:hel_prev_max_W5,20,0.5966135458167331,2008,512,512,False
B,front,H:hel_to_winmean_W5,20,0.6598605577689243,2008,512,512,False
B,front,H:hel_prev_mean_W8,20,0.6568725099601593,2008,512,512,False
B,front,H:hel_prev_std_W8,20,0.6429282868525896,2008,512,512,False
B,front,H:hel_prev_max_W8,20,0.5981075697211156,2008,512,512,False
B,front,H:hel_to_winmean_W8,20,0.6558764940239044,2008,512,512,False
B,front,H:hel_prev_mean_W12,20,0.672808764940239,2008,512,512,False
B,front,H:hel_prev_std_W12,20,0.5871513944223108,2008,512,512,False
B,front,H:hel_prev_max_W12,20,0.5637450199203188,2008,512,512,False
B,front,H:hel_to_winmean_W12,20,0.6429282868525896,2008,512,512,False
B,front,H:hel_prev_mean_W16,20,0.6648406374501992,2008,512,512,False
B,front,H:hel_prev_std_W16,20,0.5971115537848606,2008,512,512,False
B,front,H:hel_prev_max_W16,20,0.5637450199203188,2008,512,512,False
B,front,H:hel_to_winmean_W16,20,0.648406374501992,2008,512,512,False
B,front,H:js_prev_mean_W8,20,0.673804780876494,2008,512,512,False
B,front,H:l1_prev_mean_W8,20,0.6653386454183267,2008,512,512,False
B,front,H:hel_to_first,20,0.548804780876494,2008,512,512,False
B,front,H:cum_speed,20,0.6633466135458167,2008,512,512,False
B,front,H:straightness,20,0.4895418326693227,2008,512,512,False
B,front,H:ewm_rate_a0.15,20,0.6777888446215139,2008,512,512,False
B,front,H:ewm_rate_a0.3,20,0.671812749003984,2008,512,512,False
B,front,H:ewm_rate_a0.5,20,0.647410358565737,2008,512,512,False
B,front,H:acf_lag1,20,0.5951195219123506,2008,512,512,False
B,front,H:acf_lag2,20,0.5189243027888446,2008,512,512,False
B,front,H:acf_lag3,20,0.41882470119521914,2008,512,512,False
B,front,R:hel_to_cohort_LOO,20,0.5433266932270916,2008,512,512,False
B,front,R:hel_to_succ_ref,20,0.3610557768924303,2008,512,480,False
B,front,R:hel_to_fail_ref,20,0.6231664137582196,1977,512,440,False
B,front,R:hel_to_succ_ref_W3,20,0.38745019920318724,2008,512,480,False
B,front,R:hel_to_succ_ref_W5,20,0.3794820717131474,2008,512,480,False
B,front,R:hel_to_succ_ref_W8,20,0.3784860557768924,2008,512,480,False
B,front,R:hel_to_succ_ref_W12,20,0.3545816733067729,2008,512,480,False
B,front,R:hel_to_cohort_LOO_W3,20,0.5119521912350598,2008,512,512,False
B,front,R:hel_to_cohort_LOO_W5,20,0.5219123505976095,2008,512,512,False
B,front,R:hel_to_cohort_LOO_W8,20,0.545816733067729,2008,512,512,False
B,front,R:hel_to_cohort_LOO_W12,20,0.4950199203187251,2008,512,512,False
B,front,R:hel_to_fail_ref_W3,20,0.5842185128983308,1977,512,440,False
B,front,R:hel_to_fail_ref_W5,20,0.6100151745068285,1977,512,440,False
B,front,R:hel_to_fail_ref_W8,20,0.6525037936267072,1977,512,440,False
B,front,R:hel_to_fail_ref_W12,20,0.6256954982296409,1977,512,440,False
B,front,R:succ_minus_fail_ref,20,0.3485078401618614,1977,512,408,False
B,front,R:succ_minus_fail_ref_W3,20,0.37329286798179057,1977,512,408,False
B,front,R:succ_minus_fail_ref_W5,20,0.3651997976732423,1977,512,408,False
B,front,R:succ_minus_fail_ref_W8,20,0.317653009610521,1977,512,408,False
B,front,R:succ_minus_fail_ref_W12,20,0.3272635306019221,1977,512,408,False
B,front,I:ent_norm,25,0.5438247011952191,2008,512,512,False
B,front,I:top1,25,0.43725099601593626,2008,512,512,False
B,front,I:top4mass,25,0.46663346613545814,2008,512,512,False
B,front,I:gap45,25,0.5343625498007968,2008,512,512,False
B,front,I:kl_p_unif,25,0.45617529880478086,2008,512,512,False
B,front,I:kl_unif_p,25,0.47858565737051795,2008,512,512,False
B,front,I:bhatt_unif,25,0.4681274900398406,2008,512,512,False
B,front,I:hell_unif,25,0.4800796812749004,2008,512,512,False
B,front,I:gini,25,0.499003984063745,2008,512,512,False
B,front,I:partratio,25,0.5239043824701195,2008,512,512,False
B,front,I:ent_laystd,25,0.44671314741035856,2008,512,512,False
B,front,I:lay_heterog,25,0.4487051792828685,2008,512,512,False
B,front,H:hel_prev_mean_W3,25,0.46713147410358563,2008,512,512,False
B,front,H:hel_prev_std_W3,25,0.4850597609561753,2008,512,512,False
B,front,H:hel_prev_max_W3,25,0.46115537848605576,2008,512,512,False
B,front,H:hel_to_winmean_W3,25,0.5821713147410359,2008,512,512,False
B,front,H:hel_prev_mean_W5,25,0.43376494023904383,2008,512,512,False
B,front,H:hel_prev_std_W5,25,0.5443227091633466,2008,512,512,False
B,front,H:hel_prev_max_W5,25,0.5174302788844621,2008,512,512,False
B,front,H:hel_to_winmean_W5,25,0.47758964143426297,2008,512,512,False
B,front,H:hel_prev_mean_W8,25,0.6170318725099602,2008,512,512,False
B,front,H:hel_prev_std_W8,25,0.6100597609561753,2008,512,512,False
B,front,H:hel_prev_max_W8,25,0.547808764940239,2008,512,512,False
B,front,H:hel_to_winmean_W8,25,0.4551792828685259,2008,512,512,False
B,front,H:hel_prev_mean_W12,25,0.5871513944223108,2008,512,512,False
B,front,H:hel_prev_std_W12,25,0.599601593625498,2008,512,512,False
B,front,H:hel_prev_max_W12,25,0.5343625498007968,2008,512,512,False
B,front,H:hel_to_winmean_W12,25,0.4218127490039841,2008,512,512,False
B,front,H:hel_prev_mean_W16,25,0.6429282868525896,2008,512,512,False
B,front,H:hel_prev_std_W16,25,0.5557768924302788,2008,512,512,False
B,front,H:hel_prev_max_W16,25,0.5328685258964143,2008,512,512,False
B,front,H:hel_to_winmean_W16,25,0.38296812749003983,2008,512,512,False
B,front,H:js_prev_mean_W8,25,0.6100597609561753,2008,512,512,False
B,front,H:l1_prev_mean_W8,25,0.6200199203187251,2008,512,512,False
B,front,H:hel_to_first,25,0.6264940239043825,2008,512,512,False
B,front,H:cum_speed,25,0.6304780876494024,2008,512,512,False
B,front,H:straightness,25,0.5532868525896414,2008,512,512,False
B,front,H:ewm_rate_a0.15,25,0.5453187250996016,2008,512,512,False
B,front,H:ewm_rate_a0.3,25,0.4641434262948207,2008,512,512,False
B,front,H:ewm_rate_a0.5,25,0.4676294820717131,2008,512,512,False
B,front,H:acf_lag1,25,0.6314741035856574,2008,512,512,False
B,front,H:acf_lag2,25,0.4447211155378486,2008,512,512,False
B,front,H:acf_lag3,25,0.350597609561753,2008,512,512,False
B,front,R:hel_to_cohort_LOO,25,0.5438247011952191,2008,512,512,False
B,front,R:hel_to_succ_ref,25,0.2903386454183267,2008,512,480,False
B,front,R:hel_to_fail_ref,25,0.6565503287809813,1977,512,440,False
B,front,R:hel_to_succ_ref_W3,25,0.2993027888446215,2008,512,480,False
B,front,R:hel_to_succ_ref_W5,25,0.30876494023904383,2008,512,480,False
B,front,R:hel_to_succ_ref_W8,25,0.3396414342629482,2008,512,480,False
B,front,R:hel_to_succ_ref_W12,25,0.33266932270916333,2008,512,480,False
