quantity,layer,suite,chunk,n,n_risk,auc
mobility_s9,L15,libero_goal,3,4000,106,0.5847336492523573
mobility_s9,L15,libero_goal,4,4000,106,0.45412632884650794
mobility_s9,L15,libero_goal,5,4000,106,0.39190191005029507
mobility_s9,L15,libero_goal,6,4000,106,0.6643772228198196
mobility_s9,L15,libero_goal,7,3877,106,0.6638197165058065
mobility_s9,L15,libero_goal,8,3179,106,0.4462973309837968
mobility_s9,L15,libero_goal,9,2027,106,0.5074057340418218
mobility_s9,L15,libero_goal,10,1672,106,0.5386455095303502
mobility_s9,L15,libero_goal,11,1659,106,0.5650536393347022
mobility_s9,L15,libero_goal,12,1383,106,0.5988977704230138
mobility_s9,L15,libero_goal,13,835,106,0.44928436472811034
mobility_s9,L15,libero_goal,14,601,106,0.5471126357918811
mobility_s9,L15,libero_goal,15,519,106,0.6366896614737996
mobility_s9,L15,libero_goal,16,500,106,0.6094483287041471
mobility_s9,L15,libero_goal,17,475,106,0.5280973564452626
mobility_s9,L15,libero_goal,18,327,106,0.39763510629215404
mobility_s9,L15,libero_goal,19,189,106,0.2759718117754035
mobility_s9,L15,libero_goal,20,139,106,0.4502572898799314
mobility_s9,L15,libero_long,1,4000,274,0.5372422433011664
mobility_s9,L15,libero_long,2,4000,274,0.47892595335206145
mobility_s9,L15,libero_long,3,4000,274,0.3408569100148493
mobility_s9,L15,libero_long,4,4000,274,0.3960813929342439
mobility_s9,L15,libero_long,5,4000,274,0.3651025933370163
mobility_s9,L15,libero_long,6,4000,274,0.23014347786906764
mobility_s9,L15,libero_long,7,4000,274,0.18862324717608756
mobility_s9,L15,libero_long,8,4000,274,0.17513056799526702
mobility_s9,L15,libero_long,9,4000,274,0.21010672684744408
mobility_s9,L15,libero_long,10,4000,274,0.2471574769522511
mobility_s9,L15,libero_long,11,4000,274,0.3704634233302381
mobility_s9,L15,libero_long,12,4000,274,0.46289243861443163
mobility_s9,L15,libero_long,13,4000,274,0.4588960588643229
mobility_s9,L15,libero_long,14,4000,274,0.38365441502011904
mobility_s9,L15,libero_long,15,3968,274,0.26160147250028654
mobility_s9,L15,libero_long,16,3918,274,0.2711887153765414
mobility_s9,L15,libero_long,17,3834,274,0.28878249815467893
mobility_s9,L15,libero_long,18,3749,274,0.31319119886572494
mobility_s9,L15,libero_long,19,3695,274,0.3888370882292069
mobility_s9,L15,libero_long,20,3654,274,0.42308826070055716
mobility_s9,L15,libero_long,21,3457,274,0.3559638224050671
mobility_s9,L15,libero_long,22,3035,274,0.2991173990170704
mobility_s9,L15,libero_long,23,2590,274,0.23952699721392282
mobility_s9,L15,libero_long,24,2017,274,0.24115858637888363
mobility_s9,L15,libero_long,25,1388,274,0.25025553997562544
mobility_s9,L15,libero_long,26,979,274,0.30539421235181446
mobility_s9,L15,libero_long,27,771,274,0.313207713433888
mobility_s9,L15,libero_long,28,662,274,0.2988656031304086
mobility_s9,L15,libero_long,29,628,274,0.22339065528475402
mobility_s9,L15,libero_long,30,607,274,0.22515946603537845
mobility_s9,L15,libero_long,31,587,274,0.24664769944730766
mobility_s9,L15,libero_long,32,569,274,0.28647779289867625
mobility_s9,L15,libero_long,33,561,274,0.33664386174622957
mobility_s9,L15,libero_long,34,558,274,0.35289657653952916
mobility_s9,L15,libero_long,35,552,274,0.34172661870503596
mobility_s9,L15,libero_long,36,544,274,0.3064476885644769
mobility_s9,L15,libero_long,37,519,274,0.2860866974527037
mobility_s9,L15,libero_long,38,459,274,0.22779640954823435
mobility_s9,L15,libero_long,39,384,274,0.21310550763105507
mobility_s9,L15,libero_long,40,334,274,0.2281021897810219
mobility_s9,L15,libero_long,41,311,274,0.25290984415072004
mobility_s9,L15,libero_long,42,302,274,0.2649895724713243
mobility_s9,L15,libero_long,43,297,274,0.21993018089495397
mobility_s9,L15,libero_object,1,3600,44,0.59498031496063
mobility_s9,L15,libero_object,2,3600,44,0.5519160957153083
mobility_s9,L15,libero_object,3,3600,44,0.5229062276306371
mobility_s9,L15,libero_object,4,3600,44,0.3807073831680131
mobility_s9,L15,libero_object,5,3600,44,0.3936816136619286
mobility_s9,L15,libero_object,6,3600,44,0.5258653747826976
mobility_s9,L15,libero_object,7,3600,44,0.746395336946518
mobility_s9,L15,libero_object,8,3600,44,0.8637322323345945
mobility_s9,L15,libero_object,9,3600,44,0.8798445648839349
mobility_s9,L15,libero_object,10,3600,44,0.7773161877492586
mobility_s9,L15,libero_object,11,3576,44,0.6570704210851436
mobility_s9,L15,libero_object,12,2999,44,0.49190124596215967
mobility_s9,L15,libero_object,13,1735,44,0.4820305359926886
mobility_s9,L15,libero_object,14,988,44,0.41563944530046226
mobility_s9,L15,libero_object,15,440,44,0.42240587695133147
mobility_s9,L15,libero_object,16,229,44,0.43022113022113023
mobility_s9,L15,libero_object,17,130,44,0.45058139534883723
mobility_s9,L15,libero_object,18,79,44,0.5077922077922078
mobility_s9,L15,libero_object,19,66,44,0.5640495867768595
mobility_s9,L15,libero_spatial,1,4000,140,0.49804959289415246
mobility_s9,L15,libero_spatial,2,4000,140,0.48456143597335305
mobility_s9,L15,libero_spatial,3,4000,140,0.5127923760177646
mobility_s9,L15,libero_spatial,4,4000,140,0.4876924500370096
mobility_s9,L15,libero_spatial,5,4000,140,0.4956347150259067
mobility_s9,L15,libero_spatial,6,4000,140,0.47632679496669134
mobility_s9,L15,libero_spatial,7,3986,140,0.5093250872892059
mobility_s9,L15,libero_spatial,8,3677,140,0.5153136233288905
mobility_s9,L15,libero_spatial,9,2975,140,0.5808163265306122
mobility_s9,L15,libero_spatial,10,2070,140,0.5776461880088823
mobility_s9,L15,libero_spatial,11,1500,140,0.5581670168067226
mobility_s9,L15,libero_spatial,12,764,140,0.5870879120879121
mobility_s9,L15,libero_spatial,13,329,140,0.619349962207105
mobility_s9,L15,libero_spatial,14,164,140,0.45595238095238094
state_mobility_s9,L2,libero_goal,1,4000,106,0.7296191043792579
state_mobility_s9,L2,libero_goal,2,4000,106,0.6353848688354604
state_mobility_s9,L2,libero_goal,3,4000,106,0.6199644348828871
state_mobility_s9,L2,libero_goal,4,4000,106,0.6814305511139538
state_mobility_s9,L2,libero_goal,5,4000,106,0.35981093312401274
state_mobility_s9,L2,libero_goal,6,4000,106,0.7613478888662771
state_mobility_s9,L2,libero_goal,7,3877,106,0.6205600836573053
state_mobility_s9,L2,libero_goal,8,3179,106,0.7098557736585845
state_mobility_s9,L2,libero_goal,9,2027,106,0.7507587439717914
state_mobility_s9,L2,libero_goal,10,1672,106,0.3861719559507458
state_mobility_s9,L2,libero_goal,11,1659,106,0.5507234931781457
state_mobility_s9,L2,libero_goal,12,1383,106,0.49110533236802056
state_mobility_s9,L2,libero_goal,13,835,106,0.4740145456427777
state_mobility_s9,L2,libero_goal,14,601,106,0.32151705736611397
state_mobility_s9,L2,libero_goal,15,519,106,0.32660240303348714
state_mobility_s9,L2,libero_goal,16,500,106,0.20187242601283403
state_mobility_s9,L2,libero_goal,17,475,106,0.36061256838983485
state_mobility_s9,L2,libero_goal,18,327,106,0.3948604115085802
state_mobility_s9,L2,libero_goal,19,189,106,0.4025914980677427
state_mobility_s9,L2,libero_goal,20,139,106,0.32847341337907376
state_mobility_s9,L2,libero_long,1,4000,274,0.5617112537270159
state_mobility_s9,L2,libero_long,2,4000,274,0.6165507912440104
state_mobility_s9,L2,libero_long,3,4000,274,0.6515793536051655
state_mobility_s9,L2,libero_long,4,4000,274,0.44478531212901257
state_mobility_s9,L2,libero_long,5,4000,274,0.38480190494101424
state_mobility_s9,L2,libero_long,6,4000,274,0.44085406945081124
state_mobility_s9,L2,libero_long,7,4000,274,0.40226990451786815
state_mobility_s9,L2,libero_long,8,4000,274,0.33442107345894506
state_mobility_s9,L2,libero_long,9,4000,274,0.2757898727035509
state_mobility_s9,L2,libero_long,10,4000,274,0.30919686480090586
state_mobility_s9,L2,libero_long,11,4000,274,0.37108638840893154
state_mobility_s9,L2,libero_long,12,4000,274,0.4537120294948498
state_mobility_s9,L2,libero_long,13,4000,274,0.5172985452394105
state_mobility_s9,L2,libero_long,14,4000,274,0.3598010233866576
state_mobility_s9,L2,libero_long,15,3968,274,0.3277360406893799
state_mobility_s9,L2,libero_long,16,3918,274,0.2764313099425513
state_mobility_s9,L2,libero_long,17,3834,274,0.2729070983351103
state_mobility_s9,L2,libero_long,18,3749,274,0.32803182271700887
state_mobility_s9,L2,libero_long,19,3695,274,0.34980914361063165
state_mobility_s9,L2,libero_long,20,3654,274,0.41644333347730317
state_mobility_s9,L2,libero_long,21,3457,274,0.36499847501897625
state_mobility_s9,L2,libero_long,22,3035,274,0.3026685560346537
state_mobility_s9,L2,libero_long,23,2590,274,0.2430371708079624
state_mobility_s9,L2,libero_long,24,2017,274,0.27052317717166896
state_mobility_s9,L2,libero_long,25,1388,274,0.2912762583705723
state_mobility_s9,L2,libero_long,26,979,274,0.31609463167158464
state_mobility_s9,L2,libero_long,27,771,274,0.3528543523917226
state_mobility_s9,L2,libero_long,28,662,274,0.3170385281059523
state_mobility_s9,L2,libero_long,29,628,274,0.24215431564188214
state_mobility_s9,L2,libero_long,30,607,274,0.23271081300278382
state_mobility_s9,L2,libero_long,31,587,274,0.234521116578438
state_mobility_s9,L2,libero_long,32,569,274,0.29672151428924903
state_mobility_s9,L2,libero_long,33,561,274,0.2729659960833185
state_mobility_s9,L2,libero_long,34,558,274,0.3062866248586409
state_mobility_s9,L2,libero_long,35,552,274,0.2898112167200546
state_mobility_s9,L2,libero_long,36,544,274,0.28721276020546094
state_mobility_s9,L2,libero_long,37,519,274,0.27985997318635486
state_mobility_s9,L2,libero_long,38,459,274,0.22736239889524562
state_mobility_s9,L2,libero_long,39,384,274,0.2276376907763769
state_mobility_s9,L2,libero_long,40,334,274,0.2623479318734793
state_mobility_s9,L2,libero_long,41,311,274,0.2698757151311896
state_mobility_s9,L2,libero_long,42,302,274,0.24380865484880082
state_mobility_s9,L2,libero_long,43,297,274,0.22834020945731515
state_mobility_s9,L2,libero_object,1,3600,44,0.551781879537785
state_mobility_s9,L2,libero_object,2,3600,44,0.5610555782799878
state_mobility_s9,L2,libero_object,3,3600,44,0.5806894876776767
state_mobility_s9,L2,libero_object,4,3600,44,0.4914293383781573
state_mobility_s9,L2,libero_object,5,3600,44,0.41790443808160344
state_mobility_s9,L2,libero_object,6,3600,44,0.4488444626239902
state_mobility_s9,L2,libero_object,7,3600,44,0.5687186828919112
state_mobility_s9,L2,libero_object,8,3600,44,0.5736974639533695
state_mobility_s9,L2,libero_object,9,3600,44,0.8273532569792412
state_mobility_s9,L2,libero_object,10,3600,44,0.7211307393394008
state_mobility_s9,L2,libero_object,11,3576,44,0.6184301966436734
state_mobility_s9,L2,libero_object,12,2999,44,0.4071681279803107
state_mobility_s9,L2,libero_object,13,1735,44,0.4358905435191656
state_mobility_s9,L2,libero_object,14,988,44,0.5715042372881356
state_mobility_s9,L2,libero_object,15,440,44,0.4919651056014692
state_mobility_s9,L2,libero_object,16,229,44,0.4656019656019656
state_mobility_s9,L2,libero_object,17,130,44,0.6392706131078224
state_mobility_s9,L2,libero_object,18,79,44,0.5844155844155844
state_mobility_s9,L2,libero_object,19,66,44,0.6776859504132231
state_mobility_s9,L2,libero_spatial,1,4000,140,0.49035899333826793
state_mobility_s9,L2,libero_spatial,2,4000,140,0.44611769059955586
state_mobility_s9,L2,libero_spatial,3,4000,140,0.40720762398223537
state_mobility_s9,L2,libero_spatial,4,4000,140,0.4856754256106588
state_mobility_s9,L2,libero_spatial,5,4000,140,0.4126980014803849
state_mobility_s9,L2,libero_spatial,6,4000,140,0.39567357512953366
state_mobility_s9,L2,libero_spatial,7,3986,140,0.43290245895550106
state_mobility_s9,L2,libero_spatial,8,3677,140,0.3940092491619209
state_mobility_s9,L2,libero_spatial,9,2975,140,0.571307634164777
state_mobility_s9,L2,libero_spatial,10,2070,140,0.564339378238342
state_mobility_s9,L2,libero_spatial,11,1500,140,0.35418067226890754
state_mobility_s9,L2,libero_spatial,12,764,140,0.39749313186813184
state_mobility_s9,L2,libero_spatial,13,329,140,0.4595238095238095
state_mobility_s9,L2,libero_spatial,14,164,140,0.42916666666666664
state_mobility_s9,L12,libero_goal,1,4000,106,0.5798652498764427
state_mobility_s9,L12,libero_goal,2,4000,106,0.6177234448740685
state_mobility_s9,L12,libero_goal,3,4000,106,0.7431801222974872
state_mobility_s9,L12,libero_goal,4,4000,106,0.5822067815991705
state_mobility_s9,L12,libero_goal,5,4000,106,0.304991472124507
state_mobility_s9,L12,libero_goal,6,4000,106,0.6521922939015999
state_mobility_s9,L12,libero_goal,7,3877,106,0.686406438410311
state_mobility_s9,L12,libero_goal,8,3179,106,0.5534800975016732
state_mobility_s9,L12,libero_goal,9,2027,106,0.6414136701599992
state_mobility_s9,L12,libero_goal,10,1672,106,0.6147587893684185
state_mobility_s9,L12,libero_goal,11,1659,106,0.6268512556342563
state_mobility_s9,L12,libero_goal,12,1383,106,0.553589633722906
state_mobility_s9,L12,libero_goal,13,835,106,0.5216631726065688
state_mobility_s9,L12,libero_goal,14,601,106,0.43159900895749953
state_mobility_s9,L12,libero_goal,15,519,106,0.3789346246973366
state_mobility_s9,L12,libero_goal,16,500,106,0.45953452734412414
state_mobility_s9,L12,libero_goal,17,475,106,0.4408907296620136
state_mobility_s9,L12,libero_goal,18,327,106,0.41552121574319134
state_mobility_s9,L12,libero_goal,19,189,106,0.4025914980677427
state_mobility_s9,L12,libero_goal,20,139,106,0.34877072612921667
state_mobility_s9,L12,libero_long,1,4000,274,0.4232842013705232
state_mobility_s9,L12,libero_long,2,4000,274,0.38900544996493375
state_mobility_s9,L12,libero_long,3,4000,274,0.33897234270131765
state_mobility_s9,L12,libero_long,4,4000,274,0.3408544612527475
state_mobility_s9,L12,libero_long,5,4000,274,0.3085729202173717
state_mobility_s9,L12,libero_long,6,4000,274,0.27361782071927
state_mobility_s9,L12,libero_long,7,4000,274,0.24632097981828227
state_mobility_s9,L12,libero_long,8,4000,274,0.24521560860553773
state_mobility_s9,L12,libero_long,9,4000,274,0.22973404484564963
state_mobility_s9,L12,libero_long,10,4000,274,0.30970718682291726
state_mobility_s9,L12,libero_long,11,4000,274,0.3766264677880038
state_mobility_s9,L12,libero_long,12,4000,274,0.5265597635083512
state_mobility_s9,L12,libero_long,13,4000,274,0.5265191140574617
state_mobility_s9,L12,libero_long,14,4000,274,0.41154532560699914
state_mobility_s9,L12,libero_long,15,3968,274,0.3265252589521773
state_mobility_s9,L12,libero_long,16,3918,274,0.28573567588356424
state_mobility_s9,L12,libero_long,17,3834,274,0.3060511153940786
state_mobility_s9,L12,libero_long,18,3749,274,0.3460069316809326
state_mobility_s9,L12,libero_long,19,3695,274,0.36710410367907964
state_mobility_s9,L12,libero_long,20,3654,274,0.43277706992614345
state_mobility_s9,L12,libero_long,21,3457,274,0.37934934907388934
state_mobility_s9,L12,libero_long,22,3035,274,0.27352170614159155
state_mobility_s9,L12,libero_long,23,2590,274,0.2615682084641277
state_mobility_s9,L12,libero_long,24,2017,274,0.29722330406087333
state_mobility_s9,L12,libero_long,25,1388,274,0.30201712773067396
state_mobility_s9,L12,libero_long,26,979,274,0.31011285396283067
state_mobility_s9,L12,libero_long,27,771,274,0.3235397788188988
state_mobility_s9,L12,libero_long,28,662,274,0.28347223267363986
state_mobility_s9,L12,libero_long,29,628,274,0.2338086106643573
state_mobility_s9,L12,libero_long,30,607,274,0.19910786699107866
state_mobility_s9,L12,libero_long,31,587,274,0.2221788204566125
state_mobility_s9,L12,libero_long,32,569,274,0.257620932821972
state_mobility_s9,L12,libero_long,33,561,274,0.2748798290902617
state_mobility_s9,L12,libero_long,34,558,274,0.2997198519584661
state_mobility_s9,L12,libero_long,35,552,274,0.29294228850496246
state_mobility_s9,L12,libero_long,36,544,274,0.2959448499594485
state_mobility_s9,L12,libero_long,37,519,274,0.2720318784448086
state_mobility_s9,L12,libero_long,38,459,274,0.23382323929769186
state_mobility_s9,L12,libero_long,39,384,274,0.21566025215660253
state_mobility_s9,L12,libero_long,40,334,274,0.2539537712895377
state_mobility_s9,L12,libero_long,41,311,274,0.25014795817715524
state_mobility_s9,L12,libero_long,42,302,274,0.2578206465067779
state_mobility_s9,L12,libero_long,43,297,274,0.22294509679466837
state_mobility_s9,L12,libero_object,1,3600,44,0.6124124399222824
state_mobility_s9,L12,libero_object,2,3600,44,0.5811432661826362
state_mobility_s9,L12,libero_object,3,3600,44,0.47969500971469475
state_mobility_s9,L12,libero_object,4,3600,44,0.4358957971162696
state_mobility_s9,L12,libero_object,5,3600,44,0.41999118007976277
state_mobility_s9,L12,libero_object,6,3600,44,0.42896768585744965
state_mobility_s9,L12,libero_object,7,3600,44,0.5913884344002455
state_mobility_s9,L12,libero_object,8,3600,44,0.7875613559668678
state_mobility_s9,L12,libero_object,9,3600,44,0.825627620411085
state_mobility_s9,L12,libero_object,10,3600,44,0.7748939053072912
state_mobility_s9,L12,libero_object,11,3576,44,0.6019059507876042
state_mobility_s9,L12,libero_object,12,2999,44,0.39461236732810334
state_mobility_s9,L12,libero_object,13,1735,44,0.3072818665663136
state_mobility_s9,L12,libero_object,14,988,44,0.4896234591679507
state_mobility_s9,L12,libero_object,15,440,44,0.34165518824609736
state_mobility_s9,L12,libero_object,16,229,44,0.35491400491400493
state_mobility_s9,L12,libero_object,17,130,44,0.4585095137420719
state_mobility_s9,L12,libero_object,18,79,44,0.38181818181818183
state_mobility_s9,L12,libero_object,19,66,44,0.4731404958677686
state_mobility_s9,L12,libero_spatial,1,4000,140,0.4994781643227239
state_mobility_s9,L12,libero_spatial,2,4000,140,0.4972538860103627
state_mobility_s9,L12,libero_spatial,3,4000,140,0.4657883049592894
state_mobility_s9,L12,libero_spatial,4,4000,140,0.4142773871206514
state_mobility_s9,L12,libero_spatial,5,4000,140,0.39581143597335305
state_mobility_s9,L12,libero_spatial,6,4000,140,0.3701230569948187
state_mobility_s9,L12,libero_spatial,7,3986,140,0.3578458138325533
state_mobility_s9,L12,libero_spatial,8,3677,140,0.3962205662587342
state_mobility_s9,L12,libero_spatial,9,2975,140,0.4328634416729655
state_mobility_s9,L12,libero_spatial,10,2070,140,0.4475037009622502
state_mobility_s9,L12,libero_spatial,11,1500,140,0.5553308823529411
state_mobility_s9,L12,libero_spatial,12,764,140,0.5175251831501831
state_mobility_s9,L12,libero_spatial,13,329,140,0.5665532879818594
state_mobility_s9,L12,libero_spatial,14,164,140,0.513095238095238
state_mobility_s9,L15,libero_goal,1,4000,106,0.5360266399201481
state_mobility_s9,L15,libero_goal,2,4000,106,0.6692480448876356
state_mobility_s9,L15,libero_goal,3,4000,106,0.6576651549069201
state_mobility_s9,L15,libero_goal,4,4000,106,0.5547758525452801
state_mobility_s9,L15,libero_goal,5,4000,106,0.30309208167378937
state_mobility_s9,L15,libero_goal,6,4000,106,0.6503256097915516
state_mobility_s9,L15,libero_goal,7,3877,106,0.7265151628865774
state_mobility_s9,L15,libero_goal,8,3179,106,0.7020350711307861
state_mobility_s9,L15,libero_goal,9,2027,106,0.7776904717472228
state_mobility_s9,L15,libero_goal,10,1672,106,0.6880015181088701
state_mobility_s9,L15,libero_goal,11,1659,106,0.6560947162521716
state_mobility_s9,L15,libero_goal,12,1383,106,0.6209238929684845
state_mobility_s9,L15,libero_goal,13,835,106,0.47651215156456245
state_mobility_s9,L15,libero_goal,14,601,106,0.4794739851343625
state_mobility_s9,L15,libero_goal,15,519,106,0.4832335876467632
state_mobility_s9,L15,libero_goal,16,500,106,0.4289340101522843
state_mobility_s9,L15,libero_goal,17,475,106,0.43158459886485656
state_mobility_s9,L15,libero_goal,18,327,106,0.4274310595065312
state_mobility_s9,L15,libero_goal,19,189,106,0.42725619458967945
state_mobility_s9,L15,libero_goal,20,139,106,0.3553459119496855
state_mobility_s9,L15,libero_long,1,4000,274,0.37674645713099114
state_mobility_s9,L15,libero_long,2,4000,274,0.428361954464779
state_mobility_s9,L15,libero_long,3,4000,274,0.2805992414714514
state_mobility_s9,L15,libero_long,4,4000,274,0.3431602156477857
state_mobility_s9,L15,libero_long,5,4000,274,0.34425236354518063
state_mobility_s9,L15,libero_long,6,4000,274,0.26281926960283036
state_mobility_s9,L15,libero_long,7,4000,274,0.2373565515160776
state_mobility_s9,L15,libero_long,8,4000,274,0.2233271036825464
state_mobility_s9,L15,libero_long,9,4000,274,0.25718515775904965
state_mobility_s9,L15,libero_long,10,4000,274,0.33608231366879415
state_mobility_s9,L15,libero_long,11,4000,274,0.3823575506110151
state_mobility_s9,L15,libero_long,12,4000,274,0.45682440612621505
state_mobility_s9,L15,libero_long,13,4000,274,0.49391727493917276
state_mobility_s9,L15,libero_long,14,4000,274,0.3984449381148842
state_mobility_s9,L15,libero_long,15,3968,274,0.3036029031097973
state_mobility_s9,L15,libero_long,16,3918,274,0.28052162538960157
state_mobility_s9,L15,libero_long,17,3834,274,0.29952688017715084
state_mobility_s9,L15,libero_long,18,3749,274,0.3170871186262669
state_mobility_s9,L15,libero_long,19,3695,274,0.35910552470038
state_mobility_s9,L15,libero_long,20,3654,274,0.40001403705783267
state_mobility_s9,L15,libero_long,21,3457,274,0.40515420653976075
state_mobility_s9,L15,libero_long,22,3035,274,0.33244460776667717
state_mobility_s9,L15,libero_long,23,2590,274,0.2909929969870025
state_mobility_s9,L15,libero_long,24,2017,274,0.3025082603615714
state_mobility_s9,L15,libero_long,25,1388,274,0.2944426607608539
state_mobility_s9,L15,libero_long,26,979,274,0.34191903504684995
state_mobility_s9,L15,libero_long,27,771,274,0.31523447252860226
state_mobility_s9,L15,libero_long,28,662,274,0.27365208066822183
state_mobility_s9,L15,libero_long,29,628,274,0.23878304259969482
state_mobility_s9,L15,libero_long,30,607,274,0.18953990486837202
state_mobility_s9,L15,libero_long,31,587,274,0.24894475408689162
state_mobility_s9,L15,libero_long,32,569,274,0.2998020536929358
state_mobility_s9,L15,libero_long,33,561,274,0.28089473282636895
state_mobility_s9,L15,libero_long,34,558,274,0.3204225352112676
state_mobility_s9,L15,libero_long,35,552,274,0.2948721314918868
state_mobility_s9,L15,libero_long,36,544,274,0.2978507704785077
state_mobility_s9,L15,libero_long,37,519,274,0.2883360643527484
state_mobility_s9,L15,libero_long,38,459,274,0.2470605642138489
state_mobility_s9,L15,libero_long,39,384,274,0.24130723291307232
state_mobility_s9,L15,libero_long,40,334,274,0.2714720194647202
state_mobility_s9,L15,libero_long,41,311,274,0.27165121325705266
state_mobility_s9,L15,libero_long,42,302,274,0.25143378519290926
state_mobility_s9,L15,libero_long,43,297,274,0.23984449381148842
state_mobility_s9,L15,libero_object,1,3600,44,0.5440484712138255
state_mobility_s9,L15,libero_object,2,3600,44,0.4405933633295838
state_mobility_s9,L15,libero_object,3,3600,44,0.422525309336333
state_mobility_s9,L15,libero_object,4,3600,44,0.4350521525718376
state_mobility_s9,L15,libero_object,5,3600,44,0.4325212189385418
state_mobility_s9,L15,libero_object,6,3600,44,0.44271525718376115
state_mobility_s9,L15,libero_object,7,3600,44,0.52678251866244
state_mobility_s9,L15,libero_object,8,3600,44,0.7857206769608345
state_mobility_s9,L15,libero_object,9,3600,44,0.8604471316085489
state_mobility_s9,L15,libero_object,10,3600,44,0.7107449636977196
state_mobility_s9,L15,libero_object,11,3576,44,0.6823233038196231
state_mobility_s9,L15,libero_object,12,2999,44,0.4327872634979234
state_mobility_s9,L15,libero_object,13,1735,44,0.42060910703725607
state_mobility_s9,L15,libero_object,14,988,44,0.5115321648690293
state_mobility_s9,L15,libero_object,15,440,44,0.396866391184573
state_mobility_s9,L15,libero_object,16,229,44,0.4234643734643735
state_mobility_s9,L15,libero_object,17,130,44,0.5153276955602537
state_mobility_s9,L15,libero_object,18,79,44,0.4655844155844156
state_mobility_s9,L15,libero_object,19,66,44,0.6146694214876033
state_mobility_s9,L15,libero_spatial,1,4000,140,0.5388564026646928
state_mobility_s9,L15,libero_spatial,2,4000,140,0.5215386750555144
state_mobility_s9,L15,libero_spatial,3,4000,140,0.4874028497409326
state_mobility_s9,L15,libero_spatial,4,4000,140,0.4316182457438934
state_mobility_s9,L15,libero_spatial,5,4000,140,0.4650740192450037
state_mobility_s9,L15,libero_spatial,6,4000,140,0.3910436713545522
state_mobility_s9,L15,libero_spatial,7,3986,140,0.3894454349602556
state_mobility_s9,L15,libero_spatial,8,3677,140,0.4111373641907993
state_mobility_s9,L15,libero_spatial,9,2975,140,0.44053539934492314
state_mobility_s9,L15,libero_spatial,10,2070,140,0.4046262028127313
state_mobility_s9,L15,libero_spatial,11,1500,140,0.3870693277310924
state_mobility_s9,L15,libero_spatial,12,764,140,0.46627747252747254
state_mobility_s9,L15,libero_spatial,13,329,140,0.5014361300075586
state_mobility_s9,L15,libero_spatial,14,164,140,0.4413690476190476
