representation,direction,quantile,mode,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift,quantity
L13,high,0.98,global,3,21,0.006160164271047228,0.001467197652483756,0.125,1,21,0.045454545454545456,0.3333333333333333,0.15230194165187308,0.8207380591753781,running_coupling
L13,high,0.99,per_task,3,16,0.006160164271047228,0.0011178648780828617,0.15789473684210525,1,16,0.058823529411764705,0.3333333333333333,0.15000426740614625,1.052601633089511,running_coupling
L13,high,0.99,global,2,10,0.004106776180698152,0.0006986655488017886,0.16666666666666666,1,10,0.09090909090909091,0.5,0.1655095268113275,1.006991379152804,running_coupling
L13,high,0.995,per_task,2,9,0.004106776180698152,0.0006287989939216097,0.18181818181818182,1,9,0.1,0.5,0.13492969369299848,1.347503109522114,running_coupling
L13,high,0.995,global,1,6,0.002053388090349076,0.00041919932928107315,0.14285714285714285,0,6,0.0,0.0,0.2066784631958358,0.6912047856760973,running_coupling
L14,low,0.5,per_task,175,2244,0.3593429158110883,0.15678054915112136,0.07234394377842084,146,2200,0.06223358908780904,0.8342857142857143,0.0637106272952581,1.1355082636865719,running_coupling
L14,low,0.5,global,137,2582,0.2813141683778234,0.1803954447006218,0.05038617138653917,132,2581,0.04865462587541467,0.9635036496350365,0.03773220824730509,1.3353623794371445,running_coupling
L14,low,0.6,per_task,128,1511,0.26283367556468173,0.10556836442395026,0.07809640024405125,108,1478,0.06809583858764187,0.84375,0.06446640213720839,1.211427932302367,running_coupling
L14,low,0.6,global,92,1684,0.188911704312115,0.1176552784182212,0.0518018018018018,88,1684,0.04966139954853273,0.9565217391304348,0.03637937825700839,1.4239331259550132,running_coupling
L14,low,0.7,per_task,96,900,0.1971252566735113,0.06287989939216097,0.0963855421686747,81,878,0.08446298227320125,0.84375,0.06748831937987737,1.4281810994009352,running_coupling
L14,low,0.7,global,66,999,0.13552361396303902,0.06979668832529869,0.061971830985915494,58,999,0.05487228003784295,0.8787878787878788,0.0389388183888398,1.5915180159569802,running_coupling
L14,low,0.75,per_task,74,657,0.15195071868583163,0.04590232655627751,0.1012311901504788,61,639,0.08714285714285715,0.8243243243243243,0.0710750111356986,1.424286659022889,running_coupling
L14,low,0.75,global,46,718,0.0944558521560575,0.05016418640396842,0.060209424083769635,42,718,0.05526315789473684,0.9130434782608695,0.03749047894497193,1.6059923953530788,running_coupling
L14,low,0.8,per_task,66,471,0.13552361396303902,0.032907147348564245,0.12290502793296089,52,463,0.10097087378640776,0.7878787878787878,0.07492525387240206,1.6403685217038908,running_coupling
L14,low,0.8,global,37,487,0.07597535934291581,0.034025012226647104,0.07061068702290077,35,487,0.06704980842911877,0.9459459459459459,0.036694534531057484,1.9242834914048947,running_coupling
L14,low,0.85,per_task,44,274,0.09034907597535935,0.019143436037169007,0.13836477987421383,35,271,0.11437908496732026,0.7954545454545454,0.0748268701104102,1.8491322658565135,running_coupling
L14,low,0.85,global,23,283,0.04722792607802875,0.019772235031090615,0.07516339869281045,22,282,0.07236842105263158,0.9565217391304348,0.038934130336069905,1.9305272274998402,running_coupling
L14,low,0.9,per_task,29,149,0.059548254620123205,0.01041011667714665,0.16292134831460675,24,147,0.14035087719298245,0.8275862068965517,0.0797588769420179,2.042673550093305,running_coupling
L14,low,0.9,global,11,147,0.022587268993839837,0.010270383567386292,0.06962025316455696,11,147,0.06962025316455696,1.0,0.03834699125874121,1.8155336541217426,running_coupling
L14,low,0.925,per_task,23,104,0.04722792607802875,0.007266121707538601,0.18110236220472442,18,101,0.15126050420168066,0.782608695652174,0.0897468192389485,2.017925133619992,running_coupling
L14,low,0.925,global,9,88,0.018480492813141684,0.00614825682945574,0.09278350515463918,9,88,0.09278350515463918,1.0,0.04065274692239507,2.282342822534483,running_coupling
L14,low,0.95,per_task,10,57,0.02053388090349076,0.0039823936281701946,0.14925373134328357,8,57,0.12307692307692308,0.8,0.0710759190907587,2.0999198216866897,running_coupling
L14,low,0.95,global,6,39,0.012320328542094456,0.0027247956403269754,0.13333333333333333,6,39,0.13333333333333333,1.0,0.047835950267055824,2.7873039542220353,running_coupling
L14,low,0.96,per_task,9,47,0.018480492813141684,0.0032837280793684065,0.16071428571428573,7,47,0.12962962962962962,0.7777777777777778,0.06974051802642256,2.3044607390698757,running_coupling
L14,low,0.96,global,5,24,0.01026694045174538,0.0016767973171242926,0.1724137931034483,5,24,0.1724137931034483,1.0,0.05433131512366567,3.173377870773243,running_coupling
L14,low,0.975,per_task,8,23,0.01642710472279261,0.0016069307622441137,0.25806451612903225,5,23,0.17857142857142858,0.625,0.1166384466949426,2.2125167424766627,running_coupling
L14,low,0.975,global,0,16,0.0,0.0011178648780828617,0.0,0,16,0.0,0.0,0.049740560067661595,0.0,running_coupling
L14,low,0.98,per_task,6,12,0.012320328542094456,0.0008383986585621463,0.3333333333333333,5,12,0.29411764705882354,0.8333333333333334,0.08852045588976548,3.765607960135602,running_coupling
L14,low,0.98,global,0,11,0.0,0.0007685321036819675,0.0,0,11,0.0,0.0,0.046397206885297096,0.0,running_coupling
L14,low,0.99,per_task,3,6,0.006160164271047228,0.00041919932928107315,0.3333333333333333,2,6,0.25,0.6666666666666666,0.1462097453591729,2.2798297918820682,running_coupling
L14,low,0.99,global,0,2,0.0,0.00013973310976035772,0.0,0,2,0.0,0.0,0.06080510101252459,0.0,running_coupling
L14,low,0.995,per_task,1,2,0.002053388090349076,0.00013973310976035772,0.3333333333333333,0,2,0.0,0.0,0.17835700589430573,1.8689107930577533,running_coupling
L14,low,0.995,global,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.07928571428571428,0.0,running_coupling
L14,high,0.5,per_task,301,2306,0.6180698151950719,0.16111227555369245,0.11545838128116609,93,2283,0.039141414141414144,0.3089700996677741,0.11880090285583347,0.9718645103335319,running_coupling
L14,high,0.5,global,360,3246,0.7392197125256673,0.22678683714106057,0.09983361064891846,193,3221,0.056531927357937904,0.5361111111111111,0.09732734824953845,1.025750854661674,running_coupling
L14,high,0.6,per_task,252,1587,0.5174537987679672,0.11087822259484385,0.1370309951060359,64,1566,0.0392638036809816,0.25396825396825395,0.13629307183070177,1.0054142390762955,running_coupling
L14,high,0.6,global,309,2391,0.6344969199178645,0.16705093271850766,0.11444444444444445,160,2370,0.06324110671936758,0.517799352750809,0.10405579272103942,1.0998373223800784,running_coupling
L14,high,0.7,per_task,218,1008,0.44763860369609854,0.07042548731922028,0.17781402936378465,47,995,0.045105566218809984,0.21559633027522937,0.1663654673976754,1.0688157352916452,running_coupling
L14,high,0.7,global,253,1588,0.5195071868583162,0.11094808914972402,0.1374253123302553,131,1577,0.07669789227166277,0.5177865612648221,0.11037958000979382,1.245024780109344,running_coupling
L14,high,0.75,per_task,193,778,0.39630390143737165,0.05435617969677915,0.19876416065911431,28,764,0.03535353535353535,0.14507772020725387,0.1932758953765887,1.0283960153015046,running_coupling
L14,high,0.75,global,230,1246,0.4722792607802875,0.08705372738070286,0.15582655826558264,110,1237,0.08166295471417966,0.4782608695652174,0.11983577708245122,1.3003341911687067,running_coupling
L14,high,0.8,per_task,160,542,0.32854209445585214,0.03786767274505694,0.22792022792022792,21,532,0.0379746835443038,0.13125,0.21568336329244334,1.0567353199662077,running_coupling
L14,high,0.8,global,198,899,0.406570841889117,0.06281003283728079,0.1804922515952598,89,893,0.09063136456211812,0.4494949494949495,0.13199475820433096,1.3674198434141878,running_coupling
L14,high,0.85,per_task,124,345,0.2546201232032854,0.024103961433661707,0.26439232409381663,12,339,0.03418803418803419,0.0967741935483871,0.24960934904475632,1.059224444539574,running_coupling
L14,high,0.85,global,173,584,0.35523613963039014,0.040802068050024454,0.2285336856010568,63,579,0.09813084112149532,0.36416184971098264,0.1672328903107891,1.3665594439966027,running_coupling
L14,high,0.9,per_task,93,213,0.19096509240246407,0.014881576189478097,0.30392156862745096,9,208,0.041474654377880185,0.0967741935483871,0.2851713097103385,1.0657508601975352,running_coupling
L14,high,0.9,global,127,284,0.26078028747433263,0.019842101585970797,0.30900243309002434,36,280,0.11392405063291139,0.28346456692913385,0.23671593326140708,1.3053723458014581,running_coupling
L14,high,0.925,per_task,70,146,0.1437371663244353,0.010200517012506113,0.32407407407407407,7,142,0.04697986577181208,0.1,0.2993665334146095,1.0825327413109525,running_coupling
L14,high,0.925,global,90,172,0.18480492813141683,0.012017047439390763,0.3435114503816794,24,169,0.12435233160621761,0.26666666666666666,0.2693941575204554,1.2751258362223248,running_coupling
L14,high,0.95,per_task,42,90,0.08624229979466119,0.006287989939216097,0.3181818181818182,4,88,0.043478260869565216,0.09523809523809523,0.2867560172854054,1.1095907287104458,running_coupling
L14,high,0.95,global,51,76,0.10472279260780287,0.005309858170893593,0.4015748031496063,12,73,0.1411764705882353,0.23529411764705882,0.33537038317163226,1.197406876993347,running_coupling
L14,high,0.96,per_task,33,74,0.06776180698151951,0.005170125061133236,0.308411214953271,4,73,0.05194805194805195,0.12121212121212122,0.27141824820546234,1.1362950611920728,running_coupling
L14,high,0.96,global,33,45,0.06776180698151951,0.0031439949696080486,0.4230769230769231,6,44,0.12,0.18181818181818182,0.354411888277784,1.1937435991010554,running_coupling
L14,high,0.975,per_task,17,41,0.03490759753593429,0.0028645287500873333,0.29310344827586204,3,41,0.06818181818181818,0.17647058823529413,0.2429216708656807,1.2065759601905937,running_coupling
L14,high,0.975,global,12,13,0.024640657084188913,0.0009082652134423251,0.48,1,13,0.07142857142857142,0.08333333333333333,0.45765087013257455,1.0488344529115639,running_coupling
L14,high,0.98,per_task,10,34,0.02053388090349076,0.0023754628659260813,0.22727272727272727,2,34,0.05555555555555555,0.2,0.19454427576154912,1.168231377577478,running_coupling
L14,high,0.98,global,7,8,0.014373716632443531,0.0005589324390414309,0.4666666666666667,1,8,0.1111111111111111,0.14285714285714285,0.42240516224125363,1.1047844779892473,running_coupling
L14,high,0.99,per_task,4,22,0.008213552361396304,0.001537064207363935,0.15384615384615385,2,22,0.08333333333333333,0.5,0.09570479387611147,1.607507290024631,running_coupling
L14,high,0.99,global,1,2,0.002053388090349076,0.00013973310976035772,0.3333333333333333,1,2,0.3333333333333333,1.0,0.0402650535793992,8.278477332112047,running_coupling
L14,high,0.995,per_task,2,9,0.004106776180698152,0.0006287989939216097,0.18181818181818182,1,9,0.1,0.5,0.1086802645154989,1.672964108329463,running_coupling
L14,high,0.995,global,1,1,0.002053388090349076,6.986655488017886e-05,0.5,1,1,0.5,1.0,0.055772580369098795,8.96497878869934,running_coupling
L15,low,0.5,per_task,227,2449,0.46611909650924027,0.17110319290155804,0.08482810164424515,182,2422,0.06989247311827956,0.801762114537445,0.060046623882822385,1.4127039316945182,running_coupling
L15,low,0.5,global,162,3090,0.3326488706365503,0.21588765457975267,0.04981549815498155,140,3087,0.04338394793926247,0.8641975308641975,0.03536152321568782,1.4087486517798349,running_coupling
L15,low,0.6,per_task,166,1624,0.3408624229979466,0.11346328512541047,0.09273743016759776,134,1611,0.07679083094555873,0.8072289156626506,0.062143082138086385,1.4923210593502354,running_coupling
L15,low,0.6,global,120,2158,0.2464065708418891,0.15077202543142598,0.05267778753292362,110,2155,0.04856512141280353,0.9166666666666666,0.03230809642320172,1.6304825528220728,running_coupling
L15,low,0.7,per_task,113,952,0.23203285420944558,0.06651296024593027,0.10610328638497653,95,945,0.09134615384615384,0.8407079646017699,0.06359002901715108,1.6685522561463064,running_coupling
L15,low,0.7,global,88,1303,0.1806981519507187,0.09103612100887305,0.06326383896477354,80,1301,0.05792903692976104,0.9090909090909091,0.030100322232559398,2.101766169677124,running_coupling
L15,low,0.75,per_task,82,650,0.16837782340862423,0.045413260672116255,0.11202185792349727,70,647,0.09762900976290098,0.8536585365853658,0.05991203930425485,1.8697720729319536,running_coupling
L15,low,0.75,global,69,970,0.14168377823408623,0.0677705582337735,0.06641000962463908,64,970,0.061895551257253385,0.927536231884058,0.029461865367541334,2.254100641495843,running_coupling
L15,low,0.8,per_task,61,428,0.12525667351129363,0.02990288548871655,0.12474437627811862,51,425,0.10714285714285714,0.8360655737704918,0.06457917250284197,1.9316502742835382,running_coupling
L15,low,0.8,global,51,628,0.10472279260780287,0.043876196464752326,0.07511045655375552,46,626,0.06845238095238096,0.9019607843137255,0.03162790216964807,2.3748162666898525,running_coupling
L15,low,0.85,per_task,42,264,0.08624229979466119,0.018444770488367217,0.13725490196078433,37,261,0.12416107382550336,0.8809523809523809,0.06772150076770948,2.026755172357747,running_coupling
L15,low,0.85,global,29,382,0.059548254620123205,0.026689023964228325,0.0705596107055961,27,382,0.06601466992665037,0.9310344827586207,0.030311842734070553,2.327790208092067,running_coupling
L15,low,0.9,per_task,26,145,0.053388090349075976,0.010130650457625935,0.15204678362573099,23,144,0.1377245508982036,0.8846153846153846,0.06982597870576976,2.17751023965479,running_coupling
L15,low,0.9,global,17,152,0.03490759753593429,0.010619716341787187,0.10059171597633136,16,152,0.09523809523809523,0.9411764705882353,0.0330144885994647,3.04689608240554,running_coupling
L15,low,0.925,per_task,17,87,0.03490759753593429,0.0060783902745755606,0.16346153846153846,16,87,0.1553398058252427,0.9411764705882353,0.061166587973678216,2.672399162298881,running_coupling
L15,low,0.925,global,12,78,0.024640657084188913,0.005449591280653951,0.13333333333333333,12,78,0.13333333333333333,1.0,0.03139068144969792,4.247545041256708,running_coupling
L15,low,0.95,per_task,12,49,0.024640657084188913,0.003423461189128764,0.19672131147540983,12,49,0.19672131147540983,1.0,0.057598004249612145,3.4154188853988723,running_coupling
L15,low,0.95,global,7,41,0.014373716632443531,0.0028645287500873333,0.14583333333333334,7,41,0.14583333333333334,1.0,0.0337759780007631,4.3176642680794775,running_coupling
L15,low,0.96,per_task,8,37,0.01642710472279261,0.002585062530566618,0.17777777777777778,8,37,0.17777777777777778,1.0,0.0560613274488438,3.1711303650453297,running_coupling
L15,low,0.96,global,5,22,0.01026694045174538,0.001537064207363935,0.18518518518518517,5,22,0.18518518518518517,1.0,0.03423024438707686,5.4099872350049365,running_coupling
L15,low,0.975,per_task,3,20,0.006160164271047228,0.0013973310976035773,0.13043478260869565,3,20,0.13043478260869565,1.0,0.05807778911340309,2.2458634290297756,running_coupling
L15,low,0.975,global,4,8,0.008213552361396304,0.0005589324390414309,0.3333333333333333,4,8,0.3333333333333333,1.0,0.03597467127965583,9.265778434557589,running_coupling
L15,low,0.98,per_task,2,15,0.004106776180698152,0.0010479983232026828,0.11764705882352941,2,15,0.11764705882352941,1.0,0.05641621303077262,2.085341296470183,running_coupling
L15,low,0.98,global,4,7,0.008213552361396304,0.000489065884161252,0.36363636363636365,4,7,0.36363636363636365,1.0,0.035397415237866825,10.272963751527234,running_coupling
L15,low,0.99,per_task,1,10,0.002053388090349076,0.0006986655488017886,0.09090909090909091,1,10,0.09090909090909091,1.0,0.056325501934133326,1.6139952204136487,running_coupling
L15,low,0.99,global,0,2,0.0,0.00013973310976035772,0.0,0,2,0.0,0.0,0.02578724386966745,0.0,running_coupling
L15,low,0.995,per_task,0,6,0.0,0.00041919932928107315,0.0,0,6,0.0,0.0,0.05948492737491287,0.0,running_coupling
L15,low,0.995,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,running_coupling
L15,high,0.5,per_task,294,2492,0.6036960985626283,0.1741074547614057,0.10552763819095477,94,2460,0.03680501174628034,0.3197278911564626,0.11595729686297424,0.9100560382642923,running_coupling
L15,high,0.5,global,334,3317,0.6858316221765913,0.23174736253755326,0.09148178581210627,190,3286,0.05466052934407365,0.5688622754491018,0.09357764331605907,0.9776030104020249,running_coupling
L15,high,0.6,per_task,232,1745,0.47638603696098564,0.1219171382659121,0.11734951947395043,67,1724,0.03740926856504746,0.28879310344827586,0.1243848385083704,0.9434390949991343,running_coupling
L15,high,0.6,global,288,2383,0.5913757700205339,0.16649200027946623,0.10782478472482217,156,2349,0.06227544910179641,0.5416666666666666,0.1010422621182983,1.0671256013506807,running_coupling
L15,high,0.7,per_task,172,1155,0.3531827515400411,0.08069587088660658,0.12961567445365485,42,1132,0.03577512776831346,0.2441860465116279,0.13795855144636837,0.9395262062029056,running_coupling
L15,high,0.7,global,225,1570,0.4620123203285421,0.1096904911618808,0.12534818941504178,111,1553,0.06670673076923077,0.49333333333333335,0.10897214247851764,1.1502773696474993,running_coupling
L15,high,0.75,per_task,137,889,0.2813141683778234,0.062111367288479005,0.13352826510721247,33,869,0.036585365853658534,0.24087591240875914,0.1382721450657924,0.9656917164601538,running_coupling
L15,high,0.75,global,200,1165,0.4106776180698152,0.08139453643540837,0.14652014652014653,83,1151,0.06726094003241491,0.415,0.12181155467361944,1.2028427591514699,running_coupling
L15,high,0.8,per_task,112,636,0.2299794661190965,0.04443512890379375,0.1497326203208556,21,622,0.03265940902021773,0.1875,0.15104449530238576,0.9913146455360466,running_coupling
L15,high,0.8,global,173,835,0.35523613963039014,0.05833857332494935,0.17162698412698413,62,826,0.06981981981981981,0.3583815028901734,0.13705103145476913,1.2522852422575608,running_coupling
L15,high,0.85,per_task,80,429,0.16427104722792607,0.02997275204359673,0.15717092337917485,16,423,0.03644646924829157,0.2,0.15010648769228613,1.0470628271668752,running_coupling
L15,high,0.85,global,148,542,0.30390143737166325,0.03786767274505694,0.2144927536231884,42,537,0.07253886010362694,0.28378378378378377,0.1764749340908822,1.2154290054174353,running_coupling
L15,high,0.9,per_task,50,279,0.1026694045174538,0.019492768811569902,0.1519756838905775,8,276,0.028169014084507043,0.16,0.14495741256905217,1.0484160912997953,running_coupling
L15,high,0.9,global,119,289,0.24435318275154005,0.02019143436037169,0.2916666666666667,18,285,0.0594059405940594,0.15126050420168066,0.2599741235217683,1.1219065294482844,running_coupling
L15,high,0.925,per_task,41,176,0.08418891170431211,0.01229651365891148,0.1889400921658986,5,174,0.027932960893854747,0.12195121951219512,0.1736343160231029,1.0881494884960368,running_coupling
L15,high,0.925,global,90,200,0.18480492813141683,0.013973310976035772,0.3103448275862069,12,198,0.05714285714285714,0.13333333333333333,0.281192694744538,1.1036731514954663,running_coupling
L15,high,0.95,per_task,28,90,0.057494866529774126,0.006287989939216097,0.23728813559322035,3,89,0.03260869565217391,0.10714285714285714,0.20541148064553444,1.1551843881729933,running_coupling
L15,high,0.95,global,51,109,0.10472279260780287,0.007615454481939496,0.31875,7,109,0.0603448275862069,0.13725490196078433,0.3079136869907463,1.0351926967429004,running_coupling
L15,high,0.96,per_task,22,65,0.045174537987679675,0.004541326067211626,0.25287356321839083,3,64,0.04477611940298507,0.13636363636363635,0.21566430527577649,1.1725332242395594,running_coupling
L15,high,0.96,global,29,76,0.059548254620123205,0.005309858170893593,0.2761904761904762,4,76,0.05,0.13793103448275862,0.27553709900789747,1.0023712856995712,running_coupling
L15,high,0.975,per_task,12,36,0.024640657084188913,0.0025151959756864388,0.25,3,36,0.07692307692307693,0.25,0.18455399624909283,1.354617104376188,running_coupling
L15,high,0.975,global,7,34,0.014373716632443531,0.0023754628659260813,0.17073170731707318,2,34,0.05555555555555555,0.2857142857142857,0.17687345896437145,0.9652760132398641,running_coupling
L15,high,0.98,per_task,11,29,0.022587268993839837,0.002026130091525187,0.275,3,29,0.09375,0.2727272727272727,0.19168178946549733,1.4346694110423044,running_coupling
L15,high,0.98,global,3,20,0.006160164271047228,0.0013973310976035773,0.13043478260869565,1,20,0.047619047619047616,0.3333333333333333,0.12323214655210517,1.0584477042566571,running_coupling
L15,high,0.99,per_task,3,12,0.006160164271047228,0.0008383986585621463,0.2,0,12,0.0,0.0,0.15557726073174621,1.2855349108173952,running_coupling
L15,high,0.99,global,0,5,0.0,0.0003493327744008943,0.0,0,5,0.0,0.0,0.05870821499847552,0.0,running_coupling
L15,high,0.995,per_task,1,2,0.002053388090349076,0.00013973310976035772,0.3333333333333333,0,2,0.0,0.0,0.1191254160686475,2.798171409040417,running_coupling
L15,high,0.995,global,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.07928571428571428,0.0,running_coupling
front_median,low,0.5,per_task,138,1761,0.28336755646817247,0.12303500314399497,0.07266982622432859,106,1752,0.05705059203444564,0.7681159420289855,0.05540445178260166,1.3116243169316708,running_coupling
front_median,low,0.5,global,113,2361,0.23203285420944558,0.1649549360721023,0.045675020210185935,104,2352,0.04234527687296417,0.9203539823008849,0.045605506604002984,1.0015242371230857,running_coupling
front_median,low,0.6,per_task,97,1111,0.19917864476386038,0.07762174247187871,0.0802980132450331,76,1107,0.06424344885883347,0.7835051546391752,0.054924867566212704,1.4619609805746498,running_coupling
front_median,low,0.6,global,72,1583,0.14784394250513347,0.11059875637532313,0.04350453172205438,66,1582,0.04004854368932039,0.9166666666666666,0.04394639176948292,0.9899454760757997,running_coupling
front_median,low,0.7,per_task,64,640,0.13141683778234087,0.04471459512331447,0.09090909090909091,53,639,0.07658959537572255,0.828125,0.05849066086594108,1.5542496795762308,running_coupling
front_median,low,0.7,global,36,949,0.07392197125256673,0.06630336058128973,0.03654822335025381,32,949,0.0326197757390418,0.8888888888888888,0.045233687200341384,0.8079868260215138,running_coupling
front_median,low,0.75,per_task,54,462,0.11088295687885011,0.03227834835464263,0.10465116279069768,43,460,0.08548707753479125,0.7962962962962963,0.06480095213506738,1.6149633507323906,running_coupling
front_median,low,0.75,global,24,658,0.049281314168377825,0.04597219311115769,0.03519061583577713,22,658,0.03235294117647059,0.9166666666666666,0.04583332536042373,0.7677953881601532,running_coupling
front_median,low,0.8,per_task,43,320,0.08829568788501027,0.022357297561657236,0.1184573002754821,33,320,0.09348441926345609,0.7674418604651163,0.07157502761722899,1.6550087959304953,running_coupling
front_median,low,0.8,global,15,422,0.030800821355236138,0.029483686159435477,0.034324942791762014,15,422,0.034324942791762014,1.0,0.04370589198366378,0.785361909661788,running_coupling
front_median,low,0.85,per_task,26,207,0.053388090349075976,0.014462376860197024,0.11158798283261803,21,206,0.09251101321585903,0.8076923076923077,0.07173100054092646,1.5556451463262524,running_coupling
front_median,low,0.85,global,6,243,0.012320328542094456,0.016977572835883463,0.024096385542168676,6,243,0.024096385542168676,1.0,0.043188854680228816,0.5579306448522152,running_coupling
front_median,low,0.9,per_task,16,95,0.03285420944558522,0.006637322713616991,0.14414414414414414,15,95,0.13636363636363635,0.9375,0.061377746239447785,2.348475676865143,running_coupling
front_median,low,0.9,global,2,114,0.004106776180698152,0.007964787256340389,0.017241379310344827,2,114,0.017241379310344827,1.0,0.04596281545137284,0.3751158222364695,running_coupling
front_median,low,0.925,per_task,8,64,0.01642710472279261,0.004471459512331447,0.1111111111111111,8,64,0.1111111111111111,1.0,0.054968785640127936,2.021349204229073,running_coupling
front_median,low,0.925,global,0,52,0.0,0.0036330608537693005,0.0,0,52,0.0,0.0,0.045867683284504,0.0,running_coupling
front_median,low,0.95,per_task,5,40,0.01026694045174538,0.0027946621952071545,0.1111111111111111,5,40,0.1111111111111111,1.0,0.05569022543756,1.9951636079420998,running_coupling
front_median,low,0.95,global,0,14,0.0,0.000978131768322504,0.0,0,14,0.0,0.0,0.04724919912206039,0.0,running_coupling
front_median,low,0.96,per_task,3,35,0.006160164271047228,0.00244532942080626,0.07894736842105263,3,35,0.07894736842105263,1.0,0.05516851946501498,1.4310220608895798,running_coupling
front_median,low,0.96,global,0,7,0.0,0.000489065884161252,0.0,0,7,0.0,0.0,0.0446091115116047,0.0,running_coupling
front_median,low,0.975,per_task,3,21,0.006160164271047228,0.001467197652483756,0.125,3,21,0.125,1.0,0.05680232233744209,2.2006142505480697,running_coupling
front_median,low,0.975,global,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.05032067094227923,0.0,running_coupling
front_median,low,0.98,per_task,2,15,0.004106776180698152,0.0010479983232026828,0.11764705882352941,2,15,0.11764705882352941,1.0,0.05975258259680857,1.96890332954099,running_coupling
front_median,low,0.98,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,running_coupling
front_median,low,0.99,per_task,0,4,0.0,0.00027946621952071543,0.0,0,4,0.0,0.0,0.043296172441096015,0.0,running_coupling
front_median,low,0.99,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,running_coupling
front_median,low,0.995,per_task,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.07928571428571428,0.0,running_coupling
front_median,low,0.995,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,running_coupling
front_median,high,0.5,per_task,216,2209,0.44353182751540043,0.1543352197303151,0.0890721649484536,122,2188,0.05281385281385281,0.5648148148148148,0.09135931706254503,0.9749653107353502,running_coupling
front_median,high,0.5,global,306,3430,0.6283367556468172,0.2396422832390135,0.08190578158458243,183,3378,0.051390058972198824,0.5980392156862745,0.08875061164549343,0.9228756857670788,running_coupling
front_median,high,0.6,per_task,181,1570,0.37166324435318276,0.1096904911618808,0.10336950314106225,85,1559,0.05170316301703163,0.4696132596685083,0.10282964487893541,1.005250025542366,running_coupling
front_median,high,0.6,global,223,2478,0.45790554414784396,0.1731293229930832,0.08256201406886339,121,2439,0.047265625,0.5426008968609866,0.09326056925729538,0.8852831880221974,running_coupling
front_median,high,0.7,per_task,144,1023,0.29568788501026694,0.07147348564242297,0.12339331619537275,60,1009,0.05612722170252572,0.4166666666666667,0.12095752243640445,1.0201375963222872,running_coupling
front_median,high,0.7,global,145,1592,0.29774127310061604,0.11122755536924474,0.08347725964306275,71,1578,0.0430563978168587,0.4896551724137931,0.09792103629769723,0.8524956720155326,running_coupling
front_median,high,0.75,per_task,123,776,0.25256673511293637,0.054216446587018796,0.13681868743047831,47,762,0.0580964153275649,0.3821138211382114,0.13348032712018557,1.0250101298245013,running_coupling
front_median,high,0.75,global,124,1233,0.2546201232032854,0.08614546216726053,0.09137803979366249,57,1220,0.04463586530931871,0.4596774193548387,0.1080198915212508,0.8459371557106744,running_coupling
front_median,high,0.8,per_task,107,556,0.21971252566735114,0.03884580451337945,0.16138763197586728,43,549,0.07263513513513513,0.40186915887850466,0.14328926464133837,1.1263065127721201,running_coupling
front_median,high,0.8,global,90,920,0.18480492813141683,0.06427723048976455,0.0891089108910891,36,915,0.03785488958990536,0.4,0.11128875578157303,0.8007000371716222,running_coupling
front_median,high,0.85,per_task,95,376,0.19507186858316222,0.02626982463494725,0.20169851380042464,39,373,0.09466019417475728,0.4105263157894737,0.163418010317506,1.2342489876638638,running_coupling
front_median,high,0.85,global,68,638,0.13963039014373715,0.04457486201355411,0.09631728045325778,27,629,0.041158536585365856,0.39705882352941174,0.11814140615433537,0.8152711533451076,running_coupling
front_median,high,0.9,per_task,75,212,0.1540041067761807,0.014811709634597919,0.2613240418118467,31,210,0.12863070539419086,0.41333333333333333,0.19787448747712977,1.3206555587013227,running_coupling
front_median,high,0.9,global,41,390,0.08418891170431211,0.027247956403269755,0.0951276102088167,15,387,0.03731343283582089,0.36585365853658536,0.12002761255590726,0.792547716172456,running_coupling
front_median,high,0.925,per_task,58,161,0.11909650924024641,0.011248515335708796,0.2648401826484018,26,160,0.13978494623655913,0.4482758620689655,0.18398289522925804,1.4394826340698077,running_coupling
front_median,high,0.925,global,33,277,0.06776180698151951,0.019353035701809542,0.1064516129032258,10,274,0.035211267605633804,0.30303030303030304,0.13656000599055504,0.7795226144804678,running_coupling
front_median,high,0.95,per_task,45,104,0.09240246406570841,0.007266121707538601,0.30201342281879195,18,104,0.14754098360655737,0.4,0.21292345660184658,1.4184131125747126,running_coupling
front_median,high,0.95,global,26,178,0.053388090349075976,0.012436246768671836,0.12745098039215685,8,178,0.043010752688172046,0.3076923076923077,0.15424159133768947,0.8263074783319728,running_coupling
front_median,high,0.96,per_task,42,93,0.08624229979466119,0.006497589603856634,0.3111111111111111,12,93,0.11428571428571428,0.2857142857142857,0.220098785117276,1.4135067167469402,running_coupling
