representation,direction,quantile,mode,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift,quantity
L13,high,0.95,global,48,68,0.09856262833675565,0.004750925731852163,0.41379310344827586,1,67,0.014705882352941176,0.020833333333333332,0.3629178394986522,1.1401839711707327,running_coupling_log
L13,high,0.96,per_task,47,55,0.09650924024640657,0.003842660518409837,0.46078431372549017,4,53,0.07017543859649122,0.0851063829787234,0.3933838208597294,1.1713351929890226,running_coupling_log
L13,high,0.96,global,35,45,0.07186858316221766,0.0031439949696080486,0.4375,1,45,0.021739130434782608,0.02857142857142857,0.38103542800783125,1.1481871968897555,running_coupling_log
L13,high,0.975,per_task,30,23,0.061601642710472276,0.0016069307622441137,0.5660377358490566,2,23,0.08,0.06666666666666667,0.4772204116194094,1.18611384187917,running_coupling_log
L13,high,0.975,global,19,25,0.039014373716632446,0.0017466638720044715,0.4318181818181818,1,25,0.038461538461538464,0.05263157894736842,0.3819809704588934,1.1304704035371616,running_coupling_log
L13,high,0.98,per_task,20,19,0.04106776180698152,0.0013274645427233983,0.5128205128205128,1,19,0.05,0.05,0.4450771358651129,1.152205924538731,running_coupling_log
L13,high,0.98,global,13,20,0.026694045174537988,0.0013973310976035773,0.3939393939393939,1,20,0.047619047619047616,0.07692307692307693,0.3567708087348569,1.1041805671723546,running_coupling_log
L13,high,0.99,per_task,9,14,0.018480492813141684,0.000978131768322504,0.391304347826087,1,14,0.06666666666666667,0.1111111111111111,0.3129924380271463,1.2502038397239121,running_coupling_log
L13,high,0.99,global,4,8,0.008213552361396304,0.0005589324390414309,0.3333333333333333,1,8,0.1111111111111111,0.25,0.2768016551706311,1.2042317201024464,running_coupling_log
L13,high,0.995,per_task,3,6,0.006160164271047228,0.00041919932928107315,0.3333333333333333,1,6,0.14285714285714285,0.3333333333333333,0.1961276690640536,1.699573216385239,running_coupling_log
L13,high,0.995,global,2,5,0.004106776180698152,0.0003493327744008943,0.2857142857142857,0,5,0.0,0.0,0.3201611181329482,0.8924078207261936,running_coupling_log
L14,low,0.5,per_task,167,2169,0.34291581108829566,0.15154055753510795,0.07148972602739725,146,2133,0.06406318560772269,0.874251497005988,0.06070429509666541,1.1776716279063473,running_coupling_log
L14,low,0.5,global,141,2531,0.28952772073921973,0.1768322504017327,0.05276946107784431,134,2531,0.05028142589118199,0.950354609929078,0.038802988912026694,1.359932895826198,running_coupling_log
L14,low,0.6,per_task,127,1429,0.26078028747433263,0.09983930692377559,0.08161953727506427,110,1407,0.07251153592617007,0.8661417322834646,0.06146033124704843,1.328003536898997,running_coupling_log
L14,low,0.6,global,96,1609,0.1971252566735113,0.11241528680220779,0.0563049853372434,90,1609,0.052972336668628606,0.9375,0.038125595843134824,1.4768289935429846,running_coupling_log
L14,low,0.7,per_task,91,855,0.1868583162217659,0.05973590442255292,0.09619450317124736,80,843,0.0866738894907909,0.8791208791208791,0.06311892256296488,1.524020044469036,running_coupling_log
L14,low,0.7,global,62,926,0.1273100616016427,0.06469642981904562,0.06275303643724696,56,925,0.05708460754332314,0.9032258064516129,0.03930080275653615,1.5967367594497914,running_coupling_log
L14,low,0.75,per_task,70,620,0.1437371663244353,0.04331726402571089,0.10144927536231885,60,613,0.08915304606240713,0.8571428571428571,0.0654905892483779,1.5490664617104752,running_coupling_log
L14,low,0.75,global,44,670,0.09034907597535935,0.046810591769719835,0.06162464985994398,39,670,0.05500705218617771,0.8863636363636364,0.03923566895645395,1.5706282446296158,running_coupling_log
L14,low,0.8,per_task,61,463,0.12525667351129363,0.03234821490952281,0.11641221374045801,49,455,0.09722222222222222,0.8032786885245902,0.07349668702990854,1.5839110366033988,running_coupling_log
L14,low,0.8,global,36,426,0.07392197125256673,0.029763152378956194,0.07792207792207792,35,426,0.07592190889370933,0.9722222222222222,0.037505059182614986,2.0776417800774394,running_coupling_log
L14,low,0.85,per_task,45,280,0.09240246406570841,0.01956263536645008,0.13846153846153847,37,278,0.11746031746031746,0.8222222222222222,0.07652219380922257,1.8094298081251674,running_coupling_log
L14,low,0.85,global,22,262,0.045174537987679675,0.01830503737860686,0.07746478873239436,21,261,0.07446808510638298,0.9545454545454546,0.040414919221674846,1.9167374381599498,running_coupling_log
L14,low,0.9,per_task,26,152,0.053388090349075976,0.010619716341787187,0.14606741573033707,20,151,0.11695906432748537,0.7692307692307693,0.07882304629231601,1.8531054380801864,running_coupling_log
L14,low,0.9,global,13,120,0.026694045174537988,0.008383986585621462,0.09774436090225563,13,120,0.09774436090225563,1.0,0.04137701921546323,2.362286185799654,running_coupling_log
L14,low,0.925,per_task,19,99,0.039014373716632446,0.006916788933137707,0.16101694915254236,12,99,0.10810810810810811,0.631578947368421,0.08571036140476607,1.8786170833202058,running_coupling_log
L14,low,0.925,global,9,72,0.018480492813141684,0.0050303919513728776,0.1111111111111111,9,72,0.1111111111111111,1.0,0.04454530577619653,2.494339396149909,running_coupling_log
L14,low,0.95,per_task,12,58,0.024640657084188913,0.004052260183050374,0.17142857142857143,8,58,0.12121212121212122,0.6666666666666666,0.08685594418118339,1.9737114488211387,running_coupling_log
L14,low,0.95,global,6,35,0.012320328542094456,0.00244532942080626,0.14634146341463414,6,35,0.14634146341463414,1.0,0.05007814132701157,2.922262279245161,running_coupling_log
L14,low,0.96,per_task,11,49,0.022587268993839837,0.003423461189128764,0.18333333333333332,7,49,0.125,0.6363636363636364,0.09041172095676639,2.0277606862610296,running_coupling_log
L14,low,0.96,global,4,24,0.008213552361396304,0.0016767973171242926,0.14285714285714285,4,24,0.14285714285714285,1.0,0.05344008658216394,2.67322064752834,running_coupling_log
L14,low,0.975,per_task,7,31,0.014373716632443531,0.0021658632012855447,0.18421052631578946,5,30,0.14285714285714285,0.7142857142857143,0.10623610966141872,1.733972816802876,running_coupling_log
L14,low,0.975,global,0,14,0.0,0.000978131768322504,0.0,0,14,0.0,0.0,0.04552448135401949,0.0,running_coupling_log
L14,low,0.98,per_task,4,16,0.008213552361396304,0.0011178648780828617,0.2,4,16,0.2,1.0,0.05958383611826172,3.3566150323561064,running_coupling_log
L14,low,0.98,global,0,10,0.0,0.0006986655488017886,0.0,0,10,0.0,0.0,0.04310835614525538,0.0,running_coupling_log
L14,low,0.99,per_task,1,8,0.002053388090349076,0.0005589324390414309,0.1111111111111111,1,8,0.1111111111111111,1.0,0.055828545642891254,1.9902204120063636,running_coupling_log
L14,low,0.99,global,0,3,0.0,0.00020959966464053657,0.0,0,3,0.0,0.0,0.054644896588128024,0.0,running_coupling_log
L14,low,0.995,per_task,1,3,0.002053388090349076,0.00020959966464053657,0.25,1,3,0.25,1.0,0.06301384120495757,3.9673823277469307,running_coupling_log
L14,low,0.995,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,running_coupling_log
L14,high,0.5,per_task,345,2075,0.7084188911704312,0.14497310137637112,0.14256198347107438,97,2054,0.04509530450953045,0.2811594202898551,0.13566410579807983,1.0508452669364234,running_coupling_log
L14,high,0.5,global,382,3042,0.784394250513347,0.2125340599455041,0.11156542056074767,184,3020,0.05742821473158552,0.4816753926701571,0.10617144927595101,1.0508043482648253,running_coupling_log
L14,high,0.6,per_task,309,1421,0.6344969199178645,0.09928037448473416,0.17861271676300577,60,1399,0.0411240575736806,0.1941747572815534,0.17111077455930004,1.0438426056046275,running_coupling_log
L14,high,0.6,global,340,2190,0.6981519507186859,0.1530077551875917,0.13438735177865613,149,2167,0.06433506044905009,0.43823529411764706,0.11919227474989873,1.127483740541417,running_coupling_log
L14,high,0.7,per_task,270,887,0.5544147843942505,0.06197163417871865,0.23336214347450301,42,868,0.046153846153846156,0.15555555555555556,0.21439038559146062,1.0884916449527486,running_coupling_log
L14,high,0.7,global,293,1407,0.6016427104722792,0.09830224271641165,0.1723529411764706,113,1386,0.07538358905937291,0.3856655290102389,0.1392375680292907,1.237833607810599,running_coupling_log
L14,high,0.75,per_task,246,658,0.5051334702258727,0.04597219311115769,0.2721238938053097,34,642,0.05029585798816568,0.13821138211382114,0.2457504835011643,1.1073178368905243,running_coupling_log
L14,high,0.75,global,264,1093,0.5420944558521561,0.07636414448403549,0.19454679439941047,88,1075,0.07566638005159071,0.3333333333333333,0.15338540234865808,1.268352733835708,running_coupling_log
L14,high,0.8,per_task,211,493,0.433264887063655,0.034444211555928174,0.2997159090909091,22,480,0.043824701195219126,0.10426540284360189,0.26594272156419446,1.1269942163788917,running_coupling_log
L14,high,0.8,global,237,782,0.486652977412731,0.054635645916299866,0.2325809617271835,69,766,0.08263473053892216,0.2911392405063291,0.17578257655067606,1.3231172639009143,running_coupling_log
L14,high,0.85,per_task,163,317,0.3347022587268994,0.022147697897016698,0.33958333333333335,14,309,0.043343653250773995,0.08588957055214724,0.2954051451985323,1.1495511803124159,running_coupling_log
L14,high,0.85,global,192,502,0.3942505133470226,0.035073010549849785,0.276657060518732,41,492,0.07692307692307693,0.21354166666666666,0.20484553599132524,1.3505642638482873,running_coupling_log
L14,high,0.9,per_task,127,183,0.26078028747433263,0.012785579543072731,0.4096774193548387,11,175,0.05913978494623656,0.08661417322834646,0.3520843045579666,1.163577626299414,running_coupling_log
L14,high,0.9,global,142,255,0.2915811088295688,0.01781597149444561,0.35768261964735515,15,248,0.057034220532319393,0.1056338028169014,0.2779807537855554,1.2867172089305314,running_coupling_log
L14,high,0.925,per_task,105,113,0.21560574948665298,0.00789492070146021,0.481651376146789,7,107,0.06140350877192982,0.06666666666666667,0.4142158359854579,1.1628029020206232,running_coupling_log
L14,high,0.925,global,116,152,0.23819301848049282,0.010619716341787187,0.43283582089552236,8,147,0.05161290322580645,0.06896551724137931,0.3521093287892256,1.2292654170336397,running_coupling_log
L14,high,0.95,per_task,71,70,0.1457905544147844,0.00489065884161252,0.5035460992907801,5,69,0.06756756756756757,0.07042253521126761,0.3994712753085313,1.260531433460057,running_coupling_log
L14,high,0.95,global,78,70,0.1601642710472279,0.00489065884161252,0.527027027027027,4,68,0.05555555555555555,0.05128205128205128,0.4479926533580112,1.1764189057043661,running_coupling_log
L14,high,0.96,per_task,53,51,0.10882956878850103,0.0035631942988891218,0.5096153846153846,3,50,0.05660377358490566,0.05660377358490566,0.4074767547605476,1.2506612430317856,running_coupling_log
L14,high,0.96,global,57,46,0.11704312114989733,0.0032138615244882273,0.5533980582524272,3,44,0.06382978723404255,0.05263157894736842,0.47843458556867197,1.1566848947482609,running_coupling_log
L14,high,0.975,per_task,31,33,0.06365503080082136,0.002305596311045902,0.484375,2,33,0.05714285714285714,0.06451612903225806,0.3807109999582411,1.2722905302266798,running_coupling_log
L14,high,0.975,global,27,18,0.055441478439425054,0.0012575979878432194,0.6,1,18,0.05263157894736842,0.037037037037037035,0.511862377133343,1.1721900784352757,running_coupling_log
L14,high,0.98,per_task,27,25,0.055441478439425054,0.0017466638720044715,0.5192307692307693,2,25,0.07407407407407407,0.07407407407407407,0.41001597503966203,1.2663671682073914,running_coupling_log
L14,high,0.98,global,17,13,0.03490759753593429,0.0009082652134423251,0.5666666666666667,1,13,0.07142857142857142,0.058823529411764705,0.4557579553459661,1.2433500282765437,running_coupling_log
L14,high,0.99,per_task,11,14,0.022587268993839837,0.000978131768322504,0.44,1,14,0.06666666666666667,0.09090909090909091,0.36528461835846554,1.2045401801403361,running_coupling_log
L14,high,0.99,global,6,4,0.012320328542094456,0.00027946621952071543,0.6,1,4,0.2,0.16666666666666666,0.4631716100225762,1.2954161848796268,running_coupling_log
L14,high,0.995,per_task,5,6,0.01026694045174538,0.00041919932928107315,0.45454545454545453,1,6,0.14285714285714285,0.2,0.31609360028184863,1.438009039538142,running_coupling_log
L14,high,0.995,global,2,1,0.004106776180698152,6.986655488017886e-05,0.6666666666666666,1,1,0.5,0.5,0.30074761171893405,2.2166981239063173,running_coupling_log
L15,low,0.5,per_task,207,2383,0.42505133470225875,0.16649200027946623,0.07992277992277992,172,2368,0.06771653543307087,0.8309178743961353,0.05741426215233016,1.3920370466615193,running_coupling_log
L15,low,0.5,global,161,2997,0.33059548254620125,0.20939006497589605,0.05098163394553515,140,2994,0.04467134652201659,0.8695652173913043,0.03517743005754927,1.4492711338528896,running_coupling_log
L15,low,0.6,per_task,155,1563,0.3182751540041068,0.10920142527771956,0.09022118742724097,127,1555,0.07550535077288942,0.8193548387096774,0.06179600854663783,1.4599840596363192,running_coupling_log
L15,low,0.6,global,117,2043,0.2402464065708419,0.14273737162020542,0.05416666666666667,110,2042,0.05111524163568773,0.9401709401709402,0.03105817154703781,1.7440391358722096,running_coupling_log
L15,low,0.7,per_task,97,915,0.19917864476386038,0.06392789771536365,0.0958498023715415,86,910,0.08634538152610442,0.8865979381443299,0.05951475818721057,1.6105215797069166,running_coupling_log
L15,low,0.7,global,85,1243,0.17453798767967146,0.08684412771606233,0.06400602409638555,79,1241,0.059848484848484845,0.9294117647058824,0.03058369514301028,2.0928152663401676,running_coupling_log
L15,low,0.75,per_task,73,627,0.14989733059548255,0.04380632990987214,0.10428571428571429,66,624,0.09565217391304348,0.9041095890410958,0.05729604678717221,1.8201205865578567,running_coupling_log
L15,low,0.75,global,67,847,0.1375770020533881,0.059176971983511496,0.07330415754923414,63,846,0.06930693069306931,0.9402985074626866,0.030725534817226056,2.3857732008666837,running_coupling_log
L15,low,0.8,per_task,59,421,0.12114989733059549,0.0294138196045553,0.12291666666666666,54,418,0.11440677966101695,0.9152542372881356,0.0609223314113059,2.0175962380168517,running_coupling_log
L15,low,0.8,global,49,541,0.10061601642710473,0.03779780619017676,0.08305084745762711,44,539,0.07547169811320754,0.8979591836734694,0.03430871617929137,2.4206923693564595,running_coupling_log
L15,low,0.85,per_task,42,248,0.08624229979466119,0.017326905610284358,0.14482758620689656,40,246,0.13986013986013987,0.9523809523809523,0.06219348366193496,2.328661745242246,running_coupling_log
L15,low,0.85,global,27,316,0.055441478439425054,0.02207783134213652,0.07871720116618076,26,316,0.07602339181286549,0.9629629629629629,0.029340701628204815,2.6828670344580647,running_coupling_log
L15,low,0.9,per_task,21,127,0.043121149897330596,0.008873052469782716,0.14189189189189189,21,127,0.14189189189189189,1.0,0.05721525052028065,2.479966278249478,running_coupling_log
L15,low,0.9,global,17,121,0.03490759753593429,0.008453853140501642,0.12318840579710146,16,121,0.11678832116788321,0.9411764705882353,0.036969105391093805,3.3321987236071626,running_coupling_log
L15,low,0.925,per_task,14,83,0.028747433264887063,0.005798924055054846,0.14432989690721648,13,83,0.13541666666666666,0.9285714285714286,0.06244472544789915,2.311322467541928,running_coupling_log
L15,low,0.925,global,11,68,0.022587268993839837,0.004750925731852163,0.13924050632911392,11,68,0.13924050632911392,1.0,0.03363623234169802,4.139598778918555,running_coupling_log
L15,low,0.95,per_task,11,48,0.022587268993839837,0.003353594634248585,0.1864406779661017,11,48,0.1864406779661017,1.0,0.05534756633454988,3.3685433762192165,running_coupling_log
L15,low,0.95,global,6,39,0.012320328542094456,0.0027247956403269754,0.13333333333333333,6,39,0.13333333333333333,1.0,0.03374243543642308,3.9515029549232663,running_coupling_log
L15,low,0.96,per_task,8,40,0.01642710472279261,0.0027946621952071545,0.16666666666666666,8,40,0.16666666666666666,1.0,0.05723612108434987,2.911914076445661,running_coupling_log
L15,low,0.96,global,5,22,0.01026694045174538,0.001537064207363935,0.18518518518518517,5,22,0.18518518518518517,1.0,0.030411348015778737,6.089344842231361,running_coupling_log
L15,low,0.975,per_task,4,22,0.008213552361396304,0.001537064207363935,0.15384615384615385,4,22,0.15384615384615385,1.0,0.058157179548561075,2.645351013243219,running_coupling_log
L15,low,0.975,global,4,8,0.008213552361396304,0.0005589324390414309,0.3333333333333333,4,8,0.3333333333333333,1.0,0.03597467127965583,9.265778434557589,running_coupling_log
L15,low,0.98,per_task,4,13,0.008213552361396304,0.0009082652134423251,0.23529411764705882,4,13,0.23529411764705882,1.0,0.058605532315329584,4.014878943186604,running_coupling_log
L15,low,0.98,global,2,7,0.004106776180698152,0.000489065884161252,0.2222222222222222,2,7,0.2222222222222222,1.0,0.03753300887524447,5.920714296071068,running_coupling_log
L15,low,0.99,per_task,1,9,0.002053388090349076,0.0006287989939216097,0.1,1,9,0.1,1.0,0.054029480698975216,1.8508414055865008,running_coupling_log
L15,low,0.99,global,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.0423244877393349,0.0,running_coupling_log
L15,low,0.995,per_task,0,6,0.0,0.00041919932928107315,0.0,0,6,0.0,0.0,0.05948492737491287,0.0,running_coupling_log
L15,low,0.995,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,running_coupling_log
L15,high,0.5,per_task,324,2275,0.6652977412731006,0.1589464123524069,0.12466333205078876,99,2236,0.0423982869379015,0.3055555555555556,0.12577931932470396,0.9911274184030665,running_coupling_log
L15,high,0.5,global,363,3085,0.7453798767967146,0.2155383218053518,0.1052784222737819,168,3053,0.05215771499534306,0.4628099173553719,0.10418275445767869,1.0105167867926577,running_coupling_log
L15,high,0.6,per_task,277,1578,0.5687885010266941,0.11024942360092224,0.14932614555256066,67,1548,0.04148606811145511,0.24187725631768953,0.14804731327003698,1.0086379972339727,running_coupling_log
L15,high,0.6,global,317,2174,0.6509240246406571,0.15188989030950883,0.1272581292653553,132,2147,0.05792014041246161,0.416403785488959,0.11648389640322934,1.0924954710033827,running_coupling_log
L15,high,0.7,per_task,224,979,0.459958932238193,0.0683993572276951,0.1862011637572735,39,952,0.039354187689202826,0.17410714285714285,0.18411802622375079,1.0113141422176184,running_coupling_log
L15,high,0.7,global,273,1376,0.5605749486652978,0.0961363795151261,0.16555488174651303,83,1354,0.05775922059846903,0.304029304029304,0.14208297437714992,1.1651985923877022,running_coupling_log
L15,high,0.75,per_task,189,723,0.38809034907597534,0.05051351917836931,0.20723684210526316,34,705,0.046008119079837616,0.17989417989417988,0.19386342386602712,1.0689837101426518,running_coupling_log
L15,high,0.75,global,245,1049,0.5030800821355236,0.07329001606930763,0.1893353941267388,71,1030,0.06448683015440508,0.2897959183673469,0.1534605041157768,1.2337727887554477,running_coupling_log
L15,high,0.8,per_task,151,536,0.31006160164271046,0.03744847341577587,0.2197962154294032,25,527,0.04528985507246377,0.16556291390728478,0.19857062866226807,1.106891874745665,running_coupling_log
L15,high,0.8,global,210,727,0.43121149897330596,0.05079298539789003,0.22411953041622198,57,708,0.07450980392156863,0.2714285714285714,0.17147315977537722,1.3070239722053838,running_coupling_log
L15,high,0.85,per_task,121,383,0.24845995893223818,0.026758890519108503,0.2400793650793651,16,376,0.04081632653061224,0.1322314049586777,0.2206655471354076,1.0879784732867452,running_coupling_log
L15,high,0.85,global,168,476,0.34496919917864477,0.033256480122965136,0.2608695652173913,34,462,0.06854838709677419,0.20238095238095238,0.20321837391420633,1.2836908405119107,running_coupling_log
L15,high,0.9,per_task,86,214,0.17659137577002054,0.014951442744358275,0.2866666666666667,7,210,0.03225806451612903,0.08139534883720931,0.25593203658515135,1.1200890302425643,running_coupling_log
L15,high,0.9,global,133,274,0.2731006160164271,0.019143436037169007,0.32678132678132676,15,264,0.053763440860215055,0.11278195488721804,0.2789321077323011,1.1715443210824188,running_coupling_log
L15,high,0.925,per_task,53,139,0.10882956878850103,0.009711451128344862,0.2760416666666667,5,136,0.03546099290780142,0.09433962264150944,0.23182813009345793,1.1907168752790473,running_coupling_log
L15,high,0.925,global,111,189,0.22792607802874743,0.013204778872353804,0.37,9,184,0.046632124352331605,0.08108108108108109,0.3231078933377187,1.1451283228579896,running_coupling_log
L15,high,0.95,per_task,41,67,0.08418891170431211,0.0046810591769719835,0.37962962962962965,4,65,0.057971014492753624,0.0975609756097561,0.29159838638054675,1.3018920795199425,running_coupling_log
L15,high,0.95,global,65,97,0.13347022587268995,0.0067770558233773495,0.4012345679012346,4,96,0.04,0.06153846153846154,0.3695606080953335,1.0857070778434543,running_coupling_log
L15,high,0.96,per_task,36,50,0.07392197125256673,0.003493327744008943,0.4186046511627907,4,48,0.07692307692307693,0.1111111111111111,0.3270777627174722,1.2798321955148595,running_coupling_log
L15,high,0.96,global,47,70,0.09650924024640657,0.00489065884161252,0.4017094017094017,3,69,0.041666666666666664,0.06382978723404255,0.3638250036501238,1.1041280771777573,running_coupling_log
L15,high,0.975,per_task,26,25,0.053388090349075976,0.0017466638720044715,0.5098039215686274,2,24,0.07692307692307693,0.07692307692307693,0.4043390975842124,1.2608326145419309,running_coupling_log
L15,high,0.975,global,17,34,0.03490759753593429,0.0023754628659260813,0.3333333333333333,1,33,0.029411764705882353,0.058823529411764705,0.3023783448128645,1.1023717109756195,running_coupling_log
L15,high,0.98,per_task,16,13,0.03285420944558522,0.0009082652134423251,0.5517241379310345,1,13,0.07142857142857142,0.0625,0.4467626102746132,1.2349380302704924,running_coupling_log
L15,high,0.98,global,7,24,0.014373716632443531,0.0016767973171242926,0.22580645161290322,1,24,0.04,0.14285714285714285,0.21424819141117418,1.053947994265898,running_coupling_log
L15,high,0.99,per_task,6,6,0.012320328542094456,0.00041919932928107315,0.5,1,6,0.14285714285714285,0.16666666666666666,0.42796074174778914,1.1683314641385165,running_coupling_log
L15,high,0.99,global,1,4,0.002053388090349076,0.00027946621952071543,0.2,1,4,0.2,1.0,0.06408745205038108,3.1207357072453745,running_coupling_log
L15,high,0.995,per_task,2,2,0.004106776180698152,0.00013973310976035772,0.5,0,2,0.0,0.0,0.5114219841294076,0.9776662238154442,running_coupling_log
L15,high,0.995,global,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.07928571428571428,0.0,running_coupling_log
front_median,low,0.5,per_task,129,1752,0.2648870636550308,0.12240620415007336,0.0685805422647528,102,1747,0.055164954029204974,0.7906976744186046,0.05561909836779348,1.233039446473025,running_coupling_log
front_median,low,0.5,global,111,2165,0.22792607802874743,0.15126109131558724,0.048769771528998244,98,2162,0.04336283185840708,0.8828828828828829,0.047295120786427815,1.03117976480554,running_coupling_log
front_median,low,0.6,per_task,92,1081,0.188911704312115,0.07552574582547335,0.0784313725490196,69,1078,0.06015693112467306,0.75,0.059475174240318326,1.3187245527370115,running_coupling_log
front_median,low,0.6,global,72,1391,0.14784394250513347,0.0971843778383288,0.04921394395078606,68,1390,0.04663923182441701,0.9444444444444444,0.04669191976731529,1.0540141462599746,running_coupling_log
front_median,low,0.7,per_task,58,615,0.11909650924024641,0.042967931251309995,0.0861812778603269,47,613,0.07121212121212121,0.8103448275862069,0.05980081380698899,1.4411388804587604,running_coupling_log
front_median,low,0.7,global,31,788,0.06365503080082136,0.05505484524558094,0.03785103785103785,27,788,0.033128834355828224,0.8709677419354839,0.04874694621115421,0.776480185796271,running_coupling_log
front_median,low,0.75,per_task,38,443,0.07802874743326489,0.030950883811919235,0.079002079002079,31,443,0.06540084388185655,0.8157894736842105,0.06012812994656719,1.3138954940438716,running_coupling_log
front_median,low,0.75,global,18,544,0.03696098562628337,0.0380074058548173,0.03202846975088968,18,544,0.03202846975088968,1.0,0.04559130548962675,0.7025126700567287,running_coupling_log
front_median,low,0.8,per_task,30,289,0.061601642710472276,0.02019143436037169,0.09404388714733543,23,289,0.07371794871794872,0.7666666666666667,0.06647220773519168,1.4147850711079477,running_coupling_log
front_median,low,0.8,global,11,370,0.022587268993839837,0.02585062530566618,0.028871391076115485,11,370,0.028871391076115485,1.0,0.044935926566029114,0.6425012964557812,running_coupling_log
front_median,low,0.85,per_task,20,198,0.04106776180698152,0.013833577866275414,0.09174311926605505,16,198,0.07476635514018691,0.8,0.06052225162339598,1.515857668960057,running_coupling_log
front_median,low,0.85,global,6,207,0.012320328542094456,0.014462376860197024,0.028169014084507043,6,207,0.028169014084507043,1.0,0.04642294395336727,0.6067907738208795,running_coupling_log
front_median,low,0.9,per_task,15,102,0.030800821355236138,0.0071263885977782436,0.1282051282051282,13,102,0.11304347826086956,0.8666666666666667,0.06489312338821934,1.9756350366763586,running_coupling_log
front_median,low,0.9,global,3,90,0.006160164271047228,0.006287989939216097,0.03225806451612903,3,90,0.03225806451612903,1.0,0.047544074532968064,0.6784875893159011,running_coupling_log
front_median,low,0.925,per_task,11,68,0.022587268993839837,0.004750925731852163,0.13924050632911392,10,68,0.1282051282051282,0.9090909090909091,0.060506144516066514,2.30126225101222,running_coupling_log
front_median,low,0.925,global,1,46,0.002053388090349076,0.0032138615244882273,0.02127659574468085,1,46,0.02127659574468085,1.0,0.047614445912608744,0.4468516925248229,running_coupling_log
front_median,low,0.95,per_task,5,40,0.01026694045174538,0.0027946621952071545,0.1111111111111111,4,40,0.09090909090909091,0.8,0.06757622073434973,1.6442338725615078,running_coupling_log
front_median,low,0.95,global,0,14,0.0,0.000978131768322504,0.0,0,14,0.0,0.0,0.04874697484638115,0.0,running_coupling_log
front_median,low,0.96,per_task,2,31,0.004106776180698152,0.0021658632012855447,0.06060606060606061,2,31,0.06060606060606061,1.0,0.05603186564821716,1.081635599759634,running_coupling_log
front_median,low,0.96,global,0,4,0.0,0.00027946621952071543,0.0,0,4,0.0,0.0,0.04432353354007098,0.0,running_coupling_log
front_median,low,0.975,per_task,2,19,0.004106776180698152,0.0013274645427233983,0.09523809523809523,2,19,0.09523809523809523,1.0,0.05545708292147452,1.7173296938995037,running_coupling_log
front_median,low,0.975,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,running_coupling_log
front_median,low,0.98,per_task,1,12,0.002053388090349076,0.0008383986585621463,0.07692307692307693,1,12,0.07692307692307693,1.0,0.054972208249935685,1.3993084755362164,running_coupling_log
front_median,low,0.98,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,running_coupling_log
front_median,low,0.99,per_task,0,5,0.0,0.0003493327744008943,0.0,0,5,0.0,0.0,0.05079557914089254,0.0,running_coupling_log
front_median,low,0.99,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,running_coupling_log
front_median,low,0.995,per_task,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.061224489795918366,0.0,running_coupling_log
front_median,low,0.995,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,running_coupling_log
front_median,high,0.5,per_task,240,2025,0.4928131416837782,0.1414797736323622,0.10596026490066225,126,1996,0.05937794533459001,0.525,0.10313933378508239,1.027350681956682,running_coupling_log
front_median,high,0.5,global,292,3482,0.5995893223819302,0.24327534409278279,0.07737148913619502,162,3403,0.04544179523141655,0.5547945205479452,0.09050205926008671,0.8549141286812404,running_coupling_log
front_median,high,0.6,per_task,198,1419,0.406570841889117,0.0991406413749738,0.12244897959183673,96,1401,0.06412825651302605,0.48484848484848486,0.11466849663342836,1.067851966205513,running_coupling_log
front_median,high,0.6,global,218,2424,0.44763860369609854,0.16935652902955356,0.08251324753974262,99,2394,0.039711191335740074,0.4541284403669725,0.09794837815202281,0.8424156591105186,running_coupling_log
front_median,high,0.7,per_task,164,899,0.33675564681724846,0.06281003283728079,0.15428033866415805,66,887,0.06925498426023086,0.4024390243902439,0.14073061393148587,1.09628128773224,running_coupling_log
front_median,high,0.7,global,161,1517,0.33059548254620125,0.10598756375323133,0.09594755661501787,54,1501,0.03472668810289389,0.33540372670807456,0.11017739454486758,0.8708461205800716,running_coupling_log
front_median,high,0.75,per_task,148,668,0.30390143737166325,0.04667085865995948,0.18137254901960784,54,661,0.07552447552447553,0.36486486486486486,0.1651949383658433,1.0979304257975346,running_coupling_log
front_median,high,0.75,global,126,1152,0.2587268993839836,0.08048627122196604,0.09859154929577464,35,1139,0.029812606473594547,0.2777777777777778,0.11775211677165484,0.8372804837722245,running_coupling_log
front_median,high,0.8,per_task,125,477,0.25667351129363447,0.033326346677845314,0.20764119601328904,42,470,0.08203125,0.336,0.18774953173378386,1.1059478769177982,running_coupling_log
