cohort,quantity,layer,survival_auc,survival_auc_early,abs_auc_gap
external_8b,pc1_index_corr_s9,L13,0.49686339507141514,0.4973262295012112,0.003136604928584863
external_8b,pc1_index_corr_s9,L14,0.4897441252265181,0.4907842107741648,0.010255874773481888
external_8b,pc1_index_corr_s9,L15,0.4930923208753585,0.49484318701774427,0.006907679124641519
external_8b,pc1_state_cos_s9,L2,0.5122349795610238,0.5117540492793663,0.012234979561023818
external_8b,pc1_state_cos_s9,L3,0.49874016143317096,0.5012321453174572,0.0012598385668290413
external_8b,pc1_state_cos_s9,L4,0.5249103396339879,0.5272126334522489,0.02491033963398792
external_8b,pc1_state_cos_s9,L5,0.4902090664338761,0.4925530714189487,0.009790933566123927
external_8b,pc1_state_cos_s9,L12,0.5027551964241945,0.49831533829645913,0.002755196424194528
external_8b,pc1_state_cos_s9,L13,0.5076749605172006,0.5092147785653888,0.007674960517200624
external_8b,pc1_state_cos_s9,L14,0.4975876261083063,0.49711087688068883,0.0024123738916936865
external_8b,pc1_state_cos_s9,L15,0.5077350782515608,0.5060821545663661,0.007735078251560834
external_8b,pc1corr_slope,L2,0.5153958817995528,0.5175754671081377,0.015395881799552757
external_8b,pc1corr_slope,L3,0.5398224349955433,0.542643861505211,0.03982243499554328
external_8b,pc1corr_slope,L4,0.5444025766895533,0.5433319573783184,0.044402576689553275
external_8b,pc1corr_slope,L5,0.521228474097856,0.5214146929924957,0.021228474097855998
external_8b,pc1corr_slope,L12,0.5467449295530775,0.5456322478694459,0.04674492955307752
external_8b,pc1corr_slope,L13,0.5355692205206994,0.5343385680809831,0.03556922052069944
external_8b,pc1corr_slope,L14,0.544707208328375,0.5433107061937971,0.04470720832837505
external_8b,pc1corr_slope,L15,0.5523007432263972,0.5507475828006788,0.05230074322639722
external_8b,pc1share_slope,L2,0.47778126236759416,0.48102795038826296,0.02221873763240584
external_8b,pc1share_slope,L3,0.4675484733308775,0.4742538211978872,0.03245152666912249
external_8b,pc1share_slope,L4,0.46954107662394395,0.473128505421128,0.030458923376056046
external_8b,pc1share_slope,L5,0.4561700891765269,0.45993306313918125,0.043829910823473095
external_8b,pc1share_slope,L12,0.5355038614154135,0.5371690046065357,0.03550386141541351
external_8b,pc1share_slope,L13,0.5557989500717541,0.5576536987823235,0.05579895007175406
external_8b,pc1share_slope,L14,0.5593458042140939,0.5592144316630193,0.059345804214093856
external_8b,pc1share_slope,L15,0.4957396872866413,0.49973086385464144,0.004260312713358694
external_8b,saa_slope,L2,0.5100112686841046,0.5090279156433958,0.010011268684104624
external_8b,saa_slope,L3,0.49863160711020676,0.4988893387997134,0.0013683928897932351
external_8b,saa_slope,L4,0.46618744206507273,0.46072592625937303,0.03381255793492727
external_8b,saa_slope,L5,0.4908845579888686,0.4829455556671228,0.009115442011131403
external_8b,saa_slope,L12,0.48390352600981595,0.4826149877557121,0.016096473990184046
external_8b,saa_slope,L13,0.542091408666109,0.5390460878645247,0.042091408666109054
external_8b,saa_slope,L14,0.5707835554542048,0.570682764502677,0.07078355545420478
external_8b,saa_slope,L15,0.522911164873354,0.522491811192021,0.022911164873353984
external_8b,state_action_alignment_s9,L2,0.47927776595177,0.477315521417206,0.02072223404822998
external_8b,state_action_alignment_s9,L3,0.5484148461331035,0.5500028899425737,0.04841484613310354
external_8b,state_action_alignment_s9,L4,0.48031767764810257,0.48228366867775346,0.01968232235189743
external_8b,state_action_alignment_s9,L5,0.496905905486862,0.48861557929253985,0.0030940945131380237
external_8b,state_action_alignment_s9,L12,0.4699917291693565,0.47091061107152843,0.030008270830643502
external_8b,state_action_alignment_s9,L13,0.5137431511216823,0.5155630372957742,0.01374315112168234
external_8b,state_action_alignment_s9,L14,0.5020550388195948,0.4978211526533224,0.00205503881959479
external_8b,state_action_alignment_s9,L15,0.5378825746435749,0.544224111058581,0.03788257464357492
external_8b,state_minus_action_mobility,L2,0.4358274891707124,0.4413045504689034,0.0641725108292876
external_8b,state_minus_action_mobility,L3,0.43719917289060845,0.441158679796603,0.06280082710939155
external_8b,state_minus_action_mobility,L4,0.4470281846382027,0.4514531410441063,0.05297181536179729
external_8b,state_minus_action_mobility,L5,0.4266446880277249,0.4309325061518299,0.07335531197227507
external_8b,state_minus_action_mobility,L12,0.4262538307888128,0.43083934846231225,0.0737461692111872
external_8b,state_minus_action_mobility,L13,0.4222448164327132,0.4266053285734356,0.07775518356728678
external_8b,state_minus_action_mobility,L14,0.44154369606458915,0.44638589348955365,0.05845630393541085
external_8b,state_minus_action_mobility,L15,0.43095523756792425,0.4344002083344693,0.06904476243207575
external_8b,state_mobility_mean,L2,0.43053685261671204,0.435905986953515,0.06946314738328796
external_8b,state_mobility_mean,L3,0.4292926642009203,0.4333018060874548,0.07070733579907967
external_8b,state_mobility_mean,L4,0.4380048433147172,0.4422692778121238,0.061995156685282826
external_8b,state_mobility_mean,L5,0.42199687169105876,0.42642055035428345,0.07800312830894124
external_8b,state_mobility_mean,L12,0.3952817919684042,0.3996886439152309,0.10471820803159582
external_8b,state_mobility_mean,L13,0.3917531522369831,0.39627214655850784,0.1082468477630169
external_8b,state_mobility_mean,L14,0.39903144867425255,0.40362615146326597,0.10096855132574745
external_8b,state_mobility_mean,L15,0.39544358180714284,0.3994556481808786,0.10455641819285716
external_8b,state_mobility_s9,L2,0.43053685261671204,0.435905986953515,0.06946314738328796
external_8b,state_mobility_s9,L3,0.42928931567028067,0.4332980066922721,0.07071068432971933
external_8b,state_mobility_s9,L4,0.43800988006288766,0.4422753249410978,0.06199011993711234
external_8b,state_mobility_s9,L5,0.4220066242865467,0.4264316005036316,0.07799337571345327
external_8b,state_mobility_s9,L12,0.3952879169890325,0.3996937629476717,0.10471208301096752
external_8b,state_mobility_s9,L13,0.39178048461832915,0.39630040999824473,0.10821951538167085
external_8b,state_mobility_s9,L14,0.3990327043732424,0.4036274130944908,0.1009672956267576
external_8b,state_mobility_s9,L15,0.39546423107942064,0.399476965398125,0.10453576892057936
external_8b,state_over_action_logratio,L2,0.4511411987750852,0.45675184717312817,0.048858801224914816
external_8b,state_over_action_logratio,L3,0.4579844931778432,0.4620892723293935,0.04201550682215682
external_8b,state_over_action_logratio,L4,0.46941459089857096,0.4741023218306983,0.03058540910142904
external_8b,state_over_action_logratio,L5,0.44042025008277846,0.44459494270918104,0.059579749917221536
external_8b,state_over_action_logratio,L12,0.4770088212016905,0.4821461199822316,0.022991178798309475
external_8b,state_over_action_logratio,L13,0.4611004683645615,0.46575966209397374,0.03889953163543852
external_8b,state_over_action_logratio,L14,0.48040713333017454,0.48549044333199187,0.01959286666982546
external_8b,state_over_action_logratio,L15,0.45998218470082025,0.46394331917251375,0.04001781529917975
external_8b,stretch_slope,L2,0.5097023306927886,0.5095389137596339,0.009702330692788586
external_8b,stretch_slope,L3,0.5282547820398288,0.5338998458442352,0.028254782039828785
external_8b,stretch_slope,L4,0.5277947266330071,0.5285181062823636,0.027794726633007083
external_8b,stretch_slope,L5,0.49905108798481296,0.4992715733120523,0.0009489120151870423
external_8b,stretch_slope,L12,0.5430875325274476,0.5450681764221986,0.04308753252744757
external_8b,stretch_slope,L13,0.5616471216208236,0.5629747031143966,0.06164712162082364
external_8b,stretch_slope,L14,0.5693108355782994,0.5675780838992395,0.06931083557829942
external_8b,stretch_slope,L15,0.530923574859393,0.5328575134846687,0.03092357485939301
external_8b,td_late_early,L2,0.5426478631562861,0.5395507215514654,0.0426478631562861
external_8b,td_late_early,L3,0.5146697412179777,0.5160117978491179,0.014669741217977705
external_8b,td_late_early,L4,0.5024726628266118,0.5010886178764964,0.002472662826611849
external_8b,td_late_early,L5,0.504934487340983,0.505148850616847,0.004934487340983007
external_8b,td_late_early,L12,0.4244181538332358,0.4239149686023309,0.07558184616676422
external_8b,td_late_early,L13,0.4421880605995191,0.4436433063521593,0.057811939400480905
external_8b,td_late_early,L14,0.4215211111622079,0.42177979817602557,0.07847888883779208
external_8b,td_late_early,L15,0.42297394543485284,0.42371499440968197,0.07702605456514716
external_8b,td_slope,L2,0.5425014340022113,0.5393607037299708,0.04250143400221129
external_8b,td_slope,L3,0.5142762564896205,0.5155719966640557,0.014276256489620498
external_8b,td_slope,L4,0.5023217166116639,0.5009103455682976,0.0023217166116639154
external_8b,td_slope,L5,0.5050096838937096,0.5051728060009412,0.005009683893709593
external_8b,td_slope,L12,0.42393872642482716,0.4234899449119037,0.07606127357517284
external_8b,td_slope,L13,0.44175091972890473,0.44319595252889643,0.058249080271095266
external_8b,td_slope,L14,0.4210052312042463,0.4213123540619973,0.07899476879575368
external_8b,td_slope,L15,0.42216084813915267,0.4229369634144196,0.07783915186084733
external_8b,token_differentiation_s0,L2,0.460580913518802,0.45918671771467057,0.03941908648119802
external_8b,token_differentiation_s0,L3,0.4371977223688489,0.4348147776257477,0.0628022776311511
external_8b,token_differentiation_s0,L4,0.4469649775808919,0.4457393341725275,0.053035022419108124
external_8b,token_differentiation_s0,L5,0.447411705682747,0.44491643804798964,0.05258829431725298
external_8b,token_differentiation_s0,L12,0.42923332755465604,0.4272657177093168,0.07076667244534396
external_8b,token_differentiation_s0,L13,0.43577611244410497,0.4336130340671238,0.06422388755589503
external_8b,token_differentiation_s0,L14,0.423822125675643,0.4225286019637843,0.07617787432435702
external_8b,token_differentiation_s0,L15,0.46838239124826964,0.4647300263722283,0.031617608751730364
external_8b,token_differentiation_s9,L2,0.5137547532517965,0.5088674118384503,0.013754753251796537
external_8b,token_differentiation_s9,L3,0.4808255638569389,0.48090608385903155,0.01917443614306108
external_8b,token_differentiation_s9,L4,0.47437180325758316,0.4725240485287461,0.025628196742416842
external_8b,token_differentiation_s9,L5,0.474222358339835,0.4733822221658923,0.025777641660164996
external_8b,token_differentiation_s9,L12,0.4174514105161286,0.4171447591355783,0.08254858948387139
external_8b,token_differentiation_s9,L13,0.43221441653032516,0.4327131228850564,0.06778558346967484
external_8b,token_differentiation_s9,L14,0.4152559477312581,0.415467076452147,0.08474405226874188
external_8b,token_differentiation_s9,L15,0.4130306697107706,0.41327846394034545,0.08696933028922937
