episode,init_state_id,failure,release_query,offset,query,metric,value
355,44,False,11,0,11,back_top1_probability,0.0465145967900753
360,45,True,11,0,11,back_top1_probability,0.048165690153837204
363,45,True,11,0,11,back_top1_probability,0.045422036200761795
366,45,True,11,0,11,back_top1_probability,0.044100452214479446
367,45,True,11,0,11,back_top1_probability,0.04550452530384064
12,1,False,8,0,8,back_top4_mass,0.16365812718868256
14,1,False,8,0,8,back_top4_mass,0.16422337293624878
25,3,False,10,0,10,back_top4_mass,0.16590584814548492
28,3,True,7,0,7,back_top4_mass,0.17169150710105896
29,3,False,8,0,8,back_top4_mass,0.16665224730968475
30,3,False,10,0,10,back_top4_mass,0.1703110933303833
73,9,False,8,0,8,back_top4_mass,0.16953322291374207
77,9,True,9,0,9,back_top4_mass,0.17220693826675415
89,11,False,11,0,11,back_top4_mass,0.1690155267715454
96,12,True,10,0,10,back_top4_mass,0.17132237553596497
100,12,True,10,0,10,back_top4_mass,0.1691066324710846
102,12,True,11,0,11,back_top4_mass,0.16622531414031982
103,12,False,10,0,10,back_top4_mass,0.16860619187355042
105,13,False,10,0,10,back_top4_mass,0.1635025292634964
108,13,True,10,0,10,back_top4_mass,0.16695891320705414
110,13,False,10,0,10,back_top4_mass,0.16710606217384338
120,15,True,11,0,11,back_top4_mass,0.16351696848869324
121,15,True,10,0,10,back_top4_mass,0.1709752082824707
128,16,False,10,0,10,back_top4_mass,0.17287933826446533
137,17,False,7,0,7,back_top4_mass,0.1742783486843109
139,17,True,9,0,9,back_top4_mass,0.16776275634765625
167,20,True,7,0,7,back_top4_mass,0.17296314239501953
174,21,False,10,0,10,back_top4_mass,0.16946887969970703
190,23,False,10,0,10,back_top4_mass,0.17103800177574158
200,25,False,10,0,10,back_top4_mass,0.17092153429985046
208,26,False,9,0,9,back_top4_mass,0.1691533625125885
213,26,True,7,0,7,back_top4_mass,0.1717362403869629
214,26,True,8,0,8,back_top4_mass,0.16768908500671387
260,32,False,10,0,10,back_top4_mass,0.17185860872268677
279,34,False,9,0,9,back_top4_mass,0.17441733181476593
281,35,True,10,0,10,back_top4_mass,0.16461893916130066
283,35,True,10,0,10,back_top4_mass,0.16615444421768188
285,35,True,10,0,10,back_top4_mass,0.16767099499702454
286,35,True,10,0,10,back_top4_mass,0.16331933438777924
287,35,True,10,0,10,back_top4_mass,0.1665337234735489
316,39,False,9,0,9,back_top4_mass,0.1713394969701767
318,39,True,11,0,11,back_top4_mass,0.16035065054893494
352,44,False,11,0,11,back_top4_mass,0.17515648901462555
353,44,False,8,0,8,back_top4_mass,0.1645357310771942
355,44,False,11,0,11,back_top4_mass,0.17230546474456787
360,45,True,11,0,11,back_top4_mass,0.17145051062107086
363,45,True,11,0,11,back_top4_mass,0.16894394159317017
366,45,True,11,0,11,back_top4_mass,0.1622423529624939
367,45,True,11,0,11,back_top4_mass,0.16697661578655243
12,1,False,8,0,8,back_token_js,0.0028988192789256573
14,1,False,8,0,8,back_token_js,0.003167077898979187
25,3,False,10,0,10,back_token_js,0.0023868954740464687
28,3,True,7,0,7,back_token_js,0.0028676213696599007
29,3,False,8,0,8,back_token_js,0.003433255245909095
30,3,False,10,0,10,back_token_js,0.0027679232880473137
73,9,False,8,0,8,back_token_js,0.002633450087159872
77,9,True,9,0,9,back_token_js,0.004571917932480574
89,11,False,11,0,11,back_token_js,0.0026751901023089886
96,12,True,10,0,10,back_token_js,0.003860305529087782
100,12,True,10,0,10,back_token_js,0.002396457828581333
102,12,True,11,0,11,back_token_js,0.0016779659781605005
103,12,False,10,0,10,back_token_js,0.0028414286207407713
105,13,False,10,0,10,back_token_js,0.0021193937864154577
108,13,True,10,0,10,back_token_js,0.002380480756983161
110,13,False,10,0,10,back_token_js,0.0018789104651659727
120,15,True,11,0,11,back_token_js,0.0009111125255003572
121,15,True,10,0,10,back_token_js,0.00215239729732275
128,16,False,10,0,10,back_token_js,0.004511569160968065
137,17,False,7,0,7,back_token_js,0.0044419849291443825
139,17,True,9,0,9,back_token_js,0.0036204583011567593
167,20,True,7,0,7,back_token_js,0.004727356135845184
174,21,False,10,0,10,back_token_js,0.0026345164515078068
190,23,False,10,0,10,back_token_js,0.0025871694087982178
200,25,False,10,0,10,back_token_js,0.0014966102316975594
208,26,False,9,0,9,back_token_js,0.003763203974813223
213,26,True,7,0,7,back_token_js,0.0036480100825428963
214,26,True,8,0,8,back_token_js,0.002622357103973627
260,32,False,10,0,10,back_token_js,0.003261186648160219
279,34,False,9,0,9,back_token_js,0.003208473790436983
281,35,True,10,0,10,back_token_js,0.0009622773504815996
283,35,True,10,0,10,back_token_js,0.0012989506358280778
285,35,True,10,0,10,back_token_js,0.0012599793262779713
286,35,True,10,0,10,back_token_js,0.000935430871322751
287,35,True,10,0,10,back_token_js,0.001250021392479539
316,39,False,9,0,9,back_token_js,0.004275316372513771
318,39,True,11,0,11,back_token_js,0.001352488761767745
352,44,False,11,0,11,back_token_js,0.004429120570421219
353,44,False,8,0,8,back_token_js,0.0033540399745106697
355,44,False,11,0,11,back_token_js,0.0032035724725574255
360,45,True,11,0,11,back_token_js,0.002464494202286005
363,45,True,11,0,11,back_token_js,0.002210974460467696
366,45,True,11,0,11,back_token_js,0.0015995762078091502
367,45,True,11,0,11,back_token_js,0.0025034653954207897
12,1,False,8,0,8,back_token_top1_agreement,0.42500001192092896
14,1,False,8,0,8,back_token_top1_agreement,0.375
25,3,False,10,0,10,back_token_top1_agreement,0.3999999761581421
28,3,True,7,0,7,back_token_top1_agreement,0.45000001788139343
29,3,False,8,0,8,back_token_top1_agreement,0.4000000059604645
30,3,False,10,0,10,back_token_top1_agreement,0.4000000059604645
73,9,False,8,0,8,back_token_top1_agreement,0.42499998211860657
77,9,True,9,0,9,back_token_top1_agreement,0.2750000059604645
89,11,False,11,0,11,back_token_top1_agreement,0.45000001788139343
96,12,True,10,0,10,back_token_top1_agreement,0.32499998807907104
100,12,True,10,0,10,back_token_top1_agreement,0.4749999940395355
102,12,True,11,0,11,back_token_top1_agreement,0.5
103,12,False,10,0,10,back_token_top1_agreement,0.375
105,13,False,10,0,10,back_token_top1_agreement,0.5
108,13,True,10,0,10,back_token_top1_agreement,0.32499998807907104
110,13,False,10,0,10,back_token_top1_agreement,0.550000011920929
120,15,True,11,0,11,back_token_top1_agreement,0.6499999761581421
121,15,True,10,0,10,back_token_top1_agreement,0.550000011920929
128,16,False,10,0,10,back_token_top1_agreement,0.2750000059604645
137,17,False,7,0,7,back_token_top1_agreement,0.44999998807907104
139,17,True,9,0,9,back_token_top1_agreement,0.4000000059604645
167,20,True,7,0,7,back_token_top1_agreement,0.2750000059604645
174,21,False,10,0,10,back_token_top1_agreement,0.4750000238418579
190,23,False,10,0,10,back_token_top1_agreement,0.5
200,25,False,10,0,10,back_token_top1_agreement,0.550000011920929
208,26,False,9,0,9,back_token_top1_agreement,0.44999998807907104
213,26,True,7,0,7,back_token_top1_agreement,0.375
214,26,True,8,0,8,back_token_top1_agreement,0.375
260,32,False,10,0,10,back_token_top1_agreement,0.42499998211860657
279,34,False,9,0,9,back_token_top1_agreement,0.4749999940395355
281,35,True,10,0,10,back_token_top1_agreement,0.5750000476837158
283,35,True,10,0,10,back_token_top1_agreement,0.550000011920929
285,35,True,10,0,10,back_token_top1_agreement,0.625
286,35,True,10,0,10,back_token_top1_agreement,0.6499999761581421
287,35,True,10,0,10,back_token_top1_agreement,0.6000000238418579
316,39,False,9,0,9,back_token_top1_agreement,0.32499998807907104
318,39,True,11,0,11,back_token_top1_agreement,0.375
352,44,False,11,0,11,back_token_top1_agreement,0.3500000238418579
353,44,False,8,0,8,back_token_top1_agreement,0.30000001192092896
355,44,False,11,0,11,back_token_top1_agreement,0.3500000238418579
360,45,True,11,0,11,back_token_top1_agreement,0.625
363,45,True,11,0,11,back_token_top1_agreement,0.44999998807907104
366,45,True,11,0,11,back_token_top1_agreement,0.4749999940395355
367,45,True,11,0,11,back_token_top1_agreement,0.3500000238418579
12,1,False,8,0,8,back_mobility,0.08592890948057175
14,1,False,8,0,8,back_mobility,0.08583512902259827
25,3,False,10,0,10,back_mobility,0.09349232912063599
28,3,True,7,0,7,back_mobility,0.09430563449859619
29,3,False,8,0,8,back_mobility,0.09173732250928879
30,3,False,10,0,10,back_mobility,0.09023059904575348
73,9,False,8,0,8,back_mobility,0.08828705549240112
77,9,True,9,0,9,back_mobility,0.10362569987773895
89,11,False,11,0,11,back_mobility,0.09770597517490387
96,12,True,10,0,10,back_mobility,0.10188769549131393
100,12,True,10,0,10,back_mobility,0.09555117785930634
102,12,True,11,0,11,back_mobility,0.09277386218309402
103,12,False,10,0,10,back_mobility,0.10054503381252289
105,13,False,10,0,10,back_mobility,0.09309826791286469
108,13,True,10,0,10,back_mobility,0.10026261955499649
110,13,False,10,0,10,back_mobility,0.09005923569202423
120,15,True,11,0,11,back_mobility,0.06924884021282196
121,15,True,10,0,10,back_mobility,0.09772467613220215
128,16,False,10,0,10,back_mobility,0.09916412830352783
137,17,False,7,0,7,back_mobility,0.1000201627612114
139,17,True,9,0,9,back_mobility,0.09675184637308121
167,20,True,7,0,7,back_mobility,0.1086108610033989
174,21,False,10,0,10,back_mobility,0.09735527634620667
190,23,False,10,0,10,back_mobility,0.09600716829299927
200,25,False,10,0,10,back_mobility,0.0901028960943222
208,26,False,9,0,9,back_mobility,0.09141910821199417
213,26,True,7,0,7,back_mobility,0.09449964761734009
214,26,True,8,0,8,back_mobility,0.09396840631961823
260,32,False,10,0,10,back_mobility,0.10292728990316391
279,34,False,9,0,9,back_mobility,0.09951523691415787
281,35,True,10,0,10,back_mobility,0.06520555913448334
283,35,True,10,0,10,back_mobility,0.07832783460617065
285,35,True,10,0,10,back_mobility,0.0835605040192604
286,35,True,10,0,10,back_mobility,0.06779346615076065
287,35,True,10,0,10,back_mobility,0.07937544584274292
316,39,False,9,0,9,back_mobility,0.10149116814136505
318,39,True,11,0,11,back_mobility,0.08794419467449188
352,44,False,11,0,11,back_mobility,0.10522551834583282
353,44,False,8,0,8,back_mobility,0.0936351865530014
355,44,False,11,0,11,back_mobility,0.1056198924779892
360,45,True,11,0,11,back_mobility,0.09207847714424133
363,45,True,11,0,11,back_mobility,0.09008830785751343
366,45,True,11,0,11,back_mobility,0.08748262375593185
367,45,True,11,0,11,back_mobility,0.09490808844566345
12,1,False,8,0,8,back_top1_switch,0.9750000238418579
14,1,False,8,0,8,back_top1_switch,0.949999988079071
25,3,False,10,0,10,back_top1_switch,1.0
28,3,True,7,0,7,back_top1_switch,0.9249999523162842
29,3,False,8,0,8,back_top1_switch,0.9750000238418579
30,3,False,10,0,10,back_top1_switch,0.8500000238418579
73,9,False,8,0,8,back_top1_switch,0.949999988079071
77,9,True,9,0,9,back_top1_switch,1.0
89,11,False,11,0,11,back_top1_switch,1.0
96,12,True,10,0,10,back_top1_switch,1.0
100,12,True,10,0,10,back_top1_switch,0.949999988079071
102,12,True,11,0,11,back_top1_switch,0.949999988079071
103,12,False,10,0,10,back_top1_switch,0.9750000238418579
105,13,False,10,0,10,back_top1_switch,0.949999988079071
108,13,True,10,0,10,back_top1_switch,0.9750000238418579
110,13,False,10,0,10,back_top1_switch,0.9750000238418579
120,15,True,11,0,11,back_top1_switch,1.0
121,15,True,10,0,10,back_top1_switch,0.7749999761581421
128,16,False,10,0,10,back_top1_switch,0.8749999403953552
137,17,False,7,0,7,back_top1_switch,0.9750000238418579
139,17,True,9,0,9,back_top1_switch,0.875
167,20,True,7,0,7,back_top1_switch,0.9750000238418579
174,21,False,10,0,10,back_top1_switch,0.9750000238418579
190,23,False,10,0,10,back_top1_switch,1.0
200,25,False,10,0,10,back_top1_switch,0.925000011920929
208,26,False,9,0,9,back_top1_switch,1.0
213,26,True,7,0,7,back_top1_switch,0.875
214,26,True,8,0,8,back_top1_switch,1.0
260,32,False,10,0,10,back_top1_switch,0.949999988079071
279,34,False,9,0,9,back_top1_switch,0.9750000238418579
281,35,True,10,0,10,back_top1_switch,0.574999988079071
283,35,True,10,0,10,back_top1_switch,0.875
285,35,True,10,0,10,back_top1_switch,0.875
286,35,True,10,0,10,back_top1_switch,0.7249999642372131
287,35,True,10,0,10,back_top1_switch,0.75
316,39,False,9,0,9,back_top1_switch,1.0
318,39,True,11,0,11,back_top1_switch,0.925000011920929
352,44,False,11,0,11,back_top1_switch,0.949999988079071
353,44,False,8,0,8,back_top1_switch,0.9750000238418579
355,44,False,11,0,11,back_top1_switch,1.0
360,45,True,11,0,11,back_top1_switch,0.875
363,45,True,11,0,11,back_top1_switch,0.9249999523162842
366,45,True,11,0,11,back_top1_switch,0.9750000238418579
367,45,True,11,0,11,back_top1_switch,0.9750000238418579
12,1,False,8,0,8,back_top4_turnover,0.824999988079071
14,1,False,8,0,8,back_top4_turnover,0.8312499523162842
25,3,False,10,0,10,back_top4_turnover,0.90625
28,3,True,7,0,7,back_top4_turnover,0.7874999642372131
29,3,False,8,0,8,back_top4_turnover,0.8249999284744263
30,3,False,10,0,10,back_top4_turnover,0.8499999642372131
73,9,False,8,0,8,back_top4_turnover,0.8187500238418579
77,9,True,9,0,9,back_top4_turnover,0.8500000238418579
89,11,False,11,0,11,back_top4_turnover,0.84375
96,12,True,10,0,10,back_top4_turnover,0.8374999761581421
100,12,True,10,0,10,back_top4_turnover,0.8187500238418579
102,12,True,11,0,11,back_top4_turnover,0.862500011920929
103,12,False,10,0,10,back_top4_turnover,0.90625
105,13,False,10,0,10,back_top4_turnover,0.8812500238418579
108,13,True,10,0,10,back_top4_turnover,0.8812500238418579
110,13,False,10,0,10,back_top4_turnover,0.84375
120,15,True,11,0,11,back_top4_turnover,0.6749999523162842
121,15,True,10,0,10,back_top4_turnover,0.7874999642372131
128,16,False,10,0,10,back_top4_turnover,0.84375
137,17,False,7,0,7,back_top4_turnover,0.8562500476837158
139,17,True,9,0,9,back_top4_turnover,0.8937499523162842
167,20,True,7,0,7,back_top4_turnover,0.887499988079071
174,21,False,10,0,10,back_top4_turnover,0.8812499642372131
190,23,False,10,0,10,back_top4_turnover,0.831250011920929
200,25,False,10,0,10,back_top4_turnover,0.8312499523162842
208,26,False,9,0,9,back_top4_turnover,0.8250000476837158
213,26,True,7,0,7,back_top4_turnover,0.8125
214,26,True,8,0,8,back_top4_turnover,0.887499988079071
260,32,False,10,0,10,back_top4_turnover,0.8500000238418579
279,34,False,9,0,9,back_top4_turnover,0.862500011920929
281,35,True,10,0,10,back_top4_turnover,0.612500011920929
283,35,True,10,0,10,back_top4_turnover,0.6749999523162842
285,35,True,10,0,10,back_top4_turnover,0.800000011920929
286,35,True,10,0,10,back_top4_turnover,0.643750011920929
287,35,True,10,0,10,back_top4_turnover,0.78125
316,39,False,9,0,9,back_top4_turnover,0.8875000476837158
318,39,True,11,0,11,back_top4_turnover,0.8375000357627869
352,44,False,11,0,11,back_top4_turnover,0.90625
353,44,False,8,0,8,back_top4_turnover,0.8374999761581421
355,44,False,11,0,11,back_top4_turnover,0.8875000476837158
360,45,True,11,0,11,back_top4_turnover,0.7687499523162842
363,45,True,11,0,11,back_top4_turnover,0.8812500238418579
366,45,True,11,0,11,back_top4_turnover,0.8500000238418579
367,45,True,11,0,11,back_top4_turnover,0.8499999642372131
12,1,False,8,0,8,back_lag1_similarity,0.82224041223526
14,1,False,8,0,8,back_lag1_similarity,0.8250420093536377
25,3,False,10,0,10,back_lag1_similarity,0.8095903992652893
28,3,True,7,0,7,back_lag1_similarity,0.806515634059906
29,3,False,8,0,8,back_lag1_similarity,0.8142549991607666
30,3,False,10,0,10,back_lag1_similarity,0.8127391934394836
73,9,False,8,0,8,back_lag1_similarity,0.820270299911499
77,9,True,9,0,9,back_lag1_similarity,0.7925477027893066
89,11,False,11,0,11,back_lag1_similarity,0.8025296330451965
96,12,True,10,0,10,back_lag1_similarity,0.7981467247009277
100,12,True,10,0,10,back_lag1_similarity,0.8054966330528259
102,12,True,11,0,11,back_lag1_similarity,0.8118569850921631
103,12,False,10,0,10,back_lag1_similarity,0.8011404871940613
105,13,False,10,0,10,back_lag1_similarity,0.8099515438079834
108,13,True,10,0,10,back_lag1_similarity,0.7994886636734009
110,13,False,10,0,10,back_lag1_similarity,0.8122047185897827
120,15,True,11,0,11,back_lag1_similarity,0.8573975563049316
121,15,True,10,0,10,back_lag1_similarity,0.8010311126708984
128,16,False,10,0,10,back_lag1_similarity,0.8002629280090332
137,17,False,7,0,7,back_lag1_similarity,0.7995767593383789
139,17,True,9,0,9,back_lag1_similarity,0.8071346879005432
167,20,True,7,0,7,back_lag1_similarity,0.781684160232544
174,21,False,10,0,10,back_lag1_similarity,0.8021401762962341
190,23,False,10,0,10,back_lag1_similarity,0.8027678728103638
200,25,False,10,0,10,back_lag1_similarity,0.8188217282295227
208,26,False,9,0,9,back_lag1_similarity,0.8105794191360474
213,26,True,7,0,7,back_lag1_similarity,0.8096064329147339
214,26,True,8,0,8,back_lag1_similarity,0.8083629608154297
260,32,False,10,0,10,back_lag1_similarity,0.7957808971405029
279,34,False,9,0,9,back_lag1_similarity,0.8010298609733582
281,35,True,10,0,10,back_lag1_similarity,0.8630933165550232
283,35,True,10,0,10,back_lag1_similarity,0.8416582345962524
285,35,True,10,0,10,back_lag1_similarity,0.8271031379699707
286,35,True,10,0,10,back_lag1_similarity,0.8577524423599243
287,35,True,10,0,10,back_lag1_similarity,0.8354904651641846
316,39,False,9,0,9,back_lag1_similarity,0.7964655160903931
318,39,True,11,0,11,back_lag1_similarity,0.8202661871910095
352,44,False,11,0,11,back_lag1_similarity,0.7893498539924622
353,44,False,8,0,8,back_lag1_similarity,0.8127230405807495
355,44,False,11,0,11,back_lag1_similarity,0.789186418056488
360,45,True,11,0,11,back_lag1_similarity,0.8107215762138367
363,45,True,11,0,11,back_lag1_similarity,0.8143192529678345
366,45,True,11,0,11,back_lag1_similarity,0.8192697763442993
367,45,True,11,0,11,back_lag1_similarity,0.8065357208251953
12,1,False,8,0,8,back_recurrence_excess,0.0051605552434921265
14,1,False,8,0,8,back_recurrence_excess,0.005783930420875549
25,3,False,10,0,10,back_recurrence_excess,0.018506303429603577
28,3,True,7,0,7,back_recurrence_excess,0.007235661149024963
29,3,False,8,0,8,back_recurrence_excess,-0.0025159120559692383
30,3,False,10,0,10,back_recurrence_excess,0.008360400795936584
73,9,False,8,0,8,back_recurrence_excess,-0.0001595616340637207
77,9,True,9,0,9,back_recurrence_excess,0.017264217138290405
89,11,False,11,0,11,back_recurrence_excess,0.010099649429321289
96,12,True,10,0,10,back_recurrence_excess,0.0049163103103637695
100,12,True,10,0,10,back_recurrence_excess,0.010351479053497314
102,12,True,11,0,11,back_recurrence_excess,0.00920175015926361
103,12,False,10,0,10,back_recurrence_excess,0.006978973746299744
105,13,False,10,0,10,back_recurrence_excess,0.028743788599967957
108,13,True,10,0,10,back_recurrence_excess,0.022494569420814514
110,13,False,10,0,10,back_recurrence_excess,0.019318342208862305
120,15,True,11,0,11,back_recurrence_excess,-0.0352230966091156
121,15,True,10,0,10,back_recurrence_excess,0.007565215229988098
128,16,False,10,0,10,back_recurrence_excess,0.008110404014587402
137,17,False,7,0,7,back_recurrence_excess,0.007120370864868164
139,17,True,9,0,9,back_recurrence_excess,0.01408645510673523
167,20,True,7,0,7,back_recurrence_excess,0.027862071990966797
174,21,False,10,0,10,back_recurrence_excess,0.012800022959709167
190,23,False,10,0,10,back_recurrence_excess,0.007966876029968262
200,25,False,10,0,10,back_recurrence_excess,-0.001657038927078247
208,26,False,9,0,9,back_recurrence_excess,0.010072320699691772
213,26,True,7,0,7,back_recurrence_excess,0.015201389789581299
214,26,True,8,0,8,back_recurrence_excess,0.009006604552268982
260,32,False,10,0,10,back_recurrence_excess,0.011385276913642883
279,34,False,9,0,9,back_recurrence_excess,0.00413164496421814
281,35,True,10,0,10,back_recurrence_excess,-0.04048532247543335
283,35,True,10,0,10,back_recurrence_excess,-0.016938909888267517
285,35,True,10,0,10,back_recurrence_excess,-0.006271779537200928
286,35,True,10,0,10,back_recurrence_excess,-0.03502121567726135
287,35,True,10,0,10,back_recurrence_excess,-0.013872772455215454
316,39,False,9,0,9,back_recurrence_excess,0.02030239999294281
318,39,True,11,0,11,back_recurrence_excess,0.006238788366317749
352,44,False,11,0,11,back_recurrence_excess,0.020520269870758057
353,44,False,8,0,8,back_recurrence_excess,0.020385056734085083
355,44,False,11,0,11,back_recurrence_excess,0.021273642778396606
360,45,True,11,0,11,back_recurrence_excess,0.006336629390716553
363,45,True,11,0,11,back_recurrence_excess,0.006067365407943726
366,45,True,11,0,11,back_recurrence_excess,0.013468161225318909
367,45,True,11,0,11,back_recurrence_excess,0.015111953020095825
12,1,False,8,0,8,back_flow_path,0.08326531946659088
14,1,False,8,0,8,back_flow_path,0.08643785864114761
25,3,False,10,0,10,back_flow_path,0.09204039722681046
28,3,True,7,0,7,back_flow_path,0.10460416972637177
29,3,False,8,0,8,back_flow_path,0.08448119461536407
30,3,False,10,0,10,back_flow_path,0.09666260331869125
73,9,False,8,0,8,back_flow_path,0.0903550237417221
77,9,True,9,0,9,back_flow_path,0.10782583057880402
89,11,False,11,0,11,back_flow_path,0.110794797539711
96,12,True,10,0,10,back_flow_path,0.10413042455911636
100,12,True,10,0,10,back_flow_path,0.10359029471874237
102,12,True,11,0,11,back_flow_path,0.09738512337207794
103,12,False,10,0,10,back_flow_path,0.0998406857252121
105,13,False,10,0,10,back_flow_path,0.08517324924468994
108,13,True,10,0,10,back_flow_path,0.09670834243297577
110,13,False,10,0,10,back_flow_path,0.09373903274536133
120,15,True,11,0,11,back_flow_path,0.09597720950841904
121,15,True,10,0,10,back_flow_path,0.10954909026622772
128,16,False,10,0,10,back_flow_path,0.10620684176683426
137,17,False,7,0,7,back_flow_path,0.11909294873476028
139,17,True,9,0,9,back_flow_path,0.11256448924541473
167,20,True,7,0,7,back_flow_path,0.12879548966884613
174,21,False,10,0,10,back_flow_path,0.09617815911769867
190,23,False,10,0,10,back_flow_path,0.10302082449197769
200,25,False,10,0,10,back_flow_path,0.09218587726354599
208,26,False,9,0,9,back_flow_path,0.10510565340518951
213,26,True,7,0,7,back_flow_path,0.09391418099403381
214,26,True,8,0,8,back_flow_path,0.089427150785923
260,32,False,10,0,10,back_flow_path,0.1009390652179718
279,34,False,9,0,9,back_flow_path,0.09983108937740326
281,35,True,10,0,10,back_flow_path,0.08428196609020233
283,35,True,10,0,10,back_flow_path,0.08674325048923492
285,35,True,10,0,10,back_flow_path,0.08830705285072327
286,35,True,10,0,10,back_flow_path,0.08381108194589615
287,35,True,10,0,10,back_flow_path,0.089173823595047
316,39,False,9,0,9,back_flow_path,0.10116180032491684
318,39,True,11,0,11,back_flow_path,0.08678293228149414
352,44,False,11,0,11,back_flow_path,0.1127462238073349
353,44,False,8,0,8,back_flow_path,0.08519402891397476
355,44,False,11,0,11,back_flow_path,0.11376282572746277
360,45,True,11,0,11,back_flow_path,0.09643250703811646
363,45,True,11,0,11,back_flow_path,0.10037440806627274
366,45,True,11,0,11,back_flow_path,0.08633378148078918
367,45,True,11,0,11,back_flow_path,0.09341956675052643
12,1,False,8,0,8,back_flow_acceleration,0.008628873154520988
14,1,False,8,0,8,back_flow_acceleration,0.008804823271930218
25,3,False,10,0,10,back_flow_acceleration,0.009165195748209953
28,3,True,7,0,7,back_flow_acceleration,0.00979427807033062
29,3,False,8,0,8,back_flow_acceleration,0.008564434945583344
30,3,False,10,0,10,back_flow_acceleration,0.009672022424638271
73,9,False,8,0,8,back_flow_acceleration,0.008898862637579441
77,9,True,9,0,9,back_flow_acceleration,0.010173266753554344
89,11,False,11,0,11,back_flow_acceleration,0.010344301350414753
96,12,True,10,0,10,back_flow_acceleration,0.010298417881131172
100,12,True,10,0,10,back_flow_acceleration,0.010069976560771465
102,12,True,11,0,11,back_flow_acceleration,0.009682636708021164
103,12,False,10,0,10,back_flow_acceleration,0.009933006949722767
105,13,False,10,0,10,back_flow_acceleration,0.008847417309880257
108,13,True,10,0,10,back_flow_acceleration,0.009410697966814041
110,13,False,10,0,10,back_flow_acceleration,0.009335022419691086
120,15,True,11,0,11,back_flow_acceleration,0.009447230957448483
121,15,True,10,0,10,back_flow_acceleration,0.010307887569069862
128,16,False,10,0,10,back_flow_acceleration,0.01024764496833086
137,17,False,7,0,7,back_flow_acceleration,0.010864699259400368
139,17,True,9,0,9,back_flow_acceleration,0.011013288050889969
167,20,True,7,0,7,back_flow_acceleration,0.011515067890286446
174,21,False,10,0,10,back_flow_acceleration,0.009365725331008434
190,23,False,10,0,10,back_flow_acceleration,0.00973963737487793
200,25,False,10,0,10,back_flow_acceleration,0.00881125032901764
208,26,False,9,0,9,back_flow_acceleration,0.010190790519118309
213,26,True,7,0,7,back_flow_acceleration,0.009373519569635391
214,26,True,8,0,8,back_flow_acceleration,0.009278418496251106
260,32,False,10,0,10,back_flow_acceleration,0.009457102045416832
279,34,False,9,0,9,back_flow_acceleration,0.009630637243390083
281,35,True,10,0,10,back_flow_acceleration,0.008513935841619968
283,35,True,10,0,10,back_flow_acceleration,0.008923560380935669
285,35,True,10,0,10,back_flow_acceleration,0.008458806201815605
286,35,True,10,0,10,back_flow_acceleration,0.008355870842933655
287,35,True,10,0,10,back_flow_acceleration,0.008864520117640495
316,39,False,9,0,9,back_flow_acceleration,0.00992599967867136
318,39,True,11,0,11,back_flow_acceleration,0.008715048432350159
352,44,False,11,0,11,back_flow_acceleration,0.010452690534293652
353,44,False,8,0,8,back_flow_acceleration,0.008442362770438194
355,44,False,11,0,11,back_flow_acceleration,0.010518578812479973
360,45,True,11,0,11,back_flow_acceleration,0.009414272382855415
363,45,True,11,0,11,back_flow_acceleration,0.00997572485357523
366,45,True,11,0,11,back_flow_acceleration,0.009084262885153294
367,45,True,11,0,11,back_flow_acceleration,0.009291329421103
12,1,False,8,0,8,back_flow_efficiency,0.6373155117034912
14,1,False,8,0,8,back_flow_efficiency,0.6198317408561707
25,3,False,10,0,10,back_flow_efficiency,0.6095803380012512
28,3,True,7,0,7,back_flow_efficiency,0.624885618686676
29,3,False,8,0,8,back_flow_efficiency,0.6373451948165894
30,3,False,10,0,10,back_flow_efficiency,0.6028340458869934
73,9,False,8,0,8,back_flow_efficiency,0.6423600912094116
77,9,True,9,0,9,back_flow_efficiency,0.6270238161087036
89,11,False,11,0,11,back_flow_efficiency,0.6234263181686401
96,12,True,10,0,10,back_flow_efficiency,0.6032296419143677
100,12,True,10,0,10,back_flow_efficiency,0.6068560481071472
102,12,True,11,0,11,back_flow_efficiency,0.5805692672729492
103,12,False,10,0,10,back_flow_efficiency,0.589278519153595
105,13,False,10,0,10,back_flow_efficiency,0.6046143770217896
108,13,True,10,0,10,back_flow_efficiency,0.6042987108230591
110,13,False,10,0,10,back_flow_efficiency,0.5907915830612183
120,15,True,11,0,11,back_flow_efficiency,0.6142581105232239
121,15,True,10,0,10,back_flow_efficiency,0.6020364165306091
128,16,False,10,0,10,back_flow_efficiency,0.6188315749168396
137,17,False,7,0,7,back_flow_efficiency,0.6006850004196167
139,17,True,9,0,9,back_flow_efficiency,0.5971724987030029
167,20,True,7,0,7,back_flow_efficiency,0.6040700674057007
174,21,False,10,0,10,back_flow_efficiency,0.5898534655570984
190,23,False,10,0,10,back_flow_efficiency,0.6130784153938293
200,25,False,10,0,10,back_flow_efficiency,0.6285785436630249
208,26,False,9,0,9,back_flow_efficiency,0.6347143650054932
213,26,True,7,0,7,back_flow_efficiency,0.6124692559242249
214,26,True,8,0,8,back_flow_efficiency,0.6361461877822876
260,32,False,10,0,10,back_flow_efficiency,0.6152098178863525
279,34,False,9,0,9,back_flow_efficiency,0.623190701007843
281,35,True,10,0,10,back_flow_efficiency,0.6097723841667175
283,35,True,10,0,10,back_flow_efficiency,0.5999507308006287
