offset,metric,success_n,success_mean,success_median,success_p25,success_p75,failure_n,failure_mean,failure_median,failure_p25,failure_p75,auc_high_failure,paired_states,paired_success_mean,paired_failure_mean,paired_delta,paired_delta_ci_low,paired_delta_ci_high,paired_auc,positive_delta_states,release_query_strata,release_query_matched_delta,release_query_matched_auc
-1,front_flow_entropy_change,22,-0.0020986558559922164,-0.0019582805689424276,-0.003402896225452423,-0.000642871149466373,22,-0.0024933091004971752,-0.0025037406012415886,-0.0036765894037671387,-0.0013279339182190597,0.3987603305785124,7,-0.0017238251374302699,-0.0017045839035528757,1.924123387739415e-05,-0.0008586888339777944,0.0008158550315004374,0.4761904761904762,4,5,-3.6752372296408664e-05,0.39396825396825397
-1,front_flow_curvature,22,0.009647986830466172,0.010292839724570513,0.008559232577681541,0.010715375654399395,22,0.010464470325545832,0.010464468505233526,0.00958005408756435,0.011867934372276068,0.6157024793388429,7,0.009427317484681095,0.009588339122100954,0.00016102163741985948,-0.0016544441681443935,0.0021288123513971057,0.42857142857142855,3,5,0.0007025479197147345,0.6263492063492062
-1,front_relative_mobility,22,0.28132139518857,0.2402442842721939,0.13513106107711792,0.4313930496573448,22,0.2854712457311424,0.2677852362394333,0.19704097136855125,0.4250774383544922,0.5165289256198347,7,0.24952903531846546,0.2245859123234238,-0.024943122995041676,-0.10296678234645654,0.1030085369545434,0.23809523809523808,1,5,-0.03923053087045749,0.3879365079365079
-1,front_relative_acceleration,21,0.04170032504147717,0.050969142466783524,0.0033841896802186966,0.08635005354881287,19,0.06353068471224488,0.07272090017795563,0.05265463888645172,0.08902378380298615,0.606516290726817,5,0.031001316383481026,0.038994516346914074,0.007993199963433048,-0.02910908854100853,0.06165372633840889,0.4666666666666666,2,4,0.0035163989860198565,0.5694444444444444
-1,back_entropy,22,0.9939170452681455,0.99418044090271,0.993441104888916,0.9946192502975464,22,0.9932820363478227,0.993303120136261,0.9927718937397003,0.9935344755649567,0.25826446280991733,7,0.9941563776561192,0.9935144285360972,-0.000641949120022007,-0.001094736620074227,-0.00024091065639541358,0.19047619047619047,1,5,-0.00029822275752111604,0.3098412698412698
-1,back_top1_probability,22,0.045925599268891594,0.045681603252887726,0.04503620509058237,0.04643707722425461,22,0.047165006907148796,0.04719533957540989,0.04619804862886667,0.04756867792457342,0.743801652892562,7,0.04584400196160589,0.04671038234872477,0.0008663803871188845,0.0002366652645702873,0.0016012210332389388,0.7142857142857143,6,5,0.0007439905712528824,0.7174603174603175
-1,back_top4_mass,22,0.16766858845949173,0.16757141798734665,0.16548656299710274,0.16927501931786537,22,0.17075913873585788,0.1708584800362587,0.1691431812942028,0.17308137193322182,0.7768595041322314,7,0.16704717172043665,0.1697317454076949,0.002684573687258222,0.0007210079846637615,0.004707035954509461,0.7857142857142857,6,5,0.0016909955512909637,0.7247619047619048
-1,back_token_js,22,0.003139018689663234,0.002973029622808099,0.0025601768866181374,0.0036359582445584238,22,0.0035309304631399837,0.003600688767619431,0.002871951146516949,0.004097215714864433,0.6342975206611571,7,0.0029465565845991173,0.0033804840308481027,0.0004339274462489855,6.611871594075292e-05,0.0008226718961460779,0.6666666666666666,5,5,0.0001916351388134654,0.686031746031746
-1,back_token_top1_agreement,22,0.38068182224577124,0.38750000298023224,0.3062500059604645,0.4437499940395355,22,0.40795455466617236,0.4000000059604645,0.3500000238418579,0.44999998807907104,0.59400826446281,7,0.35178572436173755,0.4196428656578064,0.06785714129606883,-0.010714291107086906,0.137499998030918,0.8333333333333334,6,5,0.036388894281690086,0.5628571428571428
-1,back_mobility,22,0.09374013102867386,0.09458206966519356,0.08932392299175262,0.09603854082524776,22,0.09576531262560324,0.09695877507328987,0.09284314885735512,0.09958899021148682,0.6425619834710744,7,0.09146154175202052,0.09335170579808098,0.0018901640460604707,-0.0011155552097729274,0.005394507988932579,0.5,4,5,-0.00022194531228807434,0.5285714285714286
-1,back_top1_switch,22,0.9568181796507402,0.9625000357627869,0.9312499612569809,1.0,22,0.9625000032511625,0.9750000238418579,0.949999988079071,1.0,0.5433884297520661,7,0.9410714166504996,0.955357144276301,0.014285727625801445,-0.021428563800596056,0.05178572876112802,0.5476190476190476,4,5,0.0007698385299198085,0.5366666666666667
-1,back_top4_turnover,22,0.8534090898253701,0.8562499582767487,0.8328125029802322,0.8687500208616257,22,0.8568181774832986,0.8718750178813934,0.8156249970197678,0.8875000327825546,0.5516528925619835,7,0.8488095147269112,0.8446428562913623,-0.0041666584355490545,-0.03601934771452631,0.030357139451163157,0.5,3,5,-0.0014742094183725074,0.49873015873015863
-1,back_lag1_similarity,22,0.8102135875008323,0.8098828494548798,0.8047584444284439,0.8176852017641068,22,0.8068485260009766,0.804387778043747,0.8011195808649063,0.8110036849975586,0.34917355371900827,7,0.8142845048790885,0.8100046458698456,-0.004279859009243182,-0.009840730755102061,0.0009780875628902913,0.42857142857142855,2,5,0.0006118016962020967,0.47365079365079366
-1,back_recurrence_excess,22,0.008748125623572956,0.006295755505561829,-0.00038840994238853455,0.016735490411520004,22,0.007797577841715379,0.009702108800411224,0.003102298825979233,0.013468090444803238,0.493801652892562,7,0.008015577637013936,0.008760719427040644,0.00074514179002671,-0.0034728381871467545,0.005249830557122116,0.5,3,5,-0.0008602255440893625,0.43396825396825395
-1,back_flow_path,22,0.0979921706020832,0.09760389104485512,0.08677635341882706,0.10661055147647858,22,0.10627773945981805,0.107590202242136,0.10216015391051769,0.11632332392036915,0.7004132231404959,7,0.09547538948910576,0.1011331785647642,0.005657789075658434,-0.0025890831436429724,0.015848571487835444,0.6666666666666666,5,5,0.004039968758348439,0.7098412698412698
-1,back_flow_acceleration,22,0.00955516921186989,0.009359433315694332,0.008656935999169946,0.010258513735607266,22,0.010205948302014307,0.010222359094768763,0.00997174927033484,0.010957239894196391,0.6756198347107438,7,0.009392292660084508,0.009794938267164285,0.0004026456070797784,-0.0002791750289144971,0.0013129165024674,0.5476190476190476,4,5,0.00031728357047079123,0.5920634920634921
-1,back_flow_efficiency,22,0.6242003305391832,0.6331774294376373,0.6071332395076752,0.6396718919277191,22,0.6035429347645153,0.6034166514873505,0.5845303684473038,0.6211544573307037,0.24586776859504134,7,0.621097357500167,0.6190541386604309,-0.0020432188397362066,-0.024371831190018418,0.025712945631572174,0.4047619047619047,3,5,-0.009095724177738984,0.35015873015873017
-1,back_flow_top4_turnover,22,0.14750631390647453,0.14548611640930176,0.13819445669651031,0.1588541567325592,22,0.14791666784069754,0.14618055522441864,0.1397569477558136,0.15677082911133766,0.503099173553719,7,0.1522652091724532,0.146990744130952,-0.005274465041501182,-0.018402768139328275,0.006118145744715415,0.35714285714285715,3,5,-0.0011033966096620717,0.4833333333333333
-1,back_flow_entropy_change,22,-0.003717390153641728,-0.003617663634940982,-0.004076470620930195,-0.003342461248394102,22,-0.004161193691702051,-0.004227582830935717,-0.004526080563664436,-0.0037452877731993794,0.3140495867768595,7,-0.0036102819555838194,-0.003923777219218512,-0.000313495263634693,-0.0008239945995488337,9.646960755898843e-05,0.4523809523809524,3,5,-0.00025330221553939184,0.3085714285714286
-1,back_flow_curvature,22,0.012522965923629024,0.012589112855494022,0.011384168639779091,0.013139995513483882,22,0.011805283921686087,0.011624561157077551,0.010952785378322005,0.012823212426155806,0.3884297520661157,7,0.012120459073533615,0.012329826774519116,0.00020936770098549978,-0.0007366158422969638,0.0012610851637353852,0.47619047619047616,3,5,-0.000485944918519448,0.39714285714285713
-1,back_relative_mobility,22,0.2133050586774268,0.21566982567310333,0.17174594849348068,0.2681594640016556,22,0.19366774047640237,0.18743600696325302,0.15905983746051788,0.23358184099197388,0.42768595041322316,7,0.18857902785142264,0.1958585029379243,0.007279475086501667,-0.03293558901974133,0.042507649425949326,0.6190476190476192,4,5,-0.045384108058162155,0.2746031746031746
-1,back_relative_acceleration,21,0.06333733275754466,0.04425908252596855,-0.03633097559213638,0.1383703500032425,19,0.12365538813173771,0.15191704034805298,0.0782964751124382,0.19558436423540115,0.6691729323308271,5,0.05900296494364739,0.10491991204520065,0.04591694710155328,-0.03397412349780401,0.17416368362804252,0.5666666666666667,3,4,0.013277190696126557,0.5678571428571428
