cohort,kind,query,metric,region,success_n,success_mean,success_median,success_p25,success_p75,failure_n,failure_mean,failure_median,failure_p25,failure_p75,auc_high_failure,paired_states,paired_success_mean,paired_failure_mean,paired_delta,paired_delta_ci_low,paired_delta_ci_high,paired_auc,positive_delta_states
A,query,9,front_flow_path,aggregate,314,0.11553413420915604,0.11582057923078537,0.10733649134635925,0.12297814339399338,14,0.11948879063129425,0.11882515251636505,0.11672534048557281,0.12263364344835281,0.6194267515923567,6,0.11837945754329364,0.12217780078450839,0.003798343241214752,0.0011608550945917766,0.006427665551503499,0.7174603174603175,5
A,query,10,front_flow_path,aggregate,37,0.12041298300027847,0.12042218446731567,0.11663596332073212,0.1249559074640274,14,0.11543368548154831,0.11559220403432846,0.1090705394744873,0.12011837959289551,0.3030888030888031,1,0.11872315406799316,0.11902545392513275,0.0003022998571395874,0.0003022998571395874,0.0003022998571395874,0.5,1
A,query,11,front_flow_path,aggregate,18,0.11496543884277344,0.11382836103439331,0.1126302182674408,0.1186768189072609,14,0.11478300392627716,0.11482829600572586,0.11399976164102554,0.11641570925712585,0.48412698412698413,1,0.1129390150308609,0.11383017897605896,0.0008911639451980591,0.0008911639451980591,0.0008911639451980591,1.0,1
A,query,12,front_flow_path,aggregate,10,0.11313750594854355,0.11438053846359253,0.11365623027086258,0.11475250124931335,14,0.1186896562576294,0.11904695630073547,0.11405087262392044,0.12343887984752655,0.7357142857142858,1,0.11379213631153107,0.12347118556499481,0.009679049253463745,0.009679049253463745,0.009679049253463745,1.0,1
A,query,13,front_flow_path,aggregate,8,0.11666922271251678,0.11501292884349823,0.11115307360887527,0.11980536580085754,14,0.1171334832906723,0.11781427264213562,0.11385533213615417,0.12016662210226059,0.5714285714285714,1,0.1132122203707695,0.11174795031547546,-0.0014642700552940369,-0.0014642700552940369,-0.0014642700552940369,0.0,0
A,query,14,front_flow_path,aggregate,2,0.12002338469028473,0.12002338469028473,0.11869387328624725,0.1213529035449028,14,0.11638128757476807,0.11717337369918823,0.11375829577445984,0.11976036429405212,0.25,1,0.11736436188220978,0.10843585431575775,-0.008928507566452026,-0.008928507566452026,-0.008928507566452026,0.0,0
A,query,15,front_flow_path,aggregate,0,,,,,14,0.11566627770662308,0.11512653529644012,0.11354660987854004,0.11771264672279358,,0,,,,,,,0
A,query,16,front_flow_path,aggregate,0,,,,,14,0.11615567654371262,0.1152406632900238,0.111490897834301,0.12066249549388885,,0,,,,,,,0
A,query,17,front_flow_path,aggregate,0,,,,,14,0.11830397695302963,0.11849794536828995,0.11597622185945511,0.12168960273265839,,0,,,,,,,0
A,query,18,front_flow_path,aggregate,0,,,,,14,0.11714649200439453,0.11736908555030823,0.11383117735385895,0.12023892253637314,,0,,,,,,,0
A,query,19,front_flow_path,aggregate,0,,,,,14,0.12010446935892105,0.12078402936458588,0.1189761757850647,0.12212352454662323,,0,,,,,,,0
A,query,20,front_flow_path,aggregate,0,,,,,14,0.12171703577041626,0.12326997518539429,0.12077762186527252,0.12434669584035873,,0,,,,,,,0
A,query,21,front_flow_path,aggregate,0,,,,,14,0.12049529701471329,0.12090837955474854,0.11843345314264297,0.1224135160446167,,0,,,,,,,0
A,q1_4,4,front_flow_path,aggregate,386,0.10269101709127426,0.10280248522758484,0.1015913188457489,0.10381372272968292,14,0.10305137932300568,0.10300876200199127,0.10190804302692413,0.10434381663799286,0.5627313101406366,7,0.10276183379547936,0.10242539112057004,-0.0003364426749093192,-0.0007077419598187719,5.227433783667428e-05,0.3702380952380952,3
A,q5_8,8,front_flow_path,aggregate,385,0.10508206486701965,0.10516269505023956,0.10330213606357574,0.10683035850524902,14,0.10630246251821518,0.10609278082847595,0.10408185422420502,0.10796406120061874,0.6170686456400742,7,0.10576626658439636,0.10599767416715622,0.00023140758275985718,-0.0014370596568499291,0.0021343169201697623,0.44753401360544215,3
A,q9_12,12,front_flow_path,aggregate,10,0.11600448936223984,0.11740182340145111,0.11652357876300812,0.11830417811870575,14,0.11709877103567123,0.11779388785362244,0.11552634090185165,0.11940662562847137,0.5571428571428572,1,0.1172804981470108,0.12220510840415955,0.004924610257148743,0.004924610257148743,0.004924610257148743,1.0,1
A,query,0,front_flow_acceleration,aggregate,386,0.013347708620131016,0.013359859585762024,0.01318432204425335,0.01350771076977253,14,0.013284839689731598,0.01324983686208725,0.013128194026648998,0.01331775076687336,0.3880458919319023,7,0.013306552810328347,0.013268758542835712,-3.779426749263491e-05,-0.00016205678028719767,8.673912712505885e-05,0.4479591836734694,2
A,query,1,front_flow_acceleration,aggregate,386,0.012672397308051586,0.012682173401117325,0.012511158362030983,0.012805549427866936,14,0.01261177472770214,0.012599530629813671,0.012529725208878517,0.012708568945527077,0.40655070318282754,7,0.012691906786390714,0.012584300844797067,-0.000107605941593647,-0.00018974733871540854,-1.6350575190569932e-05,0.34795918367346934,1
A,query,2,front_flow_acceleration,aggregate,386,0.012677881866693497,0.012665518559515476,0.012533263303339481,0.01280908565968275,14,0.01267913170158863,0.012627661228179932,0.012551510706543922,0.012782923877239227,0.4868615840118431,7,0.0126469312235713,0.012612644050802504,-3.428717276879719e-05,-0.00012788562370198115,6.490120930331094e-05,0.33843537414965985,3
A,query,3,front_flow_acceleration,aggregate,386,0.01290913112461567,0.012901751324534416,0.012764431536197662,0.013047326356172562,14,0.01294727437198162,0.012958463281393051,0.012769167311489582,0.013071837835013866,0.5466321243523317,7,0.012881733344069548,0.012857896142772265,-2.3837201297283173e-05,-0.00010402683900403126,4.826389984892943e-05,0.5060374149659863,3
A,query,4,front_flow_acceleration,aggregate,386,0.013445555232465267,0.013446193188428879,0.013199174776673317,0.013669217005372047,14,0.013471873477101326,0.013459139503538609,0.013270242139697075,0.01369332242757082,0.5199851961509993,7,0.013500133396259375,0.013352529278823308,-0.0001476041174360684,-0.00019572156348398754,-9.043100290000448e-05,0.2153061224489796,1
A,query,5,front_flow_acceleration,aggregate,386,0.013638678938150406,0.013601812534034252,0.013370979577302933,0.013889585621654987,14,0.013541885651648045,0.013498898595571518,0.013180239126086235,0.013773243874311447,0.4339378238341969,7,0.013639833645096846,0.01355005255235093,-8.978109274591719e-05,-0.0002604329060497028,0.00010429876191275451,0.3772959183673469,1
A,query,6,front_flow_acceleration,aggregate,386,0.013224026188254356,0.013229584321379662,0.01300626527518034,0.013444450683891773,14,0.013238629326224327,0.013208857737481594,0.013114276342093945,0.013406720012426376,0.5138786084381939,7,0.01326585334858724,0.013154517193990094,-0.00011133615459714617,-0.0003468931319990328,0.00010760062972881952,0.3815476190476191,3
A,query,7,front_flow_acceleration,aggregate,386,0.012991220690310001,0.012973113916814327,0.012792669236660004,0.013183696195483208,14,0.01334275770932436,0.013275743462145329,0.013047409243881702,0.013608391396701336,0.7479644707623982,7,0.01309256229017462,0.013313987292349339,0.00022142500217471804,4.4977608402924875e-05,0.00043049238489142476,0.7265306122448979,5
A,query,8,front_flow_acceleration,aggregate,385,0.012806352227926254,0.012795970775187016,0.01262387353926897,0.012967020273208618,14,0.013141832314431667,0.013150048442184925,0.012910079210996628,0.013377944007515907,0.7877551020408163,7,0.012913481332361698,0.013027365851615156,0.0001138845192534583,-3.082651112760816e-05,0.00029177642427384825,0.594047619047619,5
A,query,9,front_flow_acceleration,aggregate,314,0.013861850835382938,0.013834025710821152,0.01333153247833252,0.014400310814380646,14,0.014118045568466187,0.014148766174912453,0.013888882473111153,0.01441867183893919,0.6164695177434031,6,0.014072969245413939,0.014317893733580908,0.00024492448816696805,-4.3103781839211784e-05,0.0005332046809295813,0.6841269841269842,4
A,query,10,front_flow_acceleration,aggregate,37,0.01422901265323162,0.014140672981739044,0.013924557715654373,0.014455626718699932,14,0.014078879728913307,0.013963455334305763,0.013726256787776947,0.014351495541632175,0.3938223938223938,1,0.014200437813997269,0.014418107457458973,0.00021766964346170425,0.00021766964346170425,0.00021766964346170425,0.5,1
A,query,11,front_flow_acceleration,aggregate,18,0.014018007554113865,0.014076841995120049,0.013841371983289719,0.014371994882822037,14,0.014061296358704567,0.013987905345857143,0.013878243044018745,0.014138352125883102,0.46825396825396826,1,0.014012021012604237,0.014021292328834534,9.271316230297089e-06,9.271316230297089e-06,9.271316230297089e-06,0.5,1
A,query,12,front_flow_acceleration,aggregate,10,0.013863230124115944,0.014087291434407234,0.013496269471943378,0.01429725531488657,14,0.014318005181849003,0.014410370960831642,0.014157013967633247,0.014655566774308681,0.7428571428571429,1,0.013897151686251163,0.0143967866897583,0.0004996350035071373,0.0004996350035071373,0.0004996350035071373,0.5,1
A,query,13,front_flow_acceleration,aggregate,8,0.013966829515993595,0.014082060195505619,0.013343202881515026,0.014329527504742146,14,0.014212749898433685,0.014153129421174526,0.013941178098320961,0.014450027607381344,0.5803571428571429,1,0.014059500768780708,0.013796979561448097,-0.0002625212073326111,-0.0002625212073326111,-0.0002625212073326111,0.0,0
A,query,14,front_flow_acceleration,aggregate,2,0.014174064621329308,0.014174064621329308,0.014077084138989449,0.014271045103669167,14,0.01411299966275692,0.01422128640115261,0.013759453780949116,0.014349921606481075,0.42857142857142855,1,0.01398010365664959,0.013722806237637997,-0.00025729741901159286,-0.00025729741901159286,-0.00025729741901159286,0.0,0
A,query,15,front_flow_acceleration,aggregate,0,,,,,14,0.014170472510159016,0.014158731326460838,0.014002062380313873,0.014350018464028835,,0,,,,,,,0
A,query,16,front_flow_acceleration,aggregate,0,,,,,14,0.014230890199542046,0.014244729653000832,0.01399204134941101,0.014444202184677124,,0,,,,,,,0
A,query,17,front_flow_acceleration,aggregate,0,,,,,14,0.014348814263939857,0.014331957325339317,0.01417724508792162,0.014485360123217106,,0,,,,,,,0
A,query,18,front_flow_acceleration,aggregate,0,,,,,14,0.01431826502084732,0.014401616528630257,0.014141043648123741,0.0145533736795187,,0,,,,,,,0
A,query,19,front_flow_acceleration,aggregate,0,,,,,14,0.014403198845684528,0.014452435076236725,0.014239770360291004,0.014603560790419579,,0,,,,,,,0
A,query,20,front_flow_acceleration,aggregate,0,,,,,14,0.01469701249152422,0.014609728008508682,0.014533424749970436,0.01487431488931179,,0,,,,,,,0
A,query,21,front_flow_acceleration,aggregate,0,,,,,14,0.014571077190339565,0.014604171738028526,0.014298898167908192,0.014782588928937912,,0,,,,,,,0
A,q1_4,4,front_flow_acceleration,aggregate,386,0.012926241382956505,0.012916982173919678,0.012829374521970749,0.013008518144488335,14,0.012927514500916004,0.012937085703015327,0.012875884771347046,0.013021727092564106,0.5327535159141377,7,0.012930175954742091,0.012851842412991183,-7.83335417509079e-05,-0.00011192102517400469,-3.437485013689313e-05,0.27976190476190477,1
A,q5_8,8,front_flow_acceleration,aggregate,385,0.01316438615322113,0.013169124722480774,0.013042979873716831,0.013291163370013237,14,0.013316275551915169,0.013286917470395565,0.013197453692555428,0.01345324981957674,0.7283858998144712,7,0.013225658530635493,0.01326148065605334,3.582212541784559e-05,-6.861168824668441e-05,0.0001586124966187134,0.4884353741496598,3
A,q9_12,12,front_flow_acceleration,aggregate,10,0.014003786258399487,0.014112455770373344,0.01402938924729824,0.014227962121367455,14,0.014144057407975197,0.014187311753630638,0.014076336286962032,0.014290709048509598,0.5785714285714286,1,0.014145730063319206,0.014505076222121716,0.0003593461588025093,0.0003593461588025093,0.0003593461588025093,1.0,1
A,query,0,front_flow_efficiency,aggregate,386,0.49899882078170776,0.49913960695266724,0.49089616537094116,0.5063807368278503,14,0.4952920973300934,0.49862802028656006,0.4840998649597168,0.5044530034065247,0.41931902294596596,7,0.4974297881126404,0.4924323388508388,-0.004997449261801583,-0.015098370398793902,0.005313076930386677,0.3931122448979592,3
A,query,1,front_flow_efficiency,aggregate,386,0.47299954295158386,0.4738258719444275,0.4660723805427551,0.47977906465530396,14,0.46962884068489075,0.47054946422576904,0.4647446870803833,0.47252339124679565,0.39378238341968913,7,0.4700405129364559,0.46999541776520865,-4.509517124720982e-05,-0.004852702894381115,0.004791872841971261,0.4689625850340136,3
A,query,2,front_flow_efficiency,aggregate,386,0.4705548882484436,0.4677211344242096,0.4590342938899994,0.4823671877384186,14,0.4789195656776428,0.4767088294029236,0.4705391526222229,0.4814441502094269,0.6447076239822354,7,0.4750662531171526,0.47315604771886555,-0.001910205398287092,-0.011620202234813146,0.0070291856569903235,0.46445578231292517,4
A,query,3,front_flow_efficiency,aggregate,386,0.47319212555885315,0.47303324937820435,0.4637722969055176,0.4818907380104065,14,0.4866787791252136,0.4881223440170288,0.47765254974365234,0.49909770488739014,0.7414877868245744,7,0.47409430146217346,0.4781032758099692,0.0040089743477957586,-0.002086733068738665,0.010390102756874901,0.5780612244897959,4
A,query,4,front_flow_efficiency,aggregate,386,0.506525456905365,0.5062984228134155,0.4927930235862732,0.5204713344573975,14,0.5170729160308838,0.5205912590026855,0.5005319118499756,0.5353301167488098,0.6519245003700962,7,0.5120308867522648,0.5201344234602792,0.008103536708014352,-0.0002435445785522461,0.015520466225487846,0.7725340136054423,6
A,query,5,front_flow_efficiency,aggregate,386,0.48504260182380676,0.48927730321884155,0.46837592124938965,0.5033982396125793,14,0.4855633080005646,0.48770004510879517,0.473827064037323,0.5012688040733337,0.4944485566247224,7,0.4824229393686567,0.4851876199245453,0.0027646805558885846,-0.008845465523856027,0.012921431234904699,0.536734693877551,4
A,query,6,front_flow_efficiency,aggregate,386,0.48073431849479675,0.4802590310573578,0.46875548362731934,0.49165117740631104,14,0.49097129702568054,0.490318238735199,0.48044243454933167,0.4971073865890503,0.6658031088082902,7,0.4859794207981655,0.4938833032335554,0.007903882435389928,-0.002506005870444434,0.020516619086265536,0.6164965986394558,5
A,query,7,front_flow_efficiency,aggregate,386,0.4920371174812317,0.49211740493774414,0.4800543785095215,0.5031771659851074,14,0.4910781979560852,0.4874633550643921,0.48328399658203125,0.49815765023231506,0.46021465581051074,7,0.4936213025024959,0.4968552717140743,0.003233969211578369,-0.006502529233694076,0.014970413276127406,0.5119047619047619,4
A,query,8,front_flow_efficiency,aggregate,385,0.49899062514305115,0.49902668595314026,0.48941463232040405,0.5084229111671448,14,0.4967719614505768,0.4925262928009033,0.48643553256988525,0.5033771991729736,0.41948051948051945,7,0.5016557403973171,0.5037666005747659,0.002110860177448818,-0.008518581092357634,0.018111251401049716,0.45765306122448984,2
A,query,9,front_flow_efficiency,aggregate,314,0.5193957090377808,0.523003876209259,0.49992477893829346,0.5400497913360596,14,0.5175329446792603,0.5156449675559998,0.5061895251274109,0.5354893207550049,0.4727024567788899,6,0.5231002370516459,0.5289880434672037,0.005887806415557861,-0.008233855168024698,0.02133658528327942,0.5305555555555556,4
A,query,10,front_flow_efficiency,aggregate,37,0.517888069152832,0.5237607955932617,0.49803417921066284,0.5367366075515747,14,0.48512735962867737,0.4792727828025818,0.4657159149646759,0.5036160945892334,0.1833976833976834,1,0.5184409618377686,0.464679092168808,-0.05376186966896057,-0.05376186966896057,-0.05376186966896057,0.0,0
A,query,11,front_flow_efficiency,aggregate,18,0.4963937997817993,0.49481263756752014,0.48484575748443604,0.5091155171394348,14,0.4844729006290436,0.4784034788608551,0.47331422567367554,0.49122145771980286,0.31746031746031744,1,0.4880172908306122,0.4786994159221649,-0.009317874908447266,-0.009317874908447266,-0.009317874908447266,0.0,0
A,query,12,front_flow_efficiency,aggregate,10,0.4959138333797455,0.4908182621002197,0.47903743386268616,0.5150587558746338,14,0.48599985241889954,0.4852030277252197,0.47115564346313477,0.4991072416305542,0.38571428571428573,1,0.4973524212837219,0.530802309513092,0.03344988822937012,0.03344988822937012,0.03344988822937012,1.0,1
A,query,13,front_flow_efficiency,aggregate,8,0.5025008916854858,0.49611425399780273,0.4897346496582031,0.5115836262702942,14,0.48766085505485535,0.48362457752227783,0.47580307722091675,0.5013784766197205,0.32142857142857145,1,0.4674752354621887,0.47556307911872864,0.008087843656539917,0.008087843656539917,0.008087843656539917,1.0,1
A,query,14,front_flow_efficiency,aggregate,2,0.508587121963501,0.508587121963501,0.5062723755836487,0.510901927947998,14,0.4924697279930115,0.49568548798561096,0.4757328927516937,0.5056321024894714,0.21428571428571427,1,0.5132166743278503,0.4740949273109436,-0.03912174701690674,-0.03912174701690674,-0.03912174701690674,0.0,0
A,query,15,front_flow_efficiency,aggregate,0,,,,,14,0.4820892810821533,0.48185694217681885,0.47183239459991455,0.4872680902481079,,0,,,,,,,0
A,query,16,front_flow_efficiency,aggregate,0,,,,,14,0.4815156161785126,0.4810798168182373,0.46898195147514343,0.48842909932136536,,0,,,,,,,0
A,query,17,front_flow_efficiency,aggregate,0,,,,,14,0.4715401828289032,0.4672568440437317,0.4531293511390686,0.47537046670913696,,0,,,,,,,0
A,query,18,front_flow_efficiency,aggregate,0,,,,,14,0.4806564748287201,0.4778340756893158,0.47127166390419006,0.48140445351600647,,0,,,,,,,0
A,query,19,front_flow_efficiency,aggregate,0,,,,,14,0.4851202666759491,0.4867337942123413,0.47297781705856323,0.49192434549331665,,0,,,,,,,0
A,query,20,front_flow_efficiency,aggregate,0,,,,,14,0.4879421889781952,0.4887539744377136,0.4744158387184143,0.5004201531410217,,0,,,,,,,0
A,query,21,front_flow_efficiency,aggregate,0,,,,,14,0.48634663224220276,0.48692965507507324,0.47777172923088074,0.48967984318733215,,0,,,,,,,0
A,q1_4,4,front_flow_efficiency,aggregate,386,0.4808180332183838,0.4805094599723816,0.476502388715744,0.48539993166923523,14,0.48807501792907715,0.48652246594429016,0.48098650574684143,0.495073139667511,0.7420429311621022,7,0.48280799814632963,0.48534728799547466,0.0025392898491450717,-0.0006133799042020525,0.005441394980464659,0.6479591836734694,5
A,q5_8,8,front_flow_efficiency,aggregate,385,0.4892057478427887,0.4896658658981323,0.4837431013584137,0.4953039586544037,14,0.4910961985588074,0.4872214198112488,0.48274093866348267,0.4956836998462677,0.49257884972170685,7,0.4910534364836557,0.49492319566862925,0.0038697591849735807,-0.004319076027188983,0.014658868312835693,0.5097789115646258,4
A,q9_12,12,front_flow_efficiency,aggregate,10,0.5073813199996948,0.5051201581954956,0.5009227991104126,0.5168340802192688,14,0.49328330159187317,0.4888395667076111,0.48327529430389404,0.4991150498390198,0.18571428571428572,1,0.5100904107093811,0.49935024976730347,-0.010740160942077637,-0.010740160942077637,-0.010740160942077637,0.0,0
A,query,0,front_flow_top4_turnover,aggregate,386,0.20978158712387085,0.20902778208255768,0.20277777314186096,0.21666666865348816,14,0.20679566264152527,0.20590278506278992,0.19982638955116272,0.21215277910232544,0.403960029607698,7,0.20909036695957184,0.20889385044574738,-0.0001965165138244629,-0.006362244646464075,0.007938408425876073,0.4071003401360544,2
A,query,1,front_flow_top4_turnover,aggregate,386,0.2277921736240387,0.22812500596046448,0.21875,0.23732638359069824,14,0.22599205374717712,0.22534722089767456,0.21336805820465088,0.23593749105930328,0.45956698741672836,7,0.2275628298521042,0.22787202256066458,0.00030919270856039863,-0.008027689797537667,0.008716921721185957,0.5079931972789116,3
A,query,2,front_flow_top4_turnover,aggregate,386,0.21696171164512634,0.21666666865348816,0.20902776718139648,0.224826380610466,14,0.21135911345481873,0.21041665971279144,0.20624999701976776,0.21684026718139648,0.35011102886750556,7,0.21468253220830644,0.2137351142508643,-0.0009474179574421474,-0.006746203133038112,0.0033595852021660122,0.510969387755102,4
A,query,3,front_flow_top4_turnover,aggregate,386,0.21754641830921173,0.21736110746860504,0.20972222089767456,0.22552081942558289,14,0.21840277314186096,0.22083333134651184,0.21128472685813904,0.22638888657093048,0.5377498149518875,7,0.21353812941483089,0.2211904717343194,0.007652342319488525,0.0031561702489852905,0.01336881523685795,0.7470238095238095,7
A,query,4,front_flow_top4_turnover,aggregate,386,0.22162853181362152,0.22152777016162872,0.21249999105930328,0.22986112534999847,14,0.2197420746088028,0.22187499701976776,0.21232637763023376,0.23038193583488464,0.4912102146558105,7,0.2220852268593652,0.22041666081973485,-0.001668566039630345,-0.017586224206856318,0.01045633852481842,0.553826530612245,4
A,query,5,front_flow_top4_turnover,aggregate,386,0.21705888211727142,0.21666666865348816,0.20763888955116272,0.22638888657093048,14,0.2185019999742508,0.21493054926395416,0.2118055522441864,0.22777777910232544,0.5223908216136195,7,0.2152659637587411,0.21769841015338898,0.002432446394647871,-0.0036918925387518747,0.007747075387409755,0.5703656462585033,5
A,query,6,front_flow_top4_turnover,aggregate,386,0.21336176991462708,0.21388888359069824,0.2057291567325592,0.22013889253139496,14,0.21235120296478271,0.20937499403953552,0.20381945371627808,0.2204861044883728,0.4716876387860844,7,0.20931476354599,0.21080357262066432,0.0014888090746743338,-0.005504014502678599,0.009185254201292988,0.5569727891156462,4
A,query,7,front_flow_top4_turnover,aggregate,386,0.21879316866397858,0.21944443881511688,0.21111109852790833,0.22690972685813904,14,0.22152777016162872,0.21805554628372192,0.21284723281860352,0.23142360150814056,0.5460769800148039,7,0.2214108556509018,0.21983134959425246,-0.0015795060566493443,-0.004906462771551949,0.0014254488583121958,0.3830357142857142,2
A,query,8,front_flow_top4_turnover,aggregate,385,0.21679292619228363,0.21666666865348816,0.20763888955116272,0.22499999403953552,14,0.21071426570415497,0.20902776718139648,0.19913193583488464,0.21736110746860504,0.35862708719851577,7,0.21847128655229295,0.21064979689461844,-0.007821489657674516,-0.015281678150807108,0.00033622431967939454,0.2530612244897959,2
A,query,9,front_flow_top4_turnover,aggregate,314,0.2167109102010727,0.21666666865348816,0.20972222089767456,0.2256944477558136,14,0.21488095819950104,0.21388888359069824,0.20434027910232544,0.22274306416511536,0.43528207461328483,6,0.2205811863144239,0.21693866203228632,-0.0036425242821375528,-0.01401014377673467,0.00861441840728124,0.3458333333333334,2
A,query,10,front_flow_top4_turnover,aggregate,37,0.21662913262844086,0.21597221493721008,0.20763888955116272,0.22430555522441864,14,0.21641865372657776,0.21666666865348816,0.21250000596046448,0.2239583432674408,0.5212355212355212,1,0.21597221493721008,0.21875,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.5,1
A,query,11,front_flow_top4_turnover,aggregate,18,0.22175925970077515,0.22083333134651184,0.2152777761220932,0.2300347238779068,14,0.21875,0.21979165077209473,0.21545137465000153,0.22534722089767456,0.4305555555555556,1,0.22361110150814056,0.22083333134651184,-0.002777770161628723,-0.002777770161628723,-0.002777770161628723,0.5,0
A,query,12,front_flow_top4_turnover,aggregate,10,0.21687500178813934,0.2170138955116272,0.20590278506278992,0.22847223281860352,14,0.21383927762508392,0.2152777761220932,0.20555555820465088,0.22170138359069824,0.4357142857142857,1,0.21944445371627808,0.22013887763023376,0.0006944239139556885,0.0006944239139556885,0.0006944239139556885,0.5,1
A,query,13,front_flow_top4_turnover,aggregate,8,0.2057291567325592,0.2013888955116272,0.1970486044883728,0.21545138955116272,14,0.20927579700946808,0.21111111342906952,0.2022569477558136,0.21753472089767456,0.5669642857142857,1,0.2152777910232544,0.2291666567325592,0.01388886570930481,0.01388886570930481,0.01388886570930481,1.0,1
A,query,14,front_flow_top4_turnover,aggregate,2,0.1979166567325592,0.1979166567325592,0.19513888657093048,0.20069444179534912,14,0.20674602687358856,0.21041667461395264,0.19461806118488312,0.21371527016162872,0.75,1,0.20347221195697784,0.2291666716337204,0.025694459676742554,0.025694459676742554,0.025694459676742554,1.0,1
A,query,15,front_flow_top4_turnover,aggregate,0,,,,,14,0.21597221493721008,0.21875,0.20781250298023224,0.22343750298023224,,0,,,,,,,0
A,query,16,front_flow_top4_turnover,aggregate,0,,,,,14,0.2120535522699356,0.2065972089767456,0.19635416567325592,0.22065971791744232,,0,,,,,,,0
A,query,17,front_flow_top4_turnover,aggregate,0,,,,,14,0.22013890743255615,0.21458333730697632,0.20642361044883728,0.23506943881511688,,0,,,,,,,0
A,query,18,front_flow_top4_turnover,aggregate,0,,,,,14,0.21438491344451904,0.215277761220932,0.2064235955476761,0.22430555522441864,,0,,,,,,,0
A,query,19,front_flow_top4_turnover,aggregate,0,,,,,14,0.2043650597333908,0.20243054628372192,0.1979166567325592,0.21024304628372192,,0,,,,,,,0
A,query,20,front_flow_top4_turnover,aggregate,0,,,,,14,0.21026787161827087,0.2083333432674408,0.20277777314186096,0.21875,,0,,,,,,,0
A,query,21,front_flow_top4_turnover,aggregate,0,,,,,14,0.201388880610466,0.20381945371627808,0.19496527314186096,0.2083333283662796,,0,,,,,,,0
A,q1_4,4,front_flow_top4_turnover,aggregate,386,0.22098220884799957,0.22126735746860504,0.21718749403953552,0.22500000894069672,14,0.218873992562294,0.2178819328546524,0.2144097089767456,0.22126735746860504,0.3789785344189489,7,0.21946717585836137,0.22080356734139578,0.0013363914830344065,-0.004750120799456323,0.006770125457218715,0.5798894557823129,4
A,q5_8,8,front_flow_top4_turnover,aggregate,385,0.21650658547878265,0.21649305522441864,0.2126736044883728,0.22031250596046448,14,0.2157737910747528,0.21623262763023376,0.21341145038604736,0.21909722685813904,0.4723562152133581,7,0.21611808240413666,0.2147457833800997,-0.0013722990240369523,-0.00396051790033068,0.0008712080972535265,0.35357142857142854,3
A,q9_12,12,front_flow_top4_turnover,aggregate,10,0.21748264133930206,0.21840278804302216,0.21480034291744232,0.21987846493721008,14,0.21597221493721008,0.21579861640930176,0.2141927033662796,0.21957466006278992,0.45,1,0.21987846493721008,0.2204861044883728,0.0006076395511627197,0.0006076395511627197,0.0006076395511627197,0.5,1
A,query,0,front_flow_entropy_change,aggregate,386,-0.001770992181263864,-0.001758703263476491,-0.001955318031832576,-0.0016012099804356694,14,-0.0016214573988690972,-0.0016019409522414207,-0.001765410415828228,-0.0014444736298173666,0.6604367135455218,7,-0.0016887826080034887,-0.0017249812039413623,-3.6198595937873635e-05,-0.00012125851519938027,4.004442307632411e-05,0.4959183673469388,2
A,query,1,front_flow_entropy_change,aggregate,386,-0.000565985101275146,-0.0005613341927528381,-0.0006816188688389957,-0.0004141943936701864,14,-0.0005152698722667992,-0.000518725486472249,-0.0006034999969415367,-0.00045384070836007595,0.5687453737971873,7,-0.0005291285591998271,-0.0005316546178489391,-2.5260586491120714e-06,-4.4241158008974576e-05,3.7076013541081866e-05,0.5258503401360545,3
A,query,2,front_flow_entropy_change,aggregate,386,-0.0006222161464393139,-0.0005993853555992246,-0.0007432961137965322,-0.00047166243894025683,14,-0.0008811912266537547,-0.0010190143948420882,-0.0011155784595757723,-0.0005566906183958054,0.29829755736491487,7,-0.0007358147912392658,-0.000675572785049943,6.0242006189322895e-05,1.7536194562645894e-05,0.00010528449274715953,0.6257653061224488,6
A,query,3,front_flow_entropy_change,aggregate,386,-0.0008491053595207632,-0.000810631609056145,-0.0009900181321427226,-0.0006702722748741508,14,-0.0009603289654478431,-0.0008739900076761842,-0.0011926954612135887,-0.0007662858697585762,0.38712065136935603,7,-0.0008423925610259175,-0.0008435311610810459,-1.138600055128336e-06,-7.947871532191389e-05,9.641522254761565e-05,0.5046768707482993,3
A,query,4,front_flow_entropy_change,aggregate,386,-0.001607947051525116,-0.0015669855056330562,-0.002207255456596613,-0.0010558788198977709,14,-0.0016005195211619139,-0.0016759794671088457,-0.0022480625193566084,-0.0009607595857232809,0.5142487046632125,7,-0.0016339105953063285,-0.0015608593987833177,7.305119652301073e-05,-9.699999895279429e-05,0.00021082591930670396,0.5761904761904761,6
A,query,5,front_flow_entropy_change,aggregate,386,-0.0015724217519164085,-0.001591106061823666,-0.002011706819757819,-0.0011399396462365985,14,-0.0013031985145062208,-0.0012974198907613754,-0.0016118042403832078,-0.0008268194505944848,0.6302738712065137,7,-0.0015373438696510025,-0.0013852753909304738,0.00015206847872052873,-9.821681305766106e-05,0.0003862558489864958,0.6358843537414965,4
A,query,6,front_flow_entropy_change,aggregate,386,-0.000628906418569386,-0.0006124216597527266,-0.000768865633290261,-0.00047536863712593913,14,-0.0009167399839498103,-0.0009005871834233403,-0.0013395643327385187,-0.0005059041432105005,0.33280903034789044,7,-0.0007080658688209951,-0.0006952778369720493,1.2788031848945788e-05,-0.00015684010993157114,0.0001725375186651945,0.6083333333333333,4
