rule,query,episodes,failures,successes,tp,fp,recall,fpr,precision,recall_ci_low,recall_ci_high,fpr_ci_low,fpr_ci_high,first_query_median,phase_median,lead_median,recall_by_half,recall_by_065,recall_lead3
freeze_all_half,20,34560,1403,33157,219,136,0.15609408410548825,0.004101697982326507,0.6169014084507042,0.13804434112154007,0.1760219355370069,0.003468850966926086,0.004849437914953926,18.0,0.8181818181818182,4.0,0.03706343549536707,0.05131860299358518,0.12188168210976479
freeze_all_half,21,34560,1403,33157,243,137,0.17320028510334998,0.004131857526314202,0.6394736842105263,0.15429825808204756,0.19388700170643697,0.003496502041750929,0.004882098940546788,18.0,0.8636363636363636,3.0,0.03706343549536707,0.05131860299358518,0.1225944404846757
freeze_all_half,22,34560,1403,33157,249,137,0.1774768353528154,0.004131857526314202,0.6450777202072538,0.15837303813897674,0.19834196743199212,0.003496502041750929,0.004882098940546788,18.0,0.8636363636363636,3.0,0.03848895224518888,0.05274411974340699,0.12687099073414113
freeze_all_half,23,34560,1403,33157,255,137,0.18175338560228083,0.004131857526314202,0.6505102040816326,0.1624520783542138,0.2027926729992395,0.003496502041750929,0.004882098940546788,18.0,0.8636363636363636,3.0,0.03848895224518888,0.05274411974340699,0.13114754098360656
freeze_all_half,24,34560,1403,33157,263,139,0.18745545260156807,0.004192176614289592,0.654228855721393,0.16789722482716857,0.20872052090293058,0.003551831621791168,0.0049473935613419595,18.0,0.8571428571428571,4.0,0.039201710620099785,0.05345687811831789,0.1368496079828938
freeze_all_half,25,34560,1403,33157,270,139,0.1924447612259444,0.004192176614289592,0.6601466992665037,0.17266756758539936,0.21390154822426488,0.003551831621791168,0.0049473935613419595,18.0,0.8636363636363636,4.0,0.03991446899501069,0.0541696364932288,0.14112615823235922
freeze_all_half,26,34560,1403,33157,278,141,0.19814682822523164,0.004252495702264982,0.6634844868735084,0.17812584569022916,0.21981626449608094,0.0036071971279847868,0.005012652255983751,18.0,0.8636363636363636,4.0,0.03991446899501069,0.0548823948681397,0.14468995010691377
freeze_all_half,27,34560,1403,33157,287,141,0.2045616535994298,0.004252495702264982,0.6705607476635514,0.18427437552278786,0.22646235333724885,0.0036071971279847868,0.005012652255983751,18.0,0.8636363636363636,3.0,0.03991446899501069,0.05702066999287242,0.14682822523164646
freeze_all_half,28,34560,1403,33157,296,142,0.21097647897362795,0.004282655246252677,0.6757990867579908,0.19043105706147723,0.2331002904722861,0.0036348931169181797,0.005045268367468065,18.0,0.8636363636363636,3.0,0.03991446899501069,0.05915894511760513,0.14896650035637918
freeze_all_half,29,34560,1403,33157,311,142,0.22166785459729152,0.004282655246252677,0.6865342163355408,0.20070957608930604,0.24414613590066822,0.0036348931169181797,0.005045268367468065,18.0,0.8636363636363636,3.0,0.03991446899501069,0.06343549536707056,0.15324305060584462
freeze_all_half,30,34560,1403,33157,319,142,0.22736992159657876,0.004282655246252677,0.6919739696312365,0.20620000546320952,0.25002870090341056,0.0036348931169181797,0.005045268367468065,18.0,0.8636363636363636,4.0,0.03991446899501069,0.0691375623663578,0.15894511760513186
freeze_all_half,31,34560,1403,33157,329,143,0.2344975053456878,0.004312814790240371,0.6970338983050848,0.21307110188563788,0.25737384745178954,0.0036625978069298342,0.005077875777874115,18.0,0.8571428571428571,4.0,0.03991446899501069,0.07626514611546685,0.1660727013542409
freeze_all_half,32,34560,1403,33157,334,143,0.23806129722024233,0.004312814790240371,0.70020964360587,0.21650992585444992,0.2610431449683811,0.0036625978069298342,0.005077875777874115,19.0,0.8333333333333334,4.0,0.03991446899501069,0.07982893799002139,0.16963649322879543
freeze_all_half,33,34560,1403,33157,338,143,0.24091233071988596,0.004312814790240371,0.7027027027027027,0.21926252642098334,0.2639770415901707,0.0036625978069298342,0.005077875777874115,19.0,0.8333333333333334,4.0,0.03991446899501069,0.07982893799002139,0.17248752672843906
freeze_all_half,34,34560,1403,33157,346,143,0.2466143977191732,0.004312814790240371,0.7075664621676891,0.22477176785862898,0.26984079452917087,0.0036625978069298342,0.005077875777874115,19.0,0.8273809523809523,4.0,0.03991446899501069,0.07982893799002139,0.1781895937277263
freeze_all_half,35,34560,1403,33157,358,143,0.2551674982181041,0.004312814790240371,0.7145708582834331,0.2330454968867959,0.27862655706597284,0.0036625978069298342,0.005077875777874115,19.0,0.8181818181818182,4.0,0.03991446899501069,0.07982893799002139,0.18674269422665715
freeze_all_half,36,34560,1403,33157,363,143,0.2587312900926586,0.004312814790240371,0.717391304347826,0.23649629684992082,0.28228387858825155,0.0036625978069298342,0.005077875777874115,19.0,0.8181818181818182,4.0,0.03991446899501069,0.07982893799002139,0.1903064861012117
freeze_all_half,37,34560,1403,33157,372,144,0.26514611546685674,0.0043429743342280665,0.7209302325581395,0.24271267778863898,0.2888621163232599,0.0036903111079055716,0.005110474577316084,19.0,0.8181818181818182,5.0,0.03991446899501069,0.07982893799002139,0.19672131147540983
freeze_all_half,38,34560,1403,33157,376,145,0.26799714896650034,0.004373133878215762,0.7216890595009597,0.24547752100575848,0.29178377029446334,0.003718032931281364,0.005143064854357997,19.0,0.8181818181818182,5.0,0.03991446899501069,0.07982893799002139,0.19957234497505347
freeze_all_half,39,34560,1403,33157,382,145,0.2722736992159658,0.004373133878215762,0.7248576850094877,0.24962706470329935,0.29616397237940684,0.003718032931281364,0.005143064854357997,20.0,0.8181818181818182,5.0,0.03991446899501069,0.07982893799002139,0.20384889522451888
freeze_all_half,40,34560,1403,33157,383,145,0.2729864575908767,0.004373133878215762,0.7253787878787878,0.25031891876684687,0.2968937426129401,0.003718032931281364,0.005143064854357997,20.0,0.8181818181818182,5.0,0.03991446899501069,0.07982893799002139,0.2045616535994298
freeze_all_half,41,34560,1403,33157,388,145,0.2765502494654312,0.004373133878215762,0.7279549718574109,0.2537793071477872,0.3005414757174034,0.003718032931281364,0.005143064854357997,20.0,0.8181818181818182,5.0,0.03991446899501069,0.07982893799002139,0.20812544547398432
freeze_all_half,42,34560,1403,33157,395,145,0.2815395580898076,0.004373133878215762,0.7314814814814815,0.2586269492196793,0.3056452037250764,0.003718032931281364,0.005143064854357997,20.0,0.8181818181818182,5.0,0.03991446899501069,0.07982893799002139,0.21311475409836064
freeze_all_half,43,34560,1403,33157,400,145,0.2851033499643621,0.004373133878215762,0.7339449541284404,0.2620917346360605,0.30928853979409887,0.003718032931281364,0.005143064854357997,20.0,0.8181818181818182,5.0,0.03991446899501069,0.07982893799002139,0.2166785459729152
freeze_all_half,44,34560,1403,33157,406,145,0.28937990021382753,0.004373133878215762,0.7368421052631579,0.2662518468594058,0.31365817335323803,0.003718032931281364,0.005143064854357997,20.0,0.8181818181818182,5.0,0.03991446899501069,0.07982893799002139,0.2209550962223806
freeze_all_half,45,34560,1403,33157,412,145,0.2936564504632929,0.004373133878215762,0.7396768402154399,0.27041451203550176,0.3180252539596263,0.003718032931281364,0.005143064854357997,20.0,0.8181818181818182,6.0,0.03991446899501069,0.07982893799002139,0.22523164647184604
freeze_all_half,46,34560,1403,33157,412,145,0.2936564504632929,0.004373133878215762,0.7396768402154399,0.27041451203550176,0.3180252539596263,0.003718032931281364,0.005143064854357997,20.0,0.8181818181818182,6.0,0.03991446899501069,0.07982893799002139,0.22523164647184604
freeze_all_half,47,34560,1403,33157,415,145,0.29579472558802566,0.004373133878215762,0.7410714285714286,0.272496791694449,0.32020784719192136,0.003718032931281364,0.005143064854357997,20.0,0.8181818181818182,6.0,0.03991446899501069,0.07982893799002139,0.22736992159657876
freeze_all_half,48,34560,1403,33157,415,145,0.29579472558802566,0.004373133878215762,0.7410714285714286,0.272496791694449,0.32020784719192136,0.003718032931281364,0.005143064854357997,20.0,0.8181818181818182,6.0,0.03991446899501069,0.07982893799002139,0.22736992159657876
freeze_all_half,49,34560,1403,33157,418,145,0.29793300071275836,0.004373133878215762,0.7424511545293073,0.2745796974183531,0.3223898143592594,0.003718032931281364,0.005143064854357997,20.0,0.8181818181818182,5.0,0.03991446899501069,0.07982893799002139,0.22736992159657876
freeze_all_half,50,34560,1403,33157,419,145,0.29864575908766927,0.004373133878215762,0.7429078014184397,0.2752741377782934,0.3231169982963998,0.003718032931281364,0.005143064854357997,20.0,0.8181818181818182,5.0,0.03991446899501069,0.07982893799002139,0.22736992159657876
freeze_all_half,51,34560,1403,33157,420,145,0.2993585174625802,0.004373133878215762,0.7433628318584071,0.27596864712699,0.323844113244784,0.003718032931281364,0.005143064854357997,20.0,0.8181818181818182,5.0,0.03991446899501069,0.07982893799002139,0.22736992159657876
freeze_back_half_k4,0,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_back_half_k4,1,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_back_half_k4,2,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_back_half_k4,3,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_back_half_k4,4,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_back_half_k4,5,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_back_half_k4,6,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_back_half_k4,7,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_back_half_k4,8,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_back_half_k4,9,34560,1403,33157,12,1,0.008553100498930863,3.0159543987694907e-05,0.9230769230769231,0.00489945366709436,0.014890593495741199,5.323919918153659e-06,0.0001708314055716373,9.0,0.19230769230769232,42.0,0.008553100498930863,0.008553100498930863,0.008553100498930863
freeze_back_half_k4,10,34560,1403,33157,12,1,0.008553100498930863,3.0159543987694907e-05,0.9230769230769231,0.00489945366709436,0.014890593495741199,5.323919918153659e-06,0.0001708314055716373,9.0,0.19230769230769232,42.0,0.008553100498930863,0.008553100498930863,0.008553100498930863
freeze_back_half_k4,11,34560,1403,33157,15,1,0.010691375623663579,3.0159543987694907e-05,0.9375,0.006489734904446389,0.017565185149631367,5.323919918153659e-06,0.0001708314055716373,9.0,0.19230769230769232,42.0,0.010691375623663579,0.010691375623663579,0.010691375623663579
freeze_back_half_k4,12,34560,1403,33157,25,2,0.01781895937277263,6.0319087975389814e-05,0.9259259259259259,0.012098383212942761,0.02617277981194231,1.6541825431914825e-05,0.00021992560047558147,11.0,0.23076923076923078,40.0,0.01781895937277263,0.01781895937277263,0.01781895937277263
freeze_back_half_k4,13,34560,1403,33157,29,2,0.020669992872416252,6.0319087975389814e-05,0.9354838709677419,0.014429857091668039,0.029527803121539957,1.6541825431914825e-05,0.00021992560047558147,11.0,0.25,39.0,0.020669992872416252,0.020669992872416252,0.020669992872416252
freeze_back_half_k4,14,34560,1403,33157,31,2,0.022095509622238062,6.0319087975389814e-05,0.9393939393939394,0.015609253623257503,0.031191655184111954,1.6541825431914825e-05,0.00021992560047558147,12.0,0.25,39.0,0.022095509622238062,0.022095509622238062,0.022095509622238062
freeze_back_half_k4,15,34560,1403,33157,42,3,0.02993585174625802,9.047863196308472e-05,0.9333333333333333,0.022222612430667706,0.0402161636445898,3.077136618945927e-05,0.00026600816013574237,12.0,0.25,39.0,0.022808267997148968,0.02851033499643621,0.02993585174625802
freeze_back_half_k4,16,34560,1403,33157,68,3,0.048467569493941556,9.047863196308472e-05,0.9577464788732394,0.03841116566226574,0.060989842137090786,3.077136618945927e-05,0.00026600816013574237,15.0,0.3301282051282051,27.5,0.026372059871703494,0.04632929436920884,0.048467569493941556
freeze_back_half_k4,17,34560,1403,33157,82,5,0.05844618674269423,0.00015079771993847452,0.9425287356321839,0.04733453724254871,0.07196921071593805,6.441343787447548e-05,0.00035299028928613684,15.0,0.5166666666666666,14.5,0.029223093371347115,0.05203136136849608,0.05844618674269423
freeze_back_half_k4,18,34560,1403,33157,92,9,0.06557377049180328,0.00027143589588925416,0.9108910891089109,0.05377081585807014,0.07974917507122395,0.00014281401075897976,0.000515838118072454,16.0,0.5333333333333333,14.0,0.02993585174625802,0.05274411974340699,0.06557377049180328
freeze_back_half_k4,19,34560,1403,33157,132,12,0.09408410548823949,0.0003619145278523389,0.9166666666666666,0.07989673054456561,0.11048823226795773,0.00020704969477390318,0.0006325387353106466,16.0,0.5666666666666667,13.0,0.030648610121168925,0.05345687811831789,0.0691375623663578
freeze_back_half_k4,20,34560,1403,33157,184,12,0.13114754098360656,0.0003619145278523389,0.9387755102040817,0.11448679383529914,0.1498226324254222,0.00020704969477390318,0.0006325387353106466,18.5,0.8636363636363636,3.0,0.030648610121168925,0.05345687811831789,0.07127583749109052
freeze_back_half_k4,21,34560,1403,33157,219,18,0.15609408410548825,0.0005428717917785083,0.9240506329113924,0.13804434112154007,0.1760219355370069,0.0003434339733116934,0.0008580270592790885,19.0,0.9090909090909091,2.0,0.03278688524590164,0.05559515324305061,0.07626514611546685
freeze_back_half_k4,22,34560,1403,33157,224,18,0.15965787598004277,0.0005428717917785083,0.9256198347107438,0.14142435100946718,0.17975004713448342,0.0003434339733116934,0.0008580270592790885,19.0,0.8863636363636364,2.5,0.03278688524590164,0.05559515324305061,0.07982893799002139
freeze_back_half_k4,23,34560,1403,33157,232,20,0.16535994297933002,0.0006031908797538981,0.9206349206349206,0.1468393093525737,0.18570808316802281,0.00039052412935357,0.0009315611040726224,19.0,0.8636363636363636,3.0,0.03278688524590164,0.05559515324305061,0.08553100498930863
freeze_back_half_k4,24,34560,1403,33157,244,21,0.17391304347826086,0.000633350423741593,0.9207547169811321,0.15497708708091013,0.1946297970046551,0.00041430643804302603,0.0009680908958008716,19.0,0.8636363636363636,3.0,0.03349964362081254,0.05630791161796151,0.09408410548823949
freeze_back_half_k4,25,34560,1403,33157,261,21,0.18602993585174626,0.000633350423741593,0.925531914893617,0.16653526202973218,0.2072392351062055,0.00041430643804302603,0.0009680908958008716,19.0,0.8636363636363636,4.0,0.03563791874554526,0.05844618674269423,0.10477548111190306
freeze_back_half_k4,26,34560,1403,33157,270,24,0.1924447612259444,0.0007238290557046778,0.9183673469387755,0.17266756758539936,0.21390154822426488,0.0004864800879324037,0.00107685354716461,20.0,0.8666666666666667,3.0,0.03563791874554526,0.05844618674269423,0.11119030648610122
freeze_back_half_k4,27,34560,1403,33157,275,24,0.19600855310049894,0.0007238290557046778,0.919732441471572,0.1760781976109929,0.21759903968407504,0.0004864800879324037,0.00107685354716461,20.0,0.8666666666666667,3.0,0.03563791874554526,0.06058446186742694,0.11332858161083392
freeze_back_half_k4,28,34560,1403,33157,293,24,0.20883820384889523,0.0007238290557046778,0.9242902208201893,0.18837794141942157,0.23088853322309952,0.0004864800879324037,0.00107685354716461,20.0,0.8666666666666667,3.0,0.03563791874554526,0.06557377049180328,0.11831789023521026
freeze_back_half_k4,29,34560,1403,33157,310,25,0.2209550962223806,0.0007539885996923726,0.9253731343283582,0.2000236839820232,0.2434104037108703,0.0005107856327130206,0.0011128601028016986,20.0,0.8666666666666667,3.0,0.03563791874554526,0.06771204561653599,0.12045616535994298
freeze_back_half_k4,30,34560,1403,33157,318,26,0.22665716322166785,0.0007841481436800675,0.9244186046511628,0.20551338455828658,0.24929369751125277,0.0005352030751954843,0.0011487547607369401,20.0,0.8666666666666667,3.0,0.03563791874554526,0.07341411261582323,0.1261582323592302
freeze_back_half_k4,31,34560,1403,33157,340,28,0.24233784746970777,0.0008444672316554574,0.9239130434782609,0.22063933476786063,0.2654434818374548,0.0005843495344511522,0.001220232502316683,20.0,0.8636363636363636,4.0,0.03563791874554526,0.08909479686386315,0.14183891660727013
freeze_back_half_k4,32,34560,1403,33157,397,33,0.28296507483962935,0.000995264951593932,0.9232558139534883,0.26001264649832095,0.3071027550405962,0.0007088017189308875,0.0013973408199254745,21.0,0.8,6.0,0.03563791874554526,0.12972202423378476,0.18246614397719174
freeze_back_half_k4,33,34560,1403,33157,460,39,0.32786885245901637,0.0011762222155201013,0.9218436873747495,0.30380407816838234,0.3528736540866208,0.0008605959303069454,0.0016074192110556486,23.0,0.6538461538461539,13.0,0.03563791874554526,0.12972202423378476,0.22736992159657876
freeze_back_half_k4,34,34560,1403,33157,527,46,0.37562366357804705,0.0013873390234339657,0.9197207678883071,0.35065490236460767,0.4012716577948046,0.001040344213598953,0.0018498556306875782,26.0,0.6730769230769231,17.0,0.03563791874554526,0.12972202423378476,0.2751247327156094
freeze_back_half_k4,35,34560,1403,33157,583,53,0.4155381325730577,0.00159845583134783,0.9166666666666666,0.39001584149761864,0.4415216792983145,0.0012223630573328919,0.0020900214898775765,28.0,0.6730769230769231,16.0,0.03563791874554526,0.12972202423378476,0.3150392017106201
freeze_back_half_k4,36,34560,1403,33157,633,55,0.451176051318603,0.0016587749193232198,0.9200581395348837,0.42530652885514175,0.477312206794828,0.0012747218713549714,0.002158286876690908,30.0,0.6923076923076923,16.0,0.03563791874554526,0.12972202423378476,0.35067712045616534
freeze_back_half_k4,37,34560,1403,33157,653,55,0.4654312188168211,0.0016587749193232198,0.922316384180791,0.4394605998875672,0.4915906217040172,0.0012747218713549714,0.002158286876690908,31.0,0.6923076923076923,16.0,0.03563791874554526,0.12972202423378476,0.3649322879543835
freeze_back_half_k4,38,34560,1403,33157,664,55,0.47327156094084105,0.0016587749193232198,0.9235048678720446,0.44725444110834084,0.4994346477511316,0.0012747218713549714,0.002158286876690908,31.0,0.6923076923076923,16.0,0.03563791874554526,0.12972202423378476,0.37277263007840344
freeze_back_half_k4,39,34560,1403,33157,666,56,0.4746970776906629,0.0016889344633109148,0.9224376731301939,0.448672194941326,0.500860142512308,0.0013009548499185336,0.0021923659985450513,31.0,0.6923076923076923,16.0,0.03563791874554526,0.12972202423378476,0.3741981468282252
freeze_back_half_k4,40,34560,1403,33157,672,56,0.4789736279401283,0.0016889344633109148,0.9230769230769231,0.4529267317355205,0.5051353515005979,0.0013009548499185336,0.0021923659985450513,31.0,0.6923076923076923,15.0,0.03563791874554526,0.12972202423378476,0.37847469707769066
freeze_back_half_k4,41,34560,1403,33157,677,56,0.48253741981468284,0.0016889344633109148,0.9236016371077762,0.45647363911552014,0.5086965656060018,0.0013009548499185336,0.0021923659985450513,31.0,0.6923076923076923,15.0,0.03563791874554526,0.12972202423378476,0.3820384889522452
freeze_back_half_k4,42,34560,1403,33157,684,56,0.48752672843905914,0.0016889344633109148,0.9243243243243243,0.4614415371662073,0.5136800376348798,0.0013009548499185336,0.0021923659985450513,32.0,0.6923076923076923,15.0,0.03563791874554526,0.12972202423378476,0.38702779757662154
freeze_back_half_k4,43,34560,1403,33157,689,56,0.49109052031361367,0.0016889344633109148,0.9248322147651007,0.46499162584954523,0.5172380704369455,0.0013009548499185336,0.0021923659985450513,32.0,0.6923076923076923,15.0,0.03563791874554526,0.12972202423378476,0.39059158945117606
freeze_back_half_k4,44,34560,1403,33157,695,56,0.4953670705630791,0.0016889344633109148,0.9254327563249002,0.46925348037954945,0.5215059616894258,0.0013009548499185336,0.0021923659985450513,32.0,0.6923076923076923,15.0,0.03563791874554526,0.12972202423378476,0.3948681397006415
freeze_back_half_k4,45,34560,1403,33157,696,56,0.49607982893799,0.0016889344633109148,0.925531914893617,0.46996397482613905,0.5222170915399168,0.0013009548499185336,0.0021923659985450513,32.0,0.6923076923076923,15.0,0.03563791874554526,0.12972202423378476,0.3955808980755524
freeze_back_half_k4,46,34560,1403,33157,701,56,0.49964362081254454,0.0016889344633109148,0.9260237780713342,0.4735172413308656,0.525771946520594,0.0013009548499185336,0.0021923659985450513,32.0,0.6923076923076923,15.0,0.03563791874554526,0.12972202423378476,0.39914468995010693
freeze_back_half_k4,47,34560,1403,33157,706,56,0.5032074126870991,0.0016889344633109148,0.926509186351706,0.47707183156286836,0.5293254777739951,0.0013009548499185336,0.0021923659985450513,32.0,0.6923076923076923,15.0,0.03563791874554526,0.12972202423378476,0.40270848182466146
freeze_back_half_k4,48,34560,1403,33157,712,56,0.5074839629365645,0.0016889344633109148,0.9270833333333334,0.4813390872887689,0.5335879678305787,0.0013009548499185336,0.0021923659985450513,32.0,0.6923076923076923,15.0,0.03563791874554526,0.12972202423378476,0.4069850320741269
freeze_back_half_k4,49,34560,1403,33157,716,56,0.5103349964362082,0.0016889344633109148,0.927461139896373,0.48418498373192675,0.536428568575744,0.0013009548499185336,0.0021923659985450513,32.0,0.6923076923076923,15.0,0.03563791874554526,0.12972202423378476,0.4069850320741269
freeze_back_half_k4,50,34560,1403,33157,720,56,0.5131860299358517,0.0016889344633109148,0.9278350515463918,0.48703172789779337,0.5392683215982002,0.0013009548499185336,0.0021923659985450513,32.0,0.6923076923076923,15.0,0.03563791874554526,0.12972202423378476,0.4069850320741269
freeze_back_half_k4,51,34560,1403,33157,726,56,0.5174625801853172,0.0016889344633109148,0.928388746803069,0.4913034343939981,0.5435263608844798,0.0013009548499185336,0.0021923659985450513,32.0,0.6923076923076923,15.0,0.03563791874554526,0.12972202423378476,0.4069850320741269
