split,episode_row,query,success,model,probability_at_alarm,observed_later_queries,max_later_increase
test_unseen_init,23514,19,0,support_current,0.00904880584079473,5,0.05656706736151679
test_unseen_init,23514,19,0,support_window4,0.010124573754729338,5,0.004327293924052022
test_unseen_init,23514,19,0,support_prefix_mean,0.17947172637747347,5,-0.04527555492961924
test_unseen_init,23514,19,0,support_prefix_max,0.01985807201928217,5,0.0
test_unseen_init,28348,19,0,support_current,0.06572203360360644,2,0.19611771209444767
test_unseen_init,28348,19,0,support_window4,0.012140611019877113,2,0.009146039100248332
test_unseen_init,28348,19,0,support_prefix_mean,0.20879738764399158,2,-0.010829964970272249
test_unseen_init,28348,19,0,support_prefix_max,0.002870178342850307,2,0.0
test_unseen_init,28822,15,0,support_current,0.002121228215845509,5,0.24690305638793225
test_unseen_init,28822,15,0,support_window4,0.007436614679419868,5,0.0449583892650516
test_unseen_init,28822,15,0,support_prefix_mean,0.03635345079886606,5,-0.0003820116394001524
test_unseen_init,28822,15,0,support_prefix_max,0.00453378441065781,5,0.0
test_unseen_init,29216,15,0,support_current,0.010405091166982216,5,0.5129138849530184
test_unseen_init,29216,15,0,support_window4,0.010346533082934038,5,0.09761244587403649
test_unseen_init,29216,15,0,support_prefix_mean,0.05225898641092215,5,0.001813022193177527
test_unseen_init,29216,15,0,support_prefix_max,0.022872722712921706,5,0.0
test_unseen_init,29217,15,1,support_current,0.0021044806330361874,4,0.33559224270334126
test_unseen_init,29217,15,1,support_window4,0.005767098189703028,4,0.05049292341125028
test_unseen_init,29217,15,1,support_prefix_mean,0.03307543598683435,4,0.0004188787274260128
test_unseen_init,29217,15,1,support_prefix_max,0.00449722189512176,4,0.0
test_unseen_init,29540,16,0,support_current,0.005282395274262889,5,0.45698370419142015
test_unseen_init,29540,16,0,support_window4,0.011694322606453169,5,0.16607214652601543
test_unseen_init,29540,16,0,support_prefix_mean,0.04738778904033335,5,0.004047777071831661
test_unseen_init,29540,16,0,support_prefix_max,0.011496658946679415,5,0.0
test_unseen_init,29542,17,0,support_current,0.5210414241534586,4,0.1288651428345211
test_unseen_init,29542,17,0,support_window4,0.04362242100701304,4,0.4016746317227583
test_unseen_init,29542,17,0,support_prefix_mean,0.10634108762301696,4,0.04066808244547175
test_unseen_init,29542,17,0,support_prefix_max,0.05756431865709399,4,0.0
test_unseen_init,29957,19,0,support_current,0.3822048362679331,2,0.17074462825325887
test_unseen_init,29957,19,0,support_window4,0.04524842953929966,2,0.23548121714615874
test_unseen_init,29957,19,0,support_prefix_mean,0.17208335004590442,2,0.017570702941147986
test_unseen_init,29957,19,0,support_prefix_max,0.05577758717617483,2,0.0
test_unseen_init,29998,20,0,support_current,0.27422102397399667,1,0.22528943893849485
test_unseen_init,29998,20,0,support_window4,0.02852190088532593,1,0.04472915903731971
test_unseen_init,29998,20,0,support_prefix_mean,0.1311938884539383,1,0.007406967704653267
test_unseen_init,29998,20,0,support_prefix_max,0.04153912573320428,1,0.0
test_unseen_init,30064,17,0,support_current,0.00854099417336431,4,0.33758563030763733
test_unseen_init,30064,17,0,support_window4,0.028710709954062653,4,0.12955480958791282
test_unseen_init,30064,17,0,support_prefix_mean,0.12470313698705308,4,-0.009150299919327864
test_unseen_init,30064,17,0,support_prefix_max,0.01872942961476048,4,0.0
test_unseen_init,30358,19,0,support_current,0.27275868222102406,2,0.18106711308937445
test_unseen_init,30358,19,0,support_window4,0.06088765705791427,2,0.12523864273800522
test_unseen_init,30358,19,0,support_prefix_mean,0.16655456069929014,2,0.004803257532867977
test_unseen_init,30358,19,0,support_prefix_max,0.08503230214638231,2,0.0
test_unseen_init,30586,19,0,support_current,0.03674606990033769,2,0.33729155470953825
test_unseen_init,30586,19,0,support_window4,0.02024881609130466,2,0.013634428111089308
test_unseen_init,30586,19,0,support_prefix_mean,0.16394038206583628,2,-0.026183824009523515
test_unseen_init,30586,19,0,support_prefix_max,0.07097057815386555,2,0.0
test_unseen_init,31147,21,0,support_current,0.2539064175653328,0,
test_unseen_init,31147,21,0,support_window4,0.03159648316987736,0,
test_unseen_init,31147,21,0,support_prefix_mean,0.16160890170208367,0,
test_unseen_init,31147,21,0,support_prefix_max,0.03937771286075002,0,
test_unseen_init,31155,21,0,support_current,0.2888903144741789,0,
test_unseen_init,31155,21,0,support_window4,0.035674062898188995,0,
test_unseen_init,31155,21,0,support_prefix_mean,0.1409062324831771,0,
test_unseen_init,31155,21,0,support_prefix_max,0.06837012243679215,0,
test_unseen_init,31695,19,0,support_current,0.09454430891778458,2,0.03820441893560393
test_unseen_init,31695,19,0,support_window4,0.06664812211005335,2,-0.008832336720248968
test_unseen_init,31695,19,0,support_prefix_mean,0.24989368857973748,2,-0.02889599653965838
test_unseen_init,31695,19,0,support_prefix_max,0.16674928049702664,2,0.0
test_new_noise_seen_init,1241,28,0,support_current,0.6495163635570329,1,-0.018654856804673825
test_new_noise_seen_init,1241,28,0,support_window4,0.7722578968864887,1,-0.038353278596424456
test_new_noise_seen_init,1241,28,0,support_prefix_mean,0.9302283849149182,1,-0.008442597200703617
test_new_noise_seen_init,1241,28,0,support_prefix_max,0.8236537061123068,1,-0.012372288931325914
test_new_noise_seen_init,1246,26,0,support_current,0.5610301983652214,3,0.05732489393821716
test_new_noise_seen_init,1246,26,0,support_window4,0.5171149777545627,3,-0.04341819849494688
test_new_noise_seen_init,1246,26,0,support_prefix_mean,0.9013010753551514,3,-0.011233435360998523
test_new_noise_seen_init,1246,26,0,support_prefix_max,0.5348322153627192,3,0.0
test_new_noise_seen_init,1278,28,0,support_current,0.5457882957344367,1,-0.19440786332256288
test_new_noise_seen_init,1278,28,0,support_window4,0.7895029328193829,1,-0.13481997840991256
test_new_noise_seen_init,1278,28,0,support_prefix_mean,0.9171855296986196,1,-0.014695034148213493
test_new_noise_seen_init,1278,28,0,support_prefix_max,0.6907910411682818,1,-0.12077699787365981
test_new_noise_seen_init,1328,25,0,support_current,0.7391127001375595,4,-0.13496852170170026
test_new_noise_seen_init,1328,25,0,support_window4,0.6515026754630832,4,-0.05580252475417913
test_new_noise_seen_init,1328,25,0,support_prefix_mean,0.9313173879276271,4,-0.010235183081870547
test_new_noise_seen_init,1328,25,0,support_prefix_max,0.7452396855573228,4,0.0
test_new_noise_seen_init,1331,25,0,support_current,0.571172909912359,4,0.3905811177542945
test_new_noise_seen_init,1331,25,0,support_window4,0.5562274945094808,4,0.3978335370209354
test_new_noise_seen_init,1331,25,0,support_prefix_mean,0.9320146443587009,4,0.003422097503153032
test_new_noise_seen_init,1331,25,0,support_prefix_max,0.7690762327590264,4,0.0
test_new_noise_seen_init,1345,22,0,support_current,0.08306875614423223,5,0.28990061868869843
test_new_noise_seen_init,1345,22,0,support_window4,0.22004707688293496,5,0.01916056254116344
test_new_noise_seen_init,1345,22,0,support_prefix_mean,0.915450370999153,5,-0.031424070165759654
test_new_noise_seen_init,1345,22,0,support_prefix_max,0.17517636986944765,5,0.0
test_new_noise_seen_init,1408,24,0,support_current,0.4065415396626756,5,0.5193767709136935
test_new_noise_seen_init,1408,24,0,support_window4,0.4657619540447175,5,0.36000590749075395
test_new_noise_seen_init,1408,24,0,support_prefix_mean,0.9215878714115633,5,-0.0027511719170452142
test_new_noise_seen_init,1408,24,0,support_prefix_max,0.6276699608734446,5,0.0
test_new_noise_seen_init,1456,29,0,support_current,0.242322798516543,0,
test_new_noise_seen_init,1456,29,0,support_window4,0.461312617789038,0,
test_new_noise_seen_init,1456,29,0,support_prefix_mean,0.9363094760042826,0,
test_new_noise_seen_init,1456,29,0,support_prefix_max,0.4359186810339835,0,
test_new_noise_seen_init,1563,28,0,support_current,0.4676888597606043,1,-0.02565702117424684
test_new_noise_seen_init,1563,28,0,support_window4,0.7811676782576423,1,-0.187216073697836
test_new_noise_seen_init,1563,28,0,support_prefix_mean,0.9117675884183952,1,-0.01331301355850878
test_new_noise_seen_init,1563,28,0,support_prefix_max,0.6850459770698988,1,-0.02330064964397982
test_new_noise_seen_init,1564,28,0,support_current,0.5171292555643637,1,-0.19604136116724374
test_new_noise_seen_init,1564,28,0,support_window4,0.7054220911307675,1,-0.21273331591225947
test_new_noise_seen_init,1564,28,0,support_prefix_mean,0.9256360719857389,1,-0.014357922949084445
test_new_noise_seen_init,1564,28,0,support_prefix_max,0.7248501772399353,1,-0.1891980002130349
test_new_noise_seen_init,4424,15,0,support_current,0.26089945905788614,5,-0.012988511026829103
test_new_noise_seen_init,4424,15,0,support_window4,0.43487325263001714,5,-0.18603384313186003
test_new_noise_seen_init,4424,15,0,support_prefix_mean,0.7155662913573072,5,-0.11183239414902735
test_new_noise_seen_init,4424,15,0,support_prefix_max,0.4609080420432498,5,-0.29360021732224706
test_new_noise_seen_init,4425,16,0,support_current,0.35112380310849944,5,0.09263589771651354
test_new_noise_seen_init,4425,16,0,support_window4,0.5158692030418189,5,-0.12876133795792144
test_new_noise_seen_init,4425,16,0,support_prefix_mean,0.7932411866676466,5,-0.040949093752340904
test_new_noise_seen_init,4425,16,0,support_prefix_max,0.5697313727338716,5,0.0
test_new_noise_seen_init,4426,16,0,support_current,0.314056190956971,5,0.3122210768079424
test_new_noise_seen_init,4426,16,0,support_window4,0.4108586745830224,5,-0.017042496333763035
test_new_noise_seen_init,4426,16,0,support_prefix_mean,0.7531451527728714,5,-0.02961634571193006
test_new_noise_seen_init,4426,16,0,support_prefix_max,0.5273790398705095,5,0.0
test_new_noise_seen_init,4440,14,0,support_current,0.27143927128517,5,0.33797184172565153
test_new_noise_seen_init,4440,14,0,support_window4,0.43521338176489416,5,-0.0981401322404224
test_new_noise_seen_init,4440,14,0,support_prefix_mean,0.7427405463710213,5,-0.09059053072213263
test_new_noise_seen_init,4440,14,0,support_prefix_max,0.47466500557428876,5,-0.11931930434623073
test_new_noise_seen_init,4447,14,0,support_current,0.3300663837283145,5,0.22085582460972458
test_new_noise_seen_init,4447,14,0,support_window4,0.34932404309890314,5,-0.014295235898175163
test_new_noise_seen_init,4447,14,0,support_prefix_mean,0.6933235319809282,5,-0.11159887824579295
test_new_noise_seen_init,4447,14,0,support_prefix_max,0.5460501143504917,5,-0.3106573044539524
test_new_noise_seen_init,4576,16,0,support_current,0.3856668730272528,5,0.4139194194536008
test_new_noise_seen_init,4576,16,0,support_window4,0.3353445282188779,5,0.38326466816942145
test_new_noise_seen_init,4576,16,0,support_prefix_mean,0.6914882208458354,5,0.0007028700075424332
test_new_noise_seen_init,4576,16,0,support_prefix_max,0.6065559130855716,5,0.0
test_new_noise_seen_init,4577,15,0,support_current,0.5194711969665904,5,0.24047427913350172
test_new_noise_seen_init,4577,15,0,support_window4,0.5103687536203462,5,0.12609083267285082
test_new_noise_seen_init,4577,15,0,support_prefix_mean,0.782512243679436,5,-0.012758077270766832
test_new_noise_seen_init,4577,15,0,support_prefix_max,0.6916077790833457,5,0.0
test_new_noise_seen_init,4578,16,0,support_current,0.6850686191476986,5,0.1795737536611055
test_new_noise_seen_init,4578,16,0,support_window4,0.6693766813997,5,0.09315269842986817
test_new_noise_seen_init,4578,16,0,support_prefix_mean,0.730759228200155,5,0.007972952479829876
test_new_noise_seen_init,4578,16,0,support_prefix_max,0.7515579415500513,5,0.0
test_new_noise_seen_init,4579,16,0,support_current,0.7575682574482193,5,0.13370254245339686
test_new_noise_seen_init,4579,16,0,support_window4,0.7567662362197148,5,0.0756879662403015
test_new_noise_seen_init,4579,16,0,support_prefix_mean,0.7616556389286753,5,0.00987832132796429
test_new_noise_seen_init,4579,16,0,support_prefix_max,0.7249276482986003,5,0.0
test_new_noise_seen_init,4580,16,0,support_current,0.32042709921340157,5,0.4634838075694577
test_new_noise_seen_init,4580,16,0,support_window4,0.30874151021304935,5,0.2717049837131443
test_new_noise_seen_init,4580,16,0,support_prefix_mean,0.7070214357169504,5,-0.03976341859756205
test_new_noise_seen_init,4580,16,0,support_prefix_max,0.5287693134325235,5,0.0
test_new_noise_seen_init,4581,16,0,support_current,0.745988614783384,5,0.006973705392435803
test_new_noise_seen_init,4581,16,0,support_window4,0.449198895182828,5,0.19117790648724925
test_new_noise_seen_init,4581,16,0,support_prefix_mean,0.7440106801362816,5,-0.02042815666691189
test_new_noise_seen_init,4581,16,0,support_prefix_max,0.5645043683793574,5,0.0
test_new_noise_seen_init,4583,16,0,support_current,0.708284250223925,5,-0.05011406105773131
test_new_noise_seen_init,4583,16,0,support_window4,0.7492655705651293,5,-0.01252959910636986
test_new_noise_seen_init,4583,16,0,support_prefix_mean,0.7681252432942562,5,-0.021558916364961545
test_new_noise_seen_init,4583,16,0,support_prefix_max,0.6901769858038087,5,0.0
test_new_noise_seen_init,4713,15,0,support_current,0.19817987452895516,5,0.3909255076467192
test_new_noise_seen_init,4713,15,0,support_window4,0.33488916236407884,5,0.07038632620828233
test_new_noise_seen_init,4713,15,0,support_prefix_mean,0.7300319051103089,5,-0.05389120978882378
test_new_noise_seen_init,4713,15,0,support_prefix_max,0.3724671530626531,5,0.0
test_new_noise_seen_init,4716,15,0,support_current,0.5092753566050984,5,0.2817057696454194
test_new_noise_seen_init,4716,15,0,support_window4,0.4403907996864787,5,0.17923549230587194
test_new_noise_seen_init,4716,15,0,support_prefix_mean,0.7895019459866325,5,-0.025528310523277198
test_new_noise_seen_init,4716,15,0,support_prefix_max,0.6631992385148955,5,0.0
test_new_noise_seen_init,4719,16,0,support_current,0.3794173805257735,5,0.09599155551327615
test_new_noise_seen_init,4719,16,0,support_window4,0.2669851507500137,5,0.05512322543630399
test_new_noise_seen_init,4719,16,0,support_prefix_mean,0.6794416435112887,5,-0.04581218420861621
test_new_noise_seen_init,4719,16,0,support_prefix_max,0.19756495437033386,5,0.0
test_new_noise_seen_init,4731,21,0,support_current,0.5671066450131319,5,-0.04359325563659
test_new_noise_seen_init,4731,21,0,support_window4,0.7554521692322927,5,-0.1661376787125216
test_new_noise_seen_init,4731,21,0,support_prefix_mean,0.800057378430472,5,-0.030117357114149756
test_new_noise_seen_init,4731,21,0,support_prefix_max,0.7660468532873762,5,-0.14777054438972714
test_new_noise_seen_init,6156,23,0,support_current,0.6508081834896213,5,0.30437538473548087
test_new_noise_seen_init,6156,23,0,support_window4,0.6678769167884283,5,0.17486461971068734
test_new_noise_seen_init,6156,23,0,support_prefix_mean,0.9073158831370419,5,-0.0060677061312159886
test_new_noise_seen_init,6156,23,0,support_prefix_max,0.8113108014075309,5,0.0
test_new_noise_seen_init,6884,16,0,support_current,0.4740382288913806,5,0.24365951236120875
test_new_noise_seen_init,6884,16,0,support_window4,0.6579747139385199,5,0.00789590791984529
test_new_noise_seen_init,6884,16,0,support_prefix_mean,0.7958580934730063,5,-0.016675155687198795
test_new_noise_seen_init,6884,16,0,support_prefix_max,0.6906489481308323,5,0.0
test_new_noise_seen_init,8540,37,0,support_current,0.7645667031104912,5,0.10784578249717292
test_new_noise_seen_init,8540,37,0,support_window4,0.7253449041492044,5,-0.002725341751288912
test_new_noise_seen_init,8540,37,0,support_prefix_mean,0.8929600510580477,5,-0.007056370324701078
test_new_noise_seen_init,8540,37,0,support_prefix_max,0.7358027889093478,5,0.0
test_new_noise_seen_init,8684,41,0,support_current,0.6336454586166969,5,0.20044115780336358
test_new_noise_seen_init,8684,41,0,support_window4,0.6422168190889588,5,0.12979031966555132
test_new_noise_seen_init,8684,41,0,support_prefix_mean,0.7383399463162007,5,-0.00014913860600362927
test_new_noise_seen_init,8684,41,0,support_prefix_max,0.5124549679576662,5,0.0
test_new_noise_seen_init,8686,45,0,support_current,0.7312257668178199,5,0.1376337004489917
test_new_noise_seen_init,8686,45,0,support_window4,0.672656470804523,5,0.08759359541459255
test_new_noise_seen_init,8686,45,0,support_prefix_mean,0.7499475327763097,5,-0.003903220870911661
test_new_noise_seen_init,8686,45,0,support_prefix_max,0.3545334417003054,5,0.0
test_new_noise_seen_init,8719,38,0,support_current,0.4818270997928477,5,0.41019813699110425
test_new_noise_seen_init,8719,38,0,support_window4,0.5649476710537419,5,0.28374198452906385
test_new_noise_seen_init,8719,38,0,support_prefix_mean,0.7780014236889615,5,-0.0024237982697783433
test_new_noise_seen_init,8719,38,0,support_prefix_max,0.6518418968790198,5,0.0
test_new_noise_seen_init,10108,41,0,support_current,0.7106508101281608,5,0.04301732872713249
test_new_noise_seen_init,10108,41,0,support_window4,0.6590734644800841,5,0.025929232432649774
test_new_noise_seen_init,10108,41,0,support_prefix_mean,0.7625266910310541,5,-0.0039683437973145885
test_new_noise_seen_init,10108,41,0,support_prefix_max,0.760644977085866,5,0.0
test_new_noise_seen_init,10186,19,1,support_current,0.523016130476435,5,0.29441091744415226
test_new_noise_seen_init,10186,19,1,support_window4,0.45624245912132994,5,0.3055482408821009
test_new_noise_seen_init,10186,19,1,support_prefix_mean,0.8367873298413879,5,-0.017977363857252127
test_new_noise_seen_init,10186,19,1,support_prefix_max,0.6909202809503755,5,0.0
test_new_noise_seen_init,10365,21,1,support_current,0.7361805831727003,5,0.047222658972706055
test_new_noise_seen_init,10365,21,1,support_window4,0.4362031499919236,5,-0.05353956100681834
test_new_noise_seen_init,10365,21,1,support_prefix_mean,0.8260483973560628,5,-0.04079260390477624
test_new_noise_seen_init,10365,21,1,support_prefix_max,0.5876536579354031,5,-0.1945805536467905
test_new_noise_seen_init,10809,33,0,support_current,0.35033706534793796,5,0.4801768997696637
test_new_noise_seen_init,10809,33,0,support_window4,0.5556316436487317,5,0.1931962013631553
test_new_noise_seen_init,10809,33,0,support_prefix_mean,0.9614291516421755,5,-0.004725947630109029
test_new_noise_seen_init,10809,33,0,support_prefix_max,0.5688639265800131,5,0.0
test_new_noise_seen_init,10812,36,0,support_current,0.5695724587204963,5,0.279383992763662
test_new_noise_seen_init,10812,36,0,support_window4,0.6429199861212377,5,0.15924293564016323
test_new_noise_seen_init,10812,36,0,support_prefix_mean,0.9515173280773273,5,-0.0046779794029602195
test_new_noise_seen_init,10812,36,0,support_prefix_max,0.7678863470295337,5,0.0
test_new_noise_seen_init,10813,33,0,support_current,0.4588114828192902,5,0.40684516865722264
test_new_noise_seen_init,10813,33,0,support_window4,0.5406447031792314,5,0.2865904890357778
test_new_noise_seen_init,10813,33,0,support_prefix_mean,0.9506211970594892,5,-0.0039604784488589395
test_new_noise_seen_init,10813,33,0,support_prefix_max,0.6771050807362922,5,0.0
test_new_noise_seen_init,10814,33,0,support_current,0.4033285162019975,5,0.43330996360156393
test_new_noise_seen_init,10814,33,0,support_window4,0.6685720093249076,5,0.08422681374842445
test_new_noise_seen_init,10814,33,0,support_prefix_mean,0.9528441358553619,5,-0.006174329219995833
test_new_noise_seen_init,10814,33,0,support_prefix_max,0.6244734902714687,5,0.0
test_new_noise_seen_init,10815,33,0,support_current,0.3512858080296262,5,0.5002637186417715
test_new_noise_seen_init,10815,33,0,support_window4,0.48409593198878603,5,0.33091195699937775
test_new_noise_seen_init,10815,33,0,support_prefix_mean,0.9521008353970973,5,-0.004153831015685006
test_new_noise_seen_init,10815,33,0,support_prefix_max,0.5699098333005772,5,0.0
test_new_noise_seen_init,10816,34,0,support_current,0.4120621132764307,5,0.39975026835961835
test_new_noise_seen_init,10816,34,0,support_window4,0.7317725469289157,5,0.027019205037323912
test_new_noise_seen_init,10816,34,0,support_prefix_mean,0.9600492902036544,5,-0.00694543492469657
test_new_noise_seen_init,10816,34,0,support_prefix_max,0.6331177420876152,5,-0.054505972702672434
test_new_noise_seen_init,10817,33,0,support_current,0.47964095625740355,5,0.4423683353698946
test_new_noise_seen_init,10817,33,0,support_window4,0.7138449210401434,5,0.10281253993745221
test_new_noise_seen_init,10817,33,0,support_prefix_mean,0.955677566930513,5,-0.005324868742050737
test_new_noise_seen_init,10817,33,0,support_prefix_max,0.6955408884808046,5,0.0
test_new_noise_seen_init,10819,36,0,support_current,0.6488391505633185,5,0.2240846194907028
test_new_noise_seen_init,10819,36,0,support_window4,0.7720089239210911,5,-0.04298762422004587
test_new_noise_seen_init,10819,36,0,support_prefix_mean,0.9527735578576845,5,-0.0030082657400531954
test_new_noise_seen_init,10819,36,0,support_prefix_max,0.8232110077953784,5,0.0
test_new_noise_seen_init,10821,32,0,support_current,0.4451744708885702,5,0.40579519559036714
test_new_noise_seen_init,10821,32,0,support_window4,0.6679295314865032,5,0.13779067112767107
test_new_noise_seen_init,10821,32,0,support_prefix_mean,0.9441560379494109,5,-0.007104295874696187
test_new_noise_seen_init,10821,32,0,support_prefix_max,0.6646575451926625,5,0.0
test_new_noise_seen_init,10824,36,0,support_current,0.4971165726028269,5,0.3707478729711717
test_new_noise_seen_init,10824,36,0,support_window4,0.6330897742887496,5,0.20354463592288585
test_new_noise_seen_init,10824,36,0,support_prefix_mean,0.9592373602095012,5,-0.004102913019116361
test_new_noise_seen_init,10824,36,0,support_prefix_max,0.7104927098294009,5,0.0
test_new_noise_seen_init,10825,35,0,support_current,0.6279837178883566,5,0.28489640308774455
test_new_noise_seen_init,10825,35,0,support_window4,0.8143025679982667,5,0.028187383566095847
test_new_noise_seen_init,10825,35,0,support_prefix_mean,0.9689113512676175,5,-0.004201407399152979
test_new_noise_seen_init,10825,35,0,support_prefix_max,0.8093395237068788,5,-0.030051927910394904
test_new_noise_seen_init,10826,47,0,support_current,0.1788909121641772,4,0.009430680207383635
test_new_noise_seen_init,10826,47,0,support_window4,0.13347237892867683,4,-0.03791181905585089
test_new_noise_seen_init,10826,47,0,support_prefix_mean,0.9228670436803139,4,-0.009468115186392234
test_new_noise_seen_init,10826,47,0,support_prefix_max,0.24677652450005777,4,0.0
test_new_noise_seen_init,10827,35,0,support_current,0.5429003719802767,5,0.35429775053022694
test_new_noise_seen_init,10827,35,0,support_window4,0.7351623422190094,5,0.10567701374026728
test_new_noise_seen_init,10827,35,0,support_prefix_mean,0.9674580435617035,5,-0.003091846360010364
test_new_noise_seen_init,10827,35,0,support_prefix_max,0.7475785902708783,5,0.0
test_new_noise_seen_init,10835,34,0,support_current,0.609151995848809,5,0.19884532006020017
test_new_noise_seen_init,10835,34,0,support_window4,0.8420508361698407,5,-0.0844080389734464
test_new_noise_seen_init,10835,34,0,support_prefix_mean,0.963596338120988,5,-0.003896150102552287
test_new_noise_seen_init,10835,34,0,support_prefix_max,0.7964061019045137,5,0.0
test_new_noise_seen_init,10839,35,0,support_current,0.608923259676163,5,0.300436233169595
test_new_noise_seen_init,10839,35,0,support_window4,0.759400397656531,5,0.10707157268903911
test_new_noise_seen_init,10839,35,0,support_prefix_mean,0.9537254032963879,5,-0.00521342946638248
test_new_noise_seen_init,10839,35,0,support_prefix_max,0.7962465595127532,5,0.0
test_new_noise_seen_init,10850,44,0,support_current,0.17055640670276526,5,0.45669913738223045
test_new_noise_seen_init,10850,44,0,support_window4,0.19528971112789356,5,0.1868523062695982
test_new_noise_seen_init,10850,44,0,support_prefix_mean,0.9405436318535345,5,-0.00579219662360797
test_new_noise_seen_init,10850,44,0,support_prefix_max,0.3295899871443187,5,0.0
test_new_noise_seen_init,10856,33,1,support_current,0.5893372156278476,5,-0.055056101398730184
test_new_noise_seen_init,10856,33,1,support_window4,0.6949651318010845,5,-0.165766743475397
test_new_noise_seen_init,10856,33,1,support_prefix_mean,0.9562743643433802,5,-0.00787340101811218
test_new_noise_seen_init,10856,33,1,support_prefix_max,0.7823611668661234,5,-0.22380875385605026
test_new_noise_seen_init,10863,34,1,support_current,0.5071586623500431,5,0.33646601552459154
test_new_noise_seen_init,10863,34,1,support_window4,0.5356144618098735,5,0.26190577941453785
test_new_noise_seen_init,10863,34,1,support_prefix_mean,0.9388753802343329,5,-0.009086573629555117
test_new_noise_seen_init,10863,34,1,support_prefix_max,0.6351610382952114,5,-0.03532055539463619
test_new_noise_seen_init,10868,34,0,support_current,0.6761851738298066,5,0.18276905761752027
test_new_noise_seen_init,10868,34,0,support_window4,0.75816511121764,5,0.035912813333164095
test_new_noise_seen_init,10868,34,0,support_prefix_mean,0.9693765440239045,5,-0.0039008564791264133
test_new_noise_seen_init,10868,34,0,support_prefix_max,0.8407133359805127,5,-0.016662816541101466
test_new_noise_seen_init,10883,32,1,support_current,0.5246831183428484,5,0.3130999607299729
test_new_noise_seen_init,10883,32,1,support_window4,0.7358965105256828,5,-0.10652792615418316
test_new_noise_seen_init,10883,32,1,support_prefix_mean,0.950088812623431,5,-0.006535747851295626
test_new_noise_seen_init,10883,32,1,support_prefix_max,0.7331711468214712,5,0.0
test_new_noise_seen_init,10885,38,0,support_current,0.8731613874609656,5,-0.060030450314670136
test_new_noise_seen_init,10885,38,0,support_window4,0.5396308057037233,5,0.18882745043334193
test_new_noise_seen_init,10885,38,0,support_prefix_mean,0.9096050411646318,5,-0.007217042381305161
test_new_noise_seen_init,10885,38,0,support_prefix_max,0.5266474961629759,5,0.0
test_new_noise_seen_init,10886,33,0,support_current,0.5276422949713978,5,0.3802840437061821
test_new_noise_seen_init,10886,33,0,support_window4,0.6430616404657079,5,0.2316976705660928
test_new_noise_seen_init,10886,33,0,support_prefix_mean,0.9574915055798536,5,-0.0023798262443364138
test_new_noise_seen_init,10886,33,0,support_prefix_max,0.688997606227974,5,0.0
test_new_noise_seen_init,10904,33,0,support_current,0.6237942105569036,5,0.15863766253677936
test_new_noise_seen_init,10904,33,0,support_window4,0.7612914387264916,5,-0.06302830313898122
test_new_noise_seen_init,10904,33,0,support_prefix_mean,0.9459336012272226,5,-0.006111482619752917
test_new_noise_seen_init,10904,33,0,support_prefix_max,0.7963176528587784,5,0.0
test_new_noise_seen_init,10905,34,0,support_current,0.6428345348742764,5,0.282171975524121
test_new_noise_seen_init,10905,34,0,support_window4,0.66960873418272,5,0.22155896436543465
test_new_noise_seen_init,10905,34,0,support_prefix_mean,0.9497882778327238,5,-0.006486862478667699
test_new_noise_seen_init,10905,34,0,support_prefix_max,0.8192646985733701,5,-0.08200811056269064
test_new_noise_seen_init,10906,33,0,support_current,0.44391858742557283,5,0.41673643093843954
test_new_noise_seen_init,10906,33,0,support_window4,0.6835272735615736,5,0.11178597568829718
test_new_noise_seen_init,10906,33,0,support_prefix_mean,0.938847332557136,5,-0.008702903350880309
test_new_noise_seen_init,10906,33,0,support_prefix_max,0.6634957297583577,5,-0.0053132823285308994
test_new_noise_seen_init,10907,34,0,support_current,0.5328332129816942,5,0.3112178107595305
test_new_noise_seen_init,10907,34,0,support_window4,0.7201297346732588,5,0.0599644466885183
test_new_noise_seen_init,10907,34,0,support_prefix_mean,0.9400548175335864,5,-0.00914808296901859
test_new_noise_seen_init,10907,34,0,support_prefix_max,0.7396722217403385,5,-0.15529548103825574
test_new_noise_seen_init,10909,33,0,support_current,0.422584009643732,5,0.4503342836948043
test_new_noise_seen_init,10909,33,0,support_window4,0.6593245778497455,5,0.15006528441234912
test_new_noise_seen_init,10909,33,0,support_prefix_mean,0.9376920537448498,5,-0.006567488012683365
test_new_noise_seen_init,10909,33,0,support_prefix_max,0.6433481490839453,5,0.0
test_new_noise_seen_init,10910,32,0,support_current,0.4518273906902116,5,0.4240670000080087
test_new_noise_seen_init,10910,32,0,support_window4,0.6635702319087079,5,0.13148396084499825
test_new_noise_seen_init,10910,32,0,support_prefix_mean,0.9289232381473094,5,-0.012461792722712084
test_new_noise_seen_init,10910,32,0,support_prefix_max,0.6707683628116274,5,-0.18638815358035915
test_new_noise_seen_init,10911,35,0,support_current,0.5625987793609047,5,0.3216309397635032
test_new_noise_seen_init,10911,35,0,support_window4,0.6522458692072626,5,0.16833429140736067
test_new_noise_seen_init,10911,35,0,support_prefix_mean,0.9361857311468371,5,-0.0036079986531198927
test_new_noise_seen_init,10911,35,0,support_prefix_max,0.7626643067913674,5,0.0
test_new_noise_seen_init,10920,33,0,support_current,0.5780400974270625,5,0.21287558908662363
test_new_noise_seen_init,10920,33,0,support_window4,0.579597184161875,5,0.11179917193665523
