corpus,signal,variant,control_kind,relative,auc_trap_high,det_auc,direction,ci95_low,ci95_high,n_groups,n_events,npairs,p_point,p_maxT,null_max_effect_q95
B,weighted_recurrence,raw,all_no_trap,-5,0.8706404565630945,0.8706404565630945,trap_high,0.8199017718804579,0.920116257146008,12,161,1577,,,
B,weighted_recurrence,raw,all_no_trap,-4,0.8689064558629777,0.8689064558629777,trap_high,0.7958987086014615,0.9272424540478821,12,161,1518,0.0009995002498750624,0.0009995002498750624,0.2644172980584466
B,weighted_recurrence,raw,all_no_trap,-3,0.8765264586160109,0.8765264586160109,trap_high,0.8035707096848401,0.9339331140330007,12,161,1474,,,
B,weighted_recurrence,raw,all_no_trap,-2,0.8653295128939829,0.8653295128939829,trap_high,0.785542296137477,0.9351123838173929,12,161,1396,0.0009995002498750624,0.0009995002498750624,0.2644172980584466
B,weighted_recurrence,raw,all_no_trap,-1,0.8171788810086682,0.8171788810086682,trap_high,0.709756172980897,0.9069317621405016,12,161,1269,,,
B,weighted_recurrence,raw,all_no_trap,0,0.7313019390581718,0.7313019390581718,trap_high,0.6006230031948883,0.8683665772712035,12,161,1083,0.01249375312343828,0.08995502248875563,0.2644172980584466
B,weighted_recurrence,raw,all_no_trap,1,0.665929203539823,0.665929203539823,trap_high,0.49650288092189504,0.8397853101359198,12,160,904,,,
B,weighted_recurrence,raw,all_no_trap,2,0.6556122448979592,0.6556122448979592,trap_high,0.46276678948832034,0.8371184835594747,12,157,784,,,
B,weighted_recurrence,raw,all_no_trap,3,0.6435935198821797,0.6435935198821797,trap_high,0.4511671270718232,0.8347124195556026,12,153,679,,,
B,weighted_recurrence,raw,all_no_trap,4,0.6945812807881774,0.6945812807881774,trap_high,0.48975664817974973,0.8527298456260721,12,151,609,,,
B,lag_periodicity,raw,all_no_trap,-8,0.34513274336283184,0.6548672566371682,trap_low,0.24183848412015113,0.46255587764839085,12,161,1695,0.047476261869065464,0.4097951024487756,0.2644172980584466
B,lag_periodicity,raw,all_no_trap,-7,0.2840702604482132,0.7159297395517867,trap_low,0.20957130834083898,0.3696967222019296,12,161,1651,,,
B,lag_periodicity,raw,all_no_trap,-6,0.34179566563467495,0.658204334365325,trap_low,0.24777686335888036,0.44327336475829104,12,161,1615,0.019490254872563718,0.39480259870064965,0.2644172980584466
B,lag_periodicity,raw,all_no_trap,-5,0.527584020291693,0.527584020291693,trap_high,0.44652655203895314,0.6112015376376989,12,161,1577,,,
B,lag_periodicity,raw,all_no_trap,-4,0.7002635046113307,0.7002635046113307,trap_high,0.6133309784090628,0.7896889893255273,12,161,1518,0.006496751624187906,0.1714142928535732,0.2644172980584466
B,lag_periodicity,raw,all_no_trap,-3,0.8066485753052918,0.8066485753052918,trap_high,0.7334720925763234,0.8783963378242816,12,161,1474,,,
B,lag_periodicity,raw,all_no_trap,-2,0.828080229226361,0.828080229226361,trap_high,0.7393816489290391,0.9020226505005711,12,161,1396,0.0029985007496251873,0.006496751624187906,0.2644172980584466
B,lag_periodicity,raw,all_no_trap,-1,0.8542159180457053,0.8542159180457053,trap_high,0.7844445328664651,0.9144110653587618,12,161,1269,,,
B,lag_periodicity,raw,all_no_trap,0,0.8624192059095106,0.8624192059095106,trap_high,0.8160762096218923,0.9124583827097793,12,161,1083,0.0009995002498750624,0.0009995002498750624,0.2644172980584466
B,lag_periodicity,raw,all_no_trap,1,0.8473451327433629,0.8473451327433629,trap_high,0.7822110317591989,0.9049624533637508,12,160,904,,,
B,lag_periodicity,raw,all_no_trap,2,0.7385204081632653,0.7385204081632653,trap_high,0.5875799708523226,0.8876780938204991,12,157,784,,,
B,lag_periodicity,raw,all_no_trap,3,0.6863033873343152,0.6863033873343152,trap_high,0.4862997989191907,0.8654345355644923,12,153,679,,,
B,lag_periodicity,raw,all_no_trap,4,0.6502463054187192,0.6502463054187192,trap_high,0.40053505550684676,0.8890559837017643,12,151,609,,,
B,late_flow_volatility,raw,all_no_trap,-8,0.2890855457227139,0.7109144542772861,trap_low,0.2127937180953178,0.382200553981139,12,161,1695,0.0034982508745627187,0.14292853573213393,0.2644172980584466
B,late_flow_volatility,raw,all_no_trap,-7,0.24772864930345245,0.7522713506965475,trap_low,0.17458592797836683,0.32462084158615934,12,161,1651,,,
B,late_flow_volatility,raw,all_no_trap,-6,0.20557275541795667,0.7944272445820433,trap_low,0.13760136038069817,0.28157308148951005,12,161,1615,0.0014992503748125937,0.02048975512243878,0.2644172980584466
B,late_flow_volatility,raw,all_no_trap,-5,0.19403931515535827,0.8059606848446417,trap_low,0.13220843215561984,0.2604705831902273,12,161,1577,,,
B,late_flow_volatility,raw,all_no_trap,-4,0.21277997364953888,0.7872200263504612,trap_low,0.14012074579018052,0.29034853308353464,12,161,1518,0.0009995002498750624,0.026486756621689155,0.2644172980584466
B,late_flow_volatility,raw,all_no_trap,-3,0.26797829036635007,0.7320217096336499,trap_low,0.16680477205163244,0.3661309141823697,12,161,1474,,,
B,late_flow_volatility,raw,all_no_trap,-2,0.29727793696275073,0.7027220630372493,trap_low,0.19424831230687475,0.4016295747605783,12,161,1396,0.012993503248375811,0.16441779110444776,0.2644172980584466
B,late_flow_volatility,raw,all_no_trap,-1,0.3073286052009456,0.6926713947990544,trap_low,0.18749335106382978,0.4216595107763628,12,161,1269,,,
B,late_flow_volatility,raw,all_no_trap,0,0.31486611265004616,0.6851338873499538,trap_low,0.18156855106824546,0.4363374284535996,12,161,1083,0.031484257871064465,0.2273863068465767,0.2644172980584466
B,late_flow_volatility,raw,all_no_trap,1,0.3329646017699115,0.6670353982300885,trap_low,0.1748249611024672,0.4917580064594997,12,160,904,,,
B,late_flow_volatility,raw,all_no_trap,2,0.3469387755102041,0.653061224489796,trap_low,0.15195076916353464,0.5211498134049858,12,157,784,,,
B,late_flow_volatility,raw,all_no_trap,3,0.35051546391752575,0.6494845360824743,trap_low,0.14309990914931064,0.5487057522123892,12,153,679,,,
B,late_flow_volatility,raw,all_no_trap,4,0.3185550082101806,0.6814449917898193,trap_low,0.1348989248982037,0.5085321579771501,12,151,609,,,
B,route_acceleration,raw,all_no_trap,-8,0.3616519174041298,0.6383480825958703,trap_low,0.29870517405869945,0.44013514653427166,12,161,1695,0.01699150424787606,0.5377311344327836,0.2644172980584466
B,route_acceleration,raw,all_no_trap,-7,0.3301029678982435,0.6698970321017566,trap_low,0.2586204741959593,0.4096026910383346,12,161,1651,,,
B,route_acceleration,raw,all_no_trap,-6,0.31331269349845203,0.686687306501548,trap_low,0.22438781428302715,0.40243100339782256,12,161,1615,0.004497751124437781,0.2193903048475762,0.2644172980584466
B,route_acceleration,raw,all_no_trap,-5,0.34559289790741915,0.6544071020925808,trap_low,0.24522316185106882,0.4430220418009558,12,161,1577,,,
B,route_acceleration,raw,all_no_trap,-4,0.4090909090909091,0.5909090909090908,trap_low,0.2841020504004722,0.5262178131837725,12,161,1518,0.1809095452273863,0.9425287356321839,0.2644172980584466
B,route_acceleration,raw,all_no_trap,-3,0.4654002713704206,0.5345997286295794,trap_low,0.3120580107044462,0.6170926643550694,12,161,1474,,,
B,route_acceleration,raw,all_no_trap,-2,0.4684813753581662,0.5315186246418337,trap_low,0.3342427618160858,0.5974568529688644,12,161,1396,0.6721639180409795,1.0,0.2644172980584466
B,route_acceleration,raw,all_no_trap,-1,0.46335697399527187,0.5366430260047281,trap_low,0.30302692852804214,0.6148107222883217,12,161,1269,,,
B,route_acceleration,raw,all_no_trap,0,0.44783010156971376,0.5521698984302863,trap_low,0.2714159067882472,0.5974317699323206,12,161,1083,0.5442278860569715,1.0,0.2644172980584466
B,route_acceleration,raw,all_no_trap,1,0.4103982300884956,0.5896017699115044,trap_low,0.2217445750195426,0.5837655934125534,12,160,904,,,
B,route_acceleration,raw,all_no_trap,2,0.3826530612244898,0.6173469387755102,trap_low,0.20451544916498887,0.5620760257657451,12,157,784,,,
B,route_acceleration,raw,all_no_trap,3,0.41531664212076586,0.5846833578792341,trap_low,0.22056133428981348,0.6017044641579622,12,153,679,,,
B,route_acceleration,raw,all_no_trap,4,0.3891625615763547,0.6108374384236452,trap_low,0.206382722007722,0.5704793087520038,12,151,609,,,
B,gate_entropy,raw,all_no_trap,-8,0.6241887905604719,0.6241887905604719,trap_high,0.520898154975072,0.7303302311776306,12,161,1695,0.047976011994003,0.6766616691654173,0.2644172980584466
B,gate_entropy,raw,all_no_trap,-7,0.6626287098728043,0.6626287098728043,trap_high,0.5669174985524029,0.7610877374071016,12,161,1651,,,
B,gate_entropy,raw,all_no_trap,-6,0.7034055727554179,0.7034055727554179,trap_high,0.5987439335094906,0.7876605127332539,12,161,1615,0.005997001499250375,0.16241879060469766,0.2644172980584466
B,gate_entropy,raw,all_no_trap,-5,0.7222574508560557,0.7222574508560557,trap_high,0.6521956373487493,0.7974039316847537,12,161,1577,,,
B,gate_entropy,raw,all_no_trap,-4,0.6515151515151515,0.6515151515151515,trap_high,0.6033421648503966,0.7229568060591105,12,161,1518,0.0009995002498750624,0.431784107946027,0.2644172980584466
B,gate_entropy,raw,all_no_trap,-3,0.573270013568521,0.573270013568521,trap_high,0.5206477010737106,0.6426576787690834,12,161,1474,,,
B,gate_entropy,raw,all_no_trap,-2,0.5315186246418339,0.5315186246418339,trap_high,0.46124752575644856,0.6249294059001165,12,161,1396,0.5247376311844077,1.0,0.2644172980584466
B,gate_entropy,raw,all_no_trap,-1,0.5263987391646966,0.5263987391646966,trap_high,0.42602297248746857,0.6499531849736698,12,161,1269,,,
B,gate_entropy,raw,all_no_trap,0,0.5807940904893814,0.5807940904893814,trap_high,0.46641405885977966,0.72219382054937,12,161,1083,0.37181409295352325,0.9835082458770614,0.2644172980584466
B,gate_entropy,raw,all_no_trap,1,0.581858407079646,0.581858407079646,trap_high,0.4095556273496241,0.7560296793060982,12,160,904,,,
B,gate_entropy,raw,all_no_trap,2,0.6147959183673469,0.6147959183673469,trap_high,0.40263060643343623,0.8183905865302593,12,157,784,,,
B,gate_entropy,raw,all_no_trap,3,0.5920471281296024,0.5920471281296024,trap_high,0.37058073562019045,0.8100162721893491,12,153,679,,,
B,gate_entropy,raw,all_no_trap,4,0.5763546798029556,0.5763546798029556,trap_high,0.3625897678006224,0.7854385545052049,12,151,609,,,
B,top12_margin,raw,all_no_trap,-8,0.38997050147492623,0.6100294985250738,trap_low,0.2938620162208842,0.4947867415573704,12,161,1695,0.07096451774112944,0.8075962018990505,0.2644172980584466
B,top12_margin,raw,all_no_trap,-7,0.36826165960024226,0.6317383403997577,trap_low,0.2816140652598308,0.4641430727099983,12,161,1651,,,
B,top12_margin,raw,all_no_trap,-6,0.3195046439628483,0.6804953560371517,trap_low,0.24061077145474719,0.41163209302700665,12,161,1615,0.004497751124437781,0.25687156421789104,0.2644172980584466
B,top12_margin,raw,all_no_trap,-5,0.2974001268230818,0.7025998731769182,trap_low,0.2309700296657308,0.36891215002571426,12,161,1577,,,
B,top12_margin,raw,all_no_trap,-4,0.31488801054018445,0.6851119894598156,trap_low,0.2593066460255552,0.36811040251089333,12,161,1518,0.0029985007496251873,0.2273863068465767,0.2644172980584466
B,top12_margin,raw,all_no_trap,-3,0.31343283582089554,0.6865671641791045,trap_low,0.24816791245167924,0.3909175307451169,12,161,1474,,,
B,top12_margin,raw,all_no_trap,-2,0.32593123209169056,0.6740687679083095,trap_low,0.25567844908534465,0.41324827120538304,12,161,1396,0.015992003998001,0.27786106946526734,0.2644172980584466
B,top12_margin,raw,all_no_trap,-1,0.3459416863672183,0.6540583136327818,trap_low,0.24652338161659515,0.4645069343207154,12,161,1269,,,
B,top12_margin,raw,all_no_trap,0,0.3444136657433056,0.6555863342566943,trap_low,0.224187450944373,0.46694602636123306,12,161,1083,0.04697651174412794,0.408295852073963,0.2644172980584466
B,top12_margin,raw,all_no_trap,1,0.37168141592920356,0.6283185840707964,trap_low,0.22543075640952423,0.523813327247832,12,160,904,,,
B,top12_margin,raw,all_no_trap,2,0.36989795918367346,0.6301020408163265,trap_low,0.2091542276462294,0.5356822702132933,12,157,784,,,
B,top12_margin,raw,all_no_trap,3,0.35640648011782033,0.6435935198821796,trap_low,0.18054344372815806,0.5205287297262848,12,153,679,,,
B,top12_margin,raw,all_no_trap,4,0.33004926108374383,0.6699507389162562,trap_low,0.16596918018007606,0.49682911498491444,12,151,609,,,
B,state_action_gap,raw,all_no_trap,-8,0.5097345132743363,0.5097345132743363,trap_high,0.3924447394251741,0.6390905669572299,12,161,1695,0.8765617191404298,1.0,0.2644172980584466
B,state_action_gap,raw,all_no_trap,-7,0.4900060569351908,0.5099939430648093,trap_low,0.3622814552731454,0.6086465570843385,12,161,1651,,,
B,state_action_gap,raw,all_no_trap,-6,0.5455108359133127,0.5455108359133127,trap_high,0.4085156911959232,0.6517154624704965,12,161,1615,0.47876061969015493,1.0,0.2644172980584466
B,state_action_gap,raw,all_no_trap,-5,0.528852251109702,0.528852251109702,trap_high,0.3932523910191918,0.6414016727040687,12,161,1577,,,
B,state_action_gap,raw,all_no_trap,-4,0.5158102766798419,0.5158102766798419,trap_high,0.3867263289031512,0.6232788540417744,12,161,1518,0.8025987006496752,1.0,0.2644172980584466
B,state_action_gap,raw,all_no_trap,-3,0.5169606512890095,0.5169606512890095,trap_high,0.38841467568226473,0.6281342983989042,12,161,1474,,,
B,state_action_gap,raw,all_no_trap,-2,0.5343839541547278,0.5343839541547278,trap_high,0.404600624785051,0.6454899124998951,12,161,1396,0.6296851574212894,1.0,0.2644172980584466
B,state_action_gap,raw,all_no_trap,-1,0.4988179669030733,0.5011820330969268,trap_low,0.38750927244088523,0.606090359791266,12,161,1269,,,
B,state_action_gap,raw,all_no_trap,0,0.44136657433056325,0.5586334256694367,trap_low,0.31615941243427825,0.5652916278068727,12,161,1083,0.3818090954522739,1.0,0.2644172980584466
B,state_action_gap,raw,all_no_trap,1,0.38495575221238937,0.6150442477876106,trap_low,0.26633085664335665,0.5096177851580393,12,160,904,,,
B,state_action_gap,raw,all_no_trap,2,0.35841836734693877,0.6415816326530612,trap_low,0.25614327064906994,0.487350531622661,12,157,784,,,
B,state_action_gap,raw,all_no_trap,3,0.3858615611192931,0.614138438880707,trap_low,0.2622718052738337,0.5313660200154835,12,153,679,,,
B,state_action_gap,raw,all_no_trap,4,0.4236453201970443,0.5763546798029557,trap_low,0.2752631578947368,0.5811105513790935,12,151,609,,,
B,macro_stickiness,raw,all_no_trap,-8,0.47079646017699117,0.5292035398230088,trap_low,0.3855051205461916,0.5751041402302023,12,161,1695,0.567216391804098,1.0,0.2644172980584466
B,macro_stickiness,raw,all_no_trap,-7,0.5145366444579043,0.5145366444579043,trap_high,0.434676925263491,0.5954330715024566,12,161,1651,,,
B,macro_stickiness,raw,all_no_trap,-6,0.5492260061919505,0.5492260061919505,trap_high,0.4648055909778286,0.6436668015830186,12,161,1615,0.3538230884557721,1.0,0.2644172980584466
B,macro_stickiness,raw,all_no_trap,-5,0.6043119847812302,0.6043119847812302,trap_high,0.5286845381158186,0.6975686603790516,12,161,1577,,,
B,macro_stickiness,raw,all_no_trap,-4,0.6719367588932806,0.6719367588932806,trap_high,0.5812350343676327,0.7779056966198716,12,161,1518,0.009495252373813094,0.2938530734632684,0.2644172980584466
B,macro_stickiness,raw,all_no_trap,-3,0.6906377204884667,0.6906377204884667,trap_high,0.5877093085516809,0.8109631831163735,12,161,1474,,,
B,macro_stickiness,raw,all_no_trap,-2,0.7213467048710601,0.7213467048710601,trap_high,0.6316133898547915,0.8275621614391255,12,161,1396,0.001999000499750125,0.11144427786106946,0.2644172980584466
B,macro_stickiness,raw,all_no_trap,-1,0.7257683215130024,0.7257683215130024,trap_high,0.6174053834385159,0.8314923347498119,12,161,1269,,,
B,macro_stickiness,raw,all_no_trap,0,0.7271468144044322,0.7271468144044322,trap_high,0.6347207225570454,0.8224984602269655,12,161,1083,0.004997501249375313,0.10344827586206896,0.2644172980584466
B,macro_stickiness,raw,all_no_trap,1,0.7129424778761062,0.7129424778761062,trap_high,0.6065061103392851,0.8016183919786543,12,160,904,,,
B,macro_stickiness,raw,all_no_trap,2,0.6817602040816326,0.6817602040816326,trap_high,0.581804995400835,0.7689555277859452,12,157,784,,,
B,macro_stickiness,raw,all_no_trap,3,0.6428571428571429,0.6428571428571429,trap_high,0.5868104296746266,0.7264983579638752,12,153,679,,,
B,macro_stickiness,raw,all_no_trap,4,0.6280788177339901,0.6280788177339901,trap_high,0.5381354147181846,0.7334242478600885,12,151,609,,,
B,weighted_recurrence,residual_route_mobility,all_no_trap,-8,0.5433628318584071,0.5433628318584071,trap_high,0.4810740702670392,0.623132343643974,12,161,1695,0.2748625687156422,1.0,0.1795937211449677
B,weighted_recurrence,residual_route_mobility,all_no_trap,-7,0.6081162931556632,0.6081162931556632,trap_high,0.5606238810505395,0.6699343421674375,12,161,1651,,,
B,weighted_recurrence,residual_route_mobility,all_no_trap,-6,0.6671826625386997,0.6671826625386997,trap_high,0.6204126281450327,0.7081154639264579,12,161,1615,0.0004997501249375312,0.10644677661169415,0.1795937211449677
B,weighted_recurrence,residual_route_mobility,all_no_trap,-5,0.6407736207989854,0.6407736207989854,trap_high,0.6002072946680048,0.6813124543802149,12,161,1577,,,
B,weighted_recurrence,residual_route_mobility,all_no_trap,-4,0.6133069828722003,0.6133069828722003,trap_high,0.540022382298849,0.6915104166666665,12,161,1518,0.017991004497751123,0.5582208895552224,0.1795937211449677
B,weighted_recurrence,residual_route_mobility,all_no_trap,-3,0.6190637720488467,0.6190637720488467,trap_high,0.578800785744276,0.6636447336884966,12,161,1474,,,
B,weighted_recurrence,residual_route_mobility,all_no_trap,-2,0.6282234957020058,0.6282234957020058,trap_high,0.5799423467792371,0.6702886002886003,12,161,1396,0.0074962518740629685,0.38330834582708645,0.1795937211449677
B,weighted_recurrence,residual_route_mobility,all_no_trap,-1,0.6812450748620962,0.6812450748620962,trap_high,0.6301868716587815,0.7341576094856029,12,161,1269,,,
B,weighted_recurrence,residual_route_mobility,all_no_trap,0,0.6140350877192983,0.6140350877192983,trap_high,0.5393015310735301,0.704588217804961,12,161,1083,0.02048975512243878,0.5527236381809095,0.1795937211449677
B,weighted_recurrence,residual_route_mobility,all_no_trap,1,0.5719026548672567,0.5719026548672567,trap_high,0.48734843519054044,0.6561767872523687,12,160,904,,,
B,weighted_recurrence,residual_route_mobility,all_no_trap,2,0.5216836734693877,0.5216836734693877,trap_high,0.4248817290244535,0.6038768063929563,12,157,784,,,
B,weighted_recurrence,residual_route_mobility,all_no_trap,3,0.4963181148748159,0.5036818851251841,trap_low,0.39336919474617604,0.5852116677336747,12,153,679,,,
B,weighted_recurrence,residual_route_mobility,all_no_trap,4,0.4942339373970346,0.5057660626029654,trap_low,0.3652375789225231,0.5884974715549937,11,150,607,,,
B,lag_periodicity,residual_route_mobility,all_no_trap,-8,0.40412979351032446,0.5958702064896755,trap_low,0.3086027380904352,0.5088766094168506,12,161,1695,0.12443778110944528,0.7936031984007996,0.1795937211449677
B,lag_periodicity,residual_route_mobility,all_no_trap,-7,0.35190793458509995,0.6480920654149,trap_low,0.27545948365750267,0.4350523792416352,12,161,1651,,,
B,lag_periodicity,residual_route_mobility,all_no_trap,-6,0.43157894736842106,0.5684210526315789,trap_low,0.3426480287300914,0.5196056424931649,12,161,1615,0.20589705147426288,0.9975012493753124,0.1795937211449677
B,lag_periodicity,residual_route_mobility,all_no_trap,-5,0.5776791376030438,0.5776791376030438,trap_high,0.4927924164204789,0.6711643384196576,12,161,1577,,,
B,lag_periodicity,residual_route_mobility,all_no_trap,-4,0.613965744400527,0.613965744400527,trap_high,0.5168080344857902,0.7400414995283155,12,161,1518,0.05847076461769116,0.5542228885557221,0.1795937211449677
B,lag_periodicity,residual_route_mobility,all_no_trap,-3,0.7048846675712347,0.7048846675712347,trap_high,0.6441327232954063,0.7841679219359295,12,161,1474,,,
B,lag_periodicity,residual_route_mobility,all_no_trap,-2,0.7106017191977078,0.7106017191977078,trap_high,0.6488296867672424,0.7814051880078852,12,161,1396,0.0014992503748125937,0.015492253873063468,0.1795937211449677
B,lag_periodicity,residual_route_mobility,all_no_trap,-1,0.7186761229314421,0.7186761229314421,trap_high,0.6532990817924424,0.7917010332672728,12,161,1269,,,
B,lag_periodicity,residual_route_mobility,all_no_trap,0,0.7368421052631579,0.7368421052631579,trap_high,0.6564899139116941,0.8165762145324396,12,161,1083,0.0014992503748125937,0.0014992503748125937,0.1795937211449677
B,lag_periodicity,residual_route_mobility,all_no_trap,1,0.7057522123893806,0.7057522123893806,trap_high,0.6211307842583439,0.7868648124947256,12,160,904,,,
B,lag_periodicity,residual_route_mobility,all_no_trap,2,0.6371173469387755,0.6371173469387755,trap_high,0.5390751748251748,0.7358535516952248,12,157,784,,,
B,lag_periodicity,residual_route_mobility,all_no_trap,3,0.5986745213549337,0.5986745213549337,trap_high,0.4604103285486598,0.7222265422498704,12,153,679,,,
B,lag_periodicity,residual_route_mobility,all_no_trap,4,0.5848434925864909,0.5848434925864909,trap_high,0.37529165207169446,0.7689832444782939,11,150,607,,,
B,late_flow_volatility,residual_route_mobility,all_no_trap,-8,0.35988200589970504,0.640117994100295,trap_low,0.3077605145199746,0.4107270320889724,12,161,1695,0.0024987506246876563,0.28285857071464265,0.1795937211449677
B,late_flow_volatility,residual_route_mobility,all_no_trap,-7,0.3858267716535433,0.6141732283464567,trap_low,0.3425244598976241,0.4387577884604854,12,161,1651,,,
B,late_flow_volatility,residual_route_mobility,all_no_trap,-6,0.4173374613003096,0.5826625386996904,trap_low,0.3506977133482875,0.4751010171846093,12,161,1615,0.03398300849575212,0.9400299850074962,0.1795937211449677
B,late_flow_volatility,residual_route_mobility,all_no_trap,-5,0.435003170577045,0.564996829422955,trap_low,0.3484356123231351,0.5081894806977466,12,161,1577,,,
B,late_flow_volatility,residual_route_mobility,all_no_trap,-4,0.5065876152832675,0.5065876152832675,trap_high,0.4245559622414468,0.5803520410688333,12,161,1518,0.8755622188905547,1.0,0.1795937211449677
B,late_flow_volatility,residual_route_mobility,all_no_trap,-3,0.5495251017639078,0.5495251017639078,trap_high,0.4579797750442449,0.6250895429200203,12,161,1474,,,
B,late_flow_volatility,residual_route_mobility,all_no_trap,-2,0.5723495702005731,0.5723495702005731,trap_high,0.43657680428083373,0.6807454250271154,12,161,1396,0.2958520739630185,0.9865067466266867,0.1795937211449677
B,late_flow_volatility,residual_route_mobility,all_no_trap,-1,0.5327029156816391,0.5327029156816391,trap_high,0.4149384628172693,0.628189532601261,12,161,1269,,,
B,late_flow_volatility,residual_route_mobility,all_no_trap,0,0.48476454293628807,0.5152354570637119,trap_low,0.3934683024037863,0.5647573589558165,12,161,1083,0.7471264367816092,1.0,0.1795937211449677
B,late_flow_volatility,residual_route_mobility,all_no_trap,1,0.4502212389380531,0.5497787610619469,trap_low,0.3682973666793687,0.5340051244190415,12,160,904,,,
B,late_flow_volatility,residual_route_mobility,all_no_trap,2,0.4528061224489796,0.5471938775510203,trap_low,0.3458922229969677,0.5777622182612694,12,157,784,,,
B,late_flow_volatility,residual_route_mobility,all_no_trap,3,0.4639175257731959,0.5360824742268041,trap_low,0.3561290179691999,0.5690070948860854,12,153,679,,,
B,late_flow_volatility,residual_route_mobility,all_no_trap,4,0.4546952224052718,0.5453047775947282,trap_low,0.30946992481203006,0.5906742718923376,11,150,607,,,
B,route_acceleration,residual_route_mobility,all_no_trap,-8,0.4200589970501475,0.5799410029498525,trap_low,0.3718359363994102,0.4869513769363167,12,161,1695,0.050974512743628186,0.9535232383808095,0.1795937211449677
B,route_acceleration,residual_route_mobility,all_no_trap,-7,0.4482132041187159,0.5517867958812841,trap_low,0.37780198591756464,0.5222334890457174,12,161,1651,,,
B,route_acceleration,residual_route_mobility,all_no_trap,-6,0.4712074303405573,0.5287925696594427,trap_low,0.39662086304989774,0.5390972839506173,12,161,1615,0.4547726136931534,1.0,0.1795937211449677
B,route_acceleration,residual_route_mobility,all_no_trap,-5,0.5199746353836399,0.5199746353836399,trap_high,0.4354668402265225,0.5978700796793035,12,161,1577,,,
B,route_acceleration,residual_route_mobility,all_no_trap,-4,0.5909090909090909,0.5909090909090909,trap_high,0.4893479392947478,0.6743589743589744,12,161,1518,0.13043478260869565,0.8575712143928036,0.1795937211449677
B,route_acceleration,residual_route_mobility,all_no_trap,-3,0.6343283582089553,0.6343283582089553,trap_high,0.5128009159450191,0.7328628939297832,12,161,1474,,,
B,route_acceleration,residual_route_mobility,all_no_trap,-2,0.6432664756446992,0.6432664756446992,trap_high,0.5123448629723529,0.7551671759108083,12,161,1396,0.09845077461269365,0.2538730634682659,0.1795937211449677
B,route_acceleration,residual_route_mobility,all_no_trap,-1,0.6178092986603625,0.6178092986603625,trap_high,0.49719169223390797,0.7224781660543408,12,161,1269,,,
B,route_acceleration,residual_route_mobility,all_no_trap,0,0.6020313942751616,0.6020313942751616,trap_high,0.4685674382044552,0.7119839908519153,12,161,1083,0.19540229885057472,0.7076461769115442,0.1795937211449677
B,route_acceleration,residual_route_mobility,all_no_trap,1,0.536504424778761,0.536504424778761,trap_high,0.43048964608803153,0.6360121036386489,12,160,904,,,
B,route_acceleration,residual_route_mobility,all_no_trap,2,0.5178571428571429,0.5178571428571429,trap_high,0.40437909958258794,0.631359346642468,12,157,784,,,
B,route_acceleration,residual_route_mobility,all_no_trap,3,0.5581737849779087,0.5581737849779087,trap_high,0.45836492514205857,0.6523750575771533,12,153,679,,,
B,route_acceleration,residual_route_mobility,all_no_trap,4,0.514003294892916,0.514003294892916,trap_high,0.395556099449855,0.6271305889453301,11,150,607,,,
B,gate_entropy,residual_route_mobility,all_no_trap,-8,0.5286135693215339,0.5286135693215339,trap_high,0.4329785077756422,0.6274303736685873,12,161,1695,0.5902048975512244,1.0,0.1795937211449677
B,gate_entropy,residual_route_mobility,all_no_trap,-7,0.5057540884312538,0.5057540884312538,trap_high,0.4296162390284175,0.5804391849489994,12,161,1651,,,
B,gate_entropy,residual_route_mobility,all_no_trap,-6,0.5065015479876162,0.5065015479876162,trap_high,0.4369761139136085,0.5700214593272512,12,161,1615,0.8520739630184908,1.0,0.1795937211449677
B,gate_entropy,residual_route_mobility,all_no_trap,-5,0.49524413443246673,0.5047558655675333,trap_low,0.43214865727340723,0.5600458552865674,12,161,1577,,,
B,gate_entropy,residual_route_mobility,all_no_trap,-4,0.40250329380764166,0.5974967061923584,trap_low,0.3347469493116395,0.47703103465784624,12,161,1518,0.0384807596201899,0.7666166916541729,0.1795937211449677
B,gate_entropy,residual_route_mobility,all_no_trap,-3,0.37991858887381275,0.6200814111261872,trap_low,0.30722328492484946,0.4541009357044465,12,161,1474,,,
B,gate_entropy,residual_route_mobility,all_no_trap,-2,0.34742120343839544,0.6525787965616046,trap_low,0.2517461565913981,0.4514401451916131,12,161,1396,0.019490254872563718,0.1809095452273863,0.1795937211449677
B,gate_entropy,residual_route_mobility,all_no_trap,-1,0.3486997635933806,0.6513002364066194,trap_low,0.24067111090887028,0.4552936960710794,12,161,1269,,,
B,gate_entropy,residual_route_mobility,all_no_trap,0,0.42382271468144045,0.5761772853185596,trap_low,0.3218080473629934,0.526826396572758,12,161,1083,0.20689655172413793,0.9765117441279361,0.1795937211449677
B,gate_entropy,residual_route_mobility,all_no_trap,1,0.45353982300884954,0.5464601769911505,trap_low,0.31741295342758197,0.5788717177242888,12,160,904,,,
B,gate_entropy,residual_route_mobility,all_no_trap,2,0.47831632653061223,0.5216836734693877,trap_low,0.33398008725021106,0.6162998867291787,12,157,784,,,
B,gate_entropy,residual_route_mobility,all_no_trap,3,0.4727540500736377,0.5272459499263623,trap_low,0.33078773115711063,0.6112729496113642,12,153,679,,,
B,gate_entropy,residual_route_mobility,all_no_trap,4,0.45799011532125206,0.542009884678748,trap_low,0.3211595634835861,0.5830715061338986,11,150,607,,,
