corpus,event_kind,signal,variant,control_kind,relative,auc_event_high,det_auc,direction,ci95_low,ci95_high,n_groups,n_events,npairs,p_point,p_maxT,null_max_effect_q95
B,static,weighted_recurrence,raw,all_no_event,-7,0.8363424577751892,0.8363424577751892,event_high,0.7131602095929728,0.9447268106734434,11,114,1717,,,
B,static,weighted_recurrence,raw,all_no_event,-6,0.9059029807130333,0.9059029807130333,event_high,0.8264748780074812,0.96610257341314,11,114,1711,0.0014992503748125937,0.009995002498750625,0.3479697452229299
B,static,weighted_recurrence,raw,all_no_event,-5,0.9397874852420307,0.9397874852420307,event_high,0.8970027503948587,0.9786749996643529,11,114,1694,,,
B,static,weighted_recurrence,raw,all_no_event,-4,0.9648910411622276,0.9648910411622276,event_high,0.9442607073261744,0.987630938077668,11,114,1652,0.0014992503748125937,0.005497251374312844,0.3479697452229299
B,static,weighted_recurrence,raw,all_no_event,-3,0.9790382244143033,0.9790382244143033,event_high,0.9673363576179653,0.9930997848286738,11,114,1622,,,
B,static,weighted_recurrence,raw,all_no_event,-2,0.9865038560411311,0.9865038560411311,event_high,0.9783369633569123,0.9951535292440649,11,114,1556,0.0014992503748125937,0.0014992503748125937,0.3479697452229299
B,static,weighted_recurrence,raw,all_no_event,-1,0.988169798190675,0.988169798190675,event_high,0.9776568152752987,0.9980857568298539,11,114,1437,,,
B,static,weighted_recurrence,raw,all_no_event,0,0.9952229299363057,0.9952229299363057,event_high,0.988712854289287,1.0,11,114,1256,0.0014992503748125937,0.0014992503748125937,0.3479697452229299
B,static,weighted_recurrence,raw,all_no_event,1,0.9916743755781684,0.9916743755781684,event_high,0.9840070466026091,0.9973194367294012,11,113,1081,,,
B,static,weighted_recurrence,raw,all_no_event,2,0.9821802935010482,0.9821802935010482,event_high,0.9635530454042083,0.9980831787436727,11,110,954,,,
B,static,weighted_recurrence,raw,all_no_event,3,0.9536500579374276,0.9536500579374276,event_high,0.920947053084505,0.9881307397981633,11,109,863,,,
B,static,weighted_recurrence,raw,all_no_event,4,0.9317365269461078,0.9317365269461078,event_high,0.8858590489971733,0.9858265701542736,11,109,835,,,
B,static,lag_periodicity,raw,all_no_event,-8,0.28230500582072177,0.7176949941792783,event_low,0.1854976550973091,0.40064686954333684,11,114,1718,0.025987006496751622,0.36281859070464767,0.3479697452229299
B,static,lag_periodicity,raw,all_no_event,-7,0.1904484566103669,0.8095515433896331,event_low,0.13740930816443223,0.25122996500931205,11,114,1717,,,
B,static,lag_periodicity,raw,all_no_event,-6,0.2945645821157218,0.7054354178842782,event_low,0.22081988376782194,0.3684246184567108,11,114,1711,0.004997501249375313,0.4452773613193403,0.3479697452229299
B,static,lag_periodicity,raw,all_no_event,-5,0.5070838252656434,0.5070838252656434,event_high,0.4496886624581976,0.5731820622861181,11,114,1694,,,
B,static,lag_periodicity,raw,all_no_event,-4,0.7469733656174334,0.7469733656174334,event_high,0.6677791537970664,0.8270697738047006,11,114,1652,0.0014992503748125937,0.2543728135932034,0.3479697452229299
B,static,lag_periodicity,raw,all_no_event,-3,0.9186189889025894,0.9186189889025894,event_high,0.8845553483165939,0.9603897187429918,11,114,1622,,,
B,static,lag_periodicity,raw,all_no_event,-2,0.9376606683804627,0.9376606683804627,event_high,0.9118488085719111,0.9694920421661845,11,114,1556,0.0014992503748125937,0.0069965017491254375,0.3479697452229299
B,static,lag_periodicity,raw,all_no_event,-1,0.9450243562978428,0.9450243562978428,event_high,0.9209134658429582,0.9714316195895143,11,114,1437,,,
B,static,lag_periodicity,raw,all_no_event,0,0.947452229299363,0.947452229299363,event_high,0.929163177830941,0.9717765567270921,11,114,1256,0.0014992503748125937,0.005997001499250375,0.3479697452229299
B,static,lag_periodicity,raw,all_no_event,1,0.9574468085106383,0.9574468085106383,event_high,0.933862750626882,0.9762158293832209,11,113,1081,,,
B,static,lag_periodicity,raw,all_no_event,2,0.9821802935010482,0.9821802935010482,event_high,0.9582765882528204,0.9965099927596608,11,110,954,,,
B,static,lag_periodicity,raw,all_no_event,3,0.9918887601390498,0.9918887601390498,event_high,0.9762835178719299,0.9983767219622482,11,109,863,,,
B,static,lag_periodicity,raw,all_no_event,4,0.9952095808383233,0.9952095808383233,event_high,0.9880711464998405,0.9987865178267453,11,109,835,,,
B,static,late_flow_volatility,raw,all_no_event,-8,0.24738067520372525,0.7526193247962747,event_low,0.15969933172472842,0.3521549401504487,11,114,1718,0.0079960019990005,0.2288855572213893,0.3479697452229299
B,static,late_flow_volatility,raw,all_no_event,-7,0.20733838089691323,0.7926616191030867,event_low,0.11850829452342433,0.3171535470675568,11,114,1717,,,
B,static,late_flow_volatility,raw,all_no_event,-6,0.1537112799532437,0.8462887200467563,event_low,0.07678777857545073,0.25327535550529073,11,114,1711,0.0014992503748125937,0.0544727636181909,0.3479697452229299
B,static,late_flow_volatility,raw,all_no_event,-5,0.13518299881936247,0.8648170011806375,event_low,0.07648011804606399,0.21136954261954258,11,114,1694,,,
B,static,late_flow_volatility,raw,all_no_event,-4,0.11561743341404358,0.8843825665859564,event_low,0.07288622693960072,0.1690464470859296,11,114,1652,0.0014992503748125937,0.02348825587206397,0.3479697452229299
B,static,late_flow_volatility,raw,all_no_event,-3,0.11159062885326756,0.8884093711467325,event_low,0.07933470520812679,0.1418770224958679,11,114,1622,,,
B,static,late_flow_volatility,raw,all_no_event,-2,0.11375321336760925,0.8862467866323908,event_low,0.08148127318031137,0.14681467924196456,11,114,1556,0.0014992503748125937,0.022488755622188907,0.3479697452229299
B,static,late_flow_volatility,raw,all_no_event,-1,0.09812108559498957,0.9018789144050104,event_low,0.06503870230395595,0.13425754815233654,11,114,1437,,,
B,static,late_flow_volatility,raw,all_no_event,0,0.10191082802547771,0.8980891719745223,event_low,0.06920852786150544,0.14374617845242196,11,114,1256,0.0014992503748125937,0.017491254372813594,0.3479697452229299
B,static,late_flow_volatility,raw,all_no_event,1,0.1091581868640148,0.8908418131359852,event_low,0.06215269041598472,0.16603852483036902,11,113,1081,,,
B,static,late_flow_volatility,raw,all_no_event,2,0.08385744234800839,0.9161425576519916,event_low,0.026407821262450528,0.14876411727395794,11,110,954,,,
B,static,late_flow_volatility,raw,all_no_event,3,0.08574739281575898,0.9142526071842411,event_low,0.018801520956693372,0.1462267141421713,11,109,863,,,
B,static,late_flow_volatility,raw,all_no_event,4,0.08862275449101796,0.911377245508982,event_low,0.020905972393057266,0.15052540118693616,11,109,835,,,
B,static,route_acceleration,raw,all_no_event,-8,0.3131548311990687,0.6868451688009314,event_low,0.23620968749456386,0.4090022727272727,11,114,1718,0.015492253873063468,0.5482258870564718,0.3479697452229299
B,static,route_acceleration,raw,all_no_event,-7,0.2644146767617938,0.7355853232382061,event_low,0.18120316121143937,0.3753080047807026,11,114,1717,,,
B,static,route_acceleration,raw,all_no_event,-6,0.23611922852133255,0.7638807714786675,event_low,0.142116926718516,0.3391269067311974,11,114,1711,0.005997001499250375,0.18140929535232383,0.3479697452229299
B,static,route_acceleration,raw,all_no_event,-5,0.24321133412042503,0.7567886658795749,event_low,0.15177645655036207,0.34391791586418713,11,114,1694,,,
B,static,route_acceleration,raw,all_no_event,-4,0.2572639225181598,0.7427360774818401,event_low,0.16149107414182462,0.3705185370741483,11,114,1652,0.015492253873063468,0.26786606696651677,0.3479697452229299
B,static,route_acceleration,raw,all_no_event,-3,0.2558569667077682,0.7441430332922319,event_low,0.17075846383556173,0.36550439267886853,11,114,1622,,,
B,static,route_acceleration,raw,all_no_event,-2,0.2416452442159383,0.7583547557840618,event_low,0.15476172778760694,0.340090131884154,11,114,1556,0.0014992503748125937,0.20539730134932535,0.3479697452229299
B,static,route_acceleration,raw,all_no_event,-1,0.22268615170494085,0.7773138482950591,event_low,0.1361125497793353,0.3206170252412957,11,114,1437,,,
B,static,route_acceleration,raw,all_no_event,0,0.2054140127388535,0.7945859872611465,event_low,0.12450210824236123,0.30084315287675567,11,114,1256,0.0014992503748125937,0.11144427786106946,0.3479697452229299
B,static,route_acceleration,raw,all_no_event,1,0.16188714153561518,0.8381128584643849,event_low,0.09305217551622419,0.2532937116564417,11,113,1081,,,
B,static,route_acceleration,raw,all_no_event,2,0.12159329140461216,0.8784067085953878,event_low,0.06282260372813032,0.191816197480614,11,110,954,,,
B,static,route_acceleration,raw,all_no_event,3,0.15179606025492468,0.8482039397450754,event_low,0.06462616874817821,0.2550527034940464,11,109,863,,,
B,static,route_acceleration,raw,all_no_event,4,0.15808383233532936,0.8419161676646707,event_low,0.05521481331993587,0.3302593904386753,11,109,835,,,
B,static,gate_entropy,raw,all_no_event,-8,0.639697322467986,0.639697322467986,event_high,0.496850726285865,0.7622383950786777,11,114,1718,0.07796101949025487,0.8035982008995503,0.3479697452229299
B,static,gate_entropy,raw,all_no_event,-7,0.6587070471753058,0.6587070471753058,event_high,0.5081150075854826,0.7906948071503623,11,114,1717,,,
B,static,gate_entropy,raw,all_no_event,-6,0.7042665108123904,0.7042665108123904,event_high,0.5512843424372165,0.8214095102138528,11,114,1711,0.029985007496251874,0.45177411294352826,0.3479697452229299
B,static,gate_entropy,raw,all_no_event,-5,0.7479338842975206,0.7479338842975206,event_high,0.6334251206165205,0.8391873844175598,11,114,1694,,,
B,static,gate_entropy,raw,all_no_event,-4,0.7245762711864406,0.7245762711864406,event_high,0.625692982522464,0.8211974004840015,11,114,1652,0.0014992503748125937,0.32083958020989506,0.3479697452229299
B,static,gate_entropy,raw,all_no_event,-3,0.6905055487053021,0.6905055487053021,event_high,0.6010070743672044,0.7915585128825627,11,114,1622,,,
B,static,gate_entropy,raw,all_no_event,-2,0.6953727506426736,0.6953727506426736,event_high,0.5952268454224976,0.7836118266535342,11,114,1556,0.01649175412293853,0.496751624187906,0.3479697452229299
B,static,gate_entropy,raw,all_no_event,-1,0.7376478775226165,0.7376478775226165,event_high,0.6051847153955922,0.833096740752828,11,114,1437,,,
B,static,gate_entropy,raw,all_no_event,0,0.8065286624203821,0.8065286624203821,event_high,0.6738991148321909,0.8976940228069499,11,114,1256,0.004497751124437781,0.09645177411294353,0.3479697452229299
B,static,gate_entropy,raw,all_no_event,1,0.8640148011100832,0.8640148011100832,event_high,0.773755944955559,0.9284096548969515,11,113,1081,,,
B,static,gate_entropy,raw,all_no_event,2,0.939203354297694,0.939203354297694,event_high,0.8842247928343738,0.9691900093370681,11,110,954,,,
B,static,gate_entropy,raw,all_no_event,3,0.9582850521436849,0.9582850521436849,event_high,0.9064887658681436,0.9823018617281056,11,109,863,,,
B,static,gate_entropy,raw,all_no_event,4,0.9281437125748503,0.9281437125748503,event_high,0.8168248521280699,0.9859083750835234,11,109,835,,,
B,static,top12_margin,raw,all_no_event,-8,0.3830034924330617,0.6169965075669384,event_low,0.28403212877883577,0.49811546566754283,11,114,1718,0.08545727136431784,0.9380309845077461,0.3479697452229299
B,static,top12_margin,raw,all_no_event,-7,0.37216074548631334,0.6278392545136866,event_low,0.27016453705953086,0.4882501412958472,11,114,1717,,,
B,static,top12_margin,raw,all_no_event,-6,0.3243717124488603,0.6756282875511397,event_low,0.22807796720925702,0.44485196259228094,11,114,1711,0.02348825587206397,0.6081959020489756,0.3479697452229299
B,static,top12_margin,raw,all_no_event,-5,0.2874852420306966,0.7125147579693034,event_low,0.20567802913717043,0.3931796342663588,11,114,1694,,,
B,static,top12_margin,raw,all_no_event,-4,0.26815980629539954,0.7318401937046004,event_low,0.21498542824845837,0.3331532169668729,11,114,1652,0.0014992503748125937,0.2928535732133933,0.3479697452229299
B,static,top12_margin,raw,all_no_event,-3,0.23921085080147966,0.7607891491985204,event_low,0.19070864688967404,0.2883201996485935,11,114,1622,,,
B,static,top12_margin,raw,all_no_event,-2,0.2249357326478149,0.775064267352185,event_low,0.177125603280056,0.28076553076426947,11,114,1556,0.0014992503748125937,0.1629185407296352,0.3479697452229299
B,static,top12_margin,raw,all_no_event,-1,0.20737647877522616,0.7926235212247739,event_low,0.14081145584725538,0.28840276103207135,11,114,1437,,,
B,static,top12_margin,raw,all_no_event,0,0.1910828025477707,0.8089171974522293,event_low,0.11972720974646521,0.28107054819574095,11,114,1256,0.0014992503748125937,0.09645177411294353,0.3479697452229299
B,static,top12_margin,raw,all_no_event,1,0.1868640148011101,0.81313598519889,event_low,0.1049516968250812,0.2958560765983111,11,113,1081,,,
B,static,top12_margin,raw,all_no_event,2,0.149895178197065,0.850104821802935,event_low,0.06095960718917917,0.27262150975204025,11,110,954,,,
B,static,top12_margin,raw,all_no_event,3,0.17149478563151796,0.828505214368482,event_low,0.06941080107184458,0.30560747901946267,11,109,863,,,
B,static,top12_margin,raw,all_no_event,4,0.2119760479041916,0.7880239520958083,event_low,0.07880396259203366,0.40213397689167696,11,109,835,,,
B,static,state_action_gap,raw,all_no_event,-8,0.6047729918509895,0.6047729918509895,event_high,0.49243898189021634,0.7086576396742388,11,114,1718,0.16141929035482258,0.9825087456271864,0.3479697452229299
B,static,state_action_gap,raw,all_no_event,-7,0.586488060570763,0.586488060570763,event_high,0.46264720225409095,0.7051021604409611,11,114,1717,,,
B,static,state_action_gap,raw,all_no_event,-6,0.6277030976037405,0.6277030976037405,event_high,0.4828291779111451,0.7435269295040944,11,114,1711,0.1549225387306347,0.8695652173913043,0.3479697452229299
B,static,state_action_gap,raw,all_no_event,-5,0.6458087367178277,0.6458087367178277,event_high,0.5041048157456978,0.7568845491248037,11,114,1694,,,
B,static,state_action_gap,raw,all_no_event,-4,0.6319612590799032,0.6319612590799032,event_high,0.52955581528386,0.7288664390365609,11,114,1652,0.047976011994003,0.848575712143928,0.3479697452229299
B,static,state_action_gap,raw,all_no_event,-3,0.6381011097410604,0.6381011097410604,event_high,0.5498480805974012,0.7197560264612372,11,114,1622,,,
B,static,state_action_gap,raw,all_no_event,-2,0.6317480719794345,0.6317480719794345,event_high,0.5341863517060368,0.7256810697387555,11,114,1556,0.028985507246376812,0.8505747126436781,0.3479697452229299
B,static,state_action_gap,raw,all_no_event,-1,0.5998608211551845,0.5998608211551845,event_high,0.5071194849185482,0.6870651758409786,11,114,1437,,,
B,static,state_action_gap,raw,all_no_event,0,0.5421974522292994,0.5421974522292994,event_high,0.4535697053981949,0.648854830840199,11,114,1256,0.4287856071964018,1.0,0.3479697452229299
B,static,state_action_gap,raw,all_no_event,1,0.4569842738205365,0.5430157261794635,event_low,0.3839960611480716,0.5712730916797953,11,113,1081,,,
B,static,state_action_gap,raw,all_no_event,2,0.40985324947589097,0.590146750524109,event_low,0.3168875270855905,0.5314877624968009,11,110,954,,,
B,static,state_action_gap,raw,all_no_event,3,0.34762456546929316,0.6523754345307069,event_low,0.2312598770635843,0.512986627822522,11,109,863,,,
B,static,state_action_gap,raw,all_no_event,4,0.29101796407185626,0.7089820359281438,event_low,0.15779040907680716,0.4858686321950525,11,109,835,,,
B,static,macro_stickiness,raw,all_no_event,-8,0.4790454016298021,0.520954598370198,event_low,0.3837762506312777,0.5785132262635804,11,114,1718,0.7101449275362319,1.0,0.3479697452229299
B,static,macro_stickiness,raw,all_no_event,-7,0.5602795573675015,0.5602795573675015,event_high,0.45640680672246714,0.662594068877551,11,114,1717,,,
B,static,macro_stickiness,raw,all_no_event,-6,0.6098772647574517,0.6098772647574517,event_high,0.5091819779874408,0.6969446706895251,11,114,1711,0.08895552223888056,0.9730134932533733,0.3479697452229299
B,static,macro_stickiness,raw,all_no_event,-5,0.6874262101534829,0.6874262101534829,event_high,0.5807799235570734,0.7860015800808425,11,114,1694,,,
B,static,macro_stickiness,raw,all_no_event,-4,0.7672518159806295,0.7672518159806295,event_high,0.684322374988582,0.8603644882598583,11,114,1652,0.001999000499750125,0.175912043978011,0.3479697452229299
B,static,macro_stickiness,raw,all_no_event,-3,0.7872996300863132,0.7872996300863132,event_high,0.7183972408351798,0.8646246872028792,11,114,1622,,,
B,static,macro_stickiness,raw,all_no_event,-2,0.8075192802056556,0.8075192802056556,event_high,0.7433830633702756,0.8718807153366978,11,114,1556,0.0014992503748125937,0.09645177411294353,0.3479697452229299
B,static,macro_stickiness,raw,all_no_event,-1,0.8030619345859429,0.8030619345859429,event_high,0.7055671715413184,0.878775485560301,11,114,1437,,,
B,static,macro_stickiness,raw,all_no_event,0,0.8093152866242038,0.8093152866242038,event_high,0.755032073316089,0.8625643047758583,11,114,1256,0.0014992503748125937,0.09645177411294353,0.3479697452229299
B,static,macro_stickiness,raw,all_no_event,1,0.7617946345975948,0.7617946345975948,event_high,0.6977887923109157,0.8327996700879765,11,113,1081,,,
B,static,macro_stickiness,raw,all_no_event,2,0.7138364779874213,0.7138364779874213,event_high,0.6730746445497631,0.7852610284822436,11,110,954,,,
B,static,macro_stickiness,raw,all_no_event,3,0.6825028968713789,0.6825028968713789,event_high,0.6337523500748187,0.750017755681818,11,109,863,,,
B,static,macro_stickiness,raw,all_no_event,4,0.6365269461077845,0.6365269461077845,event_high,0.5853255628500427,0.7315004239647666,11,109,835,,,
B,static,weighted_recurrence,residual_route_mobility,all_no_event,-8,0.5518044237485448,0.5518044237485448,event_high,0.46148770582562204,0.6477040255724309,11,114,1718,0.29035482258870565,1.0,0.2377136752136752
B,static,weighted_recurrence,residual_route_mobility,all_no_event,-7,0.615608619685498,0.615608619685498,event_high,0.5369449711087035,0.6911690545643677,11,114,1717,,,
B,static,weighted_recurrence,residual_route_mobility,all_no_event,-6,0.695499707773232,0.695499707773232,event_high,0.627519969621969,0.7595264133639179,11,114,1711,0.0024987506246876563,0.11344327836081959,0.2377136752136752
B,static,weighted_recurrence,residual_route_mobility,all_no_event,-5,0.6629279811097993,0.6629279811097993,event_high,0.6156616572663189,0.7158245715533378,11,114,1694,,,
B,static,weighted_recurrence,residual_route_mobility,all_no_event,-4,0.6189467312348669,0.6189467312348669,event_high,0.5425951927163704,0.6900971209071906,11,114,1652,0.03548225887056472,0.8565717141429285,0.2377136752136752
B,static,weighted_recurrence,residual_route_mobility,all_no_event,-3,0.625154130702836,0.625154130702836,event_high,0.5792379281751017,0.6756973834500586,11,114,1622,,,
B,static,weighted_recurrence,residual_route_mobility,all_no_event,-2,0.6436375321336761,0.6436375321336761,event_high,0.5890109831249812,0.7176085119732925,11,114,1556,0.00399800099950025,0.5137431284357821,0.2377136752136752
B,static,weighted_recurrence,residual_route_mobility,all_no_event,-1,0.6885873347251218,0.6885873347251218,event_high,0.6286314768060922,0.7593303993598604,11,114,1437,,,
B,static,weighted_recurrence,residual_route_mobility,all_no_event,0,0.6636146496815286,0.6636146496815286,event_high,0.6005373539909149,0.7329726475182888,11,114,1256,0.00399800099950025,0.2933533233383308,0.2377136752136752
B,static,weighted_recurrence,residual_route_mobility,all_no_event,1,0.6692876965772433,0.6692876965772433,event_high,0.6403960538625899,0.7107030482239349,11,113,1081,,,
B,static,weighted_recurrence,residual_route_mobility,all_no_event,2,0.6624737945492662,0.6624737945492662,event_high,0.6095642563107426,0.7611102843081743,11,110,954,,,
B,static,weighted_recurrence,residual_route_mobility,all_no_event,3,0.660486674391657,0.660486674391657,event_high,0.6026480799644163,0.7387908443060752,11,109,863,,,
B,static,weighted_recurrence,residual_route_mobility,all_no_event,4,0.6266506602641057,0.6266506602641057,event_high,0.5639441460038941,0.7025943245444022,10,108,833,,,
B,static,lag_periodicity,residual_route_mobility,all_no_event,-8,0.3637951105937136,0.6362048894062864,event_low,0.2833028552671699,0.4696792937421205,11,114,1718,0.04097951024487756,0.6251874062968515,0.2377136752136752
B,static,lag_periodicity,residual_route_mobility,all_no_event,-7,0.28421665695981363,0.7157833430401863,event_low,0.21639933911677312,0.357149249914763,11,114,1717,,,
B,static,lag_periodicity,residual_route_mobility,all_no_event,-6,0.39742840444184685,0.6025715955581532,event_low,0.3027637699964125,0.4892900475841347,11,114,1711,0.0864567716141929,0.974512743628186,0.2377136752136752
B,static,lag_periodicity,residual_route_mobility,all_no_event,-5,0.5306965761511216,0.5306965761511216,event_high,0.44736611253816705,0.6343793545199948,11,114,1694,,,
B,static,lag_periodicity,residual_route_mobility,all_no_event,-4,0.5901937046004843,0.5901937046004843,event_high,0.476642400116334,0.7305317561322969,11,114,1652,0.1549225387306347,1.0,0.2377136752136752
B,static,lag_periodicity,residual_route_mobility,all_no_event,-3,0.7046855733662145,0.7046855733662145,event_high,0.6256129702645797,0.8031224293092457,11,114,1622,,,
B,static,lag_periodicity,residual_route_mobility,all_no_event,-2,0.7487146529562982,0.7487146529562982,event_high,0.6844515876773469,0.830593344785548,11,114,1556,0.00399800099950025,0.03698150924537731,0.2377136752136752
B,static,lag_periodicity,residual_route_mobility,all_no_event,-1,0.7515657620041754,0.7515657620041754,event_high,0.6926789116942508,0.8347877333045636,11,114,1437,,,
B,static,lag_periodicity,residual_route_mobility,all_no_event,0,0.7531847133757962,0.7531847133757962,event_high,0.6877816020025032,0.8390515881009938,11,114,1256,0.00399800099950025,0.031984007996002,0.2377136752136752
B,static,lag_periodicity,residual_route_mobility,all_no_event,1,0.7261794634597595,0.7261794634597595,event_high,0.6673713000872542,0.8018796156811708,11,113,1081,,,
B,static,lag_periodicity,residual_route_mobility,all_no_event,2,0.7767295597484277,0.7767295597484277,event_high,0.7340439245948173,0.8382366055815905,11,110,954,,,
B,static,lag_periodicity,residual_route_mobility,all_no_event,3,0.7705677867902665,0.7705677867902665,event_high,0.7054250643035833,0.835913017014431,11,109,863,,,
B,static,lag_periodicity,residual_route_mobility,all_no_event,4,0.8283313325330132,0.8283313325330132,event_high,0.7679948658109685,0.9007843687288263,10,108,833,,,
B,static,late_flow_volatility,residual_route_mobility,all_no_event,-8,0.33876600698486614,0.6612339930151339,event_low,0.27629757846667713,0.4097905800684848,11,114,1718,0.001999000499750125,0.31584207896051975,0.2377136752136752
B,static,late_flow_volatility,residual_route_mobility,all_no_event,-7,0.39254513686662784,0.6074548631333722,event_low,0.3528061826824562,0.44576958797703475,11,114,1717,,,
B,static,late_flow_volatility,residual_route_mobility,all_no_event,-6,0.3874926943308007,0.6125073056691993,event_low,0.3412816395888912,0.43609933299607373,11,114,1711,0.005497251374312844,0.9135432283858071,0.2377136752136752
B,static,late_flow_volatility,residual_route_mobility,all_no_event,-5,0.39315230224321135,0.6068476977567887,event_low,0.33380917520741826,0.45010948999022177,11,114,1694,,,
B,static,late_flow_volatility,residual_route_mobility,all_no_event,-4,0.43341404358353514,0.5665859564164648,event_low,0.3792691313684526,0.47765883419187743,11,114,1652,0.022988505747126436,1.0,0.2377136752136752
B,static,late_flow_volatility,residual_route_mobility,all_no_event,-3,0.4432799013563502,0.5567200986436498,event_low,0.3813947157462893,0.4888005806062792,11,114,1622,,,
B,static,late_flow_volatility,residual_route_mobility,all_no_event,-2,0.4601542416452442,0.5398457583547558,event_low,0.386157843198824,0.5190777933758788,11,114,1556,0.24187906046976512,1.0,0.2377136752136752
B,static,late_flow_volatility,residual_route_mobility,all_no_event,-1,0.4342379958246347,0.5657620041753653,event_low,0.37467298885444283,0.4804249463349004,11,114,1437,,,
B,static,late_flow_volatility,residual_route_mobility,all_no_event,0,0.428343949044586,0.571656050955414,event_low,0.3739872526626999,0.4729258823712656,11,114,1256,0.014492753623188406,1.0,0.2377136752136752
B,static,late_flow_volatility,residual_route_mobility,all_no_event,1,0.42876965772432934,0.5712303422756706,event_low,0.3357214430487642,0.5111255347599726,11,113,1081,,,
B,static,late_flow_volatility,residual_route_mobility,all_no_event,2,0.3888888888888889,0.6111111111111112,event_low,0.3044366519985332,0.45813693358162616,11,110,954,,,
B,static,late_flow_volatility,residual_route_mobility,all_no_event,3,0.3951332560834299,0.60486674391657,event_low,0.3117984682291988,0.4486216266534274,11,109,863,,,
B,static,late_flow_volatility,residual_route_mobility,all_no_event,4,0.3625450180072029,0.637454981992797,event_low,0.29048843187660667,0.41407484428370506,10,108,833,,,
B,static,route_acceleration,residual_route_mobility,all_no_event,-8,0.3777648428405122,0.6222351571594877,event_low,0.3048741429800261,0.46535080232161147,11,114,1718,0.03248375812093953,0.8215892053973014,0.2377136752136752
B,static,route_acceleration,residual_route_mobility,all_no_event,-7,0.40477577169481654,0.5952242283051834,event_low,0.3283844090435175,0.49738591839310053,11,114,1717,,,
B,static,route_acceleration,residual_route_mobility,all_no_event,-6,0.4067796610169492,0.5932203389830508,event_low,0.327921822406345,0.48527482360772434,11,114,1711,0.06046976511744128,1.0,0.2377136752136752
B,static,route_acceleration,residual_route_mobility,all_no_event,-5,0.4214876033057851,0.578512396694215,event_low,0.3448199863225136,0.5108928038374043,11,114,1694,,,
B,static,route_acceleration,residual_route_mobility,all_no_event,-4,0.4685230024213075,0.5314769975786925,event_low,0.39328635407083107,0.5396051248518389,11,114,1652,0.39930034982508744,1.0,0.2377136752136752
B,static,route_acceleration,residual_route_mobility,all_no_event,-3,0.48273736128236744,0.5172626387176326,event_low,0.41063512663205914,0.5529922748871793,11,114,1622,,,
B,static,route_acceleration,residual_route_mobility,all_no_event,-2,0.4961439588688946,0.5038560411311054,event_low,0.4289441453056272,0.5529597439436943,11,114,1556,0.9180409795102449,1.0,0.2377136752136752
B,static,route_acceleration,residual_route_mobility,all_no_event,-1,0.4954766875434934,0.5045233124565066,event_low,0.4200164399005506,0.5868424965838759,11,114,1437,,,
B,static,route_acceleration,residual_route_mobility,all_no_event,0,0.49442675159235666,0.5055732484076434,event_low,0.430950016273825,0.5722545709579031,11,114,1256,0.872063968015992,1.0,0.2377136752136752
B,static,route_acceleration,residual_route_mobility,all_no_event,1,0.4283071230342276,0.5716928769657724,event_low,0.37918785927107473,0.47954246252850774,11,113,1081,,,
B,static,route_acceleration,residual_route_mobility,all_no_event,2,0.40461215932914046,0.5953878406708595,event_low,0.3367713858198287,0.4623859191655802,11,110,954,,,
B,static,route_acceleration,residual_route_mobility,all_no_event,3,0.45307068366164543,0.5469293163383546,event_low,0.3817220531104421,0.5185225095785441,11,109,863,,,
B,static,route_acceleration,residual_route_mobility,all_no_event,4,0.41656662665066024,0.5834333733493398,event_low,0.3307344154469824,0.497334554973822,10,108,833,,,
B,static,gate_entropy,residual_route_mobility,all_no_event,-8,0.510477299185099,0.510477299185099,event_high,0.42835332060588815,0.588660096593134,11,114,1718,0.8070964517741129,1.0,0.2377136752136752
B,static,gate_entropy,residual_route_mobility,all_no_event,-7,0.45020384391380314,0.5497961560861968,event_low,0.36668369128688666,0.5318656118063286,11,114,1717,,,
B,static,gate_entropy,residual_route_mobility,all_no_event,-6,0.46756282875511396,0.5324371712448861,event_low,0.3812147303752953,0.5453677127591677,11,114,1711,0.5182408795602199,1.0,0.2377136752136752
B,static,gate_entropy,residual_route_mobility,all_no_event,-5,0.49586776859504134,0.5041322314049587,event_low,0.4389877023464038,0.5577043769114166,11,114,1694,,,
B,static,gate_entropy,residual_route_mobility,all_no_event,-4,0.44794188861985473,0.5520581113801453,event_low,0.397262625257257,0.5014066884718122,11,114,1652,0.09545227386306847,1.0,0.2377136752136752
B,static,gate_entropy,residual_route_mobility,all_no_event,-3,0.4525277435265105,0.5474722564734895,event_low,0.3995353203238586,0.4996472525013586,11,114,1622,,,
B,static,gate_entropy,residual_route_mobility,all_no_event,-2,0.4582262210796915,0.5417737789203085,event_low,0.3900029962094467,0.5184329066716002,11,114,1556,0.23288355822088955,1.0,0.2377136752136752
B,static,gate_entropy,residual_route_mobility,all_no_event,-1,0.45337508698677803,0.5466249130132219,event_low,0.37002292316156243,0.5226706820682068,11,114,1437,,,
B,static,gate_entropy,residual_route_mobility,all_no_event,0,0.5063694267515924,0.5063694267515924,event_high,0.44072435605155935,0.548071066017475,11,114,1256,0.8290854572713643,1.0,0.2377136752136752
B,static,gate_entropy,residual_route_mobility,all_no_event,1,0.5827937095282146,0.5827937095282146,event_high,0.5131884481363783,0.6278904085872575,11,113,1081,,,
