corpus,group,relative,concordant,pairs,n_events,auc_trap_high,signal,variant,control_kind
A,w03_s001,-8,1.0,15,1,0.06666666666666667,action_change,comparator,success_no_trap
A,w03_s002,-8,0.0,1,1,0.0,action_change,comparator,success_no_trap
A,w03_s003,-8,0.0,15,1,0.0,action_change,comparator,success_no_trap
A,w03_s004,-8,2.0,23,2,0.08695652173913043,action_change,comparator,success_no_trap
A,w03_s005,-8,13.0,23,2,0.5652173913043478,action_change,comparator,success_no_trap
A,w00_s000,-7,15.0,36,6,0.4166666666666667,action_change,comparator,success_no_trap
A,w00_s001,-7,21.0,39,13,0.5384615384615384,action_change,comparator,success_no_trap
A,w00_s002,-7,12.0,24,8,0.5,action_change,comparator,success_no_trap
A,w00_s003,-7,6.0,13,13,0.46153846153846156,action_change,comparator,success_no_trap
A,w00_s004,-7,19.0,32,8,0.59375,action_change,comparator,success_no_trap
A,w00_s005,-7,10.0,46,8,0.21739130434782608,action_change,comparator,success_no_trap
A,w02_s001,-7,4.0,14,14,0.2857142857142857,action_change,comparator,success_no_trap
A,w02_s002,-7,12.0,26,13,0.46153846153846156,action_change,comparator,success_no_trap
A,w02_s003,-7,7.0,20,10,0.35,action_change,comparator,success_no_trap
A,w03_s001,-7,0.0,13,1,0.0,action_change,comparator,success_no_trap
A,w03_s003,-7,0.0,13,1,0.0,action_change,comparator,success_no_trap
A,w03_s004,-7,2.0,17,2,0.11764705882352941,action_change,comparator,success_no_trap
A,w03_s005,-7,5.0,19,2,0.2631578947368421,action_change,comparator,success_no_trap
A,w00_s000,-6,8.0,34,6,0.23529411764705882,action_change,comparator,success_no_trap
A,w00_s001,-6,16.0,39,13,0.41025641025641024,action_change,comparator,success_no_trap
A,w00_s002,-6,13.0,24,8,0.5416666666666666,action_change,comparator,success_no_trap
A,w00_s003,-6,6.0,13,13,0.46153846153846156,action_change,comparator,success_no_trap
A,w00_s004,-6,9.0,32,8,0.28125,action_change,comparator,success_no_trap
A,w00_s005,-6,6.0,43,8,0.13953488372093023,action_change,comparator,success_no_trap
A,w02_s001,-6,5.0,14,14,0.35714285714285715,action_change,comparator,success_no_trap
A,w02_s002,-6,8.0,26,13,0.3076923076923077,action_change,comparator,success_no_trap
A,w02_s003,-6,5.0,20,10,0.25,action_change,comparator,success_no_trap
A,w03_s001,-6,0.0,9,1,0.0,action_change,comparator,success_no_trap
A,w03_s003,-6,0.0,6,1,0.0,action_change,comparator,success_no_trap
A,w03_s004,-6,1.0,11,2,0.09090909090909091,action_change,comparator,success_no_trap
A,w03_s005,-6,3.0,15,2,0.2,action_change,comparator,success_no_trap
A,w00_s000,-5,0.0,34,6,0.0,action_change,comparator,success_no_trap
A,w00_s001,-5,5.0,39,13,0.1282051282051282,action_change,comparator,success_no_trap
A,w00_s002,-5,6.0,24,8,0.25,action_change,comparator,success_no_trap
A,w00_s003,-5,1.0,13,13,0.07692307692307693,action_change,comparator,success_no_trap
A,w00_s004,-5,0.0,32,8,0.0,action_change,comparator,success_no_trap
A,w00_s005,-5,3.0,43,8,0.06976744186046512,action_change,comparator,success_no_trap
A,w02_s001,-5,5.0,14,14,0.35714285714285715,action_change,comparator,success_no_trap
A,w02_s002,-5,6.0,26,13,0.23076923076923078,action_change,comparator,success_no_trap
A,w02_s003,-5,5.0,20,10,0.25,action_change,comparator,success_no_trap
A,w03_s001,-5,0.0,3,1,0.0,action_change,comparator,success_no_trap
A,w03_s003,-5,0.0,2,1,0.0,action_change,comparator,success_no_trap
A,w03_s004,-5,1.0,6,2,0.16666666666666666,action_change,comparator,success_no_trap
A,w03_s005,-5,2.0,15,2,0.13333333333333333,action_change,comparator,success_no_trap
A,w00_s000,-4,0.0,33,6,0.0,action_change,comparator,success_no_trap
A,w00_s001,-4,4.0,39,13,0.10256410256410256,action_change,comparator,success_no_trap
A,w00_s002,-4,4.0,24,8,0.16666666666666666,action_change,comparator,success_no_trap
A,w00_s003,-4,1.0,13,13,0.07692307692307693,action_change,comparator,success_no_trap
A,w00_s004,-4,0.0,32,8,0.0,action_change,comparator,success_no_trap
A,w00_s005,-4,4.0,42,8,0.09523809523809523,action_change,comparator,success_no_trap
A,w02_s001,-4,3.0,14,14,0.21428571428571427,action_change,comparator,success_no_trap
A,w02_s002,-4,2.0,26,13,0.07692307692307693,action_change,comparator,success_no_trap
A,w02_s003,-4,4.0,20,10,0.2,action_change,comparator,success_no_trap
A,w03_s001,-4,0.0,1,1,0.0,action_change,comparator,success_no_trap
A,w03_s004,-4,1.0,2,2,0.5,action_change,comparator,success_no_trap
A,w03_s005,-4,1.0,15,2,0.06666666666666667,action_change,comparator,success_no_trap
A,w00_s000,-3,1.0,32,6,0.03125,action_change,comparator,success_no_trap
A,w00_s001,-3,10.0,39,13,0.2564102564102564,action_change,comparator,success_no_trap
A,w00_s002,-3,3.0,24,8,0.125,action_change,comparator,success_no_trap
A,w00_s003,-3,3.0,13,13,0.23076923076923078,action_change,comparator,success_no_trap
A,w00_s004,-3,0.0,32,8,0.0,action_change,comparator,success_no_trap
A,w00_s005,-3,3.0,41,8,0.07317073170731707,action_change,comparator,success_no_trap
A,w02_s001,-3,2.0,14,14,0.14285714285714285,action_change,comparator,success_no_trap
A,w02_s002,-3,1.0,26,13,0.038461538461538464,action_change,comparator,success_no_trap
A,w02_s003,-3,3.0,19,10,0.15789473684210525,action_change,comparator,success_no_trap
A,w03_s001,-3,0.0,1,1,0.0,action_change,comparator,success_no_trap
A,w03_s004,-3,0.0,2,2,0.0,action_change,comparator,success_no_trap
A,w03_s005,-3,1.0,14,1,0.07142857142857142,action_change,comparator,success_no_trap
A,w00_s000,-2,4.0,32,6,0.125,action_change,comparator,success_no_trap
A,w00_s001,-2,21.0,39,13,0.5384615384615384,action_change,comparator,success_no_trap
A,w00_s002,-2,4.0,24,8,0.16666666666666666,action_change,comparator,success_no_trap
A,w00_s003,-2,8.0,13,13,0.6153846153846154,action_change,comparator,success_no_trap
A,w00_s004,-2,1.0,31,8,0.03225806451612903,action_change,comparator,success_no_trap
A,w00_s005,-2,4.0,37,7,0.10810810810810811,action_change,comparator,success_no_trap
A,w02_s001,-2,1.0,14,14,0.07142857142857142,action_change,comparator,success_no_trap
A,w02_s002,-2,1.0,26,13,0.038461538461538464,action_change,comparator,success_no_trap
A,w02_s003,-2,9.0,19,10,0.47368421052631576,action_change,comparator,success_no_trap
A,w03_s001,-2,0.0,1,1,0.0,action_change,comparator,success_no_trap
A,w03_s004,-2,0.0,1,1,0.0,action_change,comparator,success_no_trap
A,w03_s005,-2,1.0,14,1,0.07142857142857142,action_change,comparator,success_no_trap
A,w00_s000,-1,8.0,30,5,0.26666666666666666,action_change,comparator,success_no_trap
A,w00_s001,-1,34.0,39,13,0.8717948717948718,action_change,comparator,success_no_trap
A,w00_s002,-1,4.0,24,8,0.16666666666666666,action_change,comparator,success_no_trap
A,w00_s003,-1,8.0,12,12,0.6666666666666666,action_change,comparator,success_no_trap
A,w00_s004,-1,7.0,31,8,0.22580645161290322,action_change,comparator,success_no_trap
A,w00_s005,-1,14.0,37,7,0.3783783783783784,action_change,comparator,success_no_trap
A,w02_s001,-1,1.0,13,13,0.07692307692307693,action_change,comparator,success_no_trap
A,w02_s002,-1,3.0,26,13,0.11538461538461539,action_change,comparator,success_no_trap
A,w02_s003,-1,11.0,19,10,0.5789473684210527,action_change,comparator,success_no_trap
A,w03_s004,-1,0.0,1,1,0.0,action_change,comparator,success_no_trap
A,w03_s005,-1,1.0,14,1,0.07142857142857142,action_change,comparator,success_no_trap
A,w00_s000,0,8.0,30,5,0.26666666666666666,action_change,comparator,success_no_trap
A,w00_s001,0,35.0,39,13,0.8974358974358975,action_change,comparator,success_no_trap
A,w00_s002,0,6.0,24,8,0.25,action_change,comparator,success_no_trap
A,w00_s003,0,8.0,12,12,0.6666666666666666,action_change,comparator,success_no_trap
A,w00_s004,0,13.0,31,8,0.41935483870967744,action_change,comparator,success_no_trap
A,w00_s005,0,17.0,37,7,0.4594594594594595,action_change,comparator,success_no_trap
A,w02_s001,0,0.0,12,12,0.0,action_change,comparator,success_no_trap
A,w02_s002,0,3.0,26,13,0.11538461538461539,action_change,comparator,success_no_trap
A,w02_s003,0,15.0,19,10,0.7894736842105263,action_change,comparator,success_no_trap
A,w03_s005,0,1.0,14,1,0.07142857142857142,action_change,comparator,success_no_trap
A,w00_s000,1,8.0,30,5,0.26666666666666666,action_change,comparator,success_no_trap
A,w00_s001,1,29.0,39,13,0.7435897435897436,action_change,comparator,success_no_trap
A,w00_s002,1,9.0,24,8,0.375,action_change,comparator,success_no_trap
A,w00_s003,1,4.0,12,12,0.3333333333333333,action_change,comparator,success_no_trap
A,w00_s004,1,10.0,30,8,0.3333333333333333,action_change,comparator,success_no_trap
A,w00_s005,1,10.0,37,7,0.2702702702702703,action_change,comparator,success_no_trap
A,w02_s001,1,0.0,12,12,0.0,action_change,comparator,success_no_trap
A,w02_s002,1,4.0,26,13,0.15384615384615385,action_change,comparator,success_no_trap
A,w02_s003,1,11.0,19,10,0.5789473684210527,action_change,comparator,success_no_trap
A,w03_s005,1,1.0,14,1,0.07142857142857142,action_change,comparator,success_no_trap
A,w00_s000,2,6.0,30,5,0.2,action_change,comparator,success_no_trap
A,w00_s001,2,15.0,39,13,0.38461538461538464,action_change,comparator,success_no_trap
A,w00_s002,2,5.0,24,8,0.20833333333333334,action_change,comparator,success_no_trap
A,w00_s003,2,1.0,12,12,0.08333333333333333,action_change,comparator,success_no_trap
A,w00_s004,2,2.0,28,7,0.07142857142857142,action_change,comparator,success_no_trap
A,w00_s005,2,4.0,35,6,0.11428571428571428,action_change,comparator,success_no_trap
A,w02_s001,2,0.0,12,12,0.0,action_change,comparator,success_no_trap
A,w02_s002,2,6.0,26,13,0.23076923076923078,action_change,comparator,success_no_trap
A,w02_s003,2,7.0,19,10,0.3684210526315789,action_change,comparator,success_no_trap
A,w03_s005,2,1.0,9,1,0.1111111111111111,action_change,comparator,success_no_trap
A,w00_s000,3,5.0,30,5,0.16666666666666666,action_change,comparator,success_no_trap
A,w00_s001,3,11.0,39,13,0.28205128205128205,action_change,comparator,success_no_trap
A,w00_s002,3,4.0,24,8,0.16666666666666666,action_change,comparator,success_no_trap
A,w00_s003,3,0.0,11,11,0.0,action_change,comparator,success_no_trap
A,w00_s004,3,0.0,28,7,0.0,action_change,comparator,success_no_trap
A,w00_s005,3,1.0,34,6,0.029411764705882353,action_change,comparator,success_no_trap
A,w02_s001,3,1.0,12,12,0.08333333333333333,action_change,comparator,success_no_trap
A,w02_s002,3,3.0,25,13,0.12,action_change,comparator,success_no_trap
A,w02_s003,3,6.0,18,9,0.3333333333333333,action_change,comparator,success_no_trap
A,w03_s005,3,1.0,5,1,0.2,action_change,comparator,success_no_trap
A,w00_s000,4,2.0,30,5,0.06666666666666667,action_change,comparator,success_no_trap
A,w00_s001,4,11.0,39,13,0.28205128205128205,action_change,comparator,success_no_trap
A,w00_s002,4,3.0,24,8,0.125,action_change,comparator,success_no_trap
A,w00_s003,4,0.0,11,11,0.0,action_change,comparator,success_no_trap
A,w00_s004,4,0.0,28,7,0.0,action_change,comparator,success_no_trap
A,w00_s005,4,0.0,31,6,0.0,action_change,comparator,success_no_trap
A,w02_s001,4,3.0,12,12,0.25,action_change,comparator,success_no_trap
A,w02_s002,4,3.0,25,13,0.12,action_change,comparator,success_no_trap
A,w02_s003,4,6.0,18,9,0.3333333333333333,action_change,comparator,success_no_trap
A,w03_s005,4,0.0,1,1,0.0,action_change,comparator,success_no_trap
A,w00_s000,-8,18.0,36,6,0.5,action_recurrence,comparator,success_no_trap
A,w00_s001,-8,15.0,39,13,0.38461538461538464,action_recurrence,comparator,success_no_trap
A,w00_s002,-8,8.0,24,8,0.3333333333333333,action_recurrence,comparator,success_no_trap
A,w00_s003,-8,8.0,13,13,0.6153846153846154,action_recurrence,comparator,success_no_trap
A,w00_s004,-8,9.0,32,8,0.28125,action_recurrence,comparator,success_no_trap
A,w00_s005,-8,34.0,47,8,0.723404255319149,action_recurrence,comparator,success_no_trap
A,w02_s001,-8,10.0,14,14,0.7142857142857143,action_recurrence,comparator,success_no_trap
A,w02_s002,-8,14.0,26,13,0.5384615384615384,action_recurrence,comparator,success_no_trap
A,w02_s003,-8,9.0,20,10,0.45,action_recurrence,comparator,success_no_trap
A,w03_s001,-8,14.0,15,1,0.9333333333333333,action_recurrence,comparator,success_no_trap
A,w03_s002,-8,1.0,1,1,1.0,action_recurrence,comparator,success_no_trap
A,w03_s003,-8,15.0,15,1,1.0,action_recurrence,comparator,success_no_trap
A,w03_s004,-8,21.0,23,2,0.9130434782608695,action_recurrence,comparator,success_no_trap
A,w03_s005,-8,8.0,23,2,0.34782608695652173,action_recurrence,comparator,success_no_trap
A,w00_s000,-7,21.0,36,6,0.5833333333333334,action_recurrence,comparator,success_no_trap
A,w00_s001,-7,15.0,39,13,0.38461538461538464,action_recurrence,comparator,success_no_trap
A,w00_s002,-7,9.0,24,8,0.375,action_recurrence,comparator,success_no_trap
A,w00_s003,-7,6.0,13,13,0.46153846153846156,action_recurrence,comparator,success_no_trap
A,w00_s004,-7,10.0,32,8,0.3125,action_recurrence,comparator,success_no_trap
A,w00_s005,-7,35.0,46,8,0.7608695652173914,action_recurrence,comparator,success_no_trap
A,w02_s001,-7,8.0,14,14,0.5714285714285714,action_recurrence,comparator,success_no_trap
A,w02_s002,-7,14.0,26,13,0.5384615384615384,action_recurrence,comparator,success_no_trap
A,w02_s003,-7,14.0,20,10,0.7,action_recurrence,comparator,success_no_trap
A,w03_s001,-7,13.0,13,1,1.0,action_recurrence,comparator,success_no_trap
A,w03_s003,-7,13.0,13,1,1.0,action_recurrence,comparator,success_no_trap
A,w03_s004,-7,15.0,17,2,0.8823529411764706,action_recurrence,comparator,success_no_trap
A,w03_s005,-7,14.0,19,2,0.7368421052631579,action_recurrence,comparator,success_no_trap
A,w00_s000,-6,25.0,34,6,0.7352941176470589,action_recurrence,comparator,success_no_trap
A,w00_s001,-6,20.0,39,13,0.5128205128205128,action_recurrence,comparator,success_no_trap
A,w00_s002,-6,8.0,24,8,0.3333333333333333,action_recurrence,comparator,success_no_trap
A,w00_s003,-6,6.0,13,13,0.46153846153846156,action_recurrence,comparator,success_no_trap
A,w00_s004,-6,18.0,32,8,0.5625,action_recurrence,comparator,success_no_trap
A,w00_s005,-6,38.0,43,8,0.8837209302325582,action_recurrence,comparator,success_no_trap
A,w02_s001,-6,9.0,14,14,0.6428571428571429,action_recurrence,comparator,success_no_trap
A,w02_s002,-6,18.0,26,13,0.6923076923076923,action_recurrence,comparator,success_no_trap
A,w02_s003,-6,16.0,20,10,0.8,action_recurrence,comparator,success_no_trap
A,w03_s001,-6,9.0,9,1,1.0,action_recurrence,comparator,success_no_trap
A,w03_s003,-6,6.0,6,1,1.0,action_recurrence,comparator,success_no_trap
A,w03_s004,-6,10.0,11,2,0.9090909090909091,action_recurrence,comparator,success_no_trap
A,w03_s005,-6,14.0,15,2,0.9333333333333333,action_recurrence,comparator,success_no_trap
A,w00_s000,-5,34.0,34,6,1.0,action_recurrence,comparator,success_no_trap
A,w00_s001,-5,29.0,39,13,0.7435897435897436,action_recurrence,comparator,success_no_trap
A,w00_s002,-5,17.0,24,8,0.7083333333333334,action_recurrence,comparator,success_no_trap
A,w00_s003,-5,10.0,13,13,0.7692307692307693,action_recurrence,comparator,success_no_trap
A,w00_s004,-5,26.0,32,8,0.8125,action_recurrence,comparator,success_no_trap
A,w00_s005,-5,39.0,43,8,0.9069767441860465,action_recurrence,comparator,success_no_trap
A,w02_s001,-5,9.0,14,14,0.6428571428571429,action_recurrence,comparator,success_no_trap
A,w02_s002,-5,21.0,26,13,0.8076923076923077,action_recurrence,comparator,success_no_trap
A,w02_s003,-5,15.0,20,10,0.75,action_recurrence,comparator,success_no_trap
A,w03_s001,-5,3.0,3,1,1.0,action_recurrence,comparator,success_no_trap
A,w03_s003,-5,2.0,2,1,1.0,action_recurrence,comparator,success_no_trap
A,w03_s004,-5,5.0,6,2,0.8333333333333334,action_recurrence,comparator,success_no_trap
A,w03_s005,-5,14.0,15,2,0.9333333333333333,action_recurrence,comparator,success_no_trap
A,w00_s000,-4,33.0,33,6,1.0,action_recurrence,comparator,success_no_trap
A,w00_s001,-4,30.0,39,13,0.7692307692307693,action_recurrence,comparator,success_no_trap
A,w00_s002,-4,20.0,24,8,0.8333333333333334,action_recurrence,comparator,success_no_trap
A,w00_s003,-4,9.0,13,13,0.6923076923076923,action_recurrence,comparator,success_no_trap
A,w00_s004,-4,32.0,32,8,1.0,action_recurrence,comparator,success_no_trap
A,w00_s005,-4,37.0,42,8,0.8809523809523809,action_recurrence,comparator,success_no_trap
A,w02_s001,-4,10.0,14,14,0.7142857142857143,action_recurrence,comparator,success_no_trap
A,w02_s002,-4,25.0,26,13,0.9615384615384616,action_recurrence,comparator,success_no_trap
A,w02_s003,-4,17.0,20,10,0.85,action_recurrence,comparator,success_no_trap
A,w03_s001,-4,1.0,1,1,1.0,action_recurrence,comparator,success_no_trap
A,w03_s004,-4,2.0,2,2,1.0,action_recurrence,comparator,success_no_trap
A,w03_s005,-4,14.0,15,2,0.9333333333333333,action_recurrence,comparator,success_no_trap
A,w00_s000,-3,28.0,32,6,0.875,action_recurrence,comparator,success_no_trap
A,w00_s001,-3,25.0,39,13,0.6410256410256411,action_recurrence,comparator,success_no_trap
A,w00_s002,-3,20.0,24,8,0.8333333333333334,action_recurrence,comparator,success_no_trap
A,w00_s003,-3,7.0,13,13,0.5384615384615384,action_recurrence,comparator,success_no_trap
A,w00_s004,-3,32.0,32,8,1.0,action_recurrence,comparator,success_no_trap
A,w00_s005,-3,37.0,41,8,0.9024390243902439,action_recurrence,comparator,success_no_trap
A,w02_s001,-3,12.0,14,14,0.8571428571428571,action_recurrence,comparator,success_no_trap
A,w02_s002,-3,25.0,26,13,0.9615384615384616,action_recurrence,comparator,success_no_trap
A,w02_s003,-3,18.0,19,10,0.9473684210526315,action_recurrence,comparator,success_no_trap
A,w03_s001,-3,1.0,1,1,1.0,action_recurrence,comparator,success_no_trap
A,w03_s004,-3,2.0,2,2,1.0,action_recurrence,comparator,success_no_trap
A,w03_s005,-3,13.0,14,1,0.9285714285714286,action_recurrence,comparator,success_no_trap
A,w00_s000,-2,27.0,32,6,0.84375,action_recurrence,comparator,success_no_trap
A,w00_s001,-2,15.0,39,13,0.38461538461538464,action_recurrence,comparator,success_no_trap
A,w00_s002,-2,18.0,24,8,0.75,action_recurrence,comparator,success_no_trap
A,w00_s003,-2,4.0,13,13,0.3076923076923077,action_recurrence,comparator,success_no_trap
A,w00_s004,-2,29.0,31,8,0.9354838709677419,action_recurrence,comparator,success_no_trap
A,w00_s005,-2,31.0,37,7,0.8378378378378378,action_recurrence,comparator,success_no_trap
A,w02_s001,-2,13.0,14,14,0.9285714285714286,action_recurrence,comparator,success_no_trap
A,w02_s002,-2,25.0,26,13,0.9615384615384616,action_recurrence,comparator,success_no_trap
A,w02_s003,-2,12.0,19,10,0.631578947368421,action_recurrence,comparator,success_no_trap
A,w03_s001,-2,1.0,1,1,1.0,action_recurrence,comparator,success_no_trap
A,w03_s004,-2,1.0,1,1,1.0,action_recurrence,comparator,success_no_trap
A,w03_s005,-2,13.0,14,1,0.9285714285714286,action_recurrence,comparator,success_no_trap
A,w00_s000,-1,20.0,30,5,0.6666666666666666,action_recurrence,comparator,success_no_trap
A,w00_s001,-1,4.0,39,13,0.10256410256410256,action_recurrence,comparator,success_no_trap
A,w00_s002,-1,14.0,24,8,0.5833333333333334,action_recurrence,comparator,success_no_trap
A,w00_s003,-1,3.0,12,12,0.25,action_recurrence,comparator,success_no_trap
A,w00_s004,-1,22.0,31,8,0.7096774193548387,action_recurrence,comparator,success_no_trap
A,w00_s005,-1,20.0,37,7,0.5405405405405406,action_recurrence,comparator,success_no_trap
A,w02_s001,-1,11.0,13,13,0.8461538461538461,action_recurrence,comparator,success_no_trap
A,w02_s002,-1,23.0,26,13,0.8846153846153846,action_recurrence,comparator,success_no_trap
A,w02_s003,-1,5.0,19,10,0.2631578947368421,action_recurrence,comparator,success_no_trap
A,w03_s004,-1,1.0,1,1,1.0,action_recurrence,comparator,success_no_trap
A,w03_s005,-1,13.0,14,1,0.9285714285714286,action_recurrence,comparator,success_no_trap
A,w00_s000,0,22.0,30,5,0.7333333333333333,action_recurrence,comparator,success_no_trap
A,w00_s001,0,5.0,39,13,0.1282051282051282,action_recurrence,comparator,success_no_trap
A,w00_s002,0,15.0,24,8,0.625,action_recurrence,comparator,success_no_trap
A,w00_s003,0,4.0,12,12,0.3333333333333333,action_recurrence,comparator,success_no_trap
A,w00_s004,0,17.0,31,8,0.5483870967741935,action_recurrence,comparator,success_no_trap
A,w00_s005,0,22.0,37,7,0.5945945945945946,action_recurrence,comparator,success_no_trap
A,w02_s001,0,12.0,12,12,1.0,action_recurrence,comparator,success_no_trap
A,w02_s002,0,23.0,26,13,0.8846153846153846,action_recurrence,comparator,success_no_trap
A,w02_s003,0,3.0,19,10,0.15789473684210525,action_recurrence,comparator,success_no_trap
A,w03_s005,0,13.0,14,1,0.9285714285714286,action_recurrence,comparator,success_no_trap
A,w00_s000,1,21.0,30,5,0.7,action_recurrence,comparator,success_no_trap
A,w00_s001,1,6.0,39,13,0.15384615384615385,action_recurrence,comparator,success_no_trap
A,w00_s002,1,14.0,24,8,0.5833333333333334,action_recurrence,comparator,success_no_trap
A,w00_s003,1,5.0,12,12,0.4166666666666667,action_recurrence,comparator,success_no_trap
A,w00_s004,1,19.0,30,8,0.6333333333333333,action_recurrence,comparator,success_no_trap
A,w00_s005,1,27.0,37,7,0.7297297297297297,action_recurrence,comparator,success_no_trap
A,w02_s001,1,11.0,12,12,0.9166666666666666,action_recurrence,comparator,success_no_trap
A,w02_s002,1,18.0,26,13,0.6923076923076923,action_recurrence,comparator,success_no_trap
A,w02_s003,1,6.0,19,10,0.3157894736842105,action_recurrence,comparator,success_no_trap
A,w03_s005,1,13.0,14,1,0.9285714285714286,action_recurrence,comparator,success_no_trap
A,w00_s000,2,24.0,30,5,0.8,action_recurrence,comparator,success_no_trap
A,w00_s001,2,21.0,39,13,0.5384615384615384,action_recurrence,comparator,success_no_trap
A,w00_s002,2,17.0,24,8,0.7083333333333334,action_recurrence,comparator,success_no_trap
A,w00_s003,2,10.0,12,12,0.8333333333333334,action_recurrence,comparator,success_no_trap
A,w00_s004,2,27.0,28,7,0.9642857142857143,action_recurrence,comparator,success_no_trap
A,w00_s005,2,30.0,35,6,0.8571428571428571,action_recurrence,comparator,success_no_trap
A,w02_s001,2,11.0,12,12,0.9166666666666666,action_recurrence,comparator,success_no_trap
A,w02_s002,2,20.0,26,13,0.7692307692307693,action_recurrence,comparator,success_no_trap
A,w02_s003,2,12.0,19,10,0.631578947368421,action_recurrence,comparator,success_no_trap
A,w03_s005,2,9.0,9,1,1.0,action_recurrence,comparator,success_no_trap
A,w00_s000,3,25.0,30,5,0.8333333333333334,action_recurrence,comparator,success_no_trap
A,w00_s001,3,26.0,39,13,0.6666666666666666,action_recurrence,comparator,success_no_trap
A,w00_s002,3,20.0,24,8,0.8333333333333334,action_recurrence,comparator,success_no_trap
A,w00_s003,3,11.0,11,11,1.0,action_recurrence,comparator,success_no_trap
A,w00_s004,3,28.0,28,7,1.0,action_recurrence,comparator,success_no_trap
A,w00_s005,3,33.0,34,6,0.9705882352941176,action_recurrence,comparator,success_no_trap
A,w02_s001,3,9.0,12,12,0.75,action_recurrence,comparator,success_no_trap
A,w02_s002,3,20.0,25,13,0.8,action_recurrence,comparator,success_no_trap
A,w02_s003,3,11.0,18,9,0.6111111111111112,action_recurrence,comparator,success_no_trap
A,w03_s005,3,4.0,5,1,0.8,action_recurrence,comparator,success_no_trap
A,w00_s000,4,26.0,30,5,0.8666666666666667,action_recurrence,comparator,success_no_trap
A,w00_s001,4,28.0,39,13,0.717948717948718,action_recurrence,comparator,success_no_trap
A,w00_s002,4,21.0,24,8,0.875,action_recurrence,comparator,success_no_trap
A,w00_s003,4,11.0,11,11,1.0,action_recurrence,comparator,success_no_trap
A,w00_s004,4,28.0,28,7,1.0,action_recurrence,comparator,success_no_trap
A,w00_s005,4,31.0,31,6,1.0,action_recurrence,comparator,success_no_trap
A,w02_s001,4,8.0,12,12,0.6666666666666666,action_recurrence,comparator,success_no_trap
A,w02_s002,4,22.0,25,13,0.88,action_recurrence,comparator,success_no_trap
A,w02_s003,4,12.0,18,9,0.6666666666666666,action_recurrence,comparator,success_no_trap
A,w03_s005,4,1.0,1,1,1.0,action_recurrence,comparator,success_no_trap
A,w00_s000,-8,19.0,36,6,0.5277777777777778,action_magnitude,comparator,success_no_trap
A,w00_s001,-8,23.0,39,13,0.5897435897435898,action_magnitude,comparator,success_no_trap
A,w00_s002,-8,14.0,24,8,0.5833333333333334,action_magnitude,comparator,success_no_trap
A,w00_s003,-8,4.0,13,13,0.3076923076923077,action_magnitude,comparator,success_no_trap
A,w00_s004,-8,22.0,32,8,0.6875,action_magnitude,comparator,success_no_trap
A,w00_s005,-8,17.0,47,8,0.3617021276595745,action_magnitude,comparator,success_no_trap
A,w02_s001,-8,3.0,14,14,0.21428571428571427,action_magnitude,comparator,success_no_trap
A,w02_s002,-8,10.0,26,13,0.38461538461538464,action_magnitude,comparator,success_no_trap
A,w02_s003,-8,5.0,20,10,0.25,action_magnitude,comparator,success_no_trap
A,w03_s001,-8,2.0,15,1,0.13333333333333333,action_magnitude,comparator,success_no_trap
A,w03_s002,-8,0.0,1,1,0.0,action_magnitude,comparator,success_no_trap
A,w03_s003,-8,4.0,15,1,0.26666666666666666,action_magnitude,comparator,success_no_trap
A,w03_s004,-8,10.0,23,2,0.43478260869565216,action_magnitude,comparator,success_no_trap
A,w03_s005,-8,20.0,23,2,0.8695652173913043,action_magnitude,comparator,success_no_trap
A,w00_s000,-7,18.0,36,6,0.5,action_magnitude,comparator,success_no_trap
A,w00_s001,-7,26.0,39,13,0.6666666666666666,action_magnitude,comparator,success_no_trap
A,w00_s002,-7,13.0,24,8,0.5416666666666666,action_magnitude,comparator,success_no_trap
A,w00_s003,-7,4.0,13,13,0.3076923076923077,action_magnitude,comparator,success_no_trap
A,w00_s004,-7,22.0,32,8,0.6875,action_magnitude,comparator,success_no_trap
A,w00_s005,-7,15.0,46,8,0.32608695652173914,action_magnitude,comparator,success_no_trap
A,w02_s001,-7,2.0,14,14,0.14285714285714285,action_magnitude,comparator,success_no_trap
A,w02_s002,-7,6.0,26,13,0.23076923076923078,action_magnitude,comparator,success_no_trap
A,w02_s003,-7,5.0,20,10,0.25,action_magnitude,comparator,success_no_trap
A,w03_s001,-7,4.0,13,1,0.3076923076923077,action_magnitude,comparator,success_no_trap
A,w03_s003,-7,10.0,13,1,0.7692307692307693,action_magnitude,comparator,success_no_trap
A,w03_s004,-7,11.0,17,2,0.6470588235294118,action_magnitude,comparator,success_no_trap
A,w03_s005,-7,16.0,19,2,0.8421052631578947,action_magnitude,comparator,success_no_trap
A,w00_s000,-6,18.0,34,6,0.5294117647058824,action_magnitude,comparator,success_no_trap
A,w00_s001,-6,24.0,39,13,0.6153846153846154,action_magnitude,comparator,success_no_trap
A,w00_s002,-6,17.0,24,8,0.7083333333333334,action_magnitude,comparator,success_no_trap
A,w00_s003,-6,6.0,13,13,0.46153846153846156,action_magnitude,comparator,success_no_trap
A,w00_s004,-6,22.0,32,8,0.6875,action_magnitude,comparator,success_no_trap
A,w00_s005,-6,14.0,43,8,0.32558139534883723,action_magnitude,comparator,success_no_trap
A,w02_s001,-6,1.0,14,14,0.07142857142857142,action_magnitude,comparator,success_no_trap
A,w02_s002,-6,8.0,26,13,0.3076923076923077,action_magnitude,comparator,success_no_trap
