detector,bundle,name,cohort,alarms_any,alarms_in_window,tp,fp,recall,fpr,precision,task_prior,task_lift,suite_prior,suite_lift,is_baseline,tp_libero_goal,fp_libero_goal,recall_libero_goal,fpr_libero_goal,tp_libero_long,fp_libero_long,recall_libero_long,fpr_libero_long,tp_libero_object,fp_libero_object,recall_libero_object,fpr_libero_object,tp_libero_spatial,fp_libero_spatial,recall_libero_spatial,fpr_libero_spatial,shared_cohorts
moe-token-geometry-0906::mobility|per_task,moe-token-geometry-0906,mobility|per_task,external_8b,329,148,99,49,0.17553191489361702,0.0032588454376163874,0.668918918918919,0.41117245678942904,1.6268573146704908,0.1874150757536649,3.569184155697988,True,34,2,0.32075471698113206,0.0005136106831022085,60,39,0.21897810218978103,0.010466988727858293,4,1,0.09090909090909091,0.00028121484814398203,1,7,0.007142857142857143,0.0018134715025906736,False
moe-token-geometry-0906::procrustes_layer|global,moe-token-geometry-0906,procrustes_layer|global,external_8b,26,11,8,3,0.014184397163120567,0.00019952114924181964,0.7272727272727273,0.5897054949068005,1.2332812455608346,0.32819491128676537,2.2159780735821997,True,3,0,0.02830188679245283,0.0,5,3,0.01824817518248175,0.0008051529790660225,0,0,0.0,0.0,0,0,0.0,0.0,False
moe-token-geometry-0906::procrustes_layer|per_task,moe-token-geometry-0906,procrustes_layer|per_task,external_8b,9,2,1,1,0.0017730496453900709,6.650704974727321e-05,0.5,0.47619047619047616,1.05,0.5041811774028736,0.9917069942507343,True,0,0,0.0,0.0,0,1,0.0,0.00026838432635534085,1,0,0.022727272727272728,0.0,0,0,0.0,0.0,False
moe-token-geometry-0906::procrustes_prev|global,moe-token-geometry-0906,procrustes_prev|global,external_8b,71,44,34,10,0.06028368794326241,0.0006650704974727321,0.7727272727272727,0.5814973888350295,1.3288576828785983,0.25156900483579564,3.0716314723733475,True,10,3,0.09433962264150944,0.0007704160246533128,23,6,0.08394160583941605,0.001610305958132045,1,1,0.022727272727272728,0.00028121484814398203,0,0,0.0,0.0,False
moe-token-geometry-0906::procrustes_prev|per_task,moe-token-geometry-0906,procrustes_prev|per_task,external_8b,157,92,59,33,0.10460992907801418,0.002194732641660016,0.6413043478260869,0.6153782922022069,1.0421302732845847,0.2113659580171224,3.034094770237958,True,26,3,0.24528301886792453,0.0007704160246533128,11,11,0.040145985401459854,0.0029522275899087494,4,4,0.09090909090909091,0.0011248593925759281,18,15,0.12857142857142856,0.0038860103626943004,False
moe-token-geometry-0906::procrustes_self|global,moe-token-geometry-0906,procrustes_self|global,external_8b,48,24,16,8,0.028368794326241134,0.0005320563979781857,0.6666666666666666,0.4219979118264321,1.579786648188124,0.26957095985859586,2.4730655965923347,True,4,0,0.03773584905660377,0.0,12,7,0.043795620437956206,0.001878690284487386,0,1,0.0,0.00028121484814398203,0,0,0.0,0.0,False
moe-token-geometry-0906::procrustes_self|per_task,moe-token-geometry-0906,procrustes_self|per_task,external_8b,53,30,22,8,0.03900709219858156,0.0005320563979781857,0.7333333333333333,0.5633191120925549,1.301808011819852,0.25439379391602457,2.8826699033994783,True,13,1,0.12264150943396226,0.00025680534155110427,8,7,0.029197080291970802,0.001878690284487386,1,0,0.022727272727272728,0.0,0,0,0.0,0.0,False
moe-token-geometry-0906::shape_erank|global,moe-token-geometry-0906,shape_erank|global,external_8b,130,82,48,34,0.0851063829787234,0.002261239691407289,0.5853658536585366,0.4068234610917538,1.4388694597102274,0.3354825865489296,1.7448472055736994,True,6,0,0.05660377358490566,0.0,42,34,0.15328467153284672,0.00912506709608159,0,0,0.0,0.0,0,0,0.0,0.0,False
moe-token-geometry-0906::shape_erank|per_task,moe-token-geometry-0906,shape_erank|per_task,external_8b,247,114,82,32,0.1453900709219858,0.002128225591912743,0.7192982456140351,0.5899023041207824,1.2193514766586824,0.2223207904569614,3.2354070176503913,True,44,9,0.41509433962264153,0.0023112480739599386,27,19,0.09854014598540146,0.005099302200751476,0,3,0.0,0.000843644544431946,11,1,0.07857142857142857,0.00025906735751295336,False
moe-token-geometry-0906::shape_pr|global,moe-token-geometry-0906,shape_pr|global,external_8b,137,78,47,31,0.08333333333333333,0.0020617185421654693,0.6025641025641025,0.4245131257631259,1.4194239612282973,0.2901744765349319,2.076557903229523,True,9,0,0.08490566037735849,0.0,38,31,0.1386861313868613,0.008319914117015567,0,0,0.0,0.0,0,0,0.0,0.0,False
moe-token-geometry-0906::shape_pr|per_task,moe-token-geometry-0906,shape_pr|per_task,external_8b,197,97,67,30,0.11879432624113476,0.0019952114924181963,0.6907216494845361,0.5572107425661845,1.2396057662195796,0.1854681680774661,3.7242059197783006,True,45,1,0.42452830188679247,0.00025680534155110427,15,25,0.05474452554744526,0.0067096081588835215,5,3,0.11363636363636363,0.000843644544431946,2,1,0.014285714285714285,0.00025906735751295336,False
moe-token-geometry-0906::size|global,moe-token-geometry-0906,size|global,external_8b,25,23,13,10,0.02304964539007092,0.0006650704974727321,0.5652173913043478,0.5663043478260869,0.998080614203455,0.1453870261167898,3.887674205883454,True,13,10,0.12264150943396226,0.0025680534155110425,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,False
moe-token-geometry-0906::size|per_task,moe-token-geometry-0906,size|per_task,external_8b,134,79,51,28,0.09042553191489362,0.00186219739292365,0.6455696202531646,0.38438247772948475,1.6794980459736106,0.19446622967966046,3.3197003989669356,True,21,7,0.19811320754716982,0.0017976373908577298,13,17,0.04744525547445255,0.004562533548040795,12,3,0.2727272727272727,0.000843644544431946,5,1,0.03571428571428571,0.00025906735751295336,False
moe-two-tier-0906::action_consensus|global,moe-two-tier-0906,action_consensus|global,external_8b,20,18,13,5,0.02304964539007092,0.00033253524873636604,0.7222222222222222,0.7229166666666667,0.9990393852065322,0.1698866817080802,4.2511997701104765,True,13,5,0.12264150943396226,0.0012840267077555213,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-two-tier-0906::action_consensus|per_task,moe-two-tier-0906,action_consensus|per_task,external_8b,135,80,49,31,0.08687943262411348,0.0020617185421654693,0.6125,0.3611853956168142,1.6958050005150498,0.2051792508209343,2.9851946410241355,True,20,8,0.18867924528301888,0.002054442732408834,13,19,0.04744525547445255,0.005099302200751476,11,3,0.25,0.000843644544431946,5,1,0.03571428571428571,0.00025906735751295336,True
moe-two-tier-0906::conditional_effective_rank|global,moe-two-tier-0906,conditional_effective_rank|global,external_8b,246,220,62,158,0.1099290780141844,0.010508113860069168,0.2818181818181818,0.19106236781351665,1.4750062246336542,0.10798302190536004,2.6098378878966435,True,0,0,0.0,0.0,61,158,0.22262773722627738,0.042404723564143855,0,0,0.0,0.0,1,0,0.007142857142857143,0.0,True
moe-two-tier-0906::conditional_effective_rank|per_task,moe-two-tier-0906,conditional_effective_rank|per_task,external_8b,113,38,29,9,0.051418439716312055,0.0005985634477254589,0.7631578947368421,0.7173415747859387,1.06386960070532,0.2181305214548261,3.4986295803399936,True,22,0,0.20754716981132076,0.0,7,9,0.025547445255474453,0.0024154589371980675,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-two-tier-0906::conditional_energy|global,moe-two-tier-0906,conditional_energy|global,external_8b,41,19,12,7,0.02127659574468085,0.0004655493482309125,0.631578947368421,0.5789816620535876,1.0908444753297994,0.3398273704314742,1.8585287776158637,True,1,0,0.009433962264150943,0.0,11,7,0.040145985401459854,0.001878690284487386,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-two-tier-0906::conditional_energy|per_task,moe-two-tier-0906,conditional_energy|per_task,external_8b,49,33,22,11,0.03900709219858156,0.0007315775472200053,0.6666666666666666,0.6516790572974611,1.022998451770661,0.16339365765837613,4.0801257296077855,True,19,2,0.1792452830188679,0.0005136106831022085,2,6,0.0072992700729927005,0.001610305958132045,1,1,0.022727272727272728,0.00028121484814398203,0,2,0.0,0.0005181347150259067,True
moe-two-tier-0906::conditional_query_d1|global,moe-two-tier-0906,conditional_query_d1|global,external_8b,225,117,92,25,0.16312056737588654,0.0016626762436818302,0.7863247863247863,0.41605662101331226,1.8899465760445784,0.2925208582279436,2.688098179009346,True,1,0,0.009433962264150943,0.0,91,25,0.33211678832116787,0.0067096081588835215,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-two-tier-0906::conditional_query_d1|per_task,moe-two-tier-0906,conditional_query_d1|per_task,external_8b,177,78,60,18,0.10638297872340426,0.0011971268954509178,0.7692307692307693,0.5364168751700235,1.434016722510739,0.2595949373724927,2.9631963435673647,True,22,2,0.20754716981132076,0.0005136106831022085,35,13,0.12773722627737227,0.003488996242619431,2,2,0.045454545454545456,0.0005624296962879641,1,1,0.007142857142857143,0.00025906735751295336,True
moe-two-tier-0906::expert_load_effective_rank|global,moe-two-tier-0906,expert_load_effective_rank|global,external_8b,273,112,84,28,0.14893617021276595,0.00186219739292365,0.75,0.4925363319076444,1.5227303072144385,0.3330356691524302,2.2520110290550455,True,0,0,0.0,0.0,45,13,0.16423357664233576,0.003488996242619431,0,0,0.0,0.0,39,15,0.2785714285714286,0.0038860103626943004,True
moe-two-tier-0906::expert_load_effective_rank|per_task,moe-two-tier-0906,expert_load_effective_rank|per_task,external_8b,463,263,178,85,0.31560283687943264,0.0056530992285182225,0.6768060836501901,0.4900380675386651,1.3811296070315775,0.2346224752566604,2.8846600604217993,True,64,10,0.6037735849056604,0.0025680534155110425,74,53,0.27007299270072993,0.014224369296833066,9,8,0.20454545454545456,0.0022497187851518562,31,14,0.22142857142857142,0.003626943005181347,True
moe-two-tier-0906::flow_endpoint|global,moe-two-tier-0906,flow_endpoint|global,external_8b,68,18,10,8,0.01773049645390071,0.0005320563979781857,0.5555555555555556,0.4274377785890924,1.2997343318350583,0.2862792197310706,1.9406073415927356,True,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,10,8,0.07142857142857142,0.002072538860103627,True
moe-two-tier-0906::flow_endpoint|per_task,moe-two-tier-0906,flow_endpoint|per_task,external_8b,201,101,72,29,0.1276595744680851,0.0019287044426709232,0.7128712871287128,0.5659396383607382,1.2596242404818412,0.23416618834992234,3.044296412526669,True,37,6,0.3490566037735849,0.0015408320493066256,12,13,0.043795620437956206,0.003488996242619431,6,4,0.13636363636363635,0.0011248593925759281,17,6,0.12142857142857143,0.0015544041450777201,True
moe-two-tier-0906::flow_path|global,moe-two-tier-0906,flow_path|global,external_8b,54,18,14,4,0.024822695035460994,0.00026602819898909286,0.7777777777777778,0.575700838903781,1.351010325534319,0.39007336797215114,1.9939268907825216,True,0,0,0.0,0.0,4,2,0.014598540145985401,0.0005367686527106817,3,0,0.06818181818181818,0.0,7,2,0.05,0.0005181347150259067,True
moe-two-tier-0906::flow_path|per_task,moe-two-tier-0906,flow_path|per_task,external_8b,190,89,59,30,0.10460992907801418,0.0019952114924181963,0.6629213483146067,0.5982959502024006,1.1080157706070777,0.2105054613983942,3.149188357920977,True,34,6,0.32075471698113206,0.0015408320493066256,5,13,0.01824817518248175,0.003488996242619431,4,5,0.09090909090909091,0.00140607424071991,16,6,0.11428571428571428,0.0015544041450777201,True
moe-two-tier-0906::flow_settling_log_ratio|global,moe-two-tier-0906,flow_settling_log_ratio|global,external_8b,5,5,3,2,0.005319148936170213,0.00013301409949454643,0.6,0.603,0.9950248756218906,0.13219577022243054,4.538723130024882,True,3,0,0.02830188679245283,0.0,0,0,0.0,0.0,0,2,0.0,0.0005624296962879641,0,0,0.0,0.0,True
moe-two-tier-0906::flow_settling_log_ratio|per_task,moe-two-tier-0906,flow_settling_log_ratio|per_task,external_8b,391,205,124,81,0.2198581560283688,0.00538707102952913,0.6048780487804878,0.45922248840998026,1.3171786313750178,0.20723229811411525,2.918840616472841,True,55,16,0.5188679245283019,0.004108885464817668,27,36,0.09854014598540146,0.00966183574879227,18,26,0.4090909090909091,0.007311586051743532,24,3,0.17142857142857143,0.0007772020725388601,True
moe-two-tier-0906::mobility|global,moe-two-tier-0906,mobility|global,external_8b,212,79,66,13,0.11702127659574468,0.0008645916467145518,0.8354430379746836,0.4976961639295353,1.6786206093663343,0.2850917570430587,2.930435613571608,True,17,1,0.16037735849056603,0.00025680534155110427,49,12,0.17883211678832117,0.00322061191626409,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-two-tier-0906::mobility|per_task,moe-two-tier-0906,mobility|per_task,external_8b,329,148,99,49,0.17553191489361702,0.0032588454376163874,0.668918918918919,0.41117245678942904,1.6268573146704908,0.1874150757536649,3.569184155697988,True,34,2,0.32075471698113206,0.0005136106831022085,60,39,0.21897810218978103,0.010466988727858293,4,1,0.09090909090909091,0.00028121484814398203,1,7,0.007142857142857143,0.0018134715025906736,True
moe-two-tier-0906::partial_edge_std|global,moe-two-tier-0906,partial_edge_std|global,external_8b,246,218,73,145,0.12943262411347517,0.009643522213354615,0.3348623853211009,0.23971221843017276,1.3969349894387841,0.12036062181623093,2.7821589841266827,True,0,0,0.0,0.0,66,144,0.24087591240875914,0.03864734299516908,0,0,0.0,0.0,7,1,0.05,0.00025906735751295336,True
moe-two-tier-0906::partial_edge_std|per_task,moe-two-tier-0906,partial_edge_std|per_task,external_8b,117,44,33,11,0.05851063829787234,0.0007315775472200053,0.75,0.6633900383378224,1.130556620776498,0.15188196009023966,4.938045305409493,True,27,1,0.25471698113207547,0.00025680534155110427,5,6,0.01824817518248175,0.001610305958132045,0,0,0.0,0.0,1,4,0.007142857142857143,0.0010362694300518134,True
moe-two-tier-0906::partial_query_d1|global,moe-two-tier-0906,partial_query_d1|global,external_8b,238,218,47,171,0.08333333333333333,0.01137270550678372,0.21559633027522937,0.1579910665347766,1.3646108922732847,0.09827361248597802,2.193837438366187,True,0,0,0.0,0.0,45,169,0.16423357664233576,0.045356951154052604,0,0,0.0,0.0,2,2,0.014285714285714285,0.0005181347150259067,True
moe-two-tier-0906::partial_query_d1|per_task,moe-two-tier-0906,partial_query_d1|per_task,external_8b,176,63,49,14,0.08687943262411348,0.000931098696461825,0.7777777777777778,0.43066464723827075,1.8059940205573972,0.16836987098229256,4.619459367879284,True,20,6,0.18867924528301888,0.0015408320493066256,29,7,0.10583941605839416,0.001878690284487386,0,0,0.0,0.0,0,1,0.0,0.00025906735751295336,True
moe-two-tier-0906::state_action_alignment|global,moe-two-tier-0906,state_action_alignment|global,external_8b,41,19,12,7,0.02127659574468085,0.0004655493482309125,0.631578947368421,0.5789816620535876,1.0908444753297994,0.3398273704314742,1.8585287776158637,True,1,0,0.009433962264150943,0.0,11,7,0.040145985401459854,0.001878690284487386,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-two-tier-0906::state_action_alignment|per_task,moe-two-tier-0906,state_action_alignment|per_task,external_8b,49,33,22,11,0.03900709219858156,0.0007315775472200053,0.6666666666666666,0.6516790572974611,1.022998451770661,0.16241890556016372,4.104612479485757,True,19,2,0.1792452830188679,0.0005136106831022085,2,6,0.0072992700729927005,0.001610305958132045,1,1,0.022727272727272728,0.00028121484814398203,0,2,0.0,0.0005181347150259067,True
moe-two-tier-0906::v7_guard|global,moe-two-tier-0906,v7_guard|global,external_8b,519,253,185,68,0.3280141843971631,0.004522479382814578,0.7312252964426877,0.424796388833478,1.7213547847021158,0.31901075672060214,2.292165016501665,True,19,0,0.1792452830188679,0.0,159,62,0.5802919708029197,0.016639828234031134,6,5,0.13636363636363635,0.00140607424071991,1,1,0.007142857142857143,0.00025906735751295336,True
moe-failure-modes-0906::action_consensus|global,moe-failure-modes-0906,action_consensus|global,external_8b,20,18,13,5,0.02304964539007092,0.00033253524873636604,0.7222222222222222,0.7229166666666667,0.9990393852065322,0.1698866817080802,4.2511997701104765,True,13,5,0.12264150943396226,0.0012840267077555213,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-failure-modes-0906::action_consensus|per_task,moe-failure-modes-0906,action_consensus|per_task,external_8b,135,80,49,31,0.08687943262411348,0.0020617185421654693,0.6125,0.3611853956168142,1.6958050005150498,0.2051792508209343,2.9851946410241355,True,20,8,0.18867924528301888,0.002054442732408834,13,19,0.04744525547445255,0.005099302200751476,11,3,0.25,0.000843644544431946,5,1,0.03571428571428571,0.00025906735751295336,True
moe-failure-modes-0906::conditional_effective_rank|global,moe-failure-modes-0906,conditional_effective_rank|global,external_8b,246,220,62,158,0.1099290780141844,0.010508113860069168,0.2818181818181818,0.19106236781351665,1.4750062246336542,0.10798302190536004,2.6098378878966435,True,0,0,0.0,0.0,61,158,0.22262773722627738,0.042404723564143855,0,0,0.0,0.0,1,0,0.007142857142857143,0.0,True
moe-failure-modes-0906::conditional_effective_rank|per_task,moe-failure-modes-0906,conditional_effective_rank|per_task,external_8b,113,38,29,9,0.051418439716312055,0.0005985634477254589,0.7631578947368421,0.7173415747859387,1.06386960070532,0.2181305214548261,3.4986295803399936,True,22,0,0.20754716981132076,0.0,7,9,0.025547445255474453,0.0024154589371980675,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-failure-modes-0906::conditional_energy|global,moe-failure-modes-0906,conditional_energy|global,external_8b,41,19,12,7,0.02127659574468085,0.0004655493482309125,0.631578947368421,0.5789816620535876,1.0908444753297994,0.3398273704314742,1.8585287776158637,True,1,0,0.009433962264150943,0.0,11,7,0.040145985401459854,0.001878690284487386,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-failure-modes-0906::conditional_energy|per_task,moe-failure-modes-0906,conditional_energy|per_task,external_8b,49,33,22,11,0.03900709219858156,0.0007315775472200053,0.6666666666666666,0.6516790572974611,1.022998451770661,0.16339365765837613,4.0801257296077855,True,19,2,0.1792452830188679,0.0005136106831022085,2,6,0.0072992700729927005,0.001610305958132045,1,1,0.022727272727272728,0.00028121484814398203,0,2,0.0,0.0005181347150259067,True
moe-failure-modes-0906::conditional_query_d1|global,moe-failure-modes-0906,conditional_query_d1|global,external_8b,225,117,92,25,0.16312056737588654,0.0016626762436818302,0.7863247863247863,0.41605662101331226,1.8899465760445784,0.2925208582279436,2.688098179009346,True,1,0,0.009433962264150943,0.0,91,25,0.33211678832116787,0.0067096081588835215,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-failure-modes-0906::conditional_query_d1|per_task,moe-failure-modes-0906,conditional_query_d1|per_task,external_8b,177,78,60,18,0.10638297872340426,0.0011971268954509178,0.7692307692307693,0.5364168751700235,1.434016722510739,0.2595949373724927,2.9631963435673647,True,22,2,0.20754716981132076,0.0005136106831022085,35,13,0.12773722627737227,0.003488996242619431,2,2,0.045454545454545456,0.0005624296962879641,1,1,0.007142857142857143,0.00025906735751295336,True
moe-failure-modes-0906::expert_load_effective_rank|global,moe-failure-modes-0906,expert_load_effective_rank|global,external_8b,273,112,84,28,0.14893617021276595,0.00186219739292365,0.75,0.4925363319076444,1.5227303072144385,0.3330356691524302,2.2520110290550455,True,0,0,0.0,0.0,45,13,0.16423357664233576,0.003488996242619431,0,0,0.0,0.0,39,15,0.2785714285714286,0.0038860103626943004,True
moe-failure-modes-0906::expert_load_effective_rank|per_task,moe-failure-modes-0906,expert_load_effective_rank|per_task,external_8b,463,263,178,85,0.31560283687943264,0.0056530992285182225,0.6768060836501901,0.4900380675386651,1.3811296070315775,0.2346224752566604,2.8846600604217993,True,64,10,0.6037735849056604,0.0025680534155110425,74,53,0.27007299270072993,0.014224369296833066,9,8,0.20454545454545456,0.0022497187851518562,31,14,0.22142857142857142,0.003626943005181347,True
moe-failure-modes-0906::flow_endpoint|global,moe-failure-modes-0906,flow_endpoint|global,external_8b,68,18,10,8,0.01773049645390071,0.0005320563979781857,0.5555555555555556,0.4274377785890924,1.2997343318350583,0.2862792197310706,1.9406073415927356,True,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,10,8,0.07142857142857142,0.002072538860103627,True
moe-failure-modes-0906::flow_endpoint|per_task,moe-failure-modes-0906,flow_endpoint|per_task,external_8b,201,101,72,29,0.1276595744680851,0.0019287044426709232,0.7128712871287128,0.5659396383607382,1.2596242404818412,0.23416618834992234,3.044296412526669,True,37,6,0.3490566037735849,0.0015408320493066256,12,13,0.043795620437956206,0.003488996242619431,6,4,0.13636363636363635,0.0011248593925759281,17,6,0.12142857142857143,0.0015544041450777201,True
moe-failure-modes-0906::flow_path|global,moe-failure-modes-0906,flow_path|global,external_8b,54,18,14,4,0.024822695035460994,0.00026602819898909286,0.7777777777777778,0.575700838903781,1.351010325534319,0.39007336797215114,1.9939268907825216,True,0,0,0.0,0.0,4,2,0.014598540145985401,0.0005367686527106817,3,0,0.06818181818181818,0.0,7,2,0.05,0.0005181347150259067,True
moe-failure-modes-0906::flow_path|per_task,moe-failure-modes-0906,flow_path|per_task,external_8b,190,89,59,30,0.10460992907801418,0.0019952114924181963,0.6629213483146067,0.5982959502024006,1.1080157706070777,0.2105054613983942,3.149188357920977,True,34,6,0.32075471698113206,0.0015408320493066256,5,13,0.01824817518248175,0.003488996242619431,4,5,0.09090909090909091,0.00140607424071991,16,6,0.11428571428571428,0.0015544041450777201,True
moe-failure-modes-0906::flow_settling_log_ratio|global,moe-failure-modes-0906,flow_settling_log_ratio|global,external_8b,5,5,3,2,0.005319148936170213,0.00013301409949454643,0.6,0.603,0.9950248756218906,0.13219577022243054,4.538723130024882,True,3,0,0.02830188679245283,0.0,0,0,0.0,0.0,0,2,0.0,0.0005624296962879641,0,0,0.0,0.0,True
moe-failure-modes-0906::flow_settling_log_ratio|per_task,moe-failure-modes-0906,flow_settling_log_ratio|per_task,external_8b,391,205,124,81,0.2198581560283688,0.00538707102952913,0.6048780487804878,0.45922248840998026,1.3171786313750178,0.20723229811411525,2.918840616472841,True,55,16,0.5188679245283019,0.004108885464817668,27,36,0.09854014598540146,0.00966183574879227,18,26,0.4090909090909091,0.007311586051743532,24,3,0.17142857142857143,0.0007772020725388601,True
moe-failure-modes-0906::mobility|global,moe-failure-modes-0906,mobility|global,external_8b,212,79,66,13,0.11702127659574468,0.0008645916467145518,0.8354430379746836,0.4976961639295353,1.6786206093663343,0.2850917570430587,2.930435613571608,True,17,1,0.16037735849056603,0.00025680534155110427,49,12,0.17883211678832117,0.00322061191626409,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-failure-modes-0906::mobility|per_task,moe-failure-modes-0906,mobility|per_task,external_8b,329,148,99,49,0.17553191489361702,0.0032588454376163874,0.668918918918919,0.41117245678942904,1.6268573146704908,0.1874150757536649,3.569184155697988,True,34,2,0.32075471698113206,0.0005136106831022085,60,39,0.21897810218978103,0.010466988727858293,4,1,0.09090909090909091,0.00028121484814398203,1,7,0.007142857142857143,0.0018134715025906736,True
moe-failure-modes-0906::partial_edge_std|global,moe-failure-modes-0906,partial_edge_std|global,external_8b,246,218,73,145,0.12943262411347517,0.009643522213354615,0.3348623853211009,0.23971221843017276,1.3969349894387841,0.12036062181623093,2.7821589841266827,True,0,0,0.0,0.0,66,144,0.24087591240875914,0.03864734299516908,0,0,0.0,0.0,7,1,0.05,0.00025906735751295336,True
moe-failure-modes-0906::partial_edge_std|per_task,moe-failure-modes-0906,partial_edge_std|per_task,external_8b,117,44,33,11,0.05851063829787234,0.0007315775472200053,0.75,0.6633900383378224,1.130556620776498,0.15188196009023966,4.938045305409493,True,27,1,0.25471698113207547,0.00025680534155110427,5,6,0.01824817518248175,0.001610305958132045,0,0,0.0,0.0,1,4,0.007142857142857143,0.0010362694300518134,True
moe-failure-modes-0906::partial_query_d1|global,moe-failure-modes-0906,partial_query_d1|global,external_8b,238,218,47,171,0.08333333333333333,0.01137270550678372,0.21559633027522937,0.1579910665347766,1.3646108922732847,0.09827361248597802,2.193837438366187,True,0,0,0.0,0.0,45,169,0.16423357664233576,0.045356951154052604,0,0,0.0,0.0,2,2,0.014285714285714285,0.0005181347150259067,True
moe-failure-modes-0906::partial_query_d1|per_task,moe-failure-modes-0906,partial_query_d1|per_task,external_8b,176,63,49,14,0.08687943262411348,0.000931098696461825,0.7777777777777778,0.43066464723827075,1.8059940205573972,0.16836987098229256,4.619459367879284,True,20,6,0.18867924528301888,0.0015408320493066256,29,7,0.10583941605839416,0.001878690284487386,0,0,0.0,0.0,0,1,0.0,0.00025906735751295336,True
moe-failure-modes-0906::state_action_alignment|global,moe-failure-modes-0906,state_action_alignment|global,external_8b,41,19,12,7,0.02127659574468085,0.0004655493482309125,0.631578947368421,0.5789816620535876,1.0908444753297994,0.3398273704314742,1.8585287776158637,True,1,0,0.009433962264150943,0.0,11,7,0.040145985401459854,0.001878690284487386,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-failure-modes-0906::state_action_alignment|per_task,moe-failure-modes-0906,state_action_alignment|per_task,external_8b,49,33,22,11,0.03900709219858156,0.0007315775472200053,0.6666666666666666,0.6516790572974611,1.022998451770661,0.16241890556016372,4.104612479485757,True,19,2,0.1792452830188679,0.0005136106831022085,2,6,0.0072992700729927005,0.001610305958132045,1,1,0.022727272727272728,0.00028121484814398203,0,2,0.0,0.0005181347150259067,True
moe-failure-modes-0906::v7_acceleration|task_agnostic,moe-failure-modes-0906,v7_acceleration|task_agnostic,external_8b,494,263,93,170,0.16489361702127658,0.011306198457036445,0.35361216730038025,0.2624386118635115,1.347409075171782,0.20413549611357543,1.7322424273710835,True,5,5,0.04716981132075472,0.0012840267077555213,81,164,0.2956204379562044,0.0440150295222759,5,1,0.11363636363636363,0.00028121484814398203,2,0,0.014285714285714285,0.0,True
moe-failure-modes-0906::v7_freeze|task_agnostic,moe-failure-modes-0906,v7_freeze|task_agnostic,external_8b,402,211,157,54,0.2783687943262411,0.003591380686352753,0.7440758293838863,0.3928660781927142,1.8939681247279683,0.31517843317367633,2.360808199632967,True,18,0,0.16981132075471697,0.0,132,48,0.48175182481751827,0.01288244766505636,6,5,0.13636363636363635,0.00140607424071991,1,1,0.007142857142857143,0.00025906735751295336,True
moe-failure-modes-0906::v7_guard|task_agnostic,moe-failure-modes-0906,v7_guard|task_agnostic,external_8b,519,253,185,68,0.3280141843971631,0.004522479382814578,0.7312252964426877,0.424796388833478,1.7213547847021158,0.31901075672060214,2.292165016501665,True,19,0,0.1792452830188679,0.0,159,62,0.5802919708029197,0.016639828234031134,6,5,0.13636363636363635,0.00140607424071991,1,1,0.007142857142857143,0.00025906735751295336,True
moe-failure-modes-0906::v7_periodicity|task_agnostic,moe-failure-modes-0906,v7_periodicity|task_agnostic,external_8b,2193,2028,199,1829,0.3528368794326241,0.1216413939877627,0.09812623274161736,0.08747737974147034,1.1217326471325333,0.08285898087556799,1.1842558489703934,True,30,6,0.2830188679245283,0.0015408320493066256,69,470,0.2518248175182482,0.1261406333870102,10,817,0.22727272727272727,0.2297525309336333,90,536,0.6428571428571429,0.138860103626943,True
moe-failure-modes-0906::v7_turbulence|task_agnostic,moe-failure-modes-0906,v7_turbulence|task_agnostic,external_8b,198,63,40,23,0.07092198581560284,0.0015296621441872838,0.6349206349206349,0.5819943099504724,1.0909395917885631,0.3541999967606977,1.7925483927928882,True,1,0,0.009433962264150943,0.0,39,23,0.14233576642335766,0.006172839506172839,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::action_consensus|global|0.5,moe-combination-rules-0906,action_consensus|global|0.5,external_8b,1818,1740,215,1525,0.38120567375886527,0.10142325086459164,0.1235632183908046,0.11638178028795977,1.0617058622498816,0.05517481726993569,2.2394857745751553,True,24,790,0.22641509433962265,0.20287621982537238,191,707,0.6970802919708029,0.189747718733226,0,28,0.0,0.007874015748031496,0,0,0.0,0.0,True
moe-combination-rules-0906::action_consensus|global|0.6,moe-combination-rules-0906,action_consensus|global|0.6,external_8b,1258,1186,195,991,0.34574468085106386,0.06590848629954775,0.16441821247892074,0.1497384813603114,1.0980357953763797,0.0689597640170163,2.3842629803424127,True,18,524,0.16981132075471697,0.13456599897277863,177,464,0.6459854014598541,0.12453032742887815,0,3,0.0,0.000843644544431946,0,0,0.0,0.0,True
