arm,cohort,suite,partition,n_methods,n_episodes,n_flagged_union,sum_of_sets,concentration,concentration_null,concentration_null_sd,concentration_null_within,concentration_null_within_sd,excess_over_null,excess_over_null_within,mean_votes_given_flagged,share_flagged_by_exactly_one
families@0.02,development_main,libero_spatial,safe,9,3874,251,298,1.1872509960159363,1.043074042586915,0.00957450097110588,1.0262743984783247,0.009419789666101628,0.14417695342902137,0.16097659753761162,1.1872509960159363,0.8247011952191236
families@0.02,external_8b,pooled,risk,9,564,476,1209,2.5399159663865545,1.0967849343533798,0.030047360468640563,2.3180876565811412,0.022578823909822396,1.4431310320331747,0.22182830980541324,2.5399159663865545,0.24369747899159663
families@0.02,external_8b,pooled,safe,9,15036,1676,2127,1.2690930787589498,1.095760565796838,0.005632433751160174,1.0626438280906598,0.005502326508640617,0.17333251296211194,0.20644925066829,1.2690930787589498,0.8239856801909308
families@0.02,external_8b,libero_goal,risk,9,106,88,227,2.5795454545454546,1.0515557151611716,0.059734865128887836,2.235359369491896,0.03537065285206018,1.527989739384283,0.3441860850535585,2.5795454545454546,0.375
families@0.02,external_8b,libero_goal,safe,9,3894,295,324,1.0983050847457627,1.0553703155815861,0.010828463184174922,1.0315587131744224,0.009609056758698593,0.0429347691641766,0.06674637157134033,1.0983050847457627,0.9152542372881356
families@0.02,external_8b,libero_long,risk,9,274,259,714,2.7567567567567566,1.1928579058851598,0.043387258437532335,2.676098867736193,0.022433041343871942,1.5638988508715967,0.08065788902056337,2.7567567567567566,0.15057915057915058
families@0.02,external_8b,libero_long,safe,9,3726,706,1018,1.4419263456090652,1.1963267744889217,0.010819750661925732,1.1191532818420697,0.010093014065826529,0.24559957112014352,0.32277306376699544,1.4419263456090652,0.7379603399433428
families@0.02,external_8b,libero_object,risk,9,44,38,82,2.1578947368421053,1.0403046980936428,0.09393552870997236,2.0014805783275795,0.06705682410688651,1.1175900387484625,0.15641415851452578,2.1578947368421053,0.42105263157894735
families@0.02,external_8b,libero_object,safe,9,3556,325,352,1.083076923076923,1.0467706044374467,0.011271637943622936,1.0364089657899043,0.00988085097124403,0.03630631863947631,0.04666795728701878,1.083076923076923,0.9415384615384615
families@0.02,external_8b,libero_spatial,risk,9,140,91,186,2.043956043956044,1.062824415677642,0.055923606612121535,1.6137627137305828,0.04291517863359802,0.9811316282784017,0.430193330225461,2.043956043956044,0.3076923076923077
families@0.02,external_8b,libero_spatial,safe,9,3860,350,433,1.237142857142857,1.0568697375907035,0.009198888482007762,1.0406425973809048,0.00897376522396656,0.18027311955215364,0.1965002597619523,1.237142857142857,0.8114285714285714
greedy_top5@0.02,development_main,pooled,risk,5,487,418,761,1.8205741626794258,1.0455110252913542,0.026191050141489522,1.83813460859159,0.026878914978379635,0.7750631373880716,-0.017560445912164102,1.8205741626794258,0.48564593301435405
greedy_top5@0.02,development_main,pooled,safe,5,14313,885,1005,1.1355932203389831,1.0480920212254503,0.004973940541867557,1.0276506326548445,0.005320126222223444,0.08750119911353282,0.10794258768413867,1.1355932203389831,0.8847457627118644
greedy_top5@0.02,development_main,libero_goal,risk,5,102,77,107,1.3896103896103895,1.0215892857142856,0.06458517232770535,1.2903333461512867,0.03640704948404225,0.3680211038961039,0.09927704345910282,1.3896103896103895,0.6883116883116883
greedy_top5@0.02,development_main,libero_goal,safe,5,3898,149,154,1.0335570469798658,1.0163641362927713,0.007993329990467844,1.0093642503936993,0.007647048686627903,0.017192910687094498,0.024192796586166576,1.0335570469798658,0.9664429530201343
greedy_top5@0.02,development_main,libero_long,risk,5,222,204,415,2.034313725490196,1.1049761449599493,0.042483299669074666,2.003835648953957,0.030311454007047683,0.9293375805302466,0.03047807653623913,2.034313725490196,0.4019607843137255
greedy_top5@0.02,development_main,libero_long,safe,5,2578,310,373,1.2032258064516128,1.1058693987360348,0.011588430446720237,1.0476852477803837,0.010692340552042618,0.09735640771557796,0.15554055867122907,1.2032258064516128,0.8516129032258064
greedy_top5@0.02,development_main,libero_object,risk,5,37,29,39,1.3448275862068966,1.0155367231638417,0.10627064579647842,1.4349588147410548,0.08830051262422065,0.3292908630430549,-0.09013122853415823,1.3448275862068966,0.6896551724137931
greedy_top5@0.02,development_main,libero_object,safe,5,3963,49,53,1.0816326530612246,1.0077720073926306,0.009770231191500195,1.0038690045248868,0.00913352834030841,0.07386064566859396,0.07776364853633777,1.0816326530612246,0.9183673469387755
greedy_top5@0.02,development_main,libero_spatial,risk,5,126,108,200,1.8518518518518519,1.0539865929574033,0.05540099897159786,1.7704818019579125,0.046384478222264804,0.7978652588944486,0.08137004989393937,1.8518518518518519,0.4444444444444444
greedy_top5@0.02,development_main,libero_spatial,safe,5,3874,377,425,1.1273209549071619,1.0480809057596796,0.009198398771376449,1.0289679154724154,0.008759713429711468,0.07924004914748228,0.09835303943474649,1.1273209549071619,0.8753315649867374
greedy_top5@0.02,external_8b,pooled,risk,5,564,486,921,1.8950617283950617,1.0590233231445565,0.028030145076316158,1.8847447435099476,0.02550658042500351,0.8360384052505052,0.010316984885114122,1.8950617283950617,0.4711934156378601
greedy_top5@0.02,external_8b,pooled,safe,5,15036,1142,1362,1.1926444833625218,1.058441250793728,0.005383559306166668,1.0346449139018188,0.005047457561970604,0.13420323256879385,0.15799956946070304,1.1926444833625218,0.8362521891418564
greedy_top5@0.02,external_8b,libero_goal,risk,5,106,86,113,1.313953488372093,1.0173722804972805,0.04700429969207232,1.2680454070948115,0.02728023010884095,0.29658120787481246,0.04590808127728141,1.313953488372093,0.7558139534883721
greedy_top5@0.02,external_8b,libero_goal,safe,5,3894,191,200,1.0471204188481675,1.0181509668067026,0.007916139061861319,1.0115901524566113,0.007717116749615476,0.02896945204146495,0.03553026639155621,1.0471204188481675,0.9528795811518325
greedy_top5@0.02,external_8b,libero_long,risk,5,274,257,551,2.1439688715953307,1.1005668756648244,0.039601442721691776,2.137871672623063,0.027358033621303606,1.0434019959305063,0.00609719897226757,2.1439688715953307,0.3657587548638132
greedy_top5@0.02,external_8b,libero_long,safe,5,3726,425,526,1.2376470588235293,1.1006570252695689,0.009293742719616428,1.044530936007457,0.009290232148512993,0.13699003355396044,0.19311612281607227,1.2376470588235293,0.8164705882352942
greedy_top5@0.02,external_8b,libero_object,risk,5,44,26,40,1.5384615384615385,1.0218978102189782,0.14634990989608337,1.385814386556878,0.08075457563232517,0.5165637282425604,0.1526471519046606,1.5384615384615385,0.5769230769230769
greedy_top5@0.02,external_8b,libero_object,safe,5,3556,67,74,1.1044776119402986,1.0103982453078622,0.009956035697679961,1.0078851357766079,0.011213854361070778,0.09407936663243643,0.09659247616369071,1.1044776119402986,0.8955223880597015
greedy_top5@0.02,external_8b,libero_spatial,risk,5,140,117,217,1.8547008547008548,1.061885887416301,0.04853390954329764,1.7239117797502692,0.03557254514356049,0.7928149672845537,0.13078907495058556,1.8547008547008548,0.4700854700854701
greedy_top5@0.02,external_8b,libero_spatial,safe,5,3860,459,562,1.224400871459695,1.0615591228452503,0.008557010052231345,1.0438781691280585,0.00877753712849726,0.16284174861444467,0.18052270233163648,1.224400871459695,0.7973856209150327
families@0.0543,development_main,pooled,risk,9,487,454,1213,2.671806167400881,1.1579585263628962,0.03680149438830849,2.610499646749048,0.02362384356089887,1.5138476410379846,0.06130652065183284,2.671806167400881,0.16079295154185022
families@0.0543,development_main,pooled,safe,9,14313,3178,3901,1.2275015733165513,1.160158587166659,0.005519170014919814,1.1236253239496048,0.005785711777451749,0.0673429861498922,0.1038762493669465,1.2275015733165513,0.8269351793580868
families@0.0543,development_main,libero_goal,risk,9,102,84,216,2.5714285714285716,1.08125405633706,0.06158021026977984,2.2107280193997814,0.03871502670164123,1.4901745150915116,0.36070055202879026,2.5714285714285716,0.2619047619047619
families@0.0543,development_main,libero_goal,safe,9,3898,528,559,1.058712121212121,1.0775600621246795,0.009572112802616927,1.0539697214299983,0.008476104289083663,-0.01884794091255837,0.004742399782122764,1.058712121212121,0.9450757575757576
families@0.0543,development_main,libero_long,risk,9,222,221,646,2.923076923076923,1.3747155451837592,0.05384798897960085,2.9511624489122528,0.02295774965379309,1.5483613778931637,-0.02808552583532986,2.923076923076923,0.1085972850678733
families@0.0543,development_main,libero_long,safe,9,2578,1096,1575,1.437043795620438,1.3704408209437746,0.013339822381884702,1.2681819019754075,0.012193541593225412,0.06660297467666343,0.16886189364503057,1.437043795620438,0.6843065693430657
families@0.0543,development_main,libero_object,risk,9,37,35,87,2.4857142857142858,1.081743006993007,0.11065378634575174,2.382135172988114,0.04573659562125846,1.4039712787212788,0.10357911272617182,2.4857142857142858,0.11428571428571428
families@0.0543,development_main,libero_object,safe,9,3963,796,866,1.0879396984924623,1.092459537220904,0.009091195181402893,1.0822762898115372,0.009738857681614428,-0.00451983872844175,0.005663408680925075,1.0879396984924623,0.9258793969849246
families@0.0543,development_main,libero_spatial,risk,9,126,114,264,2.3157894736842106,1.1111725143521187,0.05813893529015462,2.2106163501872107,0.04117106433491826,1.204616959332092,0.10517312349699992,2.3157894736842106,0.20175438596491227
families@0.0543,development_main,libero_spatial,safe,9,3874,758,901,1.1886543535620053,1.1161663658231702,0.01084873278132094,1.0887795944599064,0.010223516466435776,0.07248798773883514,0.09987475910209898,1.1886543535620053,0.8469656992084432
families@0.0543,external_8b,pooled,risk,9,564,531,1481,2.7890772128060264,1.2019891535787064,0.031994263191832066,2.725474684723525,0.019716322042456637,1.58708805922732,0.06360252808250122,2.7890772128060264,0.17890772128060264
families@0.0543,external_8b,pooled,safe,9,15036,4117,5222,1.268399319893126,1.1987258251586363,0.005280923506235715,1.1571463671794693,0.005688995756747753,0.0696734947344897,0.11125295271365676,1.268399319893126,0.7957250425066796
families@0.0543,external_8b,libero_goal,risk,9,106,89,235,2.640449438202247,1.0847494379769997,0.06295987971547105,2.2858883484205967,0.03605128371573151,1.5557000002252475,0.35456108978165046,2.640449438202247,0.2696629213483146
families@0.0543,external_8b,libero_goal,safe,9,3894,657,703,1.0700152207001523,1.093384429265089,0.010242380812074372,1.0710328481128515,0.010193883180762829,-0.023369208564936628,-0.0010176274126991736,1.0700152207001523,0.9360730593607306
families@0.0543,external_8b,libero_long,risk,9,274,272,867,3.1875,1.3706121260844428,0.04145919479358407,3.1891122513734826,0.016795822362390158,1.8168878739155572,-0.0016122513734826427,3.1875,0.08823529411764706
families@0.0543,external_8b,libero_long,safe,9,3726,1723,2425,1.40742890307603,1.3667116751605446,0.010270761033089278,1.2661749655574106,0.009726733286149007,0.04071722791548549,0.14125393751861948,1.40742890307603,0.706326175275682
families@0.0543,external_8b,libero_object,risk,9,44,42,95,2.261904761904762,1.096317776586159,0.1000139317673891,2.2161617241002523,0.05176689970393352,1.165586985318603,0.04574303780450961,2.261904761904762,0.2857142857142857
families@0.0543,external_8b,libero_object,safe,9,3556,766,846,1.1044386422976502,1.0963196217612152,0.009530899105606921,1.0846347634521882,0.010198335504041343,0.008119020536434984,0.019803878845461975,1.1044386422976502,0.9112271540469974
families@0.0543,external_8b,libero_spatial,risk,9,140,128,284,2.21875,1.1539947821773986,0.056796018086281166,2.153442395371733,0.03668616439191054,1.0647552178226014,0.06530760462826679,2.21875,0.2734375
families@0.0543,external_8b,libero_spatial,safe,9,3860,971,1248,1.2852729145211124,1.1564775235958273,0.010791388380594333,1.1294459652724784,0.01093247604664334,0.12879539092528502,0.15582694924863394,1.2852729145211124,0.768280123583934
greedy_top5@0.0543,development_main,pooled,risk,5,487,459,979,2.132897603485839,1.1052953888825718,0.034645410853088976,2.1754878228246195,0.024284127276492457,1.027602214603267,-0.0425902193387806,2.132897603485839,0.3028322440087146
greedy_top5@0.0543,development_main,pooled,safe,5,14313,2391,2784,1.164366373902133,1.1071773020196825,0.0053506290392101846,1.0798240941813384,0.0053072320835880395,0.05718907188245059,0.08454227972079464,1.164366373902133,0.8619824341279799
greedy_top5@0.0543,development_main,libero_goal,risk,5,102,88,155,1.7613636363636365,1.0595388222010411,0.056909148659094855,1.673903726248551,0.04173878749052716,0.7018248141625953,0.08745991011508547,1.7613636363636365,0.38636363636363635
greedy_top5@0.0543,development_main,libero_goal,safe,5,3898,517,556,1.0754352030947776,1.0581641472230923,0.009002861442386094,1.0420333547350995,0.0075279473770584245,0.017271055871685315,0.03340184835967808,1.0754352030947776,0.9303675048355899
greedy_top5@0.0543,development_main,libero_long,risk,5,222,220,511,2.3227272727272728,1.2205071947160664,0.047855713786634974,2.3753338172004748,0.024257541825962896,1.1022200780112064,-0.05260654447320201,2.3227272727272728,0.2590909090909091
greedy_top5@0.0543,development_main,libero_long,safe,5,2578,811,1035,1.2762022194821208,1.2212596884366393,0.01286395157882838,1.1502243389044806,0.01121431540743812,0.05494253104548141,0.12597788057764014,1.2762022194821208,0.781750924784217
greedy_top5@0.0543,development_main,libero_object,risk,5,37,36,50,1.3888888888888888,1.0195462478184991,0.11425008054091616,1.5003378689425892,0.054480169683164714,0.3693426410703897,-0.11144898005370041,1.3888888888888888,0.6111111111111112
greedy_top5@0.0543,development_main,libero_object,safe,5,3963,239,253,1.0585774058577406,1.013328686494806,0.006894405342805103,1.008382824764315,0.005783586837853553,0.04524871936293473,0.05019458109342567,1.0585774058577406,0.9414225941422594
greedy_top5@0.0543,development_main,libero_spatial,risk,5,126,115,263,2.2869565217391306,1.1047682995636705,0.0524414691908187,2.1722860579308345,0.03670595797354369,1.18218822217546,0.11467046380829604,2.2869565217391306,0.22608695652173913
greedy_top5@0.0543,development_main,libero_spatial,safe,5,3874,824,940,1.1407766990291262,1.1034523593777985,0.009705257738987004,1.0763741432287137,0.009126007239995827,0.03732433965132764,0.06440255580041243,1.1407766990291262,0.875
greedy_top5@0.0543,external_8b,pooled,risk,5,564,527,1167,2.2144212523719164,1.1334327245637217,0.028868623611031007,2.217695703440991,0.023310891493957032,1.0809885278081948,-0.0032744510690747575,2.2144212523719164,0.301707779886148
greedy_top5@0.0543,external_8b,pooled,safe,5,15036,3174,3696,1.164461247637051,1.1303557259695467,0.005567579842110144,1.099492875038932,0.004840092357700304,0.03410552166750436,0.06496837259811916,1.164461247637051,0.8664146187775678
greedy_top5@0.0543,external_8b,libero_goal,risk,5,106,91,164,1.8021978021978022,1.0607464994673645,0.05690580527076369,1.666295622679241,0.03488471896002492,0.7414513027304377,0.13590217951856132,1.8021978021978022,0.34065934065934067
greedy_top5@0.0543,external_8b,libero_goal,safe,5,3894,566,615,1.0865724381625441,1.0639544079803303,0.008904476448181953,1.0489523884082983,0.008746659591398571,0.022618030182213866,0.03762004975424582,1.0865724381625441,0.9151943462897526
greedy_top5@0.0543,external_8b,libero_long,risk,5,274,270,664,2.4592592592592593,1.2123487881726245,0.04201700933753501,2.4786069808880096,0.020106531067091985,1.2469104710866348,-0.019347721628750314,2.4592592592592593,0.26666666666666666
greedy_top5@0.0543,external_8b,libero_long,safe,5,3726,1434,1713,1.1945606694560669,1.2119217759511687,0.00910829090723295,1.1381573406839658,0.007524000310805281,-0.017361106495101808,0.05640332877210108,1.1945606694560669,0.8577405857740585
greedy_top5@0.0543,external_8b,libero_object,risk,5,44,41,56,1.3658536585365855,1.0223291389094498,0.10579801164179505,1.4199380258109398,0.04637978074611539,0.3435245196271357,-0.054084367274354284,1.3658536585365855,0.6341463414634146
greedy_top5@0.0543,external_8b,libero_object,safe,5,3556,223,235,1.053811659192825,1.0148395328929416,0.007649749782274861,1.0115394049819713,0.0069242338821351584,0.03897212629988345,0.04227225421085379,1.053811659192825,0.9461883408071748
greedy_top5@0.0543,external_8b,libero_spatial,risk,5,140,125,283,2.264,1.128240845254043,0.05426009794036715,2.115263155202947,0.03448134526414319,1.135759154745957,0.14873684479705274,2.264,0.24
greedy_top5@0.0543,external_8b,libero_spatial,safe,5,3860,951,1133,1.1913774973711881,1.1208756340988877,0.009406221638888901,1.0935260510148226,0.009440775135004567,0.07050186327230046,0.09785144635636556,1.1913774973711881,0.8317560462670873
families@0.1,development_main,pooled,risk,9,487,467,1456,3.1177730192719486,1.3412608191315656,0.03841246085726437,3.05006220505046,0.018584194755797527,1.776512200140383,0.06771081422148839,3.1177730192719486,0.11777301927194861
families@0.1,development_main,pooled,safe,9,14313,6066,8748,1.4421364985163205,1.3411780473757358,0.00541275754053823,1.2985859804378106,0.005408507616891975,0.10095845114058477,0.14355051807850994,1.4421364985163205,0.687767886580943
families@0.1,development_main,libero_goal,risk,9,102,90,219,2.433333333333333,1.2402766266332848,0.07348855633142191,2.2877092880049656,0.047473273721109155,1.1930567067000484,0.14562404532836748,2.433333333333333,0.37777777777777777
families@0.1,development_main,libero_goal,safe,9,3898,1370,1998,1.4583941605839417,1.2354191434547852,0.009688981086851739,1.2109981508756238,0.01059589322179875,0.22297501712915646,0.24739600970831788,1.4583941605839417,0.6357664233576642
families@0.1,development_main,libero_long,risk,9,222,221,854,3.8642533936651584,1.650954265629718,0.06208631743499973,3.848675325469443,0.00561742691347316,2.21329912803544,0.015578068195715389,3.8642533936651584,0.0
families@0.1,development_main,libero_long,safe,9,2578,1421,2678,1.8845883180858551,1.6472550081102346,0.013868258299128841,1.5061831954405682,0.011884428118769545,0.23733330997562052,0.3784051226452869,1.8845883180858551,0.4897959183673469
families@0.1,development_main,libero_object,risk,9,37,31,68,2.193548387096774,1.1611398465440645,0.1146255589600752,1.9412904576654577,0.06309113240717217,1.0324085405527095,0.2522579294313163,2.193548387096774,0.22580645161290322
families@0.1,development_main,libero_object,safe,9,3963,1377,1550,1.1256354393609296,1.1560435281252608,0.009566772922074028,1.1463394573940322,0.009095135725441272,-0.03040808876433121,-0.020704018033102622,1.1256354393609296,0.8888888888888888
families@0.1,development_main,libero_spatial,risk,9,126,125,315,2.52,1.2861971287570508,0.06485440530784206,2.5260740713925043,0.02336437932326273,1.2338028712429492,-0.0060740713925042655,2.52,0.112
families@0.1,development_main,libero_spatial,safe,9,3874,1898,2522,1.3287671232876712,1.2876951275341373,0.008771244804305392,1.2596191322613945,0.009022720286924952,0.04107199575353393,0.06914799102627667,1.3287671232876712,0.7276080084299262
families@0.1,external_8b,pooled,risk,9,564,545,1704,3.126605504587156,1.3593604253233817,0.04047009613110232,3.0795885526450415,0.015689134632773143,1.7672450792637744,0.04701695194211464,3.126605504587156,0.14128440366972478
families@0.1,external_8b,pooled,safe,9,15036,6618,9700,1.465699607132064,1.3646743310384044,0.005562991712583591,1.317293708107774,0.005705811788427154,0.10102527609365963,0.14840589902429002,1.465699607132064,0.6689332124508915
families@0.1,external_8b,libero_goal,risk,9,106,95,222,2.336842105263158,1.2509241142832441,0.0646763408371937,2.2543072199148404,0.05178768304676219,1.085917990979914,0.08253488534831765,2.336842105263158,0.37894736842105264
families@0.1,external_8b,libero_goal,safe,9,3894,1439,2127,1.4781097984711604,1.2518848868704822,0.00923072376715222,1.2272906721586785,0.010809008371870443,0.22622491160067826,0.25081912631248193,1.4781097984711604,0.6177901320361362
families@0.1,external_8b,libero_long,risk,9,274,273,1056,3.868131868131868,1.5551228719455095,0.054448751182086294,3.8586800504754297,0.00838670392078118,2.3130089961863587,0.009451817656438433,3.868131868131868,0.014652014652014652
families@0.1,external_8b,libero_long,safe,9,3726,1926,3352,1.7403946002076842,1.5504956734857707,0.010357100703893358,1.4256473029540198,0.010071873647405765,0.18989892672191355,0.31474729725366446,1.7403946002076842,0.563343717549325
families@0.1,external_8b,libero_object,risk,9,44,39,79,2.0256410256410255,1.1538112783973853,0.1045178978910574,1.899275713069508,0.05549422478675244,0.8718297472436403,0.12636531257151762,2.0256410256410255,0.3333333333333333
families@0.1,external_8b,libero_object,safe,9,3556,1165,1310,1.1244635193133048,1.1542511346271995,0.01047794094403335,1.1424584107258704,0.009536278838278607,-0.029787615313894733,-0.017994891412565606,1.1244635193133048,0.8849785407725322
families@0.1,external_8b,libero_spatial,risk,9,140,138,347,2.5144927536231885,1.335874666522859,0.052521968804572466,2.499880523439954,0.019498371711762073,1.1786180871003296,0.01461223018323432,2.5144927536231885,0.17391304347826086
families@0.1,external_8b,libero_spatial,safe,9,3860,2088,2911,1.3941570881226053,1.334278785781943,0.00929808684398737,1.3025971693261114,0.009091684101182293,0.05987830234066238,0.09155991879649394,1.3941570881226053,0.6810344827586207
greedy_top5@0.1,development_main,pooled,risk,5,487,476,1084,2.277310924369748,1.161950066402776,0.0312647891497699,2.344225686712191,0.022420530881732077,1.1153608579669718,-0.06691476234244309,2.277310924369748,0.22058823529411764
greedy_top5@0.1,development_main,pooled,safe,5,14313,3756,4704,1.2523961661341854,1.1652406227184604,0.005768607936014945,1.1353619431072222,0.005075015205705194,0.08715554341572496,0.1170342230269632,1.2523961661341854,0.8019169329073482
greedy_top5@0.1,development_main,libero_goal,risk,5,102,94,182,1.9361702127659575,1.0764621989724361,0.057156153180554864,1.892363590887569,0.0382625620517813,0.8597080137935214,0.043806621878388574,1.9361702127659575,0.2553191489361702
greedy_top5@0.1,development_main,libero_goal,safe,5,3898,854,954,1.117096018735363,1.0782354630237345,0.007115629349158241,1.0568122725228626,0.00827345693236813,0.038860555711628386,0.06028374621250032,1.117096018735363,0.9063231850117096
greedy_top5@0.1,development_main,libero_long,risk,5,222,221,491,2.2217194570135748,1.2060670900448829,0.04135158012118108,2.242205603094357,0.014534599933112098,1.0156523669686919,-0.02048614608078214,2.2217194570135748,0.26244343891402716
greedy_top5@0.1,development_main,libero_long,safe,5,2578,900,1175,1.3055555555555556,1.2106369973153697,0.011886411794557964,1.1422853412258067,0.009773524422307986,0.09491855824018591,0.16327021432974886,1.3055555555555556,0.7722222222222223
greedy_top5@0.1,development_main,libero_object,risk,5,37,36,72,2.0,1.0230796841349605,0.09857204435656353,2.025368276628239,0.060491653922581864,0.9769203158650395,-0.025368276628238817,2.0,0.3055555555555556
greedy_top5@0.1,development_main,libero_object,safe,5,3963,308,349,1.1331168831168832,1.0235145278703184,0.007334720884362792,1.0165942625023163,0.007138269100715259,0.10960235524656481,0.11652262061456686,1.1331168831168832,0.8896103896103896
greedy_top5@0.1,development_main,libero_spatial,risk,5,126,125,339,2.712,1.240048603621675,0.05276784619926427,2.7128362334943135,0.022490100602606658,1.4719513963783253,-0.0008362334943132765,2.712,0.096
greedy_top5@0.1,development_main,libero_spatial,safe,5,3874,1694,2226,1.3140495867768596,1.2408436348245366,0.008993944182886359,1.2057824140676463,0.008909129250878205,0.07320595195232293,0.10826717270921327,1.3140495867768596,0.7491145218417946
greedy_top5@0.1,external_8b,pooled,risk,5,564,552,1285,2.3278985507246377,1.1817973497464338,0.02752214121701591,2.3892738698155647,0.019210239173587686,1.146101200978204,-0.06137531909092697,2.3278985507246377,0.25181159420289856
greedy_top5@0.1,external_8b,pooled,safe,5,15036,4091,5339,1.3050598875580544,1.181238801044805,0.005517242745681458,1.1487414716519921,0.005195298618281927,0.12382108651324941,0.1563184159060622,1.3050598875580544,0.7628941579076021
greedy_top5@0.1,external_8b,libero_goal,risk,5,106,99,190,1.9191919191919191,1.094717407601101,0.05034477207387757,1.8841940104902772,0.03314387091188938,0.8244745115908181,0.03499790870164188,1.9191919191919191,0.26262626262626265
greedy_top5@0.1,external_8b,libero_goal,safe,5,3894,931,1053,1.1310418904403867,1.0929788741103001,0.009086627722761802,1.0715770681574286,0.007728123046574545,0.038063016330086574,0.05946482228295813,1.1310418904403867,0.8979591836734694
greedy_top5@0.1,external_8b,libero_long,risk,5,274,273,637,2.3333333333333335,1.1737989479627868,0.0372859680554191,2.366817264279265,0.015945575454215304,1.1595343853705466,-0.033483930945931384,2.3333333333333335,0.27472527472527475
greedy_top5@0.1,external_8b,libero_long,safe,5,3726,955,1291,1.3518324607329844,1.1792660238292108,0.010107123239953476,1.1149163488775786,0.009011739864084293,0.1725664369037736,0.23691611185540573,1.3518324607329844,0.7465968586387435
greedy_top5@0.1,external_8b,libero_object,risk,5,44,42,83,1.9761904761904763,1.0265553960277578,0.08136062401060797,1.97291645660541,0.053296712189108295,0.9496350801627185,0.0032740195850662346,1.9761904761904763,0.3333333333333333
greedy_top5@0.1,external_8b,libero_object,safe,5,3556,294,338,1.1496598639455782,1.02735776899645,0.007697495879472833,1.018578921920723,0.0068890392763318285,0.12230209494912825,0.1310809420248551,1.1496598639455782,0.8673469387755102
greedy_top5@0.1,external_8b,libero_spatial,risk,5,140,138,375,2.717391304347826,1.2948608582622385,0.0571025421019296,2.6960044332489757,0.016639799912571376,1.4225304460855877,0.021386871098850513,2.717391304347826,0.17391304347826086
greedy_top5@0.1,external_8b,libero_spatial,safe,5,3860,1911,2657,1.3903715332286761,1.2921085148446891,0.008984304677816175,1.2546708834796387,0.008767158595290937,0.09826301838398699,0.1357006497490374,1.3903715332286761,0.6891679748822606
families@0.2,development_main,pooled,risk,9,487,484,1814,3.7479338842975207,1.6889636611629606,0.040657920746923495,3.7453004409946935,0.01165352575800284,2.05897022313456,0.002633443302827221,3.7479338842975207,0.028925619834710745
families@0.2,development_main,pooled,safe,9,14313,9787,16824,1.7190150199243894,1.6897365282249845,0.005768528993985209,1.6336761600389806,0.006409216650070652,0.029278491699404885,0.08533885988540879,1.7190150199243894,0.493409625012772
families@0.2,development_main,libero_goal,risk,9,102,102,294,2.8823529411764706,1.3851351053052405,0.071063565631937,2.9221335472479937,0.03410655527476022,1.49721783587123,-0.03978060607152312,2.8823529411764706,0.09803921568627451
families@0.2,development_main,libero_goal,safe,9,3898,2271,3307,1.456186701893439,1.3816215151562514,0.009105813216603763,1.3475306105259648,0.00986696128455754,0.07456518673718748,0.10865609136747412,1.456186701893439,0.5843240863055923
families@0.2,development_main,libero_long,risk,9,222,222,946,4.261261261261262,2.2956948696480586,0.06774777675354218,4.261550487138723,0.0023437410845381676,1.9655663916132031,-0.00028922587746116335,4.261261261261262,0.0
families@0.2,development_main,libero_long,safe,9,2578,2229,5199,2.332436069986541,2.294684036833143,0.010221604772102613,2.143650992099335,0.00854161986157935,0.037752033153398035,0.18878507788720578,2.332436069986541,0.237326155226559
families@0.2,development_main,libero_object,risk,9,37,34,102,3.0,1.3665897341892872,0.12730772137162508,2.78690797940798,0.047329706259532735,1.6334102658107128,0.21309202059202015,3.0,0.058823529411764705
families@0.2,development_main,libero_object,safe,9,3963,2341,3231,1.3801794105083298,1.3539883133730968,0.008631162606807371,1.3399459886306153,0.009000171943000276,0.026191097135233044,0.040233421877714504,1.3801794105083298,0.6821870995301154
families@0.2,development_main,libero_spatial,risk,9,126,126,472,3.746031746031746,1.6708877869082612,0.08035072613023385,3.748579047619048,0.00835759747327665,2.075143959123485,-0.0025473015873020977,3.746031746031746,0.015873015873015872
families@0.2,development_main,libero_spatial,safe,9,3874,2946,5087,1.7267481330617787,1.6694532026501714,0.008922439142199848,1.6131115459785326,0.008964498500652101,0.05729493041160727,0.11363658708324609,1.7267481330617787,0.46707399864222676
families@0.2,external_8b,pooled,risk,9,564,562,2139,3.806049822064057,1.7452681779949608,0.0435264747667319,3.8109262207095456,0.010337117285799393,2.0607816440690963,-0.0048763986454885,3.806049822064057,0.042704626334519574
families@0.2,external_8b,pooled,safe,9,15036,10778,18873,1.7510669883095193,1.7451229339917183,0.00605199028148643,1.683959262907855,0.005608449914753954,0.005944054317801095,0.06710772540166432,1.7510669883095193,0.4664130636481722
families@0.2,external_8b,libero_goal,risk,9,106,106,317,2.990566037735849,1.4073491232590916,0.07205819915220822,3.031775384347378,0.03087951825662167,1.5832169144767574,-0.041209346611529085,2.990566037735849,0.14150943396226415
families@0.2,external_8b,libero_goal,safe,9,3894,2345,3428,1.4618336886993604,1.4025423508804478,0.009084210608064915,1.362588284435198,0.00920041544251718,0.059291337818912604,0.0992454042641624,1.4618336886993604,0.5778251599147122
families@0.2,external_8b,libero_long,risk,9,274,274,1186,4.328467153284672,2.183634700558088,0.055194333459018835,4.328467153284671,8.881784197001252e-16,2.144832452726584,8.881784197001252e-16,4.328467153284672,0.0
