arm,cohort,suite,k,tp,fp,recall,fpr,precision,fp_removed_vs_k1,fp_removed_that_were_idiosyncratic,share_of_removed_fp_idiosyncratic,tp_lost_vs_k1,fp_removed_per_tp_lost
families@0.0543,external_8b,libero_spatial,5,1,1,0.007142857142857143,0.00025906735751295336,0.5,970,746,0.7690721649484537,127,7.637795275590551
families@0.0543,external_8b,libero_spatial,6,0,0,0.0,0.0,,971,746,0.768280123583934,128,7.5859375
families@0.0543,external_8b,libero_spatial,7,0,0,0.0,0.0,,971,746,0.768280123583934,128,7.5859375
families@0.0543,external_8b,libero_spatial,8,0,0,0.0,0.0,,971,746,0.768280123583934,128,7.5859375
families@0.0543,external_8b,libero_spatial,9,0,0,0.0,0.0,,971,746,0.768280123583934,128,7.5859375
families@0.0543,external_8b,_base,0,531,4117,0.9414893617021277,0.27380952380952384,0.11424268502581755,0,3276,,0,
greedy_top5@0.0543,development_main,pooled,1,459,2391,0.9425051334702259,0.16705093271850766,0.16105263157894736,0,0,,0,inf
greedy_top5@0.0543,development_main,pooled,2,320,330,0.6570841889117043,0.023055963110459023,0.49230769230769234,2061,2061,1.0,139,14.827338129496402
greedy_top5@0.0543,development_main,pooled,3,153,46,0.3141683778234086,0.0032138615244882273,0.7688442211055276,2345,2061,0.8788912579957356,306,7.663398692810458
greedy_top5@0.0543,development_main,pooled,4,43,14,0.08829568788501027,0.000978131768322504,0.7543859649122807,2377,2061,0.867059318468658,416,5.7139423076923075
greedy_top5@0.0543,development_main,pooled,5,4,3,0.008213552361396304,0.00020959966464053657,0.5714285714285714,2388,2061,0.8630653266331658,455,5.248351648351648
greedy_top5@0.0543,development_main,libero_goal,1,88,517,0.8627450980392157,0.13263211903540276,0.14545454545454545,0,0,,0,inf
greedy_top5@0.0543,development_main,libero_goal,2,54,36,0.5294117647058824,0.009235505387378143,0.6,481,481,1.0,34,14.147058823529411
greedy_top5@0.0543,development_main,libero_goal,3,13,3,0.12745098039215685,0.0007696254489481786,0.8125,514,481,0.9357976653696498,75,6.8533333333333335
greedy_top5@0.0543,development_main,libero_goal,4,0,0,0.0,0.0,,517,481,0.9303675048355899,88,5.875
greedy_top5@0.0543,development_main,libero_goal,5,0,0,0.0,0.0,,517,481,0.9303675048355899,88,5.875
greedy_top5@0.0543,development_main,libero_long,1,220,811,0.990990990990991,0.3145849495733126,0.2133850630455868,0,0,,0,inf
greedy_top5@0.0543,development_main,libero_long,2,163,177,0.7342342342342343,0.0686578743211792,0.47941176470588237,634,634,1.0,57,11.12280701754386
greedy_top5@0.0543,development_main,libero_long,3,88,30,0.3963963963963964,0.011636927851047323,0.7457627118644068,781,634,0.8117797695262484,132,5.916666666666667
greedy_top5@0.0543,development_main,libero_long,4,36,14,0.16216216216216217,0.005430566330488751,0.72,797,634,0.795483061480552,184,4.331521739130435
greedy_top5@0.0543,development_main,libero_long,5,4,3,0.018018018018018018,0.0011636927851047323,0.5714285714285714,808,634,0.7846534653465347,216,3.740740740740741
greedy_top5@0.0543,development_main,libero_object,1,36,239,0.972972972972973,0.060307847590209435,0.13090909090909092,0,0,,0,inf
greedy_top5@0.0543,development_main,libero_object,2,14,14,0.3783783783783784,0.0035326772646984608,0.5,225,225,1.0,22,10.227272727272727
greedy_top5@0.0543,development_main,libero_object,3,0,0,0.0,0.0,,239,225,0.9414225941422594,36,6.638888888888889
greedy_top5@0.0543,development_main,libero_object,4,0,0,0.0,0.0,,239,225,0.9414225941422594,36,6.638888888888889
greedy_top5@0.0543,development_main,libero_object,5,0,0,0.0,0.0,,239,225,0.9414225941422594,36,6.638888888888889
greedy_top5@0.0543,development_main,libero_spatial,1,115,824,0.9126984126984127,0.21270005162622613,0.12247071352502663,0,0,,0,inf
greedy_top5@0.0543,development_main,libero_spatial,2,89,103,0.7063492063492064,0.026587506453278266,0.4635416666666667,721,721,1.0,26,27.73076923076923
greedy_top5@0.0543,development_main,libero_spatial,3,52,13,0.4126984126984127,0.003355704697986577,0.8,811,721,0.8890258939580764,63,12.873015873015873
greedy_top5@0.0543,development_main,libero_spatial,4,7,0,0.05555555555555555,0.0,1.0,824,721,0.875,108,7.62962962962963
greedy_top5@0.0543,development_main,libero_spatial,5,0,0,0.0,0.0,,824,721,0.875,115,7.165217391304348
greedy_top5@0.0543,development_main,_base,0,459,2391,0.9425051334702259,0.16705093271850766,0.16105263157894736,0,2061,,0,
greedy_top5@0.0543,external_8b,pooled,1,527,3174,0.9343971631205674,0.21109337589784516,0.14239394758173465,0,0,,0,inf
greedy_top5@0.0543,external_8b,pooled,2,368,424,0.6524822695035462,0.02819898909284384,0.46464646464646464,2750,2750,1.0,159,17.29559748427673
greedy_top5@0.0543,external_8b,pooled,3,192,84,0.3404255319148936,0.00558659217877095,0.6956521739130435,3090,2750,0.889967637540453,335,9.223880597014926
greedy_top5@0.0543,external_8b,pooled,4,70,14,0.12411347517730496,0.000931098696461825,0.8333333333333334,3160,2750,0.870253164556962,457,6.914660831509847
greedy_top5@0.0543,external_8b,pooled,5,10,0,0.01773049645390071,0.0,1.0,3174,2750,0.8664146187775678,517,6.139264990328821
greedy_top5@0.0543,external_8b,libero_goal,1,91,566,0.8584905660377359,0.145351823317925,0.1385083713850837,0,0,,0,inf
greedy_top5@0.0543,external_8b,libero_goal,2,60,48,0.5660377358490566,0.012326656394453005,0.5555555555555556,518,518,1.0,31,16.70967741935484
greedy_top5@0.0543,external_8b,libero_goal,3,13,1,0.12264150943396226,0.00025680534155110427,0.9285714285714286,565,518,0.9168141592920354,78,7.243589743589744
greedy_top5@0.0543,external_8b,libero_goal,4,0,0,0.0,0.0,,566,518,0.9151943462897526,91,6.21978021978022
greedy_top5@0.0543,external_8b,libero_goal,5,0,0,0.0,0.0,,566,518,0.9151943462897526,91,6.21978021978022
greedy_top5@0.0543,external_8b,libero_long,1,270,1434,0.9854014598540146,0.38486312399355876,0.15845070422535212,0,0,,0,inf
greedy_top5@0.0543,external_8b,libero_long,2,198,204,0.7226277372262774,0.05475040257648953,0.4925373134328358,1230,1230,1.0,72,17.083333333333332
greedy_top5@0.0543,external_8b,libero_long,3,125,63,0.4562043795620438,0.016908212560386472,0.6648936170212766,1371,1230,0.8971553610503282,145,9.455172413793104
greedy_top5@0.0543,external_8b,libero_long,4,61,12,0.22262773722627738,0.00322061191626409,0.8356164383561644,1422,1230,0.8649789029535865,209,6.803827751196172
greedy_top5@0.0543,external_8b,libero_long,5,10,0,0.0364963503649635,0.0,1.0,1434,1230,0.8577405857740585,260,5.515384615384615
greedy_top5@0.0543,external_8b,libero_object,1,41,223,0.9318181818181818,0.06271091113610798,0.1553030303030303,0,0,,0,inf
greedy_top5@0.0543,external_8b,libero_object,2,15,12,0.3409090909090909,0.003374578177727784,0.5555555555555556,211,211,1.0,26,8.115384615384615
greedy_top5@0.0543,external_8b,libero_object,3,0,0,0.0,0.0,,223,211,0.9461883408071748,41,5.439024390243903
greedy_top5@0.0543,external_8b,libero_object,4,0,0,0.0,0.0,,223,211,0.9461883408071748,41,5.439024390243903
greedy_top5@0.0543,external_8b,libero_object,5,0,0,0.0,0.0,,223,211,0.9461883408071748,41,5.439024390243903
greedy_top5@0.0543,external_8b,libero_spatial,1,125,951,0.8928571428571429,0.24637305699481865,0.11617100371747212,0,0,,0,inf
greedy_top5@0.0543,external_8b,libero_spatial,2,95,160,0.6785714285714286,0.04145077720207254,0.37254901960784315,791,791,1.0,30,26.366666666666667
greedy_top5@0.0543,external_8b,libero_spatial,3,54,20,0.38571428571428573,0.0051813471502590676,0.7297297297297297,931,791,0.849624060150376,71,13.112676056338028
greedy_top5@0.0543,external_8b,libero_spatial,4,9,2,0.06428571428571428,0.0005181347150259067,0.8181818181818182,949,791,0.8335089567966281,116,8.181034482758621
greedy_top5@0.0543,external_8b,libero_spatial,5,0,0,0.0,0.0,,951,791,0.8317560462670873,125,7.608
greedy_top5@0.0543,external_8b,_base,0,527,3174,0.9343971631205674,0.21109337589784516,0.14239394758173465,0,2750,,0,
families@0.1,development_main,pooled,1,467,6066,0.9589322381930184,0.4238105219031649,0.07148323894076228,0,0,,0,inf
families@0.1,development_main,pooled,2,412,1894,0.8459958932238193,0.13232725494305875,0.17866435385949697,4172,4172,1.0,55,75.85454545454546
families@0.1,development_main,pooled,3,330,606,0.6776180698151951,0.04233913225738839,0.3525641025641026,5460,4172,0.764102564102564,137,39.85401459854015
families@0.1,development_main,pooled,4,172,138,0.3531827515400411,0.009641584573464682,0.5548387096774193,5928,4172,0.703778677462888,295,20.09491525423729
families@0.1,development_main,pooled,5,45,32,0.09240246406570841,0.0022357297561657235,0.5844155844155844,6034,4172,0.691415313225058,422,14.298578199052132
families@0.1,development_main,pooled,6,18,9,0.03696098562628337,0.0006287989939216097,0.6666666666666666,6057,4172,0.6887898299488195,449,13.489977728285078
families@0.1,development_main,pooled,7,11,3,0.022587268993839837,0.00020959966464053657,0.7857142857142857,6063,4172,0.6881081972620815,456,13.296052631578947
families@0.1,development_main,pooled,8,1,0,0.002053388090349076,0.0,1.0,6066,4172,0.687767886580943,466,13.017167381974248
families@0.1,development_main,pooled,9,0,0,0.0,0.0,,6066,4172,0.687767886580943,467,12.989293361884368
families@0.1,development_main,libero_goal,1,90,1370,0.8823529411764706,0.35146228835300153,0.06164383561643835,0,0,,0,inf
families@0.1,development_main,libero_goal,2,56,499,0.5490196078431373,0.1280143663417137,0.1009009009009009,871,871,1.0,34,25.61764705882353
families@0.1,development_main,libero_goal,3,45,127,0.4411764705882353,0.03258081067213956,0.2616279069767442,1243,871,0.7007240547063556,45,27.622222222222224
families@0.1,development_main,libero_goal,4,24,2,0.23529411764705882,0.000513083632632119,0.9230769230769231,1368,871,0.6366959064327485,66,20.727272727272727
families@0.1,development_main,libero_goal,5,4,0,0.0392156862745098,0.0,1.0,1370,871,0.6357664233576642,86,15.930232558139535
families@0.1,development_main,libero_goal,6,0,0,0.0,0.0,,1370,871,0.6357664233576642,90,15.222222222222221
families@0.1,development_main,libero_goal,7,0,0,0.0,0.0,,1370,871,0.6357664233576642,90,15.222222222222221
families@0.1,development_main,libero_goal,8,0,0,0.0,0.0,,1370,871,0.6357664233576642,90,15.222222222222221
families@0.1,development_main,libero_goal,9,0,0,0.0,0.0,,1370,871,0.6357664233576642,90,15.222222222222221
families@0.1,development_main,libero_long,1,221,1421,0.9954954954954955,0.5512024825446082,0.1345919610231425,0,0,,0,inf
families@0.1,development_main,libero_long,2,221,725,0.9954954954954955,0.28122575640031033,0.23361522198731502,696,696,1.0,0,inf
families@0.1,development_main,libero_long,3,208,358,0.9369369369369369,0.13886733902249807,0.3674911660777385,1063,696,0.6547507055503292,13,81.76923076923077
families@0.1,development_main,libero_long,4,135,131,0.6081081081081081,0.05081458494957331,0.5075187969924813,1290,696,0.5395348837209303,86,15.0
families@0.1,development_main,libero_long,5,39,31,0.17567567567567569,0.012024825446082235,0.5571428571428572,1390,696,0.5007194244604316,182,7.637362637362638
families@0.1,development_main,libero_long,6,18,9,0.08108108108108109,0.0034910783553141972,0.6666666666666666,1412,696,0.49291784702549574,203,6.955665024630542
families@0.1,development_main,libero_long,7,11,3,0.04954954954954955,0.0011636927851047323,0.7857142857142857,1418,696,0.4908321579689704,210,6.752380952380952
families@0.1,development_main,libero_long,8,1,0,0.0045045045045045045,0.0,1.0,1421,696,0.4897959183673469,220,6.459090909090909
families@0.1,development_main,libero_long,9,0,0,0.0,0.0,,1421,696,0.4897959183673469,221,6.429864253393665
families@0.1,development_main,libero_object,1,31,1377,0.8378378378378378,0.3474640423921272,0.022017045454545456,0,0,,0,inf
families@0.1,development_main,libero_object,2,24,153,0.6486486486486487,0.03860711582134747,0.13559322033898305,1224,1224,1.0,7,174.85714285714286
families@0.1,development_main,libero_object,3,10,17,0.2702702702702703,0.004289679535705274,0.37037037037037035,1360,1224,0.9,21,64.76190476190476
families@0.1,development_main,libero_object,4,2,2,0.05405405405405406,0.0005046681806712087,0.5,1375,1224,0.8901818181818182,29,47.41379310344828
families@0.1,development_main,libero_object,5,1,1,0.02702702702702703,0.00025233409033560434,0.5,1376,1224,0.8895348837209303,30,45.86666666666667
families@0.1,development_main,libero_object,6,0,0,0.0,0.0,,1377,1224,0.8888888888888888,31,44.41935483870968
families@0.1,development_main,libero_object,7,0,0,0.0,0.0,,1377,1224,0.8888888888888888,31,44.41935483870968
families@0.1,development_main,libero_object,8,0,0,0.0,0.0,,1377,1224,0.8888888888888888,31,44.41935483870968
families@0.1,development_main,libero_object,9,0,0,0.0,0.0,,1377,1224,0.8888888888888888,31,44.41935483870968
families@0.1,development_main,libero_spatial,1,125,1898,0.9920634920634921,0.4899328859060403,0.061789421651013345,0,0,,0,inf
families@0.1,development_main,libero_spatial,2,111,517,0.8809523809523809,0.13345379452762002,0.1767515923566879,1381,1381,1.0,14,98.64285714285714
families@0.1,development_main,libero_spatial,3,67,104,0.5317460317460317,0.026845637583892617,0.391812865497076,1794,1381,0.7697881828316611,58,30.93103448275862
families@0.1,development_main,libero_spatial,4,11,3,0.0873015873015873,0.0007743933918430562,0.7857142857142857,1895,1381,0.7287598944591029,114,16.62280701754386
families@0.1,development_main,libero_spatial,5,1,0,0.007936507936507936,0.0,1.0,1898,1381,0.7276080084299262,124,15.306451612903226
families@0.1,development_main,libero_spatial,6,0,0,0.0,0.0,,1898,1381,0.7276080084299262,125,15.184
families@0.1,development_main,libero_spatial,7,0,0,0.0,0.0,,1898,1381,0.7276080084299262,125,15.184
families@0.1,development_main,libero_spatial,8,0,0,0.0,0.0,,1898,1381,0.7276080084299262,125,15.184
families@0.1,development_main,libero_spatial,9,0,0,0.0,0.0,,1898,1381,0.7276080084299262,125,15.184
families@0.1,development_main,_base,0,467,6066,0.9589322381930184,0.4238105219031649,0.07148323894076228,0,4172,,0,
families@0.1,external_8b,pooled,1,545,6618,0.9663120567375887,0.44014365522745413,0.07608543906184559,0,0,,0,inf
families@0.1,external_8b,pooled,2,468,2191,0.8297872340425532,0.1457169459962756,0.17600601729973675,4427,4427,1.0,77,57.493506493506494
families@0.1,external_8b,pooled,3,377,662,0.6684397163120568,0.044027666932694866,0.36284889316650626,5956,4427,0.7432840832773674,168,35.45238095238095
families@0.1,external_8b,pooled,4,208,166,0.36879432624113473,0.011040170258047353,0.5561497326203209,6452,4427,0.6861438313701178,337,19.14540059347181
families@0.1,external_8b,pooled,5,66,42,0.11702127659574468,0.002793296089385475,0.6111111111111112,6576,4427,0.673205596107056,479,13.728601252609604
families@0.1,external_8b,pooled,6,28,14,0.04964539007092199,0.000931098696461825,0.6666666666666666,6604,4427,0.670351302241066,517,12.773694390715667
families@0.1,external_8b,pooled,7,10,7,0.01773049645390071,0.0004655493482309125,0.5882352941176471,6611,4427,0.6696415065799425,535,12.357009345794392
families@0.1,external_8b,pooled,8,2,0,0.0035460992907801418,0.0,1.0,6618,4427,0.6689332124508915,543,12.187845303867404
families@0.1,external_8b,pooled,9,0,0,0.0,0.0,,6618,4427,0.6689332124508915,545,12.143119266055045
families@0.1,external_8b,libero_goal,1,95,1439,0.8962264150943396,0.36954288649203904,0.06192959582790091,0,0,,0,inf
families@0.1,external_8b,libero_goal,2,59,550,0.5566037735849056,0.14124293785310735,0.09688013136288999,889,889,1.0,36,24.694444444444443
families@0.1,external_8b,libero_goal,3,39,130,0.36792452830188677,0.03338469440164355,0.23076923076923078,1309,889,0.679144385026738,56,23.375
families@0.1,external_8b,libero_goal,4,25,7,0.2358490566037736,0.0017976373908577298,0.78125,1432,889,0.6208100558659218,70,20.457142857142856
families@0.1,external_8b,libero_goal,5,4,1,0.03773584905660377,0.00025680534155110427,0.8,1438,889,0.6182197496522949,91,15.802197802197803
families@0.1,external_8b,libero_goal,6,0,0,0.0,0.0,,1439,889,0.6177901320361362,95,15.147368421052631
families@0.1,external_8b,libero_goal,7,0,0,0.0,0.0,,1439,889,0.6177901320361362,95,15.147368421052631
families@0.1,external_8b,libero_goal,8,0,0,0.0,0.0,,1439,889,0.6177901320361362,95,15.147368421052631
families@0.1,external_8b,libero_goal,9,0,0,0.0,0.0,,1439,889,0.6177901320361362,95,15.147368421052631
families@0.1,external_8b,libero_long,1,273,1926,0.9963503649635036,0.5169082125603864,0.12414733969986358,0,0,,0,inf
families@0.1,external_8b,libero_long,2,269,841,0.9817518248175182,0.22571121846484166,0.24234234234234234,1085,1085,1.0,4,271.25
families@0.1,external_8b,libero_long,3,251,371,0.916058394160584,0.09957058507783145,0.40353697749196143,1555,1085,0.6977491961414791,22,70.68181818181819
families@0.1,external_8b,libero_long,4,162,152,0.5912408759124088,0.04079441760601181,0.5159235668789809,1774,1085,0.6116121758737317,111,15.981981981981981
families@0.1,external_8b,libero_long,5,61,41,0.22262773722627738,0.011003757380568975,0.5980392156862745,1885,1085,0.5755968169761273,212,8.891509433962264
families@0.1,external_8b,libero_long,6,28,14,0.10218978102189781,0.003757380568974772,0.6666666666666666,1912,1085,0.5674686192468619,245,7.8040816326530615
families@0.1,external_8b,libero_long,7,10,7,0.0364963503649635,0.001878690284487386,0.5882352941176471,1919,1085,0.5653986451276707,263,7.2965779467680605
families@0.1,external_8b,libero_long,8,2,0,0.0072992700729927005,0.0,1.0,1926,1085,0.563343717549325,271,7.107011070110701
families@0.1,external_8b,libero_long,9,0,0,0.0,0.0,,1926,1085,0.563343717549325,273,7.054945054945055
families@0.1,external_8b,libero_object,1,39,1165,0.8863636363636364,0.32761529808773904,0.03239202657807309,0,0,,0,inf
families@0.1,external_8b,libero_object,2,26,134,0.5909090909090909,0.03768278965129359,0.1625,1031,1031,1.0,13,79.3076923076923
families@0.1,external_8b,libero_object,3,8,10,0.18181818181818182,0.00281214848143982,0.4444444444444444,1155,1031,0.8926406926406927,31,37.25806451612903
families@0.1,external_8b,libero_object,4,5,1,0.11363636363636363,0.00028121484814398203,0.8333333333333334,1164,1031,0.8857388316151202,34,34.23529411764706
families@0.1,external_8b,libero_object,5,1,0,0.022727272727272728,0.0,1.0,1165,1031,0.8849785407725322,38,30.657894736842106
families@0.1,external_8b,libero_object,6,0,0,0.0,0.0,,1165,1031,0.8849785407725322,39,29.871794871794872
families@0.1,external_8b,libero_object,7,0,0,0.0,0.0,,1165,1031,0.8849785407725322,39,29.871794871794872
families@0.1,external_8b,libero_object,8,0,0,0.0,0.0,,1165,1031,0.8849785407725322,39,29.871794871794872
families@0.1,external_8b,libero_object,9,0,0,0.0,0.0,,1165,1031,0.8849785407725322,39,29.871794871794872
families@0.1,external_8b,libero_spatial,1,138,2088,0.9857142857142858,0.5409326424870466,0.06199460916442048,0,0,,0,inf
families@0.1,external_8b,libero_spatial,2,114,666,0.8142857142857143,0.17253886010362696,0.14615384615384616,1422,1422,1.0,24,59.25
families@0.1,external_8b,libero_spatial,3,79,151,0.5642857142857143,0.039119170984455956,0.34347826086956523,1937,1422,0.7341249354672174,59,32.83050847457627
families@0.1,external_8b,libero_spatial,4,16,6,0.11428571428571428,0.0015544041450777201,0.7272727272727273,2082,1422,0.6829971181556196,122,17.065573770491802
families@0.1,external_8b,libero_spatial,5,0,0,0.0,0.0,,2088,1422,0.6810344827586207,138,15.130434782608695
families@0.1,external_8b,libero_spatial,6,0,0,0.0,0.0,,2088,1422,0.6810344827586207,138,15.130434782608695
families@0.1,external_8b,libero_spatial,7,0,0,0.0,0.0,,2088,1422,0.6810344827586207,138,15.130434782608695
families@0.1,external_8b,libero_spatial,8,0,0,0.0,0.0,,2088,1422,0.6810344827586207,138,15.130434782608695
families@0.1,external_8b,libero_spatial,9,0,0,0.0,0.0,,2088,1422,0.6810344827586207,138,15.130434782608695
families@0.1,external_8b,_base,0,545,6618,0.9663120567375887,0.44014365522745413,0.07608543906184559,0,4427,,0,
greedy_top5@0.1,development_main,pooled,1,476,3756,0.9774127310061602,0.2624187801299518,0.11247637051039698,0,0,,0,inf
greedy_top5@0.1,development_main,pooled,2,371,744,0.7618069815195072,0.05198071683085307,0.3327354260089686,3012,3012,1.0,105,28.685714285714287
greedy_top5@0.1,development_main,pooled,3,165,169,0.33880903490759756,0.011807447774750226,0.4940119760479042,3587,3012,0.8396989127404516,311,11.533762057877814
greedy_top5@0.1,development_main,pooled,4,63,32,0.1293634496919918,0.0022357297561657235,0.6631578947368421,3724,3012,0.8088077336197637,413,9.016949152542374
greedy_top5@0.1,development_main,pooled,5,9,3,0.018480492813141684,0.00020959966464053657,0.75,3753,3012,0.8025579536370904,467,8.036402569593148
greedy_top5@0.1,development_main,libero_goal,1,94,854,0.9215686274509803,0.21908671113391484,0.09915611814345991,0,0,,0,inf
greedy_top5@0.1,development_main,libero_goal,2,70,80,0.6862745098039216,0.02052334530528476,0.4666666666666667,774,774,1.0,24,32.25
greedy_top5@0.1,development_main,libero_goal,3,18,20,0.17647058823529413,0.00513083632632119,0.47368421052631576,834,774,0.9280575539568345,76,10.973684210526315
greedy_top5@0.1,development_main,libero_goal,4,0,0,0.0,0.0,,854,774,0.9063231850117096,94,9.085106382978724
greedy_top5@0.1,development_main,libero_goal,5,0,0,0.0,0.0,,854,774,0.9063231850117096,94,9.085106382978724
greedy_top5@0.1,development_main,libero_long,1,221,900,0.9954954954954955,0.3491078355314197,0.19714540588760035,0,0,,0,inf
greedy_top5@0.1,development_main,libero_long,2,163,205,0.7342342342342343,0.0795190069821567,0.4429347826086957,695,695,1.0,58,11.982758620689655
greedy_top5@0.1,development_main,libero_long,3,70,51,0.3153153153153153,0.01978277734678045,0.5785123966942148,849,695,0.8186101295641932,151,5.622516556291391
greedy_top5@0.1,development_main,libero_long,4,28,16,0.12612612612612611,0.0062063615205585725,0.6363636363636364,884,695,0.7861990950226244,193,4.580310880829016
greedy_top5@0.1,development_main,libero_long,5,9,3,0.04054054054054054,0.0011636927851047323,0.75,897,695,0.7748049052396878,212,4.231132075471698
greedy_top5@0.1,development_main,libero_object,1,36,308,0.972972972972973,0.07771889982336613,0.10465116279069768,0,0,,0,inf
greedy_top5@0.1,development_main,libero_object,2,25,34,0.6756756756756757,0.008579359071410548,0.423728813559322,274,274,1.0,11,24.90909090909091
greedy_top5@0.1,development_main,libero_object,3,11,7,0.2972972972972973,0.0017663386323492304,0.6111111111111112,301,274,0.9102990033222591,25,12.04
greedy_top5@0.1,development_main,libero_object,4,0,0,0.0,0.0,,308,274,0.8896103896103896,36,8.555555555555555
greedy_top5@0.1,development_main,libero_object,5,0,0,0.0,0.0,,308,274,0.8896103896103896,36,8.555555555555555
greedy_top5@0.1,development_main,libero_spatial,1,125,1694,0.9920634920634921,0.43727413526071246,0.06871907641561298,0,0,,0,inf
greedy_top5@0.1,development_main,libero_spatial,2,113,425,0.8968253968253969,0.10970573051109964,0.2100371747211896,1269,1269,1.0,12,105.75
greedy_top5@0.1,development_main,libero_spatial,3,66,91,0.5238095238095238,0.02348993288590604,0.42038216560509556,1603,1269,0.7916406737367436,59,27.16949152542373
greedy_top5@0.1,development_main,libero_spatial,4,35,16,0.2777777777777778,0.004130098089829634,0.6862745098039216,1678,1269,0.7562574493444577,90,18.644444444444446
greedy_top5@0.1,development_main,libero_spatial,5,0,0,0.0,0.0,,1694,1269,0.7491145218417946,125,13.552
greedy_top5@0.1,development_main,_base,0,476,3756,0.9774127310061602,0.2624187801299518,0.11247637051039698,0,3012,,0,
greedy_top5@0.1,external_8b,pooled,1,552,4091,0.9787234042553191,0.2720803405160947,0.11888864958001293,0,0,,0,inf
greedy_top5@0.1,external_8b,pooled,2,413,970,0.7322695035460993,0.06451183825485501,0.29862617498192334,3121,3121,1.0,139,22.453237410071942
greedy_top5@0.1,external_8b,pooled,3,213,225,0.3776595744680851,0.014964086193136472,0.4863013698630137,3866,3121,0.8072943610967408,339,11.404129793510325
greedy_top5@0.1,external_8b,pooled,4,90,51,0.1595744680851064,0.003391859537110934,0.6382978723404256,4040,3121,0.7725247524752475,462,8.744588744588745
greedy_top5@0.1,external_8b,pooled,5,17,2,0.030141843971631204,0.00013301409949454643,0.8947368421052632,4089,3121,0.7632673025189533,535,7.642990654205607
greedy_top5@0.1,external_8b,libero_goal,1,99,931,0.9339622641509434,0.23908577298407807,0.09611650485436893,0,0,,0,inf
greedy_top5@0.1,external_8b,libero_goal,2,73,95,0.6886792452830188,0.024396507447354904,0.43452380952380953,836,836,1.0,26,32.15384615384615
greedy_top5@0.1,external_8b,libero_goal,3,18,27,0.16981132075471697,0.006933744221879815,0.4,904,836,0.9247787610619469,81,11.160493827160494
greedy_top5@0.1,external_8b,libero_goal,4,0,0,0.0,0.0,,931,836,0.8979591836734694,99,9.404040404040405
greedy_top5@0.1,external_8b,libero_goal,5,0,0,0.0,0.0,,931,836,0.8979591836734694,99,9.404040404040405
greedy_top5@0.1,external_8b,libero_long,1,273,955,0.9963503649635036,0.2563070316693505,0.22231270358306188,0,0,,0,inf
greedy_top5@0.1,external_8b,libero_long,2,198,242,0.7226277372262774,0.06494900697799248,0.45,713,713,1.0,75,9.506666666666666
greedy_top5@0.1,external_8b,libero_long,3,105,70,0.38321167883211676,0.01878690284487386,0.6,885,713,0.8056497175141243,168,5.267857142857143
greedy_top5@0.1,external_8b,libero_long,4,44,22,0.16058394160583941,0.005904455179817499,0.6666666666666666,933,713,0.7642015005359056,229,4.074235807860262
greedy_top5@0.1,external_8b,libero_long,5,17,2,0.06204379562043796,0.0005367686527106817,0.8947368421052632,953,713,0.7481636935991606,256,3.72265625
greedy_top5@0.1,external_8b,libero_object,1,42,294,0.9545454545454546,0.08267716535433071,0.125,0,0,,0,inf
greedy_top5@0.1,external_8b,libero_object,2,28,39,0.6363636363636364,0.010967379077615299,0.417910447761194,255,255,1.0,14,18.214285714285715
greedy_top5@0.1,external_8b,libero_object,3,12,5,0.2727272727272727,0.00140607424071991,0.7058823529411765,289,255,0.8823529411764706,30,9.633333333333333
greedy_top5@0.1,external_8b,libero_object,4,1,0,0.022727272727272728,0.0,1.0,294,255,0.8673469387755102,41,7.170731707317073
greedy_top5@0.1,external_8b,libero_object,5,0,0,0.0,0.0,,294,255,0.8673469387755102,42,7.0
greedy_top5@0.1,external_8b,libero_spatial,1,138,1911,0.9857142857142858,0.4950777202072539,0.06734992679355783,0,0,,0,inf
greedy_top5@0.1,external_8b,libero_spatial,2,114,594,0.8142857142857143,0.1538860103626943,0.16101694915254236,1317,1317,1.0,24,54.875
greedy_top5@0.1,external_8b,libero_spatial,3,78,123,0.5571428571428572,0.031865284974093265,0.3880597014925373,1788,1317,0.7365771812080537,60,29.8
greedy_top5@0.1,external_8b,libero_spatial,4,45,29,0.32142857142857145,0.007512953367875648,0.6081081081081081,1882,1317,0.6997874601487779,93,20.236559139784948
greedy_top5@0.1,external_8b,libero_spatial,5,0,0,0.0,0.0,,1911,1317,0.6891679748822606,138,13.847826086956522
greedy_top5@0.1,external_8b,_base,0,552,4091,0.9787234042553191,0.2720803405160947,0.11888864958001293,0,3121,,0,
families@0.2,development_main,pooled,1,484,9787,0.9938398357289527,0.6837839726123105,0.04712296757861941,0,0,,0,inf
families@0.2,development_main,pooled,2,470,4958,0.9650924024640657,0.3463983790959268,0.08658806190125276,4829,4829,1.0,14,344.92857142857144
families@0.2,development_main,pooled,3,408,1560,0.837782340862423,0.10899182561307902,0.2073170731707317,8227,4829,0.5869697338033305,76,108.25
families@0.2,development_main,pooled,4,294,390,0.6036960985626283,0.027247956403269755,0.4298245614035088,9397,4829,0.5138874108758115,190,49.45789473684211
families@0.2,development_main,pooled,5,109,91,0.22381930184804927,0.006357856494096276,0.545,9696,4829,0.4980404290429043,375,25.856
families@0.2,development_main,pooled,6,39,29,0.08008213552361396,0.002026130091525187,0.5735294117647058,9758,4829,0.49487599918015984,445,21.92808988764045
families@0.2,development_main,pooled,7,8,9,0.01642710472279261,0.0006287989939216097,0.47058823529411764,9778,4829,0.49386377582327673,476,20.54201680672269
