cohort,quantity,layer,block,step,n,mean,q25,median,q75
development_main,state_index_corr,L14,back,2,221781,-0.2208995521068573,-0.7449237108230591,-0.36421409249305725,0.27782419323921204
development_main,state_index_corr,L14,back,3,221781,-0.2194860279560089,-0.7540296912193298,-0.37005969882011414,0.29277586936950684
development_main,state_index_corr,L14,back,4,221781,-0.21605373919010162,-0.7621104121208191,-0.37388578057289124,0.31444674730300903
development_main,state_index_corr,L14,back,5,221781,-0.21801398694515228,-0.7736402153968811,-0.3862054944038391,0.32616445422172546
development_main,state_index_corr,L14,back,6,221781,-0.20972241461277008,-0.7797252535820007,-0.3820270895957947,0.35448014736175537
development_main,state_index_corr,L14,back,7,221781,-0.19891215860843658,-0.7849838137626648,-0.3735600709915161,0.3901941478252411
development_main,state_index_corr,L14,back,8,221781,-0.19352439045906067,-0.7885403037071228,-0.3704894185066223,0.41216447949409485
development_main,state_index_corr,L14,back,9,221781,-0.18725061416625977,-0.7850741744041443,-0.3639514446258545,0.42424556612968445
development_main,state_index_corr,L15,back,0,221781,-0.18243426084518433,-0.7129498720169067,-0.3042587339878082,0.32815515995025635
development_main,state_index_corr,L15,back,1,221781,-0.19228670001029968,-0.7304935455322266,-0.32593777775764465,0.3282178044319153
development_main,state_index_corr,L15,back,2,221781,-0.19628660380840302,-0.7402505278587341,-0.33917221426963806,0.3329436182975769
development_main,state_index_corr,L15,back,3,221781,-0.19977429509162903,-0.7478742599487305,-0.3510134518146515,0.3368806540966034
development_main,state_index_corr,L15,back,4,221781,-0.19857607781887054,-0.7527894973754883,-0.35432717204093933,0.3467681407928467
development_main,state_index_corr,L15,back,5,221781,-0.20077507197856903,-0.7585467100143433,-0.3639879822731018,0.35171112418174744
development_main,state_index_corr,L15,back,6,221781,-0.19702166318893433,-0.7620921730995178,-0.36390599608421326,0.3656357526779175
development_main,state_index_corr,L15,back,7,221781,-0.19491811096668243,-0.7691394686698914,-0.3624195158481598,0.3793904185295105
development_main,state_index_corr,L15,back,8,221781,-0.19004011154174805,-0.7792491316795349,-0.35902488231658936,0.40366220474243164
development_main,state_index_corr,L15,back,9,221781,-0.18354882299900055,-0.7793745398521423,-0.34826216101646423,0.41651806235313416
development_main,erank_centred,L2,front,0,221781,0.5994086861610413,0.5646727085113525,0.6013249158859253,0.6387737393379211
development_main,erank_centred,L2,front,1,221781,0.607488214969635,0.5732539892196655,0.610004186630249,0.645238995552063
development_main,erank_centred,L2,front,2,221781,0.6110092401504517,0.5779250860214233,0.6138648986816406,0.6482550501823425
development_main,erank_centred,L2,front,3,221781,0.6155673861503601,0.5831242799758911,0.6187724471092224,0.6520842909812927
development_main,erank_centred,L2,front,4,221781,0.6152777671813965,0.5825675129890442,0.6192864775657654,0.6530216336250305
development_main,erank_centred,L2,front,5,221781,0.6064614653587341,0.5710830688476562,0.6111892461776733,0.6480793952941895
development_main,erank_centred,L2,front,6,221781,0.5904542803764343,0.5499184727668762,0.5963332653045654,0.6380035877227783
development_main,erank_centred,L2,front,7,221781,0.5571144819259644,0.5105802416801453,0.562411367893219,0.6085147261619568
development_main,erank_centred,L2,front,8,221781,0.5069816708564758,0.4560581147670746,0.5094828605651855,0.5592342019081116
development_main,erank_centred,L2,front,9,221781,0.4637051820755005,0.4154249429702759,0.4642591178417206,0.5117206573486328
development_main,erank_centred,L3,front,0,221781,0.6202942728996277,0.5817328095436096,0.6254822611808777,0.6621717214584351
development_main,erank_centred,L3,front,1,221781,0.6173948645591736,0.5788714289665222,0.6228488087654114,0.6610003709793091
development_main,erank_centred,L3,front,2,221781,0.613596498966217,0.5734685659408569,0.6193203330039978,0.6600470542907715
development_main,erank_centred,L3,front,3,221781,0.6094821691513062,0.5669499039649963,0.6158685684204102,0.6582268476486206
development_main,erank_centred,L3,front,4,221781,0.6022427082061768,0.5569587349891663,0.6085190176963806,0.6533780097961426
development_main,erank_centred,L3,front,5,221781,0.5903047323226929,0.5414646863937378,0.5951341986656189,0.6443855166435242
development_main,erank_centred,L3,front,6,221781,0.5687188506126404,0.515627384185791,0.5716332793235779,0.6258466243743896
development_main,erank_centred,L3,front,7,221781,0.5344274044036865,0.4786086082458496,0.5347051620483398,0.5914364457130432
development_main,erank_centred,L3,front,8,221781,0.48874473571777344,0.432794988155365,0.48681187629699707,0.5431467294692993
development_main,erank_centred,L3,front,9,221781,0.4541260600090027,0.39927607774734497,0.45339664816856384,0.5084612965583801
development_main,erank_centred,L4,front,0,221781,0.6237279772758484,0.5848808288574219,0.6272461414337158,0.6661360859870911
development_main,erank_centred,L4,front,1,221781,0.6146891713142395,0.5742965936660767,0.617477536201477,0.6585938334465027
development_main,erank_centred,L4,front,2,221781,0.6034653782844543,0.5612801313400269,0.6057218313217163,0.6483070850372314
development_main,erank_centred,L4,front,3,221781,0.5915747284889221,0.5479094386100769,0.592797040939331,0.6375219225883484
development_main,erank_centred,L4,front,4,221781,0.5774952173233032,0.5327211022377014,0.5780171155929565,0.6246110796928406
development_main,erank_centred,L4,front,5,221781,0.558487057685852,0.5115380883216858,0.5584114193916321,0.6066151261329651
development_main,erank_centred,L4,front,6,221781,0.5328636765480042,0.48385894298553467,0.5318796038627625,0.5812423229217529
development_main,erank_centred,L4,front,7,221781,0.49713653326034546,0.4478927254676819,0.4947352707386017,0.544648289680481
development_main,erank_centred,L4,front,8,221781,0.4596930742263794,0.4126133620738983,0.45655226707458496,0.5042685866355896
development_main,erank_centred,L4,front,9,221781,0.4333432614803314,0.3878672420978546,0.4310440719127655,0.47797730565071106
development_main,erank_centred,L5,front,0,221781,0.5817809700965881,0.5424788594245911,0.5858174562454224,0.625167191028595
development_main,erank_centred,L5,front,1,221781,0.5767706632614136,0.5357177257537842,0.5819082856178284,0.6225439310073853
development_main,erank_centred,L5,front,2,221781,0.5681491494178772,0.5267120003700256,0.573651134967804,0.6147368550300598
development_main,erank_centred,L5,front,3,221781,0.5591732859611511,0.5162711143493652,0.5646425485610962,0.6069862842559814
development_main,erank_centred,L5,front,4,221781,0.5479208827018738,0.5044251084327698,0.5535582900047302,0.5967339873313904
development_main,erank_centred,L5,front,5,221781,0.5339914560317993,0.4887641966342926,0.5398659706115723,0.5841050148010254
development_main,erank_centred,L5,front,6,221781,0.5147024989128113,0.46577325463294983,0.5193468928337097,0.5673603415489197
development_main,erank_centred,L5,front,7,221781,0.48491862416267395,0.43170276284217834,0.48626241087913513,0.538422167301178
development_main,erank_centred,L5,front,8,221781,0.4468885660171509,0.39327120780944824,0.44604578614234924,0.4980262517929077
development_main,erank_centred,L5,front,9,221781,0.41745904088020325,0.36835646629333496,0.41617831587791443,0.46465858817100525
development_main,erank_centred,L12,back,0,221781,0.530903160572052,0.4727107882499695,0.5334202647209167,0.5910567045211792
development_main,erank_centred,L12,back,1,221781,0.5139073729515076,0.4547477662563324,0.5138224363327026,0.5735989212989807
development_main,erank_centred,L12,back,2,221781,0.4971855580806732,0.43694600462913513,0.4943838119506836,0.5558608770370483
development_main,erank_centred,L12,back,3,221781,0.4811747074127197,0.4217741787433624,0.4763317406177521,0.5374946594238281
development_main,erank_centred,L12,back,4,221781,0.462885320186615,0.4048757255077362,0.4566536545753479,0.516305685043335
development_main,erank_centred,L12,back,5,221781,0.4442758858203888,0.3883661925792694,0.4373447895050049,0.4942631721496582
development_main,erank_centred,L12,back,6,221781,0.4225185215473175,0.3695898652076721,0.41567346453666687,0.4686686396598816
development_main,erank_centred,L12,back,7,221781,0.39931756258010864,0.35018837451934814,0.39304524660110474,0.44199034571647644
development_main,erank_centred,L12,back,8,221781,0.3774901330471039,0.3324830234050751,0.3718746304512024,0.41746607422828674
development_main,erank_centred,L12,back,9,221781,0.36722034215927124,0.32448628544807434,0.36141204833984375,0.4055573344230652
development_main,erank_centred,L13,back,0,221781,0.4929559528827667,0.43737226724624634,0.493661493062973,0.5491517186164856
development_main,erank_centred,L13,back,1,221781,0.47522053122520447,0.4191565215587616,0.47474417090415955,0.5306276679039001
development_main,erank_centred,L13,back,2,221781,0.45743677020072937,0.4012939929962158,0.4555223286151886,0.5113554000854492
development_main,erank_centred,L13,back,3,221781,0.4407944977283478,0.3860463798046112,0.43770408630371094,0.49237221479415894
development_main,erank_centred,L13,back,4,221781,0.420929878950119,0.36864715814590454,0.4167618155479431,0.4693044424057007
development_main,erank_centred,L13,back,5,221781,0.40141725540161133,0.35205283761024475,0.3970239460468292,0.4460744261741638
development_main,erank_centred,L13,back,6,221781,0.3813285231590271,0.3354608416557312,0.3770110607147217,0.4223578870296478
development_main,erank_centred,L13,back,7,221781,0.3615840971469879,0.31891342997550964,0.3574807345867157,0.3997271955013275
development_main,erank_centred,L13,back,8,221781,0.34600597620010376,0.30560630559921265,0.3415214419364929,0.38187068700790405
development_main,erank_centred,L13,back,9,221781,0.3436588943004608,0.30387431383132935,0.33805781602859497,0.3779735863208771
development_main,erank_centred,L14,back,0,221781,0.5101434588432312,0.45495831966400146,0.5107536911964417,0.5658993721008301
development_main,erank_centred,L14,back,1,221781,0.492152601480484,0.4351535737514496,0.4902651906013489,0.5476427674293518
development_main,erank_centred,L14,back,2,221781,0.47679221630096436,0.41939300298690796,0.4726068079471588,0.5305944681167603
development_main,erank_centred,L14,back,3,221781,0.4607940912246704,0.4043954908847809,0.455165833234787,0.5118958353996277
development_main,erank_centred,L14,back,4,221781,0.4429514408111572,0.388395756483078,0.4365222454071045,0.4911687672138214
development_main,erank_centred,L14,back,5,221781,0.42255809903144836,0.37069255113601685,0.4159015119075775,0.4675208032131195
development_main,erank_centred,L14,back,6,221781,0.4008210003376007,0.3524003326892853,0.39448100328445435,0.4425985813140869
development_main,erank_centred,L14,back,7,221781,0.37871086597442627,0.3339654505252838,0.3731399476528168,0.4179540276527405
development_main,erank_centred,L14,back,8,221781,0.35969090461730957,0.31796449422836304,0.3545043170452118,0.39665845036506653
development_main,erank_centred,L14,back,9,221781,0.35386624932289124,0.31339943408966064,0.34823474287986755,0.38955986499786377
development_main,erank_centred,L15,back,0,221781,0.4488658010959625,0.3864653706550598,0.4540707767009735,0.5151400566101074
development_main,erank_centred,L15,back,1,221781,0.434148371219635,0.3730230927467346,0.43801575899124146,0.49796757102012634
development_main,erank_centred,L15,back,2,221781,0.41983574628829956,0.36082252860069275,0.4223262667655945,0.4807678759098053
development_main,erank_centred,L15,back,3,221781,0.40758323669433594,0.3510885238647461,0.4093761444091797,0.46549543738365173
development_main,erank_centred,L15,back,4,221781,0.39394262433052063,0.3405824303627014,0.3947722911834717,0.44783973693847656
development_main,erank_centred,L15,back,5,221781,0.3823688328266144,0.3325769305229187,0.38225314021110535,0.4319475591182709
development_main,erank_centred,L15,back,6,221781,0.3710044324398041,0.3250662684440613,0.37028273940086365,0.41592937707901
development_main,erank_centred,L15,back,7,221781,0.36180806159973145,0.31981271505355835,0.35949674248695374,0.40157458186149597
development_main,erank_centred,L15,back,8,221781,0.35608670115470886,0.316853791475296,0.3521079123020172,0.3915960490703583
development_main,erank_centred,L15,back,9,221781,0.3576357364654541,0.3185126781463623,0.3530266284942627,0.39194154739379883
development_main,norm_fiedler,L2,front,0,221781,1.105656385421753,1.1043256521224976,1.1062113046646118,1.107636570930481
development_main,norm_fiedler,L2,front,1,221781,1.1057894229888916,1.1044955253601074,1.1063565015792847,1.1077470779418945
development_main,norm_fiedler,L2,front,2,221781,1.1057493686676025,1.104472041130066,1.1063628196716309,1.1077589988708496
development_main,norm_fiedler,L2,front,3,221781,1.1056655645370483,1.1043808460235596,1.1063014268875122,1.1077170372009277
development_main,norm_fiedler,L2,front,4,221781,1.105621576309204,1.1043602228164673,1.1062968969345093,1.1077141761779785
development_main,norm_fiedler,L2,front,5,221781,1.1054874658584595,1.1042009592056274,1.1062114238739014,1.1076685190200806
development_main,norm_fiedler,L2,front,6,221781,1.105443000793457,1.1041113138198853,1.1062240600585938,1.107698917388916
development_main,norm_fiedler,L2,front,7,221781,1.1054002046585083,1.1040171384811401,1.1062352657318115,1.1077461242675781
development_main,norm_fiedler,L2,front,8,221781,1.1053388118743896,1.103883147239685,1.1062413454055786,1.1078346967697144
development_main,norm_fiedler,L2,front,9,221781,1.1055479049682617,1.1040292978286743,1.1064385175704956,1.1080960035324097
development_main,norm_fiedler,L3,front,0,221781,1.1059938669204712,1.1047403812408447,1.1064767837524414,1.107814073562622
development_main,norm_fiedler,L3,front,1,221781,1.1058956384658813,1.1046230792999268,1.1064105033874512,1.1077646017074585
development_main,norm_fiedler,L3,front,2,221781,1.105828046798706,1.1045552492141724,1.1063824892044067,1.1077219247817993
development_main,norm_fiedler,L3,front,3,221781,1.1056461334228516,1.1043347120285034,1.1062440872192383,1.1076383590698242
development_main,norm_fiedler,L3,front,4,221781,1.10547935962677,1.104144811630249,1.1061210632324219,1.1075541973114014
development_main,norm_fiedler,L3,front,5,221781,1.1052985191345215,1.1039226055145264,1.1059961318969727,1.107498049736023
development_main,norm_fiedler,L3,front,6,221781,1.1051549911499023,1.1037507057189941,1.1059179306030273,1.1074944734573364
development_main,norm_fiedler,L3,front,7,221781,1.1049922704696655,1.1035504341125488,1.1058636903762817,1.107513666152954
development_main,norm_fiedler,L3,front,8,221781,1.1046195030212402,1.1030631065368652,1.1056255102157593,1.1074589490890503
development_main,norm_fiedler,L3,front,9,221781,1.1042219400405884,1.1025195121765137,1.1053502559661865,1.1073707342147827
development_main,norm_fiedler,L4,front,0,221781,1.1060882806777954,1.1047441959381104,1.1066086292266846,1.1079820394515991
development_main,norm_fiedler,L4,front,1,221781,1.106025218963623,1.1046570539474487,1.106595754623413,1.1079918146133423
development_main,norm_fiedler,L4,front,2,221781,1.1057355403900146,1.1042827367782593,1.1063858270645142,1.1078860759735107
development_main,norm_fiedler,L4,front,3,221781,1.1054282188415527,1.103879451751709,1.1061869859695435,1.1077766418457031
development_main,norm_fiedler,L4,front,4,221781,1.1051138639450073,1.1034661531448364,1.105972170829773,1.1076767444610596
development_main,norm_fiedler,L4,front,5,221781,1.1047390699386597,1.1030033826828003,1.1057196855545044,1.1075236797332764
development_main,norm_fiedler,L4,front,6,221781,1.1043353080749512,1.1025245189666748,1.105491042137146,1.1074119806289673
development_main,norm_fiedler,L4,front,7,221781,1.1039164066314697,1.102073073387146,1.1053119897842407,1.1073442697525024
development_main,norm_fiedler,L4,front,8,221781,1.1034598350524902,1.101577877998352,1.1051914691925049,1.1073161363601685
development_main,norm_fiedler,L4,front,9,221781,1.1030058860778809,1.101181983947754,1.1050691604614258,1.1072653532028198
development_main,norm_fiedler,L5,front,0,221781,1.104913592338562,1.1030197143554688,1.105759859085083,1.107814073562622
development_main,norm_fiedler,L5,front,1,221781,1.1047792434692383,1.1028493642807007,1.1057273149490356,1.1077897548675537
development_main,norm_fiedler,L5,front,2,221781,1.1043745279312134,1.1023186445236206,1.1054857969284058,1.107688069343567
development_main,norm_fiedler,L5,front,3,221781,1.1038960218429565,1.1017060279846191,1.105209231376648,1.1075513362884521
development_main,norm_fiedler,L5,front,4,221781,1.1034008264541626,1.1011136770248413,1.1049515008926392,1.1074249744415283
development_main,norm_fiedler,L5,front,5,221781,1.1028550863265991,1.100431203842163,1.1046751737594604,1.1072801351547241
development_main,norm_fiedler,L5,front,6,221781,1.1023719310760498,1.0998831987380981,1.104553461074829,1.1072319746017456
development_main,norm_fiedler,L5,front,7,221781,1.1017372608184814,1.099126935005188,1.1043660640716553,1.1071912050247192
development_main,norm_fiedler,L5,front,8,221781,1.1010023355484009,1.0982214212417603,1.104095458984375,1.107127070426941
development_main,norm_fiedler,L5,front,9,221781,1.100475549697876,1.0975240468978882,1.1036165952682495,1.1068788766860962
development_main,norm_fiedler,L12,back,0,221781,1.0978565216064453,1.0943503379821777,1.1004514694213867,1.10403573513031
development_main,norm_fiedler,L12,back,1,221781,1.0969483852386475,1.0930875539779663,1.0997116565704346,1.103677749633789
development_main,norm_fiedler,L12,back,2,221781,1.095561146736145,1.0911850929260254,1.0985677242279053,1.1030738353729248
development_main,norm_fiedler,L12,back,3,221781,1.0939441919326782,1.0890536308288574,1.0971882343292236,1.102321982383728
development_main,norm_fiedler,L12,back,4,221781,1.0920524597167969,1.086549162864685,1.095605492591858,1.1013957262039185
development_main,norm_fiedler,L12,back,5,221781,1.0899035930633545,1.0837223529815674,1.0937682390213013,1.1003179550170898
development_main,norm_fiedler,L12,back,6,221781,1.0873680114746094,1.0803842544555664,1.091591477394104,1.0990060567855835
development_main,norm_fiedler,L12,back,7,221781,1.0841419696807861,1.0762149095535278,1.0888512134552002,1.09731924533844
development_main,norm_fiedler,L12,back,8,221781,1.0798152685165405,1.0705727338790894,1.0849708318710327,1.0948010683059692
development_main,norm_fiedler,L12,back,9,221781,1.0735639333724976,1.0626611709594727,1.0792100429534912,1.0908353328704834
development_main,norm_fiedler,L13,back,0,221781,1.0950125455856323,1.090840220451355,1.0979368686676025,1.1023664474487305
development_main,norm_fiedler,L13,back,1,221781,1.0938321352005005,1.089228630065918,1.0970109701156616,1.1019026041030884
development_main,norm_fiedler,L13,back,2,221781,1.0920450687408447,1.0868011713027954,1.0955814123153687,1.101111650466919
development_main,norm_fiedler,L13,back,3,221781,1.0899255275726318,1.083966612815857,1.0938175916671753,1.1000956296920776
development_main,norm_fiedler,L13,back,4,221781,1.0875822305679321,1.0808444023132324,1.0918338298797607,1.0988943576812744
development_main,norm_fiedler,L13,back,5,221781,1.084768533706665,1.0771037340164185,1.089388132095337,1.0973678827285767
development_main,norm_fiedler,L13,back,6,221781,1.0816855430603027,1.0730557441711426,1.0866340398788452,1.0956367254257202
development_main,norm_fiedler,L13,back,7,221781,1.0776394605636597,1.0677558183670044,1.0830222368240356,1.0933057069778442
development_main,norm_fiedler,L13,back,8,221781,1.0721434354782104,1.060913324356079,1.078080415725708,1.0898878574371338
development_main,norm_fiedler,L13,back,9,221781,1.0646121501922607,1.051988959312439,1.0714811086654663,1.0849639177322388
development_main,norm_fiedler,L14,back,0,221781,1.0950082540512085,1.0907220840454102,1.0980273485183716,1.1026220321655273
development_main,norm_fiedler,L14,back,1,221781,1.094006061553955,1.0892901420593262,1.0972346067428589,1.1022655963897705
development_main,norm_fiedler,L14,back,2,221781,1.0924036502838135,1.0871410369873047,1.0959135293960571,1.1015305519104004
development_main,norm_fiedler,L14,back,3,221781,1.0904256105422974,1.084488868713379,1.0942796468734741,1.1005679368972778
development_main,norm_fiedler,L14,back,4,221781,1.0883513689041138,1.0817627906799316,1.0924793481826782,1.0994799137115479
development_main,norm_fiedler,L14,back,5,221781,1.0855821371078491,1.0781359672546387,1.090051531791687,1.0979633331298828
development_main,norm_fiedler,L14,back,6,221781,1.082283854484558,1.0739264488220215,1.0871354341506958,1.0960783958435059
development_main,norm_fiedler,L14,back,7,221781,1.0777521133422852,1.0681848526000977,1.0831562280654907,1.0934771299362183
development_main,norm_fiedler,L14,back,8,221781,1.0711215734481812,1.059875726699829,1.0772169828414917,1.0894427299499512
development_main,norm_fiedler,L14,back,9,221781,1.0614452362060547,1.047846794128418,1.0685031414031982,1.083248496055603
development_main,norm_fiedler,L15,back,0,221781,1.0867414474487305,1.0822054147720337,1.0933632850646973,1.0995980501174927
development_main,norm_fiedler,L15,back,1,221781,1.085019588470459,1.0801161527633667,1.0921798944473267,1.0989407300949097
development_main,norm_fiedler,L15,back,2,221781,1.0823581218719482,1.0769009590148926,1.0902882814407349,1.0977959632873535
development_main,norm_fiedler,L15,back,3,221781,1.0794745683670044,1.0734764337539673,1.0881894826889038,1.0964932441711426
development_main,norm_fiedler,L15,back,4,221781,1.0763651132583618,1.069707989692688,1.085840106010437,1.0949957370758057
development_main,norm_fiedler,L15,back,5,221781,1.072776436805725,1.0652880668640137,1.082950234413147,1.0930776596069336
development_main,norm_fiedler,L15,back,6,221781,1.0692518949508667,1.0606735944747925,1.0796723365783691,1.0908260345458984
development_main,norm_fiedler,L15,back,7,221781,1.0654659271240234,1.055357575416565,1.0752195119857788,1.087677001953125
development_main,norm_fiedler,L15,back,8,221781,1.0601038932800293,1.0479772090911865,1.0687307119369507,1.0828371047973633
development_main,norm_fiedler,L15,back,9,221781,1.0500108003616333,1.0345933437347412,1.0582950115203857,1.075102686882019
development_main,token_differentiation,L2,front,0,221781,0.004015686456114054,0.0029680728912353516,0.003670215606689453,0.004683732986450195
development_main,token_differentiation,L2,front,1,221781,0.003915438894182444,0.0029108524322509766,0.0035848617553710938,0.00457000732421875
development_main,token_differentiation,L2,front,2,221781,0.003954879008233547,0.002917766571044922,0.003648042678833008,0.004647731781005859
development_main,token_differentiation,L2,front,3,221781,0.004019593354314566,0.002939939498901367,0.0037326812744140625,0.004748821258544922
development_main,token_differentiation,L2,front,4,221781,0.004020371939986944,0.0028994083404541016,0.003774881362915039,0.004780292510986328
development_main,token_differentiation,L2,front,5,221781,0.004015997052192688,0.002862691879272461,0.003780841827392578,0.004802227020263672
development_main,token_differentiation,L2,front,6,221781,0.003896594513207674,0.0027360916137695312,0.0036509037017822266,0.004702568054199219
development_main,token_differentiation,L2,front,7,221781,0.0037023129407316446,0.0025327205657958984,0.003412961959838867,0.004506826400756836
development_main,token_differentiation,L2,front,8,221781,0.0035029968712478876,0.0023365020751953125,0.003173351287841797,0.004317522048950195
development_main,token_differentiation,L2,front,9,221781,0.0032653738744556904,0.002186298370361328,0.0029058456420898438,0.00403141975402832
development_main,token_differentiation,L3,front,0,221781,0.003346157493069768,0.0024335384368896484,0.0031092166900634766,0.003927707672119141
development_main,token_differentiation,L3,front,1,221781,0.0033986764028668404,0.0024797916412353516,0.0031549930572509766,0.004004240036010742
development_main,token_differentiation,L3,front,2,221781,0.0034664571285247803,0.002521038055419922,0.0032067298889160156,0.00409698486328125
development_main,token_differentiation,L3,front,3,221781,0.0035801881458610296,0.002595186233520508,0.0033006668090820312,0.0042667388916015625
development_main,token_differentiation,L3,front,4,221781,0.003660699585452676,0.0026383399963378906,0.003361225128173828,0.004415273666381836
development_main,token_differentiation,L3,front,5,221781,0.003723923582583666,0.002662181854248047,0.0033922195434570312,0.004581451416015625
development_main,token_differentiation,L3,front,6,221781,0.003689885837957263,0.002603769302368164,0.00330352783203125,0.004624605178833008
development_main,token_differentiation,L3,front,7,221781,0.0036417259834706783,0.0024976730346679688,0.003175497055053711,0.0045948028564453125
development_main,token_differentiation,L3,front,8,221781,0.0036665068473666906,0.002407073974609375,0.0031168460845947266,0.004589557647705078
development_main,token_differentiation,L3,front,9,221781,0.0037391262594610453,0.002408266067504883,0.003176450729370117,0.004578590393066406
development_main,token_differentiation,L4,front,0,221781,0.0029120855033397675,0.0021729469299316406,0.0028040409088134766,0.003468036651611328
development_main,token_differentiation,L4,front,1,221781,0.0029422780498862267,0.002196788787841797,0.002825021743774414,0.0035212039947509766
development_main,token_differentiation,L4,front,2,221781,0.003146321512758732,0.002354145050048828,0.0030317306518554688,0.0037698745727539062
development_main,token_differentiation,L4,front,3,221781,0.00333853205665946,0.0024962425231933594,0.0032148361206054688,0.004002809524536133
development_main,token_differentiation,L4,front,4,221781,0.003529635490849614,0.0026388168334960938,0.0034127235412597656,0.004242420196533203
development_main,token_differentiation,L4,front,5,221781,0.0036964856553822756,0.0027370452880859375,0.0035538673400878906,0.0044596195220947266
development_main,token_differentiation,L4,front,6,221781,0.0038183198776096106,0.002779245376586914,0.0036187171936035156,0.004632711410522461
development_main,token_differentiation,L4,front,7,221781,0.0038875523023307323,0.002735137939453125,0.003589630126953125,0.00473475456237793
development_main,token_differentiation,L4,front,8,221781,0.004025103058665991,0.002703428268432617,0.003608226776123047,0.004908561706542969
development_main,token_differentiation,L4,front,9,221781,0.004231546074151993,0.002767801284790039,0.0037660598754882812,0.005114078521728516
development_main,token_differentiation,L5,front,0,221781,0.00397998932749033,0.002958059310913086,0.0038480758666992188,0.004866123199462891
development_main,token_differentiation,L5,front,1,221781,0.004007523879408836,0.0029647350311279297,0.0038514137268066406,0.004903554916381836
development_main,token_differentiation,L5,front,2,221781,0.004244944546371698,0.003110647201538086,0.0040645599365234375,0.005218982696533203
development_main,token_differentiation,L5,front,3,221781,0.0045048538595438,0.003264904022216797,0.004300355911254883,0.005562782287597656
development_main,token_differentiation,L5,front,4,221781,0.004752701614052057,0.0034155845642089844,0.004518747329711914,0.005880594253540039
development_main,token_differentiation,L5,front,5,221781,0.004956921096891165,0.003506183624267578,0.004649162292480469,0.006159782409667969
development_main,token_differentiation,L5,front,6,221781,0.005092778708785772,0.003476381301879883,0.004633903503417969,0.006367206573486328
development_main,token_differentiation,L5,front,7,221781,0.005335221532732248,0.0033774375915527344,0.0045680999755859375,0.006642341613769531
development_main,token_differentiation,L5,front,8,221781,0.0057709296233952045,0.0032351016998291016,0.00451970100402832,0.006986379623413086
development_main,token_differentiation,L5,front,9,221781,0.006305619142949581,0.003282308578491211,0.004654884338378906,0.007357120513916016
development_main,token_differentiation,L12,back,0,221781,0.001841975376009941,0.0010204315185546875,0.0014891624450683594,0.0023615360260009766
development_main,token_differentiation,L12,back,1,221781,0.001916002482175827,0.00104522705078125,0.001550912857055664,0.0024657249450683594
development_main,token_differentiation,L12,back,2,221781,0.0020519988611340523,0.0011014938354492188,0.0016627311706542969,0.002652883529663086
development_main,token_differentiation,L12,back,3,221781,0.0022248346358537674,0.0011816024780273438,0.001806497573852539,0.002885103225708008
development_main,token_differentiation,L12,back,4,221781,0.0024183408822864294,0.0012764930725097656,0.0019686222076416016,0.0031442642211914062
development_main,token_differentiation,L12,back,5,221781,0.0026551703922450542,0.001394033432006836,0.002160310745239258,0.0034546852111816406
development_main,token_differentiation,L12,back,6,221781,0.002917799400165677,0.001516580581665039,0.0023641586303710938,0.0038051605224609375
development_main,token_differentiation,L12,back,7,221781,0.003284785198047757,0.0016832351684570312,0.002641916275024414,0.004290342330932617
development_main,token_differentiation,L12,back,8,221781,0.0038261248264461756,0.0019488334655761719,0.003071308135986328,0.005008220672607422
development_main,token_differentiation,L12,back,9,221781,0.004674598108977079,0.0024559497833251953,0.0038390159606933594,0.00609278678894043
development_main,token_differentiation,L13,back,0,221781,0.002025291556492448,0.0011746883392333984,0.0016946792602539062,0.0025932788848876953
development_main,token_differentiation,L13,back,1,221781,0.002100416226312518,0.0011894702911376953,0.00174713134765625,0.0027031898498535156
development_main,token_differentiation,L13,back,2,221781,0.0022497493773698807,0.0012440681457519531,0.001859903335571289,0.002907276153564453
development_main,token_differentiation,L13,back,3,221781,0.0024440279230475426,0.0013270378112792969,0.0020096302032470703,0.003168821334838867
development_main,token_differentiation,L13,back,4,221781,0.0026493545155972242,0.0014145374298095703,0.0021686553955078125,0.0034492015838623047
development_main,token_differentiation,L13,back,5,221781,0.002917409408837557,0.001539468765258789,0.002374410629272461,0.003811359405517578
development_main,token_differentiation,L13,back,6,221781,0.0032192119397222996,0.001682281494140625,0.0026023387908935547,0.004219770431518555
development_main,token_differentiation,L13,back,7,221781,0.0036427020095288754,0.0018811225891113281,0.0029201507568359375,0.004796743392944336
development_main,token_differentiation,L13,back,8,221781,0.004254801198840141,0.002209901809692383,0.003408193588256836,0.005604743957519531
development_main,token_differentiation,L13,back,9,221781,0.005190110765397549,0.0028226375579833984,0.004259586334228516,0.006738185882568359
development_main,token_differentiation,L14,back,0,221781,0.0017880040686577559,0.0010046958923339844,0.00145721435546875,0.002306699752807617
development_main,token_differentiation,L14,back,1,221781,0.0018356206128373742,0.0010061264038085938,0.0014903545379638672,0.002385377883911133
development_main,token_differentiation,L14,back,2,221781,0.0019609015434980392,0.001056671142578125,0.0015916824340820312,0.0025634765625
development_main,token_differentiation,L14,back,3,221781,0.002120335353538394,0.0011296272277832031,0.0017213821411132812,0.002777576446533203
development_main,token_differentiation,L14,back,4,221781,0.0022943061776459217,0.0012133121490478516,0.0018644332885742188,0.0030095577239990234
