corpus,suite,task,event,event_settling,control_settling,event_responsiveness,control_responsiveness,event_coherence,control_coherence
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,loop,0.04068487010076205,0.4478746418756943,0.27786210999199984,0.3584005141985818,0.1474497651484145,0.6023374716586435
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,loop,0.16553626069500482,0.18146588967497582,0.8823668177808776,0.6129766764446449,0.3357792979789121,0.22565566794649417
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,loop,0.16308055117036002,0.9079401274630182,0.5725143079858048,0.11853576483620176,0.3357792979789121,0.487721452376776
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,loop,9.744879066020395e-06,0.4271511820538307,0.75153336478697,0.5498553816488543,0.2619910736907755,0.2692373657642909
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,loop,0.4815626888070319,0.6464265528464791,0.38725922583027345,0.6658358803941277,0.2619910736907755,0.2876201056344891
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,loop,0.35758833732873374,0.4870120251807674,0.8696075816939834,0.4476707214506964,0.487721452376776,0.24166715391061996
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,loop,0.055477596523027195,0.47863087233373147,0.5123694845022462,0.7999094486919878,0.1474497651484145,0.19186970818263577
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,loop,0.4815626888070319,0.33693754646219126,0.7511846396849167,0.6358474752595658,0.487721452376776,0.3739931451736398
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,static,0.0431210898672747,0.642224560993198,0.048113807462717186,0.7998789718763462,0.3357792979789121,0.2735407043598589
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,static,9.744879066020395e-06,0.040714104737960166,0.05968327555437035,0.07945804016492647,0.487721452376776,0.4117503751778441
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,static,9.744879066020395e-06,0.040714104737960166,0.07359125315391085,0.07945804016492647,0.487721452376776,0.4117503751778441
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,static,9.744879066020395e-06,0.040714104737960166,0.0769349114853638,0.07945804016492647,0.3357792979789121,0.4117503751778441
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,static,0.0653004346216064,0.040714104737960166,0.10641243922952266,0.07945804016492647,0.2619910736907755,0.4117503751778441
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,static,0.14807343740864176,0.1694954658469831,0.05412418716281359,0.5313823287217614,0.487721452376776,0.2381383939882449
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,0.49939581749790485,0.3573739499892807,0.7338509507887341,0.7825083591458286,0.487721452376776,0.437074067577488
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,0.7479487029565963,0.024950138702112008,0.9474963588996698,0.6253974440501343,0.3357792979789121,0.09009790355168358
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,9.744879066020395e-06,0.33875473438707954,0.6701778498020472,0.7193480891915732,0.1474497651484145,0.25664438337653567
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,0.14481864780058085,0.3573739499892807,0.5656833986338181,0.7825083591458286,0.3357792979789121,0.437074067577488
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,9.744879066020395e-06,0.33875473438707954,0.5921249666659829,0.7193480891915732,0.19927303202167262,0.25664438337653567
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,0.6721140540645891,0.5818219025901887,0.8052370305031898,0.795033744281934,0.19927303202167262,0.17909333645169465
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,0.40284355571147357,0.5818219025901887,0.7811955117028042,0.795033744281934,0.2619910736907755,0.17909333645169465
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,0.12643980588200898,0.5904090900231929,0.4707276046688137,0.5327432357586822,0.2619910736907755,0.36616772885848486
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,0.06019411799099572,0.13180598595438095,0.772662003323145,0.5484796269325183,0.487721452376776,0.277053408433868
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,0.009286869749946414,0.18678009705899545,0.5750169234240703,0.6197050195901455,0.19927303202167262,0.43964671565092545
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,0.999990255120934,0.5534492695517077,0.20696834806867834,0.60991580779679,0.1474497651484145,0.47776775447359565
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,0.999990255120934,0.021097663177999965,0.6128228271349155,0.5982994522964574,0.1474497651484145,0.1481367791225711
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,0.999990255120934,0.10111286518934298,0.6978707255533447,0.619828099037929,0.8664074528835097,0.23320470092966147
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,0.999990255120934,0.021097663177999965,0.6192434716609572,0.5982994522964574,0.1474497651484145,0.1481367791225711
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,0.3493636593969869,0.8470200159816016,0.7275328724691789,0.5444111674085623,0.3357792979789121,0.5444074139039935
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,9.744879066020395e-06,0.3946996210634169,0.8403351863627971,0.5653727695513168,0.3357792979789121,0.48315249622037915
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,0.03735212146017264,0.23293184431581204,0.14575683603766232,0.7137069478348274,0.19927303202167262,0.8664074528835097
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,0.04181527607242397,0.930723654719445,0.3972286611007405,0.40713655664731585,0.2619910736907755,0.487721452376776
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,0.029907033853709852,0.8675183690970395,0.4156290385443804,0.13646433773000471,0.19927303202167262,0.8664074528835097
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,0.022306028182190296,0.01671246759827716,0.10427906213460789,0.0697142505487292,0.1474497651484145,0.06142197275331813
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,0.037605488315889946,0.01671246759827716,0.22167634207881187,0.0697142505487292,0.19927303202167262,0.06142197275331813
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,loop,0.03234325362022261,0.930723654719445,0.3537816160331494,0.40713655664731585,0.19927303202167262,0.487721452376776
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,static,9.744879066020395e-06,0.5,0.06099612299739482,0.6631315514164393,0.487721452376776,0.3748562630337757
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,static,0.1646982010953244,0.34094408388391895,0.016051611315103898,0.06446286077663131,0.487721452376776,0.487721452376776
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,static,9.744879066020395e-06,0.34094408388391895,0.03601099509733533,0.06446286077663131,0.487721452376776,0.487721452376776
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,static,0.1993315012960689,0.4104835408992574,0.04118033190424419,0.059273010728425196,0.487721452376776,0.8664074528835097
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,static,0.10868463622366442,0.4104835408992574,0.028174936921783012,0.059273010728425196,0.487721452376776,0.8664074528835097
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,static,0.999990255120934,0.4104835408992574,0.05112925393341402,0.059273010728425196,0.487721452376776,0.8664074528835097
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,static,0.212019333840067,0.4104835408992574,0.04429834458142731,0.059273010728425196,0.487721452376776,0.8664074528835097
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,static,0.999990255120934,0.34094408388391895,0.05326263102832879,0.06446286077663131,0.487721452376776,0.487721452376776
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,loop,9.744879066020395e-06,0.570385869368504,0.9652197993805001,0.9491608619077899,0.3357792979789121,0.20645918427009466
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,loop,0.999990255120934,0.4563401575329308,0.8886233563765411,0.8983759373818658,0.3357792979789121,0.23666830937485211
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,loop,0.11786431230388428,0.03922313824085444,0.9826765677244661,0.44188598740486984,0.2619910736907755,0.19927303202167262
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,loop,0.6852891305618898,0.0918259954393966,0.681234486861269,0.6564955178567766,0.19927303202167262,0.1351809624042566
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,loop,9.744879066020395e-06,0.09619657370052037,0.499199983589407,0.3884900203081089,0.1474497651484145,0.17336139858504357
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,loop,0.07401235650665572,0.09619657370052037,0.5356109868920388,0.3884900203081089,0.1474497651484145,0.17336139858504357
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,loop,9.744879066020395e-06,0.09619657370052037,0.5297236866397259,0.3884900203081089,0.1474497651484145,0.17336139858504357
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,loop,0.24686702138026462,0.49737862753123235,0.973978953414429,0.5769349114853637,0.487721452376776,0.40265353056968567
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,loop,0.03631916427917126,0.043666803094973616,0.9552298508687358,0.562401280026257,0.1474497651484145,0.03935956654777914
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,loop,0.999990255120934,0.36910400013364414,0.993425506164229,0.9210137643849103,0.022754292619228594,0.20082942842107904
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,static,0.04101619598900774,0.37315090919721683,0.03326222076350284,0.6907475025128721,0.2619910736907755,0.2365861739655811
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,loop,0.9386559862792103,0.05352862070981701,0.6655008307862725,0.393597817391126,0.3357792979789121,0.09837455417178273
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,loop,9.744879066020395e-06,0.1504149926356557,0.9089109520195287,0.8977957056994577,0.487721452376776,0.44430940826310067
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,loop,0.023494903428248448,9.744879066020395e-06,0.6995322980984225,0.7777903136474594,0.19927303202167262,0.1474497651484145
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,loop,9.744879066020395e-06,0.732727201855425,0.29730866274179985,0.4628915464932614,0.487721452376776,0.3357792979789121
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,loop,0.999990255120934,0.999990255120934,0.11494594760918173,0.06815524421013765,0.487721452376776,0.8664074528835097
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,static,9.744879066020395e-06,0.001822292385351476,0.037713594125007695,0.07080145233748385,0.8664074528835097,0.2619910736907755
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,loop,0.26286811280672007,0.3097326283609392,0.6816857781698086,0.8405256664605575,0.3357792979789121,0.29519605304555313
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,loop,0.999990255120934,0.26383424795983995,0.678690844940409,0.664753562710444,0.487721452376776,0.5418194524491666
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,loop,0.03017989046755931,0.5862519246136155,0.3258220681449876,0.08342735235594576,0.09837455417178273,0.3434972421992243
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,loop,0.999990255120934,0.7246974215049992,0.7522103017497794,0.5772118402428768,0.3357792979789121,0.6770644526301428
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,loop,0.999990255120934,9.744879066020395e-06,0.10616628033395557,0.07758107858622741,0.487721452376776,0.2930480032742794
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,loop,0.017277670584108007,0.2673702469352355,0.8755974481527826,0.3961619725532831,0.09837455417178273,0.3748562630337757
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,loop,0.02020113430392334,0.999990255120934,0.43938337196660443,0.22785082770928636,0.09837455417178273,0.487721452376776
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,loop,0.2835272564267477,0.22134323413046442,0.922490717758313,0.9285831504235984,0.19927303202167262,0.17530062951918768
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,loop,0.7735192656259136,0.8441390120920028,0.6038790539293114,0.7490366102747894,0.487721452376776,0.6500154525939477
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,static,0.999990255120934,0.771654745431276,0.060401238999774357,0.41505466778805716,0.8664074528835097,0.48772145237677594
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,static,9.744879066020395e-06,0.3333365816263553,0.06276026174895895,0.45538370017846524,0.1474497651484145,0.3707439240679023
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,static,0.2720867684032041,0.3333365816263553,0.0669244497323022,0.45538370017846524,0.1474497651484145,0.3707439240679023
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,static,0.9348944629597147,0.3333365816263553,0.06154998051242077,0.45538370017846524,0.3357792979789121,0.3707439240679023
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,static,9.744879066020395e-06,0.3333365816263553,0.05221645572216866,0.45538370017846524,0.1474497651484145,0.3707439240679023
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,static,0.09767292287902707,0.3333365816263553,0.04706763215655706,0.45538370017846524,0.2619910736907755,0.3707439240679023
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,static,0.2384474458671968,0.2673702469352355,0.4850253338530021,0.3961619725532831,0.2619910736907755,0.3748562630337757
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,static,0.0508195443294549,0.005125806388742715,0.06358079140084925,0.19449629735994584,0.1474497651484145,0.31758560876259523
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,static,0.999990255120934,0.07212184996784188,0.06150895402982625,0.06276026174895895,0.487721452376776,0.487721452376776
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,static,0.4540821298407687,0.9038602714273649,0.06044226548236887,0.0729895314091913,0.487721452376776,0.7401787860479319
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,static,0.5652322204681439,0.02871166202160765,0.04971384028390326,0.12022468836967597,0.487721452376776,0.3111832232161999
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,static,0.9042175836597868,0.9038602714273649,0.044667582924777946,0.0729895314091913,0.8664074528835097,0.7401787860479319
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,static,9.744879066020395e-06,0.0863818563344962,0.04384705327288765,0.2759065143216613,0.487721452376776,0.1474497651484145
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,static,0.09767292287902707,0.032109376522637345,0.01888243861412542,0.637643849104597,0.8664074528835097,0.2619910736907755
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,static,0.37836441949755406,0.4145227932721355,0.055252415434162754,0.47344560914070033,0.487721452376776,0.5669668089419011
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,static,0.12185971272096519,0.24613476332473,0.061673059960204314,0.5061188068326676,0.1474497651484145,0.4122069923683676
grid50x8,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,static,9.744879066020395e-06,0.9028143210742755,0.0677449793841925,0.07982727850827709,0.487721452376776,0.487721452376776
grid50x8,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,static,0.999990255120934,9.744879066020395e-06,0.10023795359904819,0.06518082422203532,0.487721452376776,0.487721452376776
grid50x8,libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket,loop,0.9960923034945136,0.17726909509052993,0.8761718189091058,0.8847199796039773,0.1474497651484145,0.056360204141295174
grid50x8,libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket,loop,0.18964509150441444,0.32623711239743514,0.8281913475148208,0.8665757246302489,0.03935956654777914,0.04449706679140112
grid50x8,libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket,loop,0.929593248747783,0.9938120017930577,0.9894664505938583,0.6948798949722046,0.19927303202167262,0.7602818219025902
grid50x8,libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket,loop,9.744879066020395e-06,0.5040265840300922,0.9958255553960081,0.9518041395720938,0.19927303202167262,0.2538404568399306
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,0.999990255120934,0.40001364283069246,0.8910028923670229,0.9809698660485344,0.1474497651484145,0.1785437252723694
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,9.744879066020395e-06,0.6154066538034263,0.9999897433793514,0.8773615869043467,0.06142197275331813,0.188908378647021
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,0.6128262098267361,0.3276666861564248,0.981630392418306,0.9527939034646864,0.19927303202167262,0.17336139858504357
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,0.06549533220292736,0.9974517141242277,0.8122935855094463,0.5108463763359248,0.09837455417178273,0.9845348769221774
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,9.744879066020395e-06,0.3276666861564248,0.9807483230425239,0.9527939034646864,0.09837455417178273,0.17336139858504357
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,9.744879066020395e-06,0.3276666861564248,0.9751071816857781,0.9527939034646864,0.2619910736907755,0.17336139858504357
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,0.4697324056208463,0.07335944960923033,0.9262446409157111,0.8072421998399967,0.06142197275331813,0.07103529595197725
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,0.999990255120934,0.20000584692743956,0.6726599519990154,0.7567191121869167,0.06142197275331813,0.16946929388606286
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,0.4411799099573175,0.20000584692743956,0.8087242815237236,0.7567191121869167,0.1474497651484145,0.16946929388606286
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,9.744879066020395e-06,0.4120037420335614,0.9924203573406634,0.9973127653900593,0.19927303202167262,0.19927303202167262
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,0.6787600615876357,0.4120037420335614,0.9918664998256375,0.9973127653900593,0.19927303202167262,0.19927303202167262
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,0.6432302325128145,0.4120037420335614,0.9899382551436953,0.9973127653900593,0.19927303202167262,0.19927303202167262
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,0.3246506460854821,0.4120037420335614,0.9991281872448665,0.9973127653900593,0.09837455417178273,0.19927303202167262
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,0.029809585063049315,0.3619930226665887,0.9902459537631542,0.8640895197850212,0.1474497651484145,0.2619910736907755
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,0.2643298446666277,0.19839599290572807,0.9747584565837248,0.9777123633305299,0.19927303202167262,0.19927303202167262
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,0.5847024888421135,0.19839599290572807,0.9708814539785432,0.9777123633305299,0.19927303202167262,0.19927303202167262
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,0.08946773470541236,0.19839599290572807,0.9815073129705225,0.9777123633305299,0.19927303202167262,0.19927303202167262
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,9.744879066020395e-06,0.19839599290572807,0.9623274323575868,0.9777123633305299,0.19927303202167262,0.19927303202167262
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,9.744879066020395e-06,0.042068642928141275,0.9005620628115448,0.87307431947322,0.03935956654777914,0.03935956654777914
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,0.999990255120934,0.19839599290572807,0.9526862089478758,0.9777123633305299,0.19927303202167262,0.19927303202167262
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,0.05263209183574036,0.28474049387047107,0.9244189624402552,0.9412090504420604,0.03935956654777914,0.06142197275331813
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,0.999990255120934,0.6182492350269934,0.9713942850109746,0.9738969004492399,0.19927303202167262,0.17336139858504357
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,0.35142957375898964,0.6182492350269934,0.9725020000410265,0.9738969004492399,0.1474497651484145,0.17336139858504357
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,9.744879066020395e-06,0.18828568087470035,0.6232025272313279,0.6735317647541489,0.19927303202167262,0.16381628953984684
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,0.7260422148161141,0.7135576326069223,0.9863894643992698,0.9746002115794317,0.2619910736907755,0.19186970818263577
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,9.744879066020395e-06,0.22803601707302806,0.8861002276969784,0.9153192886007918,0.06142197275331813,0.1291060047944805
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,0.028659689333255356,0.22803601707302806,0.8727255943711666,0.9153192886007918,0.09837455417178273,0.1291060047944805
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,0.999990255120934,0.7448693211717243,0.9670044513733616,0.986918706024739,0.19927303202167262,0.1785437252723694
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,9.744879066020395e-06,0.40336977918104033,0.77097991753677,0.7901680034462245,0.09837455417178273,0.29150636340603014
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,9.744879066020395e-06,0.2379329162525093,0.5699091263410532,0.5981886807934522,0.2619910736907755,0.23690385702313438
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,loop,0.8860726188388002,0.8528342284700818,0.8962337688978236,0.5285544318857822,0.2619910736907755,0.8832827991747481
