corpus,event,lead,axis,auc_event_high,events,pairs
grid50x8,loop,-6,terminal|back|token_affinity,0.46335697399527187,409,1692
grid50x8,loop,-6,terminal|back|state_action_affinity,0.4671985815602837,409,1692
grid50x8,loop,-6,terminal|back|expert_load_entropy,0.4571513002364066,409,1692
grid50x8,loop,-6,state|flow_nonsettling,0.5053191489361702,409,1692
grid50x8,loop,-6,state|flow_curvature,0.5647163120567376,409,1692
grid50x8,loop,-6,state|flow_directness,0.5032505910165485,409,1692
grid50x8,loop,-6,state|flow_late_motion,0.5741725768321513,409,1692
grid50x8,loop,-6,state|diversity,0.5703309692671394,409,1692
grid50x8,loop,-6,state|token_coherence,0.449468085106383,409,1692
grid50x8,loop,-6,query|all|edge_action|d1,0.5552451893234016,392,1611
grid50x8,loop,-6,query|all|edge_action|acceleration,0.5345468053491828,335,1346
grid50x8,loop,-6,query|all|edge_action|jerk,0.5654867256637168,281,1130
grid50x8,loop,-6,query|all|edge_action|lag4,0.6029836381135707,255,1039
grid50x8,loop,-6,query|all|edge_action|return_advantage,0.512512030798845,255,1039
grid50x8,loop,-6,query|all|edge_action|turn_instability,0.47436849925705793,335,1346
grid50x8,loop,-6,query|all|edge_state|d1,0.49503414028553694,392,1611
grid50x8,loop,-6,query|all|edge_state|acceleration,0.4825408618127786,335,1346
grid50x8,loop,-6,query|all|edge_state|jerk,0.4929203539823009,281,1130
grid50x8,loop,-6,query|all|edge_state|lag4,0.4788257940327238,255,1039
grid50x8,loop,-6,query|all|edge_state|return_advantage,0.5871029836381135,255,1039
grid50x8,loop,-6,query|all|edge_state|turn_instability,0.5156017830609212,335,1346
grid50x8,loop,-6,query|all|token_gram|d1,0.4872749844816884,392,1611
grid50x8,loop,-6,query|all|token_gram|acceleration,0.4769687964338782,335,1346
grid50x8,loop,-6,query|all|token_gram|jerk,0.4557522123893805,281,1130
grid50x8,loop,-6,query|all|token_gram|lag4,0.534167468719923,255,1039
grid50x8,loop,-6,query|all|token_gram|return_advantage,0.4735322425409047,255,1039
grid50x8,loop,-6,query|all|token_gram|turn_instability,0.4899702823179792,335,1346
grid50x8,loop,-6,query|all|expert_load|d1,0.5518311607697083,392,1611
grid50x8,loop,-6,query|all|expert_load|acceleration,0.5338038632986627,335,1346
grid50x8,loop,-6,query|all|expert_load|jerk,0.5088495575221239,281,1130
grid50x8,loop,-6,query|all|expert_load|lag4,0.5692974013474494,255,1039
grid50x8,loop,-6,query|all|expert_load|return_advantage,0.548604427333975,255,1039
grid50x8,loop,-6,query|all|expert_load|turn_instability,0.4769687964338782,335,1346
grid50x8,loop,-6,query|all|spectrum|d1,0.49534450651769085,392,1611
grid50x8,loop,-6,query|all|spectrum|acceleration,0.4970282317979198,335,1346
grid50x8,loop,-6,query|all|spectrum|jerk,0.4823008849557522,281,1130
grid50x8,loop,-6,query|all|spectrum|lag4,0.5158806544754572,255,1039
grid50x8,loop,-6,query|all|spectrum|return_advantage,0.5024061597690087,255,1039
grid50x8,loop,-6,query|all|spectrum|turn_instability,0.5219167904903418,335,1346
grid50x8,loop,-6,query|front|edge_action|d1,0.5462445685909373,392,1611
grid50x8,loop,-6,query|front|edge_action|acceleration,0.5508915304606241,335,1346
grid50x8,loop,-6,query|front|edge_action|jerk,0.5641592920353983,281,1130
grid50x8,loop,-6,query|front|edge_action|lag4,0.6092396535129933,255,1039
grid50x8,loop,-6,query|front|edge_action|return_advantage,0.5274302213666987,255,1039
grid50x8,loop,-6,query|front|edge_action|turn_instability,0.5089153046062407,335,1346
grid50x8,loop,-6,query|front|edge_state|d1,0.4866542520173805,392,1611
grid50x8,loop,-6,query|front|edge_state|acceleration,0.4739970282317979,335,1346
grid50x8,loop,-6,query|front|edge_state|jerk,0.47035398230088493,281,1130
grid50x8,loop,-6,query|front|edge_state|lag4,0.4817131857555342,255,1039
grid50x8,loop,-6,query|front|edge_state|return_advantage,0.5659287776708374,255,1039
grid50x8,loop,-6,query|front|edge_state|turn_instability,0.49777117384843983,335,1346
grid50x8,loop,-6,query|front|token_gram|d1,0.4860335195530726,392,1611
grid50x8,loop,-6,query|front|token_gram|acceleration,0.47436849925705793,335,1346
grid50x8,loop,-6,query|front|token_gram|jerk,0.4486725663716814,281,1130
grid50x8,loop,-6,query|front|token_gram|lag4,0.5298363811357074,255,1039
grid50x8,loop,-6,query|front|token_gram|return_advantage,0.4687199230028874,255,1039
grid50x8,loop,-6,query|front|token_gram|turn_instability,0.48811292719167904,335,1346
grid50x8,loop,-6,query|front|expert_load|d1,0.5397268777157045,392,1611
grid50x8,loop,-6,query|front|expert_load|acceleration,0.5638930163447251,335,1346
grid50x8,loop,-6,query|front|expert_load|jerk,0.5327433628318584,281,1130
grid50x8,loop,-6,query|front|expert_load|lag4,0.5938402309913379,255,1039
grid50x8,loop,-6,query|front|expert_load|return_advantage,0.591915303176131,255,1039
grid50x8,loop,-6,query|front|expert_load|turn_instability,0.5208023774145617,335,1346
grid50x8,loop,-6,query|front|spectrum|d1,0.4937926753569212,392,1611
grid50x8,loop,-6,query|front|spectrum|acceleration,0.4914561664190193,335,1346
grid50x8,loop,-6,query|front|spectrum|jerk,0.4663716814159292,281,1130
grid50x8,loop,-6,query|front|spectrum|lag4,0.5105871029836381,255,1039
grid50x8,loop,-6,query|front|spectrum|return_advantage,0.48893166506256014,255,1039
grid50x8,loop,-6,query|front|spectrum|turn_instability,0.5115156017830609,335,1346
grid50x8,loop,-6,query|back|edge_action|d1,0.5555555555555556,392,1611
grid50x8,loop,-6,query|back|edge_action|acceleration,0.5334323922734027,335,1346
grid50x8,loop,-6,query|back|edge_action|jerk,0.5402654867256638,281,1130
grid50x8,loop,-6,query|back|edge_action|lag4,0.588065447545717,255,1039
grid50x8,loop,-6,query|back|edge_action|return_advantage,0.5101058710298364,255,1039
grid50x8,loop,-6,query|back|edge_action|turn_instability,0.47213967310549776,335,1346
grid50x8,loop,-6,query|back|edge_state|d1,0.5105524518932341,392,1611
grid50x8,loop,-6,query|back|edge_state|acceleration,0.5167161961367014,335,1346
grid50x8,loop,-6,query|back|edge_state|jerk,0.5048672566371681,281,1130
grid50x8,loop,-6,query|back|edge_state|lag4,0.49230028873917225,255,1039
grid50x8,loop,-6,query|back|edge_state|return_advantage,0.5668912415784408,255,1039
grid50x8,loop,-6,query|back|edge_state|turn_instability,0.537890044576523,335,1346
grid50x8,loop,-6,query|back|token_gram|d1,0.5769708255741776,392,1611
grid50x8,loop,-6,query|back|token_gram|acceleration,0.5260029717682021,335,1346
grid50x8,loop,-6,query|back|token_gram|jerk,0.511504424778761,281,1130
grid50x8,loop,-6,query|back|token_gram|lag4,0.5105871029836381,255,1039
grid50x8,loop,-6,query|back|token_gram|return_advantage,0.5389797882579404,255,1039
grid50x8,loop,-6,query|back|token_gram|turn_instability,0.5293462109955424,335,1346
grid50x8,loop,-6,query|back|expert_load|d1,0.5462445685909373,392,1611
grid50x8,loop,-6,query|back|expert_load|acceleration,0.5226597325408618,335,1346
grid50x8,loop,-6,query|back|expert_load|jerk,0.5066371681415929,281,1130
grid50x8,loop,-6,query|back|expert_load|lag4,0.5644850818094321,255,1039
grid50x8,loop,-6,query|back|expert_load|return_advantage,0.5255052935514918,255,1039
grid50x8,loop,-6,query|back|expert_load|turn_instability,0.4602526002971768,335,1346
grid50x8,loop,-6,query|back|spectrum|d1,0.5496585971446306,392,1611
grid50x8,loop,-6,query|back|spectrum|acceleration,0.5360326894502229,335,1346
grid50x8,loop,-6,query|back|spectrum|jerk,0.5269911504424779,281,1130
grid50x8,loop,-6,query|back|spectrum|lag4,0.5139557266602502,255,1039
grid50x8,loop,-6,query|back|spectrum|return_advantage,0.5418671799807507,255,1039
grid50x8,loop,-6,query|back|spectrum|turn_instability,0.5460624071322436,335,1346
grid50x8,loop,-6,state|query_response,0.5027932960893855,392,1611
grid50x8,loop,-6,state|query_acceleration,0.5111441307578009,335,1346
grid50x8,loop,-6,state|query_jerk,0.4915929203539823,281,1130
grid50x8,loop,-6,state|query_return,0.5582290664100096,255,1039
grid50x8,loop,-6,state|query_turn,0.5163447251114414,335,1346
grid50x8,loop,-4,flow|all|edge_action|early_speed,0.5739942528735632,360,1392
grid50x8,loop,-4,flow|all|edge_action|late_speed,0.5980603448275862,360,1392
grid50x8,loop,-4,flow|all|edge_action|path,0.6124281609195402,360,1392
grid50x8,loop,-4,flow|all|edge_action|endpoint,0.603448275862069,360,1392
grid50x8,loop,-4,flow|all|edge_action|efficiency,0.5488505747126436,360,1392
grid50x8,loop,-4,flow|all|edge_action|curvature,0.6012931034482759,360,1392
grid50x8,loop,-4,flow|all|edge_action|settling_log_ratio,0.5632183908045977,360,1392
grid50x8,loop,-4,flow|all|edge_state|early_speed,0.4985632183908046,360,1392
grid50x8,loop,-4,flow|all|edge_state|late_speed,0.5244252873563219,360,1392
grid50x8,loop,-4,flow|all|edge_state|path,0.49461206896551724,360,1392
grid50x8,loop,-4,flow|all|edge_state|endpoint,0.49676724137931033,360,1392
grid50x8,loop,-4,flow|all|edge_state|efficiency,0.5111350574712644,360,1392
grid50x8,loop,-4,flow|all|edge_state|curvature,0.49030172413793105,360,1392
grid50x8,loop,-4,flow|all|edge_state|settling_log_ratio,0.5255028735632183,360,1392
grid50x8,loop,-4,flow|all|token_gram|early_speed,0.5829741379310345,360,1392
grid50x8,loop,-4,flow|all|token_gram|late_speed,0.5948275862068966,360,1392
grid50x8,loop,-4,flow|all|token_gram|path,0.6156609195402298,360,1392
grid50x8,loop,-4,flow|all|token_gram|endpoint,0.5826149425287356,360,1392
grid50x8,loop,-4,flow|all|token_gram|efficiency,0.49389367816091956,360,1392
grid50x8,loop,-4,flow|all|token_gram|curvature,0.6030890804597702,360,1392
grid50x8,loop,-4,flow|all|token_gram|settling_log_ratio,0.5395114942528736,360,1392
grid50x8,loop,-4,flow|all|expert_load|early_speed,0.5739942528735632,360,1392
grid50x8,loop,-4,flow|all|expert_load|late_speed,0.6138649425287356,360,1392
grid50x8,loop,-4,flow|all|expert_load|path,0.6091954022988506,360,1392
grid50x8,loop,-4,flow|all|expert_load|endpoint,0.6275143678160919,360,1392
grid50x8,loop,-4,flow|all|expert_load|efficiency,0.5783045977011494,360,1392
grid50x8,loop,-4,flow|all|expert_load|curvature,0.6077586206896551,360,1392
grid50x8,loop,-4,flow|all|expert_load|settling_log_ratio,0.5736350574712644,360,1392
grid50x8,loop,-4,flow|all|spectrum|early_speed,0.5603448275862069,360,1392
grid50x8,loop,-4,flow|all|spectrum|late_speed,0.5398706896551724,360,1392
grid50x8,loop,-4,flow|all|spectrum|path,0.5484913793103449,360,1392
grid50x8,loop,-4,flow|all|spectrum|endpoint,0.5344827586206896,360,1392
grid50x8,loop,-4,flow|all|spectrum|efficiency,0.48886494252873564,360,1392
grid50x8,loop,-4,flow|all|spectrum|curvature,0.5725574712643678,360,1392
grid50x8,loop,-4,flow|all|spectrum|settling_log_ratio,0.5186781609195402,360,1392
grid50x8,loop,-4,flow|front|edge_action|early_speed,0.5499281609195402,360,1392
grid50x8,loop,-4,flow|front|edge_action|late_speed,0.5818965517241379,360,1392
grid50x8,loop,-4,flow|front|edge_action|path,0.5897988505747126,360,1392
grid50x8,loop,-4,flow|front|edge_action|endpoint,0.5826149425287356,360,1392
grid50x8,loop,-4,flow|front|edge_action|efficiency,0.5448994252873564,360,1392
grid50x8,loop,-4,flow|front|edge_action|curvature,0.5872844827586207,360,1392
grid50x8,loop,-4,flow|front|edge_action|settling_log_ratio,0.5621408045977011,360,1392
grid50x8,loop,-4,flow|front|edge_state|early_speed,0.5190373563218391,360,1392
grid50x8,loop,-4,flow|front|edge_state|late_speed,0.5193965517241379,360,1392
grid50x8,loop,-4,flow|front|edge_state|path,0.509698275862069,360,1392
grid50x8,loop,-4,flow|front|edge_state|endpoint,0.5061063218390804,360,1392
grid50x8,loop,-4,flow|front|edge_state|efficiency,0.507183908045977,360,1392
grid50x8,loop,-4,flow|front|edge_state|curvature,0.5075431034482759,360,1392
grid50x8,loop,-4,flow|front|edge_state|settling_log_ratio,0.5046695402298851,360,1392
grid50x8,loop,-4,flow|front|token_gram|early_speed,0.5599856321839081,360,1392
grid50x8,loop,-4,flow|front|token_gram|late_speed,0.6131465517241379,360,1392
grid50x8,loop,-4,flow|front|token_gram|path,0.6023706896551724,360,1392
grid50x8,loop,-4,flow|front|token_gram|endpoint,0.5897988505747126,360,1392
grid50x8,loop,-4,flow|front|token_gram|efficiency,0.5265804597701149,360,1392
grid50x8,loop,-4,flow|front|token_gram|curvature,0.5765086206896551,360,1392
grid50x8,loop,-4,flow|front|token_gram|settling_log_ratio,0.5675287356321839,360,1392
grid50x8,loop,-4,flow|front|expert_load|early_speed,0.5477729885057471,360,1392
grid50x8,loop,-4,flow|front|expert_load|late_speed,0.5901580459770115,360,1392
grid50x8,loop,-4,flow|front|expert_load|path,0.6005747126436781,360,1392
grid50x8,loop,-4,flow|front|expert_load|endpoint,0.579382183908046,360,1392
grid50x8,loop,-4,flow|front|expert_load|efficiency,0.5653735632183908,360,1392
grid50x8,loop,-4,flow|front|expert_load|curvature,0.5786637931034483,360,1392
grid50x8,loop,-4,flow|front|expert_load|settling_log_ratio,0.5470545977011494,360,1392
grid50x8,loop,-4,flow|front|spectrum|early_speed,0.5154454022988506,360,1392
grid50x8,loop,-4,flow|front|spectrum|late_speed,0.5621408045977011,360,1392
grid50x8,loop,-4,flow|front|spectrum|path,0.5851293103448276,360,1392
grid50x8,loop,-4,flow|front|spectrum|endpoint,0.555316091954023,360,1392
grid50x8,loop,-4,flow|front|spectrum|efficiency,0.5283764367816092,360,1392
grid50x8,loop,-4,flow|front|spectrum|curvature,0.5797413793103449,360,1392
grid50x8,loop,-4,flow|front|spectrum|settling_log_ratio,0.5466954022988506,360,1392
grid50x8,loop,-4,flow|back|edge_action|early_speed,0.6016522988505747,360,1392
grid50x8,loop,-4,flow|back|edge_action|late_speed,0.6041666666666666,360,1392
grid50x8,loop,-4,flow|back|edge_action|path,0.6117097701149425,360,1392
grid50x8,loop,-4,flow|back|edge_action|endpoint,0.6156609195402298,360,1392
grid50x8,loop,-4,flow|back|edge_action|efficiency,0.4744971264367816,360,1392
grid50x8,loop,-4,flow|back|edge_action|curvature,0.6282327586206896,360,1392
grid50x8,loop,-4,flow|back|edge_action|settling_log_ratio,0.5549568965517241,360,1392
grid50x8,loop,-4,flow|back|edge_state|early_speed,0.4985632183908046,360,1392
grid50x8,loop,-4,flow|back|edge_state|late_speed,0.5237068965517241,360,1392
grid50x8,loop,-4,flow|back|edge_state|path,0.4978448275862069,360,1392
grid50x8,loop,-4,flow|back|edge_state|endpoint,0.4949712643678161,360,1392
grid50x8,loop,-4,flow|back|edge_state|efficiency,0.509698275862069,360,1392
grid50x8,loop,-4,flow|back|edge_state|curvature,0.4920977011494253,360,1392
grid50x8,loop,-4,flow|back|edge_state|settling_log_ratio,0.5229885057471264,360,1392
grid50x8,loop,-4,flow|back|token_gram|early_speed,0.603448275862069,360,1392
grid50x8,loop,-4,flow|back|token_gram|late_speed,0.5549568965517241,360,1392
grid50x8,loop,-4,flow|back|token_gram|path,0.579382183908046,360,1392
grid50x8,loop,-4,flow|back|token_gram|endpoint,0.5341235632183908,360,1392
grid50x8,loop,-4,flow|back|token_gram|efficiency,0.39188218390804597,360,1392
grid50x8,loop,-4,flow|back|token_gram|curvature,0.6027298850574713,360,1392
grid50x8,loop,-4,flow|back|token_gram|settling_log_ratio,0.4547413793103448,360,1392
grid50x8,loop,-4,flow|back|expert_load|early_speed,0.5675287356321839,360,1392
grid50x8,loop,-4,flow|back|expert_load|late_speed,0.5930316091954023,360,1392
grid50x8,loop,-4,flow|back|expert_load|path,0.5984195402298851,360,1392
grid50x8,loop,-4,flow|back|expert_load|endpoint,0.617816091954023,360,1392
grid50x8,loop,-4,flow|back|expert_load|efficiency,0.5247844827586207,360,1392
grid50x8,loop,-4,flow|back|expert_load|curvature,0.6160201149425287,360,1392
grid50x8,loop,-4,flow|back|expert_load|settling_log_ratio,0.5499281609195402,360,1392
grid50x8,loop,-4,flow|back|spectrum|early_speed,0.5725574712643678,360,1392
grid50x8,loop,-4,flow|back|spectrum|late_speed,0.5513649425287356,360,1392
grid50x8,loop,-4,flow|back|spectrum|path,0.5664511494252874,360,1392
grid50x8,loop,-4,flow|back|spectrum|endpoint,0.5305316091954023,360,1392
grid50x8,loop,-4,flow|back|spectrum|efficiency,0.4141522988505747,360,1392
grid50x8,loop,-4,flow|back|spectrum|curvature,0.5718390804597702,360,1392
grid50x8,loop,-4,flow|back|spectrum|settling_log_ratio,0.47844827586206895,360,1392
grid50x8,loop,-4,terminal|all|effective_rank_fraction,0.6196120689655172,360,1392
grid50x8,loop,-4,terminal|all|token_affinity,0.4482758620689655,360,1392
grid50x8,loop,-4,terminal|all|state_action_affinity,0.3829022988505747,360,1392
grid50x8,loop,-4,terminal|all|expert_load_entropy,0.4421695402298851,360,1392
grid50x8,loop,-4,terminal|front|effective_rank_fraction,0.6375718390804598,360,1392
grid50x8,loop,-4,terminal|front|token_affinity,0.4353448275862069,360,1392
grid50x8,loop,-4,terminal|front|state_action_affinity,0.37679597701149425,360,1392
grid50x8,loop,-4,terminal|front|expert_load_entropy,0.45689655172413796,360,1392
grid50x8,loop,-4,terminal|back|effective_rank_fraction,0.5193965517241379,360,1392
grid50x8,loop,-4,terminal|back|token_affinity,0.4744971264367816,360,1392
grid50x8,loop,-4,terminal|back|state_action_affinity,0.5136494252873564,360,1392
grid50x8,loop,-4,terminal|back|expert_load_entropy,0.4364224137931034,360,1392
grid50x8,loop,-4,state|flow_nonsettling,0.5531609195402298,360,1392
grid50x8,loop,-4,state|flow_curvature,0.6156609195402298,360,1392
grid50x8,loop,-4,state|flow_directness,0.5147270114942529,360,1392
grid50x8,loop,-4,state|flow_late_motion,0.6135057471264368,360,1392
grid50x8,loop,-4,state|diversity,0.6196120689655172,360,1392
grid50x8,loop,-4,state|token_coherence,0.4482758620689655,360,1392
grid50x8,loop,-4,query|all|edge_action|d1,0.5502873563218391,360,1392
grid50x8,loop,-4,query|all|edge_action|acceleration,0.5724585436193222,359,1387
grid50x8,loop,-4,query|all|edge_action|jerk,0.5746554364471669,342,1306
grid50x8,loop,-4,query|all|edge_action|lag4,0.5931796349663785,285,1041
grid50x8,loop,-4,query|all|edge_action|return_advantage,0.5220941402497599,285,1041
grid50x8,loop,-4,query|all|edge_action|turn_instability,0.5353280461427542,359,1387
grid50x8,loop,-4,query|all|edge_state|d1,0.47988505747126436,360,1392
grid50x8,loop,-4,query|all|edge_state|acceleration,0.4700793078586878,359,1387
grid50x8,loop,-4,query|all|edge_state|jerk,0.5245022970903522,342,1306
grid50x8,loop,-4,query|all|edge_state|lag4,0.4932756964457253,285,1041
grid50x8,loop,-4,query|all|edge_state|return_advantage,0.5336215177713737,285,1041
grid50x8,loop,-4,query|all|edge_state|turn_instability,0.4863013698630137,359,1387
grid50x8,loop,-4,query|all|token_gram|d1,0.555316091954023,360,1392
grid50x8,loop,-4,query|all|token_gram|acceleration,0.5414563806777217,359,1387
grid50x8,loop,-4,query|all|token_gram|jerk,0.5371362940275651,342,1306
grid50x8,loop,-4,query|all|token_gram|lag4,0.531700288184438,285,1041
grid50x8,loop,-4,query|all|token_gram|return_advantage,0.49279538904899134,285,1041
grid50x8,loop,-4,query|all|token_gram|turn_instability,0.4960346070656092,359,1387
grid50x8,loop,-4,query|all|expert_load|d1,0.5341235632183908,360,1392
grid50x8,loop,-4,query|all|expert_load|acceleration,0.5688536409516943,359,1387
grid50x8,loop,-4,query|all|expert_load|jerk,0.5290964777947933,342,1306
grid50x8,loop,-4,query|all|expert_load|lag4,0.5187319884726225,285,1041
grid50x8,loop,-4,query|all|expert_load|return_advantage,0.5081652257444764,285,1041
grid50x8,loop,-4,query|all|expert_load|turn_instability,0.5187454938716655,359,1387
grid50x8,loop,-4,query|all|spectrum|d1,0.5614224137931034,360,1392
grid50x8,loop,-4,query|all|spectrum|acceleration,0.5104542177361211,359,1387
grid50x8,loop,-4,query|all|spectrum|jerk,0.5382848392036753,342,1306
grid50x8,loop,-4,query|all|spectrum|lag4,0.5072046109510087,285,1041
grid50x8,loop,-4,query|all|spectrum|return_advantage,0.49951969260326606,285,1041
grid50x8,loop,-4,query|all|spectrum|turn_instability,0.4693583273251622,359,1387
grid50x8,loop,-4,query|front|edge_action|d1,0.5380747126436781,360,1392
grid50x8,loop,-4,query|front|edge_action|acceleration,0.5483056957462149,359,1387
grid50x8,loop,-4,query|front|edge_action|jerk,0.5455589586523737,342,1306
grid50x8,loop,-4,query|front|edge_action|lag4,0.5878962536023055,285,1041
grid50x8,loop,-4,query|front|edge_action|return_advantage,0.5461095100864554,285,1041
grid50x8,loop,-4,query|front|edge_action|turn_instability,0.5136986301369864,359,1387
grid50x8,loop,-4,query|front|edge_state|d1,0.4899425287356322,360,1392
grid50x8,loop,-4,query|front|edge_state|acceleration,0.47656813266041814,359,1387
grid50x8,loop,-4,query|front|edge_state|jerk,0.5260336906584993,342,1306
grid50x8,loop,-4,query|front|edge_state|lag4,0.49855907780979825,285,1041
grid50x8,loop,-4,query|front|edge_state|return_advantage,0.5422670509125841,285,1041
grid50x8,loop,-4,query|front|edge_state|turn_instability,0.49170872386445563,359,1387
grid50x8,loop,-4,query|front|token_gram|d1,0.5517241379310345,360,1392
grid50x8,loop,-4,query|front|token_gram|acceleration,0.5407354001441961,359,1387
grid50x8,loop,-4,query|front|token_gram|jerk,0.5340735068912711,342,1306
grid50x8,loop,-4,query|front|token_gram|lag4,0.5307396733909702,285,1041
grid50x8,loop,-4,query|front|token_gram|return_advantage,0.49711815561959655,285,1041
grid50x8,loop,-4,query|front|token_gram|turn_instability,0.49495313626532084,359,1387
grid50x8,loop,-4,query|front|expert_load|d1,0.5204741379310345,360,1392
grid50x8,loop,-4,query|front|expert_load|acceleration,0.5281182408074983,359,1387
grid50x8,loop,-4,query|front|expert_load|jerk,0.5283307810107197,342,1306
grid50x8,loop,-4,query|front|expert_load|lag4,0.5024015369836695,285,1041
grid50x8,loop,-4,query|front|expert_load|return_advantage,0.5677233429394812,285,1041
grid50x8,loop,-4,query|front|expert_load|turn_instability,0.5299206921413122,359,1387
grid50x8,loop,-4,query|front|spectrum|d1,0.5535201149425287,360,1392
grid50x8,loop,-4,query|front|spectrum|acceleration,0.5075702956020187,359,1387
grid50x8,loop,-4,query|front|spectrum|jerk,0.5298621745788668,342,1306
grid50x8,loop,-4,query|front|spectrum|lag4,0.5172910662824207,285,1041
grid50x8,loop,-4,query|front|spectrum|return_advantage,0.48222862632084534,285,1041
grid50x8,loop,-4,query|front|spectrum|turn_instability,0.47656813266041814,359,1387
grid50x8,loop,-4,query|back|edge_action|d1,0.5348419540229885,360,1392
grid50x8,loop,-4,query|back|edge_action|acceleration,0.5702956020187455,359,1387
grid50x8,loop,-4,query|back|edge_action|jerk,0.5689127105666156,342,1306
grid50x8,loop,-4,query|back|edge_action|lag4,0.5710854947166186,285,1041
grid50x8,loop,-4,query|back|edge_action|return_advantage,0.5004803073967339,285,1041
grid50x8,loop,-4,query|back|edge_action|turn_instability,0.5317231434751262,359,1387
grid50x8,loop,-4,query|back|edge_state|d1,0.4396551724137931,360,1392
grid50x8,loop,-4,query|back|edge_state|acceleration,0.46827685652487383,359,1387
grid50x8,loop,-4,query|back|edge_state|jerk,0.49885145482388976,342,1306
grid50x8,loop,-4,query|back|edge_state|lag4,0.4471661863592699,285,1041
grid50x8,loop,-4,query|back|edge_state|return_advantage,0.516330451488953,285,1041
grid50x8,loop,-4,query|back|edge_state|turn_instability,0.5043258832011536,359,1387
grid50x8,loop,-4,query|back|token_gram|d1,0.5028735632183908,360,1392
grid50x8,loop,-4,query|back|token_gram|acceleration,0.5050468637346792,359,1387
grid50x8,loop,-4,query|back|token_gram|jerk,0.5490045941807045,342,1306
grid50x8,loop,-4,query|back|token_gram|lag4,0.4750240153698367,285,1041
grid50x8,loop,-4,query|back|token_gram|return_advantage,0.515850144092219,285,1041
grid50x8,loop,-4,query|back|token_gram|turn_instability,0.535688536409517,359,1387
grid50x8,loop,-4,query|back|expert_load|d1,0.5377155172413793,360,1392
grid50x8,loop,-4,query|back|expert_load|acceleration,0.5677721701514059,359,1387
grid50x8,loop,-4,query|back|expert_load|jerk,0.5382848392036753,342,1306
grid50x8,loop,-4,query|back|expert_load|lag4,0.5177713736791547,285,1041
grid50x8,loop,-4,query|back|expert_load|return_advantage,0.48655139289145055,285,1041
grid50x8,loop,-4,query|back|expert_load|turn_instability,0.5014419610670512,359,1387
grid50x8,loop,-4,query|back|spectrum|d1,0.48778735632183906,360,1392
grid50x8,loop,-4,query|back|spectrum|acceleration,0.47728911319394374,359,1387
grid50x8,loop,-4,query|back|spectrum|jerk,0.5091883614088821,342,1306
grid50x8,loop,-4,query|back|spectrum|lag4,0.4663784822286263,285,1041
grid50x8,loop,-4,query|back|spectrum|return_advantage,0.49951969260326606,285,1041
grid50x8,loop,-4,query|back|spectrum|turn_instability,0.48882480173035325,359,1387
grid50x8,loop,-4,state|query_response,0.5129310344827587,360,1392
grid50x8,loop,-4,state|query_acceleration,0.5118961788031723,359,1387
grid50x8,loop,-4,state|query_jerk,0.5516845329249617,342,1306
grid50x8,loop,-4,state|query_return,0.515850144092219,285,1041
grid50x8,loop,-4,state|query_turn,0.4844989185291997,359,1387
grid50x8,loop,-2,flow|all|edge_action|early_speed,0.5956873315363881,306,1113
grid50x8,loop,-2,flow|all|edge_action|late_speed,0.6599281221922731,306,1113
grid50x8,loop,-2,flow|all|edge_action|path,0.6594788858939802,306,1113
grid50x8,loop,-2,flow|all|edge_action|endpoint,0.637915543575921,306,1113
grid50x8,loop,-2,flow|all|edge_action|efficiency,0.5485175202156334,306,1113
grid50x8,loop,-2,flow|all|edge_action|curvature,0.6630727762803235,306,1113
grid50x8,loop,-2,flow|all|edge_action|settling_log_ratio,0.660826594788859,306,1113
grid50x8,loop,-2,flow|all|edge_state|early_speed,0.4977538185085355,306,1113
grid50x8,loop,-2,flow|all|edge_state|late_speed,0.49236298292902064,306,1113
grid50x8,loop,-2,flow|all|edge_state|path,0.4721473495058401,306,1113
grid50x8,loop,-2,flow|all|edge_state|endpoint,0.48562443845462716,306,1113
grid50x8,loop,-2,flow|all|edge_state|efficiency,0.4748427672955975,306,1113
grid50x8,loop,-2,flow|all|edge_state|curvature,0.46765498652291104,306,1113
grid50x8,loop,-2,flow|all|edge_state|settling_log_ratio,0.48742138364779874,306,1113
grid50x8,loop,-2,flow|all|token_gram|early_speed,0.5530098831985625,306,1113
grid50x8,loop,-2,flow|all|token_gram|late_speed,0.5745732255166217,306,1113
grid50x8,loop,-2,flow|all|token_gram|path,0.5759209344115005,306,1113
grid50x8,loop,-2,flow|all|token_gram|endpoint,0.5516621743036837,306,1113
grid50x8,loop,-2,flow|all|token_gram|efficiency,0.44025157232704404,306,1113
grid50x8,loop,-2,flow|all|token_gram|curvature,0.582659478885894,306,1113
grid50x8,loop,-2,flow|all|token_gram|settling_log_ratio,0.5395327942497754,306,1113
grid50x8,loop,-2,flow|all|expert_load|early_speed,0.6275831087151842,306,1113
grid50x8,loop,-2,flow|all|expert_load|late_speed,0.6985624438454627,306,1113
grid50x8,loop,-2,flow|all|expert_load|path,0.6963162623539982,306,1113
grid50x8,loop,-2,flow|all|expert_load|endpoint,0.6828391734052112,306,1113
grid50x8,loop,-2,flow|all|expert_load|efficiency,0.6046720575022462,306,1113
grid50x8,loop,-2,flow|all|expert_load|curvature,0.6594788858939802,306,1113
grid50x8,loop,-2,flow|all|expert_load|settling_log_ratio,0.6410601976639713,306,1113
grid50x8,loop,-2,flow|all|spectrum|early_speed,0.6168014375561546,306,1113
