detector,cohort,fpr,iw_recall,survival_iw_recall,excess
ablate_no_gating,external_8b,0.00013347158373376854,0.0159574468085106,0.0,0.0159574468085106
ablate_no_gating,external_8b,0.00015419959056274876,0.0159574468085106,0.0,0.0159574468085106
ablate_no_gating,external_8b,0.00017814663664400372,0.0159574468085106,0.0,0.0159574468085106
ablate_no_gating,external_8b,0.0002058126356350875,0.0443262411347517,0.0,0.0443262411347517
ablate_no_gating,external_8b,0.00023777513729719357,0.0443262411347517,0.0,0.0443262411347517
ablate_no_gating,external_8b,0.0002747013843063615,0.0443262411347517,0.0,0.0443262411347517
ablate_no_gating,external_8b,0.00031736224147570685,0.0443262411347517,0.0,0.0443262411347517
ablate_no_gating,external_8b,0.0003666482881722866,0.0496453900709219,0.0,0.0496453900709219
ablate_no_gating,external_8b,0.00042358840987061284,0.0496453900709219,0.0,0.0496453900709219
ablate_no_gating,external_8b,0.000489371276956302,0.0585106382978723,0.0,0.0585106382978723
ablate_no_gating,external_8b,0.0005653701591669932,0.0585106382978723,0.0,0.0585106382978723
ablate_no_gating,external_8b,0.000653171593691743,0.0585106382978723,0.0,0.0585106382978723
ablate_no_gating,external_8b,0.0007546085053983131,0.0585106382978723,0.0,0.0585106382978723
ablate_no_gating,external_8b,0.0008717984705994645,0.0585106382978723,0.0,0.0585106382978723
ablate_no_gating,external_8b,0.0010071879231448489,0.0585106382978723,0.0,0.0585106382978723
ablate_no_gating,external_8b,0.0011636032256758778,0.0726950354609929,0.0,0.0726950354609929
ablate_no_gating,external_8b,0.0013443096721966813,0.076241134751773,0.0,0.076241134751773
ablate_no_gating,external_8b,0.0015530796536868095,0.076241134751773,0.0,0.076241134751773
ablate_no_gating,external_8b,0.001794271409767141,0.1099290780141844,0.0,0.1099290780141844
ablate_no_gating,external_8b,0.002,0.1347517730496454,0.0,0.1347517730496454
ablate_no_gating,external_8b,0.0020729200104227124,0.1347517730496454,0.0,0.1347517730496454
ablate_no_gating,external_8b,0.0023948424670984167,0.1648936170212765,0.0,0.1648936170212765
ablate_no_gating,external_8b,0.002766759167445392,0.1861702127659574,0.0,0.1861702127659574
ablate_no_gating,external_8b,0.003196434168765112,0.1914893617021276,0.0,0.1914893617021276
ablate_no_gating,external_8b,0.0036928372788885937,0.2180851063829787,0.0,0.2180851063829787
ablate_no_gating,external_8b,0.004266331308058115,0.2322695035460993,0.0,0.2322695035460993
ablate_no_gating,external_8b,0.004928888400843604,0.2446808510638297,0.0,0.2446808510638297
ablate_no_gating,external_8b,0.005,0.2446808510638297,0.0,0.2446808510638297
ablate_no_gating,external_8b,0.0056943399641947645,0.2482269503546099,0.0,0.2482269503546099
ablate_no_gating,external_8b,0.006578665409075977,0.2641843971631206,0.0,0.2641843971631206
ablate_no_gating,external_8b,0.007600325733395653,0.2872340425531915,0.0,0.2872340425531915
ablate_no_gating,external_8b,0.008780648910039301,0.3191489361702128,0.0,0.3191489361702128
ablate_no_gating,external_8b,0.01,0.3297872340425531,0.0,0.3297872340425531
ablate_no_gating,external_8b,0.010144275125288338,0.3297872340425531,0.0,0.3297872340425531
ablate_no_gating,external_8b,0.011719671162331342,0.3368794326241134,0.0,0.3368794326241134
ablate_no_gating,external_8b,0.013539724668033078,0.3687943262411347,0.0,0.3687943262411347
ablate_no_gating,external_8b,0.015642430708753388,0.4078014184397163,0.0,0.4078014184397163
ablate_no_gating,external_8b,0.01807168494761547,0.4343971631205673,0.0,0.4343971631205673
ablate_no_gating,external_8b,0.02,0.4858156028368794,0.4858156028368794,0.0
ablate_no_gating,external_8b,0.0208782000014305,0.4858156028368794,0.4858156028368794,0.0
ablate_no_gating,external_8b,0.024120564106959404,0.4858156028368794,0.4858156028368794,0.0
ablate_no_gating,external_8b,0.02786646419701295,0.4858156028368794,0.5638297872340425,-0.07801418439716312
ablate_no_gating,external_8b,0.032194098919077645,0.4858156028368794,0.5638297872340425,-0.07801418439716312
ablate_no_gating,external_8b,0.03719381109435677,0.4858156028368794,0.5638297872340425,-0.07801418439716312
ablate_no_gating,external_8b,0.04296997369610899,0.4858156028368794,0.8120567375886525,-0.3262411347517731
ablate_no_gating,external_8b,0.04964316871858405,0.4929078014184397,0.8120567375886525,-0.3191489361702128
ablate_no_gating,external_8b,0.05,0.4929078014184397,0.8120567375886525,-0.3191489361702128
ablate_no_gating,external_8b,0.05735270442218037,0.5230496453900709,1.0,-0.4769503546099291
ablate_no_gating,external_8b,0.0662595235043209,0.5354609929078015,1.0,-0.46453900709219853
ablate_no_gating,external_8b,0.0678,0.5460992907801419,1.0,-0.45390070921985815
ablate_no_gating,external_8b,0.07654956290643118,0.5673758865248227,1.0,-0.43262411347517726
ablate_no_gating,external_8b,0.08843763539566564,0.5833333333333334,1.0,-0.41666666666666663
ablate_no_gating,external_8b,0.1,0.6187943262411347,1.0,-0.38120567375886527
ablate_no_gating,external_8b,0.10217191395249112,0.6312056737588653,1.0,-0.36879432624113473
ablate_no_gating,external_8b,0.1180391125792908,0.6453900709219859,1.0,-0.35460992907801414
ablate_no_gating,external_8b,0.13637047168349314,0.6578014184397163,1.0,-0.3421985815602837
ablate_no_gating,external_8b,0.15754867298486527,0.700354609929078,1.0,-0.29964539007092195
ablate_no_gating,external_8b,0.1820158283011685,0.723404255319149,1.0,-0.276595744680851
ablate_no_gating,external_8b,0.2,0.7393617021276596,1.0,-0.2606382978723404
ablate_no_gating,external_8b,0.21028270898443566,0.7570921985815603,1.0,-0.2429078014184397
ablate_no_gating,external_8b,0.24293940867970626,0.776595744680851,1.0,-0.22340425531914898
ablate_no_gating,external_8b,0.2806676619997976,0.7907801418439716,1.0,-0.2092198581560284
ablate_no_gating,external_8b,0.32425507627825634,0.8085106382978723,1.0,-0.19148936170212771
ablate_no_gating,external_8b,0.37461157349967034,0.8404255319148937,1.0,-0.15957446808510634
ablate_no_gating,external_8b,0.43278838564572797,1.0,1.0,0.0
ablate_no_gating,external_8b,0.5,1.0,1.0,0.0
ablate_no_gating,legacy_main16x32,0.0001,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.00011552990250743249,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.00013347158373376854,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.00015419959056274876,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.00017814663664400372,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.0002058126356350875,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.00023777513729719357,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.0002747013843063615,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.00031736224147570685,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.0003666482881722866,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.00042358840987061284,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.000489371276956302,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.0005653701591669932,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.000653171593691743,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.0007546085053983131,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.0008717984705994645,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.0010071879231448489,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.0011636032256758778,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.0013443096721966813,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.0015530796536868095,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.001794271409767141,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.002,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.0020729200104227124,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.0023948424670984167,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.002766759167445392,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.003196434168765112,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.0036928372788885937,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.004266331308058115,0.013029315960912,0.0,0.013029315960912
ablate_no_gating,legacy_main16x32,0.004928888400843604,0.1009771986970684,0.0,0.1009771986970684
ablate_no_gating,legacy_main16x32,0.005,0.1009771986970684,0.0,0.1009771986970684
ablate_no_gating,legacy_main16x32,0.0056943399641947645,0.1009771986970684,0.0,0.1009771986970684
ablate_no_gating,legacy_main16x32,0.006578665409075977,0.1368078175895765,0.0,0.1368078175895765
ablate_no_gating,legacy_main16x32,0.007600325733395653,0.1368078175895765,0.0,0.1368078175895765
ablate_no_gating,legacy_main16x32,0.008780648910039301,0.1530944625407166,0.0,0.1530944625407166
ablate_no_gating,legacy_main16x32,0.01,0.1530944625407166,0.0,0.1530944625407166
ablate_no_gating,legacy_main16x32,0.010144275125288338,0.1530944625407166,0.0,0.1530944625407166
ablate_no_gating,legacy_main16x32,0.011719671162331342,0.1986970684039088,0.0,0.1986970684039088
ablate_no_gating,legacy_main16x32,0.013539724668033078,0.1986970684039088,0.0,0.1986970684039088
ablate_no_gating,legacy_main16x32,0.015642430708753388,0.2280130293159609,0.0,0.2280130293159609
ablate_no_gating,legacy_main16x32,0.01807168494761547,0.3029315960912052,0.0,0.3029315960912052
ablate_no_gating,legacy_main16x32,0.02,0.3029315960912052,0.0,0.3029315960912052
ablate_no_gating,legacy_main16x32,0.0208782000014305,0.3257328990228013,0.0,0.3257328990228013
ablate_no_gating,legacy_main16x32,0.024120564106959404,0.3257328990228013,0.0,0.3257328990228013
ablate_no_gating,legacy_main16x32,0.02786646419701295,0.4136807817589576,0.0,0.4136807817589576
ablate_no_gating,legacy_main16x32,0.032194098919077645,0.4201954397394137,0.0,0.4201954397394137
ablate_no_gating,legacy_main16x32,0.03719381109435677,0.4918566775244299,0.0,0.4918566775244299
ablate_no_gating,legacy_main16x32,0.04296997369610899,0.511400651465798,0.0,0.511400651465798
ablate_no_gating,legacy_main16x32,0.04964316871858405,0.5504885993485342,0.0,0.5504885993485342
ablate_no_gating,legacy_main16x32,0.05,0.5504885993485342,0.0,0.5504885993485342
ablate_no_gating,legacy_main16x32,0.05735270442218037,0.5960912052117264,0.0,0.5960912052117264
ablate_no_gating,legacy_main16x32,0.0662595235043209,0.6286644951140065,0.0,0.6286644951140065
ablate_no_gating,legacy_main16x32,0.0678,0.6286644951140065,0.0,0.6286644951140065
ablate_no_gating,legacy_main16x32,0.07654956290643118,0.6351791530944625,0.0,0.6351791530944625
ablate_no_gating,legacy_main16x32,0.08843763539566564,0.6547231270358306,0.0,0.6547231270358306
ablate_no_gating,legacy_main16x32,0.1,0.6710097719869706,0.0,0.6710097719869706
ablate_no_gating,legacy_main16x32,0.10217191395249112,0.6710097719869706,0.0,0.6710097719869706
ablate_no_gating,legacy_main16x32,0.1180391125792908,0.6807817589576547,0.0,0.6807817589576547
ablate_no_gating,legacy_main16x32,0.13637047168349314,0.8403908794788274,0.7035830618892508,0.1368078175895766
ablate_no_gating,legacy_main16x32,0.15754867298486527,0.8566775244299675,0.7035830618892508,0.15309446254071668
ablate_no_gating,legacy_main16x32,0.1820158283011685,0.8631921824104235,0.8631921824104235,0.0
ablate_no_gating,legacy_main16x32,0.2,0.8631921824104235,0.8631921824104235,0.0
ablate_no_gating,legacy_main16x32,0.21028270898443566,0.8631921824104235,0.8631921824104235,0.0
ablate_no_gating,legacy_main16x32,0.24293940867970626,0.8664495114006515,0.8631921824104235,0.0032573289902280145
ablate_no_gating,legacy_main16x32,0.2806676619997976,0.8729641693811075,1.0,-0.12703583061889245
ablate_no_gating,legacy_main16x32,0.32425507627825634,0.8729641693811075,1.0,-0.12703583061889245
ablate_no_gating,legacy_main16x32,0.37461157349967034,1.0,1.0,0.0
ablate_no_gating,legacy_main16x32,0.43278838564572797,1.0,1.0,0.0
ablate_no_gating,legacy_main16x32,0.5,1.0,1.0,0.0
ablate_no_gating,corpus,0.0001,0.0154639175257731,0.0,0.0154639175257731
ablate_no_gating,corpus,0.00011552990250743249,0.0154639175257731,0.0,0.0154639175257731
ablate_no_gating,corpus,0.00013347158373376854,0.0154639175257731,0.0,0.0154639175257731
ablate_no_gating,corpus,0.00015419959056274876,0.0154639175257731,0.0,0.0154639175257731
ablate_no_gating,corpus,0.00017814663664400372,0.0353460972017673,0.0,0.0353460972017673
ablate_no_gating,corpus,0.0002058126356350875,0.0353460972017673,0.0,0.0353460972017673
ablate_no_gating,corpus,0.00023777513729719357,0.0353460972017673,0.0,0.0353460972017673
ablate_no_gating,corpus,0.0002747013843063615,0.0412371134020618,0.0,0.0412371134020618
ablate_no_gating,corpus,0.00031736224147570685,0.0412371134020618,0.0,0.0412371134020618
ablate_no_gating,corpus,0.0003666482881722866,0.0471281296023564,0.0,0.0471281296023564
ablate_no_gating,corpus,0.00042358840987061284,0.0471281296023564,0.0,0.0471281296023564
ablate_no_gating,corpus,0.000489371276956302,0.0471281296023564,0.0,0.0471281296023564
ablate_no_gating,corpus,0.0005653701591669932,0.0471281296023564,0.0,0.0471281296023564
ablate_no_gating,corpus,0.000653171593691743,0.0471281296023564,0.0,0.0471281296023564
ablate_no_gating,corpus,0.0007546085053983131,0.0471281296023564,0.0,0.0471281296023564
ablate_no_gating,corpus,0.0008717984705994645,0.0736377025036818,0.0,0.0736377025036818
ablate_no_gating,corpus,0.0010071879231448489,0.0736377025036818,0.0,0.0736377025036818
ablate_no_gating,corpus,0.0011636032256758778,0.0905743740795287,0.0,0.0905743740795287
ablate_no_gating,corpus,0.0013443096721966813,0.0994108983799705,0.0,0.0994108983799705
ablate_no_gating,corpus,0.0015530796536868095,0.1111929307805596,0.0,0.1111929307805596
ablate_no_gating,corpus,0.001794271409767141,0.1111929307805596,0.0,0.1111929307805596
ablate_no_gating,corpus,0.002,0.142120765832106,0.0,0.142120765832106
ablate_no_gating,corpus,0.0020729200104227124,0.142120765832106,0.0,0.142120765832106
ablate_no_gating,corpus,0.0023948424670984167,0.1443298969072164,0.0,0.1443298969072164
ablate_no_gating,corpus,0.002766759167445392,0.1723122238586156,0.0,0.1723122238586156
ablate_no_gating,corpus,0.003196434168765112,0.2061855670103092,0.0,0.2061855670103092
ablate_no_gating,corpus,0.0036928372788885937,0.2076583210603829,0.0,0.2076583210603829
ablate_no_gating,corpus,0.004266331308058115,0.2481590574374079,0.0,0.2481590574374079
ablate_no_gating,corpus,0.004928888400843604,0.2731958762886597,0.0,0.2731958762886597
ablate_no_gating,corpus,0.005,0.2731958762886597,0.0,0.2731958762886597
ablate_no_gating,corpus,0.0056943399641947645,0.2798232695139911,0.0,0.2798232695139911
ablate_no_gating,corpus,0.006578665409075977,0.3011782032400589,0.0,0.3011782032400589
ablate_no_gating,corpus,0.007600325733395653,0.3195876288659793,0.0,0.3195876288659793
ablate_no_gating,corpus,0.008780648910039301,0.337260677466863,0.0,0.337260677466863
ablate_no_gating,corpus,0.01,0.3564064801178203,0.0,0.3564064801178203
ablate_no_gating,corpus,0.010144275125288338,0.3564064801178203,0.0,0.3564064801178203
ablate_no_gating,corpus,0.011719671162331342,0.3703976435935199,0.0,0.3703976435935199
ablate_no_gating,corpus,0.013539724668033078,0.406480117820324,0.0,0.406480117820324
ablate_no_gating,corpus,0.015642430708753388,0.4167893961708395,0.0,0.4167893961708395
ablate_no_gating,corpus,0.01807168494761547,0.4315169366715758,0.0,0.4315169366715758
ablate_no_gating,corpus,0.02,0.4432989690721649,0.0,0.4432989690721649
ablate_no_gating,corpus,0.0208782000014305,0.4543446244477172,0.0,0.4543446244477172
ablate_no_gating,corpus,0.024120564106959404,0.4793814432989691,0.0,0.4793814432989691
ablate_no_gating,corpus,0.02786646419701295,0.524300441826215,0.524300441826215,0.0
ablate_no_gating,corpus,0.032194098919077645,0.524300441826215,0.524300441826215,0.0
ablate_no_gating,corpus,0.03719381109435677,0.524300441826215,0.5839469808541974,-0.05964653902798234
ablate_no_gating,corpus,0.04296997369610899,0.524300441826215,0.5839469808541974,-0.05964653902798234
ablate_no_gating,corpus,0.04964316871858405,0.524300441826215,0.8159057437407953,-0.29160530191458023
ablate_no_gating,corpus,0.05,0.524300441826215,0.8159057437407953,-0.29160530191458023
ablate_no_gating,corpus,0.05735270442218037,0.5294550810014728,0.8159057437407953,-0.2864506627393225
ablate_no_gating,corpus,0.0662595235043209,0.5625920471281296,0.8159057437407953,-0.2533136966126657
ablate_no_gating,corpus,0.0678,0.5625920471281296,1.0,-0.4374079528718704
ablate_no_gating,corpus,0.07654956290643118,0.5957290132547864,1.0,-0.40427098674521356
ablate_no_gating,corpus,0.08843763539566564,0.6391752577319587,1.0,-0.3608247422680413
ablate_no_gating,corpus,0.1,0.6701030927835051,1.0,-0.3298969072164949
ablate_no_gating,corpus,0.10217191395249112,0.6701030927835051,1.0,-0.3298969072164949
ablate_no_gating,corpus,0.1180391125792908,0.6863033873343152,1.0,-0.3136966126656848
ablate_no_gating,corpus,0.13637047168349314,0.7179675994108984,1.0,-0.2820324005891016
ablate_no_gating,corpus,0.15754867298486527,0.7459499263622975,1.0,-0.2540500736377025
ablate_no_gating,corpus,0.1820158283011685,0.7636229749631811,1.0,-0.2363770250368189
ablate_no_gating,corpus,0.2,0.7790868924889544,1.0,-0.22091310751104565
ablate_no_gating,corpus,0.21028270898443566,0.7849779086892489,1.0,-0.21502209131075112
ablate_no_gating,corpus,0.24293940867970626,0.7989690721649485,1.0,-0.2010309278350515
ablate_no_gating,corpus,0.2806676619997976,0.8151693667157585,1.0,-0.18483063328424154
ablate_no_gating,corpus,0.32425507627825634,0.821060382916053,1.0,-0.178939617083947
ablate_no_gating,corpus,0.37461157349967034,0.8497790868924889,1.0,-0.15022091310751107
ablate_no_gating,corpus,0.43278838564572797,1.0,1.0,0.0
ablate_no_gating,corpus,0.5,1.0,1.0,0.0
ablate_no_pop,development_main,0.0001,0.0246406570841889,0.0,0.0246406570841889
ablate_no_pop,development_main,0.00011552990250743249,0.0246406570841889,0.0,0.0246406570841889
ablate_no_pop,development_main,0.00013347158373376854,0.0246406570841889,0.0,0.0246406570841889
ablate_no_pop,development_main,0.00015419959056274876,0.028747433264887,0.0,0.028747433264887
ablate_no_pop,development_main,0.00017814663664400372,0.028747433264887,0.0,0.028747433264887
ablate_no_pop,development_main,0.0002058126356350875,0.028747433264887,0.0,0.028747433264887
ablate_no_pop,development_main,0.00023777513729719357,0.0451745379876796,0.0,0.0451745379876796
ablate_no_pop,development_main,0.0002747013843063615,0.0451745379876796,0.0,0.0451745379876796
ablate_no_pop,development_main,0.00031736224147570685,0.0451745379876796,0.0,0.0451745379876796
ablate_no_pop,development_main,0.0003666482881722866,0.0574948665297741,0.0,0.0574948665297741
ablate_no_pop,development_main,0.00042358840987061284,0.0574948665297741,0.0,0.0574948665297741
ablate_no_pop,development_main,0.000489371276956302,0.0657084188911704,0.0,0.0657084188911704
ablate_no_pop,development_main,0.0005653701591669932,0.0739219712525667,0.0,0.0739219712525667
ablate_no_pop,development_main,0.000653171593691743,0.0739219712525667,0.0,0.0739219712525667
ablate_no_pop,development_main,0.0007546085053983131,0.0780287474332648,0.0,0.0780287474332648
ablate_no_pop,development_main,0.0008717984705994645,0.0841889117043121,0.0,0.0841889117043121
ablate_no_pop,development_main,0.0010071879231448489,0.0924024640657084,0.0,0.0924024640657084
ablate_no_pop,development_main,0.0011636032256758778,0.108829568788501,0.0,0.108829568788501
ablate_no_pop,development_main,0.0013443096721966813,0.1232032854209445,0.0,0.1232032854209445
ablate_no_pop,development_main,0.0015530796536868095,0.1232032854209445,0.0,0.1232032854209445
ablate_no_pop,development_main,0.001794271409767141,0.1334702258726899,0.0,0.1334702258726899
ablate_no_pop,development_main,0.002,0.1334702258726899,0.0,0.1334702258726899
ablate_no_pop,development_main,0.0020729200104227124,0.1478439425051334,0.0,0.1478439425051334
ablate_no_pop,development_main,0.0023948424670984167,0.1478439425051334,0.0,0.1478439425051334
ablate_no_pop,development_main,0.002766759167445392,0.1663244353182751,0.0,0.1663244353182751
ablate_no_pop,development_main,0.003196434168765112,0.188911704312115,0.0,0.188911704312115
ablate_no_pop,development_main,0.0036928372788885937,0.2094455852156057,0.0,0.2094455852156057
ablate_no_pop,development_main,0.004266331308058115,0.2361396303901437,0.0,0.2361396303901437
ablate_no_pop,development_main,0.004928888400843604,0.2361396303901437,0.0,0.2361396303901437
ablate_no_pop,development_main,0.005,0.2402464065708419,0.0,0.2402464065708419
ablate_no_pop,development_main,0.0056943399641947645,0.2566735112936344,0.0,0.2566735112936344
ablate_no_pop,development_main,0.006578665409075977,0.2772073921971252,0.0,0.2772073921971252
ablate_no_pop,development_main,0.007600325733395653,0.2956878850102669,0.0,0.2956878850102669
ablate_no_pop,development_main,0.008780648910039301,0.3223819301848049,0.0,0.3223819301848049
ablate_no_pop,development_main,0.01,0.3326488706365503,0.0,0.3326488706365503
ablate_no_pop,development_main,0.010144275125288338,0.3326488706365503,0.0,0.3326488706365503
ablate_no_pop,development_main,0.011719671162331342,0.3613963039014374,0.0,0.3613963039014374
ablate_no_pop,development_main,0.013539724668033078,0.3983572895277207,0.0,0.3983572895277207
