detector,arm,scope,budget,rule,alpha,tau,k,drift,point_id,development_main.iw_tp,development_main.iw_fp,development_main.n_risk,development_main.iw_recall,development_main.iw_fpr,development_main.iw_precision,external_8b.iw_tp,external_8b.iw_fp,external_8b.n_risk,external_8b.iw_recall,external_8b.iw_fpr,external_8b.iw_precision,legacy_main16x32.iw_tp,legacy_main16x32.iw_fp,legacy_main16x32.n_risk,legacy_main16x32.iw_recall,legacy_main16x32.iw_fpr,legacy_main16x32.iw_precision,corpus.iw_tp,corpus.iw_fp,corpus.n_risk,corpus.iw_recall,corpus.iw_fpr,corpus.iw_precision,sealed.iw_tp,sealed.iw_fp,sealed.n_risk,sealed.iw_recall,sealed.iw_fpr,sealed.iw_precision,development_main.survival_recall_at_same_fpr,development_main.excess_over_survival,external_8b.survival_recall_at_same_fpr,external_8b.excess_over_survival,legacy_main16x32.survival_recall_at_same_fpr,legacy_main16x32.excess_over_survival
ablate_no_self,real,any_rule,0.05,cusum_all,0.0647457627118644,7.582428280233608,,-0.1207164155228551,1151.0,312,648,487,0.6406570841889117,0.0452735275623559,0.325,350,681,564,0.6205673758865248,0.045291300877893,0.3394762366634336,199.0,177.0,307.0,0.6482084690553745,0.0785619174434087,0.5292553191489362,861.0,1506.0,1358.0,0.634020618556701,0.047655211695462316,0.3637515842839037,549.0,858.0,871.0,0.6303099885189437,0.04962693041818497,0.39019189765458423,0.7905544147843943,-0.1498973305954826,0.8120567375886525,-0.19148936170212771,0.0,0.6482084690553745
ablate_no_self,real,any_rule,0.1,cusum_all,0.1206779661016949,5.500291171786447,,-0.1207164155228551,1161.0,376,1411,487,0.7720739219712526,0.0985817089359323,0.2104085058757694,449,1533,564,0.7960992907801419,0.1019553072625698,0.2265388496468214,252.0,307.0,307.0,0.8208469055374593,0.1362627607634265,0.4508050089445438,1077.0,3251.0,1358.0,0.7930780559646539,0.1028732358711474,0.24884473197781887,701.0,1840.0,871.0,0.8048220436280138,0.10642605124645728,0.27587563951200317,1.0,-0.22792607802874743,1.0,-0.20390070921985815,0.7035830618892508,0.11726384364820852
ablate_no_self,real,any_rule,0.2,cusum_all,0.2213559322033898,3.605796532286737,,-0.1207164155228551,1179.0,418,2859,487,0.8583162217659137,0.1997484804024313,0.1275556911809582,492,3399,564,0.8723404255319149,0.2260574620909816,0.1264456437933693,265.0,440.0,307.0,0.8631921824104235,0.1952951620062139,0.375886524822695,1175.0,6698.0,1358.0,0.8652430044182622,0.21194861084741473,0.1492442525085736,757.0,3839.0,871.0,0.8691159586681975,0.2220487014864943,0.16470844212358574,1.0,-0.1416837782340863,1.0,-0.12765957446808507,0.8631921824104235,0.0
ablate_no_self,real,any_rule,0.3,cusum_all,0.3164406779661017,2.539675711197409,,-0.1207164155228551,1196.0,431,4254,487,0.8850102669404517,0.2972123244602808,0.0919957310565635,504,5075,564,0.8936170212765957,0.3375232774674115,0.0903387703889586,267.0,590.0,307.0,0.8697068403908795,0.2618730581446959,0.3115519253208868,1202.0,9919.0,1358.0,0.8851251840942562,0.3138725397126764,0.10808380541318227,771.0,5665.0,871.0,0.8851894374282434,0.3276649892995546,0.11979490366687383,1.0,-0.1149897330595483,1.0,-0.1063829787234043,0.8631921824104235,0.006514657980456029
ablate_no_self,real,cusum_all,0.002,cusum_all,0.0058887494080177,6.75867982625674,,0.7384210116591566,1686.0,64,25,487,0.1314168377823408,0.0017466638720044,0.7191011235955056,62,29,564,0.1099290780141844,0.0019287044426709,0.6813186813186813,6.0,1.0,307.0,0.019543973941368,0.0004438526409232,0.8571428571428571,132.0,55.0,1358.0,0.09720176730486009,0.001740396177457123,0.7058823529411765,68.0,30.0,871.0,0.07807118254879448,0.0017352073572791948,0.6938775510204082,0.0,0.1314168377823408,0.0,0.1099290780141844,0.0,0.019543973941368
ablate_no_self,real,cusum_all,0.005,cusum_all,0.0101397243796977,4.868748362904324,,0.7384210116591566,1690.0,95,57,487,0.1950718685831622,0.0039823936281701,0.625,109,65,564,0.1932624113475177,0.0043229582335727,0.6264367816091954,26.0,4.0,307.0,0.0846905537459283,0.0017754105636928,0.8666666666666667,230.0,126.0,1358.0,0.16936671575846834,0.003987089424719955,0.6460674157303371,135.0,69.0,871.0,0.1549942594718714,0.003990976921742148,0.6617647058823529,0.0,0.1950718685831622,0.0,0.1932624113475177,0.0,0.0846905537459283
ablate_no_self,real,cusum_all,0.01,cusum_all,0.0174593964477844,3.4768807165785742,,0.7384210116591566,1694.0,134,126,487,0.2751540041067762,0.0088031859149025,0.5153846153846153,168,143,564,0.2978723404255319,0.00951050811386,0.5401929260450161,40.0,13.0,307.0,0.1302931596091205,0.0057700843320017,0.7547169811320755,342.0,282.0,1358.0,0.25184094256259204,0.008923485855325613,0.5480769230769231,208.0,156.0,871.0,0.23880597014925373,0.009023078257851813,0.5714285714285714,0.0,0.2751540041067762,0.0,0.2978723404255319,0.0,0.1302931596091205
ablate_no_self,real,cusum_all,0.02,cusum_all,0.0311864406779661,4.922736818585844,,0.2855104567055843,1421.0,183,280,487,0.3757700205338809,0.01956263536645,0.3952483801295896,224,296,564,0.3971631205673759,0.0196860867251928,0.4307692307692308,53.0,13.0,307.0,0.1726384364820846,0.0057700843320017,0.803030303030303,460.0,589.0,1358.0,0.3387334315169367,0.018638060882222644,0.438512869399428,277.0,309.0,871.0,0.31802525832376577,0.017872635779975707,0.4726962457337884,0.0,0.3757700205338809,0.4858156028368794,-0.08865248226950351,0.0,0.1726384364820846
ablate_no_self,real,cusum_all,0.05,cusum_all,0.0647457627118644,7.582428280233608,,-0.1207164155228551,1151.0,312,648,487,0.6406570841889117,0.0452735275623559,0.325,350,681,564,0.6205673758865248,0.045291300877893,0.3394762366634336,199.0,177.0,307.0,0.6482084690553745,0.0785619174434087,0.5292553191489362,861.0,1506.0,1358.0,0.634020618556701,0.047655211695462316,0.3637515842839037,549.0,858.0,871.0,0.6303099885189437,0.04962693041818497,0.39019189765458423,0.7905544147843943,-0.1498973305954826,0.8120567375886525,-0.19148936170212771,0.0,0.6482084690553745
ablate_no_self,real,cusum_all,0.1,cusum_all,0.1206779661016949,5.500291171786447,,-0.1207164155228551,1161.0,376,1411,487,0.7720739219712526,0.0985817089359323,0.2104085058757694,449,1533,564,0.7960992907801419,0.1019553072625698,0.2265388496468214,252.0,307.0,307.0,0.8208469055374593,0.1362627607634265,0.4508050089445438,1077.0,3251.0,1358.0,0.7930780559646539,0.1028732358711474,0.24884473197781887,701.0,1840.0,871.0,0.8048220436280138,0.10642605124645728,0.27587563951200317,1.0,-0.22792607802874743,1.0,-0.20390070921985815,0.7035830618892508,0.11726384364820852
ablate_no_self,real,cusum_all,0.2,cusum_all,0.2213559322033898,3.605796532286737,,-0.1207164155228551,1179.0,418,2859,487,0.8583162217659137,0.1997484804024313,0.1275556911809582,492,3399,564,0.8723404255319149,0.2260574620909816,0.1264456437933693,265.0,440.0,307.0,0.8631921824104235,0.1952951620062139,0.375886524822695,1175.0,6698.0,1358.0,0.8652430044182622,0.21194861084741473,0.1492442525085736,757.0,3839.0,871.0,0.8691159586681975,0.2220487014864943,0.16470844212358574,1.0,-0.1416837782340863,1.0,-0.12765957446808507,0.8631921824104235,0.0
ablate_no_self,real,cusum_all,0.3,cusum_all,0.3164406779661017,2.539675711197409,,-0.1207164155228551,1196.0,431,4254,487,0.8850102669404517,0.2972123244602808,0.0919957310565635,504,5075,564,0.8936170212765957,0.3375232774674115,0.0903387703889586,267.0,590.0,307.0,0.8697068403908795,0.2618730581446959,0.3115519253208868,1202.0,9919.0,1358.0,0.8851251840942562,0.3138725397126764,0.10808380541318227,771.0,5665.0,871.0,0.8851894374282434,0.3276649892995546,0.11979490366687383,1.0,-0.1149897330595483,1.0,-0.1063829787234043,0.8631921824104235,0.006514657980456029
ablate_no_self,real,cusum_gated,0.002,cusum_gated,0.0077272437478319,5.556397475906426,,-0.1207164155228551,998.0,92,24,487,0.188911704312115,0.0016767973171242,0.7931034482758621,113,27,564,0.200354609929078,0.0017956903431763,0.8071428571428572,46.0,8.0,307.0,0.1498371335504886,0.0035508211273857,0.8518518518518519,251.0,59.0,1358.0,0.18483063328424154,0.00186697044490855,0.8096774193548387,159.0,35.0,871.0,0.182548794489093,0.002024408583492394,0.8195876288659794,0.0,0.188911704312115,0.0,0.200354609929078,0.0,0.1498371335504886
ablate_no_self,real,cusum_gated,0.005,cusum_gated,0.01161520606972,4.845350861597646,,-0.1207164155228551,1001.0,112,61,487,0.2299794661190965,0.0042618598476909,0.6473988439306358,140,61,564,0.2482269503546099,0.0040569300345836,0.6965174129353234,55.0,20.0,307.0,0.1791530944625407,0.0088770528184642,0.7333333333333333,307.0,142.0,1358.0,0.2260677466863034,0.004493386494525663,0.6837416481069042,195.0,81.0,871.0,0.22388059701492538,0.004685059864653826,0.7065217391304348,0.0,0.2299794661190965,0.0,0.2482269503546099,0.0,0.1791530944625407
ablate_no_self,real,cusum_gated,0.01,cusum_gated,0.0174593964477844,4.316046109861718,,-0.1207164155228551,1004.0,137,123,487,0.2813141683778234,0.0085935862502619,0.5269230769230769,160,131,564,0.2836879432624113,0.0087124235168927,0.5498281786941581,65.0,56.0,307.0,0.2117263843648208,0.0248557478916999,0.5371900826446281,362.0,310.0,1358.0,0.2665684830633284,0.009809505727485603,0.5386904761904762,225.0,187.0,871.0,0.25832376578645233,0.010816125860373648,0.5461165048543689,0.0,0.2813141683778234,0.0,0.2836879432624113,0.0,0.2117263843648208
ablate_no_self,real,cusum_gated,0.02,cusum_gated,0.025593220338983,3.937871131288304,,-0.1207164155228551,1006.0,160,220,487,0.3285420944558521,0.0153706420736393,0.4210526315789473,187,203,564,0.3315602836879432,0.0135009310986964,0.4794871794871795,82.0,81.0,307.0,0.2671009771986971,0.0359520639147802,0.5030674846625767,429.0,504.0,1358.0,0.3159057437407953,0.01594835769887982,0.45980707395498394,269.0,284.0,871.0,0.30884041331802525,0.016426629648909712,0.4864376130198915,0.0,0.3285420944558521,0.0,0.3315602836879432,0.0,0.2671009771986971
ablate_no_self,real,cusum_gated,0.05,cusum_gated,0.0591525423728813,3.100688296984505,,-0.1207164155228551,1012.0,226,650,487,0.4640657084188911,0.0454132606721162,0.2579908675799087,267,597,564,0.4734042553191489,0.0397047086991221,0.3090277777777778,137.0,215.0,307.0,0.4462540716612377,0.0954283177984909,0.3892045454545454,630.0,1462.0,1358.0,0.4639175257731959,0.04626289475349661,0.3011472275334608,404.0,812.0,871.0,0.46383467278989665,0.04696627913702354,0.33223684210526316,0.7905544147843943,-0.32648870636550315,0.8120567375886525,-0.33865248226950356,0.0,0.4462540716612377
ablate_no_self,real,cusum_gated,0.1,cusum_gated,0.1150847457627118,2.36178830588268,,-0.1207164155228551,1022.0,297,1406,487,0.6098562628336756,0.0982323761615314,0.1743981209630064,353,1485,564,0.625886524822695,0.0987629688747007,0.192056583242655,180.0,390.0,307.0,0.5863192182410424,0.1731025299600532,0.3157894736842105,830.0,3281.0,1358.0,0.6111929307805597,0.1038225428770331,0.20189734857698857,533.0,1875.0,871.0,0.6119402985074627,0.10845045982994968,0.2213455149501661,1.0,-0.39014373716632444,1.0,-0.374113475177305,0.8631921824104235,-0.2768729641693811
ablate_no_self,real,cusum_gated,0.2,cusum_gated,0.2101694915254237,1.6981117372509331,,-0.1207164155228551,1039.0,363,2745,487,0.7453798767967146,0.1917836931460909,0.1167953667953668,425,2875,564,0.7535460992907801,0.1912077680234104,0.1287878787878787,225.0,607.0,307.0,0.7328990228013029,0.2694185530403906,0.2704326923076923,1013.0,6227.0,1358.0,0.7459499263622975,0.19704449085500916,0.13991712707182322,650.0,3482.0,871.0,0.746268656716418,0.20139973393487187,0.15730880929332042,1.0,-0.2546201232032854,1.0,-0.2464539007092199,0.8631921824104235,-0.13029315960912058
ablate_no_self,real,cusum_gated,0.3,cusum_gated,0.3164406779661017,1.24962506276889,,-0.1207164155228551,1058.0,398,4281,487,0.8172484599589322,0.2990987214420457,0.085060910450951,470,4512,564,0.8333333333333334,0.3000798084596967,0.0943396226415094,248.0,884.0,307.0,0.8078175895765473,0.3923657345761207,0.2190812720848056,1116.0,9677.0,1358.0,0.8217967599410898,0.30621479653186506,0.10340035208005188,718.0,5396.0,871.0,0.8243398392652124,0.31210596332928453,0.11743539417729801,1.0,-0.18275154004106775,1.0,-0.16666666666666663,1.0,-0.19218241042345274
ablate_no_self,real,k_of_m,0.002,k_of_m,0.02,1.4711998994682354,2.0,,275.0,76,26,487,0.1560574948665297,0.0018165304268846,0.7450980392156863,78,43,564,0.1382978723404255,0.0028598031391327,0.6446280991735537,33.0,11.0,307.0,0.1074918566775244,0.0048823790501553,0.75,187.0,80.0,1358.0,0.13770250368188514,0.0025314853490285426,0.700374531835206,111.0,54.0,871.0,0.12743972445464982,0.0031233732431025507,0.6727272727272727,0.0,0.1560574948665297,0.0,0.1382978723404255,0.0,0.1074918566775244
ablate_no_self,real,k_of_m,0.005,k_of_m,0.137457627118644,0.5853308533711128,4.0,,424.0,96,65,487,0.1971252566735113,0.0045413260672116,0.5962732919254659,117,59,564,0.2074468085106383,0.0039239159350891,0.6647727272727273,59.0,27.0,307.0,0.1921824104234527,0.0119840213049267,0.686046511627907,272.0,151.0,1358.0,0.20029455081001474,0.004778178596291374,0.6430260047281324,176.0,86.0,871.0,0.2020665901262916,0.0049742610908670255,0.6717557251908397,0.0,0.1971252566735113,0.0,0.2074468085106383,0.0,0.1921824104234527
ablate_no_self,real,k_of_m,0.01,k_of_m,0.2828813559322033,0.2189053454900157,5.0,,607.0,127,135,487,0.2607802874743326,0.0094319849088241,0.4847328244274809,142,114,564,0.25177304964539,0.0075818036711891,0.5546875,73.0,84.0,307.0,0.2377850162866449,0.0372836218375499,0.464968152866242,342.0,333.0,1358.0,0.25184094256259204,0.010537307765331308,0.5066666666666667,215.0,198.0,871.0,0.2468427095292767,0.011452368558042686,0.5205811138014528,0.0,0.2607802874743326,0.0,0.25177304964539,0.0,0.2377850162866449
ablate_no_self,real,k_of_m,0.02,k_of_m,0.2381355932203389,0.3100539702155065,4.0,,550.0,198,285,487,0.406570841889117,0.0199119681408509,0.4099378881987577,214,273,564,0.3794326241134751,0.0181564245810055,0.4394250513347023,122.0,156.0,307.0,0.3973941368078176,0.0692410119840213,0.4388489208633093,534.0,714.0,1358.0,0.39322533136966126,0.022593506740079743,0.42788461538461536,336.0,429.0,871.0,0.3857634902411022,0.024813465209092486,0.4392156862745098,0.0,0.406570841889117,0.0,0.3794326241134751,0.0,0.3973941368078176
ablate_no_self,real,k_of_m,0.05,k_of_m,0.3444067796610169,0.1084517643628092,4.0,,683.0,281,704,487,0.5770020533880903,0.0491860546356459,0.2852791878172588,313,734,564,0.5549645390070922,0.0488161745144985,0.2989493791786055,186.0,336.0,307.0,0.6058631921824105,0.1491344873501997,0.3563218390804598,780.0,1774.0,1358.0,0.5743740795287187,0.05613568761470793,0.3054032889584965,499.0,1070.0,871.0,0.5729047072330654,0.061889062409624614,0.31803696622052263,0.7905544147843943,-0.21355236139630396,0.8120567375886525,-0.2570921985815603,0.7035830618892508,-0.09771986970684032
ablate_no_self,real,k_of_m,0.1,k_of_m,0.9333333333333332,-0.8210826536902573,6.0,,937.0,340,1407,487,0.6981519507186859,0.0983022427164116,0.1946193474527761,390,1405,564,0.6914893617021277,0.0934424048949188,0.2172701949860724,234.0,484.0,307.0,0.762214983713355,0.2148246782068353,0.3259052924791086,964.0,3296.0,1358.0,0.7098674521354934,0.10429719637997595,0.22629107981220659,624.0,1889.0,871.0,0.7164179104477612,0.10926022326334664,0.24830879426979705,1.0,-0.30184804928131415,1.0,-0.3085106382978723,0.8631921824104235,-0.10097719869706845
ablate_no_self,real,k_of_m,0.2,k_of_m,0.7833333333333333,-0.5045387459209305,5.0,,873.0,387,2641,487,0.7946611909650924,0.1845175714385523,0.1278071334214002,437,2727,564,0.774822695035461,0.181364724660814,0.1381163084702907,247.0,929.0,307.0,0.8045602605863192,0.4123391034176653,0.2100340136054422,1071.0,6297.0,1358.0,0.788659793814433,0.19925954053540915,0.1453583061889251,684.0,3656.0,871.0,0.7853042479908151,0.2114639366070912,0.1576036866359447,1.0,-0.20533880903490764,1.0,-0.22517730496453903,1.0,-0.19543973941368076
ablate_no_self,real,k_of_m,0.3,k_of_m,0.8833333333333333,-0.6871988512550142,5.0,,915.0,428,4182,487,0.8788501026694046,0.292181932508908,0.0928416485900217,513,4166,564,0.9095744680851064,0.2770683692471402,0.1096388117119042,282.0,1410.0,307.0,0.9185667752442996,0.625832223701731,0.1666666666666666,1223.0,9758.0,1358.0,0.9005891016200295,0.30877792544775645,0.11137419178581186,795.0,5576.0,871.0,0.912743972445465,0.3225172074729597,0.12478417830795793,1.0,-0.12114989733059545,1.0,-0.09042553191489355,1.0,-0.08143322475570036
ablate_no_self,real,single_chunk,0.002,single_chunk,0.0039176060908879,2.3203296672296565,,,189.0,34,25,487,0.0698151950718685,0.0017466638720044,0.576271186440678,42,54,564,0.0744680851063829,0.0035913806863527,0.4375,16.0,11.0,307.0,0.0521172638436482,0.0048823790501553,0.5925925925925926,92.0,90.0,1358.0,0.06774668630338733,0.0028479210176571104,0.5054945054945055,58.0,65.0,871.0,0.06659012629161883,0.0037596159407715887,0.4715447154471545,0.0,0.0698151950718685,0.0,0.0744680851063829,0.0,0.0521172638436482
ablate_no_self,real,single_chunk,0.005,single_chunk,0.0077272437478319,1.989734490801775,,,224.0,53,66,487,0.108829568788501,0.0046111926220918,0.4453781512605042,57,97,564,0.101063829787234,0.0064511838254855,0.3701298701298701,23.0,19.0,307.0,0.0749185667752443,0.008433200177541,0.5476190476190477,133.0,182.0,1358.0,0.0979381443298969,0.005759129169039934,0.4222222222222222,80.0,116.0,871.0,0.09184845005740529,0.00670946844814622,0.40816326530612246,0.0,0.108829568788501,0.0,0.101063829787234,0.0,0.0749185667752443
ablate_no_self,real,single_chunk,0.01,single_chunk,0.0133053924337619,1.6988758372292343,,,252.0,65,134,487,0.1334702258726899,0.0093621183539439,0.3266331658291457,72,178,564,0.1276595744680851,0.0118382548550146,0.288,33.0,34.0,307.0,0.1074918566775244,0.0150909897913892,0.4925373134328358,170.0,346.0,1358.0,0.1251840942562592,0.010948674134548446,0.32945736434108525,105.0,212.0,871.0,0.12055109070034443,0.012262131991439643,0.3312302839116719,0.0,0.1334702258726899,0.0,0.1276595744680851,0.0,0.1074918566775244
ablate_no_self,real,single_chunk,0.02,single_chunk,0.02,1.4711998994682354,,,273.0,72,225,487,0.1478439425051334,0.0157199748480402,0.2424242424242424,88,256,564,0.1560283687943262,0.0170258047353019,0.2558139534883721,37.0,46.0,307.0,0.1205211726384364,0.0204172214824678,0.4457831325301205,197.0,527.0,1358.0,0.14506627393225333,0.016676159736725524,0.27209944751381215,125.0,302.0,871.0,0.14351320321469574,0.01746775406327723,0.2927400468384075,0.0,0.1478439425051334,0.0,0.1560283687943262,0.0,0.1205211726384364
ablate_no_self,real,single_chunk,0.05,single_chunk,0.0759322033898305,0.8562589042959816,,,343.0,134,695,487,0.2751540041067762,0.0485572556417243,0.1616405307599517,165,760,564,0.2925531914893617,0.0505453578079276,0.1783783783783784,74.0,175.0,307.0,0.2410423452768729,0.0776742121615623,0.2971887550200803,373.0,1630.0,1358.0,0.27466863033873345,0.051579013986456555,0.18622066899650525,239.0,935.0,871.0,0.2743972445464983,0.05408062930186824,0.20357751277683134,0.7905544147843943,-0.515400410677618,0.8120567375886525,-0.5195035460992907,0.0,0.2410423452768729
ablate_no_self,real,single_chunk,0.1,single_chunk,0.2213559322033898,0.3488413292821184,,,525.0,217,1425,487,0.4455852156057495,0.0995598407042548,0.1321559074299634,252,1574,564,0.4468085106382978,0.104682096302208,0.1380065717415115,117.0,323.0,307.0,0.3811074918566775,0.1433644030181979,0.2659090909090909,586.0,3322.0,1358.0,0.43151693667157587,0.10511992911841023,0.14994882292732856,369.0,1897.0,871.0,0.42365097588978184,0.10972294522528775,0.16284201235657547,1.0,-0.5544147843942505,1.0,-0.5531914893617023,0.7035830618892508,-0.32247557003257327
ablate_no_self,real,single_chunk,0.2,single_chunk,0.4333333333333333,-0.0274805895683065,,,721.0,288,2835,487,0.5913757700205339,0.198071683085307,0.0922190201729106,339,3382,564,0.601063829787234,0.224926842245278,0.0911045417898414,159.0,528.0,307.0,0.5179153094462541,0.2343541944074567,0.2314410480349345,786.0,6745.0,1358.0,0.5787923416789397,0.213435858489969,0.10436860974638162,498.0,3910.0,871.0,0.5717566016073479,0.22615535889872174,0.11297640653357532,1.0,-0.4086242299794661,1.0,-0.39893617021276595,0.8631921824104235,-0.3452768729641694
ablate_no_self,real,single_chunk,0.3,single_chunk,0.55,-0.1863224715782413,,,770.0,333,4169,487,0.6837782340862423,0.2912736672954656,0.0739671257219013,391,4998,564,0.6932624113475178,0.3324022346368715,0.0725552050473186,190.0,686.0,307.0,0.6188925081433225,0.3044829116733245,0.2168949771689497,914.0,9853.0,1358.0,0.6730486008836525,0.3117840642997279,0.08488901272406427,581.0,5684.0,871.0,0.6670493685419059,0.3287639539591648,0.09273743016759776,1.0,-0.3162217659137577,1.0,-0.30673758865248224,1.0,-0.38110749185667747
ablate_raw_only,real,any_rule,0.002,cusum_gated,0.0077272437478319,5.911310159695207,,-0.139372746806854,998.0,88,28,487,0.1806981519507187,0.001956263536645,0.7586206896551724,99,51,564,0.175531914893617,0.0033918595371109,0.66,18.0,9.0,307.0,0.0586319218241042,0.0039946737683089,0.6666666666666666,205.0,88.0,1358.0,0.15095729013254786,0.0027846338839313967,0.6996587030716723,117.0,60.0,871.0,0.13432835820895522,0.0034704147145583897,0.6610169491525424,0.0,0.1806981519507187,0.0,0.175531914893617,0.0,0.0586319218241042
ablate_raw_only,real,any_rule,0.005,cusum_all,0.0152415262160454,13.312267868724774,,-0.139372746806854,1141.0,163,64,487,0.3347022587268994,0.0044714595123314,0.7180616740088106,195,89,564,0.3457446808510638,0.0059191274275073,0.6866197183098591,122.0,23.0,307.0,0.3973941368078176,0.0102086107412339,0.8413793103448276,480.0,176.0,1358.0,0.35346097201767307,0.0055692677678627935,0.7317073170731707,317.0,112.0,871.0,0.3639494833524684,0.0064781074671756604,0.7389277389277389,0.0,0.3347022587268994,0.0,0.3457446808510638,0.0,0.3973941368078176
ablate_raw_only,real,any_rule,0.01,cusum_all,0.02,12.009804423407028,,-0.139372746806854,1143.0,194,103,487,0.3983572895277207,0.0071962551526584,0.6531986531986532,239,157,564,0.4237588652482269,0.0104416068103218,0.6035353535353535,152.0,47.0,307.0,0.495114006514658,0.020861074123391,0.7638190954773869,585.0,307.0,1358.0,0.43078055964653905,0.009714575026897031,0.655829596412556,391.0,204.0,871.0,0.4489092996555683,0.011799410029498525,0.6571428571428571,0.0,0.3983572895277207,0.0,0.4237588652482269,0.0,0.495114006514658
ablate_raw_only,real,any_rule,0.02,cusum_all,0.0311864406779661,10.286683442804986,,-0.139372746806854,1145.0,235,228,487,0.4825462012320328,0.0159295745126807,0.5075593952483801,290,348,564,0.5141843971631206,0.023144453312051,0.4545454545454545,187.0,97.0,307.0,0.6091205211726385,0.0430537061695517,0.6584507042253521,712.0,673.0,1358.0,0.524300441826215,0.021296120498702612,0.5140794223826715,477.0,445.0,871.0,0.547646383467279,0.025738909132974722,0.517353579175705,0.0,0.4825462012320328,0.4858156028368794,0.028368794326241176,0.0,0.6091205211726385
ablate_raw_only,real,any_rule,0.05,cusum_all,0.0647457627118644,3.903745837295455,,0.1721147072812667,1427.0,318,642,487,0.6529774127310062,0.0448543282330748,0.33125,389,964,564,0.6897163120567376,0.0641127959563713,0.2875092387287509,224.0,230.0,307.0,0.7296416938110749,0.1020861074123391,0.4933920704845815,931.0,1836.0,1358.0,0.6855670103092784,0.05809758876020505,0.33646548608601373,613.0,1194.0,871.0,0.703788748564868,0.06906125281971195,0.33923630326508025,0.7905544147843943,-0.13757700205338808,1.0,-0.31028368794326244,0.0,0.7296416938110749
ablate_raw_only,real,any_rule,0.1,cusum_all,0.1206779661016949,5.827626692574103,,-0.139372746806854,1161.0,364,1423,487,0.7474332648870636,0.0994201075944945,0.2036933407946278,444,2232,564,0.7872340425531915,0.1484437350359138,0.1659192825112107,257.0,302.0,307.0,0.8371335504885994,0.1340434975588104,0.4597495527728086,1065.0,3957.0,1358.0,0.7842415316642121,0.1252135940763243,0.2120669056152927,701.0,2534.0,871.0,0.8048220436280138,0.14656718144484931,0.21669242658423493,1.0,-0.25256673511293637,1.0,-0.21276595744680848,0.7035830618892508,0.1335504885993486
ablate_raw_only,real,any_rule,0.2,cusum_all,0.2101694915254237,4.022089210718509,,-0.139372746806854,1177.0,395,2717,487,0.811088295687885,0.1898274296094459,0.1269280205655527,470,3764,564,0.8333333333333334,0.2503325352487364,0.1110061407652338,265.0,376.0,307.0,0.8631921824104235,0.1668885929871282,0.4134165366614664,1130.0,6857.0,1358.0,0.8321060382916053,0.21697993797860896,0.14147990484537373,735.0,4140.0,871.0,0.8438576349024111,0.2394586153045289,0.15076923076923077,1.0,-0.18891170431211501,1.0,-0.16666666666666663,0.8631921824104235,0.0
ablate_raw_only,real,any_rule,0.3,k_of_m,0.8833333333333333,-0.5849029081796874,5.0,,915.0,425,4082,487,0.8726899383983573,0.2851952770208901,0.094297759041491,505,4062,564,0.8953900709219859,0.2701516360734238,0.1105758703744252,261.0,883.0,307.0,0.8501628664495114,0.3919218819351975,0.2281468531468531,1191.0,9027.0,1358.0,0.8770250368188512,0.2856464780710082,0.11655901350557839,766.0,4945.0,871.0,0.8794489092996556,0.28602001272485394,0.13412712309578007,1.0,-0.1273100616016427,1.0,-0.10460992907801414,1.0,-0.14983713355048855
ablate_raw_only,real,cusum_all,0.002,cusum_all,0.0067456506021031,16.19902651458249,,-0.139372746806854,1135.0,73,28,487,0.1498973305954825,0.001956263536645,0.7227722772277227,114,39,564,0.202127659574468,0.0025937749401436,0.7450980392156863,53.0,6.0,307.0,0.1726384364820846,0.0026631158455392,0.8983050847457628,240.0,73.0,1358.0,0.17673048600883653,0.002309980380988545,0.7667731629392971,167.0,45.0,871.0,0.19173363949483352,0.0026028110359187923,0.7877358490566038,0.0,0.1498973305954825,0.0,0.202127659574468,0.0,0.1726384364820846
ablate_raw_only,real,cusum_all,0.005,cusum_all,0.0152415262160454,13.312267868724774,,-0.139372746806854,1141.0,163,64,487,0.3347022587268994,0.0044714595123314,0.7180616740088106,195,89,564,0.3457446808510638,0.0059191274275073,0.6866197183098591,122.0,23.0,307.0,0.3973941368078176,0.0102086107412339,0.8413793103448276,480.0,176.0,1358.0,0.35346097201767307,0.0055692677678627935,0.7317073170731707,317.0,112.0,871.0,0.3639494833524684,0.0064781074671756604,0.7389277389277389,0.0,0.3347022587268994,0.0,0.3457446808510638,0.0,0.3973941368078176
ablate_raw_only,real,cusum_all,0.01,cusum_all,0.02,12.009804423407028,,-0.139372746806854,1143.0,194,103,487,0.3983572895277207,0.0071962551526584,0.6531986531986532,239,157,564,0.4237588652482269,0.0104416068103218,0.6035353535353535,152.0,47.0,307.0,0.495114006514658,0.020861074123391,0.7638190954773869,585.0,307.0,1358.0,0.43078055964653905,0.009714575026897031,0.655829596412556,391.0,204.0,871.0,0.4489092996555683,0.011799410029498525,0.6571428571428571,0.0,0.3983572895277207,0.0,0.4237588652482269,0.0,0.495114006514658
