suite,chunk,n_replicated,top1,top3,top1_any,n_tasks,prior,gated
libero_object,8,4,0.1585804132973944,0.1324498352800239,0.1585804132973944,6.0,0.00925,False
libero_object,9,6,0.1319257262653489,0.1199460916442048,0.1319257262653489,6.0,0.00925,False
libero_object,10,12,0.1292303084755914,0.1226415094339622,0.1292303084755914,6.0,0.00925,False
libero_object,11,11,0.1486364660806851,0.1203140259935391,0.1486364660806851,6.0,0.0093152064451158,False
libero_object,12,14,0.1550354849611355,0.135772220344711,0.1550354849611355,6.0,0.0108536227632736,True
libero_object,13,11,0.1730245231607629,0.155086285195277,0.1730245231607629,6.0,0.0176442536957558,True
libero_object,14,23,0.1508670520231213,0.1421965317919075,0.1508670520231213,4.0,0.0288836846213895,True
libero_object,15,0,0.0,0.0,0.1911519198664441,3.0,0.0737051792828685,False
libero_object,16,0,0.0,0.0,0.1930184804928131,3.0,0.1659192825112107,False
libero_object,17,0,0.0,0.0,0.3888888888888889,1.0,0.3363636363636363,False
libero_spatial,4,0,0.0,0.0,0.0698165252643457,9.0,0.0315,False
libero_spatial,5,0,0.0,0.0,0.073452584945877,9.0,0.0315,False
libero_spatial,6,0,0.0,0.0,0.0648430643206419,9.0,0.0315,False
libero_spatial,7,0,0.0,0.0,0.0806411167300539,9.0,0.0316265060240963,False
libero_spatial,8,0,0.0,0.0,0.0935386295845061,9.0,0.0343230727322255,False
libero_spatial,9,0,0.0,0.0,0.0699943656200379,8.0,0.0423244877393349,False
libero_spatial,10,1,0.109424426426208,0.0,0.109424426426208,8.0,0.0614634146341463,False
libero_spatial,11,0,0.0,0.0,0.1187136050820539,7.0,0.0843373493975903,False
libero_spatial,12,5,0.1247789175804739,0.1160240537672444,0.1247789175804739,4.0,0.1657894736842105,True
libero_spatial,13,0,0.0,0.0,0.1623902768399729,3.0,0.3987341772151899,False
