split,model,bin,low,high,rows,weight,predicted,observed
test_new_noise_seen_init,moe_local_clock_cap_global_raw,5,0.5,0.6,2452,2452.0,0.5533491546748348,0.5681076672104405
test_new_noise_seen_init,moe_local_clock_cap_global_raw,6,0.6,0.7,2973,2973.0,0.6519674093644606,0.6733938782374705
test_new_noise_seen_init,moe_local_clock_cap_global_raw,7,0.7,0.8,4228,4228.0,0.7529317627341859,0.7542573320719016
test_new_noise_seen_init,moe_local_clock_cap_global_raw,8,0.8,0.9,9876,9876.0,0.8611121032927702,0.8562170919400567
test_new_noise_seen_init,moe_local_clock_cap_global_raw,9,0.9,1.0,84913,84913.0,0.9701078189387842,0.978731171905362
test_new_noise_seen_init,prior_suite,8,0.8,0.9,91469,91469.0,0.8381252318777224,0.8482983305819458
test_new_noise_seen_init,prior_suite,9,0.9,1.0,22651,22651.0,0.972539229671897,0.9666239901108119
test_new_noise_seen_init,clock_suite,0,0.0,0.1,3388,3388.0,0.043290325513488485,0.02154663518299882
test_new_noise_seen_init,clock_suite,1,0.1,0.2,793,793.0,0.14605809691114294,0.08827238335435057
test_new_noise_seen_init,clock_suite,2,0.2,0.3,723,723.0,0.2624906167432495,0.1507607192254495
test_new_noise_seen_init,clock_suite,3,0.3,0.4,175,175.0,0.33704286318636956,0.26857142857142857
test_new_noise_seen_init,clock_suite,4,0.4,0.5,474,474.0,0.43432514494210667,0.33122362869198313
test_new_noise_seen_init,clock_suite,5,0.5,0.6,438,438.0,0.5598996071855479,0.4041095890410959
test_new_noise_seen_init,clock_suite,6,0.6,0.7,3952,3952.0,0.6655265274804746,0.5078441295546559
test_new_noise_seen_init,clock_suite,7,0.7,0.8,2046,2046.0,0.7395140228979766,0.6075268817204301
test_new_noise_seen_init,clock_suite,8,0.8,0.9,4402,4402.0,0.8601008641320377,0.7812358019082235
test_new_noise_seen_init,clock_suite,9,0.9,1.0,97729,97729.0,0.9630088926251656,0.9430772851456579
test_new_noise_seen_init,moe_local_suite,0,0.0,0.1,2476,2476.0,0.0499294730857749,0.02221324717285945
test_new_noise_seen_init,moe_local_suite,1,0.1,0.2,1194,1194.0,0.15562615167905905,0.06700167504187604
test_new_noise_seen_init,moe_local_suite,2,0.2,0.3,948,948.0,0.24977242627843474,0.11181434599156118
test_new_noise_seen_init,moe_local_suite,3,0.3,0.4,854,854.0,0.3492796564799929,0.15456674473067916
test_new_noise_seen_init,moe_local_suite,4,0.4,0.5,1150,1150.0,0.451818723696834,0.2026086956521739
test_new_noise_seen_init,moe_local_suite,5,0.5,0.6,1041,1041.0,0.5506552616042216,0.276657060518732
test_new_noise_seen_init,moe_local_suite,6,0.6,0.7,1917,1917.0,0.6592820638975412,0.3985393844548774
test_new_noise_seen_init,moe_local_suite,7,0.7,0.8,4156,4156.0,0.7537298586256935,0.5769971126082772
test_new_noise_seen_init,moe_local_suite,8,0.8,0.9,9020,9020.0,0.8600498206639613,0.7637472283813748
test_new_noise_seen_init,moe_local_suite,9,0.9,1.0,91364,91364.0,0.9745233916307586,0.9691235059760956
test_new_noise_seen_init,moe_local_unseen_task,0,0.0,0.1,1966,1966.0,0.05859960849376139,0.049338758901322485
test_new_noise_seen_init,moe_local_unseen_task,1,0.1,0.2,1335,1335.0,0.14575103318177055,0.1393258426966292
test_new_noise_seen_init,moe_local_unseen_task,2,0.2,0.3,1017,1017.0,0.24859987553696092,0.23992133726647
test_new_noise_seen_init,moe_local_unseen_task,3,0.3,0.4,903,903.0,0.35155558717181074,0.3034330011074197
test_new_noise_seen_init,moe_local_unseen_task,4,0.4,0.5,942,942.0,0.4508811803217762,0.39490445859872614
test_new_noise_seen_init,moe_local_unseen_task,5,0.5,0.6,1186,1186.0,0.554321016771605,0.5295109612141653
test_new_noise_seen_init,moe_local_unseen_task,6,0.6,0.7,2083,2083.0,0.6531144108943372,0.6826692270763323
test_new_noise_seen_init,moe_local_unseen_task,7,0.7,0.8,3917,3917.0,0.7561020849730578,0.7587439366862395
test_new_noise_seen_init,moe_local_unseen_task,8,0.8,0.9,10162,10162.0,0.8604185409546208,0.832021255658335
test_new_noise_seen_init,moe_local_unseen_task,9,0.9,1.0,90609,90609.0,0.9696672866223841,0.9363087552009183
test_new_noise_seen_init,moe_local_unseen_task_raw,0,0.0,0.1,3212,3212.0,0.04641604685159262,0.10056039850560398
test_new_noise_seen_init,moe_local_unseen_task_raw,1,0.1,0.2,1457,1457.0,0.1476442762063037,0.2299245024021963
test_new_noise_seen_init,moe_local_unseen_task_raw,2,0.2,0.3,1135,1135.0,0.24814153969082045,0.3365638766519824
test_new_noise_seen_init,moe_local_unseen_task_raw,3,0.3,0.4,1211,1211.0,0.3533176332538396,0.5012386457473162
test_new_noise_seen_init,moe_local_unseen_task_raw,4,0.4,0.5,1494,1494.0,0.45291281410754536,0.6479250334672021
test_new_noise_seen_init,moe_local_unseen_task_raw,5,0.5,0.6,2262,2262.0,0.55383280209657,0.7400530503978779
test_new_noise_seen_init,moe_local_unseen_task_raw,6,0.6,0.7,3378,3378.0,0.6544842966422013,0.7901124925991712
test_new_noise_seen_init,moe_local_unseen_task_raw,7,0.7,0.8,6279,6279.0,0.7548887582600914,0.8303870043000477
test_new_noise_seen_init,moe_local_unseen_task_raw,8,0.8,0.9,14343,14343.0,0.8585642118428782,0.8813358432684933
test_new_noise_seen_init,moe_local_unseen_task_raw,9,0.9,1.0,79349,79349.0,0.9630642182235165,0.941095665981928
test_new_noise_seen_init,prior_unseen_task,8,0.8,0.9,85780,85780.0,0.854446955329991,0.9049778503147586
test_new_noise_seen_init,prior_unseen_task,9,0.9,1.0,28340,28340.0,0.908540307056669,0.7713126323218066
test_new_noise_seen_init,original_suite_clock,0,0.0,0.1,3388,3388.0,0.0440369996399395,0.02154663518299882
test_new_noise_seen_init,original_suite_clock,1,0.1,0.2,793,793.0,0.14725317868045398,0.08827238335435057
test_new_noise_seen_init,original_suite_clock,2,0.2,0.3,723,723.0,0.2638647859219917,0.1507607192254495
test_new_noise_seen_init,original_suite_clock,3,0.3,0.4,175,175.0,0.3417785319211427,0.26857142857142857
test_new_noise_seen_init,original_suite_clock,4,0.4,0.5,474,474.0,0.4363638964940928,0.33122362869198313
test_new_noise_seen_init,original_suite_clock,5,0.5,0.6,438,438.0,0.5602448641463471,0.4041095890410959
test_new_noise_seen_init,original_suite_clock,6,0.6,0.7,3952,3952.0,0.6656978297116396,0.5078441295546559
test_new_noise_seen_init,original_suite_clock,7,0.7,0.8,2046,2046.0,0.7396717847716032,0.6075268817204301
test_new_noise_seen_init,original_suite_clock,8,0.8,0.9,4402,4402.0,0.859580871756815,0.7812358019082235
test_new_noise_seen_init,original_suite_clock,9,0.9,1.0,97729,97729.0,0.9628293674429872,0.9430772851456579
test_new_noise_seen_init,original_suite_moe_clock,0,0.0,0.1,4852,4852.0,0.045962460738636024,0.01978565539983512
test_new_noise_seen_init,original_suite_moe_clock,1,0.1,0.2,1433,1433.0,0.143266323048709,0.0928122819260293
test_new_noise_seen_init,original_suite_moe_clock,2,0.2,0.3,826,826.0,0.24657908084322033,0.15254237288135594
test_new_noise_seen_init,original_suite_moe_clock,3,0.3,0.4,649,649.0,0.3483669313590139,0.20647149460708783
test_new_noise_seen_init,original_suite_moe_clock,4,0.4,0.5,705,705.0,0.45200792522496447,0.23546099290780143
test_new_noise_seen_init,original_suite_moe_clock,5,0.5,0.6,808,808.0,0.5535348328590347,0.3180693069306931
test_new_noise_seen_init,original_suite_moe_clock,6,0.6,0.7,1755,1755.0,0.6597950745365242,0.45413105413105415
test_new_noise_seen_init,original_suite_moe_clock,7,0.7,0.8,3958,3958.0,0.7541942933927994,0.6023244062657908
test_new_noise_seen_init,original_suite_moe_clock,8,0.8,0.9,5915,5915.0,0.8537606669873541,0.7501267962806424
test_new_noise_seen_init,original_suite_moe_clock,9,0.9,1.0,93219,93219.0,0.9810672593800523,0.9757452879777728
