cohort,group,detector,episodes,risk_n,timely_n,late_n,persistent_n,alarms,tp,fp,fn,tn,risk_recall,timely_fpr,precision,late_recall,persistent_recall,detected_risk_lead_median,early2_risk_recall,early4_risk_recall,early8_risk_recall,early12_risk_recall,lock_quantile,instability_quantile,max_suite_fpr,max_task_fpr,worst_task_recall_min_risk5,eligible
development_main,all,candidate,14800,487,14313,30,457,6187,455,5732,32,8581,0.9342915811088296,0.4004750925731852,0.07354129626636496,0.9,0.936542669584245,16.0,0.9219712525667351,0.8870636550308009,0.8603696098562629,0.62217659137577,0.9,0.5,0.5687610396164522,0.6025,0.782608695652174,False
development_main,all,candidate,14800,487,14313,30,457,5308,444,4864,43,9449,0.9117043121149897,0.33983092293718997,0.08364732479276564,0.9,0.912472647702407,16.0,0.8952772073921971,0.8501026694045175,0.8008213552361396,0.5728952772073922,0.9,0.6,0.4771637648246278,0.51,0.7246376811594203,False
development_main,all,candidate,14800,487,14313,30,457,4411,437,3974,50,10339,0.8973305954825462,0.2776496890938308,0.09907050555429608,0.8,0.9037199124726477,16.0,0.8788501026694046,0.8193018480492813,0.75564681724846,0.5256673511293635,0.9,0.7,0.3840524854907898,0.4075,0.6739130434782609,False
development_main,all,candidate,14800,487,14313,30,457,3930,432,3498,55,10815,0.8870636550308009,0.24439320897086564,0.1099236641221374,0.7666666666666667,0.8949671772428884,15.0,0.8624229979466119,0.7967145790554415,0.7186858316221766,0.4887063655030801,0.9,0.75,0.33282866515266213,0.355,0.6521739130434783,False
development_main,all,candidate,14800,487,14313,30,457,3498,420,3078,67,11235,0.8624229979466119,0.21504925592119054,0.12006861063464837,0.7666666666666667,0.8687089715536105,13.0,0.8193018480492813,0.757700205338809,0.6735112936344969,0.4517453798767967,0.9,0.8,0.28766086298258897,0.31,0.572463768115942,False
development_main,all,candidate,14800,487,14313,30,457,3029,412,2617,75,11696,0.8459958932238193,0.18284077412142807,0.1360184879498184,0.7666666666666667,0.8512035010940919,10.0,0.7967145790554415,0.7268993839835729,0.6242299794661191,0.406570841889117,0.9,0.85,0.24097905627050215,0.2575,0.5217391304347826,False
development_main,all,candidate,14800,487,14313,30,457,2571,404,2167,83,12146,0.8295687885010267,0.15140082442534758,0.1571373006612213,0.7333333333333333,0.8358862144420132,10.0,0.7802874743326489,0.704312114989733,0.5913757700205339,0.38193018480492813,0.9,0.9,0.19555892001009337,0.21,0.463768115942029,False
development_main,all,candidate,14800,487,14313,30,457,2318,397,1921,90,12392,0.8151950718685832,0.1342136519248236,0.1712683347713546,0.7,0.8227571115973742,10.0,0.7597535934291582,0.6796714579055442,0.5544147843942505,0.3613963039014374,0.9,0.925,0.17083017915720414,0.19,0.427536231884058,False
development_main,all,candidate,14800,487,14313,30,457,2075,391,1684,96,12629,0.8028747433264887,0.1176552784182212,0.18843373493975904,0.6666666666666666,0.811816192560175,10.0,0.7474332648870636,0.6673511293634496,0.5174537987679672,0.33880903490759756,0.9,0.95,0.14660610648498612,0.1625,0.39855072463768115,False
development_main,all,candidate,14800,487,14313,30,457,1976,390,1586,97,12727,0.8008213552361396,0.11080835603996367,0.19736842105263158,0.6666666666666666,0.8096280087527352,10.0,0.7453798767967146,0.6591375770020534,0.4989733059548255,0.3347022587268994,0.9,0.96,0.13752207923290435,0.15,0.39855072463768115,False
development_main,all,candidate,14800,487,14313,30,457,1825,377,1448,110,12865,0.7741273100616016,0.10116677146649898,0.20657534246575343,0.6666666666666666,0.7811816192560175,10.0,0.7186858316221766,0.6324435318275154,0.4702258726899384,0.3162217659137577,0.9,0.975,0.12288670199343932,0.135,0.36231884057971014,False
development_main,all,candidate,14800,487,14313,30,457,1773,371,1402,116,12911,0.7618069815195072,0.09795290994201077,0.2092498589960519,0.6666666666666666,0.7680525164113785,10.0,0.704312114989733,0.6242299794661191,0.459958932238193,0.3141683778234086,0.9,0.98,0.11733535200605602,0.135,0.34782608695652173,False
development_main,all,candidate,14800,487,14313,30,457,1669,354,1315,133,12998,0.7268993839835729,0.09187451966743519,0.2121030557219892,0.6,0.7352297592997812,9.0,0.6714579055441479,0.5934291581108829,0.4209445585215606,0.29774127310061604,0.9,0.99,0.10951299520565229,0.1225,0.3115942028985507,False
development_main,all,candidate,14800,487,14313,30,457,1610,341,1269,146,13044,0.7002053388090349,0.08866065814294698,0.21180124223602484,0.6,0.7067833698030634,8.0,0.6447638603696099,0.5708418891170431,0.38809034907597534,0.27720739219712526,0.9,0.995,0.10370931112793338,0.1125,0.2971014492753623,False
development_main,all,candidate,14800,487,14313,30,457,1586,337,1249,150,13064,0.6919917864476386,0.0872633270453434,0.212484237074401,0.6,0.6980306345733042,8.0,0.6365503080082136,0.5626283367556468,0.37782340862423,0.26899383983572894,0.9,1.0,0.10143830431491295,0.1125,0.2,False
development_main,all,candidate,14800,487,14313,30,457,5918,449,5469,38,8844,0.9219712525667351,0.3821001886396982,0.07587022642784724,0.8666666666666667,0.925601750547046,16.0,0.9055441478439425,0.8706365503080082,0.8521560574948666,0.6057494866529775,0.925,0.5,0.5518546555639667,0.585,0.7608695652173914,False
development_main,all,candidate,14800,487,14313,30,457,5025,436,4589,51,9724,0.8952772073921971,0.3206176203451408,0.08676616915422886,0.8666666666666667,0.8971553610503282,16.0,0.8685831622176592,0.8275154004106776,0.7926078028747433,0.5564681724845996,0.925,0.6,0.4579863739591219,0.49,0.7028985507246377,False
development_main,all,candidate,14800,487,14313,30,457,4102,426,3676,61,10637,0.8747433264887063,0.25682945573953747,0.10385177961969771,0.7333333333333333,0.8840262582056893,16.0,0.8459958932238193,0.7885010266940452,0.7392197125256673,0.5071868583162218,0.925,0.7,0.36235175372192785,0.385,0.6376811594202898,False
development_main,all,candidate,14800,487,14313,30,457,3614,419,3195,68,11118,0.8603696098562629,0.22322364284217144,0.11593801881571665,0.7,0.8708971553610503,15.0,0.8254620123203286,0.7597535934291582,0.7002053388090349,0.46611909650924027,0.925,0.75,0.31062326520312894,0.335,0.6086956521739131,False
development_main,all,candidate,14800,487,14313,30,457,3165,403,2762,84,11551,0.8275154004106776,0.192971424579054,0.1273301737756714,0.7,0.8358862144420132,13.0,0.7782340862422998,0.7207392197125256,0.6550308008213552,0.42915811088295686,0.925,0.8,0.26419379258137776,0.29,0.5144927536231884,False
development_main,all,candidate,14800,487,14313,30,457,2678,393,2285,94,12028,0.8069815195071869,0.1596450779012087,0.1467513069454817,0.7,0.8140043763676149,10.0,0.7515400410677618,0.6858316221765913,0.6016427104722792,0.3839835728952772,0.925,0.85,0.21599798132727732,0.2375,0.45652173913043476,False
development_main,all,candidate,14800,487,14313,30,457,2210,383,1827,104,12486,0.7864476386036962,0.12764619576608677,0.17330316742081447,0.6666666666666666,0.7943107221006565,10.0,0.731006160164271,0.6570841889117043,0.5687885010266941,0.3593429158110883,0.925,0.9,0.17007317688619733,0.19,0.39855072463768115,False
development_main,all,candidate,14800,487,14313,30,457,1953,375,1578,112,12735,0.7700205338809035,0.11024942360092224,0.19201228878648233,0.6333333333333333,0.7789934354485777,10.0,0.7084188911704312,0.6283367556468172,0.5236139630390144,0.33880903490759756,0.925,0.925,0.1450921019429725,0.165,0.36231884057971014,False
development_main,all,candidate,14800,487,14313,30,457,1704,368,1336,119,12977,0.75564681724846,0.09334171731991896,0.215962441314554,0.6,0.7658643326039387,10.0,0.6940451745379876,0.6098562628336756,0.4804928131416838,0.3162217659137577,0.925,0.95,0.12086802927075448,0.1375,0.3333333333333333,False
development_main,all,candidate,14800,487,14313,30,457,1603,366,1237,121,13076,0.7515400410677618,0.08642492838678124,0.2283218964441672,0.6,0.7614879649890591,10.0,0.6899383983572895,0.5995893223819302,0.45585215605749485,0.31211498973305957,0.925,0.96,0.11178400201867272,0.13,0.3333333333333333,False
development_main,all,candidate,14800,487,14313,30,457,1448,352,1096,135,13217,0.7227926078028748,0.07657374414867603,0.2430939226519337,0.6,0.7308533916849015,10.0,0.6611909650924025,0.5708418891170431,0.4271047227926078,0.2936344969199179,0.925,0.975,0.09714862477920767,0.115,0.2971014492753623,False
development_main,all,candidate,14800,487,14313,30,457,1394,346,1048,141,13265,0.7104722792607803,0.07322014951442744,0.24820659971305595,0.6,0.7177242888402626,10.0,0.6468172484599589,0.5626283367556468,0.41683778234086244,0.2915811088295688,0.925,0.98,0.09134494070148877,0.115,0.2826086956521739,False
development_main,all,candidate,14800,487,14313,30,457,1290,329,961,158,13352,0.675564681724846,0.06714175923985188,0.25503875968992246,0.5333333333333333,0.6849015317286652,9.0,0.6139630390143738,0.5318275154004107,0.3757700205338809,0.2731006160164271,0.925,0.99,0.08352258390108504,0.1025,0.2463768115942029,False
development_main,all,candidate,14800,487,14313,30,457,1231,316,915,171,13398,0.648870636550308,0.06392789771536365,0.25670186839967507,0.5333333333333333,0.6564551422319475,8.0,0.5872689938398358,0.5092402464065708,0.34291581108829566,0.25256673511293637,0.925,0.995,0.07771889982336613,0.0925,0.2318840579710145,False
development_main,all,candidate,14800,487,14313,30,457,1206,311,895,176,13418,0.6386036960985626,0.06253056661776007,0.25787728026533996,0.5333333333333333,0.6455142231947484,8.0,0.5749486652977412,0.49691991786447637,0.3326488706365503,0.24435318275154005,0.925,1.0,0.0754478930103457,0.0925,0.2,False
development_main,all,candidate,14800,487,14313,30,457,5635,443,5192,44,9121,0.9096509240246407,0.3627471529378886,0.07861579414374445,0.8666666666666667,0.912472647702407,16.0,0.893223819301848,0.8624229979466119,0.8480492813141683,0.5954825462012321,0.95,0.5,0.5321725965177896,0.555,0.7246376811594203,False
development_main,all,candidate,14800,487,14313,30,457,4725,425,4300,62,10013,0.8726899383983573,0.3004261859847691,0.08994708994708994,0.8666666666666667,0.8730853391684902,16.0,0.8480492813141683,0.813141683778234,0.7885010266940452,0.5462012320328542,0.95,0.6,0.43679031037093113,0.46,0.6594202898550725,False
development_main,all,candidate,14800,487,14313,30,457,3783,411,3372,76,10941,0.8439425051334702,0.2355900230559631,0.10864393338620143,0.7333333333333333,0.8512035010940919,16.0,0.8172484599589322,0.7618069815195072,0.731006160164271,0.4928131416837782,0.95,0.7,0.33989401968205907,0.36,0.5942028985507246,False
development_main,all,candidate,14800,487,14313,30,457,3285,400,2885,87,11428,0.8213552361396304,0.201565010829316,0.121765601217656,0.7,0.8293216630196937,15.0,0.7885010266940452,0.7268993839835729,0.6837782340862423,0.44763860369609854,0.95,0.75,0.28816553116326016,0.30904522613065327,0.5434782608695652,False
development_main,all,candidate,14800,487,14313,30,457,2828,383,2445,104,11868,0.7864476386036962,0.1708237266820373,0.13543140028288544,0.7,0.7921225382932167,14.0,0.7412731006160165,0.6858316221765913,0.6386036960985626,0.4086242299794661,0.95,0.8,0.24072672218016655,0.26,0.4492753623188406,False
development_main,all,candidate,14800,487,14313,30,457,2330,370,1960,117,12353,0.7597535934291582,0.13693844756515056,0.15879828326180256,0.7,0.7636761487964989,10.0,0.7063655030800822,0.6447638603696099,0.5831622176591376,0.3613963039014374,0.95,0.85,0.1925309109260661,0.21,0.391304347826087,False
development_main,all,candidate,14800,487,14313,30,457,1851,357,1494,130,12819,0.7330595482546202,0.10438063299098721,0.19286871961102106,0.6666666666666666,0.737417943107221,10.0,0.6817248459958932,0.6119096509240246,0.5482546201232033,0.33675564681724846,0.95,0.9,0.1461014383043149,0.1625,0.32608695652173914,False
development_main,all,candidate,14800,487,14313,30,457,1589,348,1241,139,13072,0.7145790554414785,0.08670439460630196,0.21900566393958465,0.6333333333333333,0.7199124726477024,10.0,0.6570841889117043,0.5667351129363449,0.4948665297741273,0.3141683778234086,0.95,0.925,0.12061569518041887,0.14,0.2898550724637681,False
development_main,all,candidate,14800,487,14313,30,457,1332,338,994,149,13319,0.6940451745379876,0.06944735555089779,0.25375375375375375,0.6,0.700218818380744,10.0,0.6344969199178645,0.5400410677618069,0.44969199178644764,0.2915811088295688,0.95,0.95,0.09639162250820085,0.1125,0.2608695652173913,False
development_main,all,candidate,14800,487,14313,30,457,1230,336,894,151,13419,0.6899383983572895,0.0624607000628799,0.2731707317073171,0.6,0.6958424507658644,10.0,0.6303901437371663,0.5277207392197125,0.42505133470225875,0.2874743326488706,0.95,0.96,0.0873075952561191,0.1,0.2608695652173913,False
development_main,all,candidate,14800,487,14313,30,457,1072,321,751,166,13562,0.6591375770020534,0.052469782715014325,0.2994402985074627,0.6,0.6630196936542669,10.0,0.5995893223819302,0.4948665297741273,0.3942505133470226,0.26899383983572894,0.95,0.975,0.07267221801665405,0.085,0.2246376811594203,False
development_main,all,candidate,14800,487,14313,30,457,1017,315,702,172,13611,0.6468172484599589,0.04904632152588556,0.30973451327433627,0.6,0.649890590809628,10.0,0.5852156057494866,0.486652977412731,0.3839835728952772,0.2669404517453799,0.95,0.98,0.06686853393893515,0.085,0.21014492753623187,False
development_main,all,candidate,14800,487,14313,30,457,911,296,615,191,13698,0.6078028747433265,0.042967931251309995,0.32491767288693746,0.5333333333333333,0.612691466083151,9.0,0.5482546201232033,0.4517453798767967,0.3408624229979466,0.24845995893223818,0.95,0.99,0.059046177138531414,0.0725,0.17391304347826086,False
development_main,all,candidate,14800,487,14313,30,457,851,283,568,204,13745,0.5811088295687885,0.039684203171941594,0.3325499412455934,0.5333333333333333,0.5842450765864332,8.0,0.5195071868583162,0.42915811088295686,0.3080082135523614,0.22792607802874743,0.95,0.995,0.05324249306081252,0.06265664160401002,0.15942028985507245,False
development_main,all,candidate,14800,487,14313,30,457,825,278,547,209,13766,0.5708418891170431,0.038217005519457836,0.336969696969697,0.5333333333333333,0.5733041575492341,8.0,0.5071868583162218,0.41683778234086244,0.29774127310061604,0.21971252566735114,0.95,1.0,0.050971486247792075,0.0625,0.15942028985507245,False
development_main,all,candidate,14800,487,14313,30,457,5536,439,5097,48,9216,0.9014373716632443,0.3561098302242716,0.07929913294797687,0.8,0.9080962800875274,16.0,0.8850102669404517,0.8542094455852156,0.839835728952772,0.5872689938398358,0.96,0.5,0.5230885692657078,0.5475,0.7101449275362319,False
development_main,all,candidate,14800,487,14313,30,457,4615,419,4196,68,10117,0.8603696098562629,0.2931600642772305,0.09079089924160347,0.8,0.8643326039387309,16.0,0.8357289527720739,0.8049281314168378,0.7802874743326489,0.5379876796714579,0.96,0.6,0.4266969467575069,0.4525,0.644927536231884,False
development_main,all,candidate,14800,487,14313,30,457,3666,404,3262,83,11051,0.8295687885010267,0.22790470201914342,0.11020185488270595,0.6666666666666666,0.8402625820568927,16.0,0.8008213552361396,0.7515400410677618,0.7207392197125256,0.48459958932238195,0.96,0.7,0.32929598788796366,0.3525,0.572463768115942,False
development_main,all,candidate,14800,487,14313,30,457,3166,391,2775,96,11538,0.8028747433264887,0.19387968979249634,0.12349968414403033,0.6333333333333333,0.8140043763676149,15.0,0.7679671457905544,0.7104722792607803,0.6714579055441479,0.43737166324435317,0.96,0.75,0.27756749936916475,0.2975,0.5144927536231884,False
development_main,all,candidate,14800,487,14313,30,457,2706,372,2334,115,11979,0.7638603696098563,0.16306853909033744,0.13747228381374724,0.6333333333333333,0.7724288840262582,14.5,0.7186858316221766,0.6694045174537988,0.6262833675564682,0.39835728952772076,0.96,0.8,0.23012869038607117,0.2525,0.42028985507246375,False
development_main,all,candidate,14800,487,14313,30,457,2206,359,1847,128,12466,0.7371663244353183,0.12904352686369036,0.1627379873073436,0.6333333333333333,0.7439824945295405,10.0,0.6837782340862423,0.6262833675564682,0.5708418891170431,0.351129363449692,0.96,0.85,0.18193287913197073,0.2025,0.36231884057971014,False
development_main,all,candidate,14800,487,14313,30,457,1723,346,1377,141,12936,0.7104722792607803,0.09620624607000629,0.2008125362739408,0.6,0.7177242888402626,10.0,0.6570841889117043,0.5913757700205339,0.5338809034907598,0.324435318275154,0.96,0.9,0.13525107241988393,0.155,0.2971014492753623,False
development_main,all,candidate,14800,487,14313,30,457,1459,336,1123,151,13190,0.6899383983572895,0.07846014113044086,0.23029472241261137,0.5666666666666667,0.6980306345733042,10.0,0.6262833675564682,0.5462012320328542,0.4804928131416838,0.30184804928131415,0.96,0.925,0.10976532929598788,0.1325,0.2608695652173913,False
development_main,all,candidate,14800,487,14313,30,457,1199,323,876,164,13437,0.6632443531827515,0.06120310207503668,0.2693911592994162,0.5333333333333333,0.6717724288840262,10.0,0.5975359342915811,0.5133470225872689,0.433264887063655,0.2792607802874743,0.96,0.95,0.08554125662376987,0.105,0.2318840579710145,False
development_main,all,candidate,14800,487,14313,30,457,1095,319,776,168,13537,0.6550308008213552,0.054216446587018796,0.291324200913242,0.5333333333333333,0.6630196936542669,10.0,0.5893223819301848,0.49691991786447637,0.406570841889117,0.2731006160164271,0.96,0.96,0.07645722937168811,0.0925,0.2318840579710145,False
development_main,all,candidate,14800,487,14313,30,457,936,303,633,184,13680,0.62217659137577,0.04422552923915322,0.32371794871794873,0.5333333333333333,0.6280087527352297,10.0,0.5585215605749486,0.4620123203285421,0.3757700205338809,0.2546201232032854,0.96,0.975,0.06182185213222306,0.0775,0.1956521739130435,False
development_main,all,candidate,14800,487,14313,30,457,881,297,584,190,13729,0.6098562628336756,0.040802068050024454,0.337116912599319,0.5333333333333333,0.6148796498905909,10.0,0.5420944558521561,0.4537987679671458,0.3655030800821355,0.25256673511293637,0.96,0.98,0.056018168054504165,0.0775,0.18115942028985507,False
development_main,all,candidate,14800,487,14313,30,457,773,277,496,210,13817,0.5687885010266941,0.034653811220568716,0.35834411384217335,0.4666666666666667,0.5754923413566739,9.0,0.5051334702258727,0.4188911704312115,0.32238193018480493,0.23408624229979466,0.96,0.99,0.048195811254100426,0.065,0.14492753623188406,False
development_main,all,candidate,14800,487,14313,30,457,712,264,448,223,13865,0.5420944558521561,0.03130021658632013,0.3707865168539326,0.4666666666666667,0.5470459518599562,8.0,0.47638603696098564,0.39630390143737165,0.28952772073921973,0.2135523613963039,0.96,0.995,0.04239212717638153,0.05513784461152882,0.13043478260869565,False
development_main,all,candidate,14800,487,14313,30,457,686,259,427,228,13886,0.5318275154004107,0.029833018933836372,0.37755102040816324,0.4666666666666667,0.5361050328227571,8.0,0.46406570841889117,0.3839835728952772,0.2792607802874743,0.2053388090349076,0.96,1.0,0.04012112036336109,0.055,0.13043478260869565,False
development_main,all,candidate,14800,487,14313,30,457,5378,435,4943,52,9370,0.893223819301848,0.3453503807727241,0.08088508739308294,0.8,0.899343544857768,16.0,0.8788501026694046,0.8459958932238193,0.8295687885010267,0.5831622176591376,0.975,0.5,0.5099671965682564,0.5275,0.6884057971014492,False
development_main,all,candidate,14800,487,14313,30,457,4445,411,4034,76,10279,0.8439425051334702,0.28184168238664153,0.09246344206974129,0.8,0.8468271334792122,16.0,0.8275154004106776,0.7946611909650924,0.7679671457905544,0.5338809034907598,0.975,0.6,0.41307090587938433,0.4325,0.6153846153846154,False
development_main,all,candidate,14800,487,14313,30,457,3486,394,3092,93,11221,0.8090349075975359,0.21602738768951302,0.11302352266207688,0.6666666666666666,0.8183807439824945,16.0,0.7885010266940452,0.7330595482546202,0.704312114989733,0.4804928131416838,0.975,0.7,0.31491294473883424,0.3325,0.5507246376811594,False
development_main,all,candidate,14800,487,14313,30,457,2980,377,2603,110,11710,0.7741273100616016,0.18186264235310556,0.12651006711409396,0.6333333333333333,0.7833698030634574,16.0,0.7474332648870636,0.6837782340862423,0.6509240246406571,0.42915811088295686,0.975,0.75,0.26293212212969974,0.27889447236180903,0.4855072463768116,False
development_main,all,candidate,14800,487,14313,30,457,2516,357,2159,130,12154,0.7330595482546202,0.15084189198630615,0.14189189189189189,0.6333333333333333,0.7396061269146609,15.0,0.6960985626283368,0.6406570841889117,0.6036960985626283,0.38809034907597534,0.975,0.8,0.21524097905627051,0.2325,0.391304347826087,False
development_main,all,candidate,14800,487,14313,30,457,2002,338,1664,149,12649,0.6940451745379876,0.11625794732061762,0.16883116883116883,0.6333333333333333,0.6980306345733042,10.0,0.6509240246406571,0.5893223819301848,0.5420944558521561,0.3347022587268994,0.975,0.85,0.16654049962149886,0.1825,0.32608695652173914,False
development_main,all,candidate,14800,487,14313,30,457,1515,325,1190,162,13123,0.6673511293634496,0.08314120030741284,0.2145214521452145,0.6,0.6717724288840262,10.0,0.6242299794661191,0.5544147843942505,0.5051334702258727,0.3080082135523614,0.975,0.9,0.11960635881907646,0.135,0.2608695652173913,False
development_main,all,candidate,14800,487,14313,30,457,1245,310,935,177,13378,0.6365503080082136,0.06532522881296723,0.24899598393574296,0.5666666666666667,0.6411378555798687,10.0,0.5852156057494866,0.5092402464065708,0.4517453798767967,0.28542094455852157,0.975,0.925,0.09412061569518042,0.1125,0.2246376811594203,False
development_main,all,candidate,14800,487,14313,30,457,982,295,687,192,13626,0.6057494866529775,0.04799832320268287,0.3004073319755601,0.5333333333333333,0.6105032822757112,10.0,0.5523613963039015,0.47433264887063653,0.40451745379876797,0.26283367556468173,0.975,0.95,0.0698965430229624,0.085,0.1956521739130435,False
development_main,all,candidate,14800,487,14313,30,457,873,289,584,198,13729,0.5934291581108829,0.040802068050024454,0.33104238258877433,0.5333333333333333,0.5973741794310722,10.0,0.5359342915811088,0.45585215605749485,0.3757700205338809,0.2546201232032854,0.975,0.96,0.06056018168054504,0.075,0.1956521739130435,False
development_main,all,candidate,14800,487,14313,30,457,710,270,440,217,13873,0.5544147843942505,0.030741284147278697,0.38028169014084506,0.5333333333333333,0.5557986870897156,10.0,0.4928131416837782,0.4127310061601643,0.33675564681724846,0.22792607802874743,0.975,0.975,0.04592480444107999,0.0575,0.15942028985507245,False
development_main,all,candidate,14800,487,14313,30,457,655,264,391,223,13922,0.5420944558521561,0.027317822958149933,0.4030534351145038,0.5333333333333333,0.5426695842450766,10.0,0.47638603696098564,0.40451745379876797,0.3264887063655031,0.22176591375770022,0.975,0.98,0.04012112036336109,0.0575,0.14492753623188406,False
development_main,all,candidate,14800,487,14313,30,457,542,239,303,248,14010,0.49075975359342916,0.021169566128694195,0.44095940959409596,0.43333333333333335,0.49452954048140046,8.0,0.42915811088295686,0.3593429158110883,0.2648870636550308,0.18275154004106775,0.975,0.99,0.032298763562957356,0.045,0.10869565217391304,False
development_main,all,candidate,14800,487,14313,30,457,479,225,254,262,14059,0.4620123203285421,0.01774610493956543,0.4697286012526096,0.43333333333333335,0.4638949671772429,7.0,0.39630390143737165,0.3326488706365503,0.22792607802874743,0.15811088295687886,0.975,0.995,0.026495079485238455,0.03508771929824561,0.09420289855072464,False
development_main,all,candidate,14800,487,14313,30,457,451,218,233,269,14080,0.44763860369609854,0.016278907287081673,0.48337028824833705,0.43333333333333335,0.4485776805251641,7.0,0.3798767967145791,0.3162217659137577,0.21560574948665298,0.1457905544147844,0.975,1.0,0.024224072672218017,0.035,0.09420289855072464,False
development_main,all,candidate,14800,487,14313,30,457,5328,433,4895,54,9418,0.8891170431211499,0.3419967861384755,0.08126876876876876,0.8,0.8949671772428884,16.0,0.8706365503080082,0.839835728952772,0.8254620123203286,0.5790554414784395,0.98,0.5,0.5056775170325511,0.525,0.6739130434782609,False
development_main,all,candidate,14800,487,14313,30,457,4390,406,3984,81,10329,0.8336755646817249,0.2783483546426326,0.09248291571753986,0.8,0.8358862144420132,16.0,0.8151950718685832,0.7864476386036962,0.7638603696098563,0.5297741273100616,0.98,0.6,0.408781226343679,0.43,0.5961538461538461,False
development_main,all,candidate,14800,487,14313,30,457,3427,388,3039,99,11274,0.7967145790554415,0.21232446028086355,0.1132185585059819,0.6666666666666666,0.8052516411378556,16.0,0.7720739219712526,0.7248459958932238,0.7002053388090349,0.47638603696098564,0.98,0.7,0.31037093111279335,0.3275,0.5362318840579711,False
development_main,all,candidate,14800,487,14313,30,457,2920,370,2550,117,11763,0.7597535934291582,0.1781597149444561,0.1267123287671233,0.6333333333333333,0.7680525164113785,16.0,0.728952772073922,0.675564681724846,0.6468172484599589,0.42505133470225875,0.98,0.75,0.25839010850365884,0.275,0.46153846153846156,False
development_main,all,candidate,14800,487,14313,30,457,2455,349,2106,138,12207,0.7166324435318275,0.14713896457765668,0.14215885947046844,0.6333333333333333,0.7221006564551422,15.0,0.675564681724846,0.6303901437371663,0.5975359342915811,0.3798767967145791,0.98,0.8,0.21069896543022962,0.2325,0.37681159420289856,False
development_main,all,candidate,14800,487,14313,30,457,1937,330,1607,157,12706,0.6776180698151951,0.11227555369244742,0.17036654620547237,0.6333333333333333,0.6805251641137856,10.0,0.6283367556468172,0.5790554414784395,0.5359342915811088,0.3264887063655031,0.98,0.85,0.16149381781478678,0.18,0.3115942028985507,False
development_main,all,candidate,14800,487,14313,30,457,1448,315,1133,172,13180,0.6468172484599589,0.07915880667924265,0.2175414364640884,0.6,0.649890590809628,10.0,0.5995893223819302,0.5420944558521561,0.4989733059548255,0.2997946611909651,0.98,0.9,0.11455967701236437,0.13,0.2391304347826087,False
development_main,all,candidate,14800,487,14313,30,457,1176,298,878,189,13435,0.6119096509240246,0.06134283518479704,0.2534013605442177,0.5666666666666667,0.6148796498905909,10.0,0.5523613963039015,0.4928131416837782,0.4455852156057495,0.27720739219712526,0.98,0.925,0.08907393388846833,0.1075,0.2028985507246377,False
development_main,all,candidate,14800,487,14313,30,457,913,283,630,204,13683,0.5811088295687885,0.04401592957451268,0.3099671412924425,0.5333333333333333,0.5842450765864332,10.0,0.5174537987679672,0.45585215605749485,0.39835728952772076,0.2546201232032854,0.98,0.95,0.06484986121625032,0.08,0.17391304347826086,False
development_main,all,candidate,14800,487,14313,30,457,804,277,527,210,13786,0.5687885010266941,0.03681967442185426,0.3445273631840796,0.5333333333333333,0.5711159737417943,10.0,0.4989733059548255,0.43737166324435317,0.36960985626283366,0.2464065708418891,0.98,0.96,0.05551349987383296,0.075,0.17391304347826086,False
development_main,all,candidate,14800,487,14313,30,457,638,256,382,231,13931,0.5256673511293635,0.026689023964228325,0.4012539184952978,0.5333333333333333,0.5251641137855579,10.0,0.4537987679671458,0.3942505133470226,0.33059548254620125,0.21971252566735114,0.98,0.975,0.0408781226343679,0.0575,0.13768115942028986,False
development_main,all,candidate,14800,487,14313,30,457,583,250,333,237,13980,0.5133470225872689,0.02326556277509956,0.4288164665523156,0.5333333333333333,0.5120350109409191,10.0,0.43737166324435317,0.3860369609856263,0.3203285420944558,0.21149897330595482,0.98,0.98,0.035074438556649004,0.055,0.12318840579710146,False
development_main,all,candidate,14800,487,14313,30,457,468,223,245,264,14068,0.45790554414784396,0.01711730594564382,0.47649572649572647,0.43333333333333335,0.45951859956236324,9.0,0.3860369609856263,0.33675564681724846,0.2587268993839836,0.17248459958932238,0.98,0.99,0.02725208175624527,0.0425,0.08695652173913043,False
development_main,all,candidate,14800,487,14313,30,457,404,208,196,279,14117,0.4271047227926078,0.013693844756515056,0.5148514851485149,0.43333333333333335,0.42669584245076586,8.0,0.3531827515400411,0.31006160164271046,0.21971252566735114,0.14784394250513347,0.98,0.995,0.021448397678526368,0.035,0.07246376811594203,False
development_main,all,candidate,14800,487,14313,30,457,374,199,175,288,14138,0.4086242299794661,0.0122266471040313,0.5320855614973262,0.43333333333333335,0.40700218818380746,8.0,0.3347022587268994,0.2915811088295688,0.2053388090349076,0.13552361396303902,0.98,1.0,0.01917739086550593,0.0325,0.07246376811594203,False
development_main,all,candidate,14800,487,14313,30,457,5256,424,4832,63,9481,0.8706365503080082,0.33759519318102427,0.0806697108066971,0.7666666666666667,0.8774617067833698,16.0,0.8459958932238193,0.8213552361396304,0.8090349075975359,0.5667351129363449,0.99,0.5,0.49810749432248297,0.5138539042821159,0.6521739130434783,False
development_main,all,candidate,14800,487,14313,30,457,4313,396,3917,91,10396,0.813141683778234,0.2736672954656606,0.09181544168792025,0.7666666666666667,0.8161925601750547,16.0,0.7905544147843943,0.7679671457905544,0.7474332648870636,0.5154004106776181,0.99,0.6,0.4009588695432753,0.41581632653061223,0.5769230769230769,False
