cache_id,scope,layer,token_index,token_role,n_sites,p4_p5_margin,p1,top4_mass,entropy_normalised,probability_sum_abs_error,gap_exact_zero,stable_fp16_rounding_bound,stable_bf16_rounding_bound,stable_fp32_rounding_bound,actual_vs_saved_fp16_top4_disagree,actual_vs_bf16_recast_top4_disagree,saved_fp16_vs_bf16_recast_top4_disagree,actual_selection_unique_from_saved_probs,actual_selection_boundary_ambiguous,actual_selection_contradicted_by_saved_probs,bf16_recast_vector_exact,bf16_recast_element_exact_fraction,bf16_rounding_bound,actual_vs_saved_fp32_upcast_top4_disagree,saved_fp16_vs_fp32_upcast_top4_disagree,p4_p5_margin_p05,p4_p5_margin_median,p4_p5_margin_p95,gap_over_bf16_rounding_bound_median,n_margin_sample
calvin_d/task_D_D/routes-v1,primary_canonical,3,10,mixed,36210,0.0010541880601547397,0.04662835121944905,0.17180610325941556,0.9904769378253617,3.518012635979788e-05,0.11966307649820491,0.880336923501795,0.8608395470864402,0.880336923501795,0.0,0.003976801988400994,0.003976801988400994,0.880336923501795,0.11966307649820491,0.0,0.0,0.1256947321181994,0.000244140625,0.0,0.0,0.0,0.000732421875,0.0031616210471838713,3.0,565
calvin_d/task_D_D/routes-v1,primary_canonical,4,0,state,36210,0.005194705351055475,0.1156320643010175,0.3016930226955714,0.9432329019931297,3.716933137966895e-05,0.03203534935100801,0.967964650648992,0.9602319801159901,0.967964650648992,0.0,0.0005523336095001381,0.0005523336095001381,0.967964650648992,0.03203534935100801,0.0,0.0,0.1249568489367578,0.0002580130175970036,0.0,0.0,0.0003402709844522178,0.0036468505859375,0.01686248742043972,14.4375,564
calvin_d/task_D_D/routes-v1,primary_canonical,4,1,mixed,36210,0.0016183856836638705,0.0534055282647555,0.18460506090502882,0.9904221215520699,3.301825387739273e-05,0.07826567246616957,0.9217343275338304,0.9087821043910522,0.9217343275338304,0.0,0.00267881800607567,0.00267881800607567,0.9217343275338304,0.07826567246616957,0.0,0.0,0.1252511391880696,0.000244140625,0.0,0.0,0.0,0.00103759765625,0.0049346922896802425,4.25,567
calvin_d/task_D_D/routes-v1,primary_canonical,4,2,mixed,36210,0.0009325669569654446,0.0448463496830015,0.16453036961717454,0.9944675587498328,3.482383511007836e-05,0.1275614471140569,0.8724385528859431,0.8476940071803369,0.8724385528859431,0.0,0.005247169290251312,0.005247169290251312,0.8724385528859431,0.1275614471140569,0.0,0.0,0.12532276995305164,0.000244140625,0.0,0.0,0.0,0.000640869140625,0.002532958984375,2.625,567
calvin_d/task_D_D/routes-v1,primary_canonical,4,3,mixed,36210,0.0008194681887664837,0.04317881308415752,0.15986799078401168,0.995441877353063,3.5488694387718776e-05,0.140016570008285,0.859983429991715,0.8317039491853079,0.859983429991715,0.0,0.006628003314001657,0.006628003314001657,0.859983429991715,0.140016570008285,0.0,0.0,0.12495598591549295,0.000244140625,0.0,0.0,0.0,0.000579833984375,0.0024978637229651213,2.375,564
calvin_d/task_D_D/routes-v1,primary_canonical,4,4,mixed,36210,0.0007935842931747964,0.04268452186868916,0.1587115288044135,0.9956280173648955,3.5938851841903135e-05,0.14418668876001103,0.8558133112399889,0.8296326981496824,0.8558133112399889,0.0,0.005827119580226457,0.005827119580226457,0.8558133112399889,0.14418668876001103,0.0,0.0,0.12509493233913282,0.000244140625,0.0,0.0,0.0,0.000579833984375,0.002349853515625,2.375,567
calvin_d/task_D_D/routes-v1,primary_canonical,4,5,mixed,36210,0.0007805943061093276,0.042554279823587664,0.15817526728038267,0.9956408026994706,3.5977198978182826e-05,0.14716929025131179,0.8528307097486882,0.8299917149958574,0.8528307097486882,0.0,0.005026235846451257,0.005026235846451257,0.8528307097486882,0.14716929025131179,0.0,0.0,0.1251294531897266,0.000244140625,0.0,0.0,0.0,0.000579833984375,0.002471923828125,2.375,564
calvin_d/task_D_D/routes-v1,primary_canonical,4,6,mixed,36210,0.0007609032623282588,0.042758701243343945,0.15823431428510554,0.995542117404332,3.579378588954838e-05,0.15285832642916322,0.8471416735708368,0.8217343275338305,0.8471416735708368,0.0,0.0066832366749516705,0.0066832366749516705,0.8471416735708368,0.15285832642916322,0.0,0.0,0.12525286523059928,0.000244140625,0.0,0.0,0.0,0.00054931640625,0.002288818359375,2.25,567
calvin_d/task_D_D/routes-v1,primary_canonical,4,7,mixed,36210,0.0007965450292132698,0.043348050374281535,0.15960556910993381,0.9952019430661985,3.5848251464978594e-05,0.14230875448771058,0.8576912455122894,0.8310963822148578,0.8576912455122894,0.0,0.006213753106876553,0.006213753106876553,0.8576912455122894,0.14230875448771058,0.0,0.0,0.12479632698149683,0.000244140625,0.0,0.0,0.0,0.000579833984375,0.00243377685546875,2.375,566
calvin_d/task_D_D/routes-v1,primary_canonical,4,8,mixed,36210,0.0008446947048790908,0.04428968748246988,0.16207589837142494,0.9945459515276089,3.562038098208584e-05,0.13686826843413422,0.8631317315658658,0.8354322010494338,0.8631317315658658,0.0,0.006931786799226733,0.006931786799226733,0.8631317315658658,0.13686826843413422,0.0,0.0,0.12500172604252968,0.000244140625,0.0,0.0,0.0,0.000579833984375,0.0022399902809411287,2.375,565
calvin_d/task_D_D/routes-v1,primary_canonical,4,9,mixed,36210,0.000926207231902444,0.0457446334573387,0.16596367263688597,0.9935257108871267,3.508920993504686e-05,0.1287489643744822,0.8712510356255179,0.8448494890914112,0.8712510356255179,0.0,0.005633802816901409,0.005633802816901409,0.8712510356255179,0.1287489643744822,0.0,0.0,0.12539181165423915,0.000244140625,0.0,0.0,0.0,0.000640869140625,0.0027374266646802425,2.625,567
calvin_d/task_D_D/routes-v1,primary_canonical,4,10,mixed,36210,0.0011186129346930232,0.04872775073869227,0.17296574425875103,0.9916914223702827,3.457047010251614e-05,0.10756697045015189,0.8924330295498482,0.8643744821872411,0.8924330295498482,0.0,0.006710853355426678,0.006710853355426678,0.8924330295498482,0.10756697045015189,0.0,0.0,0.12529429025131178,0.000244140625,0.0,0.0,0.0,0.00079345703125,0.003448486328125,3.25,565
calvin_d/task_D_D/routes-v1,primary_canonical,5,0,state,36210,0.0043167666288016085,0.12431704171682978,0.29803751661315936,0.9438490464159942,3.8460386750843605e-05,0.040872687103010216,0.9591273128969898,0.9497376415354875,0.9591273128969898,0.0,0.0019331676332504833,0.0019331676332504833,0.9591273128969898,0.040872687103010216,0.0,0.0,0.12321354598177299,0.00024660158407553164,0.0,0.0,0.00018310546875,0.0028228759765625,0.013867187313735485,12.125,564
calvin_d/task_D_D/routes-v1,primary_canonical,5,1,mixed,36210,0.0013056416104624067,0.052290246895550695,0.17921011355067445,0.9907956100636113,3.439559030519668e-05,0.10566141949737641,0.8943385805026236,0.8926815796741232,0.8943385805026236,0.0,0.00019331676332504834,0.00019331676332504834,0.8943385805026236,0.10566141949737641,0.0,0.0,0.12462803783485225,0.000244140625,0.0,0.0,0.0,0.00091552734375,0.0035003661178052425,3.75,567
calvin_d/task_D_D/routes-v1,primary_canonical,5,2,mixed,36210,0.0009358428980361951,0.0453850165416904,0.16545795060362944,0.9939776912689604,3.5467519183344555e-05,0.13487986743993371,0.8651201325600663,0.8632421982877658,0.8651201325600663,0.0,0.00046948356807511736,0.00046948356807511736,0.8651201325600663,0.13487986743993371,0.0,0.0,0.12479287489643745,0.000244140625,0.0,0.0,0.0,0.0006103515625,0.0028320313431322575,2.5,565
calvin_d/task_D_D/routes-v1,primary_canonical,5,3,mixed,36210,0.0008413631393908796,0.043887222909492804,0.16178725989804482,0.9947376504832623,3.615587134942005e-05,0.1507870753935377,0.8492129246064622,0.8461198563932615,0.8492129246064622,0.0,0.0006351836509251588,0.0006351836509251588,0.8492129246064622,0.1507870753935377,0.0,0.0,0.12488435515051091,0.000244140625,0.0,0.0,0.0,0.0006103515625,0.00279998779296875,2.5,566
calvin_d/task_D_D/routes-v1,primary_canonical,5,4,mixed,36210,0.0008181171896575532,0.04338384468691746,0.16044510675707893,0.9949821850487094,3.655493440498999e-05,0.1532449599558133,0.8467550400441867,0.8430820215410108,0.8467550400441867,0.0,0.0008285004142502071,0.0008285004142502071,0.8467550400441867,0.1532449599558133,0.0,0.0,0.12512427506213752,0.000244140625,0.0,0.0,0.0,0.000579833984375,0.0024230957496911287,2.375,567
calvin_d/task_D_D/routes-v1,primary_canonical,5,5,mixed,36210,0.0008011787117465824,0.04310069617498188,0.15966384074398907,0.9951201774260182,3.648487713678671e-05,0.1555923777961889,0.844407622203811,0.8391880695940348,0.844407622203811,0.0,0.001187517260425297,0.001187517260425297,0.844407622203811,0.1555923777961889,0.0,0.0,0.1250880281690141,0.000244140625,0.0,0.0,0.0,0.000579833984375,0.0023147582542151213,2.375,564
calvin_d/task_D_D/routes-v1,primary_canonical,5,6,mixed,36210,0.0007887314841484569,0.04322740438398621,0.15979601194502338,0.994998234913712,3.633296348152487e-05,0.15744269538801436,0.8425573046119856,0.8348798674399337,0.8425573046119856,0.0,0.001712234189450428,0.001712234189450428,0.8425573046119856,0.15744269538801436,0.0,0.0,0.12510442557304613,0.000244140625,0.0,0.0,0.0,0.000579833984375,0.0020965575240552425,2.375,567
calvin_d/task_D_D/routes-v1,primary_canonical,5,7,mixed,36210,0.0008298084308547362,0.04379217342196562,0.16127153305479322,0.9946071161729333,3.630820640178387e-05,0.14940624136978736,0.8505937586302127,0.8413421706710853,0.8505937586302127,0.0,0.002043634355150511,0.002043634355150511,0.8505937586302127,0.14940624136978736,0.0,0.0,0.12536851008008837,0.000244140625,0.0,0.0,0.0,0.000579833984375,0.00212860107421875,2.375,566
calvin_d/task_D_D/routes-v1,primary_canonical,5,8,mixed,36210,0.0008898566750919118,0.04478217090437077,0.16380624673670086,0.9939515166044302,3.561564026468862e-05,0.13628831814415907,0.8637116818558409,0.8516431924882629,0.8637116818558409,0.0,0.0028445180889257113,0.0028445180889257113,0.8637116818558409,0.13628831814415907,0.0,0.0,0.12483688898094449,0.000244140625,0.0,0.0,0.0,0.0006103515625,0.0026794434525072575,2.5,565
calvin_d/task_D_D/routes-v1,primary_canonical,5,9,mixed,36210,0.0010046806430263568,0.04633786028440866,0.16797759175399363,0.9929517228805502,3.511828633508311e-05,0.12242474454570561,0.8775752554542944,0.8632698149682408,0.8775752554542944,0.0,0.002954984810825739,0.002954984810825739,0.8775752554542944,0.12242474454570561,0.0,0.0,0.1251510287213477,0.000244140625,0.0,0.0,0.0,0.00067138671875,0.0027679442428052425,2.75,567
calvin_d/task_D_D/routes-v1,primary_canonical,5,10,mixed,36210,0.0012187411000932063,0.04917428839177066,0.17516958536413024,0.9912938768809028,3.39375316553503e-05,0.10383871858602596,0.896161281413974,0.8772990886495443,0.896161281413974,0.0,0.00428058547362607,0.00428058547362607,0.896161281413974,0.10383871858602596,0.0,0.0,0.12461681855840928,0.000244140625,0.0,0.0,0.0,0.00091552734375,0.0033523559104651213,3.75,564
calvin_d/task_D_D/routes-v1,primary_canonical,12,0,state,36210,0.0027832182952956712,0.06895287910636305,0.22118575952883354,0.9784494527497037,3.2309569301146954e-05,0.05606186136426401,0.943938138635736,0.9309582988124827,0.943938138635736,0.0,0.0024855012427506215,0.0024855012427506215,0.943938138635736,0.05606186136426401,0.0,0.0,0.12425780171223419,0.00024441031914526374,0.0,0.0,0.0,0.001953125,0.008514404296875,8.0,565
calvin_d/task_D_D/routes-v1,primary_canonical,12,1,mixed,36210,0.0005272377264891432,0.03890066497136927,0.14831251699073114,0.9978208748140707,4.3550126297768225e-05,0.35984534658934,0.64015465341066,0.6384424192212096,0.64015465341066,0.0,0.00011046672190002761,0.00011046672190002761,0.64015465341066,0.35984534658934,0.0,0.0,0.12528134493233914,0.000244140625,0.0,0.0,0.0,0.00054931640625,0.001678466796875,2.25,567
calvin_d/task_D_D/routes-v1,primary_canonical,12,2,mixed,36210,0.000522597301602199,0.03859144714911713,0.14723236244115273,0.9980783825798345,4.2669617053192316e-05,0.3531621099143883,0.6468378900856117,0.6429163214581607,0.6468378900856117,0.0,0.00022093344380005522,0.00022093344380005522,0.6468378900856117,0.3531621099143883,0.0,0.0,0.12474713476940072,0.000244140625,0.0,0.0,0.0,0.00054931640625,0.0015747069846838713,2.25,565
calvin_d/task_D_D/routes-v1,primary_canonical,12,3,mixed,36210,0.0005664950805090962,0.03901856513814813,0.14815757349030612,0.9980528984633443,4.154554028367509e-05,0.3151891742612538,0.6848108257387462,0.6776581054957194,0.6848108257387462,0.0,0.0003590168461750898,0.0003590168461750898,0.6848108257387462,0.3151891742612538,0.0,0.0,0.12485673847003591,0.000244140625,0.0,0.0,0.0,0.00054931640625,0.001708984375,2.25,566
calvin_d/task_D_D/routes-v1,primary_canonical,12,4,mixed,36210,0.0005882197867042944,0.03937660602863505,0.149084385848447,0.9979699476026627,4.016356848774941e-05,0.28892571112952226,0.7110742888704777,0.7035073184203259,0.7110742888704777,0.0,0.00027616680475006904,0.00027616680475006904,0.7110742888704777,0.28892571112952226,0.0,0.0,0.1252770298260149,0.000244140625,0.0,0.0,0.0,0.00054931640625,0.001739501953125,2.25,567
calvin_d/task_D_D/routes-v1,primary_canonical,12,5,mixed,36210,0.0006263326261952845,0.03981110858048105,0.15033233566726648,0.9978092938785031,3.894594156159383e-05,0.26050814692074015,0.7394918530792599,0.7321458160729081,0.7394918530792599,0.0,0.0005523336095001381,0.0005523336095001381,0.7394918530792599,0.26050814692074015,0.0,0.0,0.1243069939243303,0.000244140625,0.0,0.0,0.0,0.00054931640625,0.00177001953125,2.25,564
calvin_d/task_D_D/routes-v1,primary_canonical,12,6,mixed,36210,0.0006622120610458092,0.040297092373481086,0.1517822240341174,0.997572195615534,3.848472243348264e-05,0.23490748412040874,0.7650925158795913,0.7582711958022645,0.7650925158795913,0.0,0.00027616680475006904,0.00027616680475006904,0.7650925158795913,0.23490748412040874,0.0,0.0,0.12484034106600386,0.000244140625,0.0,0.0,0.0,0.00054931640625,0.0017303467029705644,2.25,567
calvin_d/task_D_D/routes-v1,primary_canonical,12,7,mixed,36210,0.0007321176262923743,0.041111395076571564,0.1541625774291891,0.9971624444627986,3.7285004884160974e-05,0.20742888704777684,0.7925711129522232,0.7883457608395471,0.7925711129522232,0.0,0.00013808340237503452,0.00013808340237503452,0.7925711129522232,0.20742888704777684,0.0,0.0,0.12530464650648993,0.000244140625,0.0,0.0,0.0,0.00054931640625,0.001983642578125,2.25,564
calvin_d/task_D_D/routes-v1,primary_canonical,12,8,mixed,36210,0.0007882300215971071,0.04204936181600171,0.15681959824876804,0.9966422289733365,3.6840641640128765e-05,0.18464512565589616,0.8153548743441038,0.8127036730185032,0.8153548743441038,0.0,0.00016570008285004143,0.00016570008285004143,0.8153548743441038,0.18464512565589616,0.0,0.0,0.12532622203811103,0.000244140625,0.0,0.0,0.0,0.000579833984375,0.0021911622025072575,2.375,567
calvin_d/task_D_D/routes-v1,primary_canonical,12,9,mixed,36210,0.0008852836737412835,0.04342258372250198,0.160493650017638,0.9958997402507869,3.6147232708829574e-05,0.1624413145539906,0.8375586854460094,0.8355426677713339,0.8375586854460094,0.0,0.00027616680475006904,0.00027616680475006904,0.8375586854460094,0.1624413145539906,0.0,0.0,0.12460042115437725,0.000244140625,0.0,0.0,0.0,0.000579833984375,0.002532958984375,2.375,567
calvin_d/task_D_D/routes-v1,primary_canonical,12,10,mixed,36210,0.0010345003875504868,0.04564168024576688,0.1657860588151689,0.9947885512564927,3.5190450588796255e-05,0.1383595691797846,0.8616404308202155,0.8575255454294394,0.8616404308202155,0.0,0.0007732670533001934,0.0007732670533001934,0.8616404308202155,0.1383595691797846,0.0,0.0,0.1251743302954985,0.000244140625,0.0,0.0,0.0,0.0008544921875,0.0034042359329760075,3.5,564
calvin_d/task_D_D/routes-v1,primary_canonical,13,0,state,36210,0.0024318784615243545,0.06550178854414786,0.21336825333126208,0.9810354380079541,3.3639077157876796e-05,0.061309030654515324,0.9386909693454847,0.932339132836233,0.9386909693454847,0.0,0.0011046672190002762,0.0011046672190002762,0.9386909693454847,0.061309030654515324,0.0,0.0,0.12529342723004694,0.00024410691323184202,0.0,0.0,0.0,0.00152587890625,0.00628662109375,6.25,565
calvin_d/task_D_D/routes-v1,primary_canonical,13,1,mixed,36210,0.0005299843927998136,0.038804378261950684,0.14754641874492974,0.9980489523576722,4.4515757756943005e-05,0.3731013532173433,0.6268986467826567,0.6264291632145816,0.6268986467826567,0.0,2.7616680475006903e-05,2.7616680475006903e-05,0.6268986467826567,0.3731013532173433,0.0,0.0,0.12522611157138913,0.000244140625,0.0,0.0,0.0,0.00054931640625,0.00164794921875,2.25,567
calvin_d/task_D_D/routes-v1,primary_canonical,13,2,mixed,36210,0.0005251636099532243,0.038618794135446874,0.1471026850681679,0.9981947752544479,4.4241849640659524e-05,0.3731289698978183,0.6268710301021817,0.6257939795636565,0.6268710301021817,0.0,5.5233360950013806e-05,5.5233360950013806e-05,0.6268710301021817,0.3731289698978183,0.0,0.0,0.12539181165423915,0.000244140625,0.0,0.0,0.0,0.00054931640625,0.0016723632579669356,2.25,565
calvin_d/task_D_D/routes-v1,primary_canonical,13,3,mixed,36210,0.0005657062251341998,0.039026758783398924,0.1481589801138325,0.998107047510292,4.2833119128758454e-05,0.33987848660590997,0.66012151339409,0.6579950289975145,0.66012151339409,0.0,5.5233360950013806e-05,5.5233360950013806e-05,0.66012151339409,0.33987848660590997,0.0,0.0,0.12562914250207124,0.000244140625,0.0,0.0,0.0,0.00054931640625,0.001708984375,2.25,566
calvin_d/task_D_D/routes-v1,primary_canonical,13,4,mixed,36210,0.0005985162034939416,0.039495868150847484,0.14940966985660903,0.9979642216950548,4.165531422873947e-05,0.315962441314554,0.684037558685446,0.6807511737089202,0.684037558685446,0.0,0.00013808340237503452,0.00013808340237503452,0.684037558685446,0.315962441314554,0.0,0.0,0.12484551919359294,0.000244140625,0.0,0.0,0.0,0.00054931640625,0.001739501953125,2.25,566
