task,task_index,episode,run_id,length,layer,n_triple_total,n_triple_scored,H_gate_mean,H_gate_p05,H_gate_median,H_gate_p95,H_usage_mean,H_usage_p05,H_usage_median,H_usage_p95,D_time_mean,D_time_p05,D_time_median,D_time_p95,hard_churn_mean,hard_churn_p05,hard_churn_median,hard_churn_p95,tie_gap_mean,tie_gap_p05,tie_gap_median,tie_gap_p95,tie_gap_ulp_mean,tie_gap_ulp_p05,tie_gap_ulp_median,tie_gap_ulp_p95,max_prob_mean,max_prob_p05,max_prob_median,max_prob_p95,frac_gap_lt_1ulp,frac_gap_lt_10ulp,frac_gap_lt_100ulp,ulp_set_changed_mean,null_churn_mean,churn_perturbed_mean,churn_baseline_mean,stored_top4_match_frac,stored_top4_overlap_mean,denoise_state_max,denoise_state_median,denoise_state_frac_zero,denoise_action_max,denoise_action_median,denoise_action_frac_zero
libero_goal/push_the_plate_to_the_front_of_the_stove,2,384,right-50x8-20260903,23,L14,230,200,0.9985289573669434,0.9967370629310608,0.9987531304359436,0.9993948340415955,0.999347984790802,0.9986352920532227,0.9994211196899414,0.9997169375419617,0.03811534494161606,0.018412232398986816,0.03841814398765564,0.061266183853149414,0.7238636612892151,0.25,0.75,1.0,0.0004492766165640205,0.0,0.0002746749669313431,0.0013596133794635534,14.721896171569824,0.0,9.00054931640625,44.55181121826172,0.03800326585769653,0.03516815975308418,0.0374603271484375,0.04232238605618477,0.26956521739130435,0.5260869565217391,1.0,0.1476086974143982,0.03958809748291969,0.7236931324005127,0.7238636612892151,1.0,4.0,0.0006103515625,0.0001220703125,0.30434782608695654,0.016510009765625,0.00830078125,0.0
libero_goal/push_the_plate_to_the_front_of_the_stove,2,384,right-50x8-20260903,23,L15,230,200,0.9977521896362305,0.9959976077079773,0.9979407787322998,0.9990383386611938,0.9987817406654358,0.9981743097305298,0.9988303184509277,0.9992735385894775,0.04203642159700394,0.020472614094614983,0.041363634169101715,0.06926915794610977,0.7170454263687134,0.25,0.75,1.0,0.0004987603169865906,0.0,0.00027469731867313385,0.0016341652953997254,16.3433780670166,0.0,9.00128173828125,53.5483283996582,0.03868389129638672,0.03573635593056679,0.03829868510365486,0.04382505640387535,0.2782608695652174,0.508695652173913,1.0,0.15086954832077026,0.03953089565038681,0.7134659290313721,0.7170454263687134,1.0,4.0,0.000518798828125,0.000152587890625,0.30434782608695654,0.018096923828125,0.0095367431640625,0.0
libero_goal/push_the_plate_to_the_front_of_the_stove,2,387,right-50x8-20260903,15,L2,150,120,0.9991255402565002,0.9980742335319519,0.9993107914924622,0.9996058940887451,0.9994752407073975,0.9988579154014587,0.9996116161346436,0.9997456669807434,0.023663528263568878,0.01348167285323143,0.022550959140062332,0.034690216183662415,0.6785714030265808,0.25,0.75,1.0,0.00028116960311308503,0.0,0.0002441480755805969,0.000810264959000051,9.21336555480957,0.0,8.000244140625,26.550762176513672,0.035655274987220764,0.033913642168045044,0.03540228307247162,0.03804273158311844,0.34,0.76,1.0,0.1993333250284195,0.05491228029131889,0.6741071343421936,0.6785714030265808,1.0,4.0,0.0,0.0,1.0,0.020904541015625,0.01153564453125,0.0
libero_goal/push_the_plate_to_the_front_of_the_stove,2,387,right-50x8-20260903,15,L3,150,120,0.9991876482963562,0.9981497526168823,0.9993501901626587,0.9997081756591797,0.9995493292808533,0.9988498687744141,0.9996560215950012,0.9998071193695068,0.024141522124409676,0.014488275162875652,0.023332957178354263,0.03672637790441513,0.6928571462631226,0.25,0.75,1.0,0.0002988707274198532,0.0,0.00025939568877220154,0.0010375758865848184,9.79339599609375,0.0,8.4998779296875,33.99928665161133,0.035733744502067566,0.033798471093177795,0.03520095348358154,0.03933652490377426,0.3,0.7133333333333334,1.0,0.16500000655651093,0.03999999910593033,0.6870535612106323,0.6928571462631226,1.0,4.0,0.000335693359375,0.0,0.8,0.0146026611328125,0.00958251953125,0.0
libero_goal/push_the_plate_to_the_front_of_the_stove,2,387,right-50x8-20260903,15,L4,150,120,0.998984694480896,0.9977360963821411,0.999194860458374,0.9995666146278381,0.9994326829910278,0.9987213611602783,0.9995718598365784,0.9997107982635498,0.026454219594597816,0.01414219569414854,0.02553049474954605,0.042230721563100815,0.6696428656578064,0.25,0.75,1.0,0.00032531528268009424,0.0,0.0002746507525444031,0.0008743319776840508,10.659931182861328,0.0,8.999755859375,28.650110244750977,0.036267127841711044,0.03402474895119667,0.03575270622968674,0.03965544328093529,0.3,0.6733333333333333,1.0,0.15733332931995392,0.03929824382066727,0.6638392806053162,0.6696428656578064,1.0,4.0,0.0006103515625,0.0,0.6,0.0132293701171875,0.0086669921875,0.0
libero_goal/push_the_plate_to_the_front_of_the_stove,2,387,right-50x8-20260903,15,L5,150,120,0.998809814453125,0.9972133040428162,0.9990367293357849,0.9996225237846375,0.9993170499801636,0.9981659054756165,0.9994977712631226,0.999760627746582,0.029401984065771103,0.01578628644347191,0.02922229841351509,0.04478558897972107,0.6892856955528259,0.25,0.75,1.0,0.00036112606176175177,0.0,0.000274658203125,0.0008880706736817956,11.833378791809082,0.0,9.0,29.100299835205078,0.03657950833439827,0.03398695960640907,0.03605899587273598,0.04064483195543289,0.18,0.6533333333333333,1.0,0.09533333778381348,0.023245614022016525,0.693928599357605,0.6892856955528259,1.0,4.0,0.00042724609375,7.62939453125e-05,0.4,0.0177001953125,0.0091705322265625,0.0
libero_goal/push_the_plate_to_the_front_of_the_stove,2,387,right-50x8-20260903,15,L12,150,120,0.9987744092941284,0.9973866939544678,0.9989538192749023,0.9995800256729126,0.9994744062423706,0.9988528490066528,0.9995585680007935,0.9997743368148804,0.03479483351111412,0.019466746598482132,0.0329352468252182,0.054932113736867905,0.7464285492897034,0.48750001192092896,0.75,1.0,0.00041971891187131405,0.0,0.00027466006577014923,0.0011658186558634043,13.753349304199219,0.0,9.00006103515625,38.20154571533203,0.03740088641643524,0.0342353992164135,0.036788661032915115,0.04243673384189606,0.2866666666666667,0.6133333333333333,1.0,0.1706666648387909,0.04315789416432381,0.7521429061889648,0.7464285492897034,1.0,4.0,0.00048828125,0.000152587890625,0.2,0.014556884765625,0.007965087890625,0.0
libero_goal/push_the_plate_to_the_front_of_the_stove,2,387,right-50x8-20260903,15,L13,150,120,0.9985021948814392,0.996969997882843,0.9986824989318848,0.9994435906410217,0.9993572235107422,0.9986028671264648,0.9994417428970337,0.9996930360794067,0.03866628184914589,0.02096884697675705,0.03935776650905609,0.05670269578695297,0.7321428656578064,0.48750001192092896,0.75,1.0,0.0004028307448606938,0.0,0.0002746656537055969,0.0012771803885698318,13.199957847595215,0.0,9.000244140625,41.85064697265625,0.037992414087057114,0.03461621701717377,0.03731001913547516,0.043666742742061615,0.3,0.5733333333333334,1.0,0.17100000381469727,0.0436842106282711,0.7286607027053833,0.7321428656578064,1.0,4.0,0.0006103515625,0.000152587890625,0.2,0.014312744140625,0.0086669921875,0.0
libero_goal/push_the_plate_to_the_front_of_the_stove,2,387,right-50x8-20260903,15,L14,150,120,0.9985583424568176,0.9965863823890686,0.9988303184509277,0.9994444847106934,0.9993752837181091,0.9988842606544495,0.999468207359314,0.9997478127479553,0.037697818130254745,0.01954733580350876,0.036766525357961655,0.05677597597241402,0.7642857432365417,0.5,0.75,1.0,0.00041320640593767166,0.0,0.0002746693789958954,0.001232936279848218,13.539947509765625,0.0,9.0003662109375,40.400856018066406,0.03754746913909912,0.03495432063937187,0.03686664253473282,0.04214554280042648,0.28,0.5866666666666667,1.0,0.1446666717529297,0.0391228087246418,0.7700000405311584,0.7642857432365417,1.0,4.0,0.0003662109375,0.000274658203125,0.2,0.0164794921875,0.0086822509765625,0.0
libero_goal/push_the_plate_to_the_front_of_the_stove,2,387,right-50x8-20260903,15,L15,150,120,0.9977196455001831,0.9960802793502808,0.9978470802307129,0.9989061951637268,0.9986569881439209,0.9980227947235107,0.9987034797668457,0.9991198182106018,0.042566850781440735,0.022948885336518288,0.04201593995094299,0.06196296587586403,0.7339285612106323,0.25,0.75,1.0,0.0005308025283738971,0.0,0.00054929219186306,0.0014984433073550463,17.39333724975586,0.0,17.99920654296875,49.100990295410156,0.03856785595417023,0.03585878387093544,0.03822224587202072,0.042714230716228485,0.20666666666666667,0.4,1.0,0.12066666781902313,0.028771931305527687,0.7352678775787354,0.7339285612106323,1.0,4.0,0.000457763671875,0.00018310546875,0.2,0.01544189453125,0.0106658935546875,0.0
libero_goal/put_the_bowl_on_the_plate,3,1,right-50x8-20260903,8,L2,80,50,0.9988978505134583,0.9973733425140381,0.9990932941436768,0.9995198845863342,0.9995025396347046,0.9987241625785828,0.9996473789215088,0.9997503161430359,0.03239075094461441,0.021640293300151825,0.031754545867443085,0.04414840787649155,0.7678571343421936,0.5,0.75,1.0,0.0002838124637492001,0.0,0.00024412758648395538,0.0010696410899981856,9.299966812133789,0.0,7.99957275390625,35.04999923706055,0.03612827882170677,0.034117911010980606,0.035552166402339935,0.03912736102938652,0.425,0.725,1.0,0.2524999976158142,0.062335528433322906,0.7628571391105652,0.7678571343421936,1.0,4.0,0.0,0.0,1.0,0.0142059326171875,0.01204681396484375,0.0
libero_goal/put_the_bowl_on_the_plate,3,1,right-50x8-20260903,8,L3,80,50,0.9988853335380554,0.9976092576980591,0.9990498423576355,0.999609112739563,0.999530017375946,0.998905599117279,0.9996257424354553,0.9997418522834778,0.0339927151799202,0.021950000897049904,0.03194326162338257,0.050849419087171555,0.8321428298950195,0.5,0.75,1.0,0.00033645363873802125,0.0,0.00027463585138320923,0.0011107546743005514,11.02491283416748,0.0,8.999267578125,36.39720916748047,0.03641150891780853,0.034231044352054596,0.03588757663965225,0.03924383968114853,0.2875,0.7,1.0,0.17125000059604645,0.046710528433322906,0.8235714435577393,0.8321428298950195,1.0,4.0,0.0,0.0,1.0,0.03021240234375,0.0100555419921875,0.0
libero_goal/put_the_bowl_on_the_plate,3,1,right-50x8-20260903,8,L4,80,50,0.9986940622329712,0.9972264766693115,0.9989266991615295,0.9995250105857849,0.9993906617164612,0.9988041520118713,0.9995051622390747,0.9996621608734131,0.0359448604285717,0.024160068482160568,0.03466850146651268,0.0545274019241333,0.7821428775787354,0.5,0.75,1.0,0.0003654487954918295,0.0,0.0002746526151895523,0.0010391812538728118,11.97502613067627,0.0,8.99981689453125,34.0518913269043,0.03652937337756157,0.0343027263879776,0.035936638712882996,0.04029115289449692,0.275,0.65,1.0,0.1599999964237213,0.04078947380185127,0.7830356955528259,0.7821428775787354,1.0,4.0,0.0,0.0,1.0,0.0147705078125,0.01044464111328125,0.0
libero_goal/put_the_bowl_on_the_plate,3,1,right-50x8-20260903,8,L5,80,50,0.9983419179916382,0.9958744049072266,0.9986533522605896,0.9995490312576294,0.9993833303451538,0.9988711476325989,0.9994571208953857,0.9996667504310608,0.043182458728551865,0.025278961285948753,0.04014229774475098,0.06485205888748169,0.8214285969734192,0.5,0.75,1.0,0.00045776303159072995,0.0,0.00027467310428619385,0.0013459345791488886,14.999979019165039,0.0,9.00048828125,44.10358428955078,0.038253359496593475,0.03429272398352623,0.03684969246387482,0.04305177927017212,0.1625,0.5625,0.9875,0.09437499940395355,0.025328945368528366,0.8180357217788696,0.8214285969734192,1.0,4.0,0.0001220703125,0.0,0.875,0.056243896484375,0.00982666015625,0.0
libero_goal/put_the_bowl_on_the_plate,3,1,right-50x8-20260903,8,L12,80,50,0.9985475540161133,0.9968335032463074,0.9986757040023804,0.9995113611221313,0.999584436416626,0.9991062879562378,0.9996739029884338,0.9998122453689575,0.046201374381780624,0.030781902372837067,0.04565422609448433,0.0666780099272728,0.8964285850524902,0.75,1.0,1.0,0.0004959083744324744,0.0,0.00028993189334869385,0.0013442037161439657,16.24992561340332,0.0,9.50048828125,44.04686737060547,0.037999290972948074,0.034236714243888855,0.037229739129543304,0.043269701302051544,0.25,0.5,1.0,0.12187500298023224,0.034703947603702545,0.899821400642395,0.8964285850524902,1.0,4.0,0.00030517578125,0.0,0.625,0.018798828125,0.0098724365234375,0.0
libero_goal/put_the_bowl_on_the_plate,3,1,right-50x8-20260903,8,L13,80,50,0.9983116388320923,0.9967185854911804,0.9984499216079712,0.9991863965988159,0.9995079040527344,0.9991421103477478,0.9995619058609009,0.9997142553329468,0.049568552523851395,0.03334428742527962,0.04896099865436554,0.06680507212877274,0.8535714149475098,0.5,1.0,1.0,0.0005493186181411147,0.0,0.0005187708884477615,0.0016601051902398467,18.000072479248047,0.0,16.99908447265625,54.3983268737793,0.03815148025751114,0.03557272255420685,0.03756684809923172,0.04168202355504036,0.2375,0.475,1.0,0.1418749988079071,0.03865131735801697,0.8523213863372803,0.8535714149475098,1.0,4.0,0.0006103515625,0.0,0.625,0.019866943359375,0.00922393798828125,0.0
libero_goal/put_the_bowl_on_the_plate,3,1,right-50x8-20260903,8,L14,80,50,0.9983860850334167,0.9972845315933228,0.9984683990478516,0.9991217851638794,0.9995266199111938,0.9990695118904114,0.9995969533920288,0.9997267723083496,0.04979207366704941,0.03827236220240593,0.05021260678768158,0.0633942112326622,0.8642857074737549,0.5,1.0,1.0,0.0005317655159160495,0.0,0.0005188025534152985,0.001383952097967267,17.42489242553711,0.0,17.0001220703125,45.349342346191406,0.03839246556162834,0.03551438823342323,0.03794889897108078,0.04210808873176575,0.2625,0.4375,1.0,0.16499999165534973,0.038486845791339874,0.8744643330574036,0.8642857074737549,1.0,4.0,0.00042724609375,0.0,0.625,0.01025390625,0.00843048095703125,0.0
libero_goal/put_the_bowl_on_the_plate,3,1,right-50x8-20260903,8,L15,80,50,0.9970016479492188,0.9945300221443176,0.9974796772003174,0.9985818266868591,0.9984405040740967,0.9977664947509766,0.9983905553817749,0.9992899298667908,0.05906970053911209,0.042605455964803696,0.05916539579629898,0.07702726870775223,0.8428571224212646,0.5,0.75,1.0,0.0005504622822627425,0.0,0.00030517578125,0.0016495042946189642,18.037548065185547,0.0,10.0,54.05095672607422,0.03899424150586128,0.036307815462350845,0.038481052964925766,0.04231834039092064,0.2625,0.5,1.0,0.16062499582767487,0.04325657710433006,0.8424999713897705,0.8428571224212646,1.0,4.0,0.000518798828125,0.0,0.625,0.0338134765625,0.011493682861328125,0.0
libero_goal/put_the_bowl_on_the_plate,3,61,right-50x8-20260903,8,L2,80,50,0.9988714456558228,0.9975800514221191,0.9990439414978027,0.9995308518409729,0.9994865655899048,0.9988352060317993,0.9995913505554199,0.9997411966323853,0.03408414497971535,0.0223357193171978,0.033733297139406204,0.04603087157011032,0.7428571581840515,0.5,0.75,1.0,0.00041885284008458257,0.0,0.00027465447783470154,0.001109287142753601,13.724969863891602,0.0,8.9998779296875,36.34912109375,0.03625959903001785,0.03402142971754074,0.035858154296875,0.03991848602890968,0.2625,0.6375,0.9875,0.15187498927116394,0.0356907919049263,0.7530357241630554,0.7428571581840515,1.0,4.0,0.0,0.0,1.0,0.0145416259765625,0.010986328125,0.0
libero_goal/put_the_bowl_on_the_plate,3,61,right-50x8-20260903,8,L3,80,50,0.9987239837646484,0.9972366094589233,0.9989067316055298,0.9995810985565186,0.9994893670082092,0.9989602565765381,0.9995608329772949,0.9997619986534119,0.03747914358973503,0.02144560031592846,0.03495907783508301,0.06469269841909409,0.824999988079071,0.5,0.75,1.0,0.00038261176086962223,0.0,0.000274658203125,0.0010559487855061889,12.537422180175781,0.0,9.0,34.6013298034668,0.03692762926220894,0.03421168029308319,0.03605404496192932,0.0405588373541832,0.3,0.6125,1.0,0.16249999403953552,0.040296055376529694,0.828928530216217,0.824999988079071,1.0,4.0,0.000152587890625,0.0,0.875,0.030517578125,0.01062774658203125,0.0
libero_goal/put_the_bowl_on_the_plate,3,61,right-50x8-20260903,8,L4,80,50,0.9986013174057007,0.9971750974655151,0.9988235235214233,0.9995104074478149,0.9994314312934875,0.998917281627655,0.9995483160018921,0.9997137784957886,0.03880725055932999,0.02639850787818432,0.037205494940280914,0.05935143306851387,0.8071428537368774,0.5,0.75,1.0,0.00042686128290370107,0.0,0.0002746656537055969,0.0014998752158135176,13.987390518188477,0.0,9.000244140625,49.147911071777344,0.03745598345994949,0.034696854650974274,0.036787260323762894,0.042007170617580414,0.225,0.5875,1.0,0.1262499988079071,0.031414471566677094,0.8166071176528931,0.8071428537368774,1.0,4.0,0.000152587890625,0.0,0.75,0.0144500732421875,0.01116943359375,0.0
libero_goal/put_the_bowl_on_the_plate,3,61,right-50x8-20260903,8,L5,80,50,0.9981715083122253,0.9965910911560059,0.9985727071762085,0.9994909167289734,0.999360978603363,0.99881911277771,0.9993997812271118,0.9997917413711548,0.04504304751753807,0.026003940030932426,0.04292607307434082,0.06433434039354324,0.8035714030265808,0.5,0.75,1.0,0.000415419606724754,0.0,0.00027467310428619385,0.0010834366548806429,13.612469673156738,0.0,9.00048828125,35.502052307128906,0.038790374994277954,0.03495698422193527,0.03714017570018768,0.044261809438467026,0.2625,0.5625,1.0,0.14374999701976776,0.0356907919049263,0.8001785278320312,0.8035714030265808,1.0,4.0,0.000152587890625,0.0,0.75,0.0655059814453125,0.009796142578125,0.0
libero_goal/put_the_bowl_on_the_plate,3,61,right-50x8-20260903,8,L12,80,50,0.9983965754508972,0.9967545866966248,0.9985920190811157,0.9993576407432556,0.999549388885498,0.998909592628479,0.999626100063324,0.9998422265052795,0.04830678179860115,0.031812239438295364,0.04906728118658066,0.06530620157718658,0.8571428656578064,0.5,0.875,1.0,0.0005062115378677845,0.0,0.0005187951028347015,0.0011307107051834464,16.587539672851562,0.0,16.9998779296875,37.05112838745117,0.03812577947974205,0.034575022757053375,0.037476442754268646,0.04223034158349037,0.2,0.475,1.0,0.12124999612569809,0.026644736528396606,0.8598214387893677,0.8571428656578064,1.0,4.0,0.0003662109375,0.0001678466796875,0.5,0.0233154296875,0.008514404296875,0.0
libero_goal/put_the_bowl_on_the_plate,3,61,right-50x8-20260903,8,L13,80,50,0.9979689717292786,0.9959803223609924,0.9982829093933105,0.9988399147987366,0.9993656873703003,0.9989836812019348,0.9993854761123657,0.9995859861373901,0.05431632697582245,0.04274158552289009,0.05155852064490318,0.07760769873857498,0.8928571343421936,0.75,1.0,1.0,0.00045699873589910567,0.0,0.0002746637910604477,0.0014449611771851778,14.974934577941895,0.0,9.00018310546875,47.348487854003906,0.03942475467920303,0.036768123507499695,0.03837351128458977,0.043693315237760544,0.3375,0.6,1.0,0.19500000774860382,0.04868420958518982,0.8950000405311584,0.8928571343421936,1.0,4.0,0.0003662109375,7.62939453125e-05,0.5,0.03265380859375,0.00782012939453125,0.0
libero_goal/put_the_bowl_on_the_plate,3,61,right-50x8-20260903,8,L14,80,50,0.9982759356498718,0.9967052936553955,0.998477578163147,0.9992235898971558,0.9994814395904541,0.9990400671958923,0.9995791912078857,0.9996992349624634,0.05036008358001709,0.0348990373313427,0.05044823884963989,0.06518072634935379,0.8607142567634583,0.612500011920929,0.875,1.0,0.0005970029160380363,0.0,0.0005493089556694031,0.0016495023155584931,19.562591552734375,0.0,17.999755859375,54.0508918762207,0.03867153823375702,0.03608860820531845,0.03851259499788284,0.04267720878124237,0.2625,0.4,1.0,0.1525000035762787,0.03750000149011612,0.8614285588264465,0.8607142567634583,1.0,4.0,0.000518798828125,0.0001220703125,0.375,0.011962890625,0.0091552734375,0.0
libero_goal/put_the_bowl_on_the_plate,3,61,right-50x8-20260903,8,L15,80,50,0.9963947534561157,0.9946905970573425,0.9970786571502686,0.9984325766563416,0.9982956051826477,0.9977472424507141,0.9982806444168091,0.9990890622138977,0.0636884942650795,0.04343689978122711,0.060660116374492645,0.0784853994846344,0.8607142567634583,0.5,1.0,1.0,0.0006761490367352962,0.0,0.0005492866039276123,0.0019988357089459896,22.549808502197266,0.0,17.9990234375,65.49784851074219,0.04119476303458214,0.036096103489398956,0.03956739977002144,0.04456919804215431,0.2375,0.475,0.975,0.13625000417232513,0.031578950583934784,0.8551785349845886,0.8607142567634583,1.0,4.0,0.000457763671875,0.0001373291015625,0.375,0.098480224609375,0.01383209228515625,0.0
libero_goal/put_the_bowl_on_the_plate,3,62,right-50x8-20260903,8,L2,80,50,0.9988666772842407,0.9974826574325562,0.9991084337234497,0.9995042085647583,0.999483585357666,0.9987602829933167,0.9996349215507507,0.9997493624687195,0.032897863537073135,0.022238750010728836,0.03054002858698368,0.04961179941892624,0.7714285850524902,0.5,0.75,1.0,0.00034942501224577427,0.0,0.000274658203125,0.001068002195097506,11.449958801269531,0.0,9.0,34.99629592895508,0.036370087414979935,0.034182582050561905,0.03550909832119942,0.0402044877409935,0.2875,0.6,1.0,0.171875,0.04325657710433006,0.7841070890426636,0.7714285850524902,1.0,4.0,0.0,0.0,1.0,0.016204833984375,0.01363372802734375,0.0
libero_goal/put_the_bowl_on_the_plate,3,62,right-50x8-20260903,8,L3,80,50,0.9988890886306763,0.9976691007614136,0.9989820122718811,0.9995714426040649,0.9994803071022034,0.9988728165626526,0.9995601177215576,0.9997644424438477,0.03454642742872238,0.025923550128936768,0.032966211438179016,0.04746105894446373,0.7928571701049805,0.5,0.75,1.0,0.00029868673300370574,0.0,0.00027464330196380615,0.0010391073301434517,9.78736686706543,0.0,8.99951171875,34.049468994140625,0.0363759882748127,0.03423518314957619,0.03625626862049103,0.03927845507860184,0.3125,0.7375,1.0,0.16749998927116394,0.04325657710433006,0.7869642972946167,0.7928571701049805,1.0,4.0,0.0,0.0,1.0,0.01300048828125,0.01035308837890625,0.0
libero_goal/put_the_bowl_on_the_plate,3,62,right-50x8-20260903,8,L4,80,50,0.9986203908920288,0.9966631531715393,0.9988141059875488,0.9994786381721497,0.9993886351585388,0.9987006783485413,0.9995133280754089,0.999646008014679,0.036284174770116806,0.022957950830459595,0.033624064177274704,0.05501550808548927,0.75,0.5,0.75,1.0,0.0004077940830029547,0.0,0.00027465447783470154,0.0013274603988975286,13.36259651184082,0.0,8.9998779296875,43.49822235107422,0.03718267008662224,0.03451478108763695,0.036517903208732605,0.04156919941306114,0.3,0.6625,1.0,0.18062499165534973,0.0445723682641983,0.7423214316368103,0.75,1.0,4.0,0.0,0.0,1.0,0.0127105712890625,0.01044464111328125,0.0
libero_goal/put_the_bowl_on_the_plate,3,62,right-50x8-20260903,8,L5,80,50,0.9984372854232788,0.9968225359916687,0.9987931251525879,0.9994560480117798,0.9993318915367126,0.9988155364990234,0.9993993639945984,0.9996580481529236,0.04170864820480347,0.02609357051551342,0.03950601443648338,0.060470737516880035,0.7678571343421936,0.5,0.75,1.0,0.00044899131171405315,0.0,0.0002746656537055969,0.0016800683224573731,14.712547302246094,0.0,9.000244140625,55.0524787902832,0.03812248632311821,0.03426128253340721,0.03689518943428993,0.04376837611198425,0.2125,0.55,1.0,0.125,0.03125,0.7719642519950867,0.7678571343421936,1.0,4.0,0.00042724609375,0.0,0.875,0.04705810546875,0.0099029541015625,0.0
libero_goal/put_the_bowl_on_the_plate,3,62,right-50x8-20260903,8,L12,80,50,0.9985620379447937,0.9972207546234131,0.9986841678619385,0.9993593096733093,0.9996135234832764,0.9990940093994141,0.999675989151001,0.9998377561569214,0.04673337936401367,0.03143977373838425,0.04497391730546951,0.06960251182317734,0.824999988079071,0.5,0.75,1.0,0.0003974917344748974,0.0,0.00027466006577014923,0.0011597024276852608,13.025009155273438,0.0,9.00006103515625,38.001129150390625,0.038015104830265045,0.035012178122997284,0.03780781850218773,0.041844457387924194,0.2125,0.6375,1.0,0.11187499761581421,0.02993420884013176,0.8226785659790039,0.824999988079071,1.0,4.0,0.00042724609375,0.0,0.75,0.013824462890625,0.007843017578125,0.0
libero_goal/put_the_bowl_on_the_plate,3,62,right-50x8-20260903,8,L13,80,50,0.9982209205627441,0.9968119263648987,0.998466432094574,0.9989504218101501,0.9994487762451172,0.9990052580833435,0.9994874000549316,0.9996687769889832,0.051172059029340744,0.04021846503019333,0.04894481599330902,0.07053130865097046,0.8892857432365417,0.75,1.0,1.0,0.0004211493651382625,0.0,0.00030517205595970154,0.0011718583991751075,13.800222396850586,0.0,9.9998779296875,38.39945602416992,0.038383848965168,0.03586132824420929,0.03820858895778656,0.0416552908718586,0.275,0.5,1.0,0.16437499225139618,0.042434211820364,0.8960714340209961,0.8892857432365417,1.0,4.0,0.000457763671875,0.0,0.75,0.01483154296875,0.00824737548828125,0.0
libero_goal/put_the_bowl_on_the_plate,3,62,right-50x8-20260903,8,L14,80,50,0.998364269733429,0.9969962239265442,0.9984872341156006,0.9992671608924866,0.9994552135467529,0.9990431666374207,0.999535322189331,0.999681830406189,0.04927096888422966,0.03302331641316414,0.04876100271940231,0.06738552451133728,0.8464285731315613,0.612500011920929,0.75,1.0,0.0006107367225922644,0.0,0.0005187951028347015,0.0016495967283844948,20.01262092590332,0.0,16.9998779296875,54.053985595703125,0.03835933655500412,0.035609882324934006,0.03797854483127594,0.04316496104001999,0.2125,0.4625,0.9875,0.13562500476837158,0.03733552619814873,0.8398213982582092,0.8464285731315613,1.0,4.0,0.000335693359375,0.0,0.625,0.0101165771484375,0.00905609130859375,0.0
libero_goal/put_the_bowl_on_the_plate,3,62,right-50x8-20260903,8,L15,80,50,0.9969632029533386,0.994901716709137,0.9971312284469604,0.9985312223434448,0.9982705116271973,0.9976632595062256,0.9982512593269348,0.9990540742874146,0.05733897164463997,0.041960980743169785,0.05591880530118942,0.07373046875,0.8785714507102966,0.5,1.0,1.0,0.0005882281111553311,0.0,0.0005492847412824631,0.0017104947473853827,19.27505874633789,0.0,17.99896240234375,56.04949188232422,0.039398882538080215,0.03635898977518082,0.03906175494194031,0.04471364617347717,0.25,0.425,0.9875,0.15000000596046448,0.03700657933950424,0.866607129573822,0.8785714507102966,1.0,4.0,0.0003662109375,6.103515625e-05,0.5,0.032318115234375,0.0129852294921875,0.0
libero_goal/put_the_bowl_on_the_plate,3,109,right-50x8-20260903,8,L2,80,50,0.9988911747932434,0.997718334197998,0.9990565776824951,0.9995062351226807,0.9994773864746094,0.9986125826835632,0.9996057748794556,0.9997687935829163,0.03274742513895035,0.02258455753326416,0.03135281056165695,0.04468110203742981,0.7678571343421936,0.5,0.75,1.0,0.0003486609202809632,0.0,0.0002746414393186569,0.0011001914972439408,11.424921035766602,0.0,8.99945068359375,36.05107498168945,0.03638853505253792,0.033905029296875,0.0358734130859375,0.040869198739528656,0.3,0.7125,1.0,0.1612500101327896,0.04391447454690933,0.7557142972946167,0.7678571343421936,1.0,4.0,0.0,0.0,1.0,0.0154571533203125,0.0113677978515625,0.0
libero_goal/put_the_bowl_on_the_plate,3,109,right-50x8-20260903,8,L3,80,50,0.9988633990287781,0.9977440237998962,0.9990130662918091,0.9996002316474915,0.9994804859161377,0.9989319443702698,0.9995483160018921,0.9997798204421997,0.033894531428813934,0.020976310595870018,0.032433778047561646,0.049153540283441544,0.8142856955528259,0.5,0.75,1.0,0.0002552049118094146,0.0,0.0002441592514514923,0.0008239056915044785,8.362554550170898,0.0,8.0006103515625,26.99774169921875,0.03637807443737984,0.03426835685968399,0.03603988513350487,0.03965321183204651,0.3625,0.775,1.0,0.2162499874830246,0.05016447231173515,0.7978571057319641,0.8142856955528259,1.0,4.0,0.00054931640625,0.0,0.875,0.0123138427734375,0.01019287109375,0.0
libero_goal/put_the_bowl_on_the_plate,3,109,right-50x8-20260903,8,L4,80,50,0.9987211227416992,0.9972498416900635,0.9989898204803467,0.999476969242096,0.9993978142738342,0.9989172220230103,0.9995269179344177,0.9996428489685059,0.0352729968726635,0.023736225441098213,0.03345978260040283,0.053855735808610916,0.8142856955528259,0.5,0.75,1.0,0.0003810881171375513,0.0,0.000274658203125,0.0013763427268713713,12.487495422363281,0.0,9.0,45.099998474121094,0.03647136315703392,0.03427138552069664,0.03598131984472275,0.040533509105443954,0.2625,0.65,1.0,0.14000000059604645,0.03421052545309067,0.8198213577270508,0.8142856955528259,1.0,4.0,0.00030517578125,0.0,0.625,0.012176513671875,0.01007843017578125,0.0
