family,level,scope,outcome,method,episodes,alarms,no_alarm,alarm_rate,p25_pct,median_pct,p75_pct,median_query,at_or_after_75pct
frozen,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v82,0,0,0,,,,,,0
frozen,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v7,400,2,398,0.005,43.75,44.64285714285714,45.535714285714285,12.5,0
frozen,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v8,400,2,398,0.005,43.75,44.64285714285714,45.535714285714285,12.5,0
frozen,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v82,400,2,398,0.005,43.75,44.64285714285714,45.535714285714285,12.5,0
frozen,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v7,0,0,0,,,,,,0
frozen,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v8,0,0,0,,,,,,0
frozen,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v82,0,0,0,,,,,,0
frozen,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v7,400,1,399,0.0025,46.42857142857143,46.42857142857143,46.42857142857143,13.0,0
frozen,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v8,400,1,399,0.0025,46.42857142857143,46.42857142857143,46.42857142857143,13.0,0
frozen,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v82,400,1,399,0.0025,46.42857142857143,46.42857142857143,46.42857142857143,13.0,0
frozen,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v7,7,0,7,0.0,,,,,0
frozen,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v8,7,0,7,0.0,,,,,0
frozen,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v82,7,5,2,0.7142857142857143,71.42857142857143,85.71428571428571,89.28571428571429,24.0,3
frozen,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v7,393,1,392,0.002544529262086514,78.57142857142857,78.57142857142857,78.57142857142857,22.0,1
frozen,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v8,393,1,392,0.002544529262086514,78.57142857142857,78.57142857142857,78.57142857142857,22.0,1
frozen,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v82,393,1,392,0.002544529262086514,78.57142857142857,78.57142857142857,78.57142857142857,22.0,1
frozen,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v7,1,1,0,1.0,75.0,75.0,75.0,21.0,1
frozen,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v8,1,1,0,1.0,75.0,75.0,75.0,21.0,1
frozen,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v82,1,1,0,1.0,75.0,75.0,75.0,21.0,1
frozen,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v7,399,0,399,0.0,,,,,0
frozen,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v8,399,0,399,0.0,,,,,0
frozen,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v82,399,0,399,0.0,,,,,0
frozen,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v7,7,6,1,0.8571428571428571,65.17857142857143,67.85714285714286,73.21428571428572,19.0,2
frozen,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v8,7,6,1,0.8571428571428571,65.17857142857143,67.85714285714286,73.21428571428572,19.0,2
frozen,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v82,7,6,1,0.8571428571428571,65.17857142857143,67.85714285714286,73.21428571428572,19.0,2
frozen,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v7,393,1,392,0.002544529262086514,71.42857142857143,71.42857142857143,71.42857142857143,20.0,0
frozen,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v8,393,1,392,0.002544529262086514,71.42857142857143,71.42857142857143,71.42857142857143,20.0,0
frozen,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v82,393,1,392,0.002544529262086514,71.42857142857143,71.42857142857143,71.42857142857143,20.0,0
frozen,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v7,5,1,4,0.2,53.57142857142857,53.57142857142857,53.57142857142857,15.0,0
frozen,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v8,5,1,4,0.2,53.57142857142857,53.57142857142857,53.57142857142857,15.0,0
frozen,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v82,5,1,4,0.2,53.57142857142857,53.57142857142857,53.57142857142857,15.0,0
frozen,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v7,395,2,393,0.005063291139240506,61.60714285714286,62.5,63.392857142857146,17.5,0
frozen,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v8,395,2,393,0.005063291139240506,61.60714285714286,62.5,63.392857142857146,17.5,0
frozen,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v82,395,2,393,0.005063291139240506,61.60714285714286,62.5,63.392857142857146,17.5,0
frozen,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v7,4,3,1,0.75,66.07142857142857,78.57142857142857,80.35714285714286,22.0,2
frozen,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v8,4,3,1,0.75,66.07142857142857,78.57142857142857,80.35714285714286,22.0,2
frozen,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v82,4,3,1,0.75,66.07142857142857,78.57142857142857,80.35714285714286,22.0,2
frozen,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v7,396,0,396,0.0,,,,,0
frozen,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v8,396,0,396,0.0,,,,,0
frozen,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v82,396,0,396,0.0,,,,,0
frozen,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v7,7,2,5,0.2857142857142857,52.67857142857143,55.35714285714286,58.035714285714285,15.5,0
frozen,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v8,7,3,4,0.42857142857142855,55.35714285714286,60.714285714285715,64.28571428571429,17.0,0
frozen,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v82,7,3,4,0.42857142857142855,55.35714285714286,60.714285714285715,64.28571428571429,17.0,0
frozen,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v7,393,0,393,0.0,,,,,0
frozen,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v8,393,0,393,0.0,,,,,0
frozen,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v82,393,0,393,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v7,1,0,1,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v8,1,0,1,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v82,1,0,1,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,success,v7,399,1,398,0.002506265664160401,81.81818181818181,81.81818181818181,81.81818181818181,18.0,1
frozen,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,success,v8,399,1,398,0.002506265664160401,81.81818181818181,81.81818181818181,81.81818181818181,18.0,1
frozen,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,success,v82,399,1,398,0.002506265664160401,81.81818181818181,81.81818181818181,81.81818181818181,18.0,1
frozen,task,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,failure,v7,3,2,1,0.6666666666666666,80.68181818181817,84.0909090909091,87.5,18.5,2
frozen,task,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,failure,v8,3,3,0,1.0,84.0909090909091,90.9090909090909,93.18181818181819,20.0,3
frozen,task,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,failure,v82,3,3,0,1.0,79.54545454545453,81.81818181818181,86.36363636363636,18.0,3
frozen,task,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,success,v7,397,0,397,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,success,v8,397,0,397,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,success,v82,397,0,397,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,failure,v7,14,8,6,0.5714285714285714,86.36363636363636,86.36363636363636,90.9090909090909,19.0,8
frozen,task,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,failure,v8,14,9,5,0.6428571428571429,86.36363636363636,86.36363636363636,90.9090909090909,19.0,9
frozen,task,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,failure,v82,14,10,4,0.7142857142857143,82.95454545454545,86.36363636363636,89.77272727272727,19.0,10
frozen,task,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,success,v7,386,0,386,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,success,v8,386,0,386,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,success,v82,386,0,386,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,failure,v7,3,1,2,0.3333333333333333,90.9090909090909,90.9090909090909,90.9090909090909,20.0,1
frozen,task,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,failure,v8,3,1,2,0.3333333333333333,86.36363636363636,86.36363636363636,86.36363636363636,19.0,1
frozen,task,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,failure,v82,3,1,2,0.3333333333333333,86.36363636363636,86.36363636363636,86.36363636363636,19.0,1
frozen,task,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,success,v7,397,0,397,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,success,v8,397,0,397,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,success,v82,397,0,397,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,failure,v7,24,17,7,0.7083333333333334,81.81818181818181,90.9090909090909,90.9090909090909,20.0,17
frozen,task,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,failure,v8,24,18,6,0.75,81.81818181818181,90.9090909090909,90.9090909090909,20.0,16
frozen,task,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,failure,v82,24,18,6,0.75,81.81818181818181,90.9090909090909,90.9090909090909,20.0,16
frozen,task,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,success,v7,376,1,375,0.0026595744680851063,77.27272727272727,77.27272727272727,77.27272727272727,17.0,1
frozen,task,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,success,v8,376,1,375,0.0026595744680851063,77.27272727272727,77.27272727272727,77.27272727272727,17.0,1
frozen,task,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,success,v82,376,2,374,0.005319148936170213,56.81818181818181,63.63636363636363,70.45454545454545,14.0,1
frozen,task,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,failure,v7,8,4,4,0.5,89.77272727272727,93.18181818181819,95.45454545454545,20.5,4
frozen,task,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,failure,v8,8,7,1,0.875,68.18181818181819,86.36363636363636,93.18181818181819,19.0,4
frozen,task,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,failure,v82,8,7,1,0.875,65.9090909090909,86.36363636363636,93.18181818181819,19.0,4
frozen,task,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,success,v7,392,0,392,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,success,v8,392,0,392,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,success,v82,392,0,392,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,failure,v7,13,13,0,1.0,72.72727272727273,72.72727272727273,72.72727272727273,16.0,2
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,failure,v8,13,13,0,1.0,72.72727272727273,72.72727272727273,72.72727272727273,16.0,2
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,failure,v82,13,13,0,1.0,72.72727272727273,72.72727272727273,72.72727272727273,16.0,2
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,success,v7,387,1,386,0.002583979328165375,63.63636363636363,63.63636363636363,63.63636363636363,14.0,0
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,success,v8,387,1,386,0.002583979328165375,63.63636363636363,63.63636363636363,63.63636363636363,14.0,0
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,success,v82,387,1,386,0.002583979328165375,63.63636363636363,63.63636363636363,63.63636363636363,14.0,0
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,failure,v7,12,9,3,0.75,77.27272727272727,86.36363636363636,95.45454545454545,19.0,8
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,failure,v8,12,10,2,0.8333333333333334,73.86363636363637,77.27272727272727,93.18181818181819,17.0,7
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,failure,v82,12,10,2,0.8333333333333334,73.86363636363637,77.27272727272727,93.18181818181819,17.0,7
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,success,v7,388,0,388,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,success,v8,388,0,388,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,success,v82,388,0,388,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,failure,v7,41,36,5,0.8780487804878049,86.36363636363636,86.36363636363636,90.9090909090909,19.0,36
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,failure,v8,41,38,3,0.926829268292683,81.81818181818181,86.36363636363636,90.9090909090909,19.0,33
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,failure,v82,41,38,3,0.926829268292683,81.81818181818181,86.36363636363636,90.9090909090909,19.0,31
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,success,v7,359,0,359,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,success,v8,359,0,359,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,success,v82,359,0,359,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,failure,v7,21,18,3,0.8571428571428571,86.36363636363636,86.36363636363636,95.45454545454545,19.0,18
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,failure,v8,21,19,2,0.9047619047619048,81.81818181818181,86.36363636363636,86.36363636363636,19.0,18
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,failure,v82,21,19,2,0.9047619047619048,79.54545454545453,81.81818181818181,86.36363636363636,18.0,16
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,success,v7,379,0,379,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,success,v8,379,0,379,0.0,,,,,0
frozen,task,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,success,v82,379,0,379,0.0,,,,,0
standardized_task_init_1pct,all,all,failure,v7,564,263,301,0.46631205673758863,61.53846153846154,67.3076923076923,86.36363636363636,30.0,102
standardized_task_init_1pct,all,all,failure,v8,564,272,292,0.48226950354609927,61.53846153846154,67.3076923076923,86.36363636363636,29.0,107
standardized_task_init_1pct,all,all,failure,v82,564,274,290,0.4858156028368794,61.53846153846154,67.3076923076923,85.92657342657343,29.0,108
standardized_task_init_1pct,all,all,success,v7,15436,27,15409,0.0017491578129048976,40.38461538461539,53.84615384615385,63.46153846153846,24.0,2
standardized_task_init_1pct,all,all,success,v8,15436,27,15409,0.0017491578129048976,40.38461538461539,53.84615384615385,63.46153846153846,24.0,2
standardized_task_init_1pct,all,all,success,v82,15436,27,15409,0.0017491578129048976,40.38461538461539,53.84615384615385,63.46153846153846,24.0,2
standardized_task_init_1pct,suite,libero_goal,failure,v7,106,40,66,0.37735849056603776,50.0,81.66666666666666,90.83333333333333,24.5,22
standardized_task_init_1pct,suite,libero_goal,failure,v8,106,48,58,0.4528301886792453,52.5,80.0,87.5,24.0,27
standardized_task_init_1pct,suite,libero_goal,failure,v82,106,48,58,0.4528301886792453,52.5,76.66666666666667,86.66666666666667,23.0,26
standardized_task_init_1pct,suite,libero_goal,success,v7,3894,0,3894,0.0,,,,,0
standardized_task_init_1pct,suite,libero_goal,success,v8,3894,0,3894,0.0,,,,,0
standardized_task_init_1pct,suite,libero_goal,success,v82,3894,0,3894,0.0,,,,,0
standardized_task_init_1pct,suite,libero_long,failure,v7,274,159,115,0.5802919708029197,59.61538461538461,63.46153846153846,67.3076923076923,33.0,23
standardized_task_init_1pct,suite,libero_long,failure,v8,274,160,114,0.583941605839416,59.61538461538461,63.46153846153846,67.3076923076923,33.0,23
standardized_task_init_1pct,suite,libero_long,failure,v82,274,161,113,0.5875912408759124,59.61538461538461,63.46153846153846,67.3076923076923,33.0,24
standardized_task_init_1pct,suite,libero_long,success,v7,3726,24,3702,0.00644122383252818,39.90384615384615,47.11538461538461,63.46153846153846,24.5,1
standardized_task_init_1pct,suite,libero_long,success,v8,3726,24,3702,0.00644122383252818,39.90384615384615,47.11538461538461,63.46153846153846,24.5,1
standardized_task_init_1pct,suite,libero_long,success,v82,3726,24,3702,0.00644122383252818,39.90384615384615,47.11538461538461,63.46153846153846,24.5,1
standardized_task_init_1pct,suite,libero_object,failure,v7,44,14,30,0.3181818181818182,69.64285714285714,75.0,87.5,21.0,10
standardized_task_init_1pct,suite,libero_object,failure,v8,44,14,30,0.3181818181818182,69.64285714285714,75.0,87.5,21.0,10
standardized_task_init_1pct,suite,libero_object,failure,v82,44,14,30,0.3181818181818182,69.64285714285714,75.0,87.5,21.0,10
standardized_task_init_1pct,suite,libero_object,success,v7,3956,1,3955,0.0002527805864509606,64.28571428571429,64.28571428571429,64.28571428571429,18.0,0
standardized_task_init_1pct,suite,libero_object,success,v8,3956,1,3955,0.0002527805864509606,64.28571428571429,64.28571428571429,64.28571428571429,18.0,0
standardized_task_init_1pct,suite,libero_object,success,v82,3956,1,3955,0.0002527805864509606,64.28571428571429,64.28571428571429,64.28571428571429,18.0,0
standardized_task_init_1pct,suite,libero_spatial,failure,v7,140,50,90,0.35714285714285715,86.36363636363636,90.9090909090909,95.45454545454545,20.0,47
standardized_task_init_1pct,suite,libero_spatial,failure,v8,140,50,90,0.35714285714285715,86.36363636363636,90.9090909090909,95.45454545454545,20.0,47
standardized_task_init_1pct,suite,libero_spatial,failure,v82,140,51,89,0.36428571428571427,86.36363636363636,90.9090909090909,95.45454545454545,20.0,48
standardized_task_init_1pct,suite,libero_spatial,success,v7,3860,2,3858,0.0005181347150259067,70.45454545454545,72.72727272727272,75.0,16.0,1
standardized_task_init_1pct,suite,libero_spatial,success,v8,3860,2,3858,0.0005181347150259067,70.45454545454545,72.72727272727272,75.0,16.0,1
standardized_task_init_1pct,suite,libero_spatial,success,v82,3860,2,3858,0.0005181347150259067,70.45454545454545,72.72727272727272,75.0,16.0,1
standardized_task_init_1pct,task,libero_goal/open_the_middle_drawer_of_the_cabinet,failure,v7,0,0,0,,,,,,0
standardized_task_init_1pct,task,libero_goal/open_the_middle_drawer_of_the_cabinet,failure,v8,0,0,0,,,,,,0
standardized_task_init_1pct,task,libero_goal/open_the_middle_drawer_of_the_cabinet,failure,v82,0,0,0,,,,,,0
standardized_task_init_1pct,task,libero_goal/open_the_middle_drawer_of_the_cabinet,success,v7,400,0,400,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/open_the_middle_drawer_of_the_cabinet,success,v8,400,0,400,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/open_the_middle_drawer_of_the_cabinet,success,v82,400,0,400,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,failure,v7,51,20,31,0.39215686274509803,85.83333333333334,88.33333333333334,96.66666666666667,26.5,19
standardized_task_init_1pct,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,failure,v8,51,21,30,0.4117647058823529,83.33333333333333,86.66666666666667,96.66666666666667,26.0,19
standardized_task_init_1pct,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,failure,v82,51,21,30,0.4117647058823529,83.33333333333333,86.66666666666667,96.66666666666667,26.0,19
standardized_task_init_1pct,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v7,349,0,349,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v8,349,0,349,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v82,349,0,349,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v7,1,1,0,1.0,96.66666666666667,96.66666666666667,96.66666666666667,29.0,1
standardized_task_init_1pct,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v8,1,1,0,1.0,96.66666666666667,96.66666666666667,96.66666666666667,29.0,1
standardized_task_init_1pct,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v82,1,1,0,1.0,60.0,60.0,60.0,18.0,0
standardized_task_init_1pct,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v7,399,0,399,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v8,399,0,399,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v82,399,0,399,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/put_the_bowl_on_the_plate,failure,v7,18,0,18,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/put_the_bowl_on_the_plate,failure,v8,18,1,17,0.05555555555555555,96.66666666666667,96.66666666666667,96.66666666666667,29.0,1
standardized_task_init_1pct,task,libero_goal/put_the_bowl_on_the_plate,failure,v82,18,1,17,0.05555555555555555,96.66666666666667,96.66666666666667,96.66666666666667,29.0,1
standardized_task_init_1pct,task,libero_goal/put_the_bowl_on_the_plate,success,v7,382,0,382,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/put_the_bowl_on_the_plate,success,v8,382,0,382,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/put_the_bowl_on_the_plate,success,v82,382,0,382,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/put_the_bowl_on_the_stove,failure,v7,9,0,9,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/put_the_bowl_on_the_stove,failure,v8,9,4,5,0.4444444444444444,70.0,73.33333333333334,77.5,22.0,2
standardized_task_init_1pct,task,libero_goal/put_the_bowl_on_the_stove,failure,v82,9,4,5,0.4444444444444444,69.16666666666667,73.33333333333334,76.66666666666667,22.0,2
standardized_task_init_1pct,task,libero_goal/put_the_bowl_on_the_stove,success,v7,391,0,391,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/put_the_bowl_on_the_stove,success,v8,391,0,391,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/put_the_bowl_on_the_stove,success,v82,391,0,391,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v7,16,16,0,1.0,50.0,50.0,50.833333333333336,15.0,0
standardized_task_init_1pct,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v8,16,16,0,1.0,50.0,50.0,50.833333333333336,15.0,0
standardized_task_init_1pct,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v82,16,16,0,1.0,50.0,50.0,50.833333333333336,15.0,0
standardized_task_init_1pct,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v7,384,0,384,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v8,384,0,384,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v82,384,0,384,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v7,9,1,8,0.1111111111111111,83.33333333333333,83.33333333333333,83.33333333333333,25.0,1
standardized_task_init_1pct,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v8,9,3,6,0.3333333333333333,81.66666666666666,83.33333333333333,83.33333333333333,25.0,3
standardized_task_init_1pct,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v82,9,3,6,0.3333333333333333,81.66666666666666,83.33333333333333,83.33333333333333,25.0,3
standardized_task_init_1pct,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v7,391,0,391,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v8,391,0,391,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v82,391,0,391,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v7,1,1,0,1.0,76.66666666666667,76.66666666666667,76.66666666666667,23.0,1
standardized_task_init_1pct,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v8,1,1,0,1.0,76.66666666666667,76.66666666666667,76.66666666666667,23.0,1
