family,level,scope,outcome,method,cutoff_pct,episodes,alarms
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v7,70,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v7,75,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v7,80,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v7,90,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v7,100,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v8,25,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v8,50,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v8,60,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v8,70,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v8,75,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v8,80,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v8,90,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v8,100,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v82,25,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v82,50,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v82,60,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v82,70,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v82,75,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v82,80,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v82,90,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v82,100,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v7,25,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v7,50,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v7,60,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v7,70,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v7,75,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v7,80,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v7,90,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v7,100,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v8,25,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v8,50,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v8,60,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v8,70,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v8,75,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v8,80,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v8,90,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v8,100,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v82,25,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v82,50,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v82,60,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v82,70,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v82,75,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v82,80,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v82,90,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v82,100,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v7,25,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v7,50,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v7,60,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v7,70,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v7,75,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v7,80,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v7,90,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v7,100,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v8,25,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v8,50,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v8,60,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v8,70,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v8,75,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v8,80,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v8,90,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v8,100,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v82,25,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v82,50,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v82,60,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v82,70,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v82,75,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v82,80,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v82,90,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v82,100,400,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v7,25,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v7,50,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v7,60,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v7,70,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v7,75,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v7,80,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v7,90,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v7,100,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v8,25,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v8,50,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v8,60,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v8,70,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v8,75,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v8,80,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v8,90,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v8,100,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v82,25,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v82,50,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v82,60,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v82,70,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v82,75,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v82,80,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v82,90,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v82,100,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v7,25,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v7,50,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v7,60,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v7,70,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v7,75,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v7,80,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v7,90,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v7,100,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v8,25,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v8,50,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v8,60,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v8,70,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v8,75,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v8,80,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v8,90,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v8,100,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v82,25,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v82,50,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v82,60,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v82,70,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v82,75,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v82,80,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v82,90,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v82,100,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v7,25,1,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v7,50,1,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v7,60,1,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v7,70,1,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v7,75,1,1
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v7,80,1,1
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v7,90,1,1
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v7,100,1,1
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v8,25,1,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v8,50,1,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v8,60,1,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v8,70,1,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v8,75,1,1
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v8,80,1,1
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v8,90,1,1
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v8,100,1,1
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v82,25,1,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v82,50,1,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v82,60,1,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v82,70,1,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v82,75,1,1
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v82,80,1,1
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v82,90,1,1
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v82,100,1,1
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v7,25,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v7,50,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v7,60,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v7,70,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v7,75,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v7,80,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v7,90,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v7,100,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v8,25,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v8,50,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v8,60,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v8,70,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v8,75,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v8,80,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v8,90,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v8,100,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v82,25,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v82,50,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v82,60,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v82,70,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v82,75,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v82,80,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v82,90,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v82,100,399,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v7,25,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v7,50,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v7,60,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v7,70,7,2
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v7,75,7,3
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v7,80,7,3
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v7,90,7,3
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v7,100,7,3
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v8,25,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v8,50,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v8,60,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v8,70,7,2
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v8,75,7,3
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v8,80,7,3
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v8,90,7,3
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v8,100,7,3
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v82,25,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v82,50,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v82,60,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v82,70,7,2
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v82,75,7,3
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v82,80,7,3
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v82,90,7,3
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v82,100,7,3
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v7,25,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v7,50,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v7,60,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v7,70,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v7,75,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v7,80,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v7,90,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v7,100,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v8,25,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v8,50,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v8,60,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v8,70,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v8,75,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v8,80,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v8,90,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v8,100,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v82,25,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v82,50,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v82,60,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v82,70,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v82,75,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v82,80,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v82,90,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v82,100,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v7,25,5,0
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v7,50,5,0
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v7,60,5,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v7,70,5,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v7,75,5,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v7,80,5,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v7,90,5,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v7,100,5,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v8,25,5,0
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v8,50,5,0
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v8,60,5,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v8,70,5,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v8,75,5,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v8,80,5,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v8,90,5,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v8,100,5,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v82,25,5,0
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v82,50,5,0
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v82,60,5,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v82,70,5,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v82,75,5,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v82,80,5,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v82,90,5,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v82,100,5,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v7,25,395,0
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v7,50,395,0
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v7,60,395,0
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v7,70,395,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v7,75,395,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v7,80,395,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v7,90,395,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v7,100,395,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v8,25,395,0
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v8,50,395,0
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v8,60,395,0
