family,level,scope,outcome,method,bin,count,episodes
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v7,60-070%,0,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v7,70-080%,0,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v7,80-090%,1,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v7,90-100%,0,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v7,no_alarm,348,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v8,00-010%,0,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v8,10-020%,0,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v8,20-030%,0,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v8,30-040%,0,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v8,40-050%,0,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v8,50-060%,0,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v8,60-070%,0,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v8,70-080%,0,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v8,80-090%,1,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v8,90-100%,0,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v8,no_alarm,348,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v82,00-010%,0,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v82,10-020%,0,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v82,20-030%,0,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v82,30-040%,0,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v82,40-050%,0,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v82,50-060%,1,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v82,60-070%,0,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v82,70-080%,0,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v82,80-090%,0,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v82,90-100%,0,349
frozen,task,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,success,v82,no_alarm,348,349
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v7,00-010%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v7,10-020%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v7,20-030%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v7,30-040%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v7,40-050%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v7,50-060%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v7,60-070%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v7,70-080%,1,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v7,80-090%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v7,90-100%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v7,no_alarm,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v8,00-010%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v8,10-020%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v8,20-030%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v8,30-040%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v8,40-050%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v8,50-060%,1,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v8,60-070%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v8,70-080%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v8,80-090%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v8,90-100%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v8,no_alarm,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v82,00-010%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v82,10-020%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v82,20-030%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v82,30-040%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v82,40-050%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v82,50-060%,1,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v82,60-070%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v82,70-080%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v82,80-090%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v82,90-100%,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,failure,v82,no_alarm,0,1
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v7,00-010%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v7,10-020%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v7,20-030%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v7,30-040%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v7,40-050%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v7,50-060%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v7,60-070%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v7,70-080%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v7,80-090%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v7,90-100%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v7,no_alarm,399,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v8,00-010%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v8,10-020%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v8,20-030%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v8,30-040%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v8,40-050%,1,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v8,50-060%,1,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v8,60-070%,1,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v8,70-080%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v8,80-090%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v8,90-100%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v8,no_alarm,396,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v82,00-010%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v82,10-020%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v82,20-030%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v82,30-040%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v82,40-050%,2,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v82,50-060%,1,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v82,60-070%,1,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v82,70-080%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v82,80-090%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v82,90-100%,0,399
frozen,task,libero_goal/push_the_plate_to_the_front_of_the_stove,success,v82,no_alarm,395,399
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v7,00-010%,0,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v7,10-020%,0,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v7,20-030%,0,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v7,30-040%,0,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v7,40-050%,0,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v7,50-060%,0,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v7,60-070%,1,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v7,70-080%,1,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v7,80-090%,2,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v7,90-100%,0,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v7,no_alarm,14,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v8,00-010%,0,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v8,10-020%,0,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v8,20-030%,0,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v8,30-040%,0,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v8,40-050%,0,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v8,50-060%,3,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v8,60-070%,1,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v8,70-080%,1,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v8,80-090%,2,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v8,90-100%,0,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v8,no_alarm,11,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v82,00-010%,0,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v82,10-020%,0,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v82,20-030%,0,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v82,30-040%,0,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v82,40-050%,1,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v82,50-060%,5,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v82,60-070%,0,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v82,70-080%,1,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v82,80-090%,2,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v82,90-100%,2,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,failure,v82,no_alarm,7,18
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v7,00-010%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v7,10-020%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v7,20-030%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v7,30-040%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v7,40-050%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v7,50-060%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v7,60-070%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v7,70-080%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v7,80-090%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v7,90-100%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v7,no_alarm,382,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v8,00-010%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v8,10-020%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v8,20-030%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v8,30-040%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v8,40-050%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v8,50-060%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v8,60-070%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v8,70-080%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v8,80-090%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v8,90-100%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v8,no_alarm,382,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v82,00-010%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v82,10-020%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v82,20-030%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v82,30-040%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v82,40-050%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v82,50-060%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v82,60-070%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v82,70-080%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v82,80-090%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v82,90-100%,0,382
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v82,no_alarm,382,382
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v7,00-010%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v7,10-020%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v7,20-030%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v7,30-040%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v7,40-050%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v7,50-060%,1,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v7,60-070%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v7,70-080%,7,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v7,80-090%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v7,90-100%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v7,no_alarm,1,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v8,00-010%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v8,10-020%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v8,20-030%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v8,30-040%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v8,40-050%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v8,50-060%,1,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v8,60-070%,6,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v8,70-080%,2,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v8,80-090%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v8,90-100%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v8,no_alarm,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v82,00-010%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v82,10-020%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v82,20-030%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v82,30-040%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v82,40-050%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v82,50-060%,2,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v82,60-070%,7,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v82,70-080%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v82,80-090%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v82,90-100%,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v82,no_alarm,0,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v7,00-010%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v7,10-020%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v7,20-030%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v7,30-040%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v7,40-050%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v7,50-060%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v7,60-070%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v7,70-080%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v7,80-090%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v7,90-100%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v7,no_alarm,391,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v8,00-010%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v8,10-020%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v8,20-030%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v8,30-040%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v8,40-050%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v8,50-060%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v8,60-070%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v8,70-080%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v8,80-090%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v8,90-100%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v8,no_alarm,391,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v82,00-010%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v82,10-020%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v82,20-030%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v82,30-040%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v82,40-050%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v82,50-060%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v82,60-070%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v82,70-080%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v82,80-090%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v82,90-100%,0,391
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v82,no_alarm,391,391
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v7,00-010%,0,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v7,10-020%,0,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v7,20-030%,0,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v7,30-040%,0,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v7,40-050%,10,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v7,50-060%,6,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v7,60-070%,0,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v7,70-080%,0,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v7,80-090%,0,16
