level,cohort,suite,task,method,clusters,variant,alpha,failure,episodes,progress_bin,alarms,count
cohort,B,all,all,c8_union_radius,8,union_radius,0.02,False,15436,"[25,50%)",397,4
cohort,B,all,all,c8_union_radius,8,union_radius,0.02,False,15436,"[50,75%)",397,83
cohort,B,all,all,c8_union_radius,8,union_radius,0.02,False,15436,"[75,100%)",397,310
cohort,B,all,all,c8_union_radius,8,union_radius,0.02,True,564,"[0,25%)",378,4
cohort,B,all,all,c8_union_radius,8,union_radius,0.02,True,564,"[25,50%)",378,36
cohort,B,all,all,c8_union_radius,8,union_radius,0.02,True,564,"[50,75%)",378,192
cohort,B,all,all,c8_union_radius,8,union_radius,0.02,True,564,"[75,100%)",378,146
cohort,B,all,all,c16_centroid_distance,16,centroid_distance,0.02,False,15436,"[0,25%)",501,0
cohort,B,all,all,c16_centroid_distance,16,centroid_distance,0.02,False,15436,"[25,50%)",501,5
cohort,B,all,all,c16_centroid_distance,16,centroid_distance,0.02,False,15436,"[50,75%)",501,135
cohort,B,all,all,c16_centroid_distance,16,centroid_distance,0.02,False,15436,"[75,100%)",501,361
cohort,B,all,all,c16_centroid_distance,16,centroid_distance,0.02,True,564,"[0,25%)",380,4
cohort,B,all,all,c16_centroid_distance,16,centroid_distance,0.02,True,564,"[25,50%)",380,35
cohort,B,all,all,c16_centroid_distance,16,centroid_distance,0.02,True,564,"[50,75%)",380,215
cohort,B,all,all,c16_centroid_distance,16,centroid_distance,0.02,True,564,"[75,100%)",380,126
cohort,B,all,all,c16_assigned_radius,16,assigned_radius,0.02,False,15436,"[0,25%)",439,0
cohort,B,all,all,c16_assigned_radius,16,assigned_radius,0.02,False,15436,"[25,50%)",439,6
cohort,B,all,all,c16_assigned_radius,16,assigned_radius,0.02,False,15436,"[50,75%)",439,129
cohort,B,all,all,c16_assigned_radius,16,assigned_radius,0.02,False,15436,"[75,100%)",439,304
cohort,B,all,all,c16_assigned_radius,16,assigned_radius,0.02,True,564,"[0,25%)",280,2
cohort,B,all,all,c16_assigned_radius,16,assigned_radius,0.02,True,564,"[25,50%)",280,35
cohort,B,all,all,c16_assigned_radius,16,assigned_radius,0.02,True,564,"[50,75%)",280,123
cohort,B,all,all,c16_assigned_radius,16,assigned_radius,0.02,True,564,"[75,100%)",280,120
cohort,B,all,all,c16_union_radius,16,union_radius,0.02,False,15436,"[0,25%)",300,0
cohort,B,all,all,c16_union_radius,16,union_radius,0.02,False,15436,"[25,50%)",300,4
cohort,B,all,all,c16_union_radius,16,union_radius,0.02,False,15436,"[50,75%)",300,72
cohort,B,all,all,c16_union_radius,16,union_radius,0.02,False,15436,"[75,100%)",300,224
cohort,B,all,all,c16_union_radius,16,union_radius,0.02,True,564,"[0,25%)",345,1
cohort,B,all,all,c16_union_radius,16,union_radius,0.02,True,564,"[25,50%)",345,33
cohort,B,all,all,c16_union_radius,16,union_radius,0.02,True,564,"[50,75%)",345,133
cohort,B,all,all,c16_union_radius,16,union_radius,0.02,True,564,"[75,100%)",345,178
cohort,B,all,all,c32_centroid_distance,32,centroid_distance,0.02,False,15436,"[0,25%)",650,0
cohort,B,all,all,c32_centroid_distance,32,centroid_distance,0.02,False,15436,"[25,50%)",650,7
cohort,B,all,all,c32_centroid_distance,32,centroid_distance,0.02,False,15436,"[50,75%)",650,202
cohort,B,all,all,c32_centroid_distance,32,centroid_distance,0.02,False,15436,"[75,100%)",650,441
cohort,B,all,all,c32_centroid_distance,32,centroid_distance,0.02,True,564,"[0,25%)",397,3
cohort,B,all,all,c32_centroid_distance,32,centroid_distance,0.02,True,564,"[25,50%)",397,39
cohort,B,all,all,c32_centroid_distance,32,centroid_distance,0.02,True,564,"[50,75%)",397,223
cohort,B,all,all,c32_centroid_distance,32,centroid_distance,0.02,True,564,"[75,100%)",397,132
cohort,B,all,all,c32_assigned_radius,32,assigned_radius,0.02,False,15436,"[0,25%)",521,0
cohort,B,all,all,c32_assigned_radius,32,assigned_radius,0.02,False,15436,"[25,50%)",521,7
cohort,B,all,all,c32_assigned_radius,32,assigned_radius,0.02,False,15436,"[50,75%)",521,214
cohort,B,all,all,c32_assigned_radius,32,assigned_radius,0.02,False,15436,"[75,100%)",521,300
cohort,B,all,all,c32_assigned_radius,32,assigned_radius,0.02,True,564,"[0,25%)",375,4
cohort,B,all,all,c32_assigned_radius,32,assigned_radius,0.02,True,564,"[25,50%)",375,37
cohort,B,all,all,c32_assigned_radius,32,assigned_radius,0.02,True,564,"[50,75%)",375,234
cohort,B,all,all,c32_assigned_radius,32,assigned_radius,0.02,True,564,"[75,100%)",375,100
cohort,B,all,all,c32_union_radius,32,union_radius,0.02,False,15436,"[0,25%)",380,0
cohort,B,all,all,c32_union_radius,32,union_radius,0.02,False,15436,"[25,50%)",380,5
cohort,B,all,all,c32_union_radius,32,union_radius,0.02,False,15436,"[50,75%)",380,99
cohort,B,all,all,c32_union_radius,32,union_radius,0.02,False,15436,"[75,100%)",380,276
cohort,B,all,all,c32_union_radius,32,union_radius,0.02,True,564,"[0,25%)",394,4
cohort,B,all,all,c32_union_radius,32,union_radius,0.02,True,564,"[25,50%)",394,42
cohort,B,all,all,c32_union_radius,32,union_radius,0.02,True,564,"[50,75%)",394,232
cohort,B,all,all,c32_union_radius,32,union_radius,0.02,True,564,"[75,100%)",394,116
cohort,B,all,all,c64_centroid_distance,64,centroid_distance,0.02,False,15436,"[0,25%)",496,0
cohort,B,all,all,c64_centroid_distance,64,centroid_distance,0.02,False,15436,"[25,50%)",496,4
cohort,B,all,all,c64_centroid_distance,64,centroid_distance,0.02,False,15436,"[50,75%)",496,130
cohort,B,all,all,c64_centroid_distance,64,centroid_distance,0.02,False,15436,"[75,100%)",496,362
cohort,B,all,all,c64_centroid_distance,64,centroid_distance,0.02,True,564,"[0,25%)",336,0
cohort,B,all,all,c64_centroid_distance,64,centroid_distance,0.02,True,564,"[25,50%)",336,32
cohort,B,all,all,c64_centroid_distance,64,centroid_distance,0.02,True,564,"[50,75%)",336,168
cohort,B,all,all,c64_centroid_distance,64,centroid_distance,0.02,True,564,"[75,100%)",336,136
cohort,B,all,all,c64_assigned_radius,64,assigned_radius,0.02,False,15436,"[0,25%)",564,0
cohort,B,all,all,c64_assigned_radius,64,assigned_radius,0.02,False,15436,"[25,50%)",564,11
cohort,B,all,all,c64_assigned_radius,64,assigned_radius,0.02,False,15436,"[50,75%)",564,156
cohort,B,all,all,c64_assigned_radius,64,assigned_radius,0.02,False,15436,"[75,100%)",564,397
cohort,B,all,all,c64_assigned_radius,64,assigned_radius,0.02,True,564,"[0,25%)",339,0
cohort,B,all,all,c64_assigned_radius,64,assigned_radius,0.02,True,564,"[25,50%)",339,42
cohort,B,all,all,c64_assigned_radius,64,assigned_radius,0.02,True,564,"[50,75%)",339,163
cohort,B,all,all,c64_assigned_radius,64,assigned_radius,0.02,True,564,"[75,100%)",339,134
cohort,B,all,all,c64_union_radius,64,union_radius,0.02,False,15436,"[0,25%)",431,0
cohort,B,all,all,c64_union_radius,64,union_radius,0.02,False,15436,"[25,50%)",431,5
cohort,B,all,all,c64_union_radius,64,union_radius,0.02,False,15436,"[50,75%)",431,100
cohort,B,all,all,c64_union_radius,64,union_radius,0.02,False,15436,"[75,100%)",431,326
cohort,B,all,all,c64_union_radius,64,union_radius,0.02,True,564,"[0,25%)",381,0
cohort,B,all,all,c64_union_radius,64,union_radius,0.02,True,564,"[25,50%)",381,32
cohort,B,all,all,c64_union_radius,64,union_radius,0.02,True,564,"[50,75%)",381,196
cohort,B,all,all,c64_union_radius,64,union_radius,0.02,True,564,"[75,100%)",381,153
cohort,B,all,all,knn20,0,knn20,0.03,False,15436,"[0,25%)",1119,0
cohort,B,all,all,knn20,0,knn20,0.03,False,15436,"[25,50%)",1119,19
cohort,B,all,all,knn20,0,knn20,0.03,False,15436,"[50,75%)",1119,489
cohort,B,all,all,knn20,0,knn20,0.03,False,15436,"[75,100%)",1119,611
cohort,B,all,all,knn20,0,knn20,0.03,True,564,"[0,25%)",451,5
cohort,B,all,all,knn20,0,knn20,0.03,True,564,"[25,50%)",451,69
cohort,B,all,all,knn20,0,knn20,0.03,True,564,"[50,75%)",451,283
cohort,B,all,all,knn20,0,knn20,0.03,True,564,"[75,100%)",451,94
cohort,B,all,all,norm_only,0,norm_only,0.03,False,15436,"[0,25%)",679,1
cohort,B,all,all,norm_only,0,norm_only,0.03,False,15436,"[25,50%)",679,23
cohort,B,all,all,norm_only,0,norm_only,0.03,False,15436,"[50,75%)",679,189
cohort,B,all,all,norm_only,0,norm_only,0.03,False,15436,"[75,100%)",679,466
cohort,B,all,all,norm_only,0,norm_only,0.03,True,564,"[0,25%)",402,11
cohort,B,all,all,norm_only,0,norm_only,0.03,True,564,"[25,50%)",402,44
cohort,B,all,all,norm_only,0,norm_only,0.03,True,564,"[50,75%)",402,201
cohort,B,all,all,norm_only,0,norm_only,0.03,True,564,"[75,100%)",402,146
cohort,B,all,all,c1_centroid_distance,1,centroid_distance,0.03,False,15436,"[0,25%)",728,1
cohort,B,all,all,c1_centroid_distance,1,centroid_distance,0.03,False,15436,"[25,50%)",728,30
cohort,B,all,all,c1_centroid_distance,1,centroid_distance,0.03,False,15436,"[50,75%)",728,254
cohort,B,all,all,c1_centroid_distance,1,centroid_distance,0.03,False,15436,"[75,100%)",728,443
cohort,B,all,all,c1_centroid_distance,1,centroid_distance,0.03,True,564,"[0,25%)",403,11
cohort,B,all,all,c1_centroid_distance,1,centroid_distance,0.03,True,564,"[25,50%)",403,46
cohort,B,all,all,c1_centroid_distance,1,centroid_distance,0.03,True,564,"[50,75%)",403,196
cohort,B,all,all,c1_centroid_distance,1,centroid_distance,0.03,True,564,"[75,100%)",403,150
cohort,B,all,all,c1_assigned_radius,1,assigned_radius,0.03,False,15436,"[0,25%)",728,1
cohort,B,all,all,c1_assigned_radius,1,assigned_radius,0.03,False,15436,"[25,50%)",728,30
cohort,B,all,all,c1_assigned_radius,1,assigned_radius,0.03,False,15436,"[50,75%)",728,254
cohort,B,all,all,c1_assigned_radius,1,assigned_radius,0.03,False,15436,"[75,100%)",728,443
cohort,B,all,all,c1_assigned_radius,1,assigned_radius,0.03,True,564,"[0,25%)",403,11
cohort,B,all,all,c1_assigned_radius,1,assigned_radius,0.03,True,564,"[25,50%)",403,46
cohort,B,all,all,c1_assigned_radius,1,assigned_radius,0.03,True,564,"[50,75%)",403,196
cohort,B,all,all,c1_assigned_radius,1,assigned_radius,0.03,True,564,"[75,100%)",403,150
cohort,B,all,all,c1_union_radius,1,union_radius,0.03,False,15436,"[0,25%)",728,1
cohort,B,all,all,c1_union_radius,1,union_radius,0.03,False,15436,"[25,50%)",728,30
cohort,B,all,all,c1_union_radius,1,union_radius,0.03,False,15436,"[50,75%)",728,254
cohort,B,all,all,c1_union_radius,1,union_radius,0.03,False,15436,"[75,100%)",728,443
cohort,B,all,all,c1_union_radius,1,union_radius,0.03,True,564,"[0,25%)",403,11
cohort,B,all,all,c1_union_radius,1,union_radius,0.03,True,564,"[25,50%)",403,46
cohort,B,all,all,c1_union_radius,1,union_radius,0.03,True,564,"[50,75%)",403,196
cohort,B,all,all,c1_union_radius,1,union_radius,0.03,True,564,"[75,100%)",403,150
cohort,B,all,all,c2_centroid_distance,2,centroid_distance,0.03,False,15436,"[0,25%)",790,0
cohort,B,all,all,c2_centroid_distance,2,centroid_distance,0.03,False,15436,"[25,50%)",790,23
cohort,B,all,all,c2_centroid_distance,2,centroid_distance,0.03,False,15436,"[50,75%)",790,303
cohort,B,all,all,c2_centroid_distance,2,centroid_distance,0.03,False,15436,"[75,100%)",790,464
cohort,B,all,all,c2_centroid_distance,2,centroid_distance,0.03,True,564,"[0,25%)",424,10
cohort,B,all,all,c2_centroid_distance,2,centroid_distance,0.03,True,564,"[25,50%)",424,54
cohort,B,all,all,c2_centroid_distance,2,centroid_distance,0.03,True,564,"[50,75%)",424,227
cohort,B,all,all,c2_centroid_distance,2,centroid_distance,0.03,True,564,"[75,100%)",424,133
cohort,B,all,all,c2_assigned_radius,2,assigned_radius,0.03,False,15436,"[0,25%)",747,0
cohort,B,all,all,c2_assigned_radius,2,assigned_radius,0.03,False,15436,"[25,50%)",747,23
cohort,B,all,all,c2_assigned_radius,2,assigned_radius,0.03,False,15436,"[50,75%)",747,307
cohort,B,all,all,c2_assigned_radius,2,assigned_radius,0.03,False,15436,"[75,100%)",747,417
cohort,B,all,all,c2_assigned_radius,2,assigned_radius,0.03,True,564,"[0,25%)",426,10
cohort,B,all,all,c2_assigned_radius,2,assigned_radius,0.03,True,564,"[25,50%)",426,58
cohort,B,all,all,c2_assigned_radius,2,assigned_radius,0.03,True,564,"[50,75%)",426,221
cohort,B,all,all,c2_assigned_radius,2,assigned_radius,0.03,True,564,"[75,100%)",426,137
cohort,B,all,all,c2_union_radius,2,union_radius,0.03,False,15436,"[0,25%)",745,0
cohort,B,all,all,c2_union_radius,2,union_radius,0.03,False,15436,"[25,50%)",745,23
cohort,B,all,all,c2_union_radius,2,union_radius,0.03,False,15436,"[50,75%)",745,306
cohort,B,all,all,c2_union_radius,2,union_radius,0.03,False,15436,"[75,100%)",745,416
cohort,B,all,all,c2_union_radius,2,union_radius,0.03,True,564,"[0,25%)",426,10
cohort,B,all,all,c2_union_radius,2,union_radius,0.03,True,564,"[25,50%)",426,57
cohort,B,all,all,c2_union_radius,2,union_radius,0.03,True,564,"[50,75%)",426,218
cohort,B,all,all,c2_union_radius,2,union_radius,0.03,True,564,"[75,100%)",426,141
cohort,B,all,all,c4_centroid_distance,4,centroid_distance,0.03,False,15436,"[0,25%)",519,0
cohort,B,all,all,c4_centroid_distance,4,centroid_distance,0.03,False,15436,"[25,50%)",519,12
cohort,B,all,all,c4_centroid_distance,4,centroid_distance,0.03,False,15436,"[50,75%)",519,167
cohort,B,all,all,c4_centroid_distance,4,centroid_distance,0.03,False,15436,"[75,100%)",519,340
cohort,B,all,all,c4_centroid_distance,4,centroid_distance,0.03,True,564,"[0,25%)",438,11
cohort,B,all,all,c4_centroid_distance,4,centroid_distance,0.03,True,564,"[25,50%)",438,53
cohort,B,all,all,c4_centroid_distance,4,centroid_distance,0.03,True,564,"[50,75%)",438,271
cohort,B,all,all,c4_centroid_distance,4,centroid_distance,0.03,True,564,"[75,100%)",438,103
cohort,B,all,all,c4_assigned_radius,4,assigned_radius,0.03,False,15436,"[0,25%)",507,0
cohort,B,all,all,c4_assigned_radius,4,assigned_radius,0.03,False,15436,"[25,50%)",507,15
cohort,B,all,all,c4_assigned_radius,4,assigned_radius,0.03,False,15436,"[50,75%)",507,194
cohort,B,all,all,c4_assigned_radius,4,assigned_radius,0.03,False,15436,"[75,100%)",507,298
cohort,B,all,all,c4_assigned_radius,4,assigned_radius,0.03,True,564,"[0,25%)",435,8
cohort,B,all,all,c4_assigned_radius,4,assigned_radius,0.03,True,564,"[25,50%)",435,57
cohort,B,all,all,c4_assigned_radius,4,assigned_radius,0.03,True,564,"[50,75%)",435,261
cohort,B,all,all,c4_assigned_radius,4,assigned_radius,0.03,True,564,"[75,100%)",435,109
cohort,B,all,all,c4_union_radius,4,union_radius,0.03,False,15436,"[0,25%)",531,0
cohort,B,all,all,c4_union_radius,4,union_radius,0.03,False,15436,"[25,50%)",531,14
cohort,B,all,all,c4_union_radius,4,union_radius,0.03,False,15436,"[50,75%)",531,198
cohort,B,all,all,c4_union_radius,4,union_radius,0.03,False,15436,"[75,100%)",531,319
cohort,B,all,all,c4_union_radius,4,union_radius,0.03,True,564,"[0,25%)",443,11
cohort,B,all,all,c4_union_radius,4,union_radius,0.03,True,564,"[25,50%)",443,56
cohort,B,all,all,c4_union_radius,4,union_radius,0.03,True,564,"[50,75%)",443,263
cohort,B,all,all,c4_union_radius,4,union_radius,0.03,True,564,"[75,100%)",443,113
cohort,B,all,all,c8_centroid_distance,8,centroid_distance,0.03,False,15436,"[0,25%)",806,0
cohort,B,all,all,c8_centroid_distance,8,centroid_distance,0.03,False,15436,"[25,50%)",806,16
cohort,B,all,all,c8_centroid_distance,8,centroid_distance,0.03,False,15436,"[50,75%)",806,298
cohort,B,all,all,c8_centroid_distance,8,centroid_distance,0.03,False,15436,"[75,100%)",806,492
cohort,B,all,all,c8_centroid_distance,8,centroid_distance,0.03,True,564,"[0,25%)",441,9
cohort,B,all,all,c8_centroid_distance,8,centroid_distance,0.03,True,564,"[25,50%)",441,60
cohort,B,all,all,c8_centroid_distance,8,centroid_distance,0.03,True,564,"[50,75%)",441,275
cohort,B,all,all,c8_centroid_distance,8,centroid_distance,0.03,True,564,"[75,100%)",441,97
cohort,B,all,all,c8_assigned_radius,8,assigned_radius,0.03,False,15436,"[0,25%)",795,0
cohort,B,all,all,c8_assigned_radius,8,assigned_radius,0.03,False,15436,"[25,50%)",795,22
cohort,B,all,all,c8_assigned_radius,8,assigned_radius,0.03,False,15436,"[50,75%)",795,279
cohort,B,all,all,c8_assigned_radius,8,assigned_radius,0.03,False,15436,"[75,100%)",795,494
cohort,B,all,all,c8_assigned_radius,8,assigned_radius,0.03,True,564,"[0,25%)",446,8
cohort,B,all,all,c8_assigned_radius,8,assigned_radius,0.03,True,564,"[25,50%)",446,57
cohort,B,all,all,c8_assigned_radius,8,assigned_radius,0.03,True,564,"[50,75%)",446,257
cohort,B,all,all,c8_assigned_radius,8,assigned_radius,0.03,True,564,"[75,100%)",446,124
cohort,B,all,all,c8_union_radius,8,union_radius,0.03,False,15436,"[0,25%)",812,0
cohort,B,all,all,c8_union_radius,8,union_radius,0.03,False,15436,"[25,50%)",812,15
cohort,B,all,all,c8_union_radius,8,union_radius,0.03,False,15436,"[50,75%)",812,293
cohort,B,all,all,c8_union_radius,8,union_radius,0.03,False,15436,"[75,100%)",812,504
cohort,B,all,all,c8_union_radius,8,union_radius,0.03,True,564,"[0,25%)",433,4
cohort,B,all,all,c8_union_radius,8,union_radius,0.03,True,564,"[25,50%)",433,60
cohort,B,all,all,c8_union_radius,8,union_radius,0.03,True,564,"[50,75%)",433,241
cohort,B,all,all,c8_union_radius,8,union_radius,0.03,True,564,"[75,100%)",433,128
cohort,B,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15436,"[0,25%)",962,0
cohort,B,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15436,"[25,50%)",962,23
cohort,B,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15436,"[50,75%)",962,415
cohort,B,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15436,"[75,100%)",962,524
cohort,B,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,564,"[0,25%)",444,6
cohort,B,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,564,"[25,50%)",444,67
cohort,B,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,564,"[50,75%)",444,277
cohort,B,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,564,"[75,100%)",444,94
cohort,B,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15436,"[0,25%)",1019,0
cohort,B,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15436,"[25,50%)",1019,18
cohort,B,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15436,"[50,75%)",1019,401
cohort,B,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15436,"[75,100%)",1019,600
cohort,B,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,564,"[0,25%)",329,2
cohort,B,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,564,"[25,50%)",329,57
cohort,B,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,564,"[50,75%)",329,178
cohort,B,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,564,"[75,100%)",329,92
cohort,B,all,all,c16_union_radius,16,union_radius,0.03,False,15436,"[0,25%)",859,0
cohort,B,all,all,c16_union_radius,16,union_radius,0.03,False,15436,"[25,50%)",859,31
cohort,B,all,all,c16_union_radius,16,union_radius,0.03,False,15436,"[50,75%)",859,369
cohort,B,all,all,c16_union_radius,16,union_radius,0.03,False,15436,"[75,100%)",859,459
cohort,B,all,all,c16_union_radius,16,union_radius,0.03,True,564,"[0,25%)",429,3
cohort,B,all,all,c16_union_radius,16,union_radius,0.03,True,564,"[25,50%)",429,57
cohort,B,all,all,c16_union_radius,16,union_radius,0.03,True,564,"[50,75%)",429,262
cohort,B,all,all,c16_union_radius,16,union_radius,0.03,True,564,"[75,100%)",429,107
cohort,B,all,all,c32_centroid_distance,32,centroid_distance,0.03,False,15436,"[0,25%)",1058,0
cohort,B,all,all,c32_centroid_distance,32,centroid_distance,0.03,False,15436,"[25,50%)",1058,28
cohort,B,all,all,c32_centroid_distance,32,centroid_distance,0.03,False,15436,"[50,75%)",1058,456
cohort,B,all,all,c32_centroid_distance,32,centroid_distance,0.03,False,15436,"[75,100%)",1058,574
cohort,B,all,all,c32_centroid_distance,32,centroid_distance,0.03,True,564,"[0,25%)",450,4
cohort,B,all,all,c32_centroid_distance,32,centroid_distance,0.03,True,564,"[25,50%)",450,71
cohort,B,all,all,c32_centroid_distance,32,centroid_distance,0.03,True,564,"[50,75%)",450,271
cohort,B,all,all,c32_centroid_distance,32,centroid_distance,0.03,True,564,"[75,100%)",450,104
cohort,B,all,all,c32_assigned_radius,32,assigned_radius,0.03,False,15436,"[0,25%)",879,0
cohort,B,all,all,c32_assigned_radius,32,assigned_radius,0.03,False,15436,"[25,50%)",879,18
cohort,B,all,all,c32_assigned_radius,32,assigned_radius,0.03,False,15436,"[50,75%)",879,366
cohort,B,all,all,c32_assigned_radius,32,assigned_radius,0.03,False,15436,"[75,100%)",879,495
cohort,B,all,all,c32_assigned_radius,32,assigned_radius,0.03,True,564,"[0,25%)",430,4
cohort,B,all,all,c32_assigned_radius,32,assigned_radius,0.03,True,564,"[25,50%)",430,63
cohort,B,all,all,c32_assigned_radius,32,assigned_radius,0.03,True,564,"[50,75%)",430,265
cohort,B,all,all,c32_assigned_radius,32,assigned_radius,0.03,True,564,"[75,100%)",430,98
cohort,B,all,all,c32_union_radius,32,union_radius,0.03,False,15436,"[0,25%)",741,0
