level,cohort,suite,task,method,clusters,variant,alpha,failure,episodes,query,count
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,30,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,31,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,32,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,33,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,34,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,35,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,36,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,37,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,38,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,39,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,40,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,41,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,42,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,43,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,44,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,45,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,46,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,47,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,48,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,49,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,50,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,51,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,-1,7662
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,0,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,1,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,2,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,3,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,4,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,5,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,6,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,7,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,8,1
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,9,2
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,10,13
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,11,34
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,12,9
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,13,7
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,14,2
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,15,1
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,16,2
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,17,1
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,18,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,19,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,20,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,21,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,22,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,23,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,24,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,25,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,26,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,27,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,28,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,29,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,30,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,31,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,32,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,33,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,34,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,35,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,36,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,37,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,38,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,39,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,40,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,41,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,42,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,43,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,44,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,45,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,46,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,47,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,48,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,49,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,50,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,51,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,-1,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,0,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,1,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,2,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,3,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,4,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,5,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,6,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,7,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,8,1
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,9,2
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,10,4
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,11,10
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,12,28
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,13,47
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,14,45
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,15,46
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,16,32
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,17,26
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,18,18
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,19,4
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,20,3
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,21,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,22,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,23,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,24,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,25,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,26,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,27,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,28,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,29,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,30,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,31,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,32,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,33,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,34,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,35,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,36,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,37,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,38,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,39,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,40,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,41,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,42,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,43,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,44,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,45,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,46,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,47,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,48,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,49,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,50,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,51,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,-1,7626
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,0,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,1,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,2,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,3,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,4,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,5,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,6,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,7,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,8,2
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,9,23
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,10,21
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,11,35
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,12,12
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,13,10
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,14,3
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,15,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,16,1
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,17,1
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,18,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,19,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,20,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,21,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,22,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,23,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,24,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,25,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,26,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,27,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,28,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,29,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,30,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,31,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,32,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,33,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,34,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,35,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,36,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,37,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,38,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,39,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,40,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,41,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,42,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,43,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,44,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,45,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,46,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,47,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,48,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,49,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,50,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,51,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,-1,1
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,0,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,1,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,2,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,3,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,4,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,5,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,6,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,7,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,8,1
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,9,2
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,10,14
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,11,18
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,12,29
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,13,33
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,14,44
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,15,36
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,16,27
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,17,11
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,18,31
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,19,10
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,20,7
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,21,2
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,22,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,23,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,24,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,25,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,26,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,27,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,28,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,29,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,30,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,31,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,32,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,33,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,34,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,35,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,36,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,37,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,38,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,39,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,40,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,41,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,42,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,43,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,44,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,45,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,46,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,47,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,48,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,49,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,50,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,51,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,-1,7622
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,0,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,1,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,2,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,3,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,4,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,5,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,6,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,7,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,8,3
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,9,23
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,10,22
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,11,39
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,12,12
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,13,8
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,14,3
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,15,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,16,1
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,17,1
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,18,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,19,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,20,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,21,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,22,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,23,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,24,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,25,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,26,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,27,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,28,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,29,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,30,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,31,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,32,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,33,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,34,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,35,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,36,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,37,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,38,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,39,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,40,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,41,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,42,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,43,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,44,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,45,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,46,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,47,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,48,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,49,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,50,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,51,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,-1,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,0,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,1,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,2,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,3,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,4,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,5,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,6,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,7,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,8,1
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,9,2
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,10,11
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,11,18
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,12,23
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,13,33
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,14,42
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,15,35
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,16,28
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,17,16
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,18,35
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,19,12
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,20,8
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,21,2
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,22,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,23,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,24,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,25,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,26,0
