fold,suite,seed,reference_cap,method,calibration,alpha,scope,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__current,episode,0.2,unseen,1200,9,1191,9,383,1.0,0.32157850545759864,0.02295918367346939,0.8392107472712007,0.5555555555555556,15.0
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__current,task_init,0.01,seen,560,22,538,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__current,task_init,0.01,unseen,1200,9,1191,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__current,task_init,0.03,seen,560,22,538,22,11,1.0,0.020446096654275093,0.6666666666666666,0.9897769516728625,0.6606060606060604,20.0
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__current,task_init,0.03,unseen,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.6,17.0
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__current,task_init,0.05,seen,560,22,538,22,11,1.0,0.020446096654275093,0.6666666666666666,0.9897769516728625,0.6606060606060604,20.0
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__current,task_init,0.05,unseen,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.6,17.0
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__current,task_init,0.1,seen,560,22,538,22,17,1.0,0.031598513011152414,0.5641025641025641,0.9842007434944238,0.6439393939393938,19.0
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__current,task_init,0.1,unseen,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.6,17.0
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__current,task_init,0.15,seen,560,22,538,22,33,1.0,0.06133828996282528,0.4,0.9693308550185874,0.6439393939393938,19.0
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__current,task_init,0.15,unseen,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.6,17.0
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__current,task_init,0.2,seen,560,22,538,22,69,1.0,0.12825278810408922,0.24175824175824176,0.9358736059479554,0.6424242424242423,19.0
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__current,task_init,0.2,unseen,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.6,17.0
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,episode,0.01,seen,560,22,538,0,2,0.0,0.0037174721189591076,0.0,0.49814126394052044,1.0,
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,episode,0.01,unseen,1200,9,1191,0,3,0.0,0.0025188916876574307,0.0,0.4987405541561713,1.0,
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,episode,0.03,seen,560,22,538,0,10,0.0,0.01858736059479554,0.0,0.49070631970260226,1.0,
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,episode,0.03,unseen,1200,9,1191,0,3,0.0,0.0025188916876574307,0.0,0.4987405541561713,1.0,
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,episode,0.05,seen,560,22,538,0,13,0.0,0.024163568773234202,0.0,0.4879182156133829,1.0,
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,episode,0.05,unseen,1200,9,1191,0,3,0.0,0.0025188916876574307,0.0,0.4987405541561713,1.0,
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,episode,0.1,seen,560,22,538,0,21,0.0,0.03903345724907063,0.0,0.4804832713754647,1.0,
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,episode,0.1,unseen,1200,9,1191,0,3,0.0,0.0025188916876574307,0.0,0.4987405541561713,1.0,
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,episode,0.15,seen,560,22,538,2,80,0.09090909090909091,0.14869888475836432,0.024390243902439025,0.47110510307536324,0.9636363636363637,17.0
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,episode,0.15,unseen,1200,9,1191,0,210,0.0,0.17632241813602015,0.0,0.41183879093198994,1.0,
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,episode,0.2,seen,560,22,538,3,158,0.13636363636363635,0.2936802973977695,0.018633540372670808,0.4213416694829334,0.9393939393939394,15.0
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,episode,0.2,unseen,1200,9,1191,7,400,0.7777777777777778,0.33585222502099077,0.0171990171990172,0.7209627763783935,0.6888888888888888,17.0
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,task_init,0.01,seen,560,22,538,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,task_init,0.01,unseen,1200,9,1191,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,task_init,0.03,seen,560,22,538,0,6,0.0,0.011152416356877323,0.0,0.4944237918215613,1.0,
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,task_init,0.03,unseen,1200,9,1191,0,3,0.0,0.0025188916876574307,0.0,0.4987405541561713,1.0,
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,task_init,0.05,seen,560,22,538,0,8,0.0,0.01486988847583643,0.0,0.49256505576208176,1.0,
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,task_init,0.05,unseen,1200,9,1191,0,3,0.0,0.0025188916876574307,0.0,0.4987405541561713,1.0,
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,task_init,0.1,seen,560,22,538,0,19,0.0,0.03531598513011153,0.0,0.48234200743494426,1.0,
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,task_init,0.1,unseen,1200,9,1191,0,3,0.0,0.0025188916876574307,0.0,0.4987405541561713,1.0,
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,task_init,0.15,seen,560,22,538,0,63,0.0,0.1171003717472119,0.0,0.44144981412639406,1.0,
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,task_init,0.15,unseen,1200,9,1191,0,4,0.0,0.0033585222502099076,0.0,0.49832073887489503,1.0,
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,task_init,0.2,seen,560,22,538,3,155,0.13636363636363635,0.28810408921933084,0.0189873417721519,0.4241297735721527,0.9393939393939394,15.0
libero_goal_20260908,libero_goal,20260908,4096,eef_motion_low__cumsum,task_init,0.2,unseen,1200,9,1191,7,400,0.7777777777777778,0.33585222502099077,0.0171990171990172,0.7209627763783935,0.6888888888888888,17.0
libero_goal_20260908,libero_goal,20260908,4096,clock,episode,0.01,seen,560,22,538,22,0,1.0,0.0,1.0,1.0,0.7666666666666668,22.0
libero_goal_20260908,libero_goal,20260908,4096,clock,episode,0.01,unseen,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.7666666666666667,22.0
libero_goal_20260908,libero_goal,20260908,4096,clock,episode,0.03,seen,560,22,538,22,10,1.0,0.01858736059479554,0.6875,0.9907063197026023,0.6999999999999997,20.0
libero_goal_20260908,libero_goal,20260908,4096,clock,episode,0.03,unseen,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.7,20.0
libero_goal_20260908,libero_goal,20260908,4096,clock,episode,0.05,seen,560,22,538,22,10,1.0,0.01858736059479554,0.6875,0.9907063197026023,0.6999999999999997,20.0
libero_goal_20260908,libero_goal,20260908,4096,clock,episode,0.05,unseen,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.7,20.0
libero_goal_20260908,libero_goal,20260908,4096,clock,episode,0.1,seen,560,22,538,22,10,1.0,0.01858736059479554,0.6875,0.9907063197026023,0.6999999999999997,20.0
libero_goal_20260908,libero_goal,20260908,4096,clock,episode,0.1,unseen,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.7,20.0
libero_goal_20260908,libero_goal,20260908,4096,clock,episode,0.15,seen,560,22,538,22,10,1.0,0.01858736059479554,0.6875,0.9907063197026023,0.6999999999999997,20.0
libero_goal_20260908,libero_goal,20260908,4096,clock,episode,0.15,unseen,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.7,20.0
libero_goal_20260908,libero_goal,20260908,4096,clock,episode,0.2,seen,560,22,538,22,10,1.0,0.01858736059479554,0.6875,0.9907063197026023,0.6999999999999997,20.0
libero_goal_20260908,libero_goal,20260908,4096,clock,episode,0.2,unseen,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.7,20.0
libero_goal_20260908,libero_goal,20260908,4096,clock,task_init,0.01,seen,560,22,538,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,4096,clock,task_init,0.01,unseen,1200,9,1191,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,4096,clock,task_init,0.03,seen,560,22,538,22,0,1.0,0.0,1.0,1.0,0.7666666666666668,22.0
libero_goal_20260908,libero_goal,20260908,4096,clock,task_init,0.03,unseen,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.7666666666666667,22.0
libero_goal_20260908,libero_goal,20260908,4096,clock,task_init,0.05,seen,560,22,538,22,10,1.0,0.01858736059479554,0.6875,0.9907063197026023,0.6999999999999997,20.0
libero_goal_20260908,libero_goal,20260908,4096,clock,task_init,0.05,unseen,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.7,20.0
libero_goal_20260908,libero_goal,20260908,4096,clock,task_init,0.1,seen,560,22,538,22,10,1.0,0.01858736059479554,0.6875,0.9907063197026023,0.6999999999999997,20.0
libero_goal_20260908,libero_goal,20260908,4096,clock,task_init,0.1,unseen,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.7,20.0
libero_goal_20260908,libero_goal,20260908,4096,clock,task_init,0.15,seen,560,22,538,22,10,1.0,0.01858736059479554,0.6875,0.9907063197026023,0.6999999999999997,20.0
libero_goal_20260908,libero_goal,20260908,4096,clock,task_init,0.15,unseen,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.7,20.0
libero_goal_20260908,libero_goal,20260908,4096,clock,task_init,0.2,seen,560,22,538,22,10,1.0,0.01858736059479554,0.6875,0.9907063197026023,0.6999999999999997,20.0
libero_goal_20260908,libero_goal,20260908,4096,clock,task_init,0.2,unseen,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.7,20.0
libero_goal_20260908,libero_goal,20260908,4096,random,episode,0.01,seen,560,22,538,16,2,0.7272727272727273,0.0037174721189591076,0.8888888888888888,0.8617776275768841,0.8454545454545456,22.0
libero_goal_20260908,libero_goal,20260908,4096,random,episode,0.01,unseen,1200,9,1191,7,0,0.7777777777777778,0.0,1.0,0.8888888888888888,0.874074074074074,23.0
libero_goal_20260908,libero_goal,20260908,4096,random,episode,0.03,seen,560,22,538,22,10,1.0,0.01858736059479554,0.6875,0.9907063197026023,0.75,21.5
libero_goal_20260908,libero_goal,20260908,4096,random,episode,0.03,unseen,1200,9,1191,9,2,1.0,0.0016792611251049538,0.8181818181818182,0.9991603694374476,0.8,23.0
libero_goal_20260908,libero_goal,20260908,4096,random,episode,0.05,seen,560,22,538,22,24,1.0,0.04460966542750929,0.4782608695652174,0.9776951672862454,0.6742424242424242,20.0
libero_goal_20260908,libero_goal,20260908,4096,random,episode,0.05,unseen,1200,9,1191,9,19,1.0,0.01595298068849706,0.32142857142857145,0.9920235096557515,0.7814814814814816,23.0
libero_goal_20260908,libero_goal,20260908,4096,random,episode,0.1,seen,560,22,538,22,54,1.0,0.10037174721189591,0.2894736842105263,0.949814126394052,0.6742424242424242,20.0
libero_goal_20260908,libero_goal,20260908,4096,random,episode,0.1,unseen,1200,9,1191,9,61,1.0,0.051217464315701094,0.12857142857142856,0.9743912678421495,0.7185185185185186,21.0
libero_goal_20260908,libero_goal,20260908,4096,random,episode,0.15,seen,560,22,538,22,77,1.0,0.14312267657992564,0.2222222222222222,0.9284386617100372,0.6515151515151515,20.0
libero_goal_20260908,libero_goal,20260908,4096,random,episode,0.15,unseen,1200,9,1191,9,110,1.0,0.09235936188077246,0.07563025210084033,0.9538203190596137,0.7185185185185186,21.0
libero_goal_20260908,libero_goal,20260908,4096,random,episode,0.2,seen,560,22,538,22,119,1.0,0.2211895910780669,0.15602836879432624,0.8894052044609666,0.6303030303030303,20.0
libero_goal_20260908,libero_goal,20260908,4096,random,episode,0.2,unseen,1200,9,1191,9,179,1.0,0.15029387069689337,0.047872340425531915,0.9248530646515534,0.7185185185185186,21.0
libero_goal_20260908,libero_goal,20260908,4096,random,task_init,0.01,seen,560,22,538,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,4096,random,task_init,0.01,unseen,1200,9,1191,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,4096,random,task_init,0.03,seen,560,22,538,14,1,0.6363636363636364,0.0018587360594795538,0.9333333333333333,0.8172524501520784,0.8803030303030304,23.0
libero_goal_20260908,libero_goal,20260908,4096,random,task_init,0.03,unseen,1200,9,1191,5,0,0.5555555555555556,0.0,1.0,0.7777777777777778,0.9185185185185186,23.0
libero_goal_20260908,libero_goal,20260908,4096,random,task_init,0.05,seen,560,22,538,16,2,0.7272727272727273,0.0037174721189591076,0.8888888888888888,0.8617776275768841,0.8454545454545456,22.0
libero_goal_20260908,libero_goal,20260908,4096,random,task_init,0.05,unseen,1200,9,1191,7,0,0.7777777777777778,0.0,1.0,0.8888888888888888,0.874074074074074,23.0
libero_goal_20260908,libero_goal,20260908,4096,random,task_init,0.1,seen,560,22,538,22,5,1.0,0.00929368029739777,0.8148148148148148,0.9953531598513011,0.7636363636363636,21.5
libero_goal_20260908,libero_goal,20260908,4096,random,task_init,0.1,unseen,1200,9,1191,9,1,1.0,0.0008396305625524769,0.9,0.9995801847187238,0.8,23.0
libero_goal_20260908,libero_goal,20260908,4096,random,task_init,0.15,seen,560,22,538,22,11,1.0,0.020446096654275093,0.6666666666666666,0.9897769516728625,0.75,21.5
libero_goal_20260908,libero_goal,20260908,4096,random,task_init,0.15,unseen,1200,9,1191,9,2,1.0,0.0016792611251049538,0.8181818181818182,0.9991603694374476,0.8,23.0
libero_goal_20260908,libero_goal,20260908,4096,random,task_init,0.2,seen,560,22,538,22,11,1.0,0.020446096654275093,0.6666666666666666,0.9897769516728625,0.7166666666666667,20.5
libero_goal_20260908,libero_goal,20260908,4096,random,task_init,0.2,unseen,1200,9,1191,9,3,1.0,0.0025188916876574307,0.75,0.9987405541561712,0.8,23.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,episode,0.01,seen,560,22,538,5,7,0.22727272727272727,0.013011152416356878,0.4166666666666667,0.6071307874281852,0.8984848484848484,15.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,episode,0.01,unseen,1200,9,1191,6,2,0.6666666666666666,0.0016792611251049538,0.75,0.8324937027707808,0.7111111111111111,14.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,episode,0.03,seen,560,22,538,14,17,0.6363636363636364,0.031598513011152414,0.45161290322580644,0.8023825616762419,0.6636363636363636,14.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,episode,0.03,unseen,1200,9,1191,8,15,0.8888888888888888,0.012594458438287154,0.34782608695652173,0.9381472152253009,0.5592592592592592,14.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,episode,0.05,seen,560,22,538,18,27,0.8181818181818182,0.05018587360594796,0.4,0.8839979722879352,0.503030303030303,10.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,episode,0.05,unseen,1200,9,1191,9,77,1.0,0.06465155331654072,0.10465116279069768,0.9676742233417296,0.48888888888888893,14.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,episode,0.1,seen,560,22,538,19,52,0.8636363636363636,0.09665427509293681,0.2676056338028169,0.8834910442717134,0.4242424242424242,8.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,episode,0.1,unseen,1200,9,1191,9,142,1.0,0.11922753988245172,0.059602649006622516,0.9403862300587742,0.4703703703703704,14.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,episode,0.15,seen,560,22,538,21,72,0.9545454545454546,0.13382899628252787,0.22580645161290322,0.9103582291314634,0.3166666666666666,6.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,episode,0.15,unseen,1200,9,1191,9,240,1.0,0.20151133501259447,0.03614457831325301,0.8992443324937027,0.41851851851851857,10.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,episode,0.2,seen,560,22,538,22,116,1.0,0.21561338289962825,0.15942028985507245,0.8921933085501859,0.28484848484848474,7.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,episode,0.2,unseen,1200,9,1191,9,412,1.0,0.3459277917716205,0.021377672209026127,0.8270361041141898,0.4037037037037037,10.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,task_init,0.01,seen,560,22,538,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,task_init,0.01,unseen,1200,9,1191,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,task_init,0.03,seen,560,22,538,5,7,0.22727272727272727,0.013011152416356878,0.4166666666666667,0.6071307874281852,0.8984848484848484,15.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,task_init,0.03,unseen,1200,9,1191,5,2,0.5555555555555556,0.0016792611251049538,0.7142857142857143,0.7769381472152254,0.7518518518518519,14.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,task_init,0.05,seen,560,22,538,5,7,0.22727272727272727,0.013011152416356878,0.4166666666666667,0.6071307874281852,0.8984848484848484,15.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,task_init,0.05,unseen,1200,9,1191,5,2,0.5555555555555556,0.0016792611251049538,0.7142857142857143,0.7769381472152254,0.7518518518518519,14.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,task_init,0.1,seen,560,22,538,10,13,0.45454545454545453,0.024163568773234202,0.43478260869565216,0.7151909428861102,0.756060606060606,15.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,task_init,0.1,unseen,1200,9,1191,7,6,0.7777777777777778,0.005037783375314861,0.5384615384615384,0.8863699972012314,0.6111111111111112,14.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,task_init,0.15,seen,560,22,538,14,17,0.6363636363636364,0.031598513011152414,0.45161290322580644,0.8023825616762419,0.6636363636363636,14.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,task_init,0.15,unseen,1200,9,1191,8,15,0.8888888888888888,0.012594458438287154,0.34782608695652173,0.9381472152253009,0.5592592592592592,14.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,task_init,0.2,seen,560,22,538,18,29,0.8181818181818182,0.05390334572490706,0.3829787234042553,0.8821392362284557,0.503030303030303,10.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__current,task_init,0.2,unseen,1200,9,1191,9,87,1.0,0.07304785894206549,0.09375,0.9634760705289672,0.48888888888888893,14.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,episode,0.01,seen,560,22,538,17,7,0.7727272727272727,0.013011152416356878,0.7083333333333334,0.8798580601554579,0.7818181818181817,18.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,episode,0.01,unseen,1200,9,1191,7,2,0.7777777777777778,0.0016792611251049538,0.7777777777777778,0.8880492583263364,0.7074074074074074,15.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,episode,0.03,seen,560,22,538,19,18,0.8636363636363636,0.03345724907063197,0.5135135135135135,0.9150895572828659,0.5954545454545453,17.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,episode,0.03,unseen,1200,9,1191,7,9,0.7777777777777778,0.007556675062972292,0.4375,0.8851105513574027,0.7,15.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,episode,0.05,seen,560,22,538,19,21,0.8636363636363636,0.03903345724907063,0.475,0.9123014531936465,0.5848484848484848,15.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,episode,0.05,unseen,1200,9,1191,7,18,0.7777777777777778,0.015113350125944584,0.28,0.8813322138259165,0.7,15.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,episode,0.1,seen,560,22,538,21,47,0.9545454545454546,0.08736059479553904,0.3088235294117647,0.9335924298749578,0.496969696969697,15.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,episode,0.1,unseen,1200,9,1191,8,56,0.8888888888888888,0.047019311502938706,0.125,0.9209347886929751,0.6333333333333333,16.5
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,episode,0.15,seen,560,22,538,21,63,0.9545454545454546,0.1171003717472119,0.25,0.9187225413991214,0.3681818181818182,6.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,episode,0.15,unseen,1200,9,1191,8,124,0.8888888888888888,0.10411418975650713,0.06060606060606061,0.8923873495661908,0.6333333333333333,16.5
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,episode,0.2,seen,560,22,538,22,102,1.0,0.1895910780669145,0.1774193548387097,0.9052044609665427,0.28484848484848485,5.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,episode,0.2,unseen,1200,9,1191,8,311,0.8888888888888888,0.2611251049538203,0.025078369905956112,0.8138818919675342,0.5925925925925926,14.5
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,task_init,0.01,seen,560,22,538,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,task_init,0.01,unseen,1200,9,1191,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,task_init,0.03,seen,560,22,538,15,6,0.6818181818181818,0.011152416356877323,0.7142857142857143,0.8353328827306522,0.7878787878787878,18.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,task_init,0.03,unseen,1200,9,1191,7,2,0.7777777777777778,0.0016792611251049538,0.7777777777777778,0.8880492583263364,0.7074074074074074,15.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,task_init,0.05,seen,560,22,538,16,6,0.7272727272727273,0.011152416356877323,0.7272727272727273,0.858060155457925,0.7848484848484848,18.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,task_init,0.05,unseen,1200,9,1191,7,2,0.7777777777777778,0.0016792611251049538,0.7777777777777778,0.8880492583263364,0.7074074074074074,15.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,task_init,0.1,seen,560,22,538,19,19,0.8636363636363636,0.03531598513011153,0.5,0.9141601892531261,0.5893939393939394,15.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,task_init,0.1,unseen,1200,9,1191,7,11,0.7777777777777778,0.009235936188077247,0.3888888888888889,0.8842709207948503,0.7,15.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,task_init,0.15,seen,560,22,538,19,22,0.8636363636363636,0.040892193308550186,0.4634146341463415,0.9113720851639068,0.5833333333333331,15.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,task_init,0.15,unseen,1200,9,1191,7,18,0.7777777777777778,0.015113350125944584,0.28,0.8813322138259165,0.7,15.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,task_init,0.2,seen,560,22,538,21,40,0.9545454545454546,0.07434944237918216,0.3442622950819672,0.9400980060831362,0.5333333333333333,15.0
libero_goal_20260908_cap512,libero_goal,20260908,512,stats_contrast__cumsum,task_init,0.2,unseen,1200,9,1191,8,36,0.8888888888888888,0.030226700251889168,0.18181818181818182,0.9293310943184998,0.6333333333333333,16.5
libero_goal_20260908_cap1024,libero_goal,20260908,1024,stats_contrast__current,episode,0.01,seen,560,22,538,5,7,0.22727272727272727,0.013011152416356878,0.4166666666666667,0.6071307874281852,0.8984848484848484,15.0
libero_goal_20260908_cap1024,libero_goal,20260908,1024,stats_contrast__current,episode,0.01,unseen,1200,9,1191,5,2,0.5555555555555556,0.0016792611251049538,0.7142857142857143,0.7769381472152254,0.7518518518518519,14.0
libero_goal_20260908_cap1024,libero_goal,20260908,1024,stats_contrast__current,episode,0.03,seen,560,22,538,16,16,0.7272727272727273,0.02973977695167286,0.5,0.8487664751605272,0.6090909090909091,13.5
libero_goal_20260908_cap1024,libero_goal,20260908,1024,stats_contrast__current,episode,0.03,unseen,1200,9,1191,8,28,0.8888888888888888,0.023509655751469353,0.2222222222222222,0.9326896165687097,0.5555555555555556,14.0
libero_goal_20260908_cap1024,libero_goal,20260908,1024,stats_contrast__current,episode,0.05,seen,560,22,538,19,23,0.8636363636363636,0.04275092936802974,0.4523809523809524,0.910442717134167,0.5,11.0
libero_goal_20260908_cap1024,libero_goal,20260908,1024,stats_contrast__current,episode,0.05,unseen,1200,9,1191,8,65,0.8888888888888888,0.054575986565911,0.1095890410958904,0.9171564511614889,0.5222222222222223,14.0
libero_goal_20260908_cap1024,libero_goal,20260908,1024,stats_contrast__current,episode,0.1,seen,560,22,538,21,48,0.9545454545454546,0.08921933085501858,0.30434782608695654,0.932663061845218,0.36666666666666664,8.0
libero_goal_20260908_cap1024,libero_goal,20260908,1024,stats_contrast__current,episode,0.1,unseen,1200,9,1191,9,210,1.0,0.17632241813602015,0.0410958904109589,0.9118387909319899,0.5037037037037037,14.0
libero_goal_20260908_cap1024,libero_goal,20260908,1024,stats_contrast__current,episode,0.15,seen,560,22,538,21,82,0.9545454545454546,0.1524163568773234,0.20388349514563106,0.9010645488340656,0.3393939393939393,8.0
libero_goal_20260908_cap1024,libero_goal,20260908,1024,stats_contrast__current,episode,0.15,unseen,1200,9,1191,9,381,1.0,0.3198992443324937,0.023076923076923078,0.8400503778337531,0.437037037037037,14.0
libero_goal_20260908_cap1024,libero_goal,20260908,1024,stats_contrast__current,episode,0.2,seen,560,22,538,21,108,0.9545454545454546,0.20074349442379183,0.16279069767441862,0.8769009800608314,0.31363636363636355,8.0
libero_goal_20260908_cap1024,libero_goal,20260908,1024,stats_contrast__current,episode,0.2,unseen,1200,9,1191,9,547,1.0,0.45927791771620485,0.01618705035971223,0.7703610411418975,0.37777777777777777,10.0
libero_goal_20260908_cap1024,libero_goal,20260908,1024,stats_contrast__current,task_init,0.01,seen,560,22,538,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908_cap1024,libero_goal,20260908,1024,stats_contrast__current,task_init,0.01,unseen,1200,9,1191,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908_cap1024,libero_goal,20260908,1024,stats_contrast__current,task_init,0.03,seen,560,22,538,5,7,0.22727272727272727,0.013011152416356878,0.4166666666666667,0.6071307874281852,0.8984848484848484,15.0
libero_goal_20260908_cap1024,libero_goal,20260908,1024,stats_contrast__current,task_init,0.03,unseen,1200,9,1191,5,1,0.5555555555555556,0.0008396305625524769,0.8333333333333334,0.7773579624965016,0.7555555555555555,14.0
