cohort,subset,base,candidate,structurally_nested,subset_episodes,base_detects,base_misses,candidate_detects,both_detect,candidate_only,candidate_only_frac_of_base_misses,candidate_only_ci_low,candidate_only_ci_high,earlier,earlier_frac_of_base_detects,redundant,redundant_frac_of_base_detects,later,later_frac_of_base_detects,base_only,base_only_frac_of_base_detects,redundant_frac_of_both_detect,median_lead_gain_chunks,median_lead_gain_steps,timely_episodes,base_timely_alarms,candidate_timely_alarms,added_false_alarms,added_false_alarms_frac_timely,added_false_alarms_frac_base_silent_timely,added_false_alarms_ci_low,added_false_alarms_ci_high
development_main,pure_phantom,progress_ratio,v7_guard_or_progress_ratio,True,22,0,22,18,0,18,0.8181818181818182,0.3333333333333333,1.0,0,,0,,0,,0,,,,,,,,,,,,
development_main,all_risk,v7_guard_or_progress_ratio,v4,False,487,407,80,372,337,35,0.4375,0.21655886794930726,0.7631698564593301,36,0.08845208845208845,164,0.40294840294840295,137,0.3366093366093366,70,0.171990171990172,0.486646884272997,-1.0,-10.0,14313.0,125.0,67.0,28.0,0.001956263536645008,0.0019734987313222443,0.0008360098534553999,0.003417074954669812
development_main,loop,v7_guard_or_progress_ratio,v4,False,256,195,61,171,146,25,0.4098360655737705,0.15702074218117,0.8378918918918916,21,0.1076923076923077,79,0.40512820512820513,46,0.2358974358974359,49,0.2512820512820513,0.541095890410959,-1.0,-10.0,,,,,,,,
development_main,static,v7_guard_or_progress_ratio,v4,False,135,133,2,132,131,1,0.5,0.0,0.5,4,0.03007518796992481,45,0.3383458646616541,82,0.6165413533834586,2,0.015037593984962405,0.3435114503816794,-2.0,-20.0,,,,,,,,
development_main,pure_phantom,v7_guard_or_progress_ratio,v4,False,22,18,4,12,12,0,0.0,0.0,0.0,1,0.05555555555555555,9,0.5,2,0.1111111111111111,6,0.3333333333333333,0.75,-1.0,-10.0,,,,,,,,
development_main,all_risk,v7_guard_or_progress_ratio,v7_freeze,True,487,407,80,309,309,0,0.0,0.0,0.0,0,0.0,289,0.7100737100737101,20,0.04914004914004914,98,0.24078624078624078,0.9352750809061489,0.0,0.0,14313.0,125.0,52.0,0.0,0.0,0.0,0.0,0.0
development_main,loop,v7_guard_or_progress_ratio,v7_freeze,True,256,195,61,113,113,0,0.0,0.0,0.0,0,0.0,105,0.5384615384615384,8,0.041025641025641026,82,0.4205128205128205,0.9292035398230089,0.0,0.0,,,,,,,,
development_main,static,v7_guard_or_progress_ratio,v7_freeze,True,135,133,2,130,130,0,0.0,0.0,0.0,0,0.0,122,0.9172932330827067,8,0.06015037593984962,3,0.022556390977443608,0.9384615384615385,0.0,0.0,,,,,,,,
development_main,pure_phantom,v7_guard_or_progress_ratio,v7_freeze,True,22,18,4,15,15,0,0.0,0.0,0.0,0,0.0,15,0.8333333333333334,0,0.0,3,0.16666666666666666,1.0,0.0,0.0,,,,,,,,
development_main,all_risk,v7_guard_or_progress_ratio,v7_turbulence,True,487,407,80,138,138,0,0.0,0.0,0.0,0,0.0,105,0.257985257985258,33,0.08108108108108109,269,0.6609336609336609,0.7608695652173914,0.0,0.0,14313.0,125.0,24.0,0.0,0.0,0.0,0.0,0.0
development_main,loop,v7_guard_or_progress_ratio,v7_turbulence,True,256,195,61,79,79,0,0.0,0.0,0.0,0,0.0,69,0.35384615384615387,10,0.05128205128205128,116,0.5948717948717949,0.8734177215189873,0.0,0.0,,,,,,,,
development_main,static,v7_guard_or_progress_ratio,v7_turbulence,True,135,133,2,30,30,0,0.0,0.0,0.0,0,0.0,13,0.09774436090225563,17,0.12781954887218044,103,0.7744360902255639,0.43333333333333335,-2.5,-25.0,,,,,,,,
development_main,pure_phantom,v7_guard_or_progress_ratio,v7_turbulence,True,22,18,4,3,3,0,0.0,0.0,0.0,0,0.0,3,0.16666666666666666,0,0.0,15,0.8333333333333334,1.0,0.0,0.0,,,,,,,,
development_main,all_risk,v7_guard_or_progress_ratio,v7_guard,True,487,407,80,382,382,0,0.0,0.0,0.0,0,0.0,377,0.9262899262899262,5,0.012285012285012284,25,0.06142506142506143,0.9869109947643979,0.0,0.0,14313.0,125.0,67.0,0.0,0.0,0.0,0.0,0.0
development_main,loop,v7_guard_or_progress_ratio,v7_guard,True,256,195,61,171,171,0,0.0,0.0,0.0,0,0.0,166,0.8512820512820513,5,0.02564102564102564,24,0.12307692307692308,0.9707602339181286,0.0,0.0,,,,,,,,
development_main,static,v7_guard_or_progress_ratio,v7_guard,True,135,133,2,132,132,0,0.0,0.0,0.0,0,0.0,131,0.9849624060150376,1,0.007518796992481203,1,0.007518796992481203,0.9924242424242424,0.0,0.0,,,,,,,,
development_main,pure_phantom,v7_guard_or_progress_ratio,v7_guard,True,22,18,4,18,18,0,0.0,0.0,0.0,0,0.0,18,1.0,0,0.0,0,0.0,1.0,0.0,0.0,,,,,,,,
development_main,all_risk,v7_guard_or_progress_ratio,progress_ratio,True,487,407,80,36,36,0,0.0,0.0,0.0,0,0.0,33,0.08108108108108109,3,0.007371007371007371,371,0.9115479115479116,0.9166666666666666,0.0,0.0,14313.0,125.0,58.0,0.0,0.0,0.0,0.0,0.0
development_main,loop,v7_guard_or_progress_ratio,progress_ratio,True,256,195,61,35,35,0,0.0,0.0,0.0,0,0.0,32,0.1641025641025641,3,0.015384615384615385,160,0.8205128205128205,0.9142857142857143,0.0,0.0,,,,,,,,
development_main,static,v7_guard_or_progress_ratio,progress_ratio,True,135,133,2,2,2,0,0.0,0.0,0.0,0,0.0,2,0.015037593984962405,0,0.0,131,0.9849624060150376,1.0,0.0,0.0,,,,,,,,
development_main,pure_phantom,v7_guard_or_progress_ratio,progress_ratio,True,22,18,4,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,18,1.0,,,,,,,,,,,
external_8b,all_risk,v4,v7_freeze,False,564,410,154,343,320,23,0.14935064935064934,0.03173363095238095,0.21119473876507117,105,0.25609756097560976,174,0.424390243902439,41,0.1,90,0.21951219512195122,0.54375,1.0,10.0,15036.0,81.0,59.0,15.0,0.0009976057462090981,0.0010030090270812437,0.00019758778301092226,0.0021375525452411717
external_8b,loop,v4,v7_freeze,False,314,204,110,140,128,12,0.10909090909090909,0.0,0.1730978260869564,10,0.049019607843137254,94,0.46078431372549017,24,0.11764705882352941,76,0.37254901960784315,0.734375,0.0,0.0,,,,,,,,
external_8b,static,v4,v7_freeze,False,164,162,2,162,161,1,0.5,0.0,1.0,87,0.5370370370370371,59,0.36419753086419754,15,0.09259259259259259,1,0.006172839506172839,0.36645962732919257,2.0,20.0,,,,,,,,
external_8b,pure_phantom,v4,v7_freeze,False,32,15,17,18,15,3,0.17647058823529413,0.0,0.2727272727272727,5,0.3333333333333333,8,0.5333333333333333,2,0.13333333333333333,0,0.0,0.5333333333333333,1.0,10.0,,,,,,,,
external_8b,all_risk,v4,v7_turbulence,False,564,410,154,167,104,63,0.4090909090909091,0.2711776129943503,0.5673076923076923,28,0.06829268292682927,20,0.04878048780487805,56,0.13658536585365855,306,0.7463414634146341,0.19230769230769232,-2.0,-20.0,15036.0,81.0,31.0,20.0,0.0013301409949454642,0.0013373453694416582,0.0005268686551600339,0.0022995098723005685
external_8b,loop,v4,v7_turbulence,False,314,204,110,97,53,44,0.4,0.23805194805194804,0.5555555555555556,11,0.05392156862745098,9,0.04411764705882353,33,0.16176470588235295,151,0.7401960784313726,0.16981132075471697,-3.0,-30.0,,,,,,,,
external_8b,static,v4,v7_turbulence,False,164,162,2,29,28,1,0.5,0.0,1.0,6,0.037037037037037035,5,0.030864197530864196,17,0.10493827160493827,134,0.8271604938271605,0.17857142857142858,-4.5,-45.0,,,,,,,,
external_8b,pure_phantom,v4,v7_turbulence,False,32,15,17,7,0,7,0.4117647058823529,0.0,0.5454545454545454,0,0.0,0,0.0,0,0.0,15,1.0,,,,,,,,,,,
external_8b,all_risk,v4,v7_guard,False,564,410,154,439,358,81,0.525974025974026,0.3488119312436805,0.6356124807395993,131,0.3195121951219512,168,0.4097560975609756,59,0.14390243902439023,52,0.12682926829268293,0.4692737430167598,1.0,10.0,15036.0,81.0,80.0,34.0,0.002261239691407289,0.0022734871280508193,0.0009218987166457497,0.003986002727381795
external_8b,loop,v4,v7_guard,False,314,204,110,213,158,55,0.5,0.28298564974754187,0.6447688635305076,21,0.10294117647058823,97,0.47549019607843135,40,0.19607843137254902,46,0.22549019607843138,0.6139240506329114,0.0,0.0,,,,,,,,
external_8b,static,v4,v7_guard,False,164,162,2,164,162,2,1.0,0.0,1.0,92,0.5679012345679012,55,0.3395061728395062,15,0.09259259259259259,0,0.0,0.3395061728395062,2.0,20.0,,,,,,,,
external_8b,pure_phantom,v4,v7_guard,False,32,15,17,24,15,9,0.5294117647058824,0.0,0.7272727272727273,5,0.3333333333333333,8,0.5333333333333333,2,0.13333333333333333,0,0.0,0.5333333333333333,1.0,10.0,,,,,,,,
external_8b,all_risk,v4,progress_ratio,False,564,410,154,43,25,18,0.11688311688311688,0.045713560551124,0.2923170731707317,18,0.04390243902439024,1,0.0024390243902439024,6,0.014634146341463415,385,0.9390243902439024,0.04,4.0,40.0,15036.0,81.0,66.0,64.0,0.004256451183825486,0.004279505182213306,0.0019091247327283358,0.007177267349731376
external_8b,loop,v4,progress_ratio,False,314,204,110,38,20,18,0.16363636363636364,0.06450750388131792,0.381831550802139,16,0.0784313725490196,1,0.004901960784313725,3,0.014705882352941176,184,0.9019607843137255,0.05,4.0,40.0,,,,,,,,
external_8b,static,v4,progress_ratio,False,164,162,2,3,3,0,0.0,0.0,0.0,1,0.006172839506172839,0,0.0,2,0.012345679012345678,159,0.9814814814814815,0.0,-11.0,-110.0,,,,,,,,
external_8b,pure_phantom,v4,progress_ratio,False,32,15,17,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,15,1.0,,,,,,,,,,,
external_8b,all_risk,v4,v7_guard_or_progress_ratio,False,564,410,154,468,374,94,0.6103896103896104,0.5208192567567568,0.7476742526931582,148,0.36097560975609755,168,0.4097560975609756,58,0.14146341463414633,36,0.08780487804878048,0.44919786096256686,1.0,10.0,15036.0,81.0,145.0,97.0,0.006451183825485501,0.006486125041792043,0.0036862841871062118,0.00968788853564306
external_8b,loop,v4,v7_guard_or_progress_ratio,False,314,204,110,242,174,68,0.6181818181818182,0.5125,0.7957044107965766,37,0.18137254901960784,98,0.4803921568627451,39,0.19117647058823528,30,0.14705882352941177,0.5632183908045977,0.0,0.0,,,,,,,,
external_8b,static,v4,v7_guard_or_progress_ratio,False,164,162,2,164,162,2,1.0,0.0,1.0,93,0.5740740740740741,54,0.3333333333333333,15,0.09259259259259259,0,0.0,0.3333333333333333,2.0,20.0,,,,,,,,
external_8b,pure_phantom,v4,v7_guard_or_progress_ratio,False,32,15,17,24,15,9,0.5294117647058824,0.0,0.7272727272727273,5,0.3333333333333333,8,0.5333333333333333,2,0.13333333333333333,0,0.0,0.5333333333333333,1.0,10.0,,,,,,,,
external_8b,all_risk,v7_freeze,v4,False,564,343,221,410,320,90,0.4072398190045249,0.2243442785412262,0.617676179382644,41,0.119533527696793,174,0.5072886297376094,105,0.30612244897959184,23,0.06705539358600583,0.54375,-1.0,-10.0,15036.0,59.0,81.0,37.0,0.0024607608406491087,0.002470454697202377,0.0012542765117812182,0.003969098067835588
external_8b,loop,v7_freeze,v4,False,314,140,174,204,128,76,0.4367816091954023,0.24096385542168675,0.6453736528644355,24,0.17142857142857143,94,0.6714285714285714,10,0.07142857142857142,12,0.08571428571428572,0.734375,0.0,0.0,,,,,,,,
external_8b,static,v7_freeze,v4,False,164,162,2,162,161,1,0.5,0.0,0.5,15,0.09259259259259259,59,0.36419753086419754,87,0.5370370370370371,1,0.006172839506172839,0.36645962732919257,-2.0,-20.0,,,,,,,,
external_8b,pure_phantom,v7_freeze,v4,False,32,18,14,15,15,0,0.0,0.0,0.0,2,0.1111111111111111,8,0.4444444444444444,5,0.2777777777777778,3,0.16666666666666666,0.5333333333333333,-1.0,-10.0,,,,,,,,
external_8b,all_risk,v7_freeze,v7_turbulence,False,564,343,221,167,71,96,0.4343891402714932,0.2822277566940755,0.5833453757225433,19,0.05539358600583091,15,0.043731778425655975,37,0.10787172011661808,272,0.793002915451895,0.2112676056338028,-2.0,-20.0,15036.0,59.0,31.0,21.0,0.0013966480446927375,0.0014021499632770249,0.0005983974346005701,0.0023401001802812282
external_8b,loop,v7_freeze,v7_turbulence,False,314,140,174,97,24,73,0.41954022988505746,0.2561843658733611,0.5652316933638443,4,0.02857142857142857,7,0.05,13,0.09285714285714286,116,0.8285714285714286,0.2916666666666667,-2.5,-25.0,,,,,,,,
external_8b,static,v7_freeze,v7_turbulence,False,164,162,2,29,27,2,1.0,0.0,1.0,4,0.024691358024691357,5,0.030864197530864196,18,0.1111111111111111,135,0.8333333333333334,0.18518518518518517,-4.0,-40.0,,,,,,,,
external_8b,pure_phantom,v7_freeze,v7_turbulence,False,32,18,14,7,1,6,0.42857142857142855,0.0,0.625,1,0.05555555555555555,0,0.0,0,0.0,17,0.9444444444444444,0.0,7.0,70.0,,,,,,,,
external_8b,all_risk,v7_freeze,v7_guard,True,564,343,221,439,343,96,0.4343891402714932,0.2822277566940755,0.5833453757225433,19,0.05539358600583091,324,0.9446064139941691,0,0.0,0,0.0,0.9446064139941691,0.0,0.0,15036.0,59.0,80.0,21.0,0.0013966480446927375,0.0014021499632770249,0.0005983974346005701,0.0023401001802812282
external_8b,loop,v7_freeze,v7_guard,True,314,140,174,213,140,73,0.41954022988505746,0.2561843658733611,0.5652316933638443,4,0.02857142857142857,136,0.9714285714285714,0,0.0,0,0.0,0.9714285714285714,0.0,0.0,,,,,,,,
external_8b,static,v7_freeze,v7_guard,True,164,162,2,164,162,2,1.0,0.0,1.0,4,0.024691358024691357,158,0.9753086419753086,0,0.0,0,0.0,0.9753086419753086,0.0,0.0,,,,,,,,
external_8b,pure_phantom,v7_freeze,v7_guard,True,32,18,14,24,18,6,0.42857142857142855,0.0,0.625,1,0.05555555555555555,17,0.9444444444444444,0,0.0,0,0.0,0.9444444444444444,0.0,0.0,,,,,,,,
external_8b,all_risk,v7_freeze,progress_ratio,False,564,343,221,43,6,37,0.167420814479638,0.07837365142920699,0.31413986537023186,3,0.008746355685131196,0,0.0,3,0.008746355685131196,337,0.9825072886297376,0.0,-3.5,-35.0,15036.0,59.0,66.0,66.0,0.004389465283320032,0.004406757027442078,0.002050658286559315,0.007298705309935739
external_8b,loop,v7_freeze,progress_ratio,False,314,140,174,38,3,35,0.20114942528735633,0.09482531760435571,0.36591784338895983,1,0.007142857142857143,0,0.0,2,0.014285714285714285,137,0.9785714285714285,0.0,-12.0,-120.0,,,,,,,,
external_8b,static,v7_freeze,progress_ratio,False,164,162,2,3,3,0,0.0,0.0,0.0,1,0.006172839506172839,0,0.0,2,0.012345679012345678,159,0.9814814814814815,0.0,-12.0,-120.0,,,,,,,,
external_8b,pure_phantom,v7_freeze,progress_ratio,False,32,18,14,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,18,1.0,,,,,,,,,,,
external_8b,all_risk,v7_freeze,v7_guard_or_progress_ratio,True,564,343,221,468,343,125,0.5656108597285068,0.43057432092808173,0.7222302504816955,22,0.0641399416909621,321,0.9358600583090378,0,0.0,0,0.0,0.9358600583090378,0.0,0.0,15036.0,59.0,145.0,86.0,0.005719606278265496,0.005742137944848768,0.0032558864587455914,0.00870756773366961
external_8b,loop,v7_freeze,v7_guard_or_progress_ratio,True,314,140,174,242,140,102,0.5862068965517241,0.4490922002149547,0.7434401774785802,5,0.03571428571428571,135,0.9642857142857143,0,0.0,0,0.0,0.9642857142857143,0.0,0.0,,,,,,,,
external_8b,static,v7_freeze,v7_guard_or_progress_ratio,True,164,162,2,164,162,2,1.0,0.0,1.0,5,0.030864197530864196,157,0.9691358024691358,0,0.0,0,0.0,0.9691358024691358,0.0,0.0,,,,,,,,
external_8b,pure_phantom,v7_freeze,v7_guard_or_progress_ratio,True,32,18,14,24,18,6,0.42857142857142855,0.0,0.625,1,0.05555555555555555,17,0.9444444444444444,0,0.0,0,0.0,0.9444444444444444,0.0,0.0,,,,,,,,
external_8b,all_risk,v7_turbulence,v4,False,564,167,397,410,104,306,0.7707808564231738,0.7054201797461318,0.8628217147548018,56,0.33532934131736525,20,0.11976047904191617,28,0.16766467065868262,63,0.3772455089820359,0.19230769230769232,2.0,20.0,15036.0,31.0,81.0,70.0,0.004655493482309125,0.004665111629456847,0.0023539713311794084,0.007383709546047278
external_8b,loop,v7_turbulence,v4,False,314,97,217,204,53,151,0.695852534562212,0.4931045265038713,0.8581200518700518,33,0.3402061855670103,9,0.09278350515463918,11,0.1134020618556701,44,0.4536082474226804,0.16981132075471697,3.0,30.0,,,,,,,,
external_8b,static,v7_turbulence,v4,False,164,29,135,162,28,134,0.9925925925925926,0.988950276243094,1.0,17,0.5862068965517241,5,0.1724137931034483,6,0.20689655172413793,1,0.034482758620689655,0.17857142857142858,4.5,45.0,,,,,,,,
external_8b,pure_phantom,v7_turbulence,v4,False,32,7,25,15,0,15,0.6,0.36,1.0,0,0.0,0,0.0,0,0.0,7,1.0,,,,,,,,,,,
external_8b,all_risk,v7_turbulence,v7_freeze,False,564,167,397,343,71,272,0.6851385390428212,0.5295655413965272,0.7637245597880217,37,0.2215568862275449,15,0.08982035928143713,19,0.11377245508982035,96,0.5748502994011976,0.2112676056338028,2.0,20.0,15036.0,31.0,59.0,49.0,0.0032588454376163874,0.0032655781406197935,0.0011258094752729549,0.005956518863344605
external_8b,loop,v7_turbulence,v7_freeze,False,314,97,217,140,24,116,0.5345622119815668,0.3603513513513513,0.6934000304321364,13,0.13402061855670103,7,0.07216494845360824,4,0.041237113402061855,73,0.7525773195876289,0.2916666666666667,2.5,25.0,,,,,,,,
external_8b,static,v7_turbulence,v7_freeze,False,164,29,135,162,27,135,1.0,1.0,1.0,18,0.6206896551724138,5,0.1724137931034483,4,0.13793103448275862,2,0.06896551724137931,0.18518518518518517,4.0,40.0,,,,,,,,
external_8b,pure_phantom,v7_turbulence,v7_freeze,False,32,7,25,18,1,17,0.68,0.5554824561403509,1.0,0,0.0,0,0.0,1,0.14285714285714285,6,0.8571428571428571,0.0,-7.0,-70.0,,,,,,,,
external_8b,all_risk,v7_turbulence,v7_guard,True,564,167,397,439,167,272,0.6851385390428212,0.5295655413965272,0.7637245597880217,37,0.2215568862275449,130,0.7784431137724551,0,0.0,0,0.0,0.7784431137724551,0.0,0.0,15036.0,31.0,80.0,49.0,0.0032588454376163874,0.0032655781406197935,0.0011258094752729549,0.005956518863344605
external_8b,loop,v7_turbulence,v7_guard,True,314,97,217,213,97,116,0.5345622119815668,0.3603513513513513,0.6934000304321364,13,0.13402061855670103,84,0.865979381443299,0,0.0,0,0.0,0.865979381443299,0.0,0.0,,,,,,,,
external_8b,static,v7_turbulence,v7_guard,True,164,29,135,164,29,135,1.0,1.0,1.0,18,0.6206896551724138,11,0.3793103448275862,0,0.0,0,0.0,0.3793103448275862,4.0,40.0,,,,,,,,
external_8b,pure_phantom,v7_turbulence,v7_guard,True,32,7,25,24,7,17,0.68,0.5554824561403509,1.0,0,0.0,7,1.0,0,0.0,0,0.0,1.0,0.0,0.0,,,,,,,,
external_8b,all_risk,v7_turbulence,progress_ratio,False,564,167,397,43,10,33,0.08312342569269521,0.031855094110776694,0.19797079961803288,5,0.029940119760479042,2,0.011976047904191617,3,0.017964071856287425,157,0.9401197604790419,0.2,1.5,15.0,15036.0,31.0,66.0,65.0,0.004322958233572758,0.00433188937020993,0.0019659527461392367,0.007230522534622016
external_8b,loop,v7_turbulence,progress_ratio,False,314,97,217,38,7,31,0.14285714285714285,0.06320655848546315,0.2685220748766876,4,0.041237113402061855,2,0.020618556701030927,1,0.010309278350515464,90,0.9278350515463918,0.2857142857142857,8.0,80.0,,,,,,,,
external_8b,static,v7_turbulence,progress_ratio,False,164,29,135,3,1,2,0.014814814814814815,0.0,0.0883021390374328,1,0.034482758620689655,0,0.0,0,0.0,28,0.9655172413793104,0.0,3.0,30.0,,,,,,,,
external_8b,pure_phantom,v7_turbulence,progress_ratio,False,32,7,25,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,7,1.0,,,,,,,,,,,
external_8b,all_risk,v7_turbulence,v7_guard_or_progress_ratio,True,564,167,397,468,167,301,0.7581863979848866,0.6666666666666666,0.8255179457251239,41,0.24550898203592814,126,0.7544910179640718,0,0.0,0,0.0,0.7544910179640718,0.0,0.0,15036.0,31.0,145.0,114.0,0.007581803671189146,0.007597467510829723,0.004312466747782614,0.011211428487848795
external_8b,loop,v7_turbulence,v7_guard_or_progress_ratio,True,314,97,217,242,97,145,0.6682027649769585,0.5170798898071626,0.8152955200512401,17,0.17525773195876287,80,0.8247422680412371,0,0.0,0,0.0,0.8247422680412371,0.0,0.0,,,,,,,,
external_8b,static,v7_turbulence,v7_guard_or_progress_ratio,True,164,29,135,164,29,135,1.0,1.0,1.0,18,0.6206896551724138,11,0.3793103448275862,0,0.0,0,0.0,0.3793103448275862,4.0,40.0,,,,,,,,
external_8b,pure_phantom,v7_turbulence,v7_guard_or_progress_ratio,True,32,7,25,24,7,17,0.68,0.5554824561403509,1.0,0,0.0,7,1.0,0,0.0,0,0.0,1.0,0.0,0.0,,,,,,,,
external_8b,all_risk,v7_guard,v4,False,564,439,125,410,358,52,0.416,0.2249951550387597,0.6153973509933774,59,0.13439635535307518,168,0.3826879271070615,131,0.2984054669703872,81,0.1845102505694761,0.4692737430167598,-1.0,-10.0,15036.0,80.0,81.0,35.0,0.0023277467411545625,0.002340197913880717,0.0011771299392107667,0.0037460571120569138
external_8b,loop,v7_guard,v4,False,314,213,101,204,158,46,0.45544554455445546,0.2571332046332046,0.6500150602409638,40,0.18779342723004694,97,0.45539906103286387,21,0.09859154929577464,55,0.25821596244131456,0.6139240506329114,0.0,0.0,,,,,,,,
external_8b,static,v7_guard,v4,False,164,164,0,162,162,0,,,,15,0.09146341463414634,55,0.3353658536585366,92,0.5609756097560976,2,0.012195121951219513,0.3395061728395062,-2.0,-20.0,,,,,,,,
external_8b,pure_phantom,v7_guard,v4,False,32,24,8,15,15,0,0.0,0.0,0.0,2,0.08333333333333333,8,0.3333333333333333,5,0.20833333333333334,9,0.375,0.5333333333333333,-1.0,-10.0,,,,,,,,
external_8b,all_risk,v7_guard,v7_freeze,True,564,439,125,343,343,0,0.0,0.0,0.0,0,0.0,324,0.7380410022779044,19,0.04328018223234624,96,0.21867881548974943,0.9446064139941691,0.0,0.0,15036.0,80.0,59.0,0.0,0.0,0.0,0.0,0.0
external_8b,loop,v7_guard,v7_freeze,True,314,213,101,140,140,0,0.0,0.0,0.0,0,0.0,136,0.6384976525821596,4,0.018779342723004695,73,0.3427230046948357,0.9714285714285714,0.0,0.0,,,,,,,,
external_8b,static,v7_guard,v7_freeze,True,164,164,0,162,162,0,,,,0,0.0,158,0.9634146341463414,4,0.024390243902439025,2,0.012195121951219513,0.9753086419753086,0.0,0.0,,,,,,,,
external_8b,pure_phantom,v7_guard,v7_freeze,True,32,24,8,18,18,0,0.0,0.0,0.0,0,0.0,17,0.7083333333333334,1,0.041666666666666664,6,0.25,0.9444444444444444,0.0,0.0,,,,,,,,
external_8b,all_risk,v7_guard,v7_turbulence,True,564,439,125,167,167,0,0.0,0.0,0.0,0,0.0,130,0.296127562642369,37,0.08428246013667426,272,0.6195899772209568,0.7784431137724551,0.0,0.0,15036.0,80.0,31.0,0.0,0.0,0.0,0.0,0.0
external_8b,loop,v7_guard,v7_turbulence,True,314,213,101,97,97,0,0.0,0.0,0.0,0,0.0,84,0.39436619718309857,13,0.06103286384976526,116,0.5446009389671361,0.865979381443299,0.0,0.0,,,,,,,,
external_8b,static,v7_guard,v7_turbulence,True,164,164,0,29,29,0,,,,0,0.0,11,0.06707317073170732,18,0.10975609756097561,135,0.823170731707317,0.3793103448275862,-4.0,-40.0,,,,,,,,
external_8b,pure_phantom,v7_guard,v7_turbulence,True,32,24,8,7,7,0,0.0,0.0,0.0,0,0.0,7,0.2916666666666667,0,0.0,17,0.7083333333333334,1.0,0.0,0.0,,,,,,,,
external_8b,all_risk,v7_guard,progress_ratio,False,564,439,125,43,14,29,0.232,0.09615384615384616,0.4363920454545453,6,0.01366742596810934,2,0.004555808656036446,6,0.01366742596810934,425,0.9681093394077449,0.14285714285714285,0.0,0.0,15036.0,80.0,66.0,65.0,0.004322958233572758,0.004346081840064188,0.0019659527461392367,0.007230522534622016
external_8b,loop,v7_guard,progress_ratio,False,314,213,101,38,9,29,0.2871287128712871,0.12620785872639706,0.5119360902255637,4,0.018779342723004695,2,0.009389671361502348,3,0.014084507042253521,204,0.9577464788732394,0.2222222222222222,0.0,0.0,,,,,,,,
external_8b,static,v7_guard,progress_ratio,False,164,164,0,3,3,0,,,,1,0.006097560975609756,0,0.0,2,0.012195121951219513,161,0.9817073170731707,0.0,-12.0,-120.0,,,,,,,,
external_8b,pure_phantom,v7_guard,progress_ratio,False,32,24,8,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,,,,,,,,,,,
external_8b,all_risk,v7_guard,v7_guard_or_progress_ratio,True,564,439,125,468,439,29,0.232,0.09615384615384616,0.4363920454545453,6,0.01366742596810934,433,0.9863325740318907,0,0.0,0,0.0,0.9863325740318907,0.0,0.0,15036.0,80.0,145.0,65.0,0.004322958233572758,0.004346081840064188,0.0019659527461392367,0.007230522534622016
external_8b,loop,v7_guard,v7_guard_or_progress_ratio,True,314,213,101,242,213,29,0.2871287128712871,0.12620785872639706,0.5119360902255637,4,0.018779342723004695,209,0.9812206572769953,0,0.0,0,0.0,0.9812206572769953,0.0,0.0,,,,,,,,
external_8b,static,v7_guard,v7_guard_or_progress_ratio,True,164,164,0,164,164,0,,,,1,0.006097560975609756,163,0.9939024390243902,0,0.0,0,0.0,0.9939024390243902,0.0,0.0,,,,,,,,
external_8b,pure_phantom,v7_guard,v7_guard_or_progress_ratio,True,32,24,8,24,24,0,0.0,0.0,0.0,0,0.0,24,1.0,0,0.0,0,0.0,1.0,0.0,0.0,,,,,,,,
external_8b,all_risk,progress_ratio,v4,False,564,43,521,410,25,385,0.7389635316698656,0.6534465577003526,0.8658248474681313,6,0.13953488372093023,1,0.023255813953488372,18,0.4186046511627907,18,0.4186046511627907,0.04,-4.0,-40.0,15036.0,66.0,81.0,79.0,0.005254056930034584,0.005277221108884436,0.0024659603328325754,0.008684108672330786
external_8b,loop,progress_ratio,v4,False,314,38,276,204,20,184,0.6666666666666666,0.45097755865351924,0.8680276158843558,3,0.07894736842105263,1,0.02631578947368421,16,0.42105263157894735,18,0.47368421052631576,0.05,-4.0,-40.0,,,,,,,,
external_8b,static,progress_ratio,v4,False,164,3,161,162,3,159,0.9875776397515528,0.9692268041237113,1.0,2,0.6666666666666666,0,0.0,1,0.3333333333333333,0,0.0,0.0,11.0,110.0,,,,,,,,
external_8b,pure_phantom,progress_ratio,v4,False,32,0,32,15,0,15,0.46875,0.21428571428571427,1.0,0,,0,,0,,0,,,,,,,,,,,,
external_8b,all_risk,progress_ratio,v7_freeze,False,564,43,521,343,6,337,0.6468330134357005,0.5369763501169248,0.7262983981324961,3,0.06976744186046512,0,0.0,3,0.06976744186046512,37,0.8604651162790697,0.0,3.5,35.0,15036.0,66.0,59.0,59.0,0.003923915935089119,0.00394121576486306,0.0013848863893536549,0.007307172789832755
external_8b,loop,progress_ratio,v7_freeze,False,314,38,276,140,3,137,0.4963768115942029,0.3372029828109201,0.676746982238901,2,0.05263157894736842,0,0.0,1,0.02631578947368421,35,0.9210526315789473,0.0,12.0,120.0,,,,,,,,
