representation,direction,width,confirmations,quantile,tp,fp,risk_recall,early4_risk_recall,early8_risk_recall,precision,timely_fpr,max_suite_fpr,max_task_fpr,spatial_tp,spatial_fp,spatial_recall,spatial_fpr,logical_gpu,eligible
L2,low,1,10,0.9,258,23,0.5297741273100616,0.4948665297741273,0.35728952772073924,0.9181494661921709,0.0016069307622441137,0.006594259291887283,0.02240896411240101,3,0,0.023809523809523808,0.0,0,False
L2,low,1,10,0.925,258,23,0.5297741273100616,0.4948665297741273,0.35728952772073924,0.9181494661921709,0.0016069307622441137,0.006594259291887283,0.02240896411240101,3,0,0.023809523809523808,0.0,0,False
L2,low,1,10,0.95,258,23,0.5297741273100616,0.4948665297741273,0.35728952772073924,0.9181494661921709,0.0016069307622441137,0.006594259291887283,0.02240896411240101,3,0,0.023809523809523808,0.0,0,False
L2,low,1,10,0.96,258,23,0.5297741273100616,0.4948665297741273,0.35728952772073924,0.9181494661921709,0.0016069307622441137,0.006594259291887283,0.02240896411240101,3,0,0.023809523809523808,0.0,0,False
L2,low,1,10,0.975,258,23,0.5297741273100616,0.4948665297741273,0.35728952772073924,0.9181494661921709,0.0016069307622441137,0.006594259291887283,0.02240896411240101,3,0,0.023809523809523808,0.0,0,False
L2,low,1,10,0.98,257,23,0.5277207392197125,0.4948665297741273,0.35728952772073924,0.9178571428571428,0.0016069307622441137,0.006594259291887283,0.02240896411240101,2,0,0.015873015873015872,0.0,0,False
L2,low,1,10,0.99,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,1,10,0.995,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,1,12,0.5,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,1,12,0.55,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,1,12,0.6,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,1,12,0.65,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,1,12,0.7,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,1,12,0.725,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,1,12,0.75,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,1,12,0.775,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,1,12,0.8,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,1,12,0.825,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,1,12,0.85,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,1,12,0.875,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,1,12,0.9,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,1,12,0.925,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,1,12,0.95,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,1,12,0.96,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,1,12,0.975,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,1,12,0.98,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,1,12,0.99,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,1,12,0.995,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
L2,low,2,1,0.5,370,1908,0.7597535934291582,0.702258726899384,0.5010266940451745,0.16242317822651448,0.13330538671138126,0.48657718300819397,0.5115681290626526,115,1885,0.9126984126984127,0.4865771812080537,0,False
L2,low,2,1,0.55,369,1704,0.757700205338809,0.702258726899384,0.49691991786447637,0.17800289435600578,0.11905260951582478,0.43391841650009155,0.45501285791397095,114,1681,0.9047619047619048,0.4339184305627259,0,False
L2,low,2,1,0.6,368,1509,0.75564681724846,0.6940451745379876,0.48459958932238195,0.19605753862546618,0.10542863131418989,0.38358286023139954,0.40359896421432495,113,1486,0.8968253968253969,0.3835828600929272,0,False
L2,low,2,1,0.65,368,1311,0.75564681724846,0.6899383983572895,0.47433264887063653,0.2191780821917808,0.09159505344791448,0.33247289061546326,0.35475578904151917,113,1288,0.8968253968253969,0.3324728962312855,0,False
L2,low,2,1,0.7,366,1110,0.7515400410677618,0.6837782340862423,0.46611909650924027,0.24796747967479674,0.07755187591699854,0.2805885374546051,0.30250000953674316,111,1087,0.8809523809523809,0.2805885389778007,0,False
L2,low,2,1,0.725,366,1014,0.7515400410677618,0.6796714579055442,0.45790554414784396,0.26521739130434785,0.07084468664850137,0.25580793619155884,0.2802056670188904,111,991,0.8809523809523809,0.25580795043882293,0,False
L2,low,2,1,0.75,365,917,0.7494866529774127,0.675564681724846,0.45790554414784396,0.28471138845553823,0.06406763082512401,0.23076923191547394,0.2544987201690674,110,894,0.873015873015873,0.23076923076923078,0,False
L2,low,2,1,0.775,365,818,0.7494866529774127,0.675564681724846,0.4517453798767967,0.30853761622992393,0.057150841891986305,0.2052142471075058,0.22879177331924438,110,795,0.873015873015873,0.2052142488384099,0,False
L2,low,2,1,0.8,365,723,0.7494866529774127,0.675564681724846,0.44763860369609854,0.33547794117647056,0.05051351917836931,0.18069179356098175,0.20749999582767487,110,700,0.873015873015873,0.18069179143004646,0,False
L2,low,2,1,0.825,363,627,0.7453798767967146,0.6714579055441479,0.4414784394250513,0.36666666666666664,0.04380632990987214,0.15591120719909668,0.17749999463558197,108,604,0.8571428571428571,0.15591120289106866,0,False
L2,low,2,1,0.85,362,522,0.7433264887063655,0.6694045174537988,0.4353182751540041,0.4095022624434389,0.036470341647453365,0.1288074404001236,0.1550000011920929,107,499,0.8492063492063492,0.12880743417656168,0,False
L2,low,2,1,0.875,361,425,0.7412731006160165,0.6591375770020534,0.42505133470225875,0.4592875318066158,0.029693285824076016,0.1037687137722969,0.1274999976158142,106,402,0.8412698412698413,0.10376871450696953,0,False
L2,low,2,1,0.9,359,340,0.7371663244353183,0.6509240246406571,0.4188911704312115,0.5135908440629471,0.023754628659260812,0.0818275660276413,0.11249999701976776,104,317,0.8253968253968254,0.08182756840474961,0,False
L2,low,2,1,0.925,354,238,0.7268993839835729,0.6468172484599589,0.40451745379876797,0.597972972972973,0.016628240061482568,0.05549819394946098,0.07999999821186066,99,215,0.7857142857142857,0.0554981930820857,0,False
L2,low,2,1,0.95,349,141,0.7166324435318275,0.6365503080082136,0.38809034907597534,0.7122448979591837,0.009851184238105219,0.03045947290956974,0.054999999701976776,94,118,0.746031746031746,0.030459473412493547,0,False
L2,low,2,1,0.96,338,110,0.6940451745379876,0.6139630390143738,0.3757700205338809,0.7544642857142857,0.007685321036819674,0.022457407787442207,0.04749999940395355,83,87,0.6587301587301587,0.02245740836344863,0,False
L2,low,2,1,0.975,325,63,0.6673511293634496,0.5770020533880903,0.37166324435318276,0.8376288659793815,0.004401592957451268,0.010325245559215546,0.03500000014901161,70,40,0.5555555555555556,0.010325245224574084,0,False
L2,low,2,1,0.98,318,50,0.6529774127310062,0.5728952772073922,0.37166324435318276,0.8641304347826086,0.003493327744008943,0.0069695403799414635,0.02313624694943428,63,27,0.5,0.006969540526587507,0,False
L2,low,2,1,0.99,289,35,0.5934291581108829,0.5318275154004107,0.35728952772073924,0.8919753086419753,0.00244532942080626,0.006594259291887283,0.02240896411240101,34,12,0.2698412698412698,0.003097573567372225,0,False
L2,low,2,1,0.995,273,29,0.5605749486652978,0.5154004106776181,0.35728952772073924,0.9039735099337748,0.002026130091525187,0.006594259291887283,0.02240896411240101,18,6,0.14285714285714285,0.0015487867836861124,0,False
L2,low,2,2,0.5,366,596,0.7515400410677618,0.6611909650924025,0.41683778234086244,0.3804573804573805,0.0416404667085866,0.14790913462638855,0.25866666436195374,111,573,0.8809523809523809,0.14790913784202375,0,False
L2,low,2,2,0.55,365,505,0.7494866529774127,0.6529774127310062,0.40451745379876797,0.41954022988505746,0.03528261021449032,0.124419204890728,0.2160000056028366,110,482,0.873015873015873,0.1244192049561177,0,False
L2,low,2,2,0.6,365,381,0.7494866529774127,0.648870636550308,0.39835728952772076,0.48927613941018766,0.026619157409348147,0.09241094440221786,0.1626666635274887,110,358,0.873015873015873,0.09241094475993805,0,False
L2,low,2,2,0.65,362,312,0.7433264887063655,0.6427104722792608,0.3942505133470226,0.5370919881305638,0.021798365122615803,0.07459989935159683,0.12533333897590637,107,289,0.8492063492063492,0.07459989674754776,0,False
L2,low,2,2,0.7,361,249,0.7412731006160165,0.6386036960985626,0.3921971252566735,0.5918032786885246,0.017396772165164536,0.05833763629198074,0.1120000034570694,106,226,0.8412698412698413,0.05833763551884357,0,False
L2,low,2,2,0.725,361,219,0.7412731006160165,0.6344969199178645,0.38809034907597534,0.6224137931034482,0.01530077551875917,0.050593700259923935,0.09066666662693024,106,196,0.8412698412698413,0.05059370160041301,0,False
L2,low,2,2,0.75,361,186,0.7412731006160165,0.6303901437371663,0.3839835728952772,0.659963436928702,0.012995179207713268,0.042075373232364655,0.07999999821186066,106,163,0.8412698412698413,0.04207537429013939,0,False
L2,low,2,2,0.775,361,168,0.7412731006160165,0.6303901437371663,0.3798767967145791,0.6824196597353497,0.011737581219870048,0.03742901235818863,0.07750000059604645,106,145,0.8412698412698413,0.03742901393908105,0,False
L2,low,2,2,0.8,361,143,0.7412731006160165,0.6262833675564682,0.3757700205338809,0.7162698412698413,0.009990917347865577,0.030975734815001488,0.06750000268220901,106,120,0.8412698412698413,0.030975735673722252,0,False
L2,low,2,2,0.825,356,117,0.731006160164271,0.62217659137577,0.3737166324435318,0.7526427061310782,0.008174386920980926,0.024264326319098473,0.05999999865889549,101,94,0.8015873015873016,0.024264326277749097,0,False
L2,low,2,2,0.85,355,99,0.728952772073922,0.6201232032854209,0.3737166324435318,0.7819383259911894,0.006916788933137707,0.019617965444922447,0.04500000178813934,100,76,0.7936507936507936,0.01961796592669076,0,False
L2,low,2,2,0.875,354,75,0.7268993839835729,0.6160164271047228,0.36960985626283366,0.8251748251748252,0.005239991616013414,0.01342281885445118,0.03500000014901161,99,52,0.7857142857142857,0.013422818791946308,0,False
L2,low,2,2,0.9,351,66,0.7207392197125256,0.6078028747433265,0.3655030800821355,0.841726618705036,0.004611192622091804,0.011099638417363167,0.032499998807907104,96,43,0.7619047619047619,0.01109963861641714,0,False
L2,low,2,2,0.925,346,49,0.7104722792607803,0.5995893223819302,0.36344969199178645,0.8759493670886076,0.003423461189128764,0.00671140942722559,0.02500000037252903,91,26,0.7222222222222222,0.006711409395973154,0,False
L2,low,2,2,0.95,337,34,0.6919917864476386,0.5831622176591376,0.3613963039014374,0.9083557951482479,0.0023754628659260813,0.006594259291887283,0.02240896411240101,82,11,0.6507936507936508,0.002839442436757873,0,False
L2,low,2,2,0.96,326,28,0.6694045174537988,0.5523613963039015,0.3613963039014374,0.9209039548022598,0.001956263536645008,0.006594259291887283,0.02240896411240101,71,5,0.5634920634920635,0.0012906556530717604,0,False
L2,low,2,2,0.975,306,25,0.6283367556468172,0.5318275154004107,0.3593429158110883,0.9244712990936556,0.0017466638720044715,0.006594259291887283,0.02240896411240101,51,2,0.40476190476190477,0.0005162622612287042,0,False
L2,low,2,2,0.98,300,24,0.6160164271047228,0.5297741273100616,0.3593429158110883,0.9259259259259259,0.0016767973171242926,0.006594259291887283,0.02240896411240101,45,1,0.35714285714285715,0.0002581311306143521,0,False
L2,low,2,2,0.99,275,23,0.5646817248459959,0.5154004106776181,0.35728952772073924,0.9228187919463087,0.0016069307622441137,0.006594259291887283,0.02240896411240101,20,0,0.15873015873015872,0.0,0,False
L2,low,2,2,0.995,266,23,0.5462012320328542,0.5051334702258727,0.35728952772073924,0.9204152249134948,0.0016069307622441137,0.006594259291887283,0.02240896411240101,11,0,0.0873015873015873,0.0,0,False
L2,low,2,3,0.5,358,60,0.7351129363449692,0.6057494866529775,0.36344969199178645,0.8564593301435407,0.004191993292810731,0.00955085176974535,0.06666667014360428,103,37,0.8174603174603174,0.009550851832731027,0,False
L2,low,2,3,0.55,357,50,0.7330595482546202,0.6036960985626283,0.36344969199178645,0.8771498771498771,0.003493327744008943,0.0069695403799414635,0.0533333346247673,102,27,0.8095238095238095,0.006969540526587507,0,False
L2,low,2,3,0.6,357,45,0.7330595482546202,0.6036960985626283,0.3613963039014374,0.8880597014925373,0.0031439949696080486,0.006594259291887283,0.04266666620969772,102,22,0.8095238095238095,0.005678884873515746,0,False
L2,low,2,3,0.65,356,38,0.731006160164271,0.5975359342915811,0.3593429158110883,0.9035532994923858,0.0026549290854467967,0.006594259291887283,0.029333332553505898,101,15,0.8015873015873016,0.0038719669592152815,0,False
L2,low,2,3,0.7,355,35,0.728952772073922,0.5954825462012321,0.3593429158110883,0.9102564102564102,0.00244532942080626,0.006594259291887283,0.024000000208616257,100,12,0.7936507936507936,0.003097573567372225,0,False
L2,low,2,3,0.725,354,33,0.7268993839835729,0.5913757700205339,0.35728952772073924,0.9147286821705426,0.002305596311045902,0.006594259291887283,0.02240896411240101,99,10,0.7857142857142857,0.002581311306143521,0,False
L2,low,2,3,0.75,352,30,0.7227926078028748,0.5893223819301848,0.35728952772073924,0.9214659685863874,0.0020959966464053656,0.006594259291887283,0.02240896411240101,97,7,0.7698412698412699,0.0018069179143004647,0,False
L2,low,2,3,0.775,350,27,0.7186858316221766,0.5852156057494866,0.35728952772073924,0.9283819628647215,0.0018863969817648292,0.006594259291887283,0.02240896411240101,95,4,0.753968253968254,0.0010325245224574084,0,False
L2,low,2,3,0.8,348,25,0.7145790554414785,0.5811088295687885,0.35728952772073924,0.9329758713136729,0.0017466638720044715,0.006594259291887283,0.02240896411240101,93,2,0.7380952380952381,0.0005162622612287042,0,False
L2,low,2,3,0.825,345,24,0.7084188911704312,0.5770020533880903,0.35728952772073924,0.9349593495934959,0.0016767973171242926,0.006594259291887283,0.02240896411240101,90,1,0.7142857142857143,0.0002581311306143521,0,False
L2,low,2,3,0.85,345,24,0.7084188911704312,0.5770020533880903,0.35728952772073924,0.9349593495934959,0.0016767973171242926,0.006594259291887283,0.02240896411240101,90,1,0.7142857142857143,0.0002581311306143521,0,False
L2,low,2,3,0.875,340,23,0.6981519507186859,0.5687885010266941,0.35728952772073924,0.9366391184573003,0.0016069307622441137,0.006594259291887283,0.02240896411240101,85,0,0.6746031746031746,0.0,0,False
L2,low,2,3,0.9,339,23,0.6960985626283368,0.5626283367556468,0.35728952772073924,0.93646408839779,0.0016069307622441137,0.006594259291887283,0.02240896411240101,84,0,0.6666666666666666,0.0,0,False
L2,low,2,3,0.925,334,23,0.6858316221765913,0.5523613963039015,0.35728952772073924,0.9355742296918768,0.0016069307622441137,0.006594259291887283,0.02240896411240101,79,0,0.626984126984127,0.0,0,False
L2,low,2,3,0.95,322,23,0.6611909650924025,0.5379876796714579,0.35728952772073924,0.9333333333333333,0.0016069307622441137,0.006594259291887283,0.02240896411240101,67,0,0.5317460317460317,0.0,0,False
L2,low,2,3,0.96,305,23,0.6262833675564682,0.5236139630390144,0.35728952772073924,0.9298780487804879,0.0016069307622441137,0.006594259291887283,0.02240896411240101,50,0,0.3968253968253968,0.0,0,False
L2,low,2,3,0.975,293,23,0.6016427104722792,0.5236139630390144,0.35728952772073924,0.9272151898734177,0.0016069307622441137,0.006594259291887283,0.02240896411240101,38,0,0.30158730158730157,0.0,0,False
