corpus,suite,task,scene,repeat,episode_id,success,n_queries,loop_onset_q,loop_valid_onset,static_onset_q,trap_valid_onset,dev_fixed,argmax_fixed,n_fixed_cells,dev_event,argmax_event,n_event_cells,has_event,onset_used,status,event_unverified
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,47,0,376,0,52,22,22,-1,22,50.0,A@t30,27,49.46524064171123,mob1_w8@t20,45,True,22,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,14,1,113,0,52,15,15,41,15,49.65277777777777,V@t25,27,46.382428940568474,V@t14,45,True,15,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,28,2,226,0,52,34,34,-1,34,49.30555555555556,mob1_w8@t25,27,50.0,S_ent@t31,45,True,34,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,33,0,264,0,52,26,26,-1,26,50.0,V@t30,27,50.0,C@t26,45,True,26,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,37,5,301,0,52,34,34,-1,34,49.30555555555556,mob1_w8@t25,27,50.0,D_layer@t31,45,True,34,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,41,0,328,0,52,7,7,-1,7,50.0,V@t20,27,49.741602067183464,V@t7,40,True,7,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,41,5,333,0,52,7,7,-1,7,50.0,V@t20,27,49.741602067183464,V@t7,40,True,7,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,49,0,392,0,52,39,39,16,16,50.0,mob1_w8@t20,27,50.0,mob1_w8@t16,45,True,16,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,49,1,393,0,52,34,34,16,16,50.0,C@t30,27,50.0,mob1_w8@t16,45,True,16,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,49,2,394,0,52,33,33,15,15,50.0,mob1_w8@t20,27,50.0,mob1_w8@t11,45,True,15,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,49,3,395,0,52,38,38,15,15,50.0,mob1_w8@t20,27,50.0,mob1_w8@t11,45,True,15,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,49,4,396,0,52,38,38,15,15,50.0,mob1_w8@t20,27,50.0,mob1_w8@t14,45,True,15,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,49,5,397,0,52,-1,-1,-1,-1,50.0,C@t30,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,49,7,399,0,52,34,34,16,16,50.0,mob1_w8@t30,27,50.0,mob1_w8@t16,45,True,16,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,26,7,215,0,52,-1,-1,-1,-1,50.0,mob1_w8@t20,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,33,0,264,0,52,11,11,34,11,50.0,S_ent@t20,27,50.0,A@t7,44,True,11,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,33,4,268,0,52,10,10,-1,10,50.0,mob1_w8@t20,27,50.0,V@t8,43,True,10,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,33,5,269,0,52,10,10,-1,10,50.0,V@t30,27,50.0,V@t8,43,True,10,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,33,7,271,0,52,10,10,29,10,50.0,mob1_w8@t20,27,50.0,V@t6,43,True,10,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,34,1,273,0,52,-1,-1,45,45,48.47715736040609,mob1_w8@t20,27,,,0,True,45,detectable,True
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,6,1,49,0,52,31,31,43,31,50.0,flow_com@t25,27,50.0,V@t27,45,True,31,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,6,7,55,0,52,27,27,-1,27,50.0,S_margin@t30,27,50.0,S_ent@t24,45,True,27,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,14,1,113,0,52,-1,-1,-1,-1,50.0,A@t25,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,14,3,115,0,52,-1,-1,50,50,50.0,C@t25,27,,,0,True,50,detectable,True
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,15,1,121,0,52,32,32,-1,32,50.0,S_margin@t30,27,50.0,D_layer@t28,45,True,32,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,3,179,0,52,-1,-1,-1,-1,50.0,C@t20,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,33,3,267,0,52,6,6,39,6,50.0,S_margin@t30,27,50.0,V@t6,40,True,6,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,34,0,272,0,52,-1,-1,-1,-1,50.0,V@t25,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,34,1,273,0,52,-1,-1,-1,-1,50.0,V@t25,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,40,0,320,0,52,28,28,-1,28,50.0,S_margin@t30,27,50.0,V@t24,45,True,28,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,40,1,321,0,52,29,29,-1,29,49.21465968586388,D_tok@t20,27,50.0,flow_com@t28,45,True,29,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,40,2,322,0,52,28,28,-1,28,49.738219895287955,S_margin@t20,27,50.0,S_ent@t24,45,True,28,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,40,3,323,0,52,30,30,-1,30,50.0,C@t30,27,50.0,mob1_w8@t29,45,True,30,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,40,4,324,0,52,20,20,-1,20,50.0,flow_com@t20,27,50.0,flow_com@t20,45,True,20,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,40,5,325,0,52,28,28,-1,28,50.0,flow_com@t30,27,50.0,C@t24,45,True,28,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,40,6,326,0,52,-1,-1,39,39,50.0,A@t25,27,50.0,C@t35,9,True,39,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,44,2,354,0,52,-1,-1,-1,-1,50.0,A@t25,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,4,0,32,0,52,-1,-1,36,36,44.54022988505747,S_margin@t20,27,50.0,A@t32,36,True,36,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,4,1,33,0,52,-1,-1,-1,-1,50.0,flow_com@t30,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,4,2,34,0,52,-1,-1,-1,-1,46.55172413793103,S_margin@t20,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,7,1,57,0,52,-1,-1,35,35,48.275862068965516,flow_com@t25,27,50.0,S_ent@t32,45,True,35,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,7,5,61,0,52,-1,-1,40,40,50.0,flow_com@t30,27,,,0,True,40,detectable,True
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,9,0,72,0,52,-1,-1,-1,-1,48.85057471264368,C@t20,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,10,3,83,0,52,33,33,-1,33,50.0,mob1_w8@t25,27,50.0,flow_com@t30,45,True,33,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,13,2,106,0,52,-1,-1,-1,-1,42.30769230769231,flow_com@t30,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,13,5,109,0,52,-1,-1,-1,-1,50.0,C@t30,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,14,4,116,0,52,-1,-1,37,37,50.0,C@t25,27,50.0,S_margin@t33,27,True,37,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,14,5,117,0,52,34,34,49,34,48.27586206896552,mob1_w8@t25,27,50.0,V@t32,45,True,34,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,16,5,133,0,52,-1,-1,-1,-1,42.30769230769231,mob1_w8@t30,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,17,4,140,0,52,8,8,-1,8,44.827586206896555,flow_com@t20,27,50.0,C@t7,41,True,8,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,20,7,167,0,52,36,36,34,34,48.27586206896552,S_margin@t25,27,50.0,S_margin@t31,45,True,34,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,21,0,168,0,52,-1,-1,43,43,44.827586206896555,S_ent@t25,27,,,0,True,43,detectable,True
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,21,1,169,0,52,38,38,-1,38,50.0,V@t30,27,50.0,V@t34,18,True,38,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,21,2,170,0,52,-1,-1,44,44,50.0,V@t30,27,,,0,True,44,detectable,True
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,21,3,171,0,52,-1,-1,-1,-1,50.0,flow_com@t30,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,21,4,172,0,52,22,22,-1,22,50.0,mob1_w8@t30,27,50.0,C@t21,45,True,22,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,21,5,173,0,52,-1,-1,-1,-1,43.10344827586207,mob1_w8@t25,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,21,6,174,0,52,40,40,-1,40,46.55172413793103,V@t25,27,,,0,True,40,detectable,True
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,21,7,175,0,52,43,43,-1,43,50.0,C@t30,27,,,0,True,43,detectable,True
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,23,1,185,0,52,-1,-1,36,36,44.827586206896555,S_margin@t25,27,50.0,S_ent@t32,36,True,36,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,23,2,186,0,52,-1,-1,36,36,50.0,mob1_w8@t20,27,50.0,flow_com@t35,36,True,36,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,26,0,208,0,52,40,40,-1,40,44.827586206896555,flow_com@t25,27,,,0,True,40,detectable,True
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,26,4,212,0,52,-1,-1,37,37,46.55172413793103,S_ent@t25,27,50.0,S_margin@t33,27,True,37,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,26,6,214,0,52,-1,-1,-1,-1,50.0,V@t25,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,27,1,217,0,52,-1,-1,35,35,46.26436781609195,mob1_w8@t20,27,50.0,S_ent@t32,45,True,35,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,27,2,218,0,52,-1,-1,39,39,44.25287356321839,A@t20,27,50.0,A@t35,9,True,39,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,27,3,219,0,52,-1,-1,35,35,48.27586206896552,S_margin@t25,27,50.0,S_ent@t32,45,True,35,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,27,4,220,0,52,-1,-1,-1,-1,44.827586206896555,A@t20,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,27,5,221,0,52,-1,-1,-1,-1,48.27586206896552,S_margin@t25,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,27,6,222,0,52,-1,-1,-1,-1,44.827586206896555,C@t20,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,27,7,223,0,52,-1,-1,48,48,42.52873563218391,C@t20,27,,,0,True,48,detectable,True
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,29,5,237,0,52,-1,-1,46,46,50.0,mob1_w8@t30,27,,,0,True,46,detectable,True
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,29,7,239,0,52,-1,-1,-1,-1,50.0,mob1_w8@t30,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,30,1,241,0,52,-1,-1,-1,-1,44.54022988505747,mob1_w8@t20,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,30,6,246,0,52,-1,-1,32,32,44.54022988505747,mob1_w8@t20,27,50.0,flow_com@t29,45,True,32,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,33,4,268,0,52,-1,-1,-1,-1,50.0,V@t30,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,35,1,281,0,52,28,28,-1,28,50.0,V@t30,27,50.0,C@t24,45,True,28,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,35,5,285,0,52,28,28,-1,28,50.0,mob1_w8@t25,27,50.0,C@t24,45,True,28,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,37,3,299,0,52,-1,-1,-1,-1,43.103448275862064,S_margin@t25,27,,,0,False,-1,detectable,False
grid50x8,libero_long,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,40,7,327,0,52,-1,-1,-1,-1,42.30769230769231,flow_com@t30,27,,,0,False,-1,detectable,False
grid50x8,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,20,0,160,0,52,-1,-1,50,50,40.0,V@t25,18,,,0,True,50,detectable,True
grid50x8,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,20,1,161,0,52,-1,-1,33,33,43.15068493150685,V@t20,18,,,0,True,33,detectable,True
grid50x8,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,20,3,163,0,52,-1,-1,41,41,50.0,flow_com@t25,18,,,0,True,41,detectable,True
grid50x8,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,20,4,164,0,52,-1,-1,32,32,43.15068493150685,D_tok@t20,18,,,0,True,32,detectable,True
grid50x8,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,20,5,165,0,52,-1,-1,33,33,50.0,S_margin@t25,18,,,0,True,33,detectable,True
grid50x8,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,20,7,167,0,52,-1,-1,44,44,45.89041095890411,flow_com@t20,18,,,0,True,44,detectable,True
grid50x8,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,39,6,318,0,52,-1,-1,-1,-1,47.26027397260274,S_ent@t20,18,,,0,False,-1,detectable,False
grid50x8,libero_long,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,39,7,319,0,52,-1,-1,-1,-1,48.63013698630137,S_ent@t20,18,,,0,False,-1,detectable,False
grid50x8,libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket,25,6,206,0,28,23,23,-1,23,48.740554156171285,A@t8,27,,,0,True,23,detectable,True
grid50x8,libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket,34,0,272,0,28,25,25,-1,25,50.0,S_ent@t16,27,,,0,True,25,detectable,True
grid50x8,libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket,41,5,333,0,28,10,10,-1,10,50.0,mob1_w8@t12,27,50.0,V@t7,43,True,10,detectable,False
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,8,6,70,0,28,17,17,27,17,50.0,mob1_w8@t16,27,50.0,C@t15,45,True,17,detectable,False
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,13,3,107,0,28,11,11,-1,11,49.48586118251928,S_ent@t8,27,50.0,V@t9,44,True,11,detectable,False
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,14,1,113,0,28,17,17,-1,17,48.0,C@t16,27,50.0,V@t13,45,True,17,detectable,False
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,14,7,119,0,28,20,20,27,20,48.0,C@t16,27,50.0,mob1_w8@t17,18,True,20,detectable,False
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,21,7,175,0,28,21,21,-1,21,50.0,V@t16,27,50.0,C@t17,9,True,21,detectable,False
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,27,2,218,0,28,15,15,-1,15,48.714652956298195,A@t8,27,48.97172236503856,A@t11,45,True,15,detectable,False
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,28,5,229,0,28,16,16,-1,16,48.20051413881748,S_margin@t8,27,50.0,V@t14,45,True,16,detectable,False
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,30,7,247,0,28,13,13,-1,13,50.0,A@t12,27,50.0,A@t12,45,True,13,detectable,False
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,33,1,265,0,28,-1,-1,-1,-1,50.0,V@t16,27,,,0,False,-1,detectable,False
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,36,0,288,0,28,21,21,-1,21,50.0,mob1_w8@t16,27,50.0,flow_com@t17,9,True,21,detectable,False
grid50x8,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,38,3,307,0,28,15,15,-1,15,50.0,V@t8,27,50.0,S_ent@t13,45,True,15,detectable,False
grid50x8,libero_object,pick_up_the_butter_and_place_it_in_the_basket,11,2,90,0,28,17,17,-1,17,50.0,A@t8,27,50.0,mob1_w8@t14,36,True,17,detectable,False
grid50x8,libero_object,pick_up_the_butter_and_place_it_in_the_basket,11,7,95,0,28,7,7,-1,7,50.0,V@t8,27,50.0,A@t7,40,True,7,detectable,False
grid50x8,libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,8,4,68,0,28,7,7,-1,7,50.0,mob1_w8@t12,27,50.0,A@t3,40,True,7,detectable,False
grid50x8,libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,30,6,246,0,28,7,7,-1,7,50.0,C@t8,27,50.0,S_margin@t6,40,True,7,detectable,False
grid50x8,libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,34,2,274,0,28,14,14,-1,14,50.0,V@t16,27,50.0,V@t10,45,True,14,detectable,False
grid50x8,libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,47,4,380,0,28,7,7,-1,7,50.0,C@t8,27,48.734177215189874,flow_com@t3,40,True,7,detectable,False
grid50x8,libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket,47,5,381,0,28,7,7,-1,7,50.0,C@t8,27,47.21518987341773,V@t3,40,True,7,detectable,False
grid50x8,libero_object,pick_up_the_milk_and_place_it_in_the_basket,4,2,34,0,28,19,19,-1,19,50.0,flow_com@t8,27,50.0,mob1_w8@t17,36,True,19,detectable,False
grid50x8,libero_object,pick_up_the_milk_and_place_it_in_the_basket,13,4,108,0,28,-1,-1,21,21,50.0,A@t16,27,50.0,V@t17,18,True,21,detectable,False
grid50x8,libero_object,pick_up_the_milk_and_place_it_in_the_basket,13,7,111,0,28,-1,-1,23,23,50.0,V@t16,27,,,0,True,23,detectable,True
grid50x8,libero_object,pick_up_the_milk_and_place_it_in_the_basket,14,0,112,0,28,-1,-1,-1,-1,43.87755102040816,flow_com@t8,27,,,0,False,-1,detectable,False
grid50x8,libero_object,pick_up_the_milk_and_place_it_in_the_basket,14,1,113,0,28,-1,-1,-1,-1,50.0,V@t16,27,,,0,False,-1,detectable,False
grid50x8,libero_object,pick_up_the_milk_and_place_it_in_the_basket,14,4,116,0,28,-1,-1,-1,-1,44.38775510204081,S_margin@t8,27,,,0,False,-1,detectable,False
grid50x8,libero_object,pick_up_the_milk_and_place_it_in_the_basket,14,7,119,0,28,-1,-1,-1,-1,46.666666666666664,mob1_w8@t16,27,,,0,False,-1,detectable,False
grid50x8,libero_object,pick_up_the_milk_and_place_it_in_the_basket,39,4,316,0,28,-1,-1,-1,-1,49.72527472527473,A@t12,27,,,0,False,-1,detectable,False
grid50x8,libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,25,4,204,0,28,7,7,-1,7,50.0,mob1_w8@t12,27,50.0,S_ent@t7,40,True,7,detectable,False
grid50x8,libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,34,0,272,0,28,16,16,-1,16,50.0,V@t8,27,50.0,V@t12,45,True,16,detectable,False
grid50x8,libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket,34,7,279,0,28,10,10,-1,10,50.0,mob1_w8@t16,27,50.0,A@t6,43,True,10,detectable,False
grid50x8,libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket,34,4,276,0,28,21,21,-1,21,50.0,S_margin@t16,27,50.0,V@t17,18,True,21,detectable,False
grid50x8,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,2,3,19,0,28,10,10,-1,10,50.0,V@t8,27,50.0,D_tok@t6,43,True,10,detectable,False
grid50x8,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,28,2,226,0,28,17,17,-1,17,50.0,S_margin@t16,27,50.0,A@t15,45,True,17,detectable,False
