task,suite,query,method,auc,failures,successes
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,7,recovery_confirm2,0.12617220801364024,9,391
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,7,recent4_confirm2,0.12617220801364024,9,391
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,7,selected,0.9820971867007673,9,391
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,8,v82_reference,0.988020365378856,9,371
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,8,recent4,0.988020365378856,9,371
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,8,absolute_gate,0.988020365378856,9,371
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,8,recovery,0.988020365378856,9,371
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,8,recovery_fixed,0.988020365378856,9,371
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,8,recovery_confirm2,0.9802336028751123,9,371
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,8,recovery_confirm3,0.132973944294699,9,371
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,8,reference_confirm3,0.132973944294699,9,371
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,8,recent4_confirm2,0.9802336028751123,9,371
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,8,selected,0.9889188379754418,9,371
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,9,v82_reference,0.910394265232975,9,155
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,9,recent4,0.910394265232975,9,155
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,9,absolute_gate,0.910394265232975,9,155
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,9,recovery,0.910394265232975,9,155
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,9,recovery_fixed,0.9118279569892473,9,155
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,9,recovery_confirm2,0.9741935483870968,9,155
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,9,recovery_confirm3,0.9627240143369176,9,155
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,9,reference_confirm3,0.9627240143369176,9,155
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,9,recent4_confirm2,0.9741935483870968,9,155
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,9,selected,0.910394265232975,9,155
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,10,v82_reference,0.5416666666666666,9,8
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,10,recent4,0.5416666666666666,9,8
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,10,absolute_gate,0.5416666666666666,9,8
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,10,recovery,0.5416666666666666,9,8
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,10,recovery_fixed,0.5416666666666666,9,8
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,10,recovery_confirm2,0.375,9,8
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,10,recovery_confirm3,0.5555555555555556,9,8
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,10,reference_confirm3,0.5555555555555556,9,8
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,10,recent4_confirm2,0.375,9,8
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,10,selected,0.5416666666666666,9,8
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,11,v82_reference,0.18518518518518517,9,6
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,11,recent4,0.18518518518518517,9,6
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,11,absolute_gate,0.18518518518518517,9,6
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,11,recovery,0.18518518518518517,9,6
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,11,recovery_fixed,0.18518518518518517,9,6
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,11,recovery_confirm2,0.3148148148148148,9,6
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,11,recovery_confirm3,0.16666666666666666,9,6
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,11,reference_confirm3,0.16666666666666666,9,6
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,11,recent4_confirm2,0.3148148148148148,9,6
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,11,selected,0.18518518518518517,9,6
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,12,v82_reference,0.12962962962962962,9,6
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,12,recent4,0.12962962962962962,9,6
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,12,absolute_gate,0.12962962962962962,9,6
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,12,recovery,0.12962962962962962,9,6
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,12,recovery_fixed,0.12962962962962962,9,6
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,12,recovery_confirm2,0.12962962962962962,9,6
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,12,recovery_confirm3,0.25925925925925924,9,6
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,12,reference_confirm3,0.25925925925925924,9,6
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,12,recent4_confirm2,0.12962962962962962,9,6
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,12,selected,0.12962962962962962,9,6
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,13,v82_reference,0.24444444444444444,9,5
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,13,recent4,0.24444444444444444,9,5
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,13,absolute_gate,0.24444444444444444,9,5
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,13,recovery,0.24444444444444444,9,5
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,13,recovery_fixed,0.24444444444444444,9,5
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,13,recovery_confirm2,0.24444444444444444,9,5
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,13,recovery_confirm3,0.2222222222222222,9,5
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,13,reference_confirm3,0.2222222222222222,9,5
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,13,recent4_confirm2,0.24444444444444444,9,5
libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,13,selected,0.24444444444444444,9,5
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,7,v82_reference,0.12030075187969924,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,7,recent4,0.12030075187969924,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,7,absolute_gate,0.12030075187969924,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,7,recovery,0.12030075187969924,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,7,recovery_fixed,0.3157894736842105,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,7,recovery_confirm2,0.5664160401002506,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,7,recent4_confirm2,0.5664160401002506,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,7,selected,0.14786967418546365,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,8,v82_reference,0.02756892230576441,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,8,recent4,0.02756892230576441,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,8,absolute_gate,0.02756892230576441,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,8,recovery,0.02756892230576441,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,8,recovery_fixed,0.022556390977443608,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,8,recovery_confirm2,0.047619047619047616,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,8,recovery_confirm3,0.5664160401002506,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,8,reference_confirm3,0.5664160401002506,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,8,recent4_confirm2,0.047619047619047616,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,8,selected,0.06516290726817042,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,9,v82_reference,0.11027568922305764,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,9,recent4,0.11027568922305764,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,9,absolute_gate,0.11027568922305764,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,9,recovery,0.11027568922305764,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,9,recovery_fixed,0.11027568922305764,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,9,recovery_confirm2,0.03007518796992481,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,9,recovery_confirm3,0.05012531328320802,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,9,reference_confirm3,0.05012531328320802,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,9,recent4_confirm2,0.03007518796992481,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,9,selected,0.16541353383458646,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,10,v82_reference,0.05513784461152882,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,10,recent4,0.05513784461152882,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,10,absolute_gate,0.05513784461152882,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,10,recovery,0.05513784461152882,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,10,recovery_fixed,0.045112781954887216,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,10,recovery_confirm2,0.11027568922305764,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,10,recovery_confirm3,0.03007518796992481,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,10,reference_confirm3,0.03007518796992481,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,10,recent4_confirm2,0.11027568922305764,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,10,selected,0.09774436090225563,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,11,v82_reference,0.010025062656641603,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,11,recent4,0.010025062656641603,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,11,absolute_gate,0.010025062656641603,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,11,recovery,0.010025062656641603,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,11,recovery_fixed,0.007518796992481203,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,11,recovery_confirm2,0.05513784461152882,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,11,recovery_confirm3,0.11027568922305764,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,11,reference_confirm3,0.11027568922305764,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,11,recent4_confirm2,0.05513784461152882,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,11,selected,0.020050125313283207,1,399
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,12,v82_reference,0.006153846153846154,1,325
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,12,recent4,0.006153846153846154,1,325
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,12,absolute_gate,0.006153846153846154,1,325
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,12,recovery,0.006153846153846154,1,325
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,12,recovery_fixed,0.006153846153846154,1,325
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,12,recovery_confirm2,0.012307692307692308,1,325
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,12,recovery_confirm3,0.06769230769230769,1,325
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,12,reference_confirm3,0.06769230769230769,1,325
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,12,recent4_confirm2,0.012307692307692308,1,325
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,12,selected,0.015384615384615385,1,325
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,13,v82_reference,0.011976047904191617,1,167
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,13,recent4,0.011976047904191617,1,167
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,13,absolute_gate,0.011976047904191617,1,167
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,13,recovery,0.011976047904191617,1,167
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,13,recovery_fixed,0.011976047904191617,1,167
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,13,recovery_confirm2,0.011976047904191617,1,167
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,13,recovery_confirm3,0.023952095808383235,1,167
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,13,reference_confirm3,0.023952095808383235,1,167
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,13,recent4_confirm2,0.011976047904191617,1,167
libero_goal/put_the_wine_bottle_on_the_rack,libero_goal,13,selected,0.029940119760479042,1,167
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,7,v82_reference,0.47869674185463656,1,399
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,7,recent4,0.47869674185463656,1,399
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,7,absolute_gate,0.8446115288220551,1,399
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,7,recovery,0.8446115288220551,1,399
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,7,recovery_fixed,0.8822055137844611,1,399
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,7,recovery_confirm2,0.38847117794486213,1,399
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,7,recent4_confirm2,0.3082706766917293,1,399
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,7,selected,0.568922305764411,1,399
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,8,v82_reference,0.45363408521303256,1,399
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,8,recent4,0.45363408521303256,1,399
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,8,absolute_gate,0.5914786967418546,1,399
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,8,recovery,0.5914786967418546,1,399
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,8,recovery_fixed,0.5739348370927319,1,399
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,8,recovery_confirm2,0.8421052631578947,1,399
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,8,recovery_confirm3,0.39097744360902253,1,399
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,8,reference_confirm3,0.3082706766917293,1,399
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,8,recent4_confirm2,0.5538847117794486,1,399
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,8,selected,0.5012531328320802,1,399
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,9,v82_reference,0.5629139072847682,1,151
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,9,recent4,0.5629139072847682,1,151
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,9,absolute_gate,0.6357615894039735,1,151
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,9,recovery,0.6357615894039735,1,151
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,9,recovery_fixed,0.6423841059602649,1,151
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,9,recovery_confirm2,0.7682119205298014,1,151
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,9,recovery_confirm3,0.8609271523178808,1,151
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,9,reference_confirm3,0.6225165562913907,1,151
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,9,recent4_confirm2,0.5761589403973509,1,151
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,9,selected,0.5960264900662252,1,151
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,10,v82_reference,1.0,1,10
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,10,recent4,1.0,1,10
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,10,absolute_gate,1.0,1,10
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,10,recovery,1.0,1,10
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,10,recovery_fixed,1.0,1,10
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,10,recovery_confirm2,1.0,1,10
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,10,recovery_confirm3,1.0,1,10
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,10,reference_confirm3,1.0,1,10
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,10,recent4_confirm2,1.0,1,10
libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,libero_goal,10,selected,1.0,1,10
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,7,v82_reference,0.55239898989899,4,396
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,7,recent4,0.55239898989899,4,396
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,7,absolute_gate,0.553030303030303,4,396
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,7,recovery,0.553030303030303,4,396
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,7,recovery_fixed,0.5555555555555556,4,396
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,7,recovery_confirm2,0.43876262626262624,4,396
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,7,recent4_confirm2,0.43876262626262624,4,396
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,7,selected,0.5580808080808081,4,396
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,8,v82_reference,0.5498737373737373,4,396
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,8,recent4,0.5498737373737373,4,396
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,8,absolute_gate,0.5498737373737373,4,396
libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,8,recovery,0.5498737373737373,4,396
