global_row,failure,suite,task,length,first_alarm,first_watch,last_state,alarm_entries,signal_clearances,alarm_clearances,first_alarm_clearance
14060,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,24,-1,-1,NORMAL,0,0,0,-1
14061,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14062,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14063,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14064,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14065,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14066,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14067,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14068,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14069,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14070,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14071,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14072,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14073,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14074,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14075,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14076,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14077,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14078,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14079,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14080,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14081,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14082,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14083,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14084,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14085,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14086,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14087,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14088,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,28,-1,-1,NORMAL,0,0,0,-1
14089,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,24,-1,-1,NORMAL,0,0,0,-1
14090,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,30,-1,-1,NORMAL,0,0,0,-1
14091,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,24,-1,-1,NORMAL,0,0,0,-1
14092,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,24,-1,-1,NORMAL,0,0,0,-1
14093,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,25,-1,-1,NORMAL,0,0,0,-1
14094,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,25,-1,-1,NORMAL,0,0,0,-1
14095,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,24,-1,-1,NORMAL,0,0,0,-1
14096,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14097,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14098,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14099,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14100,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14101,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14102,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14103,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14104,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,21,-1,-1,NORMAL,0,0,0,-1
14105,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14106,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,21,-1,-1,NORMAL,0,0,0,-1
14107,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,21,-1,-1,NORMAL,0,0,0,-1
14108,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,21,-1,-1,NORMAL,0,0,0,-1
14109,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,21,-1,-1,NORMAL,0,0,0,-1
14110,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,21,-1,-1,NORMAL,0,0,0,-1
14111,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,21,-1,-1,NORMAL,0,0,0,-1
14112,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14113,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14114,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14115,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,21,-1,-1,NORMAL,0,0,0,-1
14116,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14117,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14118,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14119,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14120,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,24,-1,-1,NORMAL,0,0,0,-1
14121,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14122,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,38,-1,-1,NORMAL,0,0,0,-1
14123,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14124,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,25,-1,-1,NORMAL,0,0,0,-1
14125,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,31,-1,-1,NORMAL,0,0,0,-1
14126,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14127,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,28,-1,-1,NORMAL,0,0,0,-1
14128,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14129,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,24,-1,-1,NORMAL,0,0,0,-1
14130,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14131,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,24,-1,-1,NORMAL,0,0,0,-1
14132,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14133,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14134,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14135,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14136,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14137,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14138,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,21,-1,-1,NORMAL,0,0,0,-1
14139,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,21,-1,-1,NORMAL,0,0,0,-1
14140,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,21,-1,-1,NORMAL,0,0,0,-1
14141,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,21,-1,-1,NORMAL,0,0,0,-1
14142,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14143,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14144,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,24,-1,-1,NORMAL,0,0,0,-1
14145,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14146,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,24,-1,-1,NORMAL,0,0,0,-1
14147,True,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,52,-1,32,NORMAL,0,1,0,-1
14148,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,24,-1,-1,NORMAL,0,0,0,-1
14149,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14150,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14151,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14152,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14153,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14154,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14155,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14156,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14157,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,24,-1,-1,NORMAL,0,0,0,-1
14158,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14159,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14160,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,24,-1,-1,NORMAL,0,0,0,-1
14161,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14162,True,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,52,-1,30,WATCH,0,0,0,-1
14163,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14164,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14165,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14166,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14167,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14168,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14169,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14170,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,21,-1,-1,NORMAL,0,0,0,-1
14171,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,24,-1,-1,NORMAL,0,0,0,-1
14172,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14173,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,21,-1,-1,NORMAL,0,0,0,-1
14174,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,21,-1,-1,NORMAL,0,0,0,-1
14175,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14176,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14177,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14178,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,21,-1,-1,NORMAL,0,0,0,-1
14179,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,24,-1,-1,NORMAL,0,0,0,-1
14180,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14181,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,21,-1,-1,NORMAL,0,0,0,-1
14182,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14183,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,21,-1,-1,NORMAL,0,0,0,-1
14184,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14185,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,25,-1,-1,NORMAL,0,0,0,-1
14186,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,24,-1,-1,NORMAL,0,0,0,-1
14187,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14188,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,24,-1,-1,NORMAL,0,0,0,-1
14189,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,25,-1,-1,NORMAL,0,0,0,-1
14190,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,-1,-1,NORMAL,0,0,0,-1
14191,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,24,-1,-1,NORMAL,0,0,0,-1
14192,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14193,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14194,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14195,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14196,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14197,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14198,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14199,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
14200,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,21,-1,-1,NORMAL,0,0,0,-1
14201,False,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,-1,-1,NORMAL,0,0,0,-1
