representation,direction,quantile,mode,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift,quantity,family
L3,high,0.95,global,11,52,0.022587268993839837,0.0036330608537693005,0.1746031746031746,4,52,0.07142857142857142,0.36363636363636365,0.13475914802696914,1.2956684363144795,mobility_s6,primary_step_mobility
L3,high,0.96,per_task,26,30,0.053388090349075976,0.0020959966464053656,0.4642857142857143,18,29,0.3829787234042553,0.6923076923076923,0.16281863317416434,2.8515514793019774,mobility_s6,primary_step_mobility
L3,high,0.96,global,8,45,0.01642710472279261,0.0031439949696080486,0.1509433962264151,4,45,0.08163265306122448,0.5,0.10144573435275965,1.4879225547477044,mobility_s6,primary_step_mobility
L3,high,0.975,per_task,21,16,0.043121149897330596,0.0011178648780828617,0.5675675675675675,15,15,0.5,0.7142857142857143,0.1943572633461146,2.9202282322571804,mobility_s6,primary_step_mobility
L3,high,0.975,global,6,30,0.012320328542094456,0.0020959966464053656,0.16666666666666666,4,30,0.11764705882352941,0.6666666666666666,0.09851859929476865,1.6917279362447926,mobility_s6,primary_step_mobility
L3,high,0.98,per_task,17,9,0.03490759753593429,0.0006287989939216097,0.6538461538461539,13,8,0.6190476190476191,0.7647058823529411,0.20621286654163246,3.170734032321637,mobility_s6,primary_step_mobility
L3,high,0.98,global,6,27,0.012320328542094456,0.0018863969817648292,0.18181818181818182,4,27,0.12903225806451613,0.6666666666666666,0.10337136867315436,1.7588833750771473,mobility_s6,primary_step_mobility
L3,high,0.99,per_task,7,1,0.014373716632443531,6.986655488017886e-05,0.875,6,0,1.0,0.8571428571428571,0.24091067732641108,3.6320515541719147,mobility_s6,primary_step_mobility
L3,high,0.99,global,3,22,0.006160164271047228,0.001537064207363935,0.12,2,22,0.08333333333333333,0.6666666666666666,0.059422103636295756,2.0194505521797534,mobility_s6,primary_step_mobility
L3,high,0.995,per_task,2,1,0.004106776180698152,6.986655488017886e-05,0.6666666666666666,1,0,1.0,0.5,0.48836659275683664,1.3650947393910042,mobility_s6,primary_step_mobility
L3,high,0.995,global,1,11,0.002053388090349076,0.0007685321036819675,0.08333333333333333,1,11,0.08333333333333333,1.0,0.05154100880693905,1.6168355114173478,mobility_s6,primary_step_mobility
L4,low,0.5,per_task,124,119,0.2546201232032854,0.008314120030741284,0.5102880658436214,37,113,0.24666666666666667,0.29838709677419356,0.3877286605409288,1.316095810744832,mobility_s6,primary_step_mobility
L4,low,0.5,global,246,3499,0.5051334702258727,0.24446307552574584,0.06568758344459279,218,3475,0.059030598429461144,0.8861788617886179,0.045456849822675,1.445053577202048,mobility_s6,primary_step_mobility
L4,low,0.6,per_task,111,58,0.22792607802874743,0.004052260183050374,0.6568047337278107,24,54,0.3076923076923077,0.21621621621621623,0.5179696312647165,1.2680371475140408,mobility_s6,primary_step_mobility
L4,low,0.6,global,204,2729,0.4188911704312115,0.1906658282680081,0.06955335833617457,187,2720,0.06432748538011696,0.9166666666666666,0.04302831265983261,1.616455632040235,mobility_s6,primary_step_mobility
L4,low,0.7,per_task,94,23,0.19301848049281314,0.0016069307622441137,0.8034188034188035,17,21,0.4473684210526316,0.18085106382978725,0.6539704388228114,1.2285246484000236,mobility_s6,primary_step_mobility
L4,low,0.7,global,145,2039,0.29774127310061604,0.1424579054006847,0.06639194139194139,137,2021,0.06348470806302131,0.9448275862068966,0.04181019434001677,1.5879366848194079,mobility_s6,primary_step_mobility
L4,low,0.75,per_task,90,18,0.18480492813141683,0.0012575979878432194,0.8333333333333334,13,16,0.4482758620689655,0.14444444444444443,0.7041371456194235,1.1834815682110578,mobility_s6,primary_step_mobility
L4,low,0.75,global,119,1726,0.24435318275154005,0.12058967372318871,0.06449864498644986,112,1718,0.06120218579234973,0.9411764705882353,0.039227514187346164,1.6442195311793564,mobility_s6,primary_step_mobility
L4,low,0.8,per_task,84,12,0.17248459958932238,0.0008383986585621463,0.875,13,10,0.5652173913043478,0.15476190476190477,0.7294917011177703,1.1994653244982407,mobility_s6,primary_step_mobility
L4,low,0.8,global,91,1481,0.1868583162217659,0.10347236777754489,0.05788804071246819,75,1449,0.04921259842519685,0.8241758241758241,0.04991816212868844,1.159658894556925,mobility_s6,primary_step_mobility
L4,low,0.85,per_task,72,8,0.14784394250513347,0.0005589324390414309,0.9,11,6,0.6470588235294118,0.1527777777777778,0.7428094601402788,1.211616233091641,mobility_s6,primary_step_mobility
L4,low,0.85,global,79,1142,0.162217659137577,0.07978760567316426,0.0647010647010647,47,1114,0.040482342807924204,0.5949367088607594,0.06822345468765546,0.9483698091409006,mobility_s6,primary_step_mobility
L4,low,0.9,per_task,60,3,0.12320328542094455,0.00020959966464053657,0.9523809523809523,9,1,0.9,0.15,0.7899511401078855,1.2056200744907888,mobility_s6,primary_step_mobility
L4,low,0.9,global,32,512,0.06570841889117043,0.035771676098651575,0.058823529411764705,10,503,0.01949317738791423,0.3125,0.08660569252817543,0.6792108889681546,mobility_s6,primary_step_mobility
L4,low,0.925,per_task,55,3,0.11293634496919917,0.00020959966464053657,0.9482758620689655,8,1,0.8888888888888888,0.14545454545454545,0.7870208066511778,1.204893001627159,mobility_s6,primary_step_mobility
L4,low,0.925,global,17,220,0.03490759753593429,0.015370642073639348,0.07172995780590717,6,217,0.026905829596412557,0.35294117647058826,0.08745919325054251,0.8201534354475907,mobility_s6,primary_step_mobility
L4,low,0.95,per_task,44,3,0.09034907597535935,0.00020959966464053657,0.9361702127659575,7,1,0.875,0.1590909090909091,0.7817701672221706,1.1975005596496597,mobility_s6,primary_step_mobility
L4,low,0.95,global,11,80,0.022587268993839837,0.005589324390414309,0.12087912087912088,0,78,0.0,0.0,0.13669581223679284,0.8842927877682653,mobility_s6,primary_step_mobility
L4,low,0.96,per_task,37,2,0.07597535934291581,0.00013973310976035772,0.9487179487179487,5,1,0.8333333333333334,0.13513513513513514,0.7783317903900179,1.2189119864197648,mobility_s6,primary_step_mobility
L4,low,0.96,global,7,48,0.014373716632443531,0.003353594634248585,0.12727272727272726,0,48,0.0,0.0,0.12758743740617642,0.9975333767975347,mobility_s6,primary_step_mobility
L4,low,0.975,per_task,29,0,0.059548254620123205,0.0,1.0,2,0,1.0,0.06896551724137931,0.8406917287426413,1.1894966559212186,mobility_s6,primary_step_mobility
L4,low,0.975,global,4,15,0.008213552361396304,0.0010479983232026828,0.21052631578947367,0,15,0.0,0.0,0.192900886012296,1.0913703930631724,mobility_s6,primary_step_mobility
L4,low,0.98,per_task,26,0,0.053388090349075976,0.0,1.0,1,0,1.0,0.038461538461538464,0.8707124523362629,1.1484847808445113,mobility_s6,primary_step_mobility
L4,low,0.98,global,4,4,0.008213552361396304,0.00027946621952071543,0.5,0,4,0.0,0.0,0.4142428906641796,1.2070213183340843,mobility_s6,primary_step_mobility
L4,low,0.99,per_task,14,0,0.028747433264887063,0.0,1.0,1,0,1.0,0.07142857142857142,0.8620803905205155,1.1599846267193363,mobility_s6,primary_step_mobility
L4,low,0.99,global,2,1,0.004106776180698152,6.986655488017886e-05,0.6666666666666666,0,1,0.0,0.0,0.5623431122362432,1.1855158392810483,mobility_s6,primary_step_mobility
L4,low,0.995,per_task,10,0,0.02053388090349076,0.0,1.0,1,0,1.0,0.1,0.8340311907965183,1.1989959260935765,mobility_s6,primary_step_mobility
L4,low,0.995,global,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,0.864406779661017,1.156862745098039,mobility_s6,primary_step_mobility
L4,high,0.5,per_task,99,604,0.2032854209445585,0.04219939914762803,0.14082503556187767,71,594,0.10676691729323308,0.7171717171717171,0.06605952167026202,2.1317901189901107,mobility_s6,primary_step_mobility
L4,high,0.5,global,162,4564,0.3326488706365503,0.3188709564731363,0.03427845958527296,147,4547,0.03131657435023434,0.9074074074074074,0.03910926986019198,0.8764791495165154,mobility_s6,primary_step_mobility
L4,high,0.6,per_task,78,418,0.1601642710472279,0.029204219939914764,0.15725806451612903,48,410,0.10480349344978165,0.6153846153846154,0.0759091502791691,2.071661505072645,mobility_s6,primary_step_mobility
L4,high,0.6,global,147,4109,0.30184804928131415,0.28708167400265494,0.03453947368421053,134,4099,0.031656035908339236,0.9115646258503401,0.03657631943485431,0.9443124463555831,mobility_s6,primary_step_mobility
L4,high,0.7,per_task,59,267,0.12114989733059549,0.018654370153007756,0.18098159509202455,37,260,0.12457912457912458,0.6271186440677966,0.08198505093398034,2.2074950619688294,mobility_s6,primary_step_mobility
L4,high,0.7,global,130,3676,0.2669404517453799,0.25682945573953747,0.03415659485023647,122,3674,0.0321390937829294,0.9384615384615385,0.03538112377414881,0.9653903326607438,mobility_s6,primary_step_mobility
L4,high,0.75,per_task,51,211,0.10472279260780287,0.014741843079717739,0.1946564885496183,32,205,0.1350210970464135,0.6274509803921569,0.08815892625922764,2.208017915023591,mobility_s6,primary_step_mobility
L4,high,0.75,global,97,2509,0.19917864476386038,0.17529518619436876,0.037221795855717575,82,2508,0.03166023166023166,0.845360824742268,0.03894633064302744,0.9557202242461164,mobility_s6,primary_step_mobility
L4,high,0.8,per_task,49,152,0.10061601642710473,0.010619716341787187,0.24378109452736318,31,147,0.17415730337078653,0.6326530612244898,0.10257295692965618,2.376660494388853,mobility_s6,primary_step_mobility
L4,high,0.8,global,63,1303,0.1293634496919918,0.09103612100887305,0.046120058565153735,52,1301,0.038433111603843315,0.8253968253968254,0.04058421954098651,1.1364037324550866,mobility_s6,primary_step_mobility
L4,high,0.85,per_task,42,108,0.08624229979466119,0.007545587927059317,0.28,26,104,0.2,0.6190476190476191,0.11043567791734522,2.535412515958511,mobility_s6,primary_step_mobility
L4,high,0.85,global,37,658,0.07597535934291581,0.04597219311115769,0.053237410071942444,30,658,0.0436046511627907,0.8108108108108109,0.042496755499007846,1.2527405785880608,mobility_s6,primary_step_mobility
L4,high,0.9,per_task,34,60,0.06981519507186858,0.004191993292810731,0.3617021276595745,20,57,0.2597402597402597,0.5882352941176471,0.14815353331824868,2.441400617038285,mobility_s6,primary_step_mobility
L4,high,0.9,global,16,276,0.03285420944558522,0.019283169146929364,0.0547945205479452,12,276,0.041666666666666664,0.75,0.046515184015474706,1.1779921268228482,mobility_s6,primary_step_mobility
L4,high,0.925,per_task,28,45,0.057494866529774126,0.0031439949696080486,0.3835616438356164,18,43,0.29508196721311475,0.6428571428571429,0.13895202770674672,2.7603889642050388,mobility_s6,primary_step_mobility
L4,high,0.925,global,12,170,0.024640657084188913,0.011877314329630406,0.06593406593406594,10,169,0.055865921787709494,0.8333333333333334,0.04969694245309205,1.3267227857387762,mobility_s6,primary_step_mobility
L4,high,0.95,per_task,23,31,0.04722792607802875,0.0021658632012855447,0.42592592592592593,17,29,0.3695652173913043,0.7391304347826086,0.1297446963765136,3.2828002825634353,mobility_s6,primary_step_mobility
L4,high,0.95,global,7,94,0.014373716632443531,0.006567456158736813,0.06930693069306931,5,93,0.05102040816326531,0.7142857142857143,0.05416474082874013,1.279558059960192,mobility_s6,primary_step_mobility
L4,high,0.96,per_task,18,25,0.03696098562628337,0.0017466638720044715,0.4186046511627907,13,23,0.3611111111111111,0.7222222222222222,0.13645082026454464,3.067806044340511,mobility_s6,primary_step_mobility
L4,high,0.96,global,6,64,0.012320328542094456,0.004471459512331447,0.08571428571428572,5,64,0.07246376811594203,0.8333333333333334,0.05074353496916161,1.6891666251942614,mobility_s6,primary_step_mobility
L4,high,0.975,per_task,14,9,0.028747433264887063,0.0006287989939216097,0.6086956521739131,11,8,0.5789473684210527,0.7857142857142857,0.17891402151084942,3.402168522253028,mobility_s6,primary_step_mobility
L4,high,0.975,global,2,33,0.004106776180698152,0.002305596311045902,0.05714285714285714,2,33,0.05714285714285714,1.0,0.04203799166283605,1.35931463142124,mobility_s6,primary_step_mobility
L4,high,0.98,per_task,11,3,0.022587268993839837,0.00020959966464053657,0.7857142857142857,10,2,0.8333333333333334,0.9090909090909091,0.13580977731606833,5.7854029455162355,mobility_s6,primary_step_mobility
L4,high,0.98,global,2,26,0.004106776180698152,0.0018165304268846503,0.07142857142857142,2,26,0.07142857142857142,1.0,0.04319318841804637,1.6536999014114955,mobility_s6,primary_step_mobility
L4,high,0.99,per_task,3,2,0.006160164271047228,0.00013973310976035772,0.6,3,1,0.75,1.0,0.11303837464410207,5.307931946908136,mobility_s6,primary_step_mobility
L4,high,0.99,global,1,6,0.002053388090349076,0.00041919932928107315,0.14285714285714285,1,6,0.14285714285714285,1.0,0.04238727776397255,3.370283499983704,mobility_s6,primary_step_mobility
L4,high,0.995,per_task,2,2,0.004106776180698152,0.00013973310976035772,0.5,2,1,0.6666666666666666,1.0,0.12582466733425382,3.97378360374876,mobility_s6,primary_step_mobility
L4,high,0.995,global,1,1,0.002053388090349076,6.986655488017886e-05,0.5,1,1,0.5,1.0,0.05189395118674062,9.635034306806736,mobility_s6,primary_step_mobility
L5,low,0.5,per_task,145,82,0.29774127310061604,0.0057290575001746665,0.6387665198237885,35,77,0.3125,0.2413793103448276,0.49912176176618767,1.2797809447607638,mobility_s6,primary_step_mobility
L5,low,0.5,global,256,2318,0.5256673511293635,0.1619506742122546,0.09945609945609946,225,2307,0.08886255924170616,0.87890625,0.05664977149149034,1.7556310791304652,mobility_s6,primary_step_mobility
L5,low,0.6,per_task,133,42,0.2731006160164271,0.002934395304967512,0.76,31,39,0.44285714285714284,0.23308270676691728,0.5821375384067287,1.3055334003714465,mobility_s6,primary_step_mobility
L5,low,0.6,global,198,1876,0.406570841889117,0.13106965695521555,0.09546769527483125,164,1857,0.08114794656110837,0.8282828282828283,0.06222067882096907,1.5343403042825299,mobility_s6,primary_step_mobility
L5,low,0.7,per_task,121,21,0.24845995893223818,0.001467197652483756,0.852112676056338,26,19,0.5777777777777777,0.21487603305785125,0.6691072803600859,1.2735068068572892,mobility_s6,primary_step_mobility
L5,low,0.7,global,163,1491,0.3347022587268994,0.10417103332634668,0.09854897218863362,115,1484,0.07191994996873045,0.7055214723926381,0.07000685863377036,1.4077045322684274,mobility_s6,primary_step_mobility
L5,low,0.75,per_task,111,7,0.22792607802874743,0.000489065884161252,0.940677966101695,23,5,0.8214285714285714,0.2072072072072072,0.7474010536739537,1.2585986619602176,mobility_s6,primary_step_mobility
L5,low,0.75,global,134,1298,0.2751540041067762,0.09068678823447215,0.0935754189944134,78,1287,0.05714285714285714,0.582089552238806,0.07835271790182759,1.1942842762858485,mobility_s6,primary_step_mobility
L5,low,0.8,per_task,107,3,0.21971252566735114,0.00020959966464053657,0.9727272727272728,22,1,0.9565217391304348,0.205607476635514,0.7696787973802973,1.2638093657225293,mobility_s6,primary_step_mobility
L5,low,0.8,global,107,1129,0.21971252566735114,0.07887934045972193,0.08656957928802589,54,1118,0.04607508532423208,0.5046728971962616,0.08149859872662295,1.06222169019633,mobility_s6,primary_step_mobility
L5,low,0.85,per_task,101,2,0.20739219712525667,0.00013973310976035772,0.9805825242718447,21,0,1.0,0.2079207920792079,0.7779203282815057,1.2605179330356844,mobility_s6,primary_step_mobility
L5,low,0.85,global,81,988,0.16632443531827515,0.06902815622161672,0.07577174929840973,33,980,0.03257650542941757,0.4074074074074074,0.08505912506021199,0.8908127052185421,mobility_s6,primary_step_mobility
L5,low,0.9,per_task,84,2,0.17248459958932238,0.00013973310976035772,0.9767441860465116,17,0,1.0,0.20238095238095238,0.7664101664722424,1.2744405395121896,mobility_s6,primary_step_mobility
L5,low,0.9,global,47,730,0.09650924024640657,0.05100258506253057,0.06048906048906049,9,722,0.012311901504787962,0.19148936170212766,0.0902056764242258,0.6705682268218703,mobility_s6,primary_step_mobility
L5,low,0.925,per_task,72,2,0.14784394250513347,0.00013973310976035772,0.972972972972973,17,0,1.0,0.2361111111111111,0.7317185736883915,1.329709273428013,mobility_s6,primary_step_mobility
L5,low,0.925,global,26,343,0.053388090349075976,0.023964228323901347,0.07046070460704607,3,339,0.008771929824561403,0.11538461538461539,0.09745889355475183,0.7229787045290192,mobility_s6,primary_step_mobility
L5,low,0.95,per_task,61,2,0.12525667351129363,0.00013973310976035772,0.9682539682539683,14,0,1.0,0.22950819672131148,0.7294999967431351,1.32728440380638,mobility_s6,primary_step_mobility
L5,low,0.95,global,12,77,0.024640657084188913,0.0053797247257737725,0.1348314606741573,2,77,0.02531645569620253,0.16666666666666666,0.12186232464690905,1.1064244922688433,mobility_s6,primary_step_mobility
L5,low,0.96,per_task,51,2,0.10472279260780287,0.00013973310976035772,0.9622641509433962,13,0,1.0,0.2549019607843137,0.7214505119428987,1.3337909323149215,mobility_s6,primary_step_mobility
L5,low,0.96,global,7,36,0.014373716632443531,0.0025151959756864388,0.16279069767441862,0,36,0.0,0.0,0.1575182009929761,1.033472301284584,mobility_s6,primary_step_mobility
L5,low,0.975,per_task,32,2,0.06570841889117043,0.00013973310976035772,0.9411764705882353,2,0,1.0,0.0625,0.8442961514017584,1.1147468444877187,mobility_s6,primary_step_mobility
L5,low,0.975,global,4,7,0.008213552361396304,0.000489065884161252,0.36363636363636365,0,7,0.0,0.0,0.2963777279053675,1.2269355265199673,mobility_s6,primary_step_mobility
L5,low,0.98,per_task,31,1,0.06365503080082136,6.986655488017886e-05,0.96875,1,0,1.0,0.03225806451612903,0.8530515914813201,1.1356288525501372,mobility_s6,primary_step_mobility
L5,low,0.98,global,2,3,0.004106776180698152,0.00020959966464053657,0.4,0,3,0.0,0.0,0.33775958074025547,1.1842743264997382,mobility_s6,primary_step_mobility
L5,low,0.99,per_task,14,0,0.028747433264887063,0.0,1.0,1,0,1.0,0.07142857142857142,0.8015105489331571,1.247644215451737,mobility_s6,primary_step_mobility
L5,low,0.99,global,1,0,0.002053388090349076,0.0,1.0,0,0,0.0,0.0,1.0,1.0,mobility_s6,primary_step_mobility
L5,low,0.995,per_task,10,0,0.02053388090349076,0.0,1.0,1,0,1.0,0.1,0.8078079207664477,1.2379180425108987,mobility_s6,primary_step_mobility
L5,low,0.995,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,mobility_s6,primary_step_mobility
L5,high,0.5,per_task,75,321,0.1540041067761807,0.022427164116537415,0.1893939393939394,48,315,0.1322314049586777,0.64,0.09878480560301352,1.9172375573127793,mobility_s6,primary_step_mobility
L5,high,0.5,global,154,3604,0.3162217659137577,0.2517990637881646,0.04097924427887174,122,3593,0.03283983849259758,0.7922077922077922,0.04329916153077042,0.9464211968573563,mobility_s6,primary_step_mobility
L5,high,0.6,per_task,58,227,0.11909650924024641,0.0158597079578006,0.20350877192982456,36,219,0.1411764705882353,0.6206896551724138,0.11099712201730713,1.8334598972583507,mobility_s6,primary_step_mobility
L5,high,0.6,global,118,2760,0.24229979466119098,0.19283169146929366,0.04100069492703266,92,2754,0.03232607167955025,0.7796610169491526,0.04274018161969094,0.9593009054538768,mobility_s6,primary_step_mobility
L5,high,0.7,per_task,49,173,0.10061601642710473,0.012086913994270943,0.22072072072072071,28,165,0.14507772020725387,0.5714285714285714,0.12746949184888576,1.731557233964529,mobility_s6,primary_step_mobility
L5,high,0.7,global,83,1627,0.1704312114989733,0.113672884790051,0.048538011695906436,57,1623,0.033928571428571426,0.6867469879518072,0.046419230996487856,1.045644459288412,mobility_s6,primary_step_mobility
L5,high,0.75,per_task,42,146,0.08624229979466119,0.010200517012506113,0.22340425531914893,24,140,0.14634146341463414,0.5714285714285714,0.12626100868263207,1.769384370124072,mobility_s6,primary_step_mobility
L5,high,0.75,global,61,1115,0.12525667351129363,0.07790120869139942,0.05187074829931973,46,1113,0.03968938740293356,0.7540983606557377,0.04505806778917822,1.1511977952986643,mobility_s6,primary_step_mobility
L5,high,0.8,per_task,36,127,0.07392197125256673,0.008873052469782716,0.22085889570552147,23,121,0.1597222222222222,0.6388888888888888,0.11832694723467535,1.8665139333603922,mobility_s6,primary_step_mobility
L5,high,0.8,global,46,699,0.0944558521560575,0.04883672186124502,0.06174496644295302,35,698,0.047748976807639835,0.7608695652173914,0.04577043045568615,1.3490143271152548,mobility_s6,primary_step_mobility
L5,high,0.85,per_task,29,101,0.059548254620123205,0.007056522042898064,0.2230769230769231,19,94,0.168141592920354,0.6551724137931034,0.13317897797374284,1.6750160308401245,mobility_s6,primary_step_mobility
L5,high,0.85,global,37,402,0.07597535934291581,0.0280863550618319,0.08428246013667426,31,401,0.07175925925925926,0.8378378378378378,0.04852830127375195,1.7367692238232346,mobility_s6,primary_step_mobility
L5,high,0.9,per_task,26,68,0.053388090349075976,0.004750925731852163,0.2765957446808511,17,62,0.21518987341772153,0.6538461538461539,0.15166312023484088,1.8237508515752532,mobility_s6,primary_step_mobility
L5,high,0.9,global,27,152,0.055441478439425054,0.010619716341787187,0.15083798882681565,23,151,0.13218390804597702,0.8518518518518519,0.06804015067504122,2.216896748909562,mobility_s6,primary_step_mobility
L5,high,0.925,per_task,20,48,0.04106776180698152,0.003353594634248585,0.29411764705882354,14,42,0.25,0.7,0.1652069504905606,1.7802982633931523,mobility_s6,primary_step_mobility
L5,high,0.925,global,22,98,0.045174537987679675,0.006846922378257528,0.18333333333333332,16,96,0.14285714285714285,0.7272727272727273,0.09527279450564913,1.9242988964962364,mobility_s6,primary_step_mobility
L5,high,0.95,per_task,15,26,0.030800821355236138,0.0018165304268846503,0.36585365853658536,12,24,0.3333333333333333,0.8,0.1068633371004578,3.423565728559099,mobility_s6,primary_step_mobility
L5,high,0.95,global,11,55,0.022587268993839837,0.003842660518409837,0.16666666666666666,7,53,0.11666666666666667,0.6363636363636364,0.10883180316773265,1.5314150994061757,mobility_s6,primary_step_mobility
L5,high,0.96,per_task,12,19,0.024640657084188913,0.0013274645427233983,0.3870967741935484,9,16,0.36,0.75,0.142312708922416,2.720043607662477,mobility_s6,primary_step_mobility
L5,high,0.96,global,9,44,0.018480492813141684,0.00307412841472787,0.16981132075471697,7,43,0.14,0.7777777777777778,0.09570323566282644,1.7743529733203784,mobility_s6,primary_step_mobility
L5,high,0.975,per_task,7,9,0.014373716632443531,0.0006287989939216097,0.4375,4,8,0.3333333333333333,0.5714285714285714,0.1694808463955271,2.5814126451727843,mobility_s6,primary_step_mobility
L5,high,0.975,global,5,30,0.01026694045174538,0.0020959966464053656,0.14285714285714285,4,29,0.12121212121212122,0.8,0.09113279647253313,1.5675711531599836,mobility_s6,primary_step_mobility
L5,high,0.98,per_task,6,5,0.012320328542094456,0.0003493327744008943,0.5454545454545454,3,4,0.42857142857142855,0.5,0.24525010776468942,2.224074641295953,mobility_s6,primary_step_mobility
L5,high,0.98,global,3,19,0.006160164271047228,0.0013274645427233983,0.13636363636363635,3,18,0.14285714285714285,1.0,0.06057715355818505,2.251073686264534,mobility_s6,primary_step_mobility
L5,high,0.99,per_task,5,2,0.01026694045174538,0.00013973310976035772,0.7142857142857143,2,1,0.6666666666666666,0.4,0.33217272996096525,2.150344233163428,mobility_s6,primary_step_mobility
L5,high,0.99,global,2,13,0.004106776180698152,0.0009082652134423251,0.13333333333333333,2,12,0.14285714285714285,1.0,0.06736106216404601,1.9793828815914967,mobility_s6,primary_step_mobility
L5,high,0.995,per_task,4,1,0.008213552361396304,6.986655488017886e-05,0.8,2,0,1.0,0.5,0.3613911143271641,2.213668151441508,mobility_s6,primary_step_mobility
L5,high,0.995,global,0,3,0.0,0.00020959966464053657,0.0,0,3,0.0,0.0,0.0423244877393349,0.0,mobility_s6,primary_step_mobility
L12,low,0.5,per_task,355,218,0.728952772073922,0.015230908963878992,0.6195462478184991,48,193,0.1991701244813278,0.1352112676056338,0.4524530380029717,1.3693050897680787,mobility_s6,primary_step_mobility
L12,low,0.5,global,333,2055,0.6837782340862423,0.14357577027876756,0.13944723618090452,241,2036,0.10584101888449715,0.7237237237237237,0.07527446340240662,1.852517173525892,mobility_s6,primary_step_mobility
L12,low,0.6,per_task,348,131,0.7145790554414785,0.00915251868930343,0.7265135699373695,40,110,0.26666666666666666,0.11494252873563218,0.5287343259296486,1.3740616682300226,mobility_s6,primary_step_mobility
L12,low,0.6,global,318,1544,0.6529774127310062,0.10787396073499615,0.17078410311493017,211,1529,0.12126436781609196,0.6635220125786163,0.09321799963477007,1.8320936276691797,mobility_s6,primary_step_mobility
L12,low,0.7,per_task,339,81,0.6960985626283368,0.005659190945294487,0.8071428571428572,35,63,0.35714285714285715,0.10324483775811209,0.5892449620353407,1.3697916980993174,mobility_s6,primary_step_mobility
L12,low,0.7,global,305,1139,0.6262833675564682,0.07957800600852372,0.21121883656509696,174,1108,0.1357254290171607,0.5704918032786885,0.128154991881093,1.6481514568006348,mobility_s6,primary_step_mobility
L12,low,0.75,per_task,329,67,0.675564681724846,0.0046810591769719835,0.8308080808080808,33,49,0.4024390243902439,0.10030395136778116,0.6060614160482,1.370831501245093,mobility_s6,primary_step_mobility
L12,low,0.75,global,297,1040,0.6098562628336756,0.07266121707538602,0.22213911742707554,153,998,0.13292788879235448,0.5151515151515151,0.1450614305433584,1.5313451452602271,mobility_s6,primary_step_mobility
L12,low,0.8,per_task,319,46,0.6550308008213552,0.0032138615244882273,0.873972602739726,33,34,0.4925373134328358,0.10344827586206896,0.6279227060413678,1.3918474269700136,mobility_s6,primary_step_mobility
L12,low,0.8,global,281,928,0.5770020533880903,0.06483616292880598,0.23242349048800662,123,879,0.12275449101796407,0.4377224199288256,0.16166930583411648,1.4376476059499423,mobility_s6,primary_step_mobility
L12,low,0.85,per_task,270,32,0.5544147843942505,0.0022357297561657235,0.8940397350993378,33,21,0.6111111111111112,0.12222222222222222,0.6807123664018605,1.3133884137070881,mobility_s6,primary_step_mobility
L12,low,0.85,global,266,764,0.5462012320328542,0.05337804792845665,0.258252427184466,92,728,0.11219512195121951,0.3458646616541353,0.18287767457633028,1.412159399898075,mobility_s6,primary_step_mobility
L12,low,0.9,per_task,200,17,0.4106776180698152,0.0011877314329630407,0.9216589861751152,31,9,0.775,0.155,0.6934569939599204,1.3290787953728305,mobility_s6,primary_step_mobility
L12,low,0.9,global,233,442,0.4784394250513347,0.030881017257039057,0.3451851851851852,45,425,0.09574468085106383,0.19313304721030042,0.2431947042585749,1.4193778858694626,mobility_s6,primary_step_mobility
L12,low,0.925,per_task,183,15,0.3757700205338809,0.0010479983232026828,0.9242424242424242,29,7,0.8055555555555556,0.15846994535519127,0.7045101320616088,1.3118937289628645,mobility_s6,primary_step_mobility
L12,low,0.925,global,211,256,0.433264887063655,0.017885838049325788,0.4518201284796574,30,243,0.10989010989010989,0.14218009478672985,0.31545027702048273,1.43230220859917,mobility_s6,primary_step_mobility
L12,low,0.95,per_task,152,13,0.31211498973305957,0.0009082652134423251,0.9212121212121213,28,7,0.8,0.18421052631578946,0.684632805409558,1.3455564996787408,mobility_s6,primary_step_mobility
L12,low,0.95,global,168,45,0.34496919917864477,0.0031439949696080486,0.7887323943661971,20,38,0.3448275862068966,0.11904761904761904,0.49099411941057136,1.6063988613815876,mobility_s6,primary_step_mobility
L12,low,0.96,per_task,130,11,0.2669404517453799,0.0007685321036819675,0.9219858156028369,28,6,0.8235294117647058,0.2153846153846154,0.660164717651457,1.3965996530120712,mobility_s6,primary_step_mobility
L12,low,0.96,global,147,18,0.30184804928131415,0.0012575979878432194,0.8909090909090909,18,12,0.6,0.12244897959183673,0.5340515476467128,1.6682080500185112,mobility_s6,primary_step_mobility
L12,low,0.975,per_task,100,5,0.2053388090349076,0.0003493327744008943,0.9523809523809523,11,1,0.9166666666666666,0.11,0.7318134235118218,1.3013985830031274,mobility_s6,primary_step_mobility
L12,low,0.975,global,122,5,0.25051334702258726,0.0003493327744008943,0.9606299212598425,18,1,0.9473684210526315,0.14754098360655737,0.5353095924176101,1.794531491433518,mobility_s6,primary_step_mobility
L12,low,0.98,per_task,78,4,0.1601642710472279,0.00027946621952071543,0.9512195121951219,9,1,0.9,0.11538461538461539,0.7262199939563005,1.3098228086685815,mobility_s6,primary_step_mobility
