fold,suite,seed,method,view,scope,origin,episodes,failures,auc,ap,task_macro_auc,within_init_macro_auc,scorable_fraction,mixed_tasks
libero_object_20260907,libero_object,20260907,v7_success_fusion_constant,q7,unseen,round3_v7,1200,4,0.6344063545150501,0.0066733389569551,0.7570595253877768,0.6428571428571428,1.0,2
libero_object_20260907,libero_object,20260907,v7_success_fusion_constant,q14,seen,round3_v7,155,7,0.5752895752895753,0.0909477250940665,0.7254901960784313,0.5666666666666667,1.0,3
libero_object_20260907,libero_object,20260907,v7_success_fusion_constant,q14,unseen,round3_v7,639,4,0.7767716535433071,0.0347277663897579,0.8992582808372283,0.6646825396825397,1.0,2
libero_object_20260907,libero_object,20260907,v7_success_fusion_constant,q21,seen,round3_v7,8,7,0.8571428571428571,0.9821428571428572,0.75,,1.0,1
libero_object_20260907,libero_object,20260907,v7_success_fusion_constant,q21,unseen,round3_v7,7,4,0.8333333333333334,0.8875,0.7777777777777778,1.0,1.0,1
libero_object_20260907,libero_object,20260907,success_only__current,full,seen,round3_followup,560,7,0.8674761043657969,0.1398508066543706,0.8127363096966694,0.6785714285714285,1.0,3
libero_object_20260907,libero_object,20260907,success_only__current,full,unseen,round3_followup,1200,4,0.9619565217391304,0.0663492063492063,0.9773489138463288,0.8571428571428572,1.0,2
libero_object_20260907,libero_object,20260907,success_only__current,common_horizon,seen,round3_followup,560,7,0.7902350813743219,0.0552624693669479,0.7683812643422904,0.613095238095238,1.0,3
libero_object_20260907,libero_object,20260907,success_only__current,common_horizon,unseen,round3_followup,1200,4,0.7359949832775919,0.0078482347991546,0.8179643062315739,0.6904761904761905,1.0,2
libero_object_20260907,libero_object,20260907,success_only__current,q7,seen,round3_followup,560,7,0.6024283130973909,0.0296184825455187,0.549450651132863,0.4226190476190476,1.0,3
libero_object_20260907,libero_object,20260907,success_only__current,q7,unseen,round3_followup,1200,4,0.6344063545150501,0.0066733389569551,0.7570595253877768,0.6428571428571428,1.0,2
libero_object_20260907,libero_object,20260907,success_only__current,q14,seen,round3_followup,155,7,0.6805019305019305,0.1036961383783278,0.5882352941176471,0.4238095238095238,1.0,3
libero_object_20260907,libero_object,20260907,success_only__current,q14,unseen,round3_followup,639,4,0.887007874015748,0.0451819695388619,0.9343460001354738,0.6646825396825397,1.0,2
libero_object_20260907,libero_object,20260907,success_only__current,q21,seen,round3_followup,8,7,0.7142857142857143,0.9617346938775512,0.75,,1.0,1
libero_object_20260907,libero_object,20260907,success_only__current,q21,unseen,round3_followup,7,4,0.8333333333333334,0.8875,0.7777777777777778,1.0,1.0,1
libero_object_20260907,libero_object,20260907,success_only__cumsum,full,seen,round3_followup,560,7,1.0,1.0,1.0,1.0,1.0,3
libero_object_20260907,libero_object,20260907,success_only__cumsum,full,unseen,round3_followup,1200,4,0.9993729096989966,0.8041666666666667,0.9991603694374476,1.0,1.0,2
libero_object_20260907,libero_object,20260907,success_only__cumsum,common_horizon,seen,round3_followup,560,7,0.7718935675536037,0.0308504567002665,0.6682293713023227,0.3452380952380952,1.0,3
libero_object_20260907,libero_object,20260907,success_only__cumsum,common_horizon,unseen,round3_followup,1200,4,0.5919732441471572,0.006311026730696,0.6503096532262647,0.4285714285714286,1.0,2
libero_object_20260907,libero_object,20260907,success_only__cumsum,q7,seen,round3_followup,560,7,0.5693619219839835,0.0174206222417314,0.3866841621255346,0.2619047619047619,1.0,3
libero_object_20260907,libero_object,20260907,success_only__cumsum,q7,unseen,round3_followup,1200,4,0.6243729096989966,0.0059263409803291,0.76482452983845,0.5,1.0,2
libero_object_20260907,libero_object,20260907,success_only__cumsum,q14,seen,round3_followup,155,7,0.7992277992277992,0.1826432022084196,0.5600490196078431,0.6388888888888888,1.0,3
libero_object_20260907,libero_object,20260907,success_only__cumsum,q14,unseen,round3_followup,639,4,0.9212598425196852,0.0660306686777275,0.9292741990110412,0.6329365079365079,1.0,2
libero_object_20260907,libero_object,20260907,success_only__cumsum,q21,seen,round3_followup,8,7,0.8571428571428571,0.9821428571428572,1.0,,1.0,1
libero_object_20260907,libero_object,20260907,success_only__cumsum,q21,unseen,round3_followup,7,4,0.6666666666666666,0.8303571428571428,0.8888888888888888,1.0,1.0,1
libero_object_20260908,libero_object,20260908,dyn_radius,full,seen,round5,560,7,0.9674502712477396,0.582960047957493,0.9906666666666666,0.96875,1.0,2
libero_object_20260908,libero_object,20260908,dyn_radius,full,unseen,round5,1200,13,0.9883999740781544,0.6646349370147967,0.9824358974358974,0.9523809523809524,1.0,2
libero_object_20260908,libero_object,20260908,dyn_radius,common_horizon,seen,round5,560,7,0.8178765176956859,0.0536099746153332,0.9533333333333334,0.875,1.0,2
libero_object_20260908,libero_object,20260908,dyn_radius,common_horizon,unseen,round5,1200,13,0.614218132331022,0.0182852039499194,0.7877213718271653,0.5158730158730159,1.0,2
libero_object_20260908,libero_object,20260908,dyn_radius,q7,seen,round5,560,7,0.7279772668561095,0.0397033516998122,0.710025641025641,0.75,1.0,2
libero_object_20260908,libero_object,20260908,dyn_radius,q7,unseen,round5,1200,13,0.5892683559069406,0.0157738665771647,0.4546783569075761,0.3888888888888889,1.0,2
libero_object_20260908,libero_object,20260908,dyn_radius,q14,seen,round5,128,7,0.7378984651711924,0.3909464506523329,0.8,0.6666666666666666,1.0,2
libero_object_20260908,libero_object,20260908,dyn_radius,q14,unseen,round5,615,13,0.4850498338870432,0.0975302182584337,0.4959813326419497,0.3134920634920634,1.0,2
libero_object_20260908,libero_object,20260908,dyn_radius,q21,seen,round5,7,7,,0.9999999999999998,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius,q21,unseen,round5,18,13,0.6615384615384615,0.8384395519010903,0.7333333333333334,1.0,1.0,2
libero_object_20260908,libero_object,20260908,dyn_radius_outward,full,seen,round5,560,7,0.9305089124257298,0.4896819032344293,0.9906666666666666,0.96875,1.0,2
libero_object_20260908,libero_object,20260908,dyn_radius_outward,full,unseen,round5,1200,13,0.9780312358239908,0.6043631454482421,0.9937179487179488,0.9523809523809524,1.0,2
libero_object_20260908,libero_object,20260908,dyn_radius_outward,common_horizon,seen,round5,560,7,0.7173856884525962,0.0242279377545403,0.9546666666666668,0.890625,1.0,2
libero_object_20260908,libero_object,20260908,dyn_radius_outward,common_horizon,unseen,round5,1200,13,0.5914069081718618,0.0139818803030231,0.81178163146677,0.5515873015873016,1.0,2
libero_object_20260908,libero_object,20260908,dyn_radius_outward,q7,seen,round5,560,7,0.5,0.0125,0.5,0.5,1.0,2
libero_object_20260908,libero_object,20260908,dyn_radius_outward,q7,unseen,round5,1200,13,0.5,0.0108333333333333,0.5,0.5,1.0,2
libero_object_20260908,libero_object,20260908,dyn_radius_outward,q14,seen,round5,128,7,0.7343565525383707,0.1760819811731666,0.8200000000000001,0.75,1.0,2
libero_object_20260908,libero_object,20260908,dyn_radius_outward,q14,unseen,round5,615,13,0.4690774341937133,0.0340078503588826,0.5440238527352865,0.369047619047619,1.0,2
libero_object_20260908,libero_object,20260908,dyn_radius_outward,q21,seen,round5,7,7,,0.9999999999999998,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius_outward,q21,unseen,round5,18,13,0.6461538461538462,0.8116949290026212,0.8138888888888889,1.0,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,full,seen,round5,560,7,0.997933350555412,0.9081632653061223,0.9933333333333334,1.0,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,full,unseen,round5,1200,13,0.991575400168492,0.8331720815416468,0.9898717948717948,0.9523809523809524,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,common_horizon,seen,round5,560,7,0.940583828468096,0.1213373319252513,0.902897435897436,0.7998511904761905,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,common_horizon,unseen,round5,1200,13,0.755945823342622,0.0319040542795882,0.8038884583091133,0.75,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,q7,seen,round5,560,7,0.3699302505812452,0.1532677763077529,0.4832564102564103,0.5833333333333333,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,q7,unseen,round5,1200,13,0.5577733134599183,0.0129006777170581,0.5194484273073694,0.5205026455026455,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,q14,seen,round5,128,7,0.9846517119244392,0.8398268398268399,0.97,1.0,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,q14,unseen,round5,615,13,0.8246869409660107,0.1432699911397372,0.6780744965862933,0.6785714285714286,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,q21,seen,round5,7,7,,0.9999999999999998,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,q21,unseen,round5,18,13,0.7384615384615385,0.8619769998729274,0.788888888888889,1.0,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,full,seen,round5,560,7,0.9981916817359856,0.913657770800628,0.9933333333333334,1.0,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,full,unseen,round5,1200,13,0.9948804354870068,0.8695332445332445,0.994102564102564,0.9523809523809524,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,common_horizon,seen,round5,560,7,0.910875742702144,0.1203956199624718,0.8759743589743589,0.8147321428571428,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,common_horizon,unseen,round5,1200,13,0.7679994815630873,0.033175958867006,0.8150448879416133,0.7533068783068784,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,q7,seen,round5,560,7,0.3570136915525704,0.1546272547066859,0.4984871794871794,0.5833333333333333,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,q7,unseen,round5,1200,13,0.5634113148856199,0.0131691881078618,0.5534134211716075,0.611111111111111,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,q14,seen,round5,128,7,0.9799291617473436,0.8183673469387756,0.95,1.0,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,q14,unseen,round5,615,13,0.835931510350115,0.143601586153068,0.6754083484573502,0.6904761904761905,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,q21,seen,round5,7,7,,0.9999999999999998,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,q21,unseen,round5,18,13,0.7538461538461538,0.8678045057004331,0.8138888888888889,1.0,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,full,seen,round5,560,7,0.996900025833118,0.8802521008403361,0.9906666666666666,1.0,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,full,unseen,round5,1200,13,0.9954636770138032,0.8657650042265427,0.9944871794871796,0.9523809523809524,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,common_horizon,seen,round5,560,7,0.8785843451304572,0.12731780910363,0.865051282051282,0.7522321428571428,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,common_horizon,unseen,round5,1200,13,0.7795995074849329,0.0367120391057483,0.8342356132532456,0.759920634920635,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,q7,seen,round5,560,7,0.3508137432188065,0.0320692713413916,0.4725897435897436,0.5833333333333333,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,q7,unseen,round5,1200,13,0.6002851403019895,0.0146921335302182,0.5923177032874766,0.6507936507936508,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,q14,seen,round5,128,7,0.9716646989374262,0.7698412698412698,0.95,1.0,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,q14,unseen,round5,615,13,0.8521594684385382,0.1489320167419889,0.6917638924898453,0.6726190476190476,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,q21,seen,round5,7,7,,0.9999999999999998,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,q21,unseen,round5,18,13,0.7692307692307693,0.873228568816804,0.8388888888888889,1.0,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20_persist3,full,seen,round5,560,7,0.9987083440971324,0.927643784786642,0.9933333333333334,1.0,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20_persist3,full,unseen,round5,1200,13,0.9977966431209904,0.893117138279677,0.9967948717948718,0.9841269841269842,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20_persist3,common_horizon,seen,round5,560,7,0.6117282355980367,0.0419619690628094,0.615102564102564,0.4241071428571428,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20_persist3,common_horizon,unseen,round5,1200,13,0.6623031559847061,0.0230806600719542,0.775814118710844,0.6666666666666666,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20_persist3,q7,seen,round5,560,7,0.5,0.0125,0.5,0.5,0.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20_persist3,q7,unseen,round5,1200,13,0.5,0.0108333333333333,0.5,0.5,0.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20_persist3,q14,seen,round5,128,7,0.9763872491145218,0.6941653584510727,0.91,0.8333333333333334,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20_persist3,q14,unseen,round5,615,13,0.8754152823920266,0.1588138810670112,0.7069051940195316,0.7063492063492063,1.0,2
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20_persist3,q21,seen,round5,7,7,,0.9999999999999998,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20_persist3,q21,unseen,round5,18,13,0.6923076923076923,0.8490860446742798,0.788888888888889,1.0,1.0,2
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,full,seen,round5,560,7,1.0,1.0,1.0,1.0,1.0,2
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,full,unseen,round5,1200,13,0.989858077895146,0.6702463267070009,0.9842620939094492,0.9603174603174603,1.0,2
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,common_horizon,seen,round5,560,7,0.8261431154740377,0.2352564102564102,0.8738589743589744,0.8493303571428572,1.0,2
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,common_horizon,unseen,round5,1200,13,0.6158706499902793,0.0926925182097596,0.5831269779758445,0.5112433862433863,1.0,2
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,q7,seen,round5,560,7,0.5405579953500388,0.0147959183673469,0.536923076923077,0.59375,1.0,2
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,q7,unseen,round5,1200,13,0.5731644093059426,0.0150547672392332,0.5866363107924821,0.5158730158730159,1.0,2
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,q14,seen,round5,128,7,0.9020070838252656,0.6506696428571428,0.855,0.75,1.0,2
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,q14,unseen,round5,615,13,0.8921543572706363,0.1662351206530729,0.7224051508080547,0.6833333333333332,1.0,2
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,q21,seen,round5,7,7,,1.0,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_vote_knn_k20,q21,unseen,round5,18,13,0.676923076923077,0.8646556058320765,0.6305555555555555,1.0,1.0,2
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,full,seen,round5,560,7,0.99483337638853,0.784438775510204,0.9906666666666666,0.96875,1.0,2
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,full,unseen,round5,1200,13,0.9900200894303676,0.6780244148971633,0.9852564102564104,0.9523809523809524,1.0,2
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,common_horizon,seen,round5,560,7,0.8873676052699561,0.1169520649882074,0.8546666666666667,0.7924107142857143,1.0,2
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,common_horizon,unseen,round5,1200,13,0.6286047566586741,0.0215680223063328,0.6683181553962411,0.4603174603174603,1.0,2
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,q7,seen,round5,560,7,0.6323947300439163,0.0414088505591408,0.6363589743589744,0.875,1.0,2
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,q7,unseen,round5,1200,13,0.5930270235240749,0.0159285071436437,0.6154411289801718,0.666005291005291,1.0,2
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,q14,seen,round5,128,7,0.8264462809917356,0.5197086410321705,0.77,0.5833333333333334,1.0,2
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,q14,unseen,round5,615,13,0.6654740608228981,0.0716401267917211,0.4780399274047187,0.2579365079365079,1.0,2
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,q21,seen,round5,7,7,,0.9999999999999998,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_pca2_success_knn_k20,q21,unseen,round5,18,13,0.7692307692307693,0.8500066173143095,0.8333333333333333,1.0,1.0,2
libero_object_20260908,libero_object,20260908,route_success_knn_k20,full,seen,round5,560,7,0.9757168690260914,0.5583178726035869,0.9893333333333334,0.984375,1.0,2
libero_object_20260908,libero_object,20260908,route_success_knn_k20,full,unseen,round5,1200,13,0.9430367442161882,0.1166630664670533,0.936017890589679,0.8095238095238095,1.0,2
libero_object_20260908,libero_object,20260908,route_success_knn_k20,common_horizon,seen,round5,560,7,0.972358563678636,0.3522371110606405,0.9573333333333334,0.890625,1.0,2
libero_object_20260908,libero_object,20260908,route_success_knn_k20,common_horizon,unseen,round5,1200,13,0.8413583047112955,0.0340617111328194,0.8478802557643867,0.7394179894179893,1.0,2
libero_object_20260908,libero_object,20260908,route_success_knn_k20,q7,seen,round5,560,7,0.9705502454146216,0.2235760971055088,0.9722564102564104,0.859375,1.0,2
libero_object_20260908,libero_object,20260908,route_success_knn_k20,q7,unseen,round5,1200,13,0.7710452984252478,0.0272920590425327,0.8148763159594394,0.7109788359788358,1.0,2
libero_object_20260908,libero_object,20260908,route_success_knn_k20,q14,seen,round5,128,7,0.935064935064935,0.6210884353741497,0.91,0.75,1.0,2
libero_object_20260908,libero_object,20260908,route_success_knn_k20,q14,unseen,round5,615,13,0.8323536928188091,0.0684443390903462,0.6841413879526402,0.4916666666666667,1.0,2
libero_object_20260908,libero_object,20260908,route_success_knn_k20,q21,seen,round5,7,7,,0.9999999999999998,,,1.0,0
libero_object_20260908,libero_object,20260908,route_success_knn_k20,q21,unseen,round5,18,13,0.8923076923076924,0.9493303704842164,0.85,0.75,1.0,2
libero_object_20260908,libero_object,20260908,eef_motion_low,full,seen,round5,560,7,0.9981916817359856,0.9285714285714286,1.0,1.0,1.0,2
libero_object_20260908,libero_object,20260908,eef_motion_low,full,unseen,round5,1200,13,0.9896960663599248,0.617840438729516,0.9852864431957632,0.9682539682539684,1.0,2
libero_object_20260908,libero_object,20260908,eef_motion_low,common_horizon,seen,round5,560,7,0.9783001808318263,0.3987842454217695,0.9525128205128204,0.953125,1.0,2
libero_object_20260908,libero_object,20260908,eef_motion_low,common_horizon,unseen,round5,1200,13,0.7540664895340549,0.0255772501942108,0.5934515274817542,0.5092592592592592,1.0,2
libero_object_20260908,libero_object,20260908,eef_motion_low,q7,seen,round5,560,7,0.8202014983208473,0.0837632826004919,0.6529230769230769,0.8802083333333333,1.0,2
libero_object_20260908,libero_object,20260908,eef_motion_low,q7,unseen,round5,1200,13,0.7482988788801763,0.0265543754816586,0.5917719434218175,0.5595238095238095,1.0,2
libero_object_20260908,libero_object,20260908,eef_motion_low,q14,seen,round5,128,7,0.9574970484061394,0.7149223325693914,0.41,1.0,1.0,2
libero_object_20260908,libero_object,20260908,eef_motion_low,q14,unseen,round5,615,13,0.9004600051111679,0.2555139427362136,0.6587460029383805,0.6805555555555556,1.0,2
libero_object_20260908,libero_object,20260908,eef_motion_low,q21,seen,round5,7,7,,0.9999999999999998,,,1.0,0
libero_object_20260908,libero_object,20260908,eef_motion_low,q21,unseen,round5,18,13,0.5846153846153846,0.7336747465706742,0.5222222222222221,0.5,1.0,2
libero_object_20260908,libero_object,20260908,clock_q7,full,seen,round5,560,7,1.0,1.0,1.0,1.0,1.0,2
libero_object_20260908,libero_object,20260908,clock_q7,full,unseen,round5,1200,13,0.9995787700084248,0.9285714285714286,0.9993702770780856,0.988095238095238,1.0,2
libero_object_20260908,libero_object,20260908,clock_q7,common_horizon,seen,round5,560,7,0.5,0.0175,0.5,0.5,1.0,2
libero_object_20260908,libero_object,20260908,clock_q7,common_horizon,unseen,round5,1200,13,0.2407815436459076,0.0091987179487179,0.5,0.5,1.0,2
libero_object_20260908,libero_object,20260908,clock_q7,q7,seen,round5,560,7,0.5,0.0125,0.5,0.5,1.0,2
libero_object_20260908,libero_object,20260908,clock_q7,q7,unseen,round5,1200,13,0.5,0.0108333333333333,0.5,0.5,1.0,2
libero_object_20260908,libero_object,20260908,clock_q7,q14,seen,round5,128,7,0.5,0.0546875,0.5,0.5,1.0,2
libero_object_20260908,libero_object,20260908,clock_q7,q14,unseen,round5,615,13,0.5,0.0211382113821138,0.5,0.5,1.0,2
libero_object_20260908,libero_object,20260908,clock_q7,q21,seen,round5,7,7,,1.0,,,1.0,0
libero_object_20260908,libero_object,20260908,clock_q7,q21,unseen,round5,18,13,0.5,0.7222222222222222,0.5,0.5,1.0,2
libero_object_20260908,libero_object,20260908,v7_guard_constant,full,seen,round3_v7,560,7,0.1934900542495479,0.0089349370503899,0.2106666666666666,0.328125,1.0,2
libero_object_20260908,libero_object,20260908,v7_guard_constant,full,unseen,round3_v7,1200,13,0.684466334002981,0.4776833947060787,0.7525641025641026,0.7235449735449735,1.0,2
libero_object_20260908,libero_object,20260908,v7_guard_constant,common_horizon,seen,round3_v7,560,7,0.0175665202789976,0.0072508923907245,0.0416153846153846,0.15625,1.0,2
libero_object_20260908,libero_object,20260908,v7_guard_constant,common_horizon,unseen,round3_v7,1200,13,0.1299332512474888,0.0063367434127348,0.1669741006264936,0.2275132275132275,1.0,2
libero_object_20260908,libero_object,20260908,v7_guard_constant,q7,seen,round3_v7,560,7,0.5564453629553087,0.0156813379121344,0.5651794871794872,0.4055059523809523,1.0,2
libero_object_20260908,libero_object,20260908,v7_guard_constant,q7,unseen,round3_v7,1200,13,0.5247229602747716,0.0123068875015986,0.5591878188981464,0.5720899470899471,1.0,2
libero_object_20260908,libero_object,20260908,v7_guard_constant,q14,seen,round3_v7,128,7,0.0283353010625737,0.0321510052178063,0.13,0.3333333333333333,1.0,2
libero_object_20260908,libero_object,20260908,v7_guard_constant,q14,unseen,round3_v7,615,13,0.1482238691541017,0.0126530681113842,0.3656987295825771,0.3357142857142857,1.0,2
libero_object_20260908,libero_object,20260908,v7_guard_constant,q21,seen,round3_v7,7,7,,0.9999999999999998,,,1.0,0
libero_object_20260908,libero_object,20260908,v7_guard_constant,q21,unseen,round3_v7,18,13,0.5076923076923077,0.7898249751756539,0.5222222222222221,0.5,1.0,2
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,full,seen,round3_v7,560,7,0.2544562128648928,0.0089225710497662,0.3690769230769231,0.390625,1.0,2
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,full,unseen,round3_v7,1200,13,0.7465491542997862,0.4161033927489774,0.7493589743589744,0.7314814814814814,1.0,2
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,common_horizon,seen,round3_v7,560,7,0.1521570653577887,0.0079769230745652,0.2592307692307692,0.2477678571428571,1.0,2
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,common_horizon,unseen,round3_v7,1200,13,0.2528676041734171,0.007170939752467,0.4127100691080539,0.3511904761904761,1.0,2
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,q7,seen,round3_v7,560,7,0.5,0.0125,0.5,0.5,0.0,2
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,q7,unseen,round3_v7,1200,13,0.5,0.0108333333333333,0.5,0.5,0.0,2
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,q14,seen,round3_v7,128,7,0.0920897284533648,0.0340172816650253,0.22,0.5833333333333334,1.0,2
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,q14,unseen,round3_v7,615,13,0.3533094812164579,0.0164205698637309,0.5762768991444127,0.625,1.0,2
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,q21,seen,round3_v7,7,7,,0.9999999999999998,,,1.0,0
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,q21,unseen,round3_v7,18,13,0.4923076923076923,0.7838420691927479,0.6833333333333333,0.5,1.0,2
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,full,seen,round3_v7,560,7,0.9227589770085248,0.5236394557823129,0.9394358974358974,0.953125,1.0,2
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,full,unseen,round3_v7,1200,13,0.894822111334327,0.10244885719213,0.9380743395982692,0.9206349206349208,1.0,2
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,common_horizon,seen,round3_v7,560,7,0.8199431671402738,0.310498873647155,0.8671794871794871,0.90625,1.0,2
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,common_horizon,unseen,round3_v7,1200,13,0.6271142505346381,0.0175255515063444,0.6542175289026675,0.5833333333333333,1.0,2
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,q7,seen,round3_v7,560,7,0.8646344613794885,0.1370065608322266,0.8639743589743589,0.90625,1.0,2
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,q7,unseen,round3_v7,1200,13,0.4154299786144773,0.0094267920384323,0.4830924239488471,0.4887566137566137,1.0,2
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,q14,seen,round3_v7,128,7,0.7225501770956316,0.4532094621982262,0.5700000000000001,0.5,1.0,2
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,q14,unseen,round3_v7,615,13,0.6994633273703041,0.0508612151742877,0.6950868550687063,0.4702380952380952,1.0,2
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,q21,seen,round3_v7,7,7,,0.9999999999999998,,,1.0,0
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,q21,unseen,round3_v7,18,13,0.7076923076923077,0.8838986679484415,0.7388888888888889,0.75,1.0,2
libero_object_20260908,libero_object,20260908,success_only__current,full,seen,round3_followup,560,7,0.945750452079566,0.5271770381197859,0.9394358974358974,0.953125,1.0,2
libero_object_20260908,libero_object,20260908,success_only__current,full,unseen,round3_followup,1200,13,0.8589203551292852,0.0554434384762519,0.9048666279144868,0.8174603174603174,1.0,2
libero_object_20260908,libero_object,20260908,success_only__current,common_horizon,seen,round3_followup,560,7,0.8682510979075174,0.318277791702321,0.8671794871794871,0.90625,1.0,2
libero_object_20260908,libero_object,20260908,success_only__current,common_horizon,unseen,round3_followup,1200,13,0.7055926381958395,0.0210841626374718,0.7297842795323903,0.7738095238095237,1.0,2
libero_object_20260908,libero_object,20260908,success_only__current,q7,seen,round3_followup,560,7,0.8646344613794885,0.1370065608322266,0.8639743589743589,0.90625,1.0,2
libero_object_20260908,libero_object,20260908,success_only__current,q7,unseen,round3_followup,1200,13,0.4154299786144773,0.0094267920384323,0.4830924239488471,0.4887566137566137,1.0,2
libero_object_20260908,libero_object,20260908,success_only__current,q14,seen,round3_followup,128,7,0.8110979929161747,0.4721818626666791,0.5700000000000001,0.5,1.0,2
libero_object_20260908,libero_object,20260908,success_only__current,q14,unseen,round3_followup,615,13,0.7633529261436238,0.0560213584937699,0.7101244490536687,0.4702380952380952,1.0,2
libero_object_20260908,libero_object,20260908,success_only__current,q21,seen,round3_followup,7,7,,0.9999999999999998,,,1.0,0
libero_object_20260908,libero_object,20260908,success_only__current,q21,unseen,round3_followup,18,13,0.7846153846153846,0.9168859797819072,0.825,0.75,1.0,2
