fold,suite,seed,method,calibration,scope,global_row,first_alarm,drop_goal_release,failed_goal_release,reason,origin
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,unseen,17425,8,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,unseen,17429,12,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,unseen,17455,16,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,unseen,17464,8,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,unseen,17533,12,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,seen,19666,7,8.0,8.0,object_released_outside_goal,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,seen,19668,10,11.0,11.0,object_released_outside_goal,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,seen,23857,-1,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,seen,23858,12,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,seen,23859,12,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,seen,23862,-1,19.0,19.0,object_released_outside_goal,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,episode,seen,23896,7,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,unseen,16564,-1,9.0,9.0,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,unseen,16674,13,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,unseen,16728,18,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,unseen,17235,-1,13.0,13.0,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,unseen,17307,-1,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,unseen,17316,24,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,unseen,17366,-1,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,unseen,17421,-1,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,unseen,17425,24,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,unseen,17429,12,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,unseen,17455,16,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,unseen,17464,-1,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,unseen,17533,20,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,seen,19666,14,8.0,8.0,object_released_outside_goal,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,seen,19668,10,11.0,11.0,object_released_outside_goal,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,seen,23857,-1,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,seen,23858,18,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,seen,23859,12,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,seen,23862,-1,19.0,19.0,object_released_outside_goal,round5
libero_object_20260908,libero_object,20260908,route_success_knn_k20,task_init,seen,23896,9,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,unseen,16564,16,9.0,9.0,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,unseen,16674,16,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,unseen,16728,-1,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,unseen,17235,18,13.0,13.0,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,unseen,17307,12,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,unseen,17316,15,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,unseen,17366,13,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,unseen,17421,-1,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,unseen,17425,13,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,unseen,17429,15,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,unseen,17455,16,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,unseen,17464,13,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,unseen,17533,15,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,seen,19666,17,8.0,8.0,object_released_outside_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,seen,19668,15,11.0,11.0,object_released_outside_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,seen,23857,9,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,seen,23858,9,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,seen,23859,9,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,seen,23862,9,19.0,19.0,object_released_outside_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,episode,seen,23896,13,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,unseen,16564,17,9.0,9.0,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,unseen,16674,17,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,unseen,16728,-1,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,unseen,17235,19,13.0,13.0,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,unseen,17307,13,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,unseen,17316,16,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,unseen,17366,13,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,unseen,17421,-1,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,unseen,17425,14,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,unseen,17429,-1,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,unseen,17455,17,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,unseen,17464,13,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,unseen,17533,16,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,seen,19666,20,8.0,8.0,object_released_outside_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,seen,19668,-1,11.0,11.0,object_released_outside_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,seen,23857,12,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,seen,23858,11,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,seen,23859,11,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,seen,23862,11,19.0,19.0,object_released_outside_goal,round5
libero_object_20260908,libero_object,20260908,eef_motion_low,task_init,seen,23896,18,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,episode,unseen,16564,17,9.0,9.0,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,episode,unseen,16674,17,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,episode,unseen,16728,17,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,clock_q7,episode,unseen,17235,17,13.0,13.0,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,episode,unseen,17307,17,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,episode,unseen,17316,17,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,episode,unseen,17366,17,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,clock_q7,episode,unseen,17421,17,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,clock_q7,episode,unseen,17425,17,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,episode,unseen,17429,17,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,clock_q7,episode,unseen,17455,17,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,episode,unseen,17464,17,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,clock_q7,episode,unseen,17533,17,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,episode,seen,19666,17,8.0,8.0,object_released_outside_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,episode,seen,19668,17,11.0,11.0,object_released_outside_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,episode,seen,23857,17,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,clock_q7,episode,seen,23858,17,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,clock_q7,episode,seen,23859,17,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,clock_q7,episode,seen,23862,17,19.0,19.0,object_released_outside_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,episode,seen,23896,17,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,task_init,unseen,16564,20,9.0,9.0,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,task_init,unseen,16674,20,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,task_init,unseen,16728,20,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,clock_q7,task_init,unseen,17235,20,13.0,13.0,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,task_init,unseen,17307,20,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,task_init,unseen,17316,20,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,task_init,unseen,17366,20,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,clock_q7,task_init,unseen,17421,20,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,clock_q7,task_init,unseen,17425,20,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,task_init,unseen,17429,20,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,clock_q7,task_init,unseen,17455,20,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,task_init,unseen,17464,20,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,clock_q7,task_init,unseen,17533,20,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,task_init,seen,19666,20,8.0,8.0,object_released_outside_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,task_init,seen,19668,20,11.0,11.0,object_released_outside_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,task_init,seen,23857,20,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,clock_q7,task_init,seen,23858,20,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,clock_q7,task_init,seen,23859,20,,,object_moved_but_goal_unmet,round5
libero_object_20260908,libero_object,20260908,clock_q7,task_init,seen,23862,20,19.0,19.0,object_released_outside_goal,round5
libero_object_20260908,libero_object,20260908,clock_q7,task_init,seen,23896,20,,,object_released_or_dropped_before_goal,round5
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,unseen,16564,20,9.0,9.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,unseen,16674,21,11.0,11.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,unseen,16728,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,unseen,17235,-1,13.0,13.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,unseen,17307,23,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,unseen,17316,24,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,unseen,17366,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,unseen,17421,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,unseen,17425,-1,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,unseen,17429,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,unseen,17455,20,10.0,10.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,unseen,17464,16,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,unseen,17533,20,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,seen,19666,-1,8.0,8.0,object_released_outside_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,seen,19668,-1,11.0,11.0,object_released_outside_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,seen,23857,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,seen,23858,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,seen,23859,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,seen,23862,-1,19.0,19.0,object_released_outside_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,episode,seen,23896,-1,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,unseen,16564,21,9.0,9.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,unseen,16674,21,11.0,11.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,unseen,16728,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,unseen,17235,-1,13.0,13.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,unseen,17307,24,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,unseen,17316,24,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,unseen,17366,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,unseen,17421,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,unseen,17425,-1,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,unseen,17429,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,unseen,17455,20,10.0,10.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,unseen,17464,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,unseen,17533,20,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,seen,19666,-1,8.0,8.0,object_released_outside_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,seen,19668,-1,11.0,11.0,object_released_outside_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,seen,23857,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,seen,23858,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,seen,23859,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,seen,23862,-1,19.0,19.0,object_released_outside_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_guard_constant,task_init,seen,23896,-1,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,episode,unseen,16564,19,9.0,9.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,episode,unseen,16674,19,11.0,11.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,episode,unseen,16728,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,episode,unseen,17235,20,13.0,13.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,episode,unseen,17307,24,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,episode,unseen,17316,23,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,episode,unseen,17366,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,episode,unseen,17421,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,episode,unseen,17425,15,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,episode,unseen,17429,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,episode,unseen,17455,-1,10.0,10.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,episode,unseen,17464,16,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,episode,unseen,17533,15,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,episode,seen,19666,-1,8.0,8.0,object_released_outside_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,episode,seen,19668,-1,11.0,11.0,object_released_outside_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,episode,seen,23857,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,episode,seen,23858,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,episode,seen,23859,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,episode,seen,23862,-1,19.0,19.0,object_released_outside_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,episode,seen,23896,-1,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,task_init,unseen,16564,20,9.0,9.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,task_init,unseen,16674,19,11.0,11.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,task_init,unseen,16728,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,task_init,unseen,17235,20,13.0,13.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,task_init,unseen,17307,25,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,task_init,unseen,17316,23,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,task_init,unseen,17366,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,task_init,unseen,17421,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,task_init,unseen,17425,15,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,task_init,unseen,17429,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,task_init,unseen,17455,-1,10.0,10.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,task_init,unseen,17464,16,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,task_init,unseen,17533,20,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,task_init,seen,19666,-1,8.0,8.0,object_released_outside_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,task_init,seen,19668,-1,11.0,11.0,object_released_outside_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,task_init,seen,23857,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,task_init,seen,23858,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,task_init,seen,23859,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,task_init,seen,23862,-1,19.0,19.0,object_released_outside_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_turbulence_constant,task_init,seen,23896,-1,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,episode,unseen,16564,13,9.0,9.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,episode,unseen,16674,14,11.0,11.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,episode,unseen,16728,16,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,episode,unseen,17235,-1,13.0,13.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,episode,unseen,17307,25,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,episode,unseen,17316,9,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,episode,unseen,17366,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,episode,unseen,17421,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,episode,unseen,17425,13,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,episode,unseen,17429,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,episode,unseen,17455,21,10.0,10.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,episode,unseen,17464,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,episode,unseen,17533,8,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,episode,seen,19666,5,8.0,8.0,object_released_outside_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,episode,seen,19668,-1,11.0,11.0,object_released_outside_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,episode,seen,23857,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,episode,seen,23858,7,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,episode,seen,23859,25,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,episode,seen,23862,19,19.0,19.0,object_released_outside_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,episode,seen,23896,9,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,task_init,unseen,16564,-1,9.0,9.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,task_init,unseen,16674,-1,11.0,11.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,task_init,unseen,16728,16,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,task_init,unseen,17235,-1,13.0,13.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,task_init,unseen,17307,-1,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,task_init,unseen,17316,-1,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,task_init,unseen,17366,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,task_init,unseen,17421,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,task_init,unseen,17425,13,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,task_init,unseen,17429,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,task_init,unseen,17455,24,10.0,10.0,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,task_init,unseen,17464,-1,,,object_moved_but_goal_unmet,round3_v7
