dataset,grouping,task,fold,method,budget,reference_size,calibration_size,calibration_alarms,threshold
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_entropy_low__d9,0.1,256,128,12,-3.449831308250521
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_entropy_low__flowmean,0.01,256,128,1,-3.4541101124992237
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_entropy_low__flowmean,0.03,256,128,3,-3.4541287351226586
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_entropy_low__flowmean,0.05,256,128,6,-3.4542061512829356
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_entropy_low__flowmean,0.1,256,128,12,-3.4543242513031402
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_margin_low__d0,0.01,256,128,1,-0.001235205939172715
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_margin_low__d0,0.03,256,128,3,-0.0013565306349948298
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_margin_low__d0,0.05,256,128,6,-0.001454154625791522
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_margin_low__d0,0.1,256,128,12,-0.0015197733806137982
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_margin_low__d9,0.01,256,128,1,-0.0019729483104201097
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_margin_low__d9,0.03,256,128,3,-0.00198590980555611
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_margin_low__d9,0.05,256,128,6,-0.0021011236005164372
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_margin_low__d9,0.1,256,128,12,-0.0022514296765712024
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_margin_low__flowmean,0.01,256,128,1,-0.001656333195282901
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_margin_low__flowmean,0.03,256,128,3,-0.0017242360216240802
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_margin_low__flowmean,0.05,256,128,6,-0.0017600293566844658
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_margin_low__flowmean,0.1,256,128,12,-0.0018702049035349653
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_token_collapse__d0,0.01,256,128,1,-0.004488711715274651
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_token_collapse__d0,0.03,256,128,3,-0.0045667247609791906
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_token_collapse__d0,0.05,256,128,6,-0.004591537511186461
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_token_collapse__d0,0.1,256,128,12,-0.004698817092042451
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_token_collapse__d9,0.01,256,128,1,-0.0067415127492276294
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_token_collapse__d9,0.03,256,128,3,-0.006904674770533581
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_token_collapse__d9,0.05,256,128,6,-0.007052646014453656
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_token_collapse__d9,0.1,256,128,12,-0.007339731950541162
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_token_collapse__flowmean,0.01,256,128,1,-0.005420251625373562
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_token_collapse__flowmean,0.03,256,128,3,-0.005557623974612036
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_token_collapse__flowmean,0.05,256,128,6,-0.005653755595551424
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,route_token_collapse__flowmean,0.1,256,128,12,-0.005867012738888522
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,clock,0.01,256,128,0,0.0
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,clock,0.03,256,128,0,0.0
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,clock,0.05,256,128,0,0.0
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,clock,0.1,256,128,0,0.0
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,random,0.01,256,128,1,0.9768495963191797
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,random,0.03,256,128,3,0.9699722515786551
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,random,0.05,256,128,6,0.9563874445685674
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,random,0.1,256,128,12,0.930723643004436
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_d0__deviation,0.01,256,128,1,0.8934091991670476
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_d0__deviation,0.03,256,128,3,0.8864880933176946
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_d0__deviation,0.05,256,128,6,0.8809552158592784
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_d0__deviation,0.1,256,128,12,0.871154046613664
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_d0__knn5,0.01,256,128,1,1.4095763540564767
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_d0__knn5,0.03,256,128,3,1.394891835551037
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_d0__knn5,0.05,256,128,6,1.3858603331343011
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_d0__knn5,0.1,256,128,12,1.3709017813944806
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_d9__deviation,0.01,256,128,1,0.9863410054194016
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_d9__deviation,0.03,256,128,3,0.9749260170295269
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_d9__deviation,0.05,256,128,6,0.9456476314528667
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_d9__deviation,0.1,256,128,12,0.9131966747474014
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_d9__knn5,0.01,256,128,1,1.1799654760272766
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_d9__knn5,0.03,256,128,3,1.1773624424496414
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_d9__knn5,0.05,256,128,6,1.1546279663405774
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_d9__knn5,0.1,256,128,12,1.1260165439682062
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_flowmean__deviation,0.01,256,128,1,0.9015621572762624
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_flowmean__deviation,0.03,256,128,3,0.8976931303629391
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_flowmean__deviation,0.05,256,128,6,0.8882953667669788
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_flowmean__deviation,0.1,256,128,12,0.8718072763540343
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_flowmean__knn5,0.01,256,128,1,1.2684534765310727
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_flowmean__knn5,0.03,256,128,3,1.2588975156631683
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_flowmean__knn5,0.05,256,128,6,1.2529452842173976
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,routed_flowmean__knn5,0.1,256,128,12,1.2468969967582932
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_d0__deviation,0.01,256,128,1,1.013160573667189
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_d0__deviation,0.03,256,128,3,1.0008742256537544
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_d0__deviation,0.05,256,128,6,0.9868155424599185
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_d0__deviation,0.1,256,128,12,0.9717732976548283
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_d0__knn5,0.01,256,128,1,1.4372686161746044
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_d0__knn5,0.03,256,128,3,1.4322524820867282
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_d0__knn5,0.05,256,128,6,1.4257704281838115
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_d0__knn5,0.1,256,128,12,1.411628618123094
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_d9__deviation,0.01,256,128,1,1.2083780394887351
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_d9__deviation,0.03,256,128,3,1.1753619002528872
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_d9__deviation,0.05,256,128,6,1.091720980285618
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_d9__deviation,0.1,256,128,12,1.0004267758124687
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_d9__knn5,0.01,256,128,1,1.01784384806522
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_d9__knn5,0.03,256,128,3,0.9908951051610213
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_d9__knn5,0.05,256,128,6,0.9721239347851611
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_d9__knn5,0.1,256,128,12,0.9470261083510589
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_flowmean__deviation,0.01,256,128,1,0.9936998517312297
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_flowmean__deviation,0.03,256,128,3,0.9770941821347217
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_flowmean__deviation,0.05,256,128,6,0.9502144887758736
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_flowmean__deviation,0.1,256,128,12,0.9238575800009665
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_flowmean__knn5,0.01,256,128,1,1.3155552609987062
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_flowmean__knn5,0.03,256,128,3,1.3006997193075378
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_flowmean__knn5,0.05,256,128,6,1.2827785834817267
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,shared_flowmean__knn5,0.1,256,128,12,1.2759078991704238
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_d0__deviation,0.01,256,128,1,1.029036761536012
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_d0__deviation,0.03,256,128,3,1.0215499209749765
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_d0__deviation,0.05,256,128,6,1.0091454595522475
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_d0__deviation,0.1,256,128,12,0.9920419098376945
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_d0__knn5,0.01,256,128,1,1.4733248218216037
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_d0__knn5,0.03,256,128,3,1.4690164963542804
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_d0__knn5,0.05,256,128,6,1.461467938192395
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_d0__knn5,0.1,256,128,12,1.4431849633636151
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_d9__deviation,0.01,256,128,1,1.1719274580838293
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_d9__deviation,0.03,256,128,3,1.1449110713589021
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_d9__deviation,0.05,256,128,6,1.053186453861565
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_d9__deviation,0.1,256,128,12,0.9509927834223522
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_d9__knn5,0.01,256,128,1,0.9226359146369221
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_d9__knn5,0.03,256,128,3,0.9057191299286851
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_d9__knn5,0.05,256,128,6,0.9026294642089876
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_d9__knn5,0.1,256,128,12,0.8893765217030698
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_flowmean__deviation,0.01,256,128,1,0.9924787528315839
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_flowmean__deviation,0.03,256,128,3,0.9850068173555421
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_flowmean__deviation,0.05,256,128,6,0.9612333570154588
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_flowmean__deviation,0.1,256,128,12,0.9493420166537456
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_flowmean__knn5,0.01,256,128,1,1.348711471285331
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_flowmean__knn5,0.03,256,128,3,1.341451231844245
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_flowmean__knn5,0.05,256,128,6,1.3374251361193603
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_flowmean__knn5,0.1,256,128,12,1.319020916537564
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_d0__deviation,0.01,256,128,1,2.0001591453862524
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_d0__deviation,0.03,256,128,3,1.9930403745257679
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_d0__deviation,0.05,256,128,6,1.5511198653000293
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_d0__deviation,0.1,256,128,12,1.3396247675436979
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_d0__knn5,0.01,256,128,1,0.788383375345292
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_d0__knn5,0.03,256,128,3,0.6325103916818102
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_d0__knn5,0.05,256,128,6,0.5912518778569235
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_d0__knn5,0.1,256,128,12,0.5063982254235357
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_d9__deviation,0.01,256,128,1,1.8339608409701182
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_d9__deviation,0.03,256,128,3,1.6392282410528325
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_d9__deviation,0.05,256,128,6,1.556305997860493
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_d9__deviation,0.1,256,128,12,1.3413569938599306
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_d9__knn5,0.01,256,128,1,0.8221173824195539
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_d9__knn5,0.03,256,128,3,0.6077107409337638
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_d9__knn5,0.05,256,128,6,0.5725360715244708
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_d9__knn5,0.1,256,128,12,0.5030107824639207
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_flowmean__deviation,0.01,256,128,1,1.7677196307882717
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_flowmean__deviation,0.03,256,128,3,1.6170396304249168
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_flowmean__deviation,0.05,256,128,6,1.5079478468046994
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_flowmean__deviation,0.1,256,128,12,1.3422527733155045
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_flowmean__knn5,0.01,256,128,1,0.6420836632060857
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_flowmean__knn5,0.03,256,128,3,0.5903822899473815
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_flowmean__knn5,0.05,256,128,6,0.5469845726353672
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,function4_flowmean__knn5,0.1,256,128,12,0.4423415695562166
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_d0__deviation,0.01,256,128,1,0.9546774586148828
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_d0__deviation,0.03,256,128,3,0.9358699593331892
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_d0__deviation,0.05,256,128,6,0.9253746478429237
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_d0__deviation,0.1,256,128,12,0.9088945809278499
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_d0__knn5,0.01,256,128,1,1.283033247395983
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_d0__knn5,0.03,256,128,3,1.2700104682760212
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_d0__knn5,0.05,256,128,6,1.2629033422557918
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_d0__knn5,0.1,256,128,12,1.2481358634819557
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_d9__deviation,0.01,256,128,1,1.0631117266281318
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_d9__deviation,0.03,256,128,3,1.0198626663547252
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_d9__deviation,0.05,256,128,6,0.988677696698321
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_d9__deviation,0.1,256,128,12,0.9123076402380896
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_d9__knn5,0.01,256,128,1,0.9538975597598531
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_d9__knn5,0.03,256,128,3,0.9498712428119621
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_d9__knn5,0.05,256,128,6,0.9364523088777126
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_d9__knn5,0.1,256,128,12,0.9124133771789967
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_flowmean__deviation,0.01,256,128,1,0.9742461961687411
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_flowmean__deviation,0.03,256,128,3,0.9479729542451084
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_flowmean__deviation,0.05,256,128,6,0.9241308927186844
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_flowmean__deviation,0.1,256,128,12,0.9048819337962855
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_flowmean__knn5,0.01,256,128,1,1.14207037379979
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_flowmean__knn5,0.03,256,128,3,1.1353903962185945
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_flowmean__knn5,0.05,256,128,6,1.1237575816554606
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,route_flowmean__knn5,0.1,256,128,12,1.109116578178008
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,proprio__deviation,0.01,256,128,0,2.4113068221897613
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,proprio__deviation,0.03,256,128,0,2.4113068221897613
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,proprio__deviation,0.05,256,128,0,2.4113068221897613
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,proprio__deviation,0.1,256,128,8,1.391791503141119
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,proprio__knn5,0.01,256,128,0,0.0
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,proprio__knn5,0.03,256,128,0,0.0
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,proprio__knn5,0.05,256,128,0,0.0
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,proprio__knn5,0.1,256,128,0,0.0
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,action__deviation,0.01,256,128,1,1.3656357816343716
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,action__deviation,0.03,256,128,3,1.319752432209447
