dataset,setting,scope,method,episodes,failures,auc,ap,task_macro_auc,within_init_macro_auc
q0,flow_noise_seed,all,disagreement_low__flowmean,2048,307,0.6567381433037661,0.20918485076894777,0.4460710858735075,0.43359543101756964
q0,flow_noise_seed,all,cancellation_low__flowmean,2048,307,0.6871009023605812,0.2651561119245177,0.45554421298097814,0.44390862261855374
q0,flow_noise_seed,all,cosine_high__flowmean,2048,307,0.5686985838757538,0.1566276318709976,0.4072307884492235,0.46470660774051575
q0,flow_noise_seed,all,route_entropy_low__d0,2048,307,0.40061591769304017,0.11950846652371694,0.5818065026262464,0.5032904782503221
q0,flow_noise_seed,all,route_entropy_low__d9,2048,307,0.3946644165339849,0.11493785165105935,0.5216703682265693,0.5316623885360254
q0,flow_noise_seed,all,route_entropy_low__flowmean,2048,307,0.3959647287960231,0.11716125563266272,0.5539073671535877,0.5266528643568342
q0,flow_noise_seed,all,route_margin_low__d0,2048,307,0.5690559358787024,0.16202588966768905,0.4802052682331588,0.5129622166649734
q0,flow_noise_seed,all,route_margin_low__d9,2048,307,0.674895741149925,0.22191887651436476,0.5785030891503806,0.5319807533039821
q0,flow_noise_seed,all,route_margin_low__flowmean,2048,307,0.5747754388787755,0.17383044624855082,0.5182481034816211,0.5420708259181167
q0,flow_noise_seed,all,route_token_collapse__d0,2048,307,0.6363129505488441,0.18197560064778226,0.48963244990911564,0.49647587753929123
q0,flow_noise_seed,all,route_token_collapse__d9,2048,307,0.7283357686903517,0.2737020625629275,0.4287144907615582,0.4772868700928194
q0,flow_noise_seed,all,route_token_collapse__flowmean,2048,307,0.6311977653338622,0.17733507036428778,0.466555482168899,0.4844066089160077
q0,flow_noise_seed,all,clock,2048,307,0.5,0.14990234375,0.5,0.5
q0,flow_noise_seed,all,random,2048,307,0.5233382664124666,0.1605640242192296,0.5329211519350097,0.5837240967471378
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,routed_d0__deviation,512,42,0.477710233029382,0.08126588483310022,0.477710233029382,0.4575382322005555
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,routed_d0__knn5,512,42,0.4713779128672746,0.07407205757331434,0.4713779128672746,0.5213959072690998
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,routed_d9__deviation,512,42,0.4012664640324214,0.0739770348755691,0.4012664640324214,0.5706824244961858
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,routed_d9__knn5,512,42,0.5133738601823709,0.07943280259488525,0.5133738601823709,0.567119056867587
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,routed_flowmean__deviation,512,42,0.4396656534954407,0.09263310159481514,0.4396656534954407,0.5322865878522958
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,routed_flowmean__knn5,512,42,0.487791286727457,0.08066075666684143,0.487791286727457,0.5118244677675792
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,shared_d0__deviation,512,42,0.5558257345491388,0.09872684370694607,0.5558257345491388,0.4637966977669822
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,shared_d0__knn5,512,42,0.5404255319148936,0.09195919846110225,0.5404255319148936,0.49391164449959934
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,shared_d9__deviation,512,42,0.6176798378926038,0.11414562752732926,0.6176798378926038,0.6309621444672294
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,shared_d9__knn5,512,42,0.6365248226950354,0.12520265933942348,0.6365248226950354,0.5371902474993211
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,shared_flowmean__deviation,512,42,0.5828774062816615,0.10547510235944851,0.5828774062816615,0.5284133310968684
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,shared_flowmean__knn5,512,42,0.5482776089159067,0.09844309464261985,0.5482776089159067,0.5291863093031058
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,hidden_d0__deviation,512,42,0.5136271529888551,0.09235421564950924,0.5136271529888551,0.47687992327075435
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,hidden_d0__knn5,512,42,0.5148936170212766,0.09727058968449799,0.5148936170212766,0.5385386214799849
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,hidden_d9__deviation,512,42,0.5527355623100304,0.0960046779153598,0.5527355623100304,0.6110444690791902
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,hidden_d9__knn5,512,42,0.5242147922998986,0.09590548604683885,0.5242147922998986,0.5261182009573078
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,hidden_flowmean__deviation,512,42,0.5231003039513678,0.09041877520087135,0.5231003039513678,0.5267892245267901
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,hidden_flowmean__knn5,512,42,0.49235055724417426,0.08336499946007604,0.49235055724417426,0.5444126525903898
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_d0__deviation,512,42,0.4958966565349544,0.08341513862048844,0.4958966565349544,0.6171967551079263
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_d0__knn5,512,42,0.5416413373860182,0.08802566224601698,0.5416413373860182,0.6118322974969248
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_d9__deviation,512,42,0.33900709219858155,0.05860865638798536,0.33900709219858155,0.495175026505473
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_d9__knn5,512,42,0.44832826747720367,0.07053035965539281,0.44832826747720367,0.5140740698701926
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_flowmean__deviation,512,42,0.4479736575481256,0.0779429755515266,0.4479736575481256,0.5210440423852151
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_flowmean__knn5,512,42,0.440273556231003,0.07370464459693346,0.440273556231003,0.6145413207923139
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_d0__deviation,512,42,0.532370820668693,0.09873895193221946,0.532370820668693,0.5383261257784537
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_d0__knn5,512,42,0.5548125633232016,0.10803568495619302,0.5548125633232016,0.5389688046767341
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_d9__deviation,512,42,0.40526849037487334,0.09824609840256265,0.40526849037487334,0.6325939441405037
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_d9__knn5,512,42,0.6333333333333333,0.2007364068436727,0.6333333333333333,0.6292051111632393
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_flowmean__deviation,512,42,0.4257345491388045,0.08883305727866582,0.4257345491388045,0.5543679274948146
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_flowmean__knn5,512,42,0.5796859169199595,0.12284667100500442,0.5796859169199595,0.5649843363374271
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,proprio__deviation,512,42,0.2843971631205674,0.0797285407218443,0.2843971631205674,0.5
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,proprio__knn5,512,42,0.5,0.08203125,0.5,0.5
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,action__deviation,512,42,0.6662613981762918,0.11811317438287941,0.6662613981762918,0.6022625605674231
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,action__knn5,512,42,0.648885511651469,0.13063663768715203,0.648885511651469,0.372072112122565
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,authority_low__d0,512,42,0.32998986828774063,0.06639859712709015,0.32998986828774063,0.43844431790761046
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,disagreement_low__d0,512,42,0.43323201621073953,0.07128026976315718,0.43323201621073953,0.40653714087291076
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cancellation_low__d0,512,42,0.39179331306990883,0.06556721840700484,0.39179331306990883,0.4086537216542778
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cosine_high__d0,512,42,0.43353596757852075,0.06871715080064393,0.43353596757852075,0.5185509935033216
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,authority_low__d9,512,42,0.3415906788247214,0.05890212732250458,0.3415906788247214,0.4692833622139994
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,disagreement_low__d9,512,42,0.636322188449848,0.10787670362288178,0.636322188449848,0.5261672917838498
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cancellation_low__d9,512,42,0.622289766970618,0.09766922651693744,0.622289766970618,0.5039399933746828
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cosine_high__d9,512,42,0.35435663627152986,0.06461118965256857,0.35435663627152986,0.4802028288759578
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,authority_low__flowmean,512,42,0.28728470111448834,0.054284485963535994,0.28728470111448834,0.38088612777950137
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,disagreement_low__flowmean,512,42,0.39128672745694015,0.06407713772613972,0.39128672745694015,0.37899213201533233
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cancellation_low__flowmean,512,42,0.40045592705167177,0.0646507281409632,0.40045592705167177,0.42527871734529926
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cosine_high__flowmean,512,42,0.31073961499493413,0.05612617250510738,0.31073961499493413,0.47951796402654506
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_entropy_low__d0,512,42,0.5767983789260385,0.09783940899139942,0.5767983789260385,0.43215586815618595
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_entropy_low__d9,512,42,0.6124113475177305,0.09858682718037112,0.6124113475177305,0.5295406124382765
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_entropy_low__flowmean,512,42,0.581256332320162,0.10121005970380173,0.581256332320162,0.4933777935843723
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_margin_low__d0,512,42,0.5367781155015197,0.08963296472221738,0.5367781155015197,0.6305353348854064
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_margin_low__d9,512,42,0.6885511651469098,0.1826738585188197,0.6885511651469098,0.5582100334881203
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_margin_low__flowmean,512,42,0.6779128672745693,0.20992516293069835,0.6779128672745693,0.6405783237779106
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_token_collapse__d0,512,42,0.47563323201621077,0.08163998931786355,0.47563323201621077,0.5468509669347902
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_token_collapse__d9,512,42,0.3238601823708207,0.057415092118385046,0.3238601823708207,0.47693336511467777
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_token_collapse__flowmean,512,42,0.4343971631205673,0.07053626161468789,0.4343971631205673,0.5243513095511347
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,clock,512,42,0.5,0.08203125,0.5,0.5
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,random,512,42,0.5131712259371833,0.09306598311396011,0.5131712259371833,0.5566682073892466
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,routed_d0__deviation,512,216,0.528512887887888,0.46243301301101547,0.528512887887888,0.5241331835657657
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,routed_d0__knn5,512,216,0.4521709209209209,0.42218292703760524,0.4521709209209209,0.5556755423835996
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,routed_d9__deviation,512,216,0.7046421421421422,0.6312389475396134,0.7046421421421422,0.5161105787647355
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,routed_d9__knn5,512,216,0.5520364114114114,0.46926519624540053,0.5520364114114114,0.4667903503445409
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,routed_flowmean__deviation,512,216,0.6833552302302304,0.6096452275032109,0.6833552302302304,0.5445396821853754
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,routed_flowmean__knn5,512,216,0.5356137387387387,0.465379788957346,0.5356137387387387,0.5234779470125507
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,shared_d0__deviation,512,216,0.5804554554554554,0.49125098455088767,0.5804554554554554,0.47301894958228086
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,shared_d0__knn5,512,216,0.5069288038038038,0.4454053125885741,0.5069288038038038,0.4820104796552057
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,shared_d9__deviation,512,216,0.6894707207207207,0.6684924661609006,0.6894707207207207,0.5364991186906842
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,shared_d9__knn5,512,216,0.5729948698698699,0.4942638578208651,0.5729948698698699,0.49965065716383605
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,shared_flowmean__deviation,512,216,0.6733608608608609,0.599194942752093,0.6733608608608609,0.4841282155901056
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,shared_flowmean__knn5,512,216,0.5560247747747749,0.4735809657148823,0.5560247747747749,0.4918357609469715
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,hidden_d0__deviation,512,216,0.5321258758758759,0.4525986872238573,0.5321258758758759,0.4862378169790995
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,hidden_d0__knn5,512,216,0.4903497247247247,0.43000762211394367,0.4903497247247247,0.5121789458770162
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,hidden_d9__deviation,512,216,0.6949136636636637,0.6444222201311547,0.6949136636636637,0.507577677052214
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,hidden_d9__knn5,512,216,0.5046452702702702,0.44905469729413205,0.5046452702702702,0.5156739801846684
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,hidden_flowmean__deviation,512,216,0.6145207707707707,0.5266007199001423,0.6145207707707707,0.4984036566930603
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,hidden_flowmean__knn5,512,216,0.5004692192192192,0.43596225883881845,0.5004692192192192,0.5131574964910314
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,function4_d0__deviation,512,216,0.6123154404404404,0.5474570222574509,0.6123154404404404,0.4932922272665707
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,function4_d0__knn5,512,216,0.6046984484484486,0.5265698316163446,0.6046984484484486,0.4760224605783681
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,function4_d9__deviation,512,216,0.42855355355355357,0.3763457346776834,0.42855355355355357,0.5081657175469142
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,function4_d9__knn5,512,216,0.4852195945945946,0.4153264397875237,0.4852195945945946,0.49114792248406897
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,function4_flowmean__deviation,512,216,0.6644613363363363,0.6023846631693945,0.6644613363363363,0.4867021804391829
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,function4_flowmean__knn5,512,216,0.6196978228228227,0.5477115764337813,0.6196978228228227,0.5302139971410175
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_d0__deviation,512,216,0.58008008008008,0.5132497307547925,0.58008008008008,0.4797270785911546
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_d0__knn5,512,216,0.4780874624624625,0.4181161587351641,0.4780874624624625,0.48289009469427324
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_d9__deviation,512,216,0.6547484984984986,0.6156079699485325,0.6547484984984986,0.4830298976215937
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_d9__knn5,512,216,0.48912975475475473,0.4323274367013743,0.48912975475475473,0.48515419734104737
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_flowmean__deviation,512,216,0.6131287537537538,0.5668555400457012,0.6131287537537538,0.5043976957915149
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_flowmean__knn5,512,216,0.47617930430430433,0.42183031550857547,0.47617930430430433,0.48672947340186296
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,proprio__deviation,512,216,0.6146146146146146,0.5911126946934239,0.6146146146146146,0.5
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,proprio__knn5,512,216,0.5,0.421875,0.5,0.5
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,action__deviation,512,216,0.7016860610610611,0.6821100680242262,0.7016860610610611,0.4993345384891547
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,action__knn5,512,216,0.5604041541541542,0.5093605314891769,0.5604041541541542,0.4641558265433827
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,authority_low__d0,512,216,0.48662725225225223,0.41247579967192527,0.48662725225225223,0.5669400517256831
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,disagreement_low__d0,512,216,0.5131928803803804,0.47606260695948177,0.5131928803803804,0.4810326068995122
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cancellation_low__d0,512,216,0.4804961211211211,0.416777828876237,0.4804961211211211,0.4690145764685108
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cosine_high__d0,512,216,0.45720720720720726,0.495633376132084,0.45720720720720726,0.49392571256417556
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,authority_low__d9,512,216,0.5008289539539539,0.4040837057606838,0.5008289539539539,0.525414117796354
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,disagreement_low__d9,512,216,0.47333270770770774,0.37892624258701624,0.47333270770770774,0.46353484188820554
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cancellation_low__d9,512,216,0.4578641141141141,0.379587075820373,0.4578641141141141,0.4561900786776253
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cosine_high__d9,512,216,0.4424580830830831,0.3815371411887149,0.4424580830830831,0.48086776725662933
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,authority_low__flowmean,512,216,0.47245683183183185,0.39953858336032694,0.47245683183183185,0.5073626763856247
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,disagreement_low__flowmean,512,216,0.5473285785785786,0.5369109148516725,0.5473285785785786,0.4798296362177728
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cancellation_low__flowmean,512,216,0.5017673923923924,0.44503620758323387,0.5017673923923924,0.49101107506823993
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cosine_high__flowmean,512,216,0.4469782282282282,0.52067197535498,0.4469782282282282,0.4911409842166238
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_entropy_low__d0,512,216,0.5609515765765767,0.4838024695895337,0.5609515765765767,0.4450338426241603
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_entropy_low__d9,512,216,0.6095783283283284,0.5199199827668985,0.6095783283283284,0.5440659069516012
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_entropy_low__flowmean,512,216,0.6008508508508509,0.5176570306874193,0.6008508508508509,0.4731546587866412
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_margin_low__d0,512,216,0.459349974974975,0.41339507371809736,0.459349974974975,0.5297122692936882
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_margin_low__d9,512,216,0.4874405655655656,0.42242223134428075,0.4874405655655656,0.5301326265852068
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_margin_low__flowmean,512,216,0.36456769269269274,0.33756581815086173,0.36456769269269274,0.48243566265825305
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_token_collapse__d0,512,216,0.5125437937937938,0.43686683691699557,0.5125437937937938,0.5402941826873007
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_token_collapse__d9,512,216,0.42250062562562557,0.36749285758597217,0.42250062562562557,0.5073141616595697
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_token_collapse__flowmean,512,216,0.4921953203203203,0.409653769145161,0.4921953203203203,0.5352926952373197
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,clock,512,216,0.5,0.421875,0.5,0.5
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,random,512,216,0.5369119119119119,0.4594473987084453,0.5369119119119119,0.6310857824858889
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,routed_d0__deviation,512,12,0.729,0.053929129424967165,0.729,0.748934331797235
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,routed_d0__knn5,512,12,0.7301666666666666,0.05705082337458555,0.7301666666666666,0.7619719662058372
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,routed_d9__deviation,512,12,0.4128333333333334,0.027441296937192897,0.4128333333333334,0.574176747311828
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,routed_d9__knn5,512,12,0.49233333333333335,0.03395306731796684,0.49233333333333335,0.6300643241167434
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,routed_flowmean__deviation,512,12,0.555,0.0302592009791414,0.555,0.6274625576036866
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,routed_flowmean__knn5,512,12,0.6378333333333334,0.035723737085371285,0.6378333333333334,0.6443068356374808
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,shared_d0__deviation,512,12,0.5631666666666667,0.04821455359439998,0.5631666666666667,0.6175811251920122
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,shared_d0__knn5,512,12,0.572,0.05832131587476395,0.572,0.6762048771121352
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,shared_d9__deviation,512,12,0.45599999999999996,0.026841820624689275,0.45599999999999996,0.4540994623655914
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,shared_d9__knn5,512,12,0.51,0.03321938925763099,0.51,0.5603830645161291
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,shared_flowmean__deviation,512,12,0.548,0.046259634944915064,0.548,0.5418466781874041
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,shared_flowmean__knn5,512,12,0.5213333333333333,0.10809113769165216,0.5213333333333333,0.605484350998464
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_d0__deviation,512,12,0.5916666666666666,0.06602812909267672,0.5916666666666666,0.6245463709677419
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_d0__knn5,512,12,0.5938333333333333,0.06506601415999028,0.5938333333333333,0.6685003840245776
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_d9__deviation,512,12,0.4181666666666667,0.023885887002553736,0.4181666666666667,0.4141801075268817
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_d9__knn5,512,12,0.4945,0.03675067572214764,0.4945,0.6143361175115207
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_flowmean__deviation,512,12,0.5443333333333333,0.05169003278523959,0.5443333333333333,0.5597926267281106
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_flowmean__knn5,512,12,0.5666666666666667,0.07786652845378562,0.5666666666666667,0.670269297235023
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_d0__deviation,512,12,0.6103333333333334,0.0335827317066132,0.6103333333333334,0.6566844278033794
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_d0__knn5,512,12,0.6376666666666666,0.041072314533054405,0.6376666666666666,0.7136688748079878
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_d9__deviation,512,12,0.5363333333333333,0.0780275684909281,0.5363333333333333,0.4883016513056836
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_d9__knn5,512,12,0.5398333333333334,0.04042447869435887,0.5398333333333334,0.4875912058371735
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_flowmean__deviation,512,12,0.5824999999999999,0.03726530618961363,0.5824999999999999,0.5482574884792626
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_flowmean__knn5,512,12,0.6313333333333333,0.03866910228950987,0.6313333333333333,0.6468581989247312
