dataset,grouping,task,fold,method,budget,reference_size,calibration_size,calibration_alarms,threshold
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_token_collapse__flowmean,0.1,256,128,12,-0.002455039914945345
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,clock,0.01,256,128,0,0.0
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,clock,0.03,256,128,0,0.0
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,clock,0.05,256,128,0,0.0
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,clock,0.1,256,128,0,0.0
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,random,0.01,256,128,1,0.9699722515786551
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,random,0.03,256,128,3,0.9624667689726597
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,random,0.05,256,128,6,0.9482350580758405
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,random,0.1,256,128,12,0.930701995243584
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_d0__deviation,0.01,256,128,1,0.8715131647166967
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_d0__deviation,0.03,256,128,3,0.8678141789740303
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_d0__deviation,0.05,256,128,6,0.8626529145551846
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_d0__deviation,0.1,256,128,12,0.8597768461325146
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_d0__knn5,0.01,256,128,1,1.0430848926148788
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_d0__knn5,0.03,256,128,3,1.0288105921267914
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_d0__knn5,0.05,256,128,6,1.0206625707573558
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_d0__knn5,0.1,256,128,12,1.007962722038759
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_d9__deviation,0.01,256,128,1,0.9313400475104909
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_d9__deviation,0.03,256,128,3,0.9307238893139413
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_d9__deviation,0.05,256,128,6,0.9191959781479948
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_d9__deviation,0.1,256,128,12,0.9080450381491056
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_d9__knn5,0.01,256,128,1,1.3418097078781654
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_d9__knn5,0.03,256,128,3,1.3390630155411798
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_d9__knn5,0.05,256,128,6,1.3361287573911715
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_d9__knn5,0.1,256,128,12,1.3182908647232847
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_flowmean__deviation,0.01,256,128,1,0.903537668706114
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_flowmean__deviation,0.03,256,128,3,0.8921209781982755
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_flowmean__deviation,0.05,256,128,6,0.8892611942658523
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_flowmean__deviation,0.1,256,128,12,0.8744543289194345
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_flowmean__knn5,0.01,256,128,1,1.0446147242151844
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_flowmean__knn5,0.03,256,128,3,1.0406299231518747
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_flowmean__knn5,0.05,256,128,6,1.0296075891301666
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,routed_flowmean__knn5,0.1,256,128,12,1.0222034831807147
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_d0__deviation,0.01,256,128,1,0.9177452971080602
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_d0__deviation,0.03,256,128,3,0.917029241975229
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_d0__deviation,0.05,256,128,6,0.9108349628215604
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_d0__deviation,0.1,256,128,12,0.8703902660731323
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_d0__knn5,0.01,256,128,1,0.39872032126288887
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_d0__knn5,0.03,256,128,3,0.3970691080118673
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_d0__knn5,0.05,256,128,6,0.3966569946665508
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_d0__knn5,0.1,256,128,12,0.393569773374656
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_d9__deviation,0.01,256,128,1,1.167512346685679
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_d9__deviation,0.03,256,128,3,1.1481993567824338
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_d9__deviation,0.05,256,128,6,1.1097496763555976
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_d9__deviation,0.1,256,128,12,1.082609738049737
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_d9__knn5,0.01,256,128,1,1.0962945696088735
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_d9__knn5,0.03,256,128,3,1.088345296824028
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_d9__knn5,0.05,256,128,6,1.078847295383427
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_d9__knn5,0.1,256,128,12,1.0724709746788645
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_flowmean__deviation,0.01,256,128,1,0.9246419465994776
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_flowmean__deviation,0.03,256,128,3,0.9107664989609251
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_flowmean__deviation,0.05,256,128,6,0.8953354984491628
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_flowmean__deviation,0.1,256,128,12,0.8828910835218643
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_flowmean__knn5,0.01,256,128,1,0.6727025255475777
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_flowmean__knn5,0.03,256,128,3,0.6703226269177855
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_flowmean__knn5,0.05,256,128,6,0.6651967175751269
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,shared_flowmean__knn5,0.1,256,128,12,0.6609643632828616
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_d0__deviation,0.01,256,128,1,0.9267637691687248
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_d0__deviation,0.03,256,128,3,0.9211105945738112
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_d0__deviation,0.05,256,128,6,0.9132902583725805
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_d0__deviation,0.1,256,128,12,0.8956686125721507
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_d0__knn5,0.01,256,128,1,0.4036794494160949
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_d0__knn5,0.03,256,128,3,0.39364519797242103
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_d0__knn5,0.05,256,128,6,0.3927124868153423
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_d0__knn5,0.1,256,128,12,0.3881010556878882
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_d9__deviation,0.01,256,128,1,1.1509370965302952
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_d9__deviation,0.03,256,128,3,1.1453093128510605
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_d9__deviation,0.05,256,128,6,1.114969467765585
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_d9__deviation,0.1,256,128,12,1.1024867428235705
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_d9__knn5,0.01,256,128,1,1.120047106580359
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_d9__knn5,0.03,256,128,3,1.112410174452438
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_d9__knn5,0.05,256,128,6,1.1087221839126766
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_d9__knn5,0.1,256,128,12,1.1043429582068884
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_flowmean__deviation,0.01,256,128,1,0.9377568536472376
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_flowmean__deviation,0.03,256,128,3,0.9347389224714895
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_flowmean__deviation,0.05,256,128,6,0.9276310801287803
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_flowmean__deviation,0.1,256,128,12,0.9079103620850659
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_flowmean__knn5,0.01,256,128,1,0.65899877970299
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_flowmean__knn5,0.03,256,128,3,0.6530167728244248
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_flowmean__knn5,0.05,256,128,6,0.6508346193506046
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,hidden_flowmean__knn5,0.1,256,128,12,0.6416711645249863
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_d0__deviation,0.01,256,128,1,1.575074969081575
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_d0__deviation,0.03,256,128,3,1.3965588747420572
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_d0__deviation,0.05,256,128,6,1.3590229621985956
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_d0__deviation,0.1,256,128,12,1.24750155848336
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_d0__knn5,0.01,256,128,1,0.8436505647240814
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_d0__knn5,0.03,256,128,3,0.6863958958127354
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_d0__knn5,0.05,256,128,6,0.6125097691486759
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_d0__knn5,0.1,256,128,12,0.5533200512658688
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_d9__deviation,0.01,256,128,1,2.106510043566168
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_d9__deviation,0.03,256,128,3,1.7910358680477114
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_d9__deviation,0.05,256,128,6,1.650108120510158
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_d9__deviation,0.1,256,128,12,1.5281473256798768
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_d9__knn5,0.01,256,128,1,0.7169925212116285
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_d9__knn5,0.03,256,128,3,0.657660934958928
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_d9__knn5,0.05,256,128,6,0.6311802086498207
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_d9__knn5,0.1,256,128,12,0.5315132801017711
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_flowmean__deviation,0.01,256,128,1,1.5552438373131134
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_flowmean__deviation,0.03,256,128,3,1.3059484030076192
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_flowmean__deviation,0.05,256,128,6,1.2561775482819872
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_flowmean__deviation,0.1,256,128,12,1.159647175068237
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_flowmean__knn5,0.01,256,128,1,0.6675403771308748
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_flowmean__knn5,0.03,256,128,3,0.5887134869748423
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_flowmean__knn5,0.05,256,128,6,0.5621683767126873
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,function4_flowmean__knn5,0.1,256,128,12,0.48214204450353265
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_d0__deviation,0.01,256,128,1,0.9763249581105337
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_d0__deviation,0.03,256,128,3,0.9544650049506729
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_d0__deviation,0.05,256,128,6,0.9345248548481202
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_d0__deviation,0.1,256,128,12,0.9142706181919339
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_d0__knn5,0.01,256,128,1,0.8136761676078799
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_d0__knn5,0.03,256,128,3,0.8122522138723605
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_d0__knn5,0.05,256,128,6,0.8061582001718293
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_d0__knn5,0.1,256,128,12,0.7994880896085315
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_d9__deviation,0.01,256,128,1,1.0315737097707045
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_d9__deviation,0.03,256,128,3,1.0099994353124875
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_d9__deviation,0.05,256,128,6,1.0016382087400135
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_d9__deviation,0.1,256,128,12,0.995443492104981
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_d9__knn5,0.01,256,128,1,1.257029362409008
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_d9__knn5,0.03,256,128,3,1.2541200632974967
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_d9__knn5,0.05,256,128,6,1.250527432179457
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_d9__knn5,0.1,256,128,12,1.243641545291996
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_flowmean__deviation,0.01,256,128,1,0.9746454945623683
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_flowmean__deviation,0.03,256,128,3,0.9678413919476814
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_flowmean__deviation,0.05,256,128,6,0.963774129302713
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_flowmean__deviation,0.1,256,128,12,0.9536956068178843
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_flowmean__knn5,0.01,256,128,1,1.0408743159142932
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_flowmean__knn5,0.03,256,128,3,1.0388892106777754
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_flowmean__knn5,0.05,256,128,6,1.030233166746365
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,route_flowmean__knn5,0.1,256,128,12,1.0285105790494917
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,proprio__deviation,0.01,256,128,0,1.105165863203919
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,proprio__deviation,0.03,256,128,0,1.105165863203919
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,proprio__deviation,0.05,256,128,0,1.105165863203919
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,proprio__deviation,0.1,256,128,0,1.105165863203919
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,proprio__knn5,0.01,256,128,0,1.1914804080432757
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,proprio__knn5,0.03,256,128,0,1.1914804080432757
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,proprio__knn5,0.05,256,128,0,1.1914804080432757
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,proprio__knn5,0.1,256,128,0,1.1914804080432757
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,action__deviation,0.01,256,128,1,1.7391924925270386
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,action__deviation,0.03,256,128,3,1.667255122818575
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,action__deviation,0.05,256,128,6,1.651922126128656
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,action__deviation,0.1,256,128,12,1.617006492677484
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,action__knn5,0.01,256,128,1,1.1544325349251516
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,action__knn5,0.03,256,128,3,1.1240025760696848
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,action__knn5,0.05,256,128,6,1.095145013206061
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,action__knn5,0.1,256,128,12,1.0721037876642554
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,authority_low__d0,0.01,256,128,1,-0.21277686953544617
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,authority_low__d0,0.03,256,128,3,-0.21386513113975525
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,authority_low__d0,0.05,256,128,6,-0.21488356590270996
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,authority_low__d0,0.1,256,128,12,-0.21614103019237518
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,disagreement_low__d0,0.01,256,128,1,-0.6923782825469971
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,disagreement_low__d0,0.03,256,128,3,-0.6929656863212585
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,disagreement_low__d0,0.05,256,128,6,-0.6934270858764648
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,disagreement_low__d0,0.1,256,128,12,-0.6944864988327026
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,cancellation_low__d0,0.01,256,128,1,-0.4268844723701477
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,cancellation_low__d0,0.03,256,128,3,-0.42967233061790466
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,cancellation_low__d0,0.05,256,128,6,-0.4306737780570984
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,cancellation_low__d0,0.1,256,128,12,-0.4332977831363678
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,cosine_high__d0,0.01,256,128,1,0.288842111825943
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,cosine_high__d0,0.03,256,128,3,0.2850729525089264
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,cosine_high__d0,0.05,256,128,6,0.28354179859161377
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,cosine_high__d0,0.1,256,128,12,0.2824212908744812
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,authority_low__d9,0.01,256,128,1,-0.24789342284202576
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,authority_low__d9,0.03,256,128,3,-0.24826590716838837
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,authority_low__d9,0.05,256,128,6,-0.24938467144966125
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,authority_low__d9,0.1,256,128,12,-0.25113651156425476
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,disagreement_low__d9,0.01,256,128,1,-0.7261934280395508
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,disagreement_low__d9,0.03,256,128,3,-0.7265491485595703
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,disagreement_low__d9,0.05,256,128,6,-0.7271570563316345
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,disagreement_low__d9,0.1,256,128,12,-0.7286610007286072
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,cancellation_low__d9,0.01,256,128,1,-0.46990686655044556
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,cancellation_low__d9,0.03,256,128,3,-0.47167888283729553
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,cancellation_low__d9,0.05,256,128,6,-0.4720144271850586
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,cancellation_low__d9,0.1,256,128,12,-0.4736674726009369
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,cosine_high__d9,0.01,256,128,1,0.14510086178779602
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,cosine_high__d9,0.03,256,128,3,0.14471836388111115
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,cosine_high__d9,0.05,256,128,6,0.14146611094474792
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,cosine_high__d9,0.1,256,128,12,0.1403982937335968
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,authority_low__flowmean,0.01,256,128,1,-0.2310699224472046
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,authority_low__flowmean,0.03,256,128,3,-0.23161247372627258
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,authority_low__flowmean,0.05,256,128,6,-0.23323139548301697
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,authority_low__flowmean,0.1,256,128,12,-0.23413679003715515
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,disagreement_low__flowmean,0.01,256,128,1,-0.7044447064399719
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,disagreement_low__flowmean,0.03,256,128,3,-0.7051848769187927
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,disagreement_low__flowmean,0.05,256,128,6,-0.7055456042289734
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,disagreement_low__flowmean,0.1,256,128,12,-0.705937922000885
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,cancellation_low__flowmean,0.01,256,128,1,-0.44295233488082886
