action_lag1,action_nonlocal_repeat,action_periodic_prominence,action_prominent_period,action_return_excess,action_return_period,episode_index,episode_length,failure,hard_lag1,hard_nonlocal_repeat,hard_periodic_prominence,hard_prominent_period,hard_return_excess,hard_return_period,joint_loop_candidate,max_period,route_cycle_candidate,route_state_cycle_candidate,scene,sim_lag1,sim_nonlocal_repeat,sim_periodic_prominence,sim_prominent_period,sim_return_excess,sim_return_period,soft_lag1,soft_nonlocal_repeat,soft_periodic_prominence,soft_prominent_period,soft_return_excess,soft_return_period,suite,task,window,window_length
-0.7629098296165466,-1.0857220888137817,-0.019839614629745483,2,-0.3228122591972351,2,260,13,False,0.2692148760330578,0.20196022727272728,-0.0020553188131313127,3,-0.06725464876033055,2,0.0,3,0.0,0.0,26,-0.41551312804222107,-0.69784015417099,-0.032924771308898926,3,-0.2823270261287689,2,-0.8295131325721741,-1.2152987718582153,-0.054420530796051025,3,-0.38578563928604126,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.799530029296875,-1.1452782154083252,-0.042095720767974854,2,-0.3457481861114502,2,261,13,False,0.2602530991735537,0.2015340909090909,-0.004442471590909075,3,-0.0587190082644628,2,0.0,3,0.0,0.0,26,-0.49384260177612305,-0.7379177808761597,-0.041560471057891846,3,-0.24407517910003662,2,-0.8708937168121338,-1.2555630207061768,-0.04673641920089722,3,-0.38466930389404297,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7715595364570618,-1.1107125282287598,-0.02612951397895813,2,-0.339152991771698,2,261,13,False,0.2646177685950413,0.20525568181818182,-0.006968118686868668,3,-0.0593620867768595,2,0.0,3,0.0,0.0,26,-0.43335577845573425,-0.718410849571228,-0.032764434814453125,3,-0.2850550711154938,2,-0.8392933011054993,-1.229678750038147,-0.05280578136444092,3,-0.3903854489326477,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.7793939709663391,-1.1511385440826416,-0.05572846531867981,2,-0.3717445731163025,2,262,13,False,0.25542355371900827,0.1921875,0.00020320391414141437,3,-0.06323605371900826,2,0.0,3,0.0,0.0,26,-0.4988371729850769,-0.7427067160606384,-0.037787824869155884,3,-0.24386954307556152,2,-0.8633445501327515,-1.2557939291000366,-0.04730457067489624,3,-0.39244937896728516,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7440832257270813,-1.1230350732803345,-0.055539339780807495,2,-0.3789518475532532,2,262,13,False,0.25862603305785126,0.19602272727272727,-0.004139046717171718,3,-0.06260330578512399,2,0.0,3,0.0,0.0,26,-0.4412165582180023,-0.7210349440574646,-0.03644022345542908,3,-0.2798183858394623,2,-0.8335407376289368,-1.227448582649231,-0.05288416147232056,3,-0.3939078450202942,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.7524047493934631,-1.1337916851043701,-0.06757208704948425,2,-0.381386935710907,2,263,13,False,0.2555785123966942,0.19568181818181818,9.943181818181102e-05,3,-0.059896694214876034,2,0.0,3,0.0,0.0,26,-0.49863940477371216,-0.7400285005569458,-0.04142498970031738,2,-0.24138909578323364,2,-0.8724901676177979,-1.2600690126419067,-0.046592652797698975,3,-0.3875788450241089,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7228460311889648,-1.0875641107559204,-0.042163193225860596,2,-0.36471807956695557,2,263,13,False,0.25924586776859504,0.20150568181818182,0.0006399936868686784,3,-0.05774018595041322,2,0.0,3,0.0,0.0,26,-0.43729573488235474,-0.717683732509613,-0.032961100339889526,3,-0.2803879976272583,2,-0.8440603613853455,-1.2340024709701538,-0.052023470401763916,3,-0.38994210958480835,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.8054360747337341,-1.1587868928909302,-0.04288569092750549,2,-0.35335081815719604,2,264,13,False,0.26918904958677686,0.19863636363636364,0.001701783459595957,3,-0.07055268595041322,2,0.0,3,0.0,0.0,26,-0.49165162444114685,-0.7386597394943237,-0.037745386362075806,3,-0.24700811505317688,2,-0.8644285202026367,-1.2499415874481201,-0.046169400215148926,3,-0.3855130672454834,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7797412276268005,-1.1297998428344727,-0.03275230526924133,2,-0.3500586152076721,2,264,13,False,0.27308884297520664,0.19997159090909092,-0.0038782354797980145,3,-0.07311725206611572,2,0.0,3,0.0,0.0,26,-0.4312508702278137,-0.7156926393508911,-0.03567624092102051,3,-0.2844417691230774,2,-0.8350881934165955,-1.226112723350525,-0.05170100927352905,3,-0.39102452993392944,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.8174516558647156,-1.1727159023284912,-0.04040452837944031,2,-0.35526424646377563,2,265,13,False,0.2755681818181818,0.2015340909090909,-0.0072754892676767935,3,-0.07403409090909091,2,0.0,3,0.0,0.0,26,-1.6155047416687012,-1.5182814598083496,0.2860499620437622,3,0.09722328186035156,3,-0.8679786324501038,-1.2603528499603271,-0.04735743999481201,3,-0.3923742175102234,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7881010174751282,-1.1279739141464233,-0.01802721619606018,2,-0.33987289667129517,2,265,13,False,0.2825929752066116,0.20582386363636362,-0.008897569444444448,3,-0.07676911157024796,2,0.0,3,0.0,0.0,26,-1.554860234260559,-1.900267243385315,-0.05507546663284302,2,-0.34540700912475586,2,-0.837449848651886,-1.2294418811798096,-0.05691403150558472,3,-0.3919920325279236,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.8248064517974854,-1.1718209981918335,-0.03932654857635498,2,-0.34701454639434814,2,266,13,False,0.2578770661157025,0.20318181818181819,-0.0020269097222222476,3,-0.054695247933884306,2,0.0,3,0.0,0.0,26,-0.4975392520427704,-0.7337563633918762,-0.037436798214912415,2,-0.23621711134910583,2,-0.8667112588882446,-1.2483985424041748,-0.04451721906661987,3,-0.3816872835159302,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7854350805282593,-1.1296721696853638,-0.031348466873168945,2,-0.3442370891571045,2,266,13,False,0.2636363636363636,0.20829545454545453,-0.0055484532828282696,3,-0.05534090909090908,2,0.0,3,0.0,0.0,26,-0.4488165080547333,-0.7247295379638672,-0.028707265853881836,3,-0.2759130299091339,2,-0.8420333862304688,-1.2229158878326416,-0.049333810806274414,3,-0.38088250160217285,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.7730371356010437,-1.1451694965362549,-0.0639900267124176,2,-0.3721323609352112,2,267,13,False,0.26358471074380163,0.19363636363636363,-0.0010933554292929248,3,-0.069948347107438,2,0.0,3,0.0,0.0,26,-0.48289355635643005,-0.7305368185043335,-0.04058191180229187,3,-0.24764326214790344,2,-0.8580012917518616,-1.2368013858795166,-0.04401731491088867,3,-0.37880009412765503,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7434015274047852,-1.1076303720474243,-0.048885345458984375,2,-0.36422884464263916,2,267,13,False,0.2703512396694215,0.19974431818181818,-0.0049167455808080684,3,-0.07060692148760331,2,0.0,3,0.0,0.0,26,-0.4229116141796112,-0.7092422246932983,-0.03218749165534973,3,-0.28633061051368713,2,-0.8268919587135315,-1.208380937576294,-0.0498582124710083,3,-0.38148897886276245,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.7696571350097656,-1.1448895931243896,-0.06519925594329834,2,-0.375232458114624,2,268,13,False,0.2590134297520661,0.19207386363636364,0.0004099589646464341,3,-0.06693956611570245,2,0.0,3,0.0,0.0,26,-0.4854103922843933,-0.7360089421272278,-0.041685014963150024,3,-0.2505985498428345,2,-0.8710834980010986,-1.2539629936218262,-0.04581207036972046,3,-0.38287949562072754,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7420445084571838,-1.110309362411499,-0.0503791868686676,2,-0.3682648539543152,2,268,13,False,0.26257747933884296,0.1930681818181818,0.0007926925505050697,3,-0.06950929752066115,2,0.0,3,0.0,0.0,26,-0.42498284578323364,-0.7132919430732727,-0.03554990887641907,3,-0.28830909729003906,2,-0.8402755260467529,-1.2300879955291748,-0.052245378494262695,3,-0.3898124694824219,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.7937787771224976,-1.1615259647369385,-0.06069779396057129,2,-0.3677471876144409,2,269,13,False,0.2523760330578512,0.19650568181818182,-0.005516887626262623,3,-0.05587035123966941,2,0.0,3,0.0,0.0,26,-0.49063488841056824,-0.7343407273292542,-0.04133892059326172,3,-0.2437058389186859,2,-0.8651176691055298,-1.249260425567627,-0.04779624938964844,3,-0.38414275646209717,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7666820883750916,-1.1241567134857178,-0.04260161519050598,2,-0.3574746251106262,2,269,13,False,0.26113119834710746,0.1994034090909091,-0.008895202020202025,3,-0.06172778925619837,2,0.0,3,0.0,0.0,26,-0.42933061718940735,-0.7142320275306702,-0.03255555033683777,3,-0.2849014103412628,2,-0.8292449712753296,-1.2191450595855713,-0.0541570782661438,3,-0.3899000883102417,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.7442915439605713,-1.1242363452911377,-0.06444013118743896,2,-0.3799448013305664,2,270,13,False,0.26335227272727274,0.19852272727272727,-0.009038825757575752,3,-0.06482954545454547,2,0.0,3,0.0,0.0,26,-0.5619509220123291,-0.8011474609375,-0.013636112213134766,3,-0.2391965389251709,2,-0.8610076904296875,-1.247050166130066,-0.04318147897720337,3,-0.3860424757003784,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.6967957019805908,-1.067657470703125,-0.041777849197387695,2,-0.3708617687225342,2,270,13,False,0.2703254132231405,0.19951704545454546,-0.013160116792929305,3,-0.07080836776859506,2,0.0,3,0.0,0.0,26,-0.49924710392951965,-0.7747706174850464,-0.047751665115356445,3,-0.27552351355552673,2,-0.8292070627212524,-1.2159998416900635,-0.05151212215423584,3,-0.38679277896881104,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.7980865240097046,-1.1432567834854126,-0.04923045635223389,2,-0.345170259475708,2,271,13,False,0.24793388429752067,0.19346590909090908,0.003298611111111127,3,-0.05446797520661159,2,0.0,3,0.0,0.0,26,-0.49084755778312683,-0.7418477535247803,-0.04204419255256653,3,-0.25100019574165344,2,-0.8696472644805908,-1.252953052520752,-0.04482460021972656,3,-0.38330578804016113,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7848994731903076,-1.1176531314849854,-0.031871676445007324,2,-0.33275365829467773,2,271,13,False,0.25054235537190084,0.20019886363636363,0.0001728219696969513,3,-0.050343491735537205,2,0.0,3,0.0,0.0,26,-0.4306892454624176,-0.7199605703353882,-0.035101503133773804,3,-0.2892713248729706,2,-0.8407912850379944,-1.2284677028656006,-0.051499783992767334,3,-0.3876764178276062,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.7891857624053955,-1.1496549844741821,-0.05318516492843628,2,-0.3604692220687866,2,272,13,False,0.2613378099173554,0.20318181818181819,-0.010020912247474756,3,-0.058155991735537205,2,0.0,3,0.0,0.0,26,-0.49092987179756165,-0.7437593340873718,-0.0409378707408905,3,-0.2528294622898102,2,-0.8628513216972351,-1.2498149871826172,-0.04641622304916382,3,-0.3869636654853821,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7574081420898438,-1.1176984310150146,-0.04629790782928467,2,-0.3602902889251709,2,272,13,False,0.2677944214876033,0.20710227272727272,-0.01112294823232321,3,-0.06069214876033058,2,0.0,3,0.0,0.0,26,-0.42974182963371277,-0.7201254963874817,-0.038761258125305176,3,-0.2903836667537689,2,-0.8337518572807312,-1.2230268716812134,-0.052407681941986084,3,-0.3892750144004822,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.802464485168457,-1.161157250404358,-0.06472033262252808,3,-0.3586927652359009,2,273,13,False,0.2599948347107438,0.2033806818181818,-0.009192493112947675,2,-0.056614152892562,2,0.0,3,0.0,0.0,26,-0.4776548445224762,-0.7265297174453735,-0.040438175201416016,3,-0.24887487292289734,2,-0.8600310683250427,-1.2460505962371826,-0.047762393951416016,3,-0.3860195279121399,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7788012027740479,-1.1208624839782715,-0.046795427799224854,2,-0.34206128120422363,2,273,13,False,0.2659607438016529,0.21113636363636365,-0.004451331496786032,2,-0.05482438016528926,2,0.0,3,0.0,0.0,26,-0.41253331303596497,-0.6902555227279663,-0.03512394428253174,3,-0.27772220969200134,2,-0.8225865960121155,-1.2122372388839722,-0.05445671081542969,3,-0.3896506428718567,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.7536854147911072,-1.1367371082305908,-0.07225844264030457,2,-0.38305169343948364,2,274,13,False,0.25795454545454544,0.19735795454545454,0.002396227904040399,3,-0.06059659090909089,2,0.0,3,0.0,0.0,26,-0.4931551218032837,-0.7448103427886963,-0.042289555072784424,3,-0.2516552209854126,2,-0.8679511547088623,-1.243620753288269,-0.04279887676239014,3,-0.37566959857940674,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7387757897377014,-1.1171984672546387,-0.06496855616569519,2,-0.37842267751693726,2,274,13,False,0.2617252066115702,0.20147727272727273,-0.00040325126262624744,3,-0.0602479338842975,2,0.0,3,0.0,0.0,26,-0.435265451669693,-0.7261229753494263,-0.036102741956710815,3,-0.2908575236797333,2,-0.8451648950576782,-1.221218228340149,-0.04874086380004883,3,-0.3760533332824707,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.817255437374115,-1.1709728240966797,-0.04161456227302551,2,-0.3537173867225647,2,275,13,False,0.2572314049586777,0.19866477272727273,-0.00021227904040405088,3,-0.05856663223140496,2,0.0,3,0.0,0.0,26,-0.4918903112411499,-0.735722541809082,-0.040941596031188965,3,-0.24383223056793213,2,-0.8707732558250427,-1.2564401626586914,-0.04843717813491821,3,-0.3856669068336487,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7825937271118164,-1.1238877773284912,-0.019648373126983643,2,-0.3412940502166748,2,275,13,False,0.2565857438016529,0.20431818181818182,-0.007730429292929303,3,-0.05226756198347107,2,0.0,3,0.0,0.0,26,-0.43094193935394287,-0.714179277420044,-0.033235013484954834,3,-0.2832373380661011,2,-0.8371523022651672,-1.2281441688537598,-0.05395376682281494,3,-0.39099186658859253,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.7841911911964417,-1.1593512296676636,-0.060134679079055786,2,-0.3751600384712219,2,276,13,False,0.2634039256198347,0.19826704545454546,-0.005939867424242434,3,-0.06513688016528926,2,0.0,3,0.0,0.0,26,-0.49432995915412903,-0.7323406934738159,-0.03891490399837494,2,-0.2380107343196869,2,-0.8654800057411194,-1.2513247728347778,-0.04721379280090332,3,-0.38584476709365845,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7535378932952881,-1.128977656364441,-0.05112910270690918,2,-0.37543976306915283,2,276,13,False,0.268698347107438,0.19951704545454546,-0.003420138888888896,3,-0.06918130165289255,2,0.0,3,0.0,0.0,26,-0.4335254430770874,-0.7138673067092896,-0.031198561191558838,3,-0.28034186363220215,2,-0.8334570527076721,-1.2240370512008667,-0.0529327392578125,3,-0.3905799984931946,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.7733197808265686,-1.1395771503448486,-0.05703350901603699,2,-0.36625736951828003,2,277,13,False,0.26547004132231405,0.1915909090909091,-0.006543560606060594,3,-0.07387913223140496,2,0.0,3,0.0,0.0,26,-0.561599850654602,-0.8029877543449402,-0.01620689034461975,3,-0.24138790369033813,2,-0.8693298101425171,-1.2548816204071045,-0.045888304710388184,3,-0.3855518102645874,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7533332705497742,-1.1107709407806396,-0.042216092348098755,2,-0.3574376702308655,2,277,13,False,0.26590909090909093,0.19383522727272728,-0.009153251262626283,3,-0.07207386363636364,2,0.0,3,0.0,0.0,26,-0.5007918477058411,-0.7788293957710266,-0.048336416482925415,3,-0.27803754806518555,2,-0.84029221534729,-1.2302348613739014,-0.05239909887313843,3,-0.38994264602661133,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.7810038924217224,-1.1624912023544312,-0.05519184470176697,2,-0.38148730993270874,2,278,13,False,0.26508264462809916,0.19471590909090908,-0.006216066919191909,3,-0.07036673553719008,2,0.0,3,0.0,0.0,26,-0.5754758715629578,-0.7989517450332642,-0.022684574127197266,3,-0.2234758734703064,2,-0.8625427484512329,-1.252575159072876,-0.048628807067871094,3,-0.39003241062164307,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7522863149642944,-1.1297715902328491,-0.05173617601394653,2,-0.3774852752685547,2,278,13,False,0.27257231404958676,0.20241477272727273,-0.011673374368686873,3,-0.07015754132231403,2,0.0,3,0.0,0.0,26,-0.5138466954231262,-0.7770464420318604,-0.03571420907974243,3,-0.26319974660873413,2,-0.8280813097953796,-1.2217355966567993,-0.05392944812774658,3,-0.3936542868614197,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.7679746747016907,-1.1634646654129028,-0.07598254084587097,2,-0.39548999071121216,2,279,13,False,0.25854855371900826,0.19392045454545453,0.005945785984848517,3,-0.06462809917355372,2,0.0,3,0.0,0.0,26,-0.4899619221687317,-0.7422501444816589,-0.042120397090911865,3,-0.25228822231292725,2,-0.8697448968887329,-1.2522042989730835,-0.04532068967819214,3,-0.3824594020843506,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7435898184776306,-1.120525598526001,-0.05748143792152405,2,-0.37693578004837036,2,279,13,False,0.26647727272727273,0.19715909090909092,0.0021721117424242375,3,-0.0693181818181818,2,0.0,3,0.0,0.0,26,-0.4279974102973938,-0.7172214388847351,-0.03628668189048767,3,-0.2892240285873413,2,-0.8380690217018127,-1.2243726253509521,-0.05282902717590332,3,-0.3863036036491394,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.7856828570365906,-1.1498388051986694,-0.047475844621658325,2,-0.36415594816207886,2,280,13,False,0.2626807851239669,0.19471590909090908,0.004145359848484853,3,-0.06796487603305784,2,0.0,3,0.0,0.0,26,-0.4866347312927246,-0.7387083172798157,-0.042181700468063354,3,-0.25207358598709106,2,-0.8631124496459961,-1.2481322288513184,-0.04705679416656494,3,-0.38501977920532227,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7459046840667725,-1.1129529476165771,-0.042224884033203125,2,-0.3670482635498047,2,280,13,False,0.26167355371900825,0.20017045454545454,0.0025564236111111083,3,-0.061503099173553705,2,0.0,3,0.0,0.0,26,-0.4298938512802124,-0.716985821723938,-0.03477117419242859,3,-0.2870919704437256,2,-0.8323636651039124,-1.2190134525299072,-0.05067801475524902,3,-0.3866497874259949,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.7790893316268921,-1.1525272130966187,-0.05100482702255249,2,-0.37343788146972656,2,281,13,False,0.2606146694214876,0.2031534090909091,-0.011702536730945817,2,-0.057461260330578495,2,0.0,3,0.0,0.0,26,-0.4928513467311859,-0.7367023825645447,-0.03943935036659241,3,-0.24385103583335876,2,-0.8651872277259827,-1.2501991987228394,-0.0489194393157959,3,-0.3850119709968567,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7498154044151306,-1.1096709966659546,-0.030013948678970337,2,-0.359855592250824,2,281,13,False,0.26386880165289256,0.20727272727272728,-0.008768365472910933,2,-0.056596074380165284,2,0.0,3,0.0,0.0,26,-0.4454391598701477,-0.7261107563972473,-0.0333615243434906,3,-0.2806715965270996,2,-0.8419811725616455,-1.2237389087677002,-0.05222344398498535,3,-0.3817577362060547,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.7781246304512024,-1.1548975706100464,-0.06819459795951843,2,-0.376772940158844,2,282,13,False,0.26655475206611573,0.18934659090909092,-0.0016966540404040609,3,-0.07720816115702481,2,0.0,3,0.0,0.0,26,-1.5295277833938599,-1.4638352394104004,0.2605394124984741,3,0.06569254398345947,3,-0.8661820888519287,-1.2551288604736328,-0.044764816761016846,3,-0.3889467716217041,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7574252486228943,-1.114048957824707,-0.044837504625320435,2,-0.35662370920181274,2,282,13,False,0.2694473140495868,0.19525568181818181,-0.0034872159090909016,3,-0.07419163223140496,2,0.0,3,0.0,0.0,26,-1.4703192710876465,-1.8035633563995361,-0.05409526824951172,2,-0.33324408531188965,2,-0.8399206399917603,-1.2313580513000488,-0.05135762691497803,3,-0.3914374113082886,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.7917681336402893,-1.1401984691619873,-0.04422387480735779,2,-0.348430335521698,2,283,13,False,0.2660123966942149,0.19798295454545456,-0.012493686868686904,3,-0.06802944214876033,2,0.0,3,0.0,0.0,26,-0.4863739013671875,-0.7324425578117371,-0.04091385006904602,3,-0.24606865644454956,2,-0.861929714679718,-1.242902398109436,-0.04533964395523071,3,-0.380972683429718,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7408992648124695,-1.0987223386764526,-0.03914889693260193,2,-0.35782307386398315,2,283,13,False,0.2683884297520661,0.20397727272727273,-0.012259311868686867,3,-0.06441115702479339,2,0.0,3,0.0,0.0,26,-0.42597493529319763,-0.7117111086845398,-0.03206565976142883,3,-0.28573617339134216,2,-0.8296871781349182,-1.2152621746063232,-0.05004429817199707,3,-0.38557499647140503,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.7994024753570557,-1.170713186264038,-0.052198708057403564,2,-0.3713107109069824,2,284,13,False,0.2576962809917355,0.20417613636363635,-0.0012239583333333026,3,-0.053520144628099175,2,0.0,3,0.0,0.0,26,-0.5260576605796814,-0.7775562405586243,-0.032727450132369995,3,-0.25149857997894287,2,-0.8723940253257751,-1.2558306455612183,-0.0460895299911499,3,-0.3834366202354431,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7664175629615784,-1.1430851221084595,-0.05258700251579285,2,-0.3766675591468811,2,284,13,False,0.25829028925619835,0.2080965909090909,-0.0022490530303030387,3,-0.050193698347107435,2,0.0,3,0.0,0.0,26,-0.4658145606517792,-0.7555450201034546,-0.04357266426086426,3,-0.2897304594516754,2,-0.8485316634178162,-1.2330634593963623,-0.052558183670043945,3,-0.38453179597854614,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.80419921875,-1.1426143646240234,-0.02021479606628418,2,-0.33841514587402344,2,285,13,False,0.26725206611570246,0.1990340909090909,-0.011405460858585847,3,-0.06821797520661155,2,0.0,3,0.0,0.0,26,-0.494035929441452,-0.7401522397994995,-0.04025083780288696,3,-0.24611631035804749,2,-0.8659098148345947,-1.2504332065582275,-0.046739816665649414,3,-0.3845233917236328,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7824001908302307,-1.114370584487915,-0.008702844381332397,2,-0.3319703936576843,2,285,13,False,0.27357954545454544,0.20625,-0.012488162878787873,3,-0.06732954545454545,2,0.0,3,0.0,0.0,26,-0.4328632354736328,-0.7182700037956238,-0.03706163167953491,3,-0.28540676832199097,2,-0.8347351551055908,-1.225105881690979,-0.05259305238723755,3,-0.3903707265853882,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.8160438537597656,-1.134049654006958,-0.013068616390228271,2,-0.3180058002471924,2,286,13,False,0.26007231404958675,0.19088068181818182,0.001647727272727273,3,-0.06919163223140493,2,0.0,3,0.0,0.0,26,-0.4861452877521515,-0.7383381724357605,-0.042269736528396606,3,-0.252192884683609,2,-0.8676382303237915,-1.2508933544158936,-0.04309123754501343,3,-0.38325512409210205,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.785957932472229,-1.0973703861236572,-0.005889952182769775,2,-0.3114124536514282,2,286,13,False,0.2603047520661157,0.19832386363636365,0.0014752998737373735,3,-0.06198088842975205,2,0.0,3,0.0,0.0,26,-0.4281196594238281,-0.7179433703422546,-0.03427243232727051,3,-0.2898237109184265,2,-0.8382430672645569,-1.2194831371307373,-0.05117976665496826,3,-0.3812400698661804,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.7911573052406311,-1.129638910293579,-0.022672206163406372,2,-0.338481605052948,2,287,13,False,0.2634297520661157,0.20355113636363636,-0.006470959595959613,3,-0.05987861570247932,2,0.0,3,0.0,0.0,26,-0.5909169316291809,-0.8345526456832886,-0.007291972637176514,3,-0.24363571405410767,2,-0.861287534236908,-1.2505114078521729,-0.045303165912628174,3,-0.3892238736152649,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.7600796222686768,-1.0944695472717285,-0.011712431907653809,2,-0.33438992500305176,2,287,13,False,0.26642561983471075,0.20605113636363637,-0.0072573390151515205,3,-0.06037448347107438,2,0.0,3,0.0,0.0,26,-0.529738187789917,-0.8082767724990845,-0.053693294525146484,3,-0.2785385847091675,2,-0.8337757587432861,-1.2237540483474731,-0.05177026987075806,3,-0.389978289604187,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.883134663105011,-1.146793007850647,-0.016732782125473022,2,-0.263658344745636,2,288,12,False,0.26348140495867767,0.20602272727272727,0.0002162247474747636,3,-0.05745867768595039,2,0.0,3,0.0,0.0,29,-0.48024100065231323,-0.7110258340835571,-0.011329114437103271,3,-0.2307848334312439,2,-0.9558775424957275,-1.3326846361160278,-0.049029767513275146,3,-0.3768070936203003,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.883134663105011,-1.146793007850647,-0.016732782125473022,2,-0.263658344745636,2,288,12,False,0.26348140495867767,0.20602272727272727,0.0002162247474747636,3,-0.05745867768595039,2,0.0,3,0.0,0.0,29,-0.48024100065231323,-0.7110258340835571,-0.011329114437103271,3,-0.2307848334312439,2,-0.9558775424957275,-1.3326846361160278,-0.049029767513275146,3,-0.3768070936203003,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.887794554233551,-1.1601061820983887,-0.013617843389511108,2,-0.27231162786483765,2,289,12,False,0.2506198347107438,0.2005681818181818,-0.011132812499999978,3,-0.05005165289256197,2,0.0,3,0.0,0.0,29,-0.486070454120636,-0.7223285436630249,-0.016004294157028198,3,-0.23625808954238892,2,-0.9594017267227173,-1.3393312692642212,-0.04703253507614136,3,-0.3799295425415039,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
-0.887794554233551,-1.1601061820983887,-0.013617843389511108,2,-0.27231162786483765,2,289,12,False,0.2506198347107438,0.2005681818181818,-0.011132812499999978,3,-0.05005165289256197,2,0.0,3,0.0,0.0,29,-0.486070454120636,-0.7223285436630249,-0.016004294157028198,3,-0.23625808954238892,2,-0.9594017267227173,-1.3393312692642212,-0.04703253507614136,3,-0.3799295425415039,2,libero_goal,open_the_middle_drawer_of_the_cabinet,suffix,12
-0.8920964598655701,-1.1662002801895142,-0.02872323989868164,3,-0.2741038203239441,2,290,12,False,0.265625,0.20582386363636362,-0.012559185606060619,3,-0.059801136363636376,2,0.0,3,0.0,0.0,29,-0.610449492931366,-0.828862190246582,0.0115852952003479,3,-0.21841269731521606,2,-0.9671605825424194,-1.3348723649978638,-0.026754319667816162,3,-0.36771178245544434,2,libero_goal,open_the_middle_drawer_of_the_cabinet,prefix,12
