record_index,candidate,outcome,relative_query,current_query,stored_layer,model_layer,route_replay_mean_h,route_replay_max_h,route_replay_state_h,route_replay_action_h,action_replay_rms
3,6,failed_grasp,0,31,4,12,0.005418392829596996,0.020772049203515053,0.012822839431464672,0.004677947610616684,0.013479351997375488
3,6,failed_grasp,0,31,5,13,0.0060172732919454575,0.0389249287545681,0.01127517782151699,0.0054914820939302444,0.013479351997375488
3,6,failed_grasp,0,31,6,14,0.005939756520092487,0.02384967729449272,0.012933378107845783,0.005240395199507475,0.013479351997375488
3,6,failed_grasp,0,31,7,15,0.009143345057964325,0.06484358757734299,0.011603130027651787,0.008897366002202034,0.013479351997375488
4,6,failed_grasp,1,32,0,2,0.0034752243664115667,0.01358440238982439,0.01358440238982439,0.0024643070064485073,0.005508397705852985
4,6,failed_grasp,1,32,1,3,0.0038713370449841022,0.011585752479732037,0.011585751548409462,0.003099896013736725,0.005508397705852985
4,6,failed_grasp,1,32,2,4,0.004136203322559595,0.010300303809344769,0.010300302878022194,0.0035197935067117214,0.005508397705852985
4,6,failed_grasp,1,32,3,5,0.0050451625138521194,0.013862372376024723,0.013862373307347298,0.004163441248238087,0.005508397705852985
4,6,failed_grasp,1,32,4,12,0.005850741174072027,0.009865819476544857,0.00986340083181858,0.005449475720524788,0.005508397705852985
4,6,failed_grasp,1,32,5,13,0.006671424023807049,0.010667017661035061,0.008759398944675922,0.006462625693529844,0.005508397705852985
4,6,failed_grasp,1,32,6,14,0.007222582586109638,0.01148239802569151,0.009805979207158089,0.006964243017137051,0.005508397705852985
4,6,failed_grasp,1,32,7,15,0.007768395822495222,0.013160969130694866,0.01075378805398941,0.007469856645911932,0.005508397705852985
5,6,failed_grasp,2,33,0,2,0.0014935978688299656,0.0027295751497149467,0.0027295753825455904,0.0013699999544769526,0.002772001316770911
5,6,failed_grasp,2,33,1,3,0.0016069096745923162,0.00473406258970499,0.00244140625,0.00152346002869308,0.002772001316770911
5,6,failed_grasp,2,33,2,4,0.00166863645426929,0.005545808933675289,0.0011960399569943547,0.0017158963019028306,0.002772001316770911
5,6,failed_grasp,2,33,3,5,0.0019174296176061034,0.005393242463469505,0.0016157440841197968,0.0019475981825962663,0.002772001316770911
5,6,failed_grasp,2,33,4,12,0.002107073552906513,0.003989290911704302,0.0023689819499850273,0.0020808828994631767,0.002772001316770911
5,6,failed_grasp,2,33,5,13,0.0022366726770997047,0.0038524740375578403,0.002320463303476572,0.002228293800726533,0.002772001316770911
5,6,failed_grasp,2,33,6,14,0.002145468955859542,0.00316442409530282,0.0019535867031663656,0.0021646572276949883,0.002772001316770911
5,6,failed_grasp,2,33,7,15,0.002721162512898445,0.004326182883232832,0.0029496343340724707,0.002698315307497978,0.002772001316770911
6,6,failed_grasp,3,34,0,2,0.0015599254984408617,0.0023417146876454353,0.0023417144548147917,0.00148174655623734,0.0019844386260956526
6,6,failed_grasp,3,34,1,3,0.0016239514807239175,0.003201874205842614,0.002627198351547122,0.0015236267354339361,0.0019844386260956526
6,6,failed_grasp,3,34,2,4,0.0018711721058934927,0.004448453895747662,0.0020857397466897964,0.0018497153650969267,0.0019844386260956526
6,6,failed_grasp,3,34,3,5,0.002110033528879285,0.0050508202984929085,0.002042533829808235,0.002116783522069454,0.0019844386260956526
6,6,failed_grasp,3,34,4,12,0.001937240012921393,0.0038832942955195904,0.0021848895121365786,0.001912475097924471,0.0019844386260956526
6,6,failed_grasp,3,34,5,13,0.0021825022995471954,0.0033829116728156805,0.002922528423368931,0.002108499640598893,0.0019844386260956526
6,6,failed_grasp,3,34,6,14,0.0024372288025915623,0.00370257580652833,0.0034592337906360626,0.0023350282572209835,0.0019844386260956526
6,6,failed_grasp,3,34,7,15,0.002854148391634226,0.004554384388029575,0.004106581211090088,0.0027289048302918673,0.0019844386260956526
7,6,failed_grasp,4,35,0,2,0.0017206906341016293,0.0036211905535310507,0.003621190320700407,0.0015306404093280435,0.0019365922780707479
7,6,failed_grasp,4,35,1,3,0.0018313893815502524,0.005348853301256895,0.0027087442576885223,0.0017436539055779576,0.0019365922780707479
7,6,failed_grasp,4,35,2,4,0.002092118840664625,0.0058082896284759045,0.002032460644841194,0.0020980846602469683,0.0019365922780707479
7,6,failed_grasp,4,35,3,5,0.002357893157750368,0.0057047465816140175,0.0022413611877709627,0.0023695463314652443,0.0019365922780707479
7,6,failed_grasp,4,35,4,12,0.0023021718952804804,0.004870590288192034,0.0036797826178371906,0.002164411125704646,0.0019365922780707479
7,6,failed_grasp,4,35,5,13,0.0023419440258294344,0.003929071594029665,0.003044134471565485,0.002271725097671151,0.0019365922780707479
7,6,failed_grasp,4,35,6,14,0.0025864909403026104,0.003951761405915022,0.0034572756849229336,0.002499412978067994,0.0019365922780707479
7,6,failed_grasp,4,35,7,15,0.0028273677453398705,0.004333066288381815,0.003380359383299947,0.0027720683719962835,0.0019365922780707479
8,6,failed_grasp,5,36,0,2,0.0016660381807014346,0.003009967738762498,0.003009967738762498,0.0015316451899707317,0.0028286450542509556
