evidence_step,authority_steps,gate_close_count,gate_open_count,reached_query,min_horizontal_m,closures,closed_fully,closed_holding,lifted,success,segments,last_target,end_state,gate_open_last,stage,kind,main_id,failed,base_task,arm,timing,replicate,physical_class,target
18,123,3,0,47,0.004,0,0,0,True,False,1,white_yellow_mug_1,resting_elsewhere,0,lifted_not_placed,fork,93a1b0caef39ebbf1041c473,True,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,shared_full_z10,late,2,displaced_reachable,white_yellow_mug_1
18,123,3,0,47,0.004,0,0,0,True,False,1,white_yellow_mug_1,resting_elsewhere,0,lifted_not_placed,fork,93a1b0caef39ebbf1041c473,True,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,shared_v4a,late,2,displaced_reachable,white_yellow_mug_1
18,123,3,22,47,0.003,2,1,1,True,False,1,white_yellow_mug_1,resting_elsewhere,22,lifted_not_placed,fork,93a1b0caef39ebbf1041c473,True,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,shared_v4b,late,2,displaced_reachable,white_yellow_mug_1
,0,0,0,,0.13,0,0,0,False,False,1,plate_1,resting_at_start,0,no_evidence,fork,50c371fbf0ed6693136c3f64,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_full_z10,mid,2,untouched,red_coffee_mug_1
,0,0,0,,0.13,0,0,0,False,False,1,plate_1,resting_at_start,0,no_evidence,fork,50c371fbf0ed6693136c3f64,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4a,mid,2,untouched,red_coffee_mug_1
,0,0,0,,0.13,0,0,0,False,False,1,plate_1,resting_at_start,0,no_evidence,fork,50c371fbf0ed6693136c3f64,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4b,mid,2,untouched,red_coffee_mug_1
,0,0,0,,0.126,0,0,0,False,False,1,plate_1,resting_at_start,0,no_evidence,fork,50c371fbf0ed6693136c3f64,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_full_z10,late,2,untouched,red_coffee_mug_1
,0,0,0,,0.126,0,0,0,False,False,1,plate_1,resting_at_start,0,no_evidence,fork,50c371fbf0ed6693136c3f64,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4a,late,2,untouched,red_coffee_mug_1
,0,0,0,,0.126,0,0,0,False,False,1,plate_1,resting_at_start,0,no_evidence,fork,50c371fbf0ed6693136c3f64,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4b,late,2,untouched,red_coffee_mug_1
9,61,1,0,40,0.005,1,0,1,True,True,1,chocolate_pudding_1,held_at_end,0,success,fork,9280f2fd11eae200674fad6d,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_full_z10,mid,2,untouched,chocolate_pudding_1
9,61,1,0,40,0.005,1,0,1,True,True,1,chocolate_pudding_1,held_at_end,0,success,fork,9280f2fd11eae200674fad6d,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4a,mid,2,untouched,chocolate_pudding_1
9,245,9,17,40,0.006,1,0,1,False,False,1,chocolate_pudding_1,resting_at_start,17,closed_not_lifted,fork,9280f2fd11eae200674fad6d,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4b,mid,2,untouched,chocolate_pudding_1
9,61,1,0,46,0.005,1,0,1,True,True,1,chocolate_pudding_1,held_at_end,0,success,fork,9280f2fd11eae200674fad6d,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_full_z10,late,2,untouched,chocolate_pudding_1
9,61,1,0,46,0.005,1,0,1,True,True,1,chocolate_pudding_1,held_at_end,0,success,fork,9280f2fd11eae200674fad6d,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4a,late,2,untouched,chocolate_pudding_1
9,234,11,24,46,0.005,1,0,1,False,False,1,chocolate_pudding_1,resting_at_start,24,closed_not_lifted,fork,9280f2fd11eae200674fad6d,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4b,late,2,untouched,chocolate_pudding_1
9,232,10,0,38,0.004,2,1,1,False,False,1,chocolate_pudding_1,resting_at_start,0,closed_not_lifted,fork,b0006f82189c5a0f9d5b9bac,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_full_z10,mid,2,untouched,chocolate_pudding_1
9,266,10,16,38,0.006,1,0,1,False,False,1,chocolate_pudding_1,resting_at_start,16,closed_not_lifted,fork,b0006f82189c5a0f9d5b9bac,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4a,mid,2,untouched,chocolate_pudding_1
9,266,10,16,38,0.006,1,0,1,False,False,1,chocolate_pudding_1,resting_at_start,16,closed_not_lifted,fork,b0006f82189c5a0f9d5b9bac,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4b,mid,2,untouched,chocolate_pudding_1
9,204,10,0,47,0.004,1,0,1,False,False,1,chocolate_pudding_1,resting_at_start,0,closed_not_lifted,fork,b0006f82189c5a0f9d5b9bac,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_full_z10,late,2,untouched,chocolate_pudding_1
9,204,11,19,47,0.004,1,0,1,False,False,1,chocolate_pudding_1,resting_at_start,19,closed_not_lifted,fork,b0006f82189c5a0f9d5b9bac,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4a,late,2,untouched,chocolate_pudding_1
9,186,6,36,47,0.003,2,1,1,False,False,1,chocolate_pudding_1,resting_at_start,36,closed_not_lifted,fork,b0006f82189c5a0f9d5b9bac,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4b,late,2,untouched,chocolate_pudding_1
26,34,4,0,45,0.005,0,0,0,False,False,3,chocolate_pudding_1,resting_at_start,0,reached_never_closed,fork,4d508b57d7e87837b989ec87,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_full_z10,mid,2,displaced_reachable,porcelain_mug_1
,0,0,31,17,0.017,0,0,0,True,False,1,porcelain_mug_1,resting_elsewhere,31,lifted_not_placed,fork,4d508b57d7e87837b989ec87,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4a,mid,2,displaced_reachable,porcelain_mug_1
,0,0,31,17,0.017,0,0,0,True,False,1,porcelain_mug_1,resting_elsewhere,31,lifted_not_placed,fork,4d508b57d7e87837b989ec87,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4b,mid,2,displaced_reachable,porcelain_mug_1
,0,0,0,,0.147,0,0,0,False,False,5,porcelain_mug_1,resting_elsewhere,0,no_evidence,fork,4d508b57d7e87837b989ec87,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_full_z10,late,2,displaced_reachable,porcelain_mug_1
,0,0,0,,0.147,0,0,0,False,False,5,porcelain_mug_1,resting_elsewhere,0,no_evidence,fork,4d508b57d7e87837b989ec87,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4a,late,2,displaced_reachable,porcelain_mug_1
17,123,6,77,49,0.002,1,0,1,False,False,3,chocolate_pudding_1,resting_at_start,77,closed_not_lifted,fork,4d508b57d7e87837b989ec87,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4b,late,2,displaced_reachable,porcelain_mug_1
0,61,1,0,29,0.004,2,2,0,False,False,1,chocolate_pudding_1,resting_elsewhere,0,closed_missed,fork,e831f1facba2b32dc0dcaed1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_full_z10,mid,2,displaced_reachable,porcelain_mug_1
0,186,6,22,29,0.0,0,0,0,False,False,1,chocolate_pudding_1,resting_at_start,22,reached_never_closed,fork,e831f1facba2b32dc0dcaed1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4a,mid,2,displaced_reachable,porcelain_mug_1
0,186,6,22,29,0.0,0,0,0,False,False,1,chocolate_pudding_1,resting_at_start,22,reached_never_closed,fork,e831f1facba2b32dc0dcaed1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4b,mid,2,displaced_reachable,porcelain_mug_1
8,171,7,0,46,0.003,2,2,0,False,False,1,chocolate_pudding_1,resting_at_start,0,closed_missed,fork,e831f1facba2b32dc0dcaed1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_full_z10,late,2,displaced_reachable,porcelain_mug_1
8,126,6,22,46,0.003,1,1,0,False,False,1,chocolate_pudding_1,resting_at_start,22,closed_missed,fork,e831f1facba2b32dc0dcaed1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4a,late,2,displaced_reachable,porcelain_mug_1
8,186,6,27,46,0.0,1,1,0,False,False,1,chocolate_pudding_1,resting_at_start,27,closed_missed,fork,e831f1facba2b32dc0dcaed1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4b,late,2,displaced_reachable,porcelain_mug_1
125,131,5,0,32,0.009,1,0,1,False,False,1,chocolate_pudding_1,resting_at_start,0,closed_not_lifted,fork,b9508583916967f0260c06d1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_full_z10,mid,2,displaced_reachable,chocolate_pudding_1
125,133,4,1,32,0.009,1,0,1,False,False,1,chocolate_pudding_1,resting_at_start,1,closed_not_lifted,fork,b9508583916967f0260c06d1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4a,mid,2,displaced_reachable,chocolate_pudding_1
125,133,4,1,32,0.009,1,0,1,False,False,1,chocolate_pudding_1,resting_at_start,1,closed_not_lifted,fork,b9508583916967f0260c06d1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4b,mid,2,displaced_reachable,chocolate_pudding_1
0,186,6,0,45,0.005,1,1,0,False,False,1,chocolate_pudding_1,resting_at_start,0,closed_missed,fork,b9508583916967f0260c06d1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_full_z10,late,2,untouched,chocolate_pudding_1
0,126,6,5,45,0.005,2,1,1,True,False,1,chocolate_pudding_1,held_at_end,5,lifted_not_placed,fork,b9508583916967f0260c06d1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4a,late,2,untouched,chocolate_pudding_1
0,189,9,38,45,0.005,1,0,1,False,False,1,chocolate_pudding_1,resting_at_start,38,closed_not_lifted,fork,b9508583916967f0260c06d1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4b,late,2,untouched,chocolate_pudding_1
,0,0,1,19,0.016,1,0,1,True,True,2,chocolate_pudding_1,held_at_end,1,success,fork,449f0e133f5aac5acdc9955d,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_full_z10,mid,2,displaced_reachable,porcelain_mug_1
,0,0,1,19,0.016,1,0,1,True,True,2,chocolate_pudding_1,held_at_end,1,success,fork,449f0e133f5aac5acdc9955d,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4a,mid,2,displaced_reachable,porcelain_mug_1
,0,0,1,19,0.016,1,0,1,True,True,2,chocolate_pudding_1,held_at_end,1,success,fork,449f0e133f5aac5acdc9955d,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4b,mid,2,displaced_reachable,porcelain_mug_1
,0,0,0,19,0.017,1,0,1,True,True,1,green_chocolate_pudding_1,held_at_end,0,success,fork,ab02d2c13b7b919fd9626111,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_full_z10,mid,2,untouched,green_chocolate_pudding_1
,0,0,0,19,0.017,1,0,1,True,True,1,green_chocolate_pudding_1,held_at_end,0,success,fork,ab02d2c13b7b919fd9626111,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4a,mid,2,untouched,green_chocolate_pudding_1
,0,0,0,19,0.017,1,0,1,True,True,1,green_chocolate_pudding_1,held_at_end,0,success,fork,ab02d2c13b7b919fd9626111,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,shared_v4b,mid,2,untouched,green_chocolate_pudding_1
13,128,8,0,15,0.002,0,0,0,False,False,1,black_book_1,resting_at_start,0,reached_never_closed,fork,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_full_z10,mid,2,dropped_or_tipped,black_book_1
13,128,8,4,15,0.002,0,0,0,False,False,1,black_book_1,resting_at_start,4,reached_never_closed,fork,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4a,mid,2,dropped_or_tipped,black_book_1
13,128,8,4,15,0.002,0,0,0,False,False,1,black_book_1,resting_at_start,4,reached_never_closed,fork,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4b,mid,2,dropped_or_tipped,black_book_1
138,62,2,0,44,0.006,0,0,0,False,False,1,black_book_1,resting_at_start,0,reached_never_closed,fork,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_full_z10,late,2,dropped_or_tipped,black_book_1
122,61,1,10,44,0.006,0,0,0,False,False,1,black_book_1,resting_at_start,10,reached_never_closed,fork,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4a,late,2,dropped_or_tipped,black_book_1
122,61,1,10,44,0.006,0,0,0,False,False,1,black_book_1,resting_at_start,10,reached_never_closed,fork,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4b,late,2,dropped_or_tipped,black_book_1
0,261,43,0,31,0.002,2,1,1,False,False,1,white_yellow_mug_1,resting_at_start,0,closed_not_lifted,fork,d4319f25106583f3d9750737,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_full_z10,mid,2,untouched,white_yellow_mug_1
0,219,37,28,31,0.002,1,0,1,False,False,1,white_yellow_mug_1,resting_at_start,28,closed_not_lifted,fork,d4319f25106583f3d9750737,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4a,mid,2,untouched,white_yellow_mug_1
0,219,37,28,31,0.002,1,0,1,False,False,1,white_yellow_mug_1,resting_at_start,28,closed_not_lifted,fork,d4319f25106583f3d9750737,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4b,mid,2,untouched,white_yellow_mug_1
0,90,24,0,49,0.004,0,0,0,True,False,1,white_yellow_mug_1,resting_at_start,0,lifted_not_placed,fork,d4319f25106583f3d9750737,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_full_z10,late,2,untouched,white_yellow_mug_1
0,90,24,0,49,0.004,0,0,0,True,False,1,white_yellow_mug_1,resting_at_start,0,lifted_not_placed,fork,d4319f25106583f3d9750737,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4a,late,2,untouched,white_yellow_mug_1
0,185,28,16,49,0.001,1,1,0,True,False,1,white_yellow_mug_1,held_at_end,16,lifted_not_placed,fork,d4319f25106583f3d9750737,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4b,late,2,untouched,white_yellow_mug_1
15,243,7,0,17,0.001,0,0,0,False,False,1,black_book_1,resting_at_start,0,reached_never_closed,fork,9d87870d2ffb3532e6ada0eb,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_full_z10,mid,2,dropped_or_tipped,black_book_1
15,243,7,0,17,0.001,0,0,0,False,False,1,black_book_1,resting_at_start,0,reached_never_closed,fork,9d87870d2ffb3532e6ada0eb,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4a,mid,2,dropped_or_tipped,black_book_1
15,243,7,0,17,0.001,0,0,0,False,False,1,black_book_1,resting_at_start,0,reached_never_closed,fork,9d87870d2ffb3532e6ada0eb,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4b,mid,2,dropped_or_tipped,black_book_1
0,164,40,0,48,0.008,2,1,1,False,False,1,black_book_1,resting_at_start,0,closed_not_lifted,fork,9d87870d2ffb3532e6ada0eb,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_full_z10,late,2,dropped_or_tipped,black_book_1
0,164,40,0,48,0.008,2,1,1,False,False,1,black_book_1,resting_at_start,0,closed_not_lifted,fork,9d87870d2ffb3532e6ada0eb,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4a,late,2,dropped_or_tipped,black_book_1
0,164,40,0,48,0.008,2,1,1,False,False,1,black_book_1,resting_at_start,0,closed_not_lifted,fork,9d87870d2ffb3532e6ada0eb,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4b,late,2,dropped_or_tipped,black_book_1
0,133,13,0,29,0.002,1,1,0,False,False,1,black_book_1,resting_at_start,0,closed_missed,fork,dc023fc9af087d13686f6930,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_full_z10,mid,2,dropped_or_tipped,black_book_1
0,125,12,7,29,0.002,1,1,0,False,False,1,black_book_1,resting_at_start,7,closed_missed,fork,dc023fc9af087d13686f6930,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4a,mid,2,dropped_or_tipped,black_book_1
0,70,10,46,29,0.002,1,0,1,False,False,1,black_book_1,resting_at_start,46,closed_not_lifted,fork,dc023fc9af087d13686f6930,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4b,mid,2,dropped_or_tipped,black_book_1
10,61,1,0,46,0.009,0,0,0,False,False,1,black_book_1,resting_at_start,0,reached_never_closed,fork,dc023fc9af087d13686f6930,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_full_z10,late,2,dropped_or_tipped,black_book_1
10,122,2,15,46,0.007,0,0,0,False,False,1,black_book_1,resting_at_start,15,reached_never_closed,fork,dc023fc9af087d13686f6930,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4a,late,2,dropped_or_tipped,black_book_1
10,122,2,15,46,0.007,0,0,0,False,False,1,black_book_1,resting_at_start,15,reached_never_closed,fork,dc023fc9af087d13686f6930,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4b,late,2,dropped_or_tipped,black_book_1
0,183,44,0,43,0.001,1,0,1,False,False,1,black_book_1,resting_at_start,0,closed_not_lifted,fork,9f2376260f4168064d059e12,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_full_z10,mid,2,dropped_or_tipped,black_book_1
0,183,44,0,43,0.001,1,0,1,False,False,1,black_book_1,resting_at_start,0,closed_not_lifted,fork,9f2376260f4168064d059e12,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4a,mid,2,dropped_or_tipped,black_book_1
0,183,44,0,43,0.001,1,0,1,False,False,1,black_book_1,resting_at_start,0,closed_not_lifted,fork,9f2376260f4168064d059e12,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4b,mid,2,dropped_or_tipped,black_book_1
0,171,55,0,52,0.009,0,0,0,False,False,1,black_book_1,resting_at_start,0,reached_never_closed,fork,9f2376260f4168064d059e12,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_full_z10,late,2,dropped_or_tipped,black_book_1
0,171,55,0,52,0.009,0,0,0,False,False,1,black_book_1,resting_at_start,0,reached_never_closed,fork,9f2376260f4168064d059e12,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4a,late,2,dropped_or_tipped,black_book_1
0,171,55,0,52,0.009,0,0,0,False,False,1,black_book_1,resting_at_start,0,reached_never_closed,fork,9f2376260f4168064d059e12,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4b,late,2,dropped_or_tipped,black_book_1
,0,0,0,14,0.023,0,0,0,False,False,1,black_book_1,resting_at_start,0,no_evidence,fork,e12434af1be4ebdd228100a5,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_full_z10,mid,2,dropped_or_tipped,black_book_1
,0,0,2,14,0.022,0,0,0,False,False,1,black_book_1,resting_at_start,2,no_evidence,fork,e12434af1be4ebdd228100a5,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4a,mid,2,dropped_or_tipped,black_book_1
,0,0,2,14,0.022,0,0,0,False,False,1,black_book_1,resting_at_start,2,no_evidence,fork,e12434af1be4ebdd228100a5,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4b,mid,2,dropped_or_tipped,black_book_1
28,62,2,0,44,0.005,0,0,0,False,False,1,black_book_1,resting_at_start,0,reached_never_closed,fork,e12434af1be4ebdd228100a5,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_full_z10,late,2,dropped_or_tipped,black_book_1
29,123,3,17,44,0.005,0,0,0,False,False,1,black_book_1,resting_at_start,17,reached_never_closed,fork,e12434af1be4ebdd228100a5,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4a,late,2,dropped_or_tipped,black_book_1
29,123,3,17,44,0.005,0,0,0,False,False,1,black_book_1,resting_at_start,17,reached_never_closed,fork,e12434af1be4ebdd228100a5,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4b,late,2,dropped_or_tipped,black_book_1
,0,0,0,,0.072,0,0,0,True,True,1,black_book_1,held_at_end,0,success,fork,b9033af8891b723d3dbfe8aa,False,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_full_z10,mid,2,displaced_reachable,black_book_1
,0,0,0,,0.072,0,0,0,True,True,1,black_book_1,held_at_end,0,success,fork,b9033af8891b723d3dbfe8aa,False,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4a,mid,2,displaced_reachable,black_book_1
,0,0,0,,0.072,0,0,0,True,True,1,black_book_1,held_at_end,0,success,fork,b9033af8891b723d3dbfe8aa,False,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,shared_v4b,mid,2,displaced_reachable,black_book_1
