target,band,split,model,variant,snapshot_key,worker,mixed_strata,pairs,auc
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_3,w03_s005,3,1,15,0.9333333333333333
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_3,w00_s002,0,2,80,0.875
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_3,w01_s000,1,3,69,0.9130434782608695
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_3,w02_s003,2,3,86,0.9069767441860465
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_3,w00_s003,0,2,71,0.9154929577464789
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_3,w01_s001,1,3,62,0.9193548387096774
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_3,w02_s004,2,3,62,0.7580645161290323
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_3,w00_s004,0,1,63,0.888888888888889
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_3,w01_s002,1,2,61,1.0
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_3,w02_s000,2,3,71,0.8169014084507042
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_3,w00_s000,0,1,55,0.9272727272727272
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_3,w00_s005,0,3,69,0.8840579710144928
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_3,w01_s003,1,2,47,0.8085106382978723
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_3,w02_s001,2,3,77,0.6883116883116883
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_3,w03_s004,3,1,15,0.5333333333333333
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_3,w00_s001,0,3,62,0.9838709677419355
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_3,w01_s004,1,2,62,0.9193548387096774
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_3,w02_s002,2,3,63,0.8888888888888888
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_3,w03_s005,3,1,15,0.8
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_3,w00_s002,0,2,80,0.875
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_3,w01_s000,1,3,69,0.8260869565217391
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_3,w02_s003,2,3,86,0.7906976744186046
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_3,w00_s003,0,2,71,0.9154929577464789
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_3,w01_s001,1,3,62,0.8387096774193549
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_3,w02_s004,2,3,62,0.6129032258064516
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_3,w00_s004,0,1,63,0.873015873015873
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_3,w01_s002,1,2,61,1.0
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_3,w02_s000,2,3,71,0.704225352112676
loop,next_5_8,heldout_snapshot,moe_token_current,aligned,w00_s000,0,1,55,0.8727272727272729
loop,next_5_8,heldout_snapshot,moe_token_current,aligned,w00_s005,0,3,69,0.8695652173913042
loop,next_5_8,heldout_snapshot,moe_token_current,aligned,w01_s003,1,2,47,0.8297872340425532
loop,next_5_8,heldout_snapshot,moe_token_current,aligned,w02_s001,2,3,77,0.8181818181818182
loop,next_5_8,heldout_snapshot,moe_token_current,aligned,w03_s004,3,1,15,0.33333333333333337
loop,next_5_8,heldout_snapshot,moe_token_current,aligned,w00_s001,0,3,62,0.7419354838709677
loop,next_5_8,heldout_snapshot,moe_token_current,aligned,w01_s004,1,2,62,0.8225806451612904
loop,next_5_8,heldout_snapshot,moe_token_current,aligned,w02_s002,2,3,63,0.746031746031746
loop,next_5_8,heldout_snapshot,moe_token_current,aligned,w03_s005,3,1,15,0.9333333333333333
loop,next_5_8,heldout_snapshot,moe_token_current,aligned,w00_s002,0,2,80,0.7499999999999999
loop,next_5_8,heldout_snapshot,moe_token_current,aligned,w01_s000,1,3,69,0.6376811594202898
loop,next_5_8,heldout_snapshot,moe_token_current,aligned,w02_s003,2,3,86,0.5232558139534884
loop,next_5_8,heldout_snapshot,moe_token_current,aligned,w00_s003,0,2,71,0.8169014084507042
loop,next_5_8,heldout_snapshot,moe_token_current,aligned,w01_s001,1,3,62,0.7096774193548387
loop,next_5_8,heldout_snapshot,moe_token_current,aligned,w02_s004,2,3,62,0.5
loop,next_5_8,heldout_snapshot,moe_token_current,aligned,w00_s004,0,1,63,0.8888888888888888
loop,next_5_8,heldout_snapshot,moe_token_current,aligned,w01_s002,1,2,61,0.7213114754098361
loop,next_5_8,heldout_snapshot,moe_token_current,aligned,w02_s000,2,3,71,0.4507042253521127
loop,next_5_8,heldout_snapshot,physical_action+token_current,aligned,w00_s000,0,1,55,1.0
loop,next_5_8,heldout_snapshot,physical_action+token_current,aligned,w00_s005,0,3,69,0.9855072463768116
loop,next_5_8,heldout_snapshot,physical_action+token_current,aligned,w01_s003,1,2,47,0.9787234042553191
loop,next_5_8,heldout_snapshot,physical_action+token_current,aligned,w02_s001,2,3,77,0.8311688311688312
loop,next_5_8,heldout_snapshot,physical_action+token_current,aligned,w03_s004,3,1,15,0.7333333333333333
loop,next_5_8,heldout_snapshot,physical_action+token_current,aligned,w00_s001,0,3,62,1.0
loop,next_5_8,heldout_snapshot,physical_action+token_current,aligned,w01_s004,1,2,62,1.0
loop,next_5_8,heldout_snapshot,physical_action+token_current,aligned,w02_s002,2,3,63,0.873015873015873
loop,next_5_8,heldout_snapshot,physical_action+token_current,aligned,w03_s005,3,1,15,1.0
loop,next_5_8,heldout_snapshot,physical_action+token_current,aligned,w00_s002,0,2,80,0.875
loop,next_5_8,heldout_snapshot,physical_action+token_current,aligned,w01_s000,1,3,69,0.8115942028985508
loop,next_5_8,heldout_snapshot,physical_action+token_current,aligned,w02_s003,2,3,86,0.7906976744186046
loop,next_5_8,heldout_snapshot,physical_action+token_current,aligned,w00_s003,0,2,71,0.9154929577464789
loop,next_5_8,heldout_snapshot,physical_action+token_current,aligned,w01_s001,1,3,62,0.8709677419354839
loop,next_5_8,heldout_snapshot,physical_action+token_current,aligned,w02_s004,2,3,62,0.7903225806451613
loop,next_5_8,heldout_snapshot,physical_action+token_current,aligned,w00_s004,0,1,63,0.9523809523809523
loop,next_5_8,heldout_snapshot,physical_action+token_current,aligned,w01_s002,1,2,61,0.9180327868852459
loop,next_5_8,heldout_snapshot,physical_action+token_current,aligned,w02_s000,2,3,71,0.647887323943662
loop,next_5_8,heldout_snapshot,physical+token_current,aligned,w00_s000,0,1,55,0.9090909090909091
loop,next_5_8,heldout_snapshot,physical+token_current,aligned,w00_s005,0,3,69,0.8985507246376812
loop,next_5_8,heldout_snapshot,physical+token_current,aligned,w01_s003,1,2,47,0.851063829787234
loop,next_5_8,heldout_snapshot,physical+token_current,aligned,w02_s001,2,3,77,0.8831168831168831
loop,next_5_8,heldout_snapshot,physical+token_current,aligned,w03_s004,3,1,15,0.5333333333333333
loop,next_5_8,heldout_snapshot,physical+token_current,aligned,w00_s001,0,3,62,1.0
loop,next_5_8,heldout_snapshot,physical+token_current,aligned,w01_s004,1,2,62,1.0
loop,next_5_8,heldout_snapshot,physical+token_current,aligned,w02_s002,2,3,63,0.8571428571428571
loop,next_5_8,heldout_snapshot,physical+token_current,aligned,w03_s005,3,1,15,1.0
loop,next_5_8,heldout_snapshot,physical+token_current,aligned,w00_s002,0,2,80,0.8875
loop,next_5_8,heldout_snapshot,physical+token_current,aligned,w01_s000,1,3,69,0.7391304347826086
loop,next_5_8,heldout_snapshot,physical+token_current,aligned,w02_s003,2,3,86,0.6976744186046512
loop,next_5_8,heldout_snapshot,physical+token_current,aligned,w00_s003,0,2,71,0.9577464788732394
loop,next_5_8,heldout_snapshot,physical+token_current,aligned,w01_s001,1,3,62,0.8225806451612904
loop,next_5_8,heldout_snapshot,physical+token_current,aligned,w02_s004,2,3,62,0.7096774193548387
loop,next_5_8,heldout_snapshot,physical+token_current,aligned,w00_s004,0,1,63,0.9523809523809523
loop,next_5_8,heldout_snapshot,physical+token_current,aligned,w01_s002,1,2,61,0.9016393442622952
loop,next_5_8,heldout_snapshot,physical+token_current,aligned,w02_s000,2,3,71,0.676056338028169
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_1,w00_s000,0,1,55,1.0
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_1,w00_s005,0,3,69,0.9130434782608695
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_1,w01_s003,1,2,47,0.9787234042553191
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_1,w02_s001,2,3,77,0.7922077922077922
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_1,w03_s004,3,1,15,0.7333333333333333
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_1,w00_s001,0,3,62,1.0
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_1,w01_s004,1,2,62,0.8709677419354839
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_1,w02_s002,2,3,63,0.8571428571428571
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_1,w03_s005,3,1,15,0.6
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_1,w00_s002,0,2,80,0.8625
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_1,w01_s000,1,3,69,0.8695652173913043
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_1,w02_s003,2,3,86,0.7790697674418605
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_1,w00_s003,0,2,71,0.9154929577464789
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_1,w01_s001,1,3,62,0.8387096774193549
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_1,w02_s004,2,3,62,0.7903225806451613
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_1,w00_s004,0,1,63,0.888888888888889
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_1,w01_s002,1,2,61,0.9180327868852459
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_1,w02_s000,2,3,71,0.7887323943661971
loop,next_5_8,heldout_snapshot,physical+token_current,shift_1,w00_s000,0,1,55,0.8181818181818182
loop,next_5_8,heldout_snapshot,physical+token_current,shift_1,w00_s005,0,3,69,0.6811594202898551
loop,next_5_8,heldout_snapshot,physical+token_current,shift_1,w01_s003,1,2,47,0.7446808510638298
loop,next_5_8,heldout_snapshot,physical+token_current,shift_1,w02_s001,2,3,77,0.8181818181818182
loop,next_5_8,heldout_snapshot,physical+token_current,shift_1,w03_s004,3,1,15,0.6666666666666667
loop,next_5_8,heldout_snapshot,physical+token_current,shift_1,w00_s001,0,3,62,0.8870967741935484
loop,next_5_8,heldout_snapshot,physical+token_current,shift_1,w01_s004,1,2,62,0.6774193548387096
loop,next_5_8,heldout_snapshot,physical+token_current,shift_1,w02_s002,2,3,63,0.7936507936507936
loop,next_5_8,heldout_snapshot,physical+token_current,shift_1,w03_s005,3,1,15,0.5333333333333333
loop,next_5_8,heldout_snapshot,physical+token_current,shift_1,w00_s002,0,2,80,0.8375
loop,next_5_8,heldout_snapshot,physical+token_current,shift_1,w01_s000,1,3,69,0.7246376811594203
loop,next_5_8,heldout_snapshot,physical+token_current,shift_1,w02_s003,2,3,86,0.686046511627907
loop,next_5_8,heldout_snapshot,physical+token_current,shift_1,w00_s003,0,2,71,0.9014084507042254
loop,next_5_8,heldout_snapshot,physical+token_current,shift_1,w01_s001,1,3,62,0.7419354838709677
loop,next_5_8,heldout_snapshot,physical+token_current,shift_1,w02_s004,2,3,62,0.532258064516129
loop,next_5_8,heldout_snapshot,physical+token_current,shift_1,w00_s004,0,1,63,0.7619047619047619
loop,next_5_8,heldout_snapshot,physical+token_current,shift_1,w01_s002,1,2,61,0.918032786885246
loop,next_5_8,heldout_snapshot,physical+token_current,shift_1,w02_s000,2,3,71,0.7323943661971831
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_2,w00_s000,0,1,55,1.0
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_2,w00_s005,0,3,69,0.9710144927536232
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_2,w01_s003,1,2,47,1.0
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_2,w02_s001,2,3,77,0.8311688311688312
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_2,w03_s004,3,1,15,0.8
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_2,w00_s001,0,3,62,1.0
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_2,w01_s004,1,2,62,0.9516129032258066
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_2,w02_s002,2,3,63,0.9682539682539683
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_2,w03_s005,3,1,15,0.9333333333333333
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_2,w00_s002,0,2,80,0.8625
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_2,w01_s000,1,3,69,0.8405797101449275
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_2,w02_s003,2,3,86,0.9069767441860465
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_2,w00_s003,0,2,71,0.9154929577464789
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_2,w01_s001,1,3,62,0.967741935483871
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_2,w02_s004,2,3,62,0.7580645161290323
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_2,w00_s004,0,1,63,0.873015873015873
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_2,w01_s002,1,2,61,0.9672131147540984
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_2,w02_s000,2,3,71,0.704225352112676
loop,next_5_8,heldout_snapshot,physical+token_current,shift_2,w00_s000,0,1,55,0.9636363636363636
loop,next_5_8,heldout_snapshot,physical+token_current,shift_2,w00_s005,0,3,69,0.8260869565217391
loop,next_5_8,heldout_snapshot,physical+token_current,shift_2,w01_s003,1,2,47,0.9361702127659575
loop,next_5_8,heldout_snapshot,physical+token_current,shift_2,w02_s001,2,3,77,0.7532467532467533
loop,next_5_8,heldout_snapshot,physical+token_current,shift_2,w03_s004,3,1,15,0.6666666666666667
loop,next_5_8,heldout_snapshot,physical+token_current,shift_2,w00_s001,0,3,62,0.8548387096774194
loop,next_5_8,heldout_snapshot,physical+token_current,shift_2,w01_s004,1,2,62,0.9032258064516129
loop,next_5_8,heldout_snapshot,physical+token_current,shift_2,w02_s002,2,3,63,0.9047619047619048
loop,next_5_8,heldout_snapshot,physical+token_current,shift_2,w03_s005,3,1,15,1.0
loop,next_5_8,heldout_snapshot,physical+token_current,shift_2,w00_s002,0,2,80,0.8375
loop,next_5_8,heldout_snapshot,physical+token_current,shift_2,w01_s000,1,3,69,0.7971014492753623
loop,next_5_8,heldout_snapshot,physical+token_current,shift_2,w02_s003,2,3,86,0.6627906976744186
loop,next_5_8,heldout_snapshot,physical+token_current,shift_2,w00_s003,0,2,71,0.9577464788732394
loop,next_5_8,heldout_snapshot,physical+token_current,shift_2,w01_s001,1,3,62,0.8548387096774194
loop,next_5_8,heldout_snapshot,physical+token_current,shift_2,w02_s004,2,3,62,0.6290322580645161
loop,next_5_8,heldout_snapshot,physical+token_current,shift_2,w00_s004,0,1,63,0.7301587301587302
loop,next_5_8,heldout_snapshot,physical+token_current,shift_2,w01_s002,1,2,61,0.9344262295081968
loop,next_5_8,heldout_snapshot,physical+token_current,shift_2,w02_s000,2,3,71,0.4225352112676056
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_3,w00_s000,0,1,55,1.0
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_3,w00_s005,0,3,69,0.927536231884058
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_3,w01_s003,1,2,47,1.0
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_3,w02_s001,2,3,77,0.7402597402597403
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_3,w03_s004,3,1,15,0.8
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_3,w00_s001,0,3,62,0.967741935483871
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_3,w01_s004,1,2,62,0.8870967741935484
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_3,w02_s002,2,3,63,0.9206349206349206
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_3,w03_s005,3,1,15,1.0
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_3,w00_s002,0,2,80,0.9
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_3,w01_s000,1,3,69,0.753623188405797
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_3,w02_s003,2,3,86,0.872093023255814
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_3,w00_s003,0,2,71,0.9014084507042254
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_3,w01_s001,1,3,62,0.8870967741935484
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_3,w02_s004,2,3,62,0.6290322580645161
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_3,w00_s004,0,1,63,0.9047619047619048
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_3,w01_s002,1,2,61,0.9508196721311477
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_3,w02_s000,2,3,71,0.6056338028169014
loop,next_5_8,heldout_snapshot,physical+token_current,shift_3,w00_s000,0,1,55,0.8909090909090909
loop,next_5_8,heldout_snapshot,physical+token_current,shift_3,w00_s005,0,3,69,0.7101449275362319
loop,next_5_8,heldout_snapshot,physical+token_current,shift_3,w01_s003,1,2,47,0.9787234042553191
loop,next_5_8,heldout_snapshot,physical+token_current,shift_3,w02_s001,2,3,77,0.8051948051948052
loop,next_5_8,heldout_snapshot,physical+token_current,shift_3,w03_s004,3,1,15,0.6666666666666667
loop,next_5_8,heldout_snapshot,physical+token_current,shift_3,w00_s001,0,3,62,0.8225806451612904
loop,next_5_8,heldout_snapshot,physical+token_current,shift_3,w01_s004,1,2,62,0.8064516129032258
loop,next_5_8,heldout_snapshot,physical+token_current,shift_3,w02_s002,2,3,63,0.8571428571428571
loop,next_5_8,heldout_snapshot,physical+token_current,shift_3,w03_s005,3,1,15,0.8666666666666667
loop,next_5_8,heldout_snapshot,physical+token_current,shift_3,w00_s002,0,2,80,0.825
loop,next_5_8,heldout_snapshot,physical+token_current,shift_3,w01_s000,1,3,69,0.7391304347826086
loop,next_5_8,heldout_snapshot,physical+token_current,shift_3,w02_s003,2,3,86,0.7093023255813954
loop,next_5_8,heldout_snapshot,physical+token_current,shift_3,w00_s003,0,2,71,0.9859154929577465
loop,next_5_8,heldout_snapshot,physical+token_current,shift_3,w01_s001,1,3,62,0.7580645161290323
loop,next_5_8,heldout_snapshot,physical+token_current,shift_3,w02_s004,2,3,62,0.45161290322580644
loop,next_5_8,heldout_snapshot,physical+token_current,shift_3,w00_s004,0,1,63,0.7777777777777778
loop,next_5_8,heldout_snapshot,physical+token_current,shift_3,w01_s002,1,2,61,0.8852459016393444
loop,next_5_8,heldout_snapshot,physical+token_current,shift_3,w02_s000,2,3,71,0.6338028169014085
loop,next_5_8,heldout_snapshot,moe_token_history,aligned,w00_s000,0,1,55,0.9272727272727272
loop,next_5_8,heldout_snapshot,moe_token_history,aligned,w00_s005,0,3,69,0.7971014492753623
loop,next_5_8,heldout_snapshot,moe_token_history,aligned,w01_s003,1,2,47,0.9787234042553191
loop,next_5_8,heldout_snapshot,moe_token_history,aligned,w02_s001,2,3,77,0.8311688311688312
loop,next_5_8,heldout_snapshot,moe_token_history,aligned,w03_s004,3,1,15,0.6666666666666667
loop,next_5_8,heldout_snapshot,moe_token_history,aligned,w00_s001,0,3,62,0.8548387096774194
loop,next_5_8,heldout_snapshot,moe_token_history,aligned,w01_s004,1,2,62,0.9032258064516129
loop,next_5_8,heldout_snapshot,moe_token_history,aligned,w02_s002,2,3,63,0.8412698412698413
loop,next_5_8,heldout_snapshot,moe_token_history,aligned,w03_s005,3,1,15,0.9333333333333333
loop,next_5_8,heldout_snapshot,moe_token_history,aligned,w00_s002,0,2,80,0.8625
loop,next_5_8,heldout_snapshot,moe_token_history,aligned,w01_s000,1,3,69,0.8695652173913043
loop,next_5_8,heldout_snapshot,moe_token_history,aligned,w02_s003,2,3,86,0.6511627906976745
loop,next_5_8,heldout_snapshot,moe_token_history,aligned,w00_s003,0,2,71,0.8450704225352113
loop,next_5_8,heldout_snapshot,moe_token_history,aligned,w01_s001,1,3,62,0.8870967741935484
loop,next_5_8,heldout_snapshot,moe_token_history,aligned,w02_s004,2,3,62,0.5806451612903226
loop,next_5_8,heldout_snapshot,moe_token_history,aligned,w00_s004,0,1,63,0.9682539682539683
loop,next_5_8,heldout_snapshot,moe_token_history,aligned,w01_s002,1,2,61,0.7540983606557377
loop,next_5_8,heldout_snapshot,moe_token_history,aligned,w02_s000,2,3,71,0.5352112676056338
loop,next_5_8,heldout_snapshot,physical_action+token_history,aligned,w00_s000,0,1,55,1.0
loop,next_5_8,heldout_snapshot,physical_action+token_history,aligned,w00_s005,0,3,69,0.9710144927536232
loop,next_5_8,heldout_snapshot,physical_action+token_history,aligned,w01_s003,1,2,47,1.0
loop,next_5_8,heldout_snapshot,physical_action+token_history,aligned,w02_s001,2,3,77,0.8961038961038961
loop,next_5_8,heldout_snapshot,physical_action+token_history,aligned,w03_s004,3,1,15,0.8
loop,next_5_8,heldout_snapshot,physical_action+token_history,aligned,w00_s001,0,3,62,1.0
loop,next_5_8,heldout_snapshot,physical_action+token_history,aligned,w01_s004,1,2,62,0.9516129032258066
loop,next_5_8,heldout_snapshot,physical_action+token_history,aligned,w02_s002,2,3,63,0.8571428571428571
loop,next_5_8,heldout_snapshot,physical_action+token_history,aligned,w03_s005,3,1,15,1.0
loop,next_5_8,heldout_snapshot,physical_action+token_history,aligned,w00_s002,0,2,80,0.875
loop,next_5_8,heldout_snapshot,physical_action+token_history,aligned,w01_s000,1,3,69,0.7971014492753623
loop,next_5_8,heldout_snapshot,physical_action+token_history,aligned,w02_s003,2,3,86,0.8372093023255814
loop,next_5_8,heldout_snapshot,physical_action+token_history,aligned,w00_s003,0,2,71,0.9014084507042254
loop,next_5_8,heldout_snapshot,physical_action+token_history,aligned,w01_s001,1,3,62,0.8548387096774194
loop,next_5_8,heldout_snapshot,physical_action+token_history,aligned,w02_s004,2,3,62,0.7741935483870968
loop,next_5_8,heldout_snapshot,physical_action+token_history,aligned,w00_s004,0,1,63,0.9682539682539681
loop,next_5_8,heldout_snapshot,physical_action+token_history,aligned,w01_s002,1,2,61,0.8852459016393442
loop,next_5_8,heldout_snapshot,physical_action+token_history,aligned,w02_s000,2,3,71,0.6901408450704225
loop,next_5_8,heldout_snapshot,physical+token_history,aligned,w00_s000,0,1,55,0.9272727272727272
loop,next_5_8,heldout_snapshot,physical+token_history,aligned,w00_s005,0,3,69,0.8985507246376812
loop,next_5_8,heldout_snapshot,physical+token_history,aligned,w01_s003,1,2,47,1.0
loop,next_5_8,heldout_snapshot,physical+token_history,aligned,w02_s001,2,3,77,0.8831168831168831
loop,next_5_8,heldout_snapshot,physical+token_history,aligned,w03_s004,3,1,15,0.6666666666666667
loop,next_5_8,heldout_snapshot,physical+token_history,aligned,w00_s001,0,3,62,0.967741935483871
loop,next_5_8,heldout_snapshot,physical+token_history,aligned,w01_s004,1,2,62,1.0
loop,next_5_8,heldout_snapshot,physical+token_history,aligned,w02_s002,2,3,63,0.8412698412698413
loop,next_5_8,heldout_snapshot,physical+token_history,aligned,w03_s005,3,1,15,1.0
loop,next_5_8,heldout_snapshot,physical+token_history,aligned,w00_s002,0,2,80,0.8625
loop,next_5_8,heldout_snapshot,physical+token_history,aligned,w01_s000,1,3,69,0.8115942028985508
loop,next_5_8,heldout_snapshot,physical+token_history,aligned,w02_s003,2,3,86,0.6744186046511628
loop,next_5_8,heldout_snapshot,physical+token_history,aligned,w00_s003,0,2,71,0.8309859154929577
loop,next_5_8,heldout_snapshot,physical+token_history,aligned,w01_s001,1,3,62,0.8387096774193549
loop,next_5_8,heldout_snapshot,physical+token_history,aligned,w02_s004,2,3,62,0.8064516129032258
loop,next_5_8,heldout_snapshot,physical+token_history,aligned,w00_s004,0,1,63,0.873015873015873
loop,next_5_8,heldout_snapshot,physical+token_history,aligned,w01_s002,1,2,61,0.8524590163934426
loop,next_5_8,heldout_snapshot,physical+token_history,aligned,w02_s000,2,3,71,0.6056338028169014
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_1,w00_s000,0,1,55,1.0
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_1,w00_s005,0,3,69,0.9420289855072463
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_1,w01_s003,1,2,47,0.9361702127659575
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_1,w02_s001,2,3,77,0.8181818181818182
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_1,w03_s004,3,1,15,0.7333333333333333
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_1,w00_s001,0,3,62,0.9354838709677419
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_1,w01_s004,1,2,62,0.9193548387096774
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_1,w02_s002,2,3,63,0.8253968253968254
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_1,w03_s005,3,1,15,0.6666666666666667
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_1,w00_s002,0,2,80,0.875
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_1,w01_s000,1,3,69,0.9130434782608695
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_1,w02_s003,2,3,86,0.7093023255813954
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_1,w00_s003,0,2,71,0.9154929577464789
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_1,w01_s001,1,3,62,0.9032258064516129
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_1,w02_s004,2,3,62,0.8064516129032258
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_1,w00_s004,0,1,63,0.8571428571428572
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_1,w01_s002,1,2,61,0.918032786885246
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_1,w02_s000,2,3,71,0.7887323943661971
loop,next_5_8,heldout_snapshot,physical+token_history,shift_1,w00_s000,0,1,55,0.8
loop,next_5_8,heldout_snapshot,physical+token_history,shift_1,w00_s005,0,3,69,0.6521739130434783
loop,next_5_8,heldout_snapshot,physical+token_history,shift_1,w01_s003,1,2,47,0.723404255319149
loop,next_5_8,heldout_snapshot,physical+token_history,shift_1,w02_s001,2,3,77,0.8831168831168831
loop,next_5_8,heldout_snapshot,physical+token_history,shift_1,w03_s004,3,1,15,0.6666666666666667
loop,next_5_8,heldout_snapshot,physical+token_history,shift_1,w00_s001,0,3,62,0.7258064516129032
loop,next_5_8,heldout_snapshot,physical+token_history,shift_1,w01_s004,1,2,62,0.532258064516129
loop,next_5_8,heldout_snapshot,physical+token_history,shift_1,w02_s002,2,3,63,0.7777777777777778
loop,next_5_8,heldout_snapshot,physical+token_history,shift_1,w03_s005,3,1,15,0.5333333333333333
loop,next_5_8,heldout_snapshot,physical+token_history,shift_1,w00_s002,0,2,80,0.675
loop,next_5_8,heldout_snapshot,physical+token_history,shift_1,w01_s000,1,3,69,0.7536231884057971
loop,next_5_8,heldout_snapshot,physical+token_history,shift_1,w02_s003,2,3,86,0.6395348837209303
