target,band,split,comparison,snapshots,auc_gain,auc_gain_ci95_low,auc_gain_ci95_high,auc_gain_9test_low,auc_gain_9test_high
static,next_1_4,heldout_snapshot,aligned_vs_shifted_token_current,7,0.029051900480471966,-0.01877083234226082,0.07437641723356013,,
static,next_1_4,heldout_snapshot,aligned_vs_shifted_physical_token_current,7,0.09323930038215748,0.004232632446918129,0.18730547230547223,,
static,next_1_4,heldout_snapshot,aligned_vs_shifted_token_history,7,0.1545803402946261,0.06431663574520728,0.2195360195360196,,
static,next_1_4,heldout_snapshot,aligned_vs_shifted_physical_token_history,7,0.28956281813424667,0.23414066092637514,0.33724053724053726,,
static,next_1_4,heldout_worker,action_increment,7,0.09162979877265587,0.0402813852813852,0.1580847723704866,0.027239427239427183,0.1862100994243853
static,next_1_4,heldout_worker,aggregate_moe_over_physical,7,-0.16455687169972882,-0.24389087103372817,-0.08951762523191098,-0.2753970434327577,-0.058383580705008445
static,next_1_4,heldout_worker,token_current_moe_over_physical,7,-0.11235669092811951,-0.1703100470957614,-0.050616050616050616,-0.18895669806384094,-0.03190143190143192
static,next_1_4,heldout_worker,token_history_moe_over_physical,7,0.039933875648161345,-0.019047619047619042,0.12314352314352313,-0.03338994338994339,0.16490176490176486
static,next_1_4,heldout_worker,aggregate_moe_increment,7,-0.09742400456686166,-0.1428452499881071,-0.05266875981161694,-0.1598109628466771,-0.03463203463203463
static,next_1_4,heldout_worker,token_position_increment,7,0.05521145521145521,-0.004329004329004341,0.13066933066933065,-0.016050616050616053,0.16556776556776556
static,next_1_4,heldout_worker,token_current_total_moe_increment,7,-0.04221254935540646,-0.09508110936682357,0.02298891584605873,-0.11026592455163882,0.054230115122972294
static,next_1_4,heldout_worker,history_increment,7,0.019035726178583273,-0.02197802197802209,0.060049474335188605,-0.03876123876123879,0.0744897959183673
static,next_1_4,heldout_worker,total_moe_increment,7,-0.023176823176823187,-0.06493506493506493,0.014185814185814152,-0.08398268398268396,0.0256410256410256
static,next_1_4,heldout_worker,aligned_vs_shifted_aggregate_current,7,-0.07788402074116356,-0.1367870225013082,-0.0141858141858142,,
static,next_1_4,heldout_worker,aligned_vs_shifted_physical_aggregate_current,7,-0.13586017157445732,-0.2524768881911739,-0.041465677179962905,,
static,next_1_4,heldout_worker,aligned_vs_shifted_token_current,7,0.008164058164058186,-0.05101010101010101,0.06715506715506721,,
static,next_1_4,heldout_worker,aligned_vs_shifted_physical_token_current,7,-0.060448281876853284,-0.13577533577533568,0.012454212454212505,,
static,next_1_4,heldout_worker,aligned_vs_shifted_token_history,7,0.10013161441732864,0.04933796362367783,0.1462759462759462,,
static,next_1_4,heldout_worker,aligned_vs_shifted_physical_token_history,7,0.2193481122052551,0.14440083725798017,0.3187154115725544,,
static,next_5_8,heldout_snapshot,action_increment,10,0.13673142988557774,0.056611953038635386,0.22136613105961192,0.02653054587688735,0.261166797168982
static,next_5_8,heldout_snapshot,aggregate_moe_over_physical,10,-0.035110853858295356,-0.2516108538582954,0.09612383070128316,-0.36052947014538994,0.11367610610345243
static,next_5_8,heldout_snapshot,token_current_moe_over_physical,10,-0.10842755544725988,-0.28482743629798696,0.019538240980890707,-0.38247860246343146,0.04640610531430385
static,next_5_8,heldout_snapshot,token_history_moe_over_physical,10,0.008186443851454905,-0.07415185275262538,0.08101177795183155,-0.11310191838783706,0.10271056128391791
static,next_5_8,heldout_snapshot,aggregate_moe_increment,10,-0.02529133632951236,-0.06259834368530019,0.010852122153209074,-0.07594940160581728,0.023877346445824718
static,next_5_8,heldout_snapshot,token_position_increment,10,0.009529721369951848,-0.03145828531517373,0.05173518608595864,-0.049300506373319355,0.07215357142857143
static,next_5_8,heldout_snapshot,token_current_total_moe_increment,10,-0.01576161495956051,-0.041127775252907804,0.005303947497306283,-0.05288780487804878,0.010974947408682333
static,next_5_8,heldout_snapshot,history_increment,10,-0.0319954102122777,-0.06456683878370627,-0.0034285714285714583,-0.07885255306942056,0.005333333333333315
static,next_5_8,heldout_snapshot,total_moe_increment,10,-0.047757025171838205,-0.08520423014078232,-0.009243668609701161,-0.10049906579811142,0.007122093484274131
static,next_5_8,heldout_snapshot,aligned_vs_shifted_aggregate_current,10,-0.02813314541811136,-0.06896825396825396,0.0038409297646070906,,
static,next_5_8,heldout_snapshot,aligned_vs_shifted_physical_aggregate_current,10,0.010782905274923194,-0.16853357875948238,0.12390525686166372,,
static,next_5_8,heldout_snapshot,aligned_vs_shifted_token_current,10,0.0005325848496580243,-0.014543295909149578,0.02210569105691057,,
static,next_5_8,heldout_snapshot,aligned_vs_shifted_physical_token_current,10,-0.04599893828710792,-0.1686243066342023,0.06038348598783358,,
static,next_5_8,heldout_snapshot,aligned_vs_shifted_token_history,10,-0.021152295627324035,-0.056319077315844845,0.011355734260241127,,
static,next_5_8,heldout_snapshot,aligned_vs_shifted_physical_token_history,10,0.26237351302227885,0.13736452364821267,0.4066621171970111,,
static,next_5_8,heldout_worker,action_increment,10,0.21089828972000713,0.09419073498964804,0.3282033359920518,0.04451490870313552,0.3716561142920417
static,next_5_8,heldout_worker,aggregate_moe_over_physical,10,-0.10991866552205894,-0.27333540372670806,0.019218739584911385,-0.34568004847750333,0.05302774579609155
static,next_5_8,heldout_worker,token_current_moe_over_physical,10,-0.0866032779808828,-0.2405339611932049,0.046934727377164996,-0.3130950767355135,0.08613630738679631
static,next_5_8,heldout_worker,token_history_moe_over_physical,10,0.0633944673305148,-0.058148857334098296,0.17792493071817642,-0.10976451645089676,0.2166410900051248
static,next_5_8,heldout_worker,aggregate_moe_increment,10,-0.03661988153594028,-0.06782853189762536,-0.006103319783197883,-0.08094024684812069,0.0055184897546050075
static,next_5_8,heldout_worker,token_position_increment,10,-0.008816271803367592,-0.05891112275187708,0.02866118222828193,-0.08181730025692834,0.03791179691750892
static,next_5_8,heldout_worker,token_current_total_moe_increment,10,-0.04543615333930787,-0.12045683725661627,0.011231385046320676,-0.15561637855770913,0.028106573118713524
static,next_5_8,heldout_worker,history_increment,10,-0.016044764119346622,-0.05224914343786291,0.022777497659171784,-0.06713310104529613,0.04051871054890699
static,next_5_8,heldout_worker,total_moe_increment,10,-0.06148091745865449,-0.1641356962009529,0.010048225510738567,-0.21416854436379054,0.027818912918755885
static,next_5_8,heldout_worker,aligned_vs_shifted_aggregate_current,10,-0.023326698637536912,-0.05930553461637291,0.014625648751311471,,
static,next_5_8,heldout_worker,aligned_vs_shifted_physical_aggregate_current,10,-0.05934031706620789,-0.25899081262939955,0.10850322622273842,,
static,next_5_8,heldout_worker,aligned_vs_shifted_token_current,10,-0.024937521585610245,-0.10318591319907718,0.03186455072042952,,
static,next_5_8,heldout_worker,aligned_vs_shifted_physical_token_current,10,0.0034181250748250127,-0.15089112062846827,0.12528852770742277,,
static,next_5_8,heldout_worker,aligned_vs_shifted_token_history,10,0.0011732627627106585,-0.10646630896407935,0.07363475072587468,,
static,next_5_8,heldout_worker,aligned_vs_shifted_physical_token_history,10,0.2512435722793208,0.10566532616858383,0.3493263828175399,,
static,next_9_12,heldout_snapshot,action_increment,12,0.2731037058279288,0.13867576300592488,0.4130562941334515,0.093165127733986,0.4655703141041342
static,next_9_12,heldout_snapshot,aggregate_moe_over_physical,12,0.13310341336945505,-0.039103248437718244,0.2960359873298029,-0.12726079691865638,0.36065876988413065
static,next_9_12,heldout_snapshot,token_current_moe_over_physical,12,0.09889181704004409,-0.03440168158352307,0.25170745387082366,-0.07888550089988233,0.31548819667394506
static,next_9_12,heldout_snapshot,token_history_moe_over_physical,12,0.1464893501014671,-0.08195927282585565,0.37636203602204565,-0.1768775321465849,0.4832993854951926
static,next_9_12,heldout_snapshot,aggregate_moe_increment,12,-0.1108733144820524,-0.20108945121764552,-0.03616912651503775,-0.24784120947989316,-0.015222280229553572
static,next_9_12,heldout_snapshot,token_position_increment,12,0.05990795236579669,-0.020837885562526127,0.16000942106817398,-0.04597898650630077,0.20758540794595048
static,next_9_12,heldout_snapshot,token_current_total_moe_increment,12,-0.05096536211625571,-0.09054743000918056,-0.015804862823909176,-0.1070337906504065,-0.003716192119103859
static,next_9_12,heldout_snapshot,history_increment,12,0.007882513295908758,-0.046020156556052766,0.07891833350077232,-0.05997682351014941,0.11125489553476582
static,next_9_12,heldout_snapshot,total_moe_increment,12,-0.04308284882034694,-0.10127014030997651,0.019692378197047614,-0.12315048551153086,0.04907141515904224
static,next_9_12,heldout_snapshot,aligned_vs_shifted_aggregate_current,12,-0.10487350629478387,-0.1920450001929407,-0.031992596447009344,,
static,next_9_12,heldout_snapshot,aligned_vs_shifted_physical_aggregate_current,12,0.066106158826174,-0.06042426302401183,0.17571197184836002,,
static,next_9_12,heldout_snapshot,aligned_vs_shifted_token_current,12,-0.03174111604083408,-0.08721335075347024,0.025296659734023962,,
static,next_9_12,heldout_snapshot,aligned_vs_shifted_physical_token_current,12,0.039288138405619434,-0.058538367991091016,0.1339104256733085,,
static,next_9_12,heldout_snapshot,aligned_vs_shifted_token_history,12,-0.011489045569957607,-0.0768892900006634,0.04391551278152269,,
static,next_9_12,heldout_snapshot,aligned_vs_shifted_physical_token_history,12,0.15299138398561274,-0.06400997431306592,0.3568531227137437,,
static,next_9_12,heldout_worker,action_increment,12,0.3128431391093342,0.09891035701229882,0.505010344461393,0.012132213559487515,0.585650885161389
static,next_9_12,heldout_worker,aggregate_moe_over_physical,12,0.06931692676024638,-0.1363327505637956,0.26861999286808774,-0.22301045562444757,0.3586969030112303
static,next_9_12,heldout_worker,token_current_moe_over_physical,12,0.047475531439281037,-0.14566725597342764,0.21929954054215867,-0.23688781872871767,0.2864942330575543
static,next_9_12,heldout_worker,token_history_moe_over_physical,12,0.17289927822168727,-0.060598638135257774,0.3924458581185283,-0.17224675859503694,0.48190190369104685
static,next_9_12,heldout_worker,aggregate_moe_increment,12,-0.02819965368972235,-0.08885389504328982,0.025283941760986278,-0.11643983841648525,0.04368449265174106
static,next_9_12,heldout_worker,token_position_increment,12,-0.003250353297834308,-0.0848331381733021,0.07428908165569748,-0.12281149709428395,0.10108179281197587
static,next_9_12,heldout_worker,token_current_total_moe_increment,12,-0.03145000698755666,-0.1223191709932896,0.04932020450456598,-0.16211425762717008,0.07702120882117136
static,next_9_12,heldout_worker,history_increment,12,-0.015127537223901597,-0.05781509057186271,0.03232676030886091,-0.07275468677917686,0.050801871314966246
static,next_9_12,heldout_worker,total_moe_increment,12,-0.04657754421145826,-0.1307723412346857,0.027901171378544472,-0.166486498308002,0.055419281725512075
static,next_9_12,heldout_worker,aligned_vs_shifted_aggregate_current,12,0.00659611355983093,-0.051324110751283465,0.0592657009352795,,
static,next_9_12,heldout_worker,aligned_vs_shifted_physical_aggregate_current,12,-0.007389533704464361,-0.12977898259538725,0.08842150254130123,,
static,next_9_12,heldout_worker,aligned_vs_shifted_token_current,12,-0.011286444227304205,-0.07562595687105192,0.05073766167934924,,
static,next_9_12,heldout_worker,aligned_vs_shifted_physical_token_current,12,-0.04601609646802696,-0.1934965264335183,0.053340514255992906,,
static,next_9_12,heldout_worker,aligned_vs_shifted_token_history,12,-0.007830558672073745,-0.0855625734709543,0.06206903949686294,,
static,next_9_12,heldout_worker,aligned_vs_shifted_physical_token_history,12,0.09269567555290605,-0.10901110964995488,0.2716300137873315,,
trap,next_1_4,heldout_snapshot,total_moe_brier_gain,22,-0.002277549583257552,-0.0038703339526311017,-0.0008938217505774986,,
trap,next_1_4,heldout_worker,total_moe_brier_gain,22,-0.0024017684042163924,-0.005261315451954701,2.762266177636583e-06,,
trap,next_5_8,heldout_snapshot,total_moe_brier_gain,22,-0.0016528853669608512,-0.0038452255690943557,0.0002366255443858604,,
trap,next_5_8,heldout_worker,total_moe_brier_gain,22,-0.004354889715365971,-0.008274523420903027,-0.001169861814753447,,
trap,next_9_12,heldout_snapshot,total_moe_brier_gain,22,0.0019295178953102968,-0.002426684692120321,0.006594856488598395,,
trap,next_9_12,heldout_worker,total_moe_brier_gain,22,0.005727861693535288,0.002336317852208465,0.009168870193731787,,
loop,next_1_4,heldout_snapshot,total_moe_brier_gain,22,-0.0005261503806717671,-0.0021418074064231117,0.0009724870853670614,,
loop,next_1_4,heldout_worker,total_moe_brier_gain,22,-0.0011441763471578823,-0.003047488083219724,0.000760766613819035,,
loop,next_5_8,heldout_snapshot,total_moe_brier_gain,22,-6.351040974833869e-05,-0.001824872412839443,0.0014911990929175202,,
loop,next_5_8,heldout_worker,total_moe_brier_gain,22,-0.00290967701262828,-0.006718195417403459,0.0002615680501333123,,
loop,next_9_12,heldout_snapshot,total_moe_brier_gain,22,0.001884696255508463,-0.0027379800125953927,0.006677752807196826,,
loop,next_9_12,heldout_worker,total_moe_brier_gain,22,-2.030995658866174e-05,-0.0034742987349579025,0.003464090141134668,,
static,next_1_4,heldout_snapshot,total_moe_brier_gain,22,-7.698168315161263e-05,-0.0006030966147850356,0.00040297326874310345,,
static,next_1_4,heldout_worker,total_moe_brier_gain,22,-0.00018044457665847326,-0.00047962267283937213,5.2250507639320184e-05,,
static,next_5_8,heldout_snapshot,total_moe_brier_gain,22,-0.0014195661654504911,-0.002631893599403236,-0.0003696876277555748,,
static,next_5_8,heldout_worker,total_moe_brier_gain,22,-0.0010177756025144652,-0.0017301403819888492,-0.00033406693148512747,,
static,next_9_12,heldout_snapshot,total_moe_brier_gain,22,-0.001860301192052255,-0.0030838384420847527,-0.0007917957897551818,,
static,next_9_12,heldout_worker,total_moe_brier_gain,22,-0.0006381157597326075,-0.001432896607990606,7.392921950111988e-05,,
