task,suite,fold,failure,episodes,knn20_q10,knn20_q25,knn20_q50,knn20_q75,knn20_q90,norm_only_q10,norm_only_q25,norm_only_q50,norm_only_q75,norm_only_q90,c1_centroid_distance_q10,c1_centroid_distance_q25,c1_centroid_distance_q50,c1_centroid_distance_q75,c1_centroid_distance_q90,c4_centroid_distance_q10,c4_centroid_distance_q25,c4_centroid_distance_q50,c4_centroid_distance_q75,c4_centroid_distance_q90,c4_assigned_radius_q10,c4_assigned_radius_q25,c4_assigned_radius_q50,c4_assigned_radius_q75,c4_assigned_radius_q90,c8_centroid_distance_q10,c8_centroid_distance_q25,c8_centroid_distance_q50,c8_centroid_distance_q75,c8_centroid_distance_q90,c32_centroid_distance_q10,c32_centroid_distance_q25,c32_centroid_distance_q50,c32_centroid_distance_q75,c32_centroid_distance_q90,c32_union_radius_q10,c32_union_radius_q25,c32_union_radius_q50,c32_union_radius_q75,c32_union_radius_q90,raw_c4_over_knn20_q10,raw_c4_over_knn20_q25,raw_c4_over_knn20_q50,raw_c4_over_knn20_q75,raw_c4_over_knn20_q90,tau_c4_over_knn20,raw_c4_over_c32_centroid_distance_q10,raw_c4_over_c32_centroid_distance_q25,raw_c4_over_c32_centroid_distance_q50,raw_c4_over_c32_centroid_distance_q75,raw_c4_over_c32_centroid_distance_q90,tau_c4_over_c32_centroid_distance
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,libero_object_full_3,False,799,0.34004079081846966,0.36560861622827523,0.4004587639560886,0.43816335374557935,0.4786521545535386,0.48167229275764206,0.5133644312370009,0.5686718758357092,0.6405005783685793,0.7116972684548045,0.46084541686344277,0.4950411627128144,0.5382836133881157,0.594367329107219,0.6558092849264854,0.324132455324141,0.3591365681166761,0.40893415161101543,0.4621391542150173,0.5146683565923154,0.3110174050358339,0.34213517948946337,0.39093533648876655,0.4405484503641166,0.4923980018598781,0.34240415329630747,0.3799857192340455,0.425488563798798,0.4783487015075447,0.5236139481618991,0.3739576128231863,0.41077846132165924,0.45477027696948297,0.5056103327341372,0.5549501112692751,0.39561808035108637,0.4278214895048238,0.4686123849920036,0.5177261411067973,0.5717892170266492,1.4360523223876953,1.5935574173927307,1.7478694915771484,1.949733555316925,2.0883573055267335,1.7265185563557497,1.2369613647460938,1.3447359800338745,1.5012277364730835,1.6627824306488037,1.8312482357025148,1.6773137340593027
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,libero_object_full_3,True,1,1.7426587449089186,1.7426587449089186,1.7426587449089186,1.7426587449089186,1.7426587449089186,1.3737188102577322,1.3737188102577322,1.3737188102577322,1.3737188102577322,1.3737188102577322,1.2824443903259413,1.2824443903259413,1.2824443903259413,1.2824443903259413,1.2824443903259413,1.364109163835871,1.364109163835871,1.364109163835871,1.364109163835871,1.364109163835871,1.3015977477641492,1.3015977477641492,1.3015977477641492,1.3015977477641492,1.3015977477641492,1.6415368999689175,1.6415368999689175,1.6415368999689175,1.6415368999689175,1.6415368999689175,1.9458527554768557,1.9458527554768557,1.9458527554768557,1.9458527554768557,1.9458527554768557,1.8223610120192308,1.8223610120192308,1.8223610120192308,1.8223610120192308,1.8223610120192308,1.3514750003814697,1.3514750003814697,1.3514750003814697,1.3514750003814697,1.3514750003814697,1.7265185563557497,1.175854206085205,1.175854206085205,1.175854206085205,1.175854206085205,1.175854206085205,1.6773137340593027
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,libero_object_full_0,False,785,0.30747092344579957,0.3333440124877942,0.3735279808047879,0.4260243893710603,0.4797105807131062,0.38360915656781935,0.4338666937910486,0.523092181911234,0.6160165518865371,0.6915433409325913,0.3819299495811881,0.4277338768018415,0.5082747357991793,0.6070342196312909,0.6849014318242608,0.32837089941679054,0.3619553003645243,0.40807563348667614,0.47223119352671733,0.5408894022948294,0.31555347431081315,0.34809507336742357,0.3960520084214417,0.456003712194858,0.5341494467475941,0.2936099350621959,0.33992112037587724,0.38243188180304105,0.4437017590464917,0.5054765749037514,0.3449660900279655,0.37804204483110765,0.4299597058382357,0.4979221280906403,0.5747538028770977,0.36904465569995604,0.40160098241556996,0.44897062269617205,0.5124252851044685,0.5905060563826743,1.5254614353179932,1.6217281818389893,1.7599042654037476,1.9061145782470703,2.0452443599700927,1.6230373219407204,1.2392712116241456,1.32833993434906,1.4649829864501953,1.6303722858428955,1.7905476570129395,1.5656069911706265
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,libero_object_full_0,True,15,0.923966476543635,1.1463705643876327,1.3391119487809575,2.4087659100940164,2.8676741653644346,0.7917739773047733,0.8337812555487085,0.9520511468676086,1.4285143561409188,1.5705870023253539,0.7832885378107063,0.8406230415756811,0.9448448772997226,1.4320417874962952,1.5778307673480925,0.8586493723248393,1.096009541594806,1.1423492633602381,1.8177614294710924,2.1040584431606493,0.8587576529314647,1.096170935244917,1.142349236920836,1.8177612858890593,2.104058508308868,0.8828886324746018,1.0043289701814913,1.1679897711734324,1.8694800010992414,2.1821014308120783,1.1450495303808939,1.3234571609978816,1.570620480776541,2.546324066977486,2.9834190901039923,1.1006403415869972,1.187637174169114,1.5448537333824488,2.4422355594762624,2.9077733872115306,1.1916683197021485,1.2254090905189514,1.3768550157546997,1.5053126811981201,1.535640501976013,1.6230373219407204,1.1042004823684692,1.1183851957321167,1.1509102582931519,1.1926221251487732,1.294162893295288,1.5656069911706265
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,libero_object,libero_object_full_1,False,792,0.32487449036258653,0.3517697153779343,0.38369391115679974,0.4368332816912279,0.49871475731379833,0.3605956329079758,0.40060114489477355,0.467079993616153,0.5507452033205743,0.6690600859871619,0.3629824530808112,0.40013031232042356,0.46855310708991005,0.5406981508105977,0.6638672150495663,0.37957099488229684,0.41055018808909083,0.45522644686608177,0.5095125566050502,0.562519933843837,0.3674889215906101,0.39835883651799503,0.4373602036068802,0.4888990613925771,0.5484332770898812,0.3202936766218568,0.3512670629464321,0.400138841007094,0.4635274591076982,0.5352495059734582,0.29762250775322074,0.33092334477329977,0.3736197436236743,0.4285544378141553,0.5015494998485033,0.3462468307207572,0.3791987012632859,0.4224979067054494,0.47335413738047377,0.5528856171553144,1.5054398775100708,1.6212760508060455,1.7781655192375183,1.9457608759403229,2.09809410572052,1.5254542361288577,1.2054390788078309,1.3270388841629028,1.4832806587219238,1.6549448668956757,1.8306087493896483,1.226102903463973
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,libero_object,libero_object_full_1,True,8,1.735955057436631,1.80500888423867,1.96671285813173,2.3510268304719677,2.6520124913219396,1.291226282106767,1.324636125337316,1.5340700895023076,1.619195171850492,1.7108861970128735,1.327798579648282,1.3397709423401216,1.5572009835124376,1.636245512566353,1.756054977121077,1.589546979608516,1.623348079144743,1.7925384994336997,2.001193864089216,2.256317386924892,1.5273117990069007,1.588570119752696,1.6607921474732597,2.025411932919786,2.2836229958487184,1.5507175829046689,1.6056032273613878,1.6846693238164738,2.0078516268643365,2.260041899605207,1.4783940748989362,1.6031411915377978,1.826075783640698,2.0848437704466343,2.303471819618356,1.2979165292930477,1.41203720364459,1.7302713973707862,1.8379204945942038,1.932649907494933,1.2748265147209168,1.3167603313922882,1.3367292881011963,1.3932718634605408,1.4679625153541564,1.5254542361288577,1.144659960269928,1.1573181450366974,1.199093520641327,1.2427972555160522,1.3364557027816772,1.226102903463973
libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,libero_object,libero_object_full_0,False,795,0.3098114902021598,0.33755537326201024,0.37343996298650506,0.4191872666420138,0.4821776869292262,0.26941920391996377,0.29425342809301036,0.3232905170850373,0.3604895782791621,0.4197911216865605,0.2812593170413494,0.30877393538580555,0.34288018541542686,0.3806142712373857,0.42581543061850635,0.2923687033254468,0.3203468975957441,0.3603269211021951,0.41406301677601276,0.4892286213405565,0.2875610061065383,0.310916166671429,0.3507921294497752,0.40418275730274733,0.46938967244612323,0.29136988560085253,0.3308887226078803,0.37412452257352335,0.42918098536142824,0.49403906898769473,0.33994439775536245,0.3828922208226913,0.42732815392739654,0.4907154525336418,0.5712903542639689,0.3718408698101671,0.4070888566937197,0.4564574143245742,0.5149645081209342,0.5880480963213142,1.356697916984558,1.4534819722175598,1.5705816745758057,1.7076422572135925,1.877256655693054,1.6230373219407204,1.1175216436386108,1.2074675559997559,1.3118901252746582,1.4387327432632446,1.6090313196182253,1.5656069911706265
libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,libero_object,libero_object_full_0,True,5,0.9749751624452764,1.3377787301917305,1.3686400948854234,1.9913233006085413,2.320086569315949,0.7075106012972228,0.8630603661506704,0.9239853044086774,1.280676227932163,1.3984330209756612,0.7399465880686213,0.8946478454583028,0.9574021254186327,1.2813781425475883,1.401931734758818,0.9157316094149279,1.2079760240079107,1.2186546179130748,1.5550778365077402,1.7646316318210233,0.9360131841889439,1.2083312814732539,1.2190130117313707,1.5550778014678956,1.7646315659775862,0.8718809955735174,1.055307453434061,1.1257071984824134,1.5885602435792479,1.813795910437151,1.0923559283376243,1.4929718023058698,1.6118565519622086,2.141871449089837,2.467258151810977,1.035632635819321,1.2503332389891517,1.344102680722535,2.0554719215854647,2.3613983818222963,1.2373130559921264,1.2674734592437744,1.4325096607208252,1.4785120487213135,1.5490158796310425,1.6230373219407204,1.121121621131897,1.1366885900497437,1.173315167427063,1.2779438495635986,1.331736159324646,1.5656069911706265
libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,libero_object,libero_object_full_1,False,789,0.37574599283871285,0.4115966644114981,0.45066972200819083,0.5261655650305628,0.6283711422355782,0.40407612494105394,0.43467642903851156,0.4842120259957907,0.5564884828398011,0.848614892413624,0.42253612814727315,0.45623225180134225,0.5084878470628243,0.5829670636860379,0.882032261820435,0.3990870329520888,0.44121597614005054,0.5046491303504397,0.6268676416767828,0.7594780702719243,0.39813475252991587,0.4384261044980882,0.501082125543315,0.626550267768525,0.7681279378747374,0.37203195380603304,0.4167449266159728,0.47176666504842396,0.5733841325707499,0.6956891209197539,0.3542436270663029,0.3997569841514139,0.4516564629489514,0.5291153534898955,0.630301236829047,0.41891439710546424,0.46608002263842735,0.5211777592650916,0.5910612746319747,0.6682971825574135,1.4594848871231079,1.566291332244873,1.7257308959960938,1.8714932203292847,2.017013359069824,1.5254542361288577,1.146018648147583,1.250562310218811,1.3930991888046265,1.5547691583633423,1.750649905204773,1.226102903463973
libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,libero_object,libero_object_full_1,True,11,0.8641470607167775,1.0720779051074025,1.3339968335440542,2.2117585972411016,3.1223124707701784,0.9807746635488463,1.0475003049621816,1.1085869374770019,1.5126600652673639,1.870250072347188,0.9856309797185182,1.080775002466304,1.1451656253478257,1.538524992934488,1.9177776147822994,1.0082837195442664,1.155703302541786,1.22641206810005,1.9228876725149942,2.549509195133349,1.0204858453242602,1.1279477571625436,1.1486342639223333,1.9016086478932328,2.4141701441454133,0.923855100910546,1.0524976311245537,1.1916872161239922,1.916700102932881,2.5422458646463877,0.8027490575289263,0.9022756212650473,1.2659076603529027,1.9879714020727948,2.661278556630368,0.7471255478273658,0.8182155295409348,1.325668574585996,1.8434037975246595,2.2009982992121477,1.2674890756607056,1.3271146416664124,1.4233925342559814,1.6608123183250427,1.692244529724121,1.5254542361288577,1.1461732387542725,1.1830306649208069,1.2207450866699219,1.4402861595153809,1.5400325059890747,1.226102903463973
libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,libero_spatial_full_3,False,799,0.3586798131791785,0.39198371574543106,0.4310688689257224,0.4841776576577322,0.5509503612667597,0.1458510645620195,0.1666553308764706,0.19575922503889187,0.2415295534163566,0.3035253915058918,0.16185931738091552,0.18287330129070503,0.2166213742163773,0.26604520057462533,0.3478548200192027,0.3781414690160346,0.41803896027568255,0.4600463295438767,0.5106912575874404,0.5662237815781876,0.42165404739085866,0.46739444029193467,0.5291594079127345,0.5860902926121663,0.6534196046232876,0.39936852402209605,0.46429020823456635,0.5243954837892194,0.5792455926139729,0.6274793586935549,0.3953117883622859,0.449326277882369,0.5077840143235673,0.5708548687774628,0.6486084953063027,0.47554474961011955,0.532504881609549,0.6058505862057177,0.6778494277627877,0.7500713602023725,1.6096444129943848,1.741324543952942,1.8779569864273071,1.985196828842163,2.0877009868621825,1.7666564008014407,1.2256860494613648,1.3125567436218262,1.4149843454360962,1.5572021007537842,1.6916744470596314,1.5749687916610582
libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,libero_spatial_full_3,True,1,1.6754388450550002,1.6754388450550002,1.6754388450550002,1.6754388450550002,1.6754388450550002,0.7432181182334691,0.7432181182334691,0.7432181182334691,0.7432181182334691,0.7432181182334691,0.7791681044394838,0.7791681044394838,0.7791681044394838,0.7791681044394838,0.7791681044394838,1.4601435031045196,1.4601435031045196,1.4601435031045196,1.4601435031045196,1.4601435031045196,1.7301664718995127,1.7301664718995127,1.7301664718995127,1.7301664718995127,1.7301664718995127,1.5849070154608906,1.5849070154608906,1.5849070154608906,1.5849070154608906,1.5849070154608906,1.810671131410617,1.810671131410617,1.810671131410617,1.810671131410617,1.810671131410617,1.5845171199652968,1.5845171199652968,1.5845171199652968,1.5845171199652968,1.5845171199652968,1.5396394729614258,1.5396394729614258,1.5396394729614258,1.5396394729614258,1.5396394729614258,1.7666564008014407,1.2700707912445068,1.2700707912445068,1.2700707912445068,1.2700707912445068,1.2700707912445068,1.5749687916610582
libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,libero_spatial,libero_spatial_full_0,False,789,0.45220941848314516,0.49525867864311945,0.5555335269128161,0.6455078866734443,0.7661267906298724,0.2623155884183218,0.3076413225986103,0.3791340901784875,0.4749403017343764,0.5801017761766213,0.24623688815654973,0.2959779437410976,0.365098191576564,0.4588974242973282,0.567791900928697,0.3129519458921991,0.3746141494414825,0.4513534421624193,0.5345412286824143,0.6083072633733199,0.3300044262672676,0.38859797560326587,0.4707008780690559,0.5570235734576903,0.6382069655355507,0.3439478644301425,0.3918225230025174,0.45079580515021567,0.5339431901626098,0.6365353962656102,0.4491210938771211,0.4946825250838883,0.5671691371470851,0.6734796339444039,0.776448395975924,0.4464241826730964,0.49266815156934785,0.5748871208858852,0.6716832243176172,0.755732377409047,1.1836406230926513,1.3227707147598267,1.4844378232955933,1.6518796682357788,1.8288756132125854,1.8942723432159512,0.9933756947517395,1.1010410785675049,1.2397801876068115,1.3763073682785034,1.5681315898895265,1.6082516612697033
libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,libero_spatial,libero_spatial_full_0,True,11,2.703085792193762,2.8413264283170143,3.97602790941235,4.7413053169883685,5.23279733360381,1.1368734659924524,1.3703064614845946,2.1462134866210927,2.326824545339588,2.490857207676558,1.174931933926835,1.3977124540065855,2.184597062638366,2.3740576669220355,2.5423072242540674,1.8532727486680691,1.9364118777655814,2.746497132543068,3.127012994613751,3.3996646591458832,1.7332533388177318,1.9285369051403594,2.56863181010743,2.924504931796016,3.1794995527481245,2.007295632293915,2.024777712070949,2.912748162595118,3.334438429362838,3.632012459532126,2.579659788546649,2.747040515224663,3.7298002390958698,4.367305046697192,4.7983070434350825,2.1878634665445897,2.3247519827799135,3.0587621220174244,3.581572011799044,3.9350312240150114,1.2306784391403198,1.2376500368118286,1.2698795795440674,1.3039423823356628,1.308495283126831,1.8942723432159512,1.1142961978912354,1.1211405396461487,1.1394678354263306,1.1739211678504944,1.184261441230774,1.6082516612697033
libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,libero_spatial,libero_spatial_full_1,False,774,0.5203075824548733,0.5883022382783779,0.665197213001353,0.7758248614331769,0.8551389746925209,0.40607123407079826,0.4601590121195885,0.5228752534077595,0.6022110451795547,0.7101200203126062,0.4049183302001679,0.46054068264574344,0.5214095428267911,0.605758798245793,0.7276128716177809,0.5438358542456879,0.6147183664953384,0.7082468503420902,0.8139831655038111,0.9201374508687266,0.5833005025558439,0.667286166650385,0.7653897250047256,0.8771977244232082,0.9746552226442623,0.5760960366652138,0.6667517181238114,0.766271340663963,0.8845630917642072,0.991881971126766,0.484357921635796,0.5590053463904967,0.6462405896947739,0.7583848127702113,0.8453899511629832,0.5165620618000684,0.5964605947030108,0.7068660056959207,0.8195315864094737,0.935172595833888,1.5100475311279298,1.5916486084461212,1.688025414943695,1.7923318147659302,1.90420001745224,1.6170734121373225,1.2098500847816467,1.2657459378242493,1.3405969142913818,1.4538198113441467,1.6233004689216615,1.2622122892696521
libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,libero_spatial,libero_spatial_full_1,True,26,1.51052564030054,2.4672889303163323,3.3365864269772416,4.046192892848907,4.5843410788634475,1.1734371888632538,1.570228716747104,2.02851218156591,2.308681160057739,2.5088568561043783,1.2004073585805233,1.6039428021335593,2.0631851589055095,2.3469939563888214,2.549087931343454,1.550861751623517,2.053379951137937,2.642077752197115,3.0752879741520585,3.4237596507888615,1.5587535557242176,1.7842751293818284,2.2958213701265406,2.6722572439661794,2.9750603627720227,1.5630279830887552,2.1552478267181816,2.9067260936608186,3.492504801721644,3.85960404522177,1.3105064744597896,2.1245383830087086,2.9308237771113363,3.4264185975435044,3.892226615643551,1.1311405086424187,1.7381409283292906,2.397784349463075,2.9032888103850447,3.2130519166275624,1.2076858878135681,1.229125440120697,1.27847158908844,1.376097559928894,1.6108818054199219,1.6170734121373225,1.1099442839622498,1.1211632788181305,1.1466408371925354,1.2336947619915009,1.476605474948883,1.2622122892696521
libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,libero_spatial,libero_spatial_full_1,False,794,0.42837117636054345,0.49429687126119737,0.570496360717502,0.6462165084858584,0.7211929200401997,0.3058767068786961,0.36552129025034885,0.4264124258769808,0.49545883298479354,0.5499152508486912,0.29787543704491676,0.35201288770653655,0.4140902805115708,0.48216807722990035,0.5412709140712791,0.4322865368624201,0.526010350247623,0.6080957630794601,0.6815360240179176,0.7509545711144264,0.49254088396416795,0.5881574115715016,0.683512942807249,0.7684066171875948,0.8563470363714243,0.44766510479995175,0.55150294425602,0.6488584933767694,0.7461347645603723,0.8192361621083232,0.3935397137696616,0.4769287968605078,0.5692088870211542,0.6468128699653408,0.7205604817057512,0.4727756329137155,0.5434686018817959,0.6325036596331313,0.7204153381654106,0.8053335054996925,1.5190566182136536,1.604324221611023,1.6972306966781616,1.8095468580722809,1.9304320216178894,1.6170734121373225,1.185590922832489,1.2393706738948822,1.3195674419403076,1.450493186712265,1.6234411358833314,1.2622122892696521
libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,libero_spatial,libero_spatial_full_1,True,6,1.747061219562068,1.8106567295184315,2.0211905000152273,3.0766924947683956,3.5735949715687854,0.9086745624592649,0.9877827470800629,1.2196543258253996,1.803776845228337,2.0663279366310663,0.9276511086354904,1.0069088053985924,1.233993604356519,1.8346158010784308,2.10393029582897,1.4414707530828683,1.482505072955111,1.6729980769550257,2.4001743863000584,2.7547390908008014,1.6490302938165515,1.662169637742441,1.8462885204661155,2.2053684354582224,2.3937180230491277,1.6148093219612663,1.6549112617284507,1.8582191976861484,2.6758859217292463,3.0726469331606565,1.622509513773482,1.6324492156575594,1.82605787006085,2.665768413635312,3.060713007710773,1.6646935297636043,1.7609741152522014,1.931208873243334,2.306187234805613,2.532077623185689,1.2469176054000854,1.2646722495555878,1.2992417812347412,1.3518279790878296,1.3776423931121826,1.6170734121373225,1.1010849475860596,1.1155525147914886,1.1269288063049316,1.1424034237861633,1.194344162940979,1.2622122892696521
libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,libero_spatial,libero_spatial_full_0,False,762,0.47988320363822495,0.5380144117251612,0.6152923860047224,0.7115810085318074,0.8321084261327584,0.3413831971456189,0.4321672094369312,0.5370002343471154,0.6167360439852361,0.7104455379104243,0.3909906501464936,0.48437506587586804,0.593664872746938,0.6756003931078782,0.773389179157565,0.3990876655457507,0.44036987735091937,0.5006000303836496,0.5836535809434745,0.7416625210833265,0.4393245633320064,0.4838600426932056,0.5464090692690013,0.6382595303500713,0.8089376681048823,0.3888229457406084,0.4547689499010951,0.5314711403533485,0.63279661024006,0.7847533248295343,0.4771033812770051,0.5341351209082319,0.6183030651794086,0.7188518877288786,0.8512039555456713,0.5128697142572641,0.5703033062442857,0.6581168173553538,0.7593809446218267,0.8934497056704983,1.3054950475692748,1.4238067269325256,1.5769991874694824,1.7139500975608826,1.8472941637039184,1.8942723432159512,1.0665542960166932,1.1834843456745148,1.3316352367401123,1.4689450860023499,1.6197096824645996,1.6082516612697033
libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,libero_spatial,libero_spatial_full_0,True,38,1.532528205442713,1.8486891810927413,2.2397291617033424,2.8247900661173793,4.158385490502264,0.9284596497064637,1.2085834409386407,1.3785111728311361,1.6299036129760158,2.046272807465978,0.9801535258765411,1.2255722277130192,1.4012199978519555,1.6642150065423893,2.1052272871976334,1.2745695826046135,1.5247736636019442,1.7605042440604013,2.0872462451599407,2.797262258837565,1.3164039607923064,1.4674750681361484,1.661162380027498,1.9936499792330826,2.6161093311140857,1.2347219941913066,1.568326362410895,1.8351246501412066,2.233171040858622,3.012631208757536,1.5919001793269087,1.905844911712864,2.3107508329253776,2.8022952622709862,3.8984443548371774,1.370955959849111,1.563951118154673,1.8869013672872674,2.283994952365434,3.1970651430330177,1.275309145450592,1.368275910615921,1.4842773079872131,1.5897851586341858,1.644373106956482,1.8942723432159512,1.138733696937561,1.1748919785022736,1.226025104522705,1.3177709877490997,1.3885361909866334,1.6082516612697033
libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,libero_spatial,libero_spatial_full_2,False,783,0.5865225169907005,0.6797968540866512,0.7997204650399703,0.9314968485224313,1.073506232075444,0.5222112654052303,0.5954632250389259,0.6714285896724775,0.7481089735266936,0.8471487703982327,0.5266585124115679,0.6011300271224734,0.6780984994718315,0.7556880449963386,0.8579119126875341,0.4441554230854871,0.5312689606991526,0.6285857987137112,0.7458506532524963,0.8662404379496884,0.44548782978278495,0.5323796474218099,0.6291227961560957,0.7486542488674639,0.8662404162182483,0.5022935792928352,0.5867998588986043,0.6947061104629265,0.8115534133499129,0.9286115767787795,0.5530030080011902,0.6432327876778883,0.7492809156969311,0.8663376771907965,0.9776146690036405,0.6254169893610948,0.7251021449371811,0.8424166054195934,0.9697784904616058,1.0837478886896506,1.288299822807312,1.3674402236938477,1.462813377380371,1.5697320103645325,1.7147672891616823,1.8732495742298252,1.0143491983413697,1.1019771099090576,1.2172938585281372,1.3703666925430298,1.530461359024048,1.4603155844216222
libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,libero_spatial,libero_spatial_full_2,True,17,3.202488715159589,3.724772569218628,4.3547448453287005,4.640626713658979,5.045324728294011,1.701670539746569,1.89300295727636,2.121140489002766,2.292790083326203,2.3815179096067562,1.7115155253343608,1.8906051220454352,2.1215418276836604,2.2907305896478976,2.3823409617692586,2.2767199337951043,2.54044540582558,2.922588803963634,3.113860946414951,3.2872952578776067,1.7493431173258114,2.108567635429921,2.299700174446663,2.5121432997131374,2.6513098446017196,2.4838711034499994,2.758182536041798,3.2113578268215637,3.4181533116648537,3.550614247678977,2.6013140734472993,3.1033411594054665,3.7268322074637483,4.072236660421306,4.325398223094196,2.3355330230354836,2.7082448126265555,3.0815505845832734,3.419438624391121,3.6813614254275544,1.2207321643829345,1.2429285049438477,1.2569506168365479,1.2776318788528442,1.3639628648757935,1.8732495742298252,1.1026915788650513,1.107750654220581,1.1176772117614746,1.151310920715332,1.2843056917190552,1.4603155844216222
libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,libero_spatial,libero_spatial_full_2,False,778,0.411496796637422,0.44246021060900537,0.4867419637426363,0.5465117350472324,0.6096945469869153,0.20819127133085097,0.2612542538961027,0.31334475746460055,0.3677227389876185,0.42179109405887,0.2147345517302555,0.26771782269286337,0.323115277132903,0.3796859113209452,0.4332838624771423,0.2992339089585903,0.33939785197026995,0.3943288499089759,0.4475135374099111,0.5043377176821181,0.30442286077935093,0.3453375681411248,0.39909988582020706,0.4537689868443543,0.5124668622530134,0.3602530736936706,0.3978121862881428,0.4466933079958655,0.5043290083346715,0.5618363124133828,0.35052136517692345,0.3929756895854351,0.4496574504981566,0.5106970357008365,0.5693728201289675,0.4419396527920261,0.4887438606731516,0.5459646020961797,0.6134167900709026,0.6752329847962418,1.228848385810852,1.322294443845749,1.4664751291275024,1.6230638921260834,1.7838844299316408,1.8732495742298252,1.081561529636383,1.151721477508545,1.2412897944450378,1.384459674358368,1.569476103782654,1.4603155844216222
libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,libero_spatial,libero_spatial_full_2,True,22,2.204788771654611,4.184663757408598,6.666900924501407,7.346356351372201,7.617524084335445,1.3277628667630714,1.8854469749890845,2.9143929438571563,3.112860867249211,3.1838367911515273,1.3307690215762418,1.9038874667233918,2.9189355699941064,3.120312353390352,3.1907581122166175,1.6120437819794906,2.7989307096899156,4.230388655770518,4.59271655733015,4.736680164758348,1.464443432125996,2.269841475039436,3.2504662925936705,3.5288649477386076,3.6394808067231987,1.704307513678634,3.069570493127097,4.612595388376608,5.021151650359361,5.170360820718774,2.0061440958097196,3.348148568293715,5.641503907612056,6.149011543843826,6.343767728377958,1.7292794470622743,3.125422155570122,4.6451577324168625,5.075370342443753,5.261194311345499,1.1645111203193665,1.173447608947754,1.1898386478424072,1.2726978659629822,1.408765733242035,1.8732495742298252,1.08570454120636,1.0899845659732819,1.0959598422050476,1.1599690616130829,1.1789851784706116,1.4603155844216222
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,libero_spatial,libero_spatial_full_1,False,763,0.3370973894184544,0.37837201929059006,0.44669870525944844,0.536391166310642,0.6424602028252842,0.20117261316880655,0.23504203469936943,0.2802261176931597,0.3396145203146055,0.40159180458313193,0.21378693807660618,0.24839284908868173,0.29530404803260096,0.3565474821218342,0.4130621251083915,0.32981687588830105,0.397148269114913,0.48062584819695114,0.5766795939106917,0.6598002484199331,0.3656294708481193,0.4409848409526942,0.5339627299984913,0.6464367322424777,0.7455587479920023,0.3411283453894264,0.3946034556450555,0.4936226854131067,0.6175576304262085,0.701432117317076,0.30010717825617256,0.3519153300690425,0.4196201282369646,0.5167359850920814,0.6196518542572678,0.36257425850665886,0.41803154308554114,0.5001834914421587,0.6120863544796162,0.721038007543321,1.3782995700836183,1.535672664642334,1.714189052581787,1.9003145694732666,2.0297497749328612,1.6170734121373225,1.0930331945419312,1.2437968850135803,1.4055395126342773,1.5957453846931458,1.822810125350952,1.2622122892696521
